locus_tag	ftype	length_bp	gene	EC_number	COG	product
Prao.g_00086	gene	1917	thrS			
Prao.g_00086	CDS	1917	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
Prao.g_00087	gene	1017	trpS			
Prao.g_00087	CDS	1017	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
Prao.g_00088	gene	423				
Prao.g_00088	CDS	423				hypothetical protein
Prao.g_00089	gene	1389				
Prao.g_00089	CDS	1389				hypothetical protein
Prao.g_00090	gene	909	yfeA			
Prao.g_00090	CDS	909	yfeA		COG0803	Periplasmic chelated iron-binding protein YfeA
Prao.g_00091	gene	765	mntB_1			
Prao.g_00091	CDS	765	mntB_1		COG1121	Manganese transport system ATP-binding protein MntB
Prao.g_00092	gene	873	mntB_2			
Prao.g_00092	CDS	873	mntB_2			Manganese transport system membrane protein MntB
Prao.g_00093	gene	1173				
Prao.g_00093	CDS	1173				hypothetical protein
Prao.g_00094	gene	336				
Prao.g_00094	CDS	336				hypothetical protein
Prao.g_00095	gene	585	sipT			
Prao.g_00095	CDS	585	sipT	3.4.21.89	COG0681	Signal peptidase I T
Prao.g_00096	gene	1764	menD			
Prao.g_00096	CDS	1764	menD	2.2.1.9		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
Prao.g_00097	gene	858	menB			
Prao.g_00097	CDS	858	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
Prao.g_00098	gene	1452	glgA			
Prao.g_00098	CDS	1452	glgA	2.4.1.21	COG0297	Glycogen synthase
Prao.g_00099	gene	1374	murF			
Prao.g_00099	CDS	1374	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
Prao.g_00100	gene	1350	glmU			
Prao.g_00100	CDS	1350	glmU		COG1207	Bifunctional protein GlmU
Prao.g_00101	gene	906	mnmC_1			
Prao.g_00101	CDS	906	mnmC_1	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
Prao.g_00102	gene	1311	aroA1			
Prao.g_00102	CDS	1311	aroA1	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase 1
Prao.g_00103	gene	669	comB			
Prao.g_00103	CDS	669	comB	3.1.3.71	COG2045	putative 2-phosphosulfolactate phosphatase
Prao.g_00104	gene	828	nit1			
Prao.g_00104	CDS	828	nit1	3.5.1.128		Deaminated glutathione amidase
Prao.g_00105	gene	1086				
Prao.g_00105	CDS	1086				hypothetical protein
Prao.g_00106	gene	795	racE			
Prao.g_00106	CDS	795	racE	5.1.1.3	COG0796	Glutamate racemase 1
Prao.g_00107	gene	972	hepT			
Prao.g_00107	CDS	972	hepT	2.5.1.30	COG0142	Heptaprenyl diphosphate synthase component 2
Prao.g_00108	gene	1983	acsA			
Prao.g_00108	CDS	1983	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
Prao.g_00109	gene	723				
Prao.g_00109	CDS	723				hypothetical protein
Prao.g_00110	gene	780				
Prao.g_00110	CDS	780				hypothetical protein
Prao.g_00111	gene	423				
Prao.g_00111	CDS	423				hypothetical protein
Prao.g_00112	gene	1281	hisS			
Prao.g_00112	CDS	1281	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
Prao.g_00113	gene	258				
Prao.g_00113	CDS	258				hypothetical protein
Prao.g_00114	gene	306				
Prao.g_00114	CDS	306				hypothetical protein
Prao.g_00115	gene	234				
Prao.g_00115	CDS	234				hypothetical protein
Prao.g_00116	gene	1059	pcbA			
Prao.g_00116	CDS	1059	pcbA			Divinyl chlorophyll a/b light-harvesting protein PcbA
Prao.g_00117	gene	1371				
Prao.g_00117	CDS	1371				hypothetical protein
Prao.g_00118	gene	258				
Prao.g_00118	CDS	258				hypothetical protein
Prao.g_00119	gene	660				
Prao.g_00119	CDS	660				hypothetical protein
Prao.g_00120	gene	543				
Prao.g_00120	CDS	543				hypothetical protein
Prao.g_00121	gene	708				
Prao.g_00121	CDS	708		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
Prao.g_00122	gene	1284	crtL_1			
Prao.g_00122	CDS	1284	crtL_1	5.5.1.19		Lycopene beta cyclase
Prao.g_00123	gene	1002				
Prao.g_00123	CDS	1002				hypothetical protein
Prao.g_00124	gene	1032	ynaI			
Prao.g_00124	CDS	1032	ynaI		COG0668	Low conductance mechanosensitive channel YnaI
Prao.g_00125	gene	570				
Prao.g_00125	CDS	570				hypothetical protein
Prao.g_00126	gene	453	perR			
Prao.g_00126	CDS	453	perR		COG0735	Peroxide operon regulator
Prao.g_00127	gene	933	moaA			
Prao.g_00127	CDS	933	moaA			GTP 3',8-cyclase
Prao.g_00128	gene	1221	stpA			
Prao.g_00128	CDS	1221	stpA	3.1.3.69		Glucosylglycerol-phosphate phosphatase
Prao.g_00129	gene	1509				
Prao.g_00129	CDS	1509				hypothetical protein
Prao.g_00130	gene	660				
Prao.g_00130	CDS	660				hypothetical protein
Prao.g_00131	gene	1329	oah1			
Prao.g_00131	CDS	1329	oah1	2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase 1
Prao.g_00132	gene	891	metAA			
Prao.g_00132	CDS	891	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
Prao.g_00133	gene	1566	bicA_1			
Prao.g_00133	CDS	1566	bicA_1		COG0659	Bicarbonate transporter BicA
Prao.g_00134	gene	1260				
Prao.g_00134	CDS	1260				hypothetical protein
Prao.g_00135	gene	1119				
Prao.g_00135	CDS	1119				hypothetical protein
Prao.g_00136	gene	258				
Prao.g_00136	CDS	258				hypothetical protein
Prao.g_00137	gene	1641	mpdB			
Prao.g_00137	CDS	1641	mpdB	1.1.1.400		2-methyl-1,2-propanediol dehydrogenase
Prao.g_00138	gene	474				
Prao.g_00138	CDS	474				Pentapeptide repeat protein Rfr32
Prao.g_00139	gene	408				
Prao.g_00139	CDS	408				hypothetical protein
Prao.g_00140	gene	498				
Prao.g_00140	CDS	498				hypothetical protein
Prao.g_00141	gene	390	gloA			
Prao.g_00141	CDS	390	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
Prao.g_00142	gene	435				
Prao.g_00142	CDS	435				hypothetical protein
Prao.g_00143	gene	330				
Prao.g_00143	CDS	330				hypothetical protein
Prao.g_00144	gene	480				
Prao.g_00144	CDS	480				hypothetical protein
Prao.g_00145	gene	201				
Prao.g_00145	CDS	201				hypothetical protein
Prao.g_00146	gene	753	ecoRVR			
Prao.g_00146	CDS	753	ecoRVR	3.1.21.4		Type-2 restriction enzyme EcoRV
Prao.g_00147	gene	912				
Prao.g_00147	CDS	912				hypothetical protein
Prao.g_00148	gene	89				
Prao.g_00148	tRNA	89				tRNA-Ser(tga)
Prao.g_00149	gene	150				
Prao.g_00149	CDS	150				hypothetical protein
Prao.g_00150	gene	486				
Prao.g_00150	CDS	486				hypothetical protein
Prao.g_00151	gene	1983	sctC			
Prao.g_00151	CDS	1983	sctC			Type 3 secretion system secretin
Prao.g_00152	gene	690				
Prao.g_00152	CDS	690				hypothetical protein
Prao.g_00153	gene	651				
Prao.g_00153	CDS	651				hypothetical protein
Prao.g_00154	gene	498				
Prao.g_00154	CDS	498				hypothetical protein
Prao.g_00155	gene	207				
Prao.g_00155	CDS	207				hypothetical protein
Prao.g_00156	gene	558				
Prao.g_00156	CDS	558				hypothetical protein
Prao.g_00157	gene	981	ftsY			
Prao.g_00157	CDS	981	ftsY		COG0552	Signal recognition particle receptor FtsY
Prao.g_00158	gene	1344				
Prao.g_00158	CDS	1344				hypothetical protein
Prao.g_00159	gene	1374	argH			
Prao.g_00159	CDS	1374	argH	4.3.2.1	COG0165	Argininosuccinate lyase
Prao.g_00160	gene	504				
Prao.g_00160	CDS	504				hypothetical protein
Prao.g_00161	gene	1005	dusA			
Prao.g_00161	CDS	1005	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
Prao.g_00162	gene	495	msrB			
Prao.g_00162	CDS	495	msrB	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
Prao.g_00163	gene	720	grpE			
Prao.g_00163	CDS	720	grpE			Protein GrpE
Prao.g_00164	gene	1125	dnaJ_1			
Prao.g_00164	CDS	1125	dnaJ_1		COG0484	Chaperone protein DnaJ
Prao.g_00165	gene	231				
Prao.g_00165	CDS	231				hypothetical protein
Prao.g_00166	gene	918	rsgA			
Prao.g_00166	CDS	918	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
Prao.g_00167	gene	351	ybaB			
Prao.g_00167	CDS	351	ybaB		COG0718	Nucleoid-associated protein YbaB
Prao.g_00168	gene	894	murB			
Prao.g_00168	CDS	894	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
Prao.g_00169	gene	1410	murC			
Prao.g_00169	CDS	1410	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
Prao.g_00170	gene	1023	gap2			
Prao.g_00170	CDS	1023	gap2	1.2.1.59		Glyceraldehyde-3-phosphate dehydrogenase 2
Prao.g_00171	gene	987	thiL			
Prao.g_00171	CDS	987	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
Prao.g_00172	gene	1092				
Prao.g_00172	CDS	1092				hypothetical protein
Prao.g_00173	gene	597	efp			
Prao.g_00173	CDS	597	efp		COG0231	Elongation factor P
Prao.g_00174	gene	507	accB			
Prao.g_00174	CDS	507	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
Prao.g_00175	gene	1035	pdxA2			
Prao.g_00175	CDS	1035	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
Prao.g_00176	gene	876				
Prao.g_00176	CDS	876				hypothetical protein
Prao.g_00177	gene	402				
Prao.g_00177	CDS	402				hypothetical protein
Prao.g_00178	gene	429				
Prao.g_00178	CDS	429				hypothetical protein
Prao.g_00179	gene	513				
Prao.g_00179	CDS	513				hypothetical protein
Prao.g_00180	gene	198				
Prao.g_00180	CDS	198				hypothetical protein
Prao.g_00181	gene	1137				
Prao.g_00181	CDS	1137		1.12.-.-		Soluble hydrogenase 42 kDa subunit
Prao.g_00182	gene	1119	cbiD			
Prao.g_00182	CDS	1119	cbiD	2.1.1.195		Cobalt-precorrin-5B C(1)-methyltransferase
Prao.g_00183	gene	1587	guaA			
Prao.g_00183	CDS	1587	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
Prao.g_00184	gene	1941				
Prao.g_00184	CDS	1941				hypothetical protein
Prao.g_00185	gene	714				
Prao.g_00185	CDS	714				hypothetical protein
Prao.g_00186	gene	609				
Prao.g_00186	CDS	609				hypothetical protein
Prao.g_00187	gene	144				
Prao.g_00187	CDS	144				hypothetical protein
Prao.g_00188	gene	1791	mrdA			
Prao.g_00188	CDS	1791	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
Prao.g_00189	gene	525				
Prao.g_00189	CDS	525				hypothetical protein
Prao.g_00190	gene	1803	dfa5			
Prao.g_00190	CDS	1803	dfa5	1.-.-.-	COG0426	Putative diflavin flavoprotein A 5
Prao.g_00191	gene	1776	dfa1			
Prao.g_00191	CDS	1776	dfa1	1.-.-.-		Diflavin flavoprotein A 1
Prao.g_00192	gene	2661	alaS			
Prao.g_00192	CDS	2661	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
Prao.g_00193	gene	1947	speA_1			
Prao.g_00193	CDS	1947	speA_1	4.1.1.19	COG1166	Biosynthetic arginine decarboxylase
Prao.g_00194	gene	459	ndk			
Prao.g_00194	CDS	459	ndk	2.7.4.6		Nucleoside diphosphate kinase
Prao.g_00195	gene	1110	hcnC			
Prao.g_00195	CDS	1110	hcnC	1.4.99.5	COG0665	Hydrogen cyanide synthase subunit HcnC
Prao.g_00196	gene	1473	gatB			
Prao.g_00196	CDS	1473	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
Prao.g_00197	gene	618	coaE			
Prao.g_00197	CDS	618	coaE	2.7.1.24		Dephospho-CoA kinase
Prao.g_00198	gene	1239	argJ			
Prao.g_00198	CDS	1239	argJ		COG1364	Arginine biosynthesis bifunctional protein ArgJ
Prao.g_00199	gene	672				
Prao.g_00199	CDS	672				hypothetical protein
Prao.g_00200	gene	963	yhdN			
Prao.g_00200	CDS	963	yhdN	1.1.1.-	COG0667	Aldo-keto reductase YhdN
Prao.g_00201	gene	138				
Prao.g_00201	CDS	138				hypothetical protein
Prao.g_00202	gene	310	ssrA			
Prao.g_00202	tmRNA	310	ssrA			transfer-messenger RNA, SsrA
Prao.g_00203	gene	1125	rlmL			
Prao.g_00203	CDS	1125	rlmL	2.1.1.173	COG0116	Ribosomal RNA large subunit methyltransferase L
Prao.g_00204	gene	387				
Prao.g_00204	CDS	387				hypothetical protein
Prao.g_00205	gene	462				
Prao.g_00205	CDS	462				hypothetical protein
Prao.g_00206	gene	138				
Prao.g_00206	CDS	138				hypothetical protein
Prao.g_00207	gene	348				
Prao.g_00207	CDS	348				hypothetical protein
Prao.g_00208	gene	3591	smc			
Prao.g_00208	CDS	3591	smc			Chromosome partition protein Smc
Prao.g_00209	gene	1056				
Prao.g_00209	CDS	1056				hypothetical protein
Prao.g_00210	gene	1287	lpxB_1			
Prao.g_00210	CDS	1287	lpxB_1	2.4.1.182		Lipid-A-disaccharide synthase
Prao.g_00211	gene	84				
Prao.g_00211	tRNA	84				tRNA-Leu(aag)
Prao.g_00212	gene	1350	accC			
Prao.g_00212	CDS	1350	accC	6.3.4.14	COG0439	Biotin carboxylase
Prao.g_00213	gene	306				
Prao.g_00213	CDS	306				hypothetical protein
Prao.g_00214	gene	186	psbX			
Prao.g_00214	CDS	186	psbX			Photosystem II reaction center X protein
Prao.g_00215	gene	933				
Prao.g_00215	CDS	933				hypothetical protein
Prao.g_00216	gene	276				
Prao.g_00216	CDS	276				hypothetical protein
Prao.g_00217	gene	1983				
Prao.g_00217	CDS	1983				hypothetical protein
Prao.g_00218	gene	279				
Prao.g_00218	CDS	279				hypothetical protein
Prao.g_00219	gene	342				
Prao.g_00219	CDS	342		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
Prao.g_00220	gene	606	def			
Prao.g_00220	CDS	606	def	3.5.1.88	COG0242	Peptide deformylase
Prao.g_00221	gene	1926				
Prao.g_00221	CDS	1926				hypothetical protein
Prao.g_00222	gene	1254	csd			
Prao.g_00222	CDS	1254	csd	2.8.1.7		putative cysteine desulfurase
Prao.g_00223	gene	1218				
Prao.g_00223	CDS	1218				hypothetical protein
Prao.g_00224	gene	786	sufC			
Prao.g_00224	CDS	786	sufC		COG0396	putative ATP-dependent transporter SufC
Prao.g_00225	gene	1443	sufB			
Prao.g_00225	CDS	1443	sufB		COG0719	FeS cluster assembly protein SufB
Prao.g_00226	gene	354				
Prao.g_00226	CDS	354				hypothetical protein
Prao.g_00227	gene	1101				
Prao.g_00227	CDS	1101				hypothetical protein
Prao.g_00228	gene	171				
Prao.g_00228	CDS	171				hypothetical protein
Prao.g_00229	gene	1638	pgm			
Prao.g_00229	CDS	1638	pgm	5.4.2.2	COG0033	Phosphoglucomutase
Prao.g_00230	gene	1290	rarA			
Prao.g_00230	CDS	1290	rarA		COG2256	Replication-associated recombination protein A
Prao.g_00231	gene	594				
Prao.g_00231	CDS	594				hypothetical protein
Prao.g_00232	gene	468	bcp_1			
Prao.g_00232	CDS	468	bcp_1	1.11.1.15	COG1225	Putative peroxiredoxin bcp
Prao.g_00233	gene	696	coaX			
Prao.g_00233	CDS	696	coaX	2.7.1.33		Type III pantothenate kinase
Prao.g_00234	gene	723	cysH			
Prao.g_00234	CDS	723	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
Prao.g_00235	gene	1176	ndbB			
Prao.g_00235	CDS	1176	ndbB	1.6.5.12		Demethylphylloquinone reductase NdbB
Prao.g_00236	gene	1809				
Prao.g_00236	CDS	1809				hypothetical protein
Prao.g_00237	gene	1404	ktrB			
Prao.g_00237	CDS	1404	ktrB		COG0168	Ktr system potassium uptake protein B
Prao.g_00238	gene	705	ktrA			
Prao.g_00238	CDS	705	ktrA		COG0569	Ktr system potassium uptake protein A
Prao.g_00239	gene	312				
Prao.g_00239	CDS	312				hypothetical protein
Prao.g_00240	gene	339				
Prao.g_00240	CDS	339				hypothetical protein
Prao.g_00241	gene	231				
Prao.g_00241	CDS	231				hypothetical protein
Prao.g_00242	gene	177				
Prao.g_00242	CDS	177				hypothetical protein
Prao.g_00243	gene	1617	yheS			
Prao.g_00243	CDS	1617	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
Prao.g_00244	gene	1125	hhoB			
Prao.g_00244	CDS	1125	hhoB			Putative serine protease HhoB
Prao.g_00245	gene	264				
Prao.g_00245	CDS	264				hypothetical protein
Prao.g_00246	gene	384				
Prao.g_00246	CDS	384				hypothetical protein
Prao.g_00247	gene	147				
Prao.g_00247	CDS	147				hypothetical protein
Prao.g_00248	gene	342				
Prao.g_00248	CDS	342				hypothetical protein
Prao.g_00249	gene	918				
Prao.g_00249	CDS	918				hypothetical protein
Prao.g_00250	gene	801	cysQ_1			
Prao.g_00250	CDS	801	cysQ_1	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
Prao.g_00251	gene	1431				
Prao.g_00251	CDS	1431				hypothetical protein
Prao.g_00252	gene	1413				
Prao.g_00252	CDS	1413				hypothetical protein
Prao.g_00253	gene	114				
Prao.g_00253	CDS	114				hypothetical protein
Prao.g_00254	gene	768				
Prao.g_00254	CDS	768				hypothetical protein
Prao.g_00255	gene	1668	nadB			
Prao.g_00255	CDS	1668	nadB	1.4.3.16	COG0029	L-aspartate oxidase
Prao.g_00256	gene	936				
Prao.g_00256	CDS	936		1.17.4.-	COG4243	Vitamin K epoxide reductase 
Prao.g_00257	gene	1365	rimO			
Prao.g_00257	CDS	1365	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
Prao.g_00258	gene	93				
Prao.g_00258	CDS	93				hypothetical protein
Prao.g_00259	gene	387				
Prao.g_00259	CDS	387				hypothetical protein
Prao.g_00260	gene	1155				
Prao.g_00260	CDS	1155				hypothetical protein
Prao.g_00261	gene	651				
Prao.g_00261	CDS	651				hypothetical protein
Prao.g_00262	gene	927				
Prao.g_00262	CDS	927				hypothetical protein
Prao.g_00263	gene	558	aroK			
Prao.g_00263	CDS	558	aroK	2.7.1.71		Shikimate kinase
Prao.g_00264	gene	258				
Prao.g_00264	CDS	258				hypothetical protein
Prao.g_00265	gene	708				
