locus_tag	ftype	length_bp	gene	EC_number	COG	product
Pray.g_00063	CDS	324	trxA			Thioredoxin 1
Pray.g_00064	gene	618	hisH			
Pray.g_00064	CDS	618	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
Pray.g_00065	gene	600	rsmD			
Pray.g_00065	CDS	600	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
Pray.g_00066	gene	120	petG			
Pray.g_00066	CDS	120	petG			Cytochrome b6-f complex subunit 5
Pray.g_00067	gene	387				
Pray.g_00067	CDS	387				hypothetical protein
Pray.g_00068	gene	747				
Pray.g_00068	CDS	747		2.1.1.-	COG0565	putative tRNA/rRNA methyltransferase
Pray.g_00069	gene	1089	bchI			
Pray.g_00069	CDS	1089	bchI	6.6.1.1	COG1239	Magnesium-chelatase 38 kDa subunit
Pray.g_00070	gene	474	ruvC			
Pray.g_00070	CDS	474	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
Pray.g_00071	gene	558				
Pray.g_00071	CDS	558		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
Pray.g_00072	gene	420	sufE			
Pray.g_00072	CDS	420	sufE		COG2166	Cysteine desulfuration protein SufE
Pray.g_00073	gene	1302	hom			
Pray.g_00073	CDS	1302	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
Pray.g_00074	gene	294				
Pray.g_00074	CDS	294				hypothetical protein
Pray.g_00075	gene	1572				
Pray.g_00075	CDS	1572				hypothetical protein
Pray.g_00076	gene	1023	dppB			
Pray.g_00076	CDS	1023	dppB		COG0601	Dipeptide transport system permease protein DppB
Pray.g_00077	gene	1551				
Pray.g_00077	CDS	1551				hypothetical protein
Pray.g_00078	gene	1230				
Pray.g_00078	CDS	1230				hypothetical protein
Pray.g_00079	gene	372				
Pray.g_00079	CDS	372				hypothetical protein
Pray.g_00080	gene	870	RBKS			
Pray.g_00080	CDS	870	RBKS	2.7.1.15		Ribokinase
Pray.g_00081	gene	192				
Pray.g_00081	CDS	192				hypothetical protein
Pray.g_00082	gene	354				
Pray.g_00082	CDS	354				hypothetical protein
Pray.g_00083	gene	519				
Pray.g_00083	CDS	519				Pentapeptide repeat protein Rfr32
Pray.g_00084	gene	522				
Pray.g_00084	CDS	522				hypothetical protein
Pray.g_00085	gene	858				
Pray.g_00085	CDS	858				hypothetical protein
Pray.g_00086	gene	942				
Pray.g_00086	CDS	942				hypothetical protein
Pray.g_00087	gene	1443				
Pray.g_00087	CDS	1443			COG2308	putative protein
Pray.g_00088	gene	237				
Pray.g_00088	CDS	237				hypothetical protein
Pray.g_00089	gene	222				
Pray.g_00089	CDS	222				hypothetical protein
Pray.g_00090	gene	276				
Pray.g_00090	CDS	276				hypothetical protein
Pray.g_00091	gene	156				
Pray.g_00091	CDS	156				hypothetical protein
Pray.g_00092	gene	1074				
Pray.g_00092	CDS	1074				hypothetical protein
Pray.g_00093	gene	1350				
Pray.g_00093	CDS	1350				hypothetical protein
Pray.g_00094	gene	1506				
Pray.g_00094	CDS	1506				hypothetical protein
Pray.g_00095	gene	771	mntB_1			
Pray.g_00095	CDS	771	mntB_1		COG1121	Manganese transport system ATP-binding protein MntB
Pray.g_00096	gene	435				
Pray.g_00096	CDS	435				hypothetical protein
Pray.g_00097	gene	786	mntB_2			
Pray.g_00097	CDS	786	mntB_2			Manganese transport system membrane protein MntB
Pray.g_00098	gene	147				
Pray.g_00098	CDS	147				hypothetical protein
Pray.g_00099	gene	249				
Pray.g_00099	CDS	249				hypothetical protein
Pray.g_00100	gene	177				
Pray.g_00100	CDS	177				hypothetical protein
Pray.g_00101	gene	384				
Pray.g_00101	CDS	384				hypothetical protein
Pray.g_00102	gene	261				
Pray.g_00102	CDS	261				hypothetical protein
Pray.g_00103	gene	111				
Pray.g_00103	CDS	111				hypothetical protein
Pray.g_00104	gene	408				
Pray.g_00104	CDS	408				hypothetical protein
Pray.g_00105	gene	243				
Pray.g_00105	CDS	243				hypothetical protein
Pray.g_00106	gene	102				
Pray.g_00106	CDS	102				hypothetical protein
Pray.g_00107	gene	207				
Pray.g_00107	CDS	207				hypothetical protein
Pray.g_00108	gene	375				
Pray.g_00108	CDS	375				hypothetical protein
Pray.g_00109	gene	162				
Pray.g_00109	CDS	162				hypothetical protein
Pray.g_00110	gene	315				
Pray.g_00110	CDS	315				hypothetical protein
Pray.g_00111	gene	771				
Pray.g_00111	CDS	771				hypothetical protein
Pray.g_00112	gene	183				
Pray.g_00112	CDS	183				hypothetical protein
Pray.g_00113	gene	108				
Pray.g_00113	CDS	108				hypothetical protein
Pray.g_00114	gene	180				
Pray.g_00114	CDS	180				hypothetical protein
Pray.g_00115	gene	186				
Pray.g_00115	CDS	186				hypothetical protein
Pray.g_00116	gene	303				
Pray.g_00116	CDS	303				hypothetical protein
Pray.g_00117	gene	153				
Pray.g_00117	CDS	153				hypothetical protein
Pray.g_00118	gene	180				
Pray.g_00118	CDS	180				hypothetical protein
Pray.g_00119	gene	180				
Pray.g_00119	CDS	180				hypothetical protein
Pray.g_00120	gene	285				
Pray.g_00120	CDS	285				hypothetical protein
Pray.g_00121	gene	543				
Pray.g_00121	CDS	543				hypothetical protein
Pray.g_00122	gene	294				
Pray.g_00122	CDS	294				hypothetical protein
Pray.g_00123	gene	126				
Pray.g_00123	CDS	126				hypothetical protein
Pray.g_00124	gene	405				
Pray.g_00124	CDS	405				hypothetical protein
Pray.g_00125	gene	870				
Pray.g_00125	CDS	870				hypothetical protein
Pray.g_00126	gene	252				
Pray.g_00126	CDS	252				hypothetical protein
Pray.g_00127	gene	231				
Pray.g_00127	CDS	231				hypothetical protein
Pray.g_00128	gene	420				
Pray.g_00128	CDS	420		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
Pray.g_00129	gene	231				
Pray.g_00129	CDS	231				hypothetical protein
Pray.g_00130	gene	237				
Pray.g_00130	CDS	237				hypothetical protein
Pray.g_00131	gene	165				
Pray.g_00131	CDS	165				hypothetical protein
Pray.g_00132	gene	258				
Pray.g_00132	CDS	258				hypothetical protein
Pray.g_00133	gene	1008	dusB			
Pray.g_00133	CDS	1008	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
Pray.g_00134	gene	393				
Pray.g_00134	CDS	393				hypothetical protein
Pray.g_00135	gene	468				
Pray.g_00135	CDS	468				hypothetical protein
Pray.g_00136	gene	1008	fabH			
Pray.g_00136	CDS	1008	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
Pray.g_00137	gene	1419	plsX			
Pray.g_00137	CDS	1419	plsX	2.3.1.274		Phosphate acyltransferase
Pray.g_00138	gene	747	walR			
Pray.g_00138	CDS	747	walR		COG0745	Transcriptional regulatory protein WalR
Pray.g_00139	gene	1362	radA			
Pray.g_00139	CDS	1362	radA	3.6.4.-	COG1066	DNA repair protein RadA
Pray.g_00140	gene	522	ycf3			
Pray.g_00140	CDS	522	ycf3			Photosystem I assembly protein Ycf3
Pray.g_00141	gene	2295	copA			
Pray.g_00141	CDS	2295	copA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
Pray.g_00142	gene	639	tmk			
Pray.g_00142	CDS	639	tmk	2.7.4.9	COG0125	Thymidylate kinase
Pray.g_00143	gene	963				
Pray.g_00143	CDS	963				hypothetical protein
Pray.g_00144	gene	783	phoP			
Pray.g_00144	CDS	783	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
Pray.g_00145	gene	360				
Pray.g_00145	CDS	360				hypothetical protein
Pray.g_00146	gene	74				
Pray.g_00146	tRNA	74				tRNA-Asn(gtt)
Pray.g_00147	gene	675	ecfA1			
Pray.g_00147	CDS	675	ecfA1	7.-.-.-		Energy-coupling factor transporter ATP-binding protein EcfA1
Pray.g_00148	gene	267				
Pray.g_00148	CDS	267				hypothetical protein
Pray.g_00149	gene	969	cysK1			
Pray.g_00149	CDS	969	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
Pray.g_00150	gene	678	dnaJ_1			
Pray.g_00150	CDS	678	dnaJ_1			Chaperone protein DnaJ
Pray.g_00151	gene	237	ndhO			
Pray.g_00151	CDS	237	ndhO	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit O
Pray.g_00152	gene	948				
Pray.g_00152	CDS	948			COG1090	Epimerase family protein
Pray.g_00153	gene	270				
Pray.g_00153	CDS	270				hypothetical protein
Pray.g_00154	gene	1203				
Pray.g_00154	CDS	1203				hypothetical protein
Pray.g_00155	gene	429				
Pray.g_00155	CDS	429				hypothetical protein
Pray.g_00156	gene	393	iscA			
Pray.g_00156	CDS	393	iscA		COG0316	Iron-binding protein IscA
Pray.g_00157	gene	1455	pds_1			
Pray.g_00157	CDS	1455	pds_1	1.3.5.5	COG3349	15-cis-phytoene desaturase
Pray.g_00158	gene	471				
Pray.g_00158	CDS	471				hypothetical protein
Pray.g_00159	gene	798				
Pray.g_00159	CDS	798				hypothetical protein
Pray.g_00160	gene	393	rbfA			
Pray.g_00160	CDS	393	rbfA		COG0858	30S ribosome-binding factor
Pray.g_00161	gene	219				
Pray.g_00161	CDS	219				hypothetical protein
Pray.g_00162	gene	726				
Pray.g_00162	CDS	726				hypothetical protein
Pray.g_00163	gene	708				
Pray.g_00163	CDS	708				hypothetical protein
Pray.g_00164	gene	258				
Pray.g_00164	CDS	258				hypothetical protein
Pray.g_00165	gene	558	aroK			
Pray.g_00165	CDS	558	aroK	2.7.1.71		Shikimate kinase
Pray.g_00166	gene	927				
Pray.g_00166	CDS	927				hypothetical protein
Pray.g_00167	gene	651				
Pray.g_00167	CDS	651				hypothetical protein
Pray.g_00168	gene	1155				
Pray.g_00168	CDS	1155				hypothetical protein
Pray.g_00169	gene	387				
Pray.g_00169	CDS	387				hypothetical protein
Pray.g_00170	gene	93				
Pray.g_00170	CDS	93				hypothetical protein
Pray.g_00171	gene	1365	rimO			
Pray.g_00171	CDS	1365	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
Pray.g_00172	gene	936				
Pray.g_00172	CDS	936		1.17.4.-	COG4243	Vitamin K epoxide reductase 
Pray.g_00173	gene	1668	nadB			
Pray.g_00173	CDS	1668	nadB	1.4.3.16	COG0029	L-aspartate oxidase
Pray.g_00174	gene	774				
Pray.g_00174	CDS	774				hypothetical protein
Pray.g_00175	gene	1380				
Pray.g_00175	CDS	1380				hypothetical protein
Pray.g_00176	gene	1428				
Pray.g_00176	CDS	1428				hypothetical protein
Pray.g_00177	gene	801	suhB_1			
Pray.g_00177	CDS	801	suhB_1	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
Pray.g_00178	gene	936				
Pray.g_00178	CDS	936				hypothetical protein
Pray.g_00179	gene	342				
Pray.g_00179	CDS	342				hypothetical protein
Pray.g_00180	gene	147				
Pray.g_00180	CDS	147				hypothetical protein
Pray.g_00181	gene	384				
Pray.g_00181	CDS	384				hypothetical protein
Pray.g_00182	gene	264				
Pray.g_00182	CDS	264				hypothetical protein
Pray.g_00183	gene	1116	hhoB			
Pray.g_00183	CDS	1116	hhoB			Putative serine protease HhoB
Pray.g_00184	gene	144				
Pray.g_00184	CDS	144				hypothetical protein
Pray.g_00185	gene	1614	yheS			
Pray.g_00185	CDS	1614	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
Pray.g_00186	gene	177				
Pray.g_00186	CDS	177				hypothetical protein
Pray.g_00187	gene	231				
Pray.g_00187	CDS	231				hypothetical protein
Pray.g_00188	gene	372				
Pray.g_00188	CDS	372				hypothetical protein
Pray.g_00189	gene	303				
Pray.g_00189	CDS	303				hypothetical protein
Pray.g_00190	gene	705	ktrA			
Pray.g_00190	CDS	705	ktrA		COG0569	Ktr system potassium uptake protein A
Pray.g_00191	gene	1404	ktrB			
Pray.g_00191	CDS	1404	ktrB		COG0168	Ktr system potassium uptake protein B
Pray.g_00192	gene	1809				
Pray.g_00192	CDS	1809				hypothetical protein
Pray.g_00193	gene	1194	ndbB			
Pray.g_00193	CDS	1194	ndbB	1.6.5.12		Demethylphylloquinone reductase NdbB
Pray.g_00194	gene	723	cysH			
Pray.g_00194	CDS	723	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
Pray.g_00195	gene	696	coaX			
Pray.g_00195	CDS	696	coaX	2.7.1.33		Type III pantothenate kinase
Pray.g_00196	gene	468	bcp_1			
Pray.g_00196	CDS	468	bcp_1	1.11.1.15	COG1225	Putative peroxiredoxin bcp
Pray.g_00197	gene	594				
Pray.g_00197	CDS	594				hypothetical protein
Pray.g_00198	gene	1290	rarA			
Pray.g_00198	CDS	1290	rarA		COG2256	Replication-associated recombination protein A
Pray.g_00199	gene	1638	pgm			
Pray.g_00199	CDS	1638	pgm	5.4.2.2	COG0033	Phosphoglucomutase
Pray.g_00200	gene	171				
Pray.g_00200	CDS	171				hypothetical protein
Pray.g_00201	gene	1086				
Pray.g_00201	CDS	1086				hypothetical protein
Pray.g_00202	gene	354				
Pray.g_00202	CDS	354				hypothetical protein
Pray.g_00203	gene	1443	sufB			
Pray.g_00203	CDS	1443	sufB		COG0719	FeS cluster assembly protein SufB
Pray.g_00204	gene	786	sufC			
Pray.g_00204	CDS	786	sufC		COG0396	putative ATP-dependent transporter SufC
Pray.g_00205	gene	1218				
Pray.g_00205	CDS	1218				hypothetical protein
Pray.g_00206	gene	1254	csd			
Pray.g_00206	CDS	1254	csd	2.8.1.7		putative cysteine desulfurase
Pray.g_00207	gene	1926				
Pray.g_00207	CDS	1926				hypothetical protein
Pray.g_00208	gene	606	def			
Pray.g_00208	CDS	606	def	3.5.1.88	COG0242	Peptide deformylase
Pray.g_00209	gene	342				
Pray.g_00209	CDS	342		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
Pray.g_00210	gene	279				
Pray.g_00210	CDS	279				hypothetical protein
Pray.g_00211	gene	1983				
Pray.g_00211	CDS	1983				hypothetical protein
Pray.g_00212	gene	276				
Pray.g_00212	CDS	276				hypothetical protein
Pray.g_00213	gene	930				
Pray.g_00213	CDS	930				hypothetical protein
Pray.g_00214	gene	186	psbX			
Pray.g_00214	CDS	186	psbX			Photosystem II reaction center X protein
Pray.g_00215	gene	315				
Pray.g_00215	CDS	315				hypothetical protein
Pray.g_00216	gene	1347	accC			
Pray.g_00216	CDS	1347	accC	6.3.4.14	COG0439	Biotin carboxylase
Pray.g_00217	gene	84				
Pray.g_00217	tRNA	84				tRNA-Leu(aag)
Pray.g_00218	gene	1287	lpxB_1			
Pray.g_00218	CDS	1287	lpxB_1	2.4.1.182		Lipid-A-disaccharide synthase
Pray.g_00219	gene	1044				
Pray.g_00219	CDS	1044				hypothetical protein
Pray.g_00220	gene	3591	smc			
Pray.g_00220	CDS	3591	smc		COG1196	Chromosome partition protein Smc
Pray.g_00221	gene	363				
Pray.g_00221	CDS	363				hypothetical protein
Pray.g_00222	gene	138				
Pray.g_00222	CDS	138				hypothetical protein
Pray.g_00223	gene	462				
Pray.g_00223	CDS	462				hypothetical protein
Pray.g_00224	gene	450				
Pray.g_00224	CDS	450				hypothetical protein
Pray.g_00225	gene	1125	rlmL			
Pray.g_00225	CDS	1125	rlmL	2.1.1.173	COG0116	Ribosomal RNA large subunit methyltransferase L
Pray.g_00226	gene	310	ssrA			
Pray.g_00226	tmRNA	310	ssrA			transfer-messenger RNA, SsrA
Pray.g_00227	gene	963				
Pray.g_00227	CDS	963				hypothetical protein
Pray.g_00228	gene	672				
Pray.g_00228	CDS	672				hypothetical protein
Pray.g_00229	gene	1221				
Pray.g_00229	CDS	1221				hypothetical protein
Pray.g_00230	gene	1023				
Pray.g_00230	CDS	1023				hypothetical protein
Pray.g_00231	gene	1239	argJ			
Pray.g_00231	CDS	1239	argJ		COG1364	Arginine biosynthesis bifunctional protein ArgJ
Pray.g_00232	gene	618	coaE			
Pray.g_00232	CDS	618	coaE	2.7.1.24		Dephospho-CoA kinase
Pray.g_00233	gene	1473	gatB			
Pray.g_00233	CDS	1473	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
Pray.g_00234	gene	1110	hcnC			
Pray.g_00234	CDS	1110	hcnC	1.4.99.5	COG0665	Hydrogen cyanide synthase subunit HcnC
Pray.g_00235	gene	459	ndk			
Pray.g_00235	CDS	459	ndk	2.7.4.6		Nucleoside diphosphate kinase
Pray.g_00236	gene	1947	speA_2			
Pray.g_00236	CDS	1947	speA_2	4.1.1.19		Biosynthetic arginine decarboxylase
Pray.g_00237	gene	2661	alaS			
Pray.g_00237	CDS	2661	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
Pray.g_00238	gene	1776	dfa1			
Pray.g_00238	CDS	1776	dfa1	1.-.-.-		Diflavin flavoprotein A 1
Pray.g_00239	gene	1797	dfa5			
Pray.g_00239	CDS	1797	dfa5	1.-.-.-	COG0426	Putative diflavin flavoprotein A 5
Pray.g_00240	gene	525				
Pray.g_00240	CDS	525				hypothetical protein
Pray.g_00241	gene	1791	mrdA			
Pray.g_00241	CDS	1791	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
Pray.g_00242	gene	141				
Pray.g_00242	CDS	141				hypothetical protein
Pray.g_00243	gene	609				
Pray.g_00243	CDS	609				hypothetical protein
Pray.g_00244	gene	714				
Pray.g_00244	CDS	714				hypothetical protein
Pray.g_00245	gene	1584	lapB_1			
Pray.g_00245	CDS	1584	lapB_1			Lipopolysaccharide assembly protein B
Pray.g_00246	gene	1215				
Pray.g_00246	CDS	1215				hypothetical protein
Pray.g_00247	gene	1194				
Pray.g_00247	CDS	1194				hypothetical protein
Pray.g_00248	gene	144				
Pray.g_00248	CDS	144				hypothetical protein
Pray.g_00249	gene	678				
Pray.g_00249	CDS	678				hypothetical protein
Pray.g_00250	gene	513	apt			
Pray.g_00250	CDS	513	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
Pray.g_00251	gene	74				
Pray.g_00251	tRNA	74				tRNA-Pro(tgg)
Pray.g_00252	gene	675				
Pray.g_00252	CDS	675				hypothetical protein
Pray.g_00253	gene	468				
Pray.g_00253	CDS	468				hypothetical protein
Pray.g_00254	gene	297				
Pray.g_00254	CDS	297				hypothetical protein
Pray.g_00255	gene	483				
Pray.g_00255	CDS	483				hypothetical protein
Pray.g_00256	gene	99				
Pray.g_00256	CDS	99				hypothetical protein
Pray.g_00257	gene	114				
Pray.g_00257	CDS	114				hypothetical protein
Pray.g_00258	gene	249				
Pray.g_00258	CDS	249				hypothetical protein
Pray.g_00259	gene	426				
Pray.g_00259	CDS	426				hypothetical protein
Pray.g_00260	gene	228				
Pray.g_00260	CDS	228				hypothetical protein
Pray.g_00261	gene	552	rpoE			
Pray.g_00261	CDS	552	rpoE			ECF RNA polymerase sigma-E factor
Pray.g_00262	gene	303				
Pray.g_00262	CDS	303				hypothetical protein
Pray.g_00263	gene	219				
Pray.g_00263	CDS	219				hypothetical protein
Pray.g_00264	gene	72				
Pray.g_00264	tRNA	72				tRNA-Pro(tgg)
Pray.g_00265	gene	264				
Pray.g_00265	CDS	264				hypothetical protein
Pray.g_00266	gene	249				
Pray.g_00266	CDS	249				hypothetical protein
Pray.g_00267	gene	213				
Pray.g_00267	CDS	213				hypothetical protein
Pray.g_00268	gene	135				
Pray.g_00268	CDS	135				hypothetical protein
Pray.g_00269	gene	918	ispG			
Pray.g_00269	CDS	918	ispG	1.17.7.1	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (ferredoxin)
Pray.g_00270	gene	1335				
Pray.g_00270	CDS	1335				hypothetical protein
Pray.g_00271	gene	915	nadA			
Pray.g_00271	CDS	915	nadA	2.5.1.72	COG0379	Quinolinate synthase A
Pray.g_00272	gene	774				
Pray.g_00272	CDS	774				hypothetical protein
Pray.g_00273	gene	798				
Pray.g_00273	CDS	798				hypothetical protein
Pray.g_00274	gene	1191				
Pray.g_00274	CDS	1191				hypothetical protein
Pray.g_00275	gene	1092	aroB			
Pray.g_00275	CDS	1092	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
Pray.g_00276	gene	1191	purK			
Pray.g_00276	CDS	1191	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
Pray.g_00277	gene	300				
Pray.g_00277	CDS	300				hypothetical protein
Pray.g_00278	gene	141				
Pray.g_00278	CDS	141				hypothetical protein
Pray.g_00279	gene	168				
Pray.g_00279	CDS	168				hypothetical protein
Pray.g_00280	gene	750	ligB			
Pray.g_00280	CDS	750	ligB	6.5.1.2	COG0272	DNA ligase B
Pray.g_00281	gene	207				
Pray.g_00281	CDS	207				hypothetical protein
Pray.g_00282	gene	258				
Pray.g_00282	CDS	258				hypothetical protein
Pray.g_00283	gene	237				
Pray.g_00283	CDS	237				hypothetical protein
Pray.g_00284	gene	291				
Pray.g_00284	CDS	291				hypothetical protein
