Orthogroup	Prbj	Prbk
OG0000120	Prbj.g_00843	Prbk.g_00144
OG0000121	Prbj.g_00003	Prbk.g_00138
OG0000122	Prbj.g_02156	Prbk.g_00185
OG0000123	Prbj.g_00020	Prbk.g_00121
OG0000124	Prbj.g_01848	Prbk.g_00066
OG0000125	Prbj.g_01742	Prbk.g_01169
OG0000126	Prbj.g_01639	Prbk.g_02052
OG0000127	Prbj.g_01040	Prbk.g_00243
OG0000128	Prbj.g_01057	Prbk.g_00260
OG0000129	Prbj.g_00656	Prbk.g_01212
OG0000130	Prbj.g_00863	Prbk.g_00913
OG0000131	Prbj.g_00461	Prbk.g_01417
OG0000132	Prbj.g_00458	Prbk.g_01414
OG0000133	Prbj.g_01024	Prbk.g_00987
OG0000134	Prbj.g_00987	Prbk.g_00950
OG0000135	Prbj.g_00985	Prbk.g_00948
OG0000136	Prbj.g_01516	Prbk.g_00528
OG0000137	Prbj.g_01280	Prbk.g_01540
OG0000138	Prbj.g_01963	Prbk.g_02168
OG0000139	Prbj.g_02047	Prbk.g_02252
OG0000140	Prbj.g_02074	Prbk.g_02279
OG0000141	Prbj.g_02075	Prbk.g_02280
OG0000142	Prbj.g_02077	Prbk.g_02282
OG0000143	Prbj.g_02078	Prbk.g_02283
OG0000144	Prbj.g_02080	Prbk.g_02285
OG0000145	Prbj.g_02082	Prbk.g_02287
OG0000146	Prbj.g_02083	Prbk.g_02288
OG0000147	Prbj.g_02084	Prbk.g_02289
OG0000148	Prbj.g_02086	Prbk.g_02291
OG0000149	Prbj.g_01182	Prbk.g_01639
OG0000150	Prbj.g_01183	Prbk.g_01638
OG0000151	Prbj.g_01188	Prbk.g_01633
OG0000152	Prbj.g_01189	Prbk.g_01632
OG0000153	Prbj.g_01190	Prbk.g_01631
OG0000154	Prbj.g_01191	Prbk.g_01630
OG0000155	Prbj.g_01192	Prbk.g_01629
OG0000156	Prbj.g_01193	Prbk.g_01628
OG0000157	Prbj.g_01194	Prbk.g_01627
OG0000158	Prbj.g_01196	Prbk.g_01625
OG0000159	Prbj.g_01197	Prbk.g_01624
OG0000160	Prbj.g_01198	Prbk.g_01623
OG0000161	Prbj.g_01199	Prbk.g_01622
OG0000162	Prbj.g_01200	Prbk.g_01621
OG0000163	Prbj.g_01202	Prbk.g_01619
OG0000164	Prbj.g_01207	Prbk.g_01614
OG0000165	Prbj.g_01212	Prbk.g_01609
OG0000166	Prbj.g_01213	Prbk.g_01608
OG0000167	Prbj.g_01214	Prbk.g_01607
OG0000168	Prbj.g_01215	Prbk.g_01606
OG0000169	Prbj.g_01217	Prbk.g_01604
OG0000170	Prbj.g_01953	Prbk.g_02158
OG0000171	Prbj.g_01951	Prbk.g_02156
OG0000172	Prbj.g_01950	Prbk.g_02155
OG0000173	Prbj.g_01943	Prbk.g_02148
OG0000174	Prbj.g_01936	Prbk.g_02141
OG0000175	Prbj.g_01928	Prbk.g_02133
OG0000176	Prbj.g_01920	Prbk.g_02125
OG0000177	Prbj.g_01919	Prbk.g_02124
OG0000178	Prbj.g_01918	Prbk.g_02123
OG0000179	Prbj.g_00558	Prbk.g_01326
OG0000180	Prbj.g_00560	Prbk.g_01324
OG0000181	Prbj.g_00561	Prbk.g_01323
OG0000182	Prbj.g_00564	Prbk.g_01320
OG0000183	Prbj.g_00565	Prbk.g_01319
OG0000184	Prbj.g_00569	Prbk.g_01315
OG0000185	Prbj.g_00575	Prbk.g_01309
OG0000186	Prbj.g_00576	Prbk.g_01308
OG0000187	Prbj.g_00047	Prbk.g_01665
OG0000188	Prbj.g_00577	Prbk.g_01307
OG0000189	Prbj.g_00580	Prbk.g_01304
OG0000190	Prbj.g_00581	Prbk.g_01303
OG0000191	Prbj.g_00582	Prbk.g_01302
OG0000192	Prbj.g_00583	Prbk.g_01301
OG0000193	Prbj.g_00584	Prbk.g_01300
OG0000194	Prbj.g_00585	Prbk.g_01299
OG0000195	Prbj.g_00589	Prbk.g_01295
OG0000196	Prbj.g_00590	Prbk.g_01294
OG0000197	Prbj.g_00596	Prbk.g_00035
OG0000198	Prbj.g_00600	Prbk.g_00031
OG0000199	Prbj.g_00605	Prbk.g_00026
OG0000200	Prbj.g_00606	Prbk.g_00025
OG0000201	Prbj.g_00607	Prbk.g_00024
OG0000202	Prbj.g_00609	Prbk.g_00022
OG0000203	Prbj.g_00610	Prbk.g_00021
OG0000204	Prbj.g_00611	Prbk.g_00020
OG0000205	Prbj.g_00613	Prbk.g_00018
OG0000206	Prbj.g_00614	Prbk.g_00017
OG0000207	Prbj.g_00615	Prbk.g_00016
OG0000208	Prbj.g_00616	Prbk.g_00015
OG0000209	Prbj.g_00617	Prbk.g_00014
OG0000210	Prbj.g_00619	Prbk.g_00012
OG0000211	Prbj.g_00620	Prbk.g_00011
OG0000212	Prbj.g_00621	Prbk.g_00010
OG0000213	Prbj.g_00624	Prbk.g_00007
OG0000214	Prbj.g_00630	Prbk.g_00001
OG0000215	Prbj.g_01550	Prbk.g_00190
OG0000216	Prbj.g_01552	Prbk.g_00192
OG0000217	Prbj.g_01554	Prbk.g_00194
OG0000218	Prbj.g_01556	Prbk.g_00196
OG0000219	Prbj.g_01557	Prbk.g_00197
OG0000220	Prbj.g_01562	Prbk.g_00202
OG0000221	Prbj.g_01567	Prbk.g_00207
OG0000222	Prbj.g_01568	Prbk.g_00208
OG0000223	Prbj.g_01569	Prbk.g_00209
OG0000224	Prbj.g_01530	Prbk.g_00542
OG0000225	Prbj.g_01532	Prbk.g_00544
OG0000226	Prbj.g_01535	Prbk.g_00547
OG0000227	Prbj.g_01537	Prbk.g_00549
OG0000228	Prbj.g_01538	Prbk.g_00550
OG0000229	Prbj.g_01539	Prbk.g_00551
OG0000230	Prbj.g_01540	Prbk.g_00552
OG0000231	Prbj.g_01542	Prbk.g_00554
OG0000232	Prbj.g_01543	Prbk.g_00555
OG0000233	Prbj.g_01548	Prbk.g_00560
OG0000234	Prbj.g_00545	Prbk.g_00749
OG0000235	Prbj.g_00543	Prbk.g_00751
OG0000236	Prbj.g_00542	Prbk.g_00752
OG0000237	Prbj.g_00541	Prbk.g_00753
OG0000238	Prbj.g_00540	Prbk.g_00754
OG0000239	Prbj.g_00539	Prbk.g_00755
OG0000240	Prbj.g_00537	Prbk.g_00757
OG0000241	Prbj.g_00536	Prbk.g_00758
OG0000242	Prbj.g_00535	Prbk.g_00759
OG0000243	Prbj.g_00534	Prbk.g_00760
OG0000244	Prbj.g_00533	Prbk.g_00761
OG0000245	Prbj.g_00531	Prbk.g_00763
OG0000246	Prbj.g_00529	Prbk.g_00765
OG0000247	Prbj.g_00528	Prbk.g_00766
OG0000248	Prbj.g_00527	Prbk.g_00767
OG0000249	Prbj.g_00526	Prbk.g_00768
OG0000250	Prbj.g_00525	Prbk.g_00769
OG0000251	Prbj.g_00524	Prbk.g_00770
OG0000252	Prbj.g_00523	Prbk.g_00771
OG0000253	Prbj.g_00522	Prbk.g_00772
OG0000254	Prbj.g_00520	Prbk.g_00774
OG0000255	Prbj.g_00519	Prbk.g_00775
OG0000256	Prbj.g_00516	Prbk.g_00778
OG0000257	Prbj.g_00515	Prbk.g_00779
OG0000258	Prbj.g_00514	Prbk.g_00780
OG0000259	Prbj.g_00513	Prbk.g_00781
OG0000260	Prbj.g_00512	Prbk.g_00782
OG0000261	Prbj.g_00511	Prbk.g_00783
OG0000262	Prbj.g_00510	Prbk.g_00784
OG0000263	Prbj.g_00509	Prbk.g_00785
OG0000264	Prbj.g_02369	Prbk.g_02425
OG0000265	Prbj.g_01135	Prbk.g_01283
OG0000266	Prbj.g_01137	Prbk.g_01281
OG0000267	Prbj.g_01141	Prbk.g_01277
OG0000268	Prbj.g_01143	Prbk.g_01275
OG0000269	Prbj.g_01146	Prbk.g_01272
OG0000270	Prbj.g_01148	Prbk.g_01270
OG0000271	Prbj.g_01151	Prbk.g_01267
OG0000272	Prbj.g_01152	Prbk.g_01266
OG0000273	Prbj.g_01155	Prbk.g_01263
OG0000274	Prbj.g_01157	Prbk.g_01261
OG0000275	Prbj.g_01158	Prbk.g_01260
OG0000276	Prbj.g_01159	Prbk.g_01259
OG0000277	Prbj.g_01160	Prbk.g_01258
OG0000278	Prbj.g_01161	Prbk.g_01257
OG0000279	Prbj.g_01162	Prbk.g_01256
OG0000280	Prbj.g_01163	Prbk.g_01255
OG0000281	Prbj.g_01165	Prbk.g_01253
OG0000282	Prbj.g_01166	Prbk.g_01252
OG0000283	Prbj.g_01173	Prbk.g_01245
OG0000284	Prbj.g_01174	Prbk.g_01244
OG0000285	Prbj.g_00289	Prbk.g_00631
OG0000286	Prbj.g_00287	Prbk.g_00633
OG0000287	Prbj.g_00234	Prbk.g_00686
OG0000288	Prbj.g_00235	Prbk.g_00685
OG0000289	Prbj.g_00237	Prbk.g_00683
OG0000290	Prbj.g_00238	Prbk.g_00682
OG0000291	Prbj.g_00240	Prbk.g_00680
OG0000292	Prbj.g_00250	Prbk.g_00670
OG0000293	Prbj.g_00251	Prbk.g_00669
OG0000294	Prbj.g_00252	Prbk.g_00668
OG0000295	Prbj.g_00258	Prbk.g_00662
OG0000296	Prbj.g_00259	Prbk.g_00661
OG0000297	Prbj.g_00262	Prbk.g_00658
OG0000298	Prbj.g_00263	Prbk.g_00657
OG0000299	Prbj.g_00264	Prbk.g_00656
OG0000300	Prbj.g_00265	Prbk.g_00655
OG0000301	Prbj.g_00266	Prbk.g_00654
OG0000302	Prbj.g_00267	Prbk.g_00653
OG0000303	Prbj.g_00268	Prbk.g_00652
OG0000304	Prbj.g_00270	Prbk.g_00650
OG0000305	Prbj.g_00271	Prbk.g_00649
OG0000306	Prbj.g_00272	Prbk.g_00648
OG0000307	Prbj.g_00181	Prbk.g_01364
OG0000308	Prbj.g_01775	Prbk.g_01136
OG0000309	Prbj.g_01776	Prbk.g_01135
OG0000310	Prbj.g_01777	Prbk.g_01134
OG0000311	Prbj.g_00177	Prbk.g_01368
OG0000312	Prbj.g_00176	Prbk.g_01369
OG0000313	Prbj.g_02608	Prbk.g_01521
OG0000314	Prbj.g_02614	Prbk.g_01515
OG0000315	Prbj.g_02615	Prbk.g_01514
OG0000316	Prbj.g_02661	Prbk.g_01900
OG0000317	Prbj.g_01341	Prbk.g_01012
OG0000318	Prbj.g_01342	Prbk.g_01011
OG0000319	Prbj.g_01343	Prbk.g_01010
OG0000320	Prbj.g_01345	Prbk.g_01008
OG0000321	Prbj.g_01350	Prbk.g_01003
OG0000322	Prbj.g_01359	Prbk.g_00371
OG0000323	Prbj.g_01360	Prbk.g_00372
OG0000324	Prbj.g_01362	Prbk.g_00374
OG0000325	Prbj.g_01364	Prbk.g_00376
OG0000326	Prbj.g_01366	Prbk.g_00378
OG0000327	Prbj.g_01372	Prbk.g_00384
OG0000328	Prbj.g_00180	Prbk.g_01365
OG0000329	Prbj.g_01385	Prbk.g_00397
OG0000330	Prbj.g_01386	Prbk.g_00398
OG0000331	Prbj.g_01388	Prbk.g_00400
OG0000332	Prbj.g_01389	Prbk.g_00401
OG0000333	Prbj.g_01390	Prbk.g_00402
OG0000334	Prbj.g_01391	Prbk.g_00403
OG0000335	Prbj.g_01392	Prbk.g_00404
OG0000336	Prbj.g_01394	Prbk.g_00406
OG0000337	Prbj.g_01399	Prbk.g_00411
OG0000338	Prbj.g_01400	Prbk.g_00412
OG0000339	Prbj.g_01401	Prbk.g_00413
OG0000340	Prbj.g_01403	Prbk.g_00415
OG0000341	Prbj.g_01408	Prbk.g_00420
OG0000342	Prbj.g_01409	Prbk.g_00421
OG0000343	Prbj.g_01411	Prbk.g_00423
OG0000344	Prbj.g_01413	Prbk.g_00425
OG0000345	Prbj.g_01414	Prbk.g_00426
OG0000346	Prbj.g_01415	Prbk.g_00427
OG0000347	Prbj.g_01416	Prbk.g_00428
OG0000348	Prbj.g_01417	Prbk.g_00429
OG0000349	Prbj.g_01418	Prbk.g_00430
OG0000350	Prbj.g_01419	Prbk.g_00431
OG0000351	Prbj.g_01423	Prbk.g_00435
OG0000352	Prbj.g_01427	Prbk.g_00439
OG0000353	Prbj.g_01430	Prbk.g_00442
OG0000354	Prbj.g_01431	Prbk.g_00443
OG0000355	Prbj.g_01432	Prbk.g_00444
OG0000356	Prbj.g_01437	Prbk.g_00449
OG0000357	Prbj.g_01438	Prbk.g_00450
OG0000358	Prbj.g_01439	Prbk.g_00451
OG0000359	Prbj.g_01441	Prbk.g_00453
OG0000360	Prbj.g_01444	Prbk.g_00456
OG0000361	Prbj.g_01445	Prbk.g_00457
OG0000362	Prbj.g_01446	Prbk.g_00458
OG0000363	Prbj.g_01448	Prbk.g_00460
OG0000364	Prbj.g_01449	Prbk.g_00461
OG0000365	Prbj.g_01450	Prbk.g_00462
OG0000366	Prbj.g_01451	Prbk.g_00463
OG0000367	Prbj.g_01452	Prbk.g_00464
OG0000368	Prbj.g_01453	Prbk.g_00465
OG0000369	Prbj.g_01454	Prbk.g_00466
OG0000370	Prbj.g_01455	Prbk.g_00467
OG0000371	Prbj.g_01456	Prbk.g_00468
OG0000372	Prbj.g_01459	Prbk.g_00471
OG0000373	Prbj.g_01469	Prbk.g_00481
OG0000374	Prbj.g_01471	Prbk.g_00483
OG0000375	Prbj.g_01480	Prbk.g_00492
OG0000376	Prbj.g_00359	Prbk.g_00853
OG0000377	Prbj.g_00352	Prbk.g_00860
OG0000378	Prbj.g_00351	Prbk.g_00861
OG0000379	Prbj.g_00341	Prbk.g_00871
OG0000380	Prbj.g_00339	Prbk.g_00873
OG0000381	Prbj.g_00338	Prbk.g_00874
OG0000382	Prbj.g_00336	Prbk.g_00876
OG0000383	Prbj.g_00331	Prbk.g_00881
OG0000384	Prbj.g_00330	Prbk.g_00882
OG0000385	Prbj.g_00324	Prbk.g_00888
OG0000386	Prbj.g_00323	Prbk.g_00889
OG0000387	Prbj.g_00322	Prbk.g_00890
OG0000388	Prbj.g_00321	Prbk.g_00891
OG0000389	Prbj.g_00320	Prbk.g_00892
OG0000390	Prbj.g_00319	Prbk.g_00893
OG0000391	Prbj.g_00318	Prbk.g_00894
OG0000392	Prbj.g_00317	Prbk.g_00895
OG0000393	Prbj.g_00063	Prbk.g_00365
OG0000394	Prbj.g_00064	Prbk.g_00364
OG0000395	Prbj.g_00068	Prbk.g_00360
OG0000396	Prbj.g_02500	Prbk.g_02556
OG0000397	Prbj.g_00563	Prbk.g_01321
OG0000398	Prbj.g_00874	Prbk.g_00924
OG0000399	Prbj.g_00689	Prbk.g_01693
OG0000400	Prbj.g_02659	Prbk.g_01902
OG0000401	Prbj.g_00076	Prbk.g_00352
OG0000402	Prbj.g_00077	Prbk.g_00351
OG0000403	Prbj.g_00089	Prbk.g_00339
OG0000404	Prbj.g_00099	Prbk.g_00329
OG0000405	Prbj.g_00100	Prbk.g_00328
OG0000406	Prbj.g_00102	Prbk.g_00326
OG0000407	Prbj.g_00103	Prbk.g_00325
OG0000408	Prbj.g_00104	Prbk.g_00324
OG0000409	Prbj.g_00105	Prbk.g_00323
OG0000410	Prbj.g_00107	Prbk.g_00321
OG0000411	Prbj.g_00108	Prbk.g_00320
OG0000412	Prbj.g_00109	Prbk.g_00319
OG0000413	Prbj.g_00110	Prbk.g_00318
OG0000414	Prbj.g_00111	Prbk.g_00317
OG0000415	Prbj.g_00112	Prbk.g_00316
OG0000416	Prbj.g_00113	Prbk.g_00315
OG0000417	Prbj.g_00117	Prbk.g_00311
OG0000418	Prbj.g_00118	Prbk.g_00310
OG0000419	Prbj.g_00119	Prbk.g_00309
OG0000420	Prbj.g_00120	Prbk.g_00308
OG0000421	Prbj.g_01894	Prbk.g_00301
OG0000422	Prbj.g_01892	Prbk.g_00299
OG0000423	Prbj.g_01891	Prbk.g_00298
OG0000424	Prbj.g_01888	Prbk.g_00295
OG0000425	Prbj.g_00152	Prbk.g_02088
OG0000426	Prbj.g_00151	Prbk.g_02089
OG0000427	Prbj.g_00148	Prbk.g_02092
OG0000428	Prbj.g_00136	Prbk.g_02105
OG0000429	Prbj.g_00134	Prbk.g_02107
OG0000430	Prbj.g_00132	Prbk.g_02109
OG0000431	Prbj.g_00130	Prbk.g_02111
OG0000432	Prbj.g_00129	Prbk.g_02112
OG0000433	Prbj.g_01638	Prbk.g_02053
OG0000434	Prbj.g_01635	Prbk.g_02056
OG0000435	Prbj.g_01631	Prbk.g_02060
OG0000436	Prbj.g_01629	Prbk.g_02062
OG0000437	Prbj.g_01627	Prbk.g_02064
OG0000438	Prbj.g_01626	Prbk.g_02065
OG0000439	Prbj.g_01625	Prbk.g_02066
OG0000440	Prbj.g_01622	Prbk.g_02069
OG0000441	Prbj.g_01620	Prbk.g_02071
OG0000442	Prbj.g_01619	Prbk.g_02072
OG0000443	Prbj.g_01618	Prbk.g_02073
OG0000444	Prbj.g_01617	Prbk.g_02074
OG0000445	Prbj.g_01616	Prbk.g_02075
OG0000446	Prbj.g_01615	Prbk.g_02076
OG0000447	Prbj.g_01614	Prbk.g_02077
OG0000448	Prbj.g_01613	Prbk.g_02078
OG0000449	Prbj.g_01605	Prbk.g_01865
OG0000450	Prbj.g_02088	Prbk.g_01041
OG0000451	Prbj.g_02089	Prbk.g_01042
OG0000452	Prbj.g_02090	Prbk.g_01043
OG0000453	Prbj.g_02093	Prbk.g_01046
OG0000454	Prbj.g_02094	Prbk.g_01047
OG0000455	Prbj.g_02095	Prbk.g_01048
OG0000456	Prbj.g_02096	Prbk.g_01049
OG0000457	Prbj.g_02097	Prbk.g_01050
OG0000458	Prbj.g_02098	Prbk.g_01051
OG0000459	Prbj.g_02099	Prbk.g_01052
OG0000460	Prbj.g_02101	Prbk.g_01054
OG0000461	Prbj.g_02102	Prbk.g_01055
OG0000462	Prbj.g_02103	Prbk.g_01056
OG0000463	Prbj.g_02108	Prbk.g_01061
OG0000464	Prbj.g_02113	Prbk.g_01066
OG0000465	Prbj.g_02114	Prbk.g_01067
OG0000466	Prbj.g_02115	Prbk.g_01068
OG0000467	Prbj.g_02117	Prbk.g_01070
OG0000468	Prbj.g_02118	Prbk.g_01071
OG0000469	Prbj.g_02123	Prbk.g_01076
OG0000470	Prbj.g_01116	Prbk.g_01965
OG0000471	Prbj.g_00765	Prbk.g_01772
OG0000472	Prbj.g_02128	Prbk.g_01081
OG0000473	Prbj.g_02130	Prbk.g_01083
OG0000474	Prbj.g_02132	Prbk.g_01085
OG0000475	Prbj.g_02133	Prbk.g_01086
OG0000476	Prbj.g_02139	Prbk.g_01092
OG0000477	Prbj.g_02142	Prbk.g_01095
OG0000478	Prbj.g_02144	Prbk.g_01097
OG0000479	Prbj.g_02146	Prbk.g_01099
OG0000480	Prbj.g_02666	Prbk.g_02686
OG0000481	Prbj.g_01858	Prbk.g_01898
OG0000482	Prbj.g_01859	Prbk.g_01897
OG0000483	Prbj.g_01861	Prbk.g_01895
OG0000484	Prbj.g_01862	Prbk.g_01894
OG0000485	Prbj.g_01863	Prbk.g_01893
OG0000486	Prbj.g_01864	Prbk.g_01892
OG0000487	Prbj.g_01865	Prbk.g_01891
OG0000488	Prbj.g_01867	Prbk.g_01889
OG0000489	Prbj.g_01868	Prbk.g_01888
OG0000490	Prbj.g_01869	Prbk.g_01887
OG0000491	Prbj.g_01870	Prbk.g_01886
OG0000492	Prbj.g_01871	Prbk.g_01885
OG0000493	Prbj.g_01872	Prbk.g_01884
OG0000494	Prbj.g_01874	Prbk.g_01882
OG0000495	Prbj.g_01875	Prbk.g_01881
OG0000496	Prbj.g_01877	Prbk.g_01879
OG0000497	Prbj.g_01879	Prbk.g_01877
OG0000498	Prbj.g_01880	Prbk.g_01876
OG0000499	Prbj.g_01882	Prbk.g_01874
OG0000500	Prbj.g_01883	Prbk.g_01873
OG0000501	Prbj.g_01807	Prbk.g_01104
OG0000502	Prbj.g_01806	Prbk.g_01105
OG0000503	Prbj.g_01805	Prbk.g_01106
OG0000504	Prbj.g_01803	Prbk.g_01108
OG0000505	Prbj.g_01802	Prbk.g_01109
OG0000506	Prbj.g_01801	Prbk.g_01110
OG0000507	Prbj.g_01800	Prbk.g_01111
OG0000508	Prbj.g_01796	Prbk.g_01115
OG0000509	Prbj.g_01795	Prbk.g_01116
OG0000510	Prbj.g_01794	Prbk.g_01117
OG0000511	Prbj.g_01793	Prbk.g_01118
OG0000512	Prbj.g_01792	Prbk.g_01119
OG0000513	Prbj.g_01791	Prbk.g_01120
OG0000514	Prbj.g_01790	Prbk.g_01121
OG0000515	Prbj.g_01787	Prbk.g_01124
OG0000516	Prbj.g_01786	Prbk.g_01125
OG0000517	Prbj.g_01785	Prbk.g_01126
OG0000518	Prbj.g_01781	Prbk.g_01130
OG0000519	Prbj.g_01780	Prbk.g_01131
OG0000520	Prbj.g_01779	Prbk.g_01132
OG0000521	Prbj.g_01778	Prbk.g_01133
OG0000522	Prbj.g_01772	Prbk.g_01139
OG0000523	Prbj.g_01771	Prbk.g_01140
OG0000524	Prbj.g_01770	Prbk.g_01141
OG0000525	Prbj.g_01768	Prbk.g_01143
OG0000526	Prbj.g_01767	Prbk.g_01144
OG0000527	Prbj.g_01766	Prbk.g_01145
