Orthogroup	Species	Praj	Orthologs
OG0000000	Prah	Praj.g_00670, Praj.g_01492, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487	Prah.g_01226
OG0000000	Praa	Praj.g_00670, Praj.g_01492, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487	Praa.g_00678
OG0000000	Prbi	Praj.g_00670, Praj.g_01492, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487	Prbi.g_00681
OG0000000	Prae	Praj.g_00670, Praj.g_01492, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487	Prae.g_00652
OG0000000	Prax	Praj.g_00670, Praj.g_01492, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487	Prax.g_00964
OG0000000	Prau	Praj.g_00670, Praj.g_01492, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487	Prau.g_00718
OG0000000	Pras	Praj.g_00670, Praj.g_01492, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487	Pras.g_01554
OG0000000	Prar	Praj.g_00670, Praj.g_01492, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487	Prar.g_01508
OG0000000	Praq	Praj.g_00670, Praj.g_01492, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487	Praq.g_00807
OG0000000	Prac	Praj.g_00670, Praj.g_01492, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487	Prac.g_00693
OG0000000	Prad	Praj.g_00670, Praj.g_01492, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487	Prad.g_01252
OG0000000	Pray	Praj.g_00670, Praj.g_01492, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487	Pray.g_01085
OG0000000	Prbd	Praj.g_00670, Praj.g_01492, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487	Prbd.g_00566
OG0000000	Prba	Praj.g_00670, Praj.g_01492, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487	Prba.g_01639
OG0000000	Praz	Praj.g_00670, Praj.g_01492, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487	Praz.g_01652
OG0000000	Prao	Praj.g_00670, Praj.g_01492, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487	Prao.g_00116
OG0000000	Prab	Praj.g_00670, Praj.g_01492, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487	Prab.g_00683
OG0000000	Pran	Praj.g_00670, Praj.g_01492, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487	Pran.g_01500
OG0000000	Prai	Praj.g_00670, Praj.g_01492, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487	Prai.g_00707
OG0000000	Prag	Praj.g_00670, Praj.g_01492, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487	Prag.g_00656
OG0000000	Praw	Praj.g_00670, Praj.g_01492, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487	Praw.g_01844
OG0000000	Prav	Praj.g_00670, Praj.g_01492, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487	Prav.g_01276
OG0000000	Pral	Praj.g_00670	Pral.g_01764
OG0000000	Prap	Praj.g_00670	Prap.g_00823
OG0000000	Prbf	Praj.g_00670	Prbf.g_01285
OG0000000	Prak	Praj.g_00670	Prak.g_00805
OG0000000	Prbn	Praj.g_00670	Prbn.g_01586
OG0000000	Prbe	Praj.g_00670	Prbe.g_00452
OG0000000	Prbg	Praj.g_00670	Prbg.g_01119
OG0000000	Prbh	Praj.g_00670	Prbh.g_00912
OG0000000	Pram	Praj.g_00670	Pram.g_00768
OG0000000	Prat	Praj.g_00670	Prat.g_00751
OG0000000	Prbm	Praj.g_00670	Prbm.g_00712
OG0000000	Prbc	Praj.g_00670	Prbc.g_01759
OG0000000	Prbb	Praj.g_00670	Prbb.g_00683
OG0000000	Prbh	Praj.g_01492	Prbh.g_00199
OG0000000	Pram	Praj.g_01492	Pram.g_01278
OG0000000	Pral	Praj.g_01492	Pral.g_01052
OG0000000	Prat	Praj.g_01492	Prat.g_01462
OG0000000	Prbe	Praj.g_01492	Prbe.g_00208
OG0000000	Prbf	Praj.g_01492	Prbf.g_00260
OG0000000	Prbg	Praj.g_01492	Prbg.g_00694
OG0000000	Prak	Praj.g_01492	Prak.g_01494
OG0000000	Prbn	Praj.g_01492	Prbn.g_00879
OG0000000	Prap	Praj.g_01492	Prap.g_00224
OG0000000	Prbm	Praj.g_01492	Prbm.g_01581
OG0000000	Prbb	Praj.g_01492	Prbb.g_01549
OG0000000	Prbc	Praj.g_01492	Prbc.g_01478
OG0000000	Prbe	Praj.g_01489	Prbe.g_01579
OG0000000	Prbg	Praj.g_01489	Prbg.g_01516
OG0000000	Prbf	Praj.g_01489	Prbf.g_00888
OG0000000	Prbn	Praj.g_01489	Prbn.g_01159
OG0000000	Prak	Praj.g_01489	Prak.g_01202
OG0000000	Prap	Praj.g_01489	Prap.g_00486
OG0000000	Prbh	Praj.g_01489	Prbh.g_01313
OG0000000	Pram	Praj.g_01489	Pram.g_01170
OG0000000	Prat	Praj.g_01489	Prat.g_01184
OG0000000	Pral	Praj.g_01489	Pral.g_01340
OG0000000	Prbb	Praj.g_01489	Prbb.g_01546
OG0000000	Prbm	Praj.g_01489	Prbm.g_01578
OG0000000	Prbc	Praj.g_01489	Prbc.g_01475
OG0000000	Pral	Praj.g_01488	Pral.g_00430, Pral.g_01342
OG0000000	Prat	Praj.g_01488	Prat.g_01487, Prat.g_01182
OG0000000	Pram	Praj.g_01488	Pram.g_01471, Pram.g_01168
OG0000000	Prbh	Praj.g_01488	Prbh.g_00006, Prbh.g_01311
OG0000000	Prbe	Praj.g_01488	Prbe.g_00379, Prbe.g_01577
OG0000000	Prak	Praj.g_01488	Prak.g_01323, Prak.g_01200
OG0000000	Prbn	Praj.g_01488	Prbn.g_01234, Prbn.g_01161
OG0000000	Prbg	Praj.g_01488	Prbg.g_00523, Prbg.g_01514
OG0000000	Prbf	Praj.g_01488	Prbf.g_00089, Prbf.g_00890
OG0000000	Prap	Praj.g_01488	Prap.g_01946, Prap.g_00484
OG0000000	Prbm	Praj.g_01488	Prbm.g_01577
OG0000000	Prbc	Praj.g_01488	Prbc.g_01474
OG0000000	Prbb	Praj.g_01488	Prbb.g_01545
OG0000000	Prap	Praj.g_01493, Praj.g_01487	Prap.g_00491
OG0000000	Prbf	Praj.g_01493, Praj.g_01487	Prbf.g_00883
OG0000000	Prak	Praj.g_01493, Praj.g_01487	Prak.g_01207
OG0000000	Prbn	Praj.g_01493, Praj.g_01487	Prbn.g_01154
OG0000000	Prbg	Praj.g_01493, Praj.g_01487	Prbg.g_01521
OG0000000	Prbe	Praj.g_01493, Praj.g_01487	Prbe.g_01584
OG0000000	Pram	Praj.g_01493, Praj.g_01487	Pram.g_01174
OG0000000	Prbh	Praj.g_01493, Praj.g_01487	Prbh.g_01317
OG0000000	Prat	Praj.g_01493, Praj.g_01487	Prat.g_01187
OG0000000	Pral	Praj.g_01493, Praj.g_01487	Pral.g_01337
OG0000000	Prbc	Praj.g_01493	Prbc.g_01479
OG0000000	Prbb	Praj.g_01493	Prbb.g_01550
OG0000000	Prbm	Praj.g_01493	Prbm.g_01582
OG0000000	Prbb	Praj.g_01487	Prbb.g_01544
OG0000000	Prbm	Praj.g_01487	Prbm.g_01576
OG0000000	Prbc	Praj.g_01487	Prbc.g_01473
OG0000001	Prag	Praj.g_01267, Praj.g_00087	Prag.g_01626
OG0000001	Prao	Praj.g_01267, Praj.g_00087	Prao.g_01297, Prao.g_01528
OG0000001	Praa	Praj.g_01267, Praj.g_00087	Praa.g_01297
OG0000001	Prax	Praj.g_01267, Praj.g_00087	Prax.g_01920
OG0000001	Prbd	Praj.g_01267, Praj.g_00087	Prbd.g_01836
OG0000001	Prae	Praj.g_01267, Praj.g_00087	Prae.g_01300
OG0000001	Prbi	Praj.g_01267, Praj.g_00087	Prbi.g_01370
OG0000001	Prad	Praj.g_01267, Praj.g_00087	Prad.g_00372, Prad.g_00349
OG0000001	Prav	Praj.g_01267, Praj.g_00087	Prav.g_01730, Prav.g_01715
OG0000001	Praw	Praj.g_01267, Praj.g_00087	Praw.g_00472
OG0000001	Prab	Praj.g_01267, Praj.g_00087	Prab.g_01606
OG0000001	Pran	Praj.g_01267, Praj.g_00087	Pran.g_00593
OG0000001	Prbk	Praj.g_01267, Praj.g_00087	Prbk.g_00167
OG0000001	Prbl	Praj.g_01267, Praj.g_00087	Prbl.g_00118
OG0000001	Praf	Praj.g_01267, Praj.g_00087	Praf.g_01039, Praf.g_01042, Praf.g_00815
OG0000001	Prah	Praj.g_01267, Praj.g_00087	Prah.g_01154, Prah.g_01152, Prah.g_01346
OG0000001	Prbj	Praj.g_01267, Praj.g_00087	Prbj.g_00166
OG0000001	Prbc	Praj.g_01267, Praj.g_00087	Prbc.g_00525
OG0000001	Prbb	Praj.g_01267	Prbb.g_01313
OG0000001	Prbb	Praj.g_00087	Prbb.g_00103
OG0000001	Prad	Praj.g_01080, Praj.g_01100, Praj.g_01732, Praj.g_01307, Praj.g_01359	Prad.g_01297
OG0000001	Prbh	Praj.g_01100	Prbh.g_01858
OG0000001	Pram	Praj.g_01100	Pram.g_01556
OG0000001	Prat	Praj.g_01100	Prat.g_01189
OG0000001	Prbb	Praj.g_01100	Prbb.g_01145
OG0000001	Prbm	Praj.g_01100	Prbm.g_01141
OG0000001	Prbc	Praj.g_01100	Prbc.g_00608
OG0000001	Prat	Praj.g_01732, Praj.g_01307, Praj.g_01359	Prat.g_01547
OG0000001	Prap	Praj.g_01732, Praj.g_01307, Praj.g_01359	Prap.g_00493
OG0000001	Prbn	Praj.g_01307	Prbn.g_01663
OG0000001	Prak	Praj.g_01307	Prak.g_01209
OG0000001	Prbf	Praj.g_01307	Prbf.g_00881
OG0000001	Prbe	Praj.g_01307	Prbe.g_01120
OG0000001	Prbb	Praj.g_01307	Prbb.g_01123
OG0000001	Prbc	Praj.g_01307	Prbc.g_00808
OG0000001	Prbm	Praj.g_01307	Prbm.g_01810
OG0000001	Prbc	Praj.g_01359	Prbc.g_02167
OG0000001	Prbf	Praj.g_01359	Prbf.g_00775
OG0000001	Pram	Praj.g_01359	Pram.g_01512
OG0000001	Prbg	Praj.g_01359	Prbg.g_01523, Prbg.g_01568
OG0000001	Prbh	Praj.g_01359	Prbh.g_01902
OG0000001	Prbb	Praj.g_01359	Prbb.g_01787
OG0000001	Pral	Praj.g_01359	Pral.g_00038
OG0000001	Prbe	Praj.g_01359	Prbe.g_01586
OG0000002	Prbl	Praj.g_01549	Prbl.g_00808, Prbl.g_02598, Prbl.g_02578, Prbl.g_00725, Prbl.g_00121
OG0000002	Prbj	Praj.g_01549	Prbj.g_01549, Prbj.g_02662, Prbj.g_02690, Prbj.g_00672, Prbj.g_00169
OG0000002	Prbk	Praj.g_01549	Prbk.g_00561, Prbk.g_02701, Prbk.g_00630, Prbk.g_01196, Prbk.g_00170
OG0000002	Praf	Praj.g_01549	Praf.g_02422, Praf.g_01293, Praf.g_01031, Praf.g_01895, Praf.g_00818, Praf.g_01896
OG0000002	Prah	Praj.g_01549	Prah.g_02270, Prah.g_00896, Prah.g_01159, Prah.g_00324, Prah.g_01343
OG0000002	Prat	Praj.g_01549	Prat.g_01285, Prat.g_01286
OG0000002	Pral	Praj.g_01549	Pral.g_01236
OG0000002	Pram	Praj.g_01549	Pram.g_01953, Pram.g_01954
OG0000002	Prbe	Praj.g_01549	Prbe.g_00400
OG0000002	Prap	Praj.g_01549	Prap.g_01925
OG0000002	Prbf	Praj.g_01549	Prbf.g_00068
OG0000002	Prbn	Praj.g_01549	Prbn.g_01213
OG0000002	Prak	Praj.g_01549	Prak.g_01302
OG0000002	Prbg	Praj.g_01549	Prbg.g_00502
OG0000002	Prae	Praj.g_01549	Prae.g_01353
OG0000002	Praa	Praj.g_01549	Praa.g_01351
OG0000002	Prar	Praj.g_01549	Prar.g_00926
OG0000002	Praq	Praj.g_01549	Praq.g_00160
OG0000002	Prac	Praj.g_01549	Prac.g_00202
OG0000002	Prbd	Praj.g_01549	Prbd.g_01779
OG0000002	Pray	Praj.g_01549	Pray.g_01844
OG0000002	Prba	Praj.g_01549	Prba.g_00211
OG0000002	Praz	Praj.g_01549	Praz.g_01154
OG0000002	Prai	Praj.g_01549	Prai.g_01235, Prai.g_01356
OG0000002	Prad	Praj.g_01549	Prad.g_00609
OG0000002	Pras	Praj.g_01549	Pras.g_00235
OG0000002	Prau	Praj.g_01549	Prau.g_01394
OG0000002	Prav	Praj.g_01549	Prav.g_01458
OG0000002	Prag	Praj.g_01549	Prag.g_01374
OG0000002	Praw	Praj.g_01549	Praw.g_01000
OG0000002	Prao	Praj.g_01549	Prao.g_01254
OG0000002	Prbi	Praj.g_01549	Prbi.g_01424
OG0000002	Prax	Praj.g_01549	Prax.g_01878
OG0000002	Prbb	Praj.g_01549	Prbb.g_01611
OG0000002	Prbc	Praj.g_01549	Prbc.g_00588
OG0000002	Prbm	Praj.g_01549	Prbm.g_01633
OG0000002	Prbf	Praj.g_01861, Praj.g_00463, Praj.g_01112	Prbf.g_00831
OG0000002	Prap	Praj.g_01861, Praj.g_00463, Praj.g_01112	Prap.g_00653
OG0000002	Prbe	Praj.g_01861, Praj.g_00463, Praj.g_01112	Prbe.g_00112
OG0000002	Prbn	Praj.g_01861, Praj.g_00463, Praj.g_01112	Prbn.g_01923
OG0000002	Prbg	Praj.g_01861, Praj.g_00463, Praj.g_01112	Prbg.g_01069
OG0000002	Prak	Praj.g_01861, Praj.g_00463, Praj.g_01112	Prak.g_00755
OG0000002	Prbh	Praj.g_01861, Praj.g_00463, Praj.g_01112	Prbh.g_00001, Prbh.g_00863
OG0000002	Pram	Praj.g_01861, Praj.g_00463, Praj.g_01112	Pram.g_00719
OG0000002	Prat	Praj.g_01861, Praj.g_00463, Praj.g_01112	Prat.g_00851
OG0000002	Pral	Praj.g_01861, Praj.g_00463, Praj.g_01112	Pral.g_01296, Pral.g_01671
OG0000002	Prbl	Praj.g_01861, Praj.g_00463, Praj.g_01112	Prbl.g_02599
OG0000002	Prad	Praj.g_01861, Praj.g_00463, Praj.g_01112	Prad.g_01434, Prad.g_01994
OG0000002	Prag	Praj.g_01861, Praj.g_00463, Praj.g_01112	Prag.g_01651, Prag.g_01215, Prag.g_01216, Prag.g_00764
OG0000002	Praw	Praj.g_01861, Praj.g_00463, Praj.g_01112	Praw.g_00497, Praw.g_01951, Praw.g_01739
OG0000002	Prav	Praj.g_01861, Praj.g_00463, Praj.g_01112	Prav.g_01734, Prav.g_01820, Prav.g_02007, Prav.g_00962
OG0000002	Pras	Praj.g_01861, Praj.g_00463, Praj.g_01112	Pras.g_00541, Pras.g_00118, Pras.g_00120
OG0000002	Prao	Praj.g_01861, Praj.g_00463, Praj.g_01112	Prao.g_01529, Prao.g_01852
OG0000002	Prar	Praj.g_01861, Praj.g_00463, Praj.g_01112	Prar.g_01203, Prar.g_01202
OG0000002	Praq	Praj.g_01861, Praj.g_00463, Praj.g_01112	Praq.g_01393, Praq.g_01394
OG0000002	Prac	Praj.g_01861, Praj.g_00463, Praj.g_01112	Prac.g_00925, Prac.g_00924
OG0000002	Prae	Praj.g_01861, Praj.g_00463, Praj.g_01112	Prae.g_01223, Prae.g_01224, Prae.g_01236
OG0000002	Prba	Praj.g_01861, Praj.g_00463, Praj.g_01112	Prba.g_01081, Prba.g_01080
OG0000002	Praz	Praj.g_01861, Praj.g_00463, Praj.g_01112	Praz.g_01939, Praz.g_01940
OG0000002	Pray	Praj.g_01861, Praj.g_00463, Praj.g_01112	Pray.g_00247, Pray.g_00246
OG0000002	Prbi	Praj.g_01861, Praj.g_00463, Praj.g_01112	Prbi.g_01270
OG0000002	Prai	Praj.g_01861, Praj.g_00463, Praj.g_01112	Prai.g_01236
OG0000002	Praa	Praj.g_01861, Praj.g_00463, Praj.g_01112	Praa.g_01222, Praa.g_01220
OG0000002	Prab	Praj.g_01861, Praj.g_00463, Praj.g_01112	Prab.g_01279, Prab.g_01281, Prab.g_00788
OG0000002	Pran	Praj.g_01861, Praj.g_00463, Praj.g_01112	Pran.g_01395
OG0000002	Prax	Praj.g_01861, Praj.g_00463, Praj.g_01112	Prax.g_00522
OG0000002	Prau	Praj.g_01861, Praj.g_00463, Praj.g_01112	Prau.g_01267, Prau.g_01269
OG0000002	Prbd	Praj.g_01861, Praj.g_00463, Praj.g_01112	Prbd.g_01930
OG0000002	Prbc	Praj.g_01861, Praj.g_00463	Prbc.g_00925
OG0000002	Prbm	Praj.g_01861, Praj.g_00463	Prbm.g_01940, Prbm.g_00496
OG0000002	Prbb	Praj.g_01861	Prbb.g_01915
OG0000002	Prbb	Praj.g_00463	Prbb.g_00474
OG0000002	Prbc	Praj.g_01112	Prbc.g_01530
OG0000002	Prbm	Praj.g_01112	Prbm.g_01426
OG0000002	Prbb	Praj.g_01112	Prbb.g_01157
OG0000003	Praq	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Praq.g_00115, Praq.g_00028
OG0000003	Prar	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prar.g_00973, Prar.g_00727
OG0000003	Prac	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prac.g_00157, Prac.g_00290
OG0000003	Pray	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Pray.g_01890, Pray.g_01602
OG0000003	Prba	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prba.g_01172, Prba.g_00268
OG0000003	Praz	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Praz.g_01200, Praz.g_00920
OG0000003	Prav	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prav.g_01413, Prav.g_01698, Prav.g_01019
OG0000003	Prae	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prae.g_01308, Prae.g_01581
OG0000003	Prad	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prad.g_00350, Prad.g_00389
OG0000003	Prau	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prau.g_01350, Prau.g_01650, Prau.g_01300
OG0000003	Praa	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Praa.g_01298, Praa.g_01599, Praa.g_00413
OG0000003	Prax	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prax.g_01919, Prax.g_01606, Prax.g_00494
OG0000003	Praw	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Praw.g_00959, Praw.g_00457, Praw.g_00495
OG0000003	Prag	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prag.g_01333, Prag.g_01610, Prag.g_01649
OG0000003	Prao	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prao.g_01296, Prao.g_01518
OG0000003	Prbd	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prbd.g_01835, Prbd.g_01567
OG0000003	Prbi	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prbi.g_01371, Prbi.g_01710
OG0000003	Pras	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Pras.g_00182, Pras.g_00471, Pras.g_00136
OG0000003	Pran	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Pran.g_00894, Pran.g_00580
OG0000003	Prab	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prab.g_01308, Prab.g_00917, Prab.g_01619
OG0000003	Prai	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prai.g_01314, Prai.g_01596, Prai.g_01774, Prai.g_00907
OG0000003	Prat	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prat.g_01190
OG0000003	Prbh	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prbh.g_01901, Prbh.g_01319
OG0000003	Pram	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Pram.g_01513, Pram.g_01176
OG0000003	Pral	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Pral.g_00040, Pral.g_01332
OG0000003	Prap	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prap.g_00494
OG0000003	Prbf	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prbf.g_00880
OG0000003	Prak	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prak.g_01210
OG0000003	Prbn	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prbn.g_01151
OG0000003	Prbg	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prbg.g_01524
OG0000003	Prbe	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prbe.g_01587
OG0000003	Praf	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Praf.g_00814
OG0000003	Prbk	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prbk.g_00166
OG0000003	Prbl	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prbl.g_00117
OG0000003	Prah	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prah.g_01347
OG0000003	Prbj	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prbj.g_00165
OG0000003	Prbb	Praj.g_01099	Prbb.g_01144
OG0000003	Prbm	Praj.g_01099	Prbm.g_01140
OG0000003	Prbc	Praj.g_01099	Prbc.g_00609
OG0000003	Prbc	Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737	Prbc.g_00812
OG0000003	Prbm	Praj.g_01204, Praj.g_01311, Praj.g_01274	Prbm.g_01231, Prbm.g_00433, Prbm.g_01384, Prbm.g_01313
OG0000003	Prbb	Praj.g_01204, Praj.g_01311	Prbb.g_01356
OG0000003	Prbb	Praj.g_01274	Prbb.g_01321
OG0000003	Prbm	Praj.g_01737	Prbm.g_01814
OG0000003	Prbb	Praj.g_01737	Prbb.g_01792
OG0000004	Prai	Praj.g_01222, Praj.g_00411, Praj.g_01121	Prai.g_01313
OG0000004	Prab	Praj.g_01222, Praj.g_00411, Praj.g_01121	Prab.g_00747
OG0000004	Pran	Praj.g_01222, Praj.g_00411, Praj.g_01121	Pran.g_01436
OG0000004	Prax	Praj.g_01222, Praj.g_00411, Praj.g_01121	Prax.g_00437
OG0000004	Prbd	Praj.g_01222, Praj.g_00411, Praj.g_01121	Prbd.g_00038
OG0000004	Praa	Praj.g_01222, Praj.g_00411, Praj.g_01121	Praa.g_00742
OG0000004	Prae	Praj.g_01222, Praj.g_00411, Praj.g_01121	Prae.g_00742
OG0000004	Pras	Praj.g_01222, Praj.g_00411, Praj.g_01121	Pras.g_01638
OG0000004	Prau	Praj.g_01222, Praj.g_00411, Praj.g_01121	Prau.g_00792
OG0000004	Prao	Praj.g_01222, Praj.g_00411, Praj.g_01121	Prao.g_00679
OG0000004	Prad	Praj.g_01222, Praj.g_00411, Praj.g_01121	Prad.g_01082
OG0000004	Prav	Praj.g_01222, Praj.g_00411, Praj.g_01121	Prav.g_00338
OG0000004	Prag	Praj.g_01222, Praj.g_00411, Praj.g_01121	Prag.g_00734
OG0000004	Praw	Praj.g_01222, Praj.g_00411, Praj.g_01121	Praw.g_01769
