Orthogroup	Species	Prag	Orthologs
OG0000000	Pray	Prag.g_00656	Pray.g_01085
OG0000000	Prbd	Prag.g_00656	Prbd.g_00566
OG0000000	Prba	Prag.g_00656	Prba.g_01639
OG0000000	Praz	Prag.g_00656	Praz.g_01652
OG0000000	Prao	Prag.g_00656	Prao.g_00116
OG0000000	Prab	Prag.g_00656	Prab.g_00683
OG0000000	Pran	Prag.g_00656	Pran.g_01500
OG0000000	Prai	Prag.g_00656	Prai.g_00707
OG0000000	Prav	Prag.g_00656	Prav.g_01276
OG0000000	Praw	Prag.g_00656	Praw.g_01844
OG0000001	Prao	Prag.g_01607, Prag.g_01213, Prag.g_01650, Prag.g_00722	Prao.g_01029
OG0000001	Praa	Prag.g_01607, Prag.g_01213, Prag.g_01650, Prag.g_00722	Praa.g_01597
OG0000001	Prae	Prag.g_01213, Prag.g_01650	Prae.g_01222
OG0000001	Praw	Prag.g_01213	Praw.g_00294
OG0000001	Prab	Prag.g_01213	Prab.g_01597
OG0000001	Prba	Prag.g_01213	Prba.g_00270
OG0000001	Pray	Prag.g_01213	Pray.g_01604
OG0000001	Prac	Prag.g_01213	Prac.g_00926
OG0000001	Prad	Prag.g_01213	Prad.g_01435
OG0000001	Praz	Prag.g_01213	Praz.g_00694
OG0000001	Pras	Prag.g_01213	Pras.g_00469
OG0000001	Prbi	Prag.g_01213	Prbi.g_01268
OG0000001	Praq	Prag.g_01213	Praq.g_00025
OG0000001	Pran	Prag.g_01213	Pran.g_00602
OG0000001	Prav	Prag.g_01213	Prav.g_01821
OG0000001	Prax	Prag.g_01213	Prax.g_01609
OG0000001	Prai	Prag.g_01213	Prai.g_01775
OG0000001	Prar	Prag.g_01213	Prar.g_01204
OG0000001	Prbd	Prag.g_01213	Prbd.g_00528
OG0000001	Prau	Prag.g_01213	Prau.g_01266
OG0000001	Prav	Prag.g_01650	Prav.g_01694
OG0000001	Praw	Prag.g_01650	Praw.g_00496
OG0000001	Prab	Prag.g_01650	Prab.g_01278
OG0000001	Praw	Prag.g_00722	Praw.g_01779
OG0000001	Prbc	Prag.g_01626	Prbc.g_00525
OG0000001	Prbb	Prag.g_01626	Prbb.g_01313, Prbb.g_00103
OG0000001	Praj	Prag.g_01626	Praj.g_01267, Praj.g_00087
OG0000001	Prbk	Prag.g_01626	Prbk.g_00167
OG0000001	Prbl	Prag.g_01626	Prbl.g_00118
OG0000001	Praf	Prag.g_01626	Praf.g_01039, Praf.g_01042, Praf.g_00815
OG0000001	Prah	Prag.g_01626	Prah.g_01154, Prah.g_01152, Prah.g_01346
OG0000001	Prbj	Prag.g_01626	Prbj.g_00166
OG0000001	Prab	Prag.g_01626	Prab.g_01606
OG0000001	Pran	Prag.g_01626	Pran.g_00593
OG0000001	Prbd	Prag.g_01626	Prbd.g_01836
OG0000001	Prae	Prag.g_01626	Prae.g_01300
OG0000001	Prbi	Prag.g_01626	Prbi.g_01370
OG0000001	Prad	Prag.g_01626	Prad.g_00372, Prad.g_00349
OG0000001	Prav	Prag.g_01626	Prav.g_01730, Prav.g_01715
OG0000001	Praw	Prag.g_01626	Praw.g_00472
OG0000001	Prao	Prag.g_01626	Prao.g_01297, Prao.g_01528
OG0000001	Praa	Prag.g_01626	Praa.g_01297
OG0000001	Prax	Prag.g_01626	Prax.g_01920
OG0000002	Prbl	Prag.g_01374	Prbl.g_00808, Prbl.g_02598, Prbl.g_02578, Prbl.g_00725, Prbl.g_00121
OG0000002	Prbj	Prag.g_01374	Prbj.g_01549, Prbj.g_02662, Prbj.g_02690, Prbj.g_00672, Prbj.g_00169
OG0000002	Prbk	Prag.g_01374	Prbk.g_00561, Prbk.g_02701, Prbk.g_00630, Prbk.g_01196, Prbk.g_00170
OG0000002	Praf	Prag.g_01374	Praf.g_02422, Praf.g_01293, Praf.g_01031, Praf.g_01895, Praf.g_00818, Praf.g_01896
OG0000002	Prah	Prag.g_01374	Prah.g_02270, Prah.g_00896, Prah.g_01159, Prah.g_00324, Prah.g_01343
OG0000002	Prat	Prag.g_01374	Prat.g_01285, Prat.g_01286
OG0000002	Pral	Prag.g_01374	Pral.g_01236
OG0000002	Pram	Prag.g_01374	Pram.g_01953, Pram.g_01954
OG0000002	Prbe	Prag.g_01374	Prbe.g_00400
OG0000002	Prap	Prag.g_01374	Prap.g_01925
OG0000002	Prbf	Prag.g_01374	Prbf.g_00068
OG0000002	Prbn	Prag.g_01374	Prbn.g_01213
OG0000002	Prak	Prag.g_01374	Prak.g_01302
OG0000002	Prbg	Prag.g_01374	Prbg.g_00502
OG0000002	Prbc	Prag.g_01374	Prbc.g_00588
OG0000002	Praj	Prag.g_01374	Praj.g_01549
OG0000002	Prbm	Prag.g_01374	Prbm.g_01633
OG0000002	Prbb	Prag.g_01374	Prbb.g_01611
OG0000002	Prae	Prag.g_01374	Prae.g_01353
OG0000002	Praa	Prag.g_01374	Praa.g_01351
OG0000002	Prar	Prag.g_01374	Prar.g_00926
OG0000002	Praq	Prag.g_01374	Praq.g_00160
OG0000002	Prac	Prag.g_01374	Prac.g_00202
OG0000002	Prbd	Prag.g_01374	Prbd.g_01779
OG0000002	Pray	Prag.g_01374	Pray.g_01844
OG0000002	Prba	Prag.g_01374	Prba.g_00211
OG0000002	Praz	Prag.g_01374	Praz.g_01154
OG0000002	Prai	Prag.g_01374	Prai.g_01235, Prai.g_01356
OG0000002	Prad	Prag.g_01374	Prad.g_00609
OG0000002	Pras	Prag.g_01374	Pras.g_00235
OG0000002	Prau	Prag.g_01374	Prau.g_01394
OG0000002	Prbi	Prag.g_01374	Prbi.g_01424
OG0000002	Prax	Prag.g_01374	Prax.g_01878
OG0000002	Prao	Prag.g_01374	Prao.g_01254
OG0000002	Prav	Prag.g_01374	Prav.g_01458
OG0000002	Praw	Prag.g_01374	Praw.g_01000
OG0000002	Prbf	Prag.g_01651, Prag.g_01215, Prag.g_01216, Prag.g_00764	Prbf.g_00831
OG0000002	Prap	Prag.g_01651, Prag.g_01215, Prag.g_01216, Prag.g_00764	Prap.g_00653
OG0000002	Prbe	Prag.g_01651, Prag.g_01215, Prag.g_01216, Prag.g_00764	Prbe.g_00112
OG0000002	Prbn	Prag.g_01651, Prag.g_01215, Prag.g_01216, Prag.g_00764	Prbn.g_01923
OG0000002	Prbg	Prag.g_01651, Prag.g_01215, Prag.g_01216, Prag.g_00764	Prbg.g_01069
OG0000002	Prak	Prag.g_01651, Prag.g_01215, Prag.g_01216, Prag.g_00764	Prak.g_00755
OG0000002	Prbh	Prag.g_01651, Prag.g_01215, Prag.g_01216, Prag.g_00764	Prbh.g_00001, Prbh.g_00863
OG0000002	Pram	Prag.g_01651, Prag.g_01215, Prag.g_01216, Prag.g_00764	Pram.g_00719
OG0000002	Prat	Prag.g_01651, Prag.g_01215, Prag.g_01216, Prag.g_00764	Prat.g_00851
OG0000002	Pral	Prag.g_01651, Prag.g_01215, Prag.g_01216, Prag.g_00764	Pral.g_01296, Pral.g_01671
OG0000002	Prbl	Prag.g_01651, Prag.g_01215, Prag.g_01216, Prag.g_00764	Prbl.g_02599
OG0000002	Prbc	Prag.g_01651, Prag.g_01215, Prag.g_01216, Prag.g_00764	Prbc.g_00925, Prbc.g_01530
OG0000002	Prbm	Prag.g_01651, Prag.g_01215, Prag.g_01216, Prag.g_00764	Prbm.g_01940, Prbm.g_00496, Prbm.g_01426
OG0000002	Praj	Prag.g_01651, Prag.g_01215, Prag.g_01216, Prag.g_00764	Praj.g_01861, Praj.g_00463, Praj.g_01112
OG0000002	Prbb	Prag.g_01651, Prag.g_01215, Prag.g_01216, Prag.g_00764	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157
OG0000002	Prad	Prag.g_01651, Prag.g_01215, Prag.g_01216, Prag.g_00764	Prad.g_01434, Prad.g_01994
OG0000002	Prar	Prag.g_01651	Prar.g_01203
OG0000002	Praq	Prag.g_01651	Praq.g_01393
OG0000002	Prac	Prag.g_01651	Prac.g_00925
OG0000002	Prao	Prag.g_01651	Prao.g_01529
OG0000002	Pras	Prag.g_01651	Pras.g_00541
OG0000002	Prav	Prag.g_01651	Prav.g_01734
OG0000002	Praw	Prag.g_01651	Praw.g_00497
OG0000002	Prbd	Prag.g_01215, Prag.g_01216, Prag.g_00764	Prbd.g_01930
OG0000002	Prau	Prag.g_01215, Prag.g_01216, Prag.g_00764	Prau.g_01267, Prau.g_01269
OG0000002	Pras	Prag.g_01215, Prag.g_01216, Prag.g_00764	Pras.g_00118, Pras.g_00120
OG0000002	Prae	Prag.g_01215, Prag.g_01216	Prae.g_01223, Prae.g_01224
OG0000002	Prao	Prag.g_01215, Prag.g_01216	Prao.g_01852
OG0000002	Prbi	Prag.g_01215, Prag.g_01216	Prbi.g_01270
OG0000002	Prai	Prag.g_01215, Prag.g_01216	Prai.g_01236
OG0000002	Praq	Prag.g_01215, Prag.g_01216	Praq.g_01394
OG0000002	Prac	Prag.g_01215, Prag.g_01216	Prac.g_00924
OG0000002	Prar	Prag.g_01215, Prag.g_01216	Prar.g_01202
OG0000002	Prba	Prag.g_01215, Prag.g_01216	Prba.g_01081, Prba.g_01080
OG0000002	Praz	Prag.g_01215, Prag.g_01216	Praz.g_01939, Praz.g_01940
OG0000002	Pray	Prag.g_01215, Prag.g_01216	Pray.g_00247, Pray.g_00246
OG0000002	Prav	Prag.g_01215, Prag.g_01216	Prav.g_01820, Prav.g_02007
OG0000002	Praw	Prag.g_01215, Prag.g_01216	Praw.g_01951
OG0000002	Prae	Prag.g_00764	Prae.g_01236
OG0000002	Pran	Prag.g_00764	Pran.g_01395
OG0000002	Prab	Prag.g_00764	Prab.g_00788
OG0000002	Prax	Prag.g_00764	Prax.g_00522
OG0000002	Prav	Prag.g_00764	Prav.g_00962
OG0000002	Praw	Prag.g_00764	Praw.g_01739
OG0000003	Prbb	Prag.g_01333, Prag.g_01610, Prag.g_01649	Prbb.g_01144, Prbb.g_01246, Prbb.g_01356, Prbb.g_01321, Prbb.g_00429, Prbb.g_01792
OG0000003	Prbm	Prag.g_01333, Prag.g_01610, Prag.g_01649	Prbm.g_01140, Prbm.g_01231, Prbm.g_00433, Prbm.g_01384, Prbm.g_01313, Prbm.g_01814
OG0000003	Praj	Prag.g_01333, Prag.g_01610, Prag.g_01649	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737
OG0000003	Prbc	Prag.g_01333, Prag.g_01610, Prag.g_01649	Prbc.g_00609, Prbc.g_00812
OG0000003	Praf	Prag.g_01333, Prag.g_01610, Prag.g_01649	Praf.g_00814
OG0000003	Prbk	Prag.g_01333, Prag.g_01610, Prag.g_01649	Prbk.g_00166
OG0000003	Prbl	Prag.g_01333, Prag.g_01610, Prag.g_01649	Prbl.g_00117
OG0000003	Prah	Prag.g_01333, Prag.g_01610, Prag.g_01649	Prah.g_01347
OG0000003	Prbj	Prag.g_01333, Prag.g_01610, Prag.g_01649	Prbj.g_00165
OG0000003	Prat	Prag.g_01333, Prag.g_01610, Prag.g_01649	Prat.g_01190
OG0000003	Prbh	Prag.g_01333, Prag.g_01610, Prag.g_01649	Prbh.g_01901, Prbh.g_01319
OG0000003	Pram	Prag.g_01333, Prag.g_01610, Prag.g_01649	Pram.g_01513, Pram.g_01176
OG0000003	Pral	Prag.g_01333, Prag.g_01610, Prag.g_01649	Pral.g_00040, Pral.g_01332
OG0000003	Prap	Prag.g_01333, Prag.g_01610, Prag.g_01649	Prap.g_00494
OG0000003	Prbf	Prag.g_01333, Prag.g_01610, Prag.g_01649	Prbf.g_00880
OG0000003	Prak	Prag.g_01333, Prag.g_01610, Prag.g_01649	Prak.g_01210
OG0000003	Prbn	Prag.g_01333, Prag.g_01610, Prag.g_01649	Prbn.g_01151
OG0000003	Prbg	Prag.g_01333, Prag.g_01610, Prag.g_01649	Prbg.g_01524
OG0000003	Prbe	Prag.g_01333, Prag.g_01610, Prag.g_01649	Prbe.g_01587
OG0000003	Prai	Prag.g_01333	Prai.g_01314
OG0000003	Pran	Prag.g_01333	Pran.g_00894
OG0000003	Prab	Prag.g_01333	Prab.g_01308
OG0000003	Pras	Prag.g_01333	Pras.g_00182
OG0000003	Praq	Prag.g_01333	Praq.g_00115
OG0000003	Prar	Prag.g_01333	Prar.g_00973
OG0000003	Prac	Prag.g_01333	Prac.g_00157
OG0000003	Pray	Prag.g_01333	Pray.g_01890
OG0000003	Prba	Prag.g_01333	Prba.g_01172
OG0000003	Praz	Prag.g_01333	Praz.g_01200
OG0000003	Prav	Prag.g_01333	Prav.g_01413
OG0000003	Prae	Prag.g_01333	Prae.g_01308
OG0000003	Prad	Prag.g_01333	Prad.g_00350
OG0000003	Prau	Prag.g_01333	Prau.g_01350
OG0000003	Praa	Prag.g_01333	Praa.g_01298
OG0000003	Prax	Prag.g_01333	Prax.g_01919
OG0000003	Praw	Prag.g_01333	Praw.g_00959
OG0000003	Prao	Prag.g_01333	Prao.g_01296
OG0000003	Prbd	Prag.g_01333	Prbd.g_01835
OG0000003	Prbi	Prag.g_01333	Prbi.g_01371
OG0000003	Prac	Prag.g_01610	Prac.g_00290
OG0000003	Prar	Prag.g_01610	Prar.g_00727
OG0000003	Praq	Prag.g_01610	Praq.g_00028
OG0000003	Prai	Prag.g_01610	Prai.g_01596
OG0000003	Pras	Prag.g_01610	Pras.g_00471
OG0000003	Prau	Prag.g_01610	Prau.g_01650
OG0000003	Praa	Prag.g_01610	Praa.g_01599
OG0000003	Prax	Prag.g_01610	Prax.g_01606
OG0000003	Prbi	Prag.g_01610	Prbi.g_01710
OG0000003	Prbd	Prag.g_01610	Prbd.g_01567
OG0000003	Prae	Prag.g_01610	Prae.g_01581
OG0000003	Prao	Prag.g_01610	Prao.g_01518
OG0000003	Prav	Prag.g_01610	Prav.g_01698
OG0000003	Prba	Prag.g_01610	Prba.g_00268
OG0000003	Pray	Prag.g_01610	Pray.g_01602
OG0000003	Praz	Prag.g_01610	Praz.g_00920
OG0000003	Prad	Prag.g_01610	Prad.g_00389
OG0000003	Praw	Prag.g_01610	Praw.g_00457
OG0000003	Praa	Prag.g_01649	Praa.g_00413
OG0000003	Prau	Prag.g_01649	Prau.g_01300
OG0000003	Pras	Prag.g_01649	Pras.g_00136
OG0000003	Prax	Prag.g_01649	Prax.g_00494
OG0000003	Prav	Prag.g_01649	Prav.g_01019
OG0000003	Prai	Prag.g_01649	Prai.g_01774, Prai.g_00907
OG0000003	Pran	Prag.g_01649	Pran.g_00580
OG0000003	Prab	Prag.g_01649	Prab.g_00917, Prab.g_01619
OG0000003	Praw	Prag.g_01649	Praw.g_00495
OG0000004	Pran	Prag.g_00726	Pran.g_00576
OG0000004	Prab	Prag.g_00726	Prab.g_00921
OG0000004	Prai	Prag.g_00726	Prai.g_00441
OG0000004	Prav	Prag.g_00726	Prav.g_00330
OG0000004	Prad	Prag.g_00726	Prad.g_01075
OG0000004	Prao	Prag.g_00726	Prao.g_00673
OG0000004	Praa	Prag.g_00726	Praa.g_00735
OG0000004	Praz	Prag.g_00726	Praz.g_01583
OG0000004	Pras	Prag.g_00726	Pras.g_01631
OG0000004	Prae	Prag.g_00726	Prae.g_00735
OG0000004	Prau	Prag.g_00726	Prau.g_00785
OG0000004	Prax	Prag.g_00726	Prax.g_00444
OG0000004	Pray	Prag.g_00726	Pray.g_00277
OG0000004	Prba	Prag.g_00726	Prba.g_01570
OG0000004	Prbd	Prag.g_00726	Prbd.g_00031
OG0000004	Prac	Prag.g_00726	Prac.g_01536
OG0000004	Praq	Prag.g_00726	Praq.g_00607
OG0000004	Prar	Prag.g_00726	Prar.g_01623
OG0000004	Prbi	Prag.g_00726	Prbi.g_00775
OG0000004	Praw	Prag.g_00726	Praw.g_01775
OG0000004	Prai	Prag.g_00734, Prag.g_01332	Prai.g_01313
OG0000004	Prab	Prag.g_00734	Prab.g_00747
OG0000004	Pran	Prag.g_00734	Pran.g_01436
OG0000004	Prbm	Prag.g_00734	Prbm.g_00081, Prbm.g_01988, Prbm.g_01436
OG0000004	Prbc	Prag.g_00734	Prbc.g_01294, Prbc.g_01233, Prbc.g_02193
OG0000004	Praj	Prag.g_00734	Praj.g_01222, Praj.g_00411, Praj.g_01121
OG0000004	Prbb	Prag.g_00734	Prbb.g_01814, Prbb.g_00425
OG0000004	Prbk	Prag.g_00734	Prbk.g_01701, Prbk.g_00304, Prbk.g_00355
OG0000004	Prbj	Prag.g_00734	Prbj.g_00697, Prbj.g_01897, Prbj.g_00073
OG0000004	Prbl	Prag.g_00734	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679
OG0000004	Prah	Prag.g_00734	Prah.g_01175, Prah.g_00215
OG0000004	Praf	Prag.g_00734	Praf.g_01014, Praf.g_02005
OG0000004	Prbg	Prag.g_00734	Prbg.g_00451
OG0000004	Prak	Prag.g_00734	Prak.g_01251
OG0000004	Prap	Prag.g_00734	Prap.g_00535
OG0000004	Prbf	Prag.g_00734	Prbf.g_00052
OG0000004	Prbe	Prag.g_00734	Prbe.g_01628
OG0000004	Prbn	Prag.g_00734	Prbn.g_01110
OG0000004	Prbh	Prag.g_00734	Prbh.g_01350
OG0000004	Pram	Prag.g_00734	Pram.g_01207
OG0000004	Prat	Prag.g_00734	Prat.g_00824
OG0000004	Pral	Prag.g_00734	Pral.g_01898
OG0000004	Pray	Prag.g_00734	Pray.g_00284
OG0000004	Prba	Prag.g_00734	Prba.g_01563
OG0000004	Praz	Prag.g_00734	Praz.g_01576
OG0000004	Prbi	Prag.g_00734	Prbi.g_00782
OG0000004	Prax	Prag.g_00734	Prax.g_00437
OG0000004	Prbd	Prag.g_00734	Prbd.g_00038
OG0000004	Praa	Prag.g_00734	Praa.g_00742
OG0000004	Prae	Prag.g_00734	Prae.g_00742
OG0000004	Pras	Prag.g_00734	Pras.g_01638
OG0000004	Prau	Prag.g_00734	Prau.g_00792
OG0000004	Prao	Prag.g_00734	Prao.g_00679
OG0000004	Prad	Prag.g_00734	Prad.g_01082
OG0000004	Prar	Prag.g_00734	Prar.g_01630
OG0000004	Prac	Prag.g_00734	Prac.g_01529
OG0000004	Praq	Prag.g_00734	Praq.g_00614
OG0000004	Prav	Prag.g_00734	Prav.g_00338
OG0000004	Praw	Prag.g_00734	Praw.g_01769
OG0000004	Prab	Prag.g_01332	Prab.g_01307
OG0000004	Pran	Prag.g_01332	Pran.g_00895
OG0000004	Prbd	Prag.g_01332	Prbd.g_01855
OG0000004	Prad	Prag.g_01332	Prad.g_00345
OG0000004	Prae	Prag.g_01332	Prae.g_01297
OG0000004	Pray	Prag.g_01332	Pray.g_01891
OG0000004	Prba	Prag.g_01332	Prba.g_01171
OG0000004	Praz	Prag.g_01332	Praz.g_01201
OG0000004	Praa	Prag.g_01332	Praa.g_01294
OG0000004	Prax	Prag.g_01332	Prax.g_01924
OG0000004	Prao	Prag.g_01332	Prao.g_01301
OG0000004	Praw	Prag.g_01332	Praw.g_00958
OG0000005	Prbb	Prag.g_00721, Prag.g_01608, Prag.g_01648, Prag.g_01348, Prag.g_01230	Prbb.g_01785, Prbb.g_01120, Prbb.g_00432, Prbb.g_01401, Prbb.g_01354, Prbb.g_01244, Prbb.g_01319, Prbb.g_00431, Prbb.g_01121
OG0000005	Prbm	Prag.g_00721, Prag.g_01608, Prag.g_01648, Prag.g_01348, Prag.g_01230	Prbm.g_01808, Prbm.g_01406, Prbm.g_00435, Prbm.g_01116, Prbm.g_00436, Prbm.g_01117, Prbm.g_01229, Prbm.g_01382, Prbm.g_01407
OG0000005	Prbc	Prag.g_00721, Prag.g_01608, Prag.g_01648, Prag.g_01348, Prag.g_01230	Prbc.g_00806, Prbc.g_00104, Prbc.g_02164, Prbc.g_02165
OG0000005	Praj	Prag.g_00721, Prag.g_01608, Prag.g_01648, Prag.g_01348, Prag.g_01230	Praj.g_01730, Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01202, Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417
OG0000005	Prbn	Prag.g_00721, Prag.g_01608, Prag.g_01648, Prag.g_01348, Prag.g_01230	Prbn.g_01662
OG0000005	Prap	Prag.g_00721, Prag.g_01608, Prag.g_01648, Prag.g_01348, Prag.g_01230	Prap.g_01862
OG0000005	Prbe	Prag.g_00721, Prag.g_01608, Prag.g_01648, Prag.g_01348, Prag.g_01230	Prbe.g_01119
OG0000005	Prbf	Prag.g_00721, Prag.g_01608, Prag.g_01648, Prag.g_01348, Prag.g_01230	Prbf.g_00776
OG0000005	Prak	Prag.g_00721, Prag.g_01608, Prag.g_01648, Prag.g_01348, Prag.g_01230	Prak.g_01562
OG0000005	Prbg	Prag.g_00721, Prag.g_01608, Prag.g_01648, Prag.g_01348, Prag.g_01230	Prbg.g_01567
OG0000005	Pram	Prag.g_00721, Prag.g_01608, Prag.g_01648, Prag.g_01348, Prag.g_01230	Pram.g_01511
OG0000005	Prbh	Prag.g_00721, Prag.g_01608, Prag.g_01648, Prag.g_01348, Prag.g_01230	Prbh.g_01903
OG0000005	Pral	Prag.g_00721, Prag.g_01608, Prag.g_01648, Prag.g_01348, Prag.g_01230	Pral.g_00037
OG0000005	Prao	Prag.g_00721, Prag.g_01608	Prao.g_01515
OG0000005	Prav	Prag.g_00721, Prag.g_01608	Prav.g_01695
OG0000005	Praw	Prag.g_00721	Praw.g_01780
OG0000005	Praq	Prag.g_01608	Praq.g_00026
OG0000005	Prar	Prag.g_01608	Prar.g_00729
OG0000005	Prac	Prag.g_01608	Prac.g_00292
OG0000005	Praa	Prag.g_01608	Praa.g_01598
OG0000005	Prai	Prag.g_01608	Prai.g_01592
OG0000005	Prax	Prag.g_01608	Prax.g_01608
OG0000005	Prau	Prag.g_01608	Prau.g_01648
OG0000005	Pras	Prag.g_01608	Pras.g_00470
OG0000005	Prae	Prag.g_01608	Prae.g_01580
OG0000005	Prbd	Prag.g_01608	Prbd.g_01568
OG0000005	Prab	Prag.g_01608	Prab.g_01598
OG0000005	Pran	Prag.g_01608	Pran.g_00601
OG0000005	Prad	Prag.g_01608	Prad.g_00392
OG0000005	Prbi	Prag.g_01608	Prbi.g_01709
OG0000005	Prba	Prag.g_01608	Prba.g_00269
OG0000005	Pray	Prag.g_01608	Pray.g_01603
OG0000005	Praz	Prag.g_01608	Praz.g_00921
OG0000005	Praw	Prag.g_01608	Praw.g_00455
OG0000005	Praw	Prag.g_01648	Praw.g_00494
OG0000005	Prab	Prag.g_01348, Prag.g_01230	Prab.g_01630, Prab.g_00760
