Orthogroup	Species	Pran	Orthologs
OG0000002	Prbn	Pran.g_01395	Prbn.g_01923
OG0000002	Prbg	Pran.g_01395	Prbg.g_01069
OG0000002	Prak	Pran.g_01395	Prak.g_00755
OG0000002	Prbh	Pran.g_01395	Prbh.g_00001, Prbh.g_00863
OG0000002	Pram	Pran.g_01395	Pram.g_00719
OG0000002	Prat	Pran.g_01395	Prat.g_00851
OG0000002	Pral	Pran.g_01395	Pral.g_01296, Pral.g_01671
OG0000002	Prbl	Pran.g_01395	Prbl.g_02599
OG0000002	Prbc	Pran.g_01395	Prbc.g_00925, Prbc.g_01530
OG0000002	Prbm	Pran.g_01395	Prbm.g_01940, Prbm.g_00496, Prbm.g_01426
OG0000002	Praj	Pran.g_01395	Praj.g_01861, Praj.g_00463, Praj.g_01112
OG0000002	Prbb	Pran.g_01395	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157
OG0000002	Prad	Pran.g_01395	Prad.g_01434, Prad.g_01994
OG0000002	Prbd	Pran.g_01395	Prbd.g_01930
OG0000002	Prau	Pran.g_01395	Prau.g_01267, Prau.g_01269
OG0000002	Pras	Pran.g_01395	Pras.g_00118, Pras.g_00120
OG0000002	Prae	Pran.g_01395	Prae.g_01236
OG0000002	Prav	Pran.g_01395	Prav.g_00962
OG0000002	Prag	Pran.g_01395	Prag.g_00764
OG0000002	Praw	Pran.g_01395	Praw.g_01739
OG0000002	Prax	Pran.g_01395	Prax.g_00522
OG0000002	Prab	Pran.g_01395	Prab.g_00788
OG0000003	Prbb	Pran.g_00894, Pran.g_00580	Prbb.g_01144, Prbb.g_01246, Prbb.g_01356, Prbb.g_01321, Prbb.g_00429, Prbb.g_01792
OG0000003	Prbm	Pran.g_00894, Pran.g_00580	Prbm.g_01140, Prbm.g_01231, Prbm.g_00433, Prbm.g_01384, Prbm.g_01313, Prbm.g_01814
OG0000003	Praj	Pran.g_00894, Pran.g_00580	Praj.g_01099, Praj.g_01204, Praj.g_01311, Praj.g_01274, Praj.g_00415, Praj.g_01737
OG0000003	Prbc	Pran.g_00894, Pran.g_00580	Prbc.g_00609, Prbc.g_00812
OG0000003	Praf	Pran.g_00894, Pran.g_00580	Praf.g_00814
OG0000003	Prbk	Pran.g_00894, Pran.g_00580	Prbk.g_00166
OG0000003	Prbl	Pran.g_00894, Pran.g_00580	Prbl.g_00117
OG0000003	Prah	Pran.g_00894, Pran.g_00580	Prah.g_01347
OG0000003	Prbj	Pran.g_00894, Pran.g_00580	Prbj.g_00165
OG0000003	Prat	Pran.g_00894, Pran.g_00580	Prat.g_01190
OG0000003	Prbh	Pran.g_00894, Pran.g_00580	Prbh.g_01901, Prbh.g_01319
OG0000003	Pram	Pran.g_00894, Pran.g_00580	Pram.g_01513, Pram.g_01176
OG0000003	Pral	Pran.g_00894, Pran.g_00580	Pral.g_00040, Pral.g_01332
OG0000003	Prap	Pran.g_00894, Pran.g_00580	Prap.g_00494
OG0000003	Prbf	Pran.g_00894, Pran.g_00580	Prbf.g_00880
OG0000003	Prak	Pran.g_00894, Pran.g_00580	Prak.g_01210
OG0000003	Prbn	Pran.g_00894, Pran.g_00580	Prbn.g_01151
OG0000003	Prbg	Pran.g_00894, Pran.g_00580	Prbg.g_01524
OG0000003	Prbe	Pran.g_00894, Pran.g_00580	Prbe.g_01587
OG0000003	Prai	Pran.g_00894	Prai.g_01314
OG0000003	Praq	Pran.g_00894	Praq.g_00115
OG0000003	Prar	Pran.g_00894	Prar.g_00973
OG0000003	Prac	Pran.g_00894	Prac.g_00157
OG0000003	Pray	Pran.g_00894	Pray.g_01890
OG0000003	Prba	Pran.g_00894	Prba.g_01172
OG0000003	Praz	Pran.g_00894	Praz.g_01200
OG0000003	Prav	Pran.g_00894	Prav.g_01413
OG0000003	Prae	Pran.g_00894	Prae.g_01308
OG0000003	Prad	Pran.g_00894	Prad.g_00350
OG0000003	Prau	Pran.g_00894	Prau.g_01350
OG0000003	Praa	Pran.g_00894	Praa.g_01298
OG0000003	Prax	Pran.g_00894	Prax.g_01919
OG0000003	Praw	Pran.g_00894	Praw.g_00959
OG0000003	Prag	Pran.g_00894	Prag.g_01333
OG0000003	Prao	Pran.g_00894	Prao.g_01296
OG0000003	Prbd	Pran.g_00894	Prbd.g_01835
OG0000003	Prbi	Pran.g_00894	Prbi.g_01371
OG0000003	Pras	Pran.g_00894	Pras.g_00182
OG0000003	Prab	Pran.g_00894	Prab.g_01308
OG0000003	Praa	Pran.g_00580	Praa.g_00413
OG0000003	Prau	Pran.g_00580	Prau.g_01300
OG0000003	Pras	Pran.g_00580	Pras.g_00136
OG0000003	Prax	Pran.g_00580	Prax.g_00494
OG0000003	Prav	Pran.g_00580	Prav.g_01019
OG0000003	Praw	Pran.g_00580	Praw.g_00495
OG0000003	Prag	Pran.g_00580	Prag.g_01649
OG0000003	Prai	Pran.g_00580	Prai.g_01774, Prai.g_00907
OG0000003	Prab	Pran.g_00580	Prab.g_00917, Prab.g_01619
OG0000004	Prav	Pran.g_00576	Prav.g_00330
OG0000004	Praz	Pran.g_00576	Praz.g_01583
OG0000004	Pras	Pran.g_00576	Pras.g_01631
OG0000004	Prae	Pran.g_00576	Prae.g_00735
OG0000004	Prau	Pran.g_00576	Prau.g_00785
OG0000004	Prax	Pran.g_00576	Prax.g_00444
OG0000004	Pray	Pran.g_00576	Pray.g_00277
OG0000004	Prba	Pran.g_00576	Prba.g_01570
OG0000004	Prbd	Pran.g_00576	Prbd.g_00031
OG0000004	Prac	Pran.g_00576	Prac.g_01536
OG0000004	Praq	Pran.g_00576	Praq.g_00607
OG0000004	Prar	Pran.g_00576	Prar.g_01623
OG0000004	Prbi	Pran.g_00576	Prbi.g_00775
OG0000004	Prag	Pran.g_00576	Prag.g_00726
OG0000004	Praw	Pran.g_00576	Praw.g_01775
OG0000004	Praa	Pran.g_00576	Praa.g_00735
OG0000004	Prao	Pran.g_00576	Prao.g_00673
OG0000004	Prad	Pran.g_00576	Prad.g_01075
OG0000004	Prai	Pran.g_00576	Prai.g_00441
OG0000004	Prab	Pran.g_00576	Prab.g_00921
OG0000004	Prai	Pran.g_01436, Pran.g_00895	Prai.g_01313
OG0000004	Prax	Pran.g_01436	Prax.g_00437
OG0000004	Prbd	Pran.g_01436	Prbd.g_00038
OG0000004	Praa	Pran.g_01436	Praa.g_00742
OG0000004	Prae	Pran.g_01436	Prae.g_00742
OG0000004	Pras	Pran.g_01436	Pras.g_01638
OG0000004	Prau	Pran.g_01436	Prau.g_00792
OG0000004	Prao	Pran.g_01436	Prao.g_00679
OG0000004	Prad	Pran.g_01436	Prad.g_01082
OG0000004	Prav	Pran.g_01436	Prav.g_00338
OG0000004	Prag	Pran.g_01436	Prag.g_00734
OG0000004	Praw	Pran.g_01436	Praw.g_01769
OG0000004	Prar	Pran.g_01436	Prar.g_01630
OG0000004	Prac	Pran.g_01436	Prac.g_01529
OG0000004	Praq	Pran.g_01436	Praq.g_00614
OG0000004	Pray	Pran.g_01436	Pray.g_00284
OG0000004	Prba	Pran.g_01436	Prba.g_01563
OG0000004	Praz	Pran.g_01436	Praz.g_01576
OG0000004	Prbi	Pran.g_01436	Prbi.g_00782
OG0000004	Prbm	Pran.g_01436	Prbm.g_00081, Prbm.g_01988, Prbm.g_01436
OG0000004	Prbc	Pran.g_01436	Prbc.g_01294, Prbc.g_01233, Prbc.g_02193
OG0000004	Praj	Pran.g_01436	Praj.g_01222, Praj.g_00411, Praj.g_01121
OG0000004	Prbb	Pran.g_01436	Prbb.g_01814, Prbb.g_00425
OG0000004	Prbk	Pran.g_01436	Prbk.g_01701, Prbk.g_00304, Prbk.g_00355
OG0000004	Prbj	Pran.g_01436	Prbj.g_00697, Prbj.g_01897, Prbj.g_00073
OG0000004	Prbl	Pran.g_01436	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679
OG0000004	Prah	Pran.g_01436	Prah.g_01175, Prah.g_00215
OG0000004	Praf	Pran.g_01436	Praf.g_01014, Praf.g_02005
OG0000004	Prbg	Pran.g_01436	Prbg.g_00451
OG0000004	Prak	Pran.g_01436	Prak.g_01251
OG0000004	Prap	Pran.g_01436	Prap.g_00535
OG0000004	Prbf	Pran.g_01436	Prbf.g_00052
OG0000004	Prbe	Pran.g_01436	Prbe.g_01628
OG0000004	Prbn	Pran.g_01436	Prbn.g_01110
OG0000004	Prbh	Pran.g_01436	Prbh.g_01350
OG0000004	Pram	Pran.g_01436	Pram.g_01207
OG0000004	Prat	Pran.g_01436	Prat.g_00824
OG0000004	Pral	Pran.g_01436	Pral.g_01898
OG0000004	Prab	Pran.g_01436	Prab.g_00747
OG0000004	Prbd	Pran.g_00895	Prbd.g_01855
OG0000004	Prad	Pran.g_00895	Prad.g_00345
OG0000004	Praw	Pran.g_00895	Praw.g_00958
OG0000004	Prag	Pran.g_00895	Prag.g_01332
OG0000004	Pray	Pran.g_00895	Pray.g_01891
OG0000004	Prba	Pran.g_00895	Prba.g_01171
OG0000004	Praz	Pran.g_00895	Praz.g_01201
OG0000004	Praa	Pran.g_00895	Praa.g_01294
OG0000004	Prax	Pran.g_00895	Prax.g_01924
OG0000004	Prao	Pran.g_00895	Prao.g_01301
OG0000004	Prae	Pran.g_00895	Prae.g_01297
OG0000004	Prab	Pran.g_00895	Prab.g_01307
OG0000005	Prbb	Pran.g_00601, Pran.g_00931, Pran.g_01423	Prbb.g_01785, Prbb.g_01120, Prbb.g_00432, Prbb.g_01401, Prbb.g_01354, Prbb.g_01244, Prbb.g_01319, Prbb.g_00431, Prbb.g_01121
OG0000005	Prbm	Pran.g_00601, Pran.g_00931, Pran.g_01423	Prbm.g_01808, Prbm.g_01406, Prbm.g_00435, Prbm.g_01116, Prbm.g_00436, Prbm.g_01117, Prbm.g_01229, Prbm.g_01382, Prbm.g_01407
OG0000005	Prbc	Pran.g_00601, Pran.g_00931, Pran.g_01423	Prbc.g_00806, Prbc.g_00104, Prbc.g_02164, Prbc.g_02165
OG0000005	Praj	Pran.g_00601, Pran.g_00931, Pran.g_01423	Praj.g_01730, Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01202, Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417
OG0000005	Prbn	Pran.g_00601, Pran.g_00931, Pran.g_01423	Prbn.g_01662
OG0000005	Prap	Pran.g_00601, Pran.g_00931, Pran.g_01423	Prap.g_01862
OG0000005	Prbe	Pran.g_00601, Pran.g_00931, Pran.g_01423	Prbe.g_01119
OG0000005	Prbf	Pran.g_00601, Pran.g_00931, Pran.g_01423	Prbf.g_00776
OG0000005	Prak	Pran.g_00601, Pran.g_00931, Pran.g_01423	Prak.g_01562
OG0000005	Prbg	Pran.g_00601, Pran.g_00931, Pran.g_01423	Prbg.g_01567
OG0000005	Pram	Pran.g_00601, Pran.g_00931, Pran.g_01423	Pram.g_01511
OG0000005	Prbh	Pran.g_00601, Pran.g_00931, Pran.g_01423	Prbh.g_01903
OG0000005	Pral	Pran.g_00601, Pran.g_00931, Pran.g_01423	Pral.g_00037
OG0000005	Prao	Pran.g_00601	Prao.g_01515
OG0000005	Prav	Pran.g_00601	Prav.g_01695
OG0000005	Praq	Pran.g_00601	Praq.g_00026
OG0000005	Prar	Pran.g_00601	Prar.g_00729
OG0000005	Prac	Pran.g_00601	Prac.g_00292
OG0000005	Praw	Pran.g_00601	Praw.g_00455
OG0000005	Prag	Pran.g_00601	Prag.g_01608
OG0000005	Praa	Pran.g_00601	Praa.g_01598
OG0000005	Prai	Pran.g_00601	Prai.g_01592
OG0000005	Prax	Pran.g_00601	Prax.g_01608
OG0000005	Prau	Pran.g_00601	Prau.g_01648
OG0000005	Pras	Pran.g_00601	Pras.g_00470
OG0000005	Prbi	Pran.g_00601	Prbi.g_01709
OG0000005	Prba	Pran.g_00601	Prba.g_00269
OG0000005	Pray	Pran.g_00601	Pray.g_01603
OG0000005	Praz	Pran.g_00601	Praz.g_00921
OG0000005	Prae	Pran.g_00601	Prae.g_01580
OG0000005	Prbd	Pran.g_00601	Prbd.g_01568
OG0000005	Prad	Pran.g_00601	Prad.g_00392
OG0000005	Prab	Pran.g_00601	Prab.g_01598
OG0000005	Praa	Pran.g_00931, Pran.g_01423	Praa.g_01244
OG0000005	Praw	Pran.g_00931, Pran.g_01423	Praw.g_00893, Praw.g_00974
OG0000005	Prag	Pran.g_00931, Pran.g_01423	Prag.g_01348, Prag.g_01230
OG0000005	Prax	Pran.g_00931, Pran.g_01423	Prax.g_00496
OG0000005	Prav	Pran.g_00931, Pran.g_01423	Prav.g_00973
OG0000005	Prab	Pran.g_00931	Prab.g_01630
OG0000005	Prab	Pran.g_01423	Prab.g_00760
OG0000006	Prah	Pran.g_01681	Prah.g_01546
OG0000006	Prbj	Pran.g_01681	Prbj.g_01610
OG0000006	Prbl	Pran.g_01681	Prbl.g_00531
OG0000006	Praf	Pran.g_01681	Praf.g_00614
OG0000006	Prap	Pran.g_01681	Prap.g_01270
OG0000006	Prbg	Pran.g_01681	Prbg.g_00216
OG0000006	Prbf	Pran.g_01681	Prbf.g_01780
OG0000006	Prak	Pran.g_01681	Prak.g_00458
OG0000006	Prbn	Pran.g_01681	Prbn.g_00617
OG0000006	Prbe	Pran.g_01681	Prbe.g_00636
OG0000006	Prbh	Pran.g_01681	Prbh.g_00334
OG0000006	Pram	Pran.g_01681	Pram.g_00433
OG0000006	Pral	Pran.g_01681	Pral.g_00593
OG0000006	Prat	Pran.g_01681	Prat.g_00458
OG0000006	Praj	Pran.g_01681	Praj.g_00489
OG0000006	Prbc	Pran.g_01681	Prbc.g_01556
OG0000006	Prbb	Pran.g_01681	Prbb.g_00501
OG0000006	Prbm	Pran.g_01681	Prbm.g_00522
OG0000006	Prav	Pran.g_01681	Prav.g_01095
OG0000006	Praw	Pran.g_01681	Praw.g_00651
OG0000006	Prag	Pran.g_01681	Prag.g_00476
OG0000006	Pray	Pran.g_01681	Pray.g_00988, Pray.g_00987
OG0000006	Prad	Pran.g_01681	Prad.g_00132
OG0000006	Prao	Pran.g_01681	Prao.g_00603
OG0000006	Prba	Pran.g_01681	Prba.g_00964
OG0000006	Praz	Pran.g_01681	Praz.g_01831
OG0000006	Prbi	Pran.g_01681	Prbi.g_00500
OG0000006	Prbd	Pran.g_01681	Prbd.g_00745
OG0000006	Praa	Pran.g_01681	Praa.g_00497
OG0000006	Prae	Pran.g_01681	Prae.g_00471
OG0000006	Praq	Pran.g_01681	Praq.g_01105
OG0000006	Prac	Pran.g_01681	Prac.g_00874
OG0000006	Prar	Pran.g_01681	Prar.g_01328
OG0000006	Prau	Pran.g_01681	Prau.g_00538
OG0000006	Pras	Pran.g_01681	Pras.g_01375
OG0000006	Prax	Pran.g_01681	Prax.g_00704
OG0000006	Prai	Pran.g_01681	Prai.g_00527
OG0000006	Prab	Pran.g_01681	Prab.g_00501
OG0000006	Praf	Pran.g_00970	Praf.g_00480
OG0000006	Prah	Pran.g_00970	Prah.g_01676
OG0000006	Prbl	Pran.g_00970	Prbl.g_00394
OG0000006	Prbk	Pran.g_00970	Prbk.g_00907
OG0000006	Prbj	Pran.g_00970	Prbj.g_00857
OG0000006	Prbc	Pran.g_00970	Prbc.g_00832
OG0000006	Prbm	Pran.g_00970	Prbm.g_01841
OG0000006	Praj	Pran.g_00970	Praj.g_01768
OG0000006	Prbb	Pran.g_00970	Prbb.g_01823
OG0000006	Prat	Pran.g_00970	Prat.g_01592
OG0000006	Pral	Pran.g_00970	Pral.g_00107
OG0000006	Pram	Pran.g_00970	Pram.g_01632
OG0000006	Prbh	Pran.g_00970	Prbh.g_01782
OG0000006	Prbf	Pran.g_00970	Prbf.g_00693
OG0000006	Prak	Pran.g_00970	Prak.g_01645
OG0000006	Prap	Pran.g_00970	Prap.g_01779
OG0000006	Prbg	Pran.g_00970	Prbg.g_01650
OG0000006	Prbn	Pran.g_00970	Prbn.g_01745
OG0000006	Prbe	Pran.g_00970	Prbe.g_00985
OG0000006	Prax	Pran.g_00970	Prax.g_01559
OG0000006	Prau	Pran.g_00970	Prau.g_01732
OG0000006	Pras	Pran.g_00970	Pras.g_00550
OG0000006	Prbd	Pran.g_00970	Prbd.g_01525
OG0000006	Prba	Pran.g_00970	Prba.g_00226
OG0000006	Pray	Pran.g_00970	Pray.g_01559
OG0000006	Praz	Pran.g_00970	Praz.g_00877
OG0000006	Prbi	Pran.g_00970	Prbi.g_01787
OG0000006	Prae	Pran.g_00970	Prae.g_01623
OG0000006	Praa	Pran.g_00970	Praa.g_01635
OG0000006	Prad	Pran.g_00970	Prad.g_00941
OG0000006	Praw	Pran.g_00970	Praw.g_00515
OG0000006	Prag	Pran.g_00970	Prag.g_01669
OG0000006	Prav	Pran.g_00970	Prav.g_01761
OG0000006	Praq	Pran.g_00970	Praq.g_00497
OG0000006	Prar	Pran.g_00970	Prar.g_01143
OG0000006	Prac	Pran.g_00970	Prac.g_00625
OG0000006	Prao	Pran.g_00970	Prao.g_01552
OG0000006	Prai	Pran.g_00970	Prai.g_01638
OG0000006	Prab	Pran.g_00970	Prab.g_01669
OG0000007	Prbk	Pran.g_01506	Prbk.g_01820, Prbk.g_01819
OG0000007	Prbj	Pran.g_01506	Prbj.g_00928, Prbj.g_00929
OG0000007	Prbl	Pran.g_01506	Prbl.g_01854, Prbl.g_01855
OG0000007	Praf	Pran.g_01506	Praf.g_01224, Praf.g_01223
OG0000007	Prah	Pran.g_01506	Prah.g_00969, Prah.g_00970
OG0000007	Prav	Pran.g_01506	Prav.g_01270
OG0000007	Prax	Pran.g_01506	Prax.g_00970
OG0000007	Prae	Pran.g_01506	Prae.g_00646
OG0000007	Praa	Pran.g_01506	Praa.g_00672
OG0000007	Pras	Pran.g_01506	Pras.g_01548
OG0000007	Prau	Pran.g_01506	Prau.g_00712
OG0000007	Prba	Pran.g_01506	Prba.g_01645
OG0000007	Pray	Pran.g_01506	Pray.g_01091
OG0000007	Praz	Pran.g_01506	Praz.g_01658
OG0000007	Prbd	Pran.g_01506	Prbd.g_00572
OG0000007	Prao	Pran.g_01506	Prao.g_00111
OG0000007	Prad	Pran.g_01506	Prad.g_01246
OG0000007	Praw	Pran.g_01506	Praw.g_01850
OG0000007	Prag	Pran.g_01506	Prag.g_00650
OG0000007	Prbi	Pran.g_01506	Prbi.g_00675
OG0000007	Prar	Pran.g_01506	Prar.g_01502
OG0000007	Praq	Pran.g_01506	Praq.g_00801
OG0000007	Prac	Pran.g_01506	Prac.g_00699
OG0000007	Prai	Pran.g_01506	Prai.g_00701
OG0000007	Prab	Pran.g_01506	Prab.g_00677
OG0000008	Praw	Pran.g_01811	Praw.g_00750
OG0000008	Prag	Pran.g_01811	Prag.g_00376
OG0000008	Prad	Pran.g_01811	Prad.g_00726
OG0000008	Praa	Pran.g_01811	Praa.g_00382
OG0000008	Prae	Pran.g_01811	Prae.g_00383
OG0000008	Prax	Pran.g_01811	Prax.g_00791
OG0000008	Prao	Pran.g_01811	Prao.g_00517
OG0000008	Prbi	Pran.g_01811	Prbi.g_00408
OG0000008	Prba	Pran.g_01811	Prba.g_00878
OG0000008	Pray	Pran.g_01811	Pray.g_00862
OG0000008	Praz	Pran.g_01811	Praz.g_00790
OG0000008	Prbd	Pran.g_01811	Prbd.g_00854
OG0000008	Pras	Pran.g_01811	Pras.g_01237
OG0000008	Prau	Pran.g_01811	Prau.g_00387
OG0000008	Prav	Pran.g_01811	Prav.g_01000
OG0000008	Prar	Pran.g_01811	Prar.g_00445
OG0000008	Prac	Pran.g_01811	Prac.g_01149
OG0000008	Praq	Pran.g_01811	Praq.g_01159
OG0000008	Prai	Pran.g_01811	Prai.g_00394
OG0000008	Prab	Pran.g_01811	Prab.g_00372
OG0000008	Prar	Pran.g_00586	Prar.g_01173
OG0000008	Praq	Pran.g_00586	Praq.g_00059
OG0000008	Prac	Pran.g_00586	Prac.g_00893
OG0000008	Pray	Pran.g_00586	Pray.g_00265
OG0000008	Prba	Pran.g_00586	Prba.g_01104
OG0000008	Praz	Pran.g_00586	Praz.g_01269
OG0000008	Prai	Pran.g_00586	Prai.g_01246
OG0000008	Praw	Pran.g_00586	Praw.g_00328
OG0000008	Prag	Pran.g_00586	Prag.g_01264
OG0000008	Prab	Pran.g_00586	Prab.g_01613
OG0000008	Prao	Pran.g_00526	Prao.g_01333
OG0000008	Prax	Pran.g_00526	Prax.g_01960, Prax.g_01958
OG0000008	Pras	Pran.g_00526	Pras.g_01596, Pras.g_00139, Pras.g_00151
OG0000008	Prau	Pran.g_00526	Prau.g_01303, Prau.g_01319
OG0000008	Prba	Pran.g_00526	Prba.g_01115, Prba.g_00901
OG0000008	Praz	Pran.g_00526	Praz.g_01258, Praz.g_00767
OG0000008	Prac	Pran.g_00526	Prac.g_01954
OG0000008	Praq	Pran.g_00526	Praq.g_00085
OG0000008	Prar	Pran.g_00526	Prar.g_01002
