locus_tag	ftype	length_bp	gene	EC_number	COG	product
Syac.g_00020	CDS	1131	dnaJ_1		COG0484	Chaperone protein DnaJ
Syac.g_00021	gene	231				
Syac.g_00021	CDS	231				hypothetical protein
Syac.g_00022	gene	906	rsgA			
Syac.g_00022	CDS	906	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
Syac.g_00023	gene	342	ybaB			
Syac.g_00023	CDS	342	ybaB		COG0718	Nucleoid-associated protein YbaB
Syac.g_00024	gene	897	murB			
Syac.g_00024	CDS	897	murB	1.3.1.98		UDP-N-acetylenolpyruvoylglucosamine reductase
Syac.g_00025	gene	1347	murC			
Syac.g_00025	CDS	1347	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
Syac.g_00026	gene	1026	gap2			
Syac.g_00026	CDS	1026	gap2	1.2.1.59		Glyceraldehyde-3-phosphate dehydrogenase 2
Syac.g_00027	gene	996	thiL			
Syac.g_00027	CDS	996	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
Syac.g_00028	gene	1110				
Syac.g_00028	CDS	1110				hypothetical protein
Syac.g_00029	gene	561	efp			
Syac.g_00029	CDS	561	efp			Elongation factor P
Syac.g_00030	gene	474	accB			
Syac.g_00030	CDS	474	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
Syac.g_00031	gene	1017	pdxA2			
Syac.g_00031	CDS	1017	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
Syac.g_00032	gene	924				
Syac.g_00032	CDS	924				hypothetical protein
Syac.g_00033	gene	168				
Syac.g_00033	CDS	168				hypothetical protein
Syac.g_00034	gene	411				
Syac.g_00034	CDS	411				hypothetical protein
Syac.g_00035	gene	1545				
Syac.g_00035	CDS	1545				hypothetical protein
Syac.g_00036	gene	411				
Syac.g_00036	CDS	411				hypothetical protein
Syac.g_00037	gene	516				
Syac.g_00037	CDS	516				hypothetical protein
Syac.g_00038	gene	297				
Syac.g_00038	CDS	297				hypothetical protein
Syac.g_00039	gene	231				
Syac.g_00039	CDS	231				hypothetical protein
Syac.g_00040	gene	72				
Syac.g_00040	tRNA	72				tRNA-Gly(ccc)
Syac.g_00041	gene	1149				
Syac.g_00041	CDS	1149		1.12.-.-		Soluble hydrogenase 42 kDa subunit
Syac.g_00042	gene	1089	cbiD			
Syac.g_00042	CDS	1089	cbiD	2.1.1.195		Cobalt-precorrin-5B C(1)-methyltransferase
Syac.g_00043	gene	1587	guaA			
Syac.g_00043	CDS	1587	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
Syac.g_00044	gene	720				
Syac.g_00044	CDS	720				hypothetical protein
Syac.g_00045	gene	684				
Syac.g_00045	CDS	684				hypothetical protein
Syac.g_00046	gene	612				
Syac.g_00046	CDS	612				hypothetical protein
Syac.g_00047	gene	372				
Syac.g_00047	CDS	372				hypothetical protein
Syac.g_00048	gene	1848	mrdA			
Syac.g_00048	CDS	1848	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
Syac.g_00049	gene	1218	mgtA			
Syac.g_00049	CDS	1218	mgtA	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
Syac.g_00050	gene	1197				
Syac.g_00050	CDS	1197				hypothetical protein
Syac.g_00051	gene	174				
Syac.g_00051	CDS	174				hypothetical protein
Syac.g_00052	gene	822	thiG			
Syac.g_00052	CDS	822	thiG	2.8.1.10	COG2022	Thiazole synthase
Syac.g_00053	gene	546				
Syac.g_00053	CDS	546				hypothetical protein
Syac.g_00054	gene	516				
Syac.g_00054	CDS	516				hypothetical protein
Syac.g_00055	gene	348	rplT			
Syac.g_00055	CDS	348	rplT		COG0292	50S ribosomal protein L20
Syac.g_00056	gene	198	rpmI			
Syac.g_00056	CDS	198	rpmI		COG0291	50S ribosomal protein L35
Syac.g_00057	gene	1548				
Syac.g_00057	CDS	1548				hypothetical protein
Syac.g_00058	gene	1332				
Syac.g_00058	CDS	1332		2.4.1.336		Beta-monoglucosyldiacylglycerol synthase
Syac.g_00059	gene	1878	ruvB_1			
Syac.g_00059	CDS	1878	ruvB_1	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
Syac.g_00060	gene	636				
Syac.g_00060	CDS	636				hypothetical protein
Syac.g_00061	gene	1266				
Syac.g_00061	CDS	1266				hypothetical protein
Syac.g_00062	gene	1353	clpX_1			
Syac.g_00062	CDS	1353	clpX_1		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
Syac.g_00063	gene	702	clpP_1			
Syac.g_00063	CDS	702	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
Syac.g_00064	gene	1344	tig			
Syac.g_00064	CDS	1344	tig	5.2.1.8		Trigger factor
Syac.g_00065	gene	1023	asd			
Syac.g_00065	CDS	1023	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
Syac.g_00066	gene	909	dapA			
Syac.g_00066	CDS	909	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
Syac.g_00067	gene	2073	rnj1			
Syac.g_00067	CDS	2073	rnj1	3.1.-.-		Ribonuclease J 1
Syac.g_00068	gene	483				
Syac.g_00068	CDS	483				hypothetical protein
Syac.g_00069	gene	258				
Syac.g_00069	CDS	258				hypothetical protein
Syac.g_00070	gene	1806				
Syac.g_00070	CDS	1806				hypothetical protein
Syac.g_00071	gene	213				
Syac.g_00071	CDS	213				hypothetical protein
Syac.g_00072	gene	228				
Syac.g_00072	CDS	228				hypothetical protein
Syac.g_00073	gene	1206				
Syac.g_00073	CDS	1206				hypothetical protein
Syac.g_00074	gene	195	ask			
Syac.g_00074	CDS	195	ask	2.7.2.4	COG0527	Aspartokinase
Syac.g_00075	gene	966				
Syac.g_00075	CDS	966				hypothetical protein
Syac.g_00076	gene	651	cobH			
Syac.g_00076	CDS	651	cobH	5.4.99.61		Precorrin-8X methylmutase
Syac.g_00077	gene	1014	tilS			
Syac.g_00077	CDS	1014	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
Syac.g_00078	gene	759				
Syac.g_00078	CDS	759				hypothetical protein
Syac.g_00079	gene	411				
Syac.g_00079	CDS	411				hypothetical protein
Syac.g_00080	gene	2040	uvrB			
Syac.g_00080	CDS	2040	uvrB			UvrABC system protein B
Syac.g_00081	gene	549				
Syac.g_00081	CDS	549				hypothetical protein
Syac.g_00082	gene	456				
Syac.g_00082	CDS	456				hypothetical protein
Syac.g_00083	gene	882				
Syac.g_00083	CDS	882				hypothetical protein
Syac.g_00084	gene	2718	mutS			
Syac.g_00084	CDS	2718	mutS		COG0249	DNA mismatch repair protein MutS
Syac.g_00085	gene	189	psbZ			
Syac.g_00085	CDS	189	psbZ			Photosystem II reaction center protein Z
Syac.g_00086	gene	72				
Syac.g_00086	tRNA	72				tRNA-Gly(gcc)
Syac.g_00087	gene	687	arnC			
Syac.g_00087	CDS	687	arnC	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
Syac.g_00088	gene	1050	legI			
Syac.g_00088	CDS	1050	legI	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
Syac.g_00089	gene	840				
Syac.g_00089	CDS	840				hypothetical protein
Syac.g_00090	gene	858				
Syac.g_00090	CDS	858				hypothetical protein
Syac.g_00091	gene	876				
Syac.g_00091	CDS	876				hypothetical protein
Syac.g_00092	gene	834				
Syac.g_00092	CDS	834				hypothetical protein
Syac.g_00093	gene	840				
Syac.g_00093	CDS	840				hypothetical protein
Syac.g_00094	gene	612				
Syac.g_00094	CDS	612				hypothetical protein
Syac.g_00095	gene	885				
Syac.g_00095	CDS	885				hypothetical protein
Syac.g_00096	gene	2049	hemL_1			
Syac.g_00096	CDS	2049	hemL_1	5.4.3.8		Glutamate-1-semialdehyde 2,1-aminomutase
Syac.g_00097	gene	735	kdsB			
Syac.g_00097	CDS	735	kdsB	2.7.7.38		8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase
Syac.g_00098	gene	879				
Syac.g_00098	CDS	879				hypothetical protein
Syac.g_00099	gene	933				
Syac.g_00099	CDS	933				hypothetical protein
Syac.g_00100	gene	1284	megDII			
Syac.g_00100	CDS	1284	megDII	2.6.1.106		dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase
Syac.g_00101	gene	438				
Syac.g_00101	CDS	438				hypothetical protein
Syac.g_00102	gene	1548				
Syac.g_00102	CDS	1548				hypothetical protein
Syac.g_00103	gene	1056				
Syac.g_00103	CDS	1056				hypothetical protein
Syac.g_00104	gene	1401	gph_1			
Syac.g_00104	CDS	1401	gph_1	3.1.3.18		Phosphoglycolate phosphatase
Syac.g_00105	gene	1020	pseB			
Syac.g_00105	CDS	1020	pseB	4.2.1.115	COG1086	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
Syac.g_00106	gene	720				
Syac.g_00106	CDS	720				hypothetical protein
Syac.g_00107	gene	489	ribH			
Syac.g_00107	CDS	489	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
Syac.g_00108	gene	165				
Syac.g_00108	CDS	165				hypothetical protein
Syac.g_00109	gene	1221				
Syac.g_00109	CDS	1221				hypothetical protein
Syac.g_00110	gene	1209	mshA_1			
Syac.g_00110	CDS	1209	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
Syac.g_00111	gene	858				
Syac.g_00111	CDS	858				hypothetical protein
Syac.g_00112	gene	951				
Syac.g_00112	CDS	951				hypothetical protein
Syac.g_00113	gene	1044				
Syac.g_00113	CDS	1044				hypothetical protein
Syac.g_00114	gene	1206	mshA_2			
Syac.g_00114	CDS	1206	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
Syac.g_00115	gene	228				
Syac.g_00115	CDS	228				hypothetical protein
Syac.g_00116	gene	903				
Syac.g_00116	CDS	903				hypothetical protein
Syac.g_00117	gene	1206				
Syac.g_00117	CDS	1206				hypothetical protein
Syac.g_00118	gene	2034				
Syac.g_00118	CDS	2034				hypothetical protein
Syac.g_00119	gene	2148				
Syac.g_00119	CDS	2148				hypothetical protein
Syac.g_00120	gene	2175	bepA_1			
Syac.g_00120	CDS	2175	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
Syac.g_00121	gene	1704				
Syac.g_00121	CDS	1704				hypothetical protein
Syac.g_00122	gene	741				
Syac.g_00122	CDS	741				hypothetical protein
Syac.g_00123	gene	3021	btuD_1			
Syac.g_00123	CDS	3021	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
Syac.g_00124	gene	1254	ltxD			
Syac.g_00124	CDS	1254	ltxD			Leukotoxin export protein LtxD
Syac.g_00125	gene	852	mshA_3			
Syac.g_00125	CDS	852	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
Syac.g_00126	gene	1650				
Syac.g_00126	CDS	1650				hypothetical protein
Syac.g_00127	gene	855				
Syac.g_00127	CDS	855				hypothetical protein
Syac.g_00128	gene	1293				
Syac.g_00128	CDS	1293				hypothetical protein
Syac.g_00129	gene	2814	secA			
Syac.g_00129	CDS	2814	secA		COG0653	Protein translocase subunit SecA
Syac.g_00130	gene	840				
Syac.g_00130	CDS	840				hypothetical protein
Syac.g_00131	gene	798				
Syac.g_00131	CDS	798				hypothetical protein
Syac.g_00132	gene	477				
Syac.g_00132	CDS	477				hypothetical protein
Syac.g_00133	gene	678				
Syac.g_00133	CDS	678				hypothetical protein
Syac.g_00134	gene	816				
Syac.g_00134	CDS	816				hypothetical protein
Syac.g_00135	gene	744	cysE			
Syac.g_00135	CDS	744	cysE	2.3.1.30	COG1045	Serine acetyltransferase
Syac.g_00136	gene	873				
Syac.g_00136	CDS	873				hypothetical protein
Syac.g_00137	gene	336				
Syac.g_00137	CDS	336				hypothetical protein
Syac.g_00138	gene	654	infC			
Syac.g_00138	CDS	654	infC			Translation initiation factor IF-3
Syac.g_00139	gene	897	miaA			
Syac.g_00139	CDS	897	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
Syac.g_00140	gene	1968	gyrB			
Syac.g_00140	CDS	1968	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
Syac.g_00141	gene	309				
Syac.g_00141	CDS	309				hypothetical protein
Syac.g_00142	gene	381	crcB_1			
Syac.g_00142	CDS	381	crcB_1			Putative fluoride ion transporter CrcB
Syac.g_00143	gene	420	crcB_2			
Syac.g_00143	CDS	420	crcB_2			Putative fluoride ion transporter CrcB
Syac.g_00144	gene	510	gpx1			
Syac.g_00144	CDS	510	gpx1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
Syac.g_00145	gene	1461				
Syac.g_00145	CDS	1461			COG2239	Magnesium transporter MgtE
Syac.g_00146	gene	999	sigA2_1			
Syac.g_00146	CDS	999	sigA2_1		COG0568	RNA polymerase sigma factor SigA2
Syac.g_00147	gene	846	menH_1			
Syac.g_00147	CDS	846	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
Syac.g_00148	gene	1002	des			
Syac.g_00148	CDS	1002	des	1.14.19.-	COG3239	Fatty acid desaturase
Syac.g_00149	gene	252				
Syac.g_00149	CDS	252				hypothetical protein
Syac.g_00150	gene	1059	mutY			
Syac.g_00150	CDS	1059	mutY	3.2.2.31		Adenine DNA glycosylase
Syac.g_00151	gene	960	kdgK			
Syac.g_00151	CDS	960	kdgK	2.7.1.45		2-dehydro-3-deoxygluconokinase
Syac.g_00152	gene	501				
Syac.g_00152	CDS	501				hypothetical protein
Syac.g_00153	gene	1431	ahcY			
Syac.g_00153	CDS	1431	ahcY	3.3.1.1		Adenosylhomocysteinase
Syac.g_00154	gene	660				
Syac.g_00154	CDS	660			COG0586	putative membrane protein
Syac.g_00155	gene	378	ssb			
Syac.g_00155	CDS	378	ssb		COG0629	Single-stranded DNA-binding protein
Syac.g_00156	gene	1059	mreB_1			
Syac.g_00156	CDS	1059	mreB_1		COG1077	Cell shape-determining protein MreB
Syac.g_00157	gene	747	mreC			
Syac.g_00157	CDS	747	mreC		COG1792	Cell shape-determining protein MreC
Syac.g_00158	gene	510				
Syac.g_00158	CDS	510				hypothetical protein
Syac.g_00159	gene	1311				
Syac.g_00159	CDS	1311				hypothetical protein
Syac.g_00160	gene	762	mprA_1			
Syac.g_00160	CDS	762	mprA_1			Response regulator MprA
Syac.g_00161	gene	1509	lysS			
Syac.g_00161	CDS	1509	lysS	6.1.1.6		Lysine--tRNA ligase
Syac.g_00162	gene	264				
Syac.g_00162	CDS	264				hypothetical protein
Syac.g_00163	gene	474				
Syac.g_00163	CDS	474				hypothetical protein
Syac.g_00164	gene	243				
Syac.g_00164	CDS	243				hypothetical protein
Syac.g_00165	gene	954	egtD			
Syac.g_00165	CDS	954	egtD	2.1.1.44	COG4301	Histidine N-alpha-methyltransferase
Syac.g_00166	gene	1134	egtB			
Syac.g_00166	CDS	1134	egtB	1.14.99.50		Hercynine oxygenase
Syac.g_00167	gene	1911				
Syac.g_00167	CDS	1911				hypothetical protein
Syac.g_00168	gene	504	smpB			
Syac.g_00168	CDS	504	smpB		COG0691	SsrA-binding protein
Syac.g_00169	gene	1044	ruvB_2			
Syac.g_00169	CDS	1044	ruvB_2	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
Syac.g_00170	gene	771	cpoB			
Syac.g_00170	CDS	771	cpoB			Cell division coordinator CpoB
Syac.g_00171	gene	1179	scmP			
Syac.g_00171	CDS	1179	scmP	3.5.1.-	COG1473	N-acetylcysteine deacetylase
Syac.g_00172	gene	228				
Syac.g_00172	CDS	228				hypothetical protein
Syac.g_00173	gene	612				
Syac.g_00173	CDS	612				hypothetical protein
Syac.g_00174	gene	1401	thiC			
Syac.g_00174	CDS	1401	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
Syac.g_00175	gene	2010	tkt			
Syac.g_00175	CDS	2010	tkt	2.2.1.1	COG0021	Transketolase
Syac.g_00176	gene	1248	fabF			
Syac.g_00176	CDS	1248	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
Syac.g_00177	gene	243	acpP_1			
Syac.g_00177	CDS	243	acpP_1			Acyl carrier protein
Syac.g_00178	gene	300	psaC			
Syac.g_00178	CDS	300	psaC	1.97.1.12	COG1145	Photosystem I iron-sulfur center
Syac.g_00179	gene	1890	glmS			
Syac.g_00179	CDS	1890	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
Syac.g_00180	gene	1014	fcl			
Syac.g_00180	CDS	1014	fcl	1.1.1.271	COG0451	GDP-L-fucose synthase
Syac.g_00181	gene	1122	gmd			
Syac.g_00181	CDS	1122	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
Syac.g_00182	gene	1434	manC1			
Syac.g_00182	CDS	1434	manC1	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase 1
Syac.g_00183	gene	543	rimM			
Syac.g_00183	CDS	543	rimM		COG0806	Ribosome maturation factor RimM
Syac.g_00184	gene	186				
Syac.g_00184	CDS	186				hypothetical protein
Syac.g_00185	gene	849				
Syac.g_00185	CDS	849				hypothetical protein
Syac.g_00186	gene	750	rnc			
Syac.g_00186	CDS	750	rnc	3.1.26.3		Ribonuclease 3
Syac.g_00187	gene	77				
Syac.g_00187	tRNA	77				tRNA-Arg(cct)
Syac.g_00188	gene	327				
Syac.g_00188	CDS	327				hypothetical protein
Syac.g_00189	gene	537				
Syac.g_00189	CDS	537				hypothetical protein
Syac.g_00190	gene	2523	malP			
Syac.g_00190	CDS	2523	malP	2.4.1.1	COG0058	Maltodextrin phosphorylase
Syac.g_00191	gene	1377	nhaS3			
Syac.g_00191	CDS	1377	nhaS3			High-affinity Na(+)/H(+) antiporter NhaS3
Syac.g_00192	gene	318				
Syac.g_00192	CDS	318				hypothetical protein
Syac.g_00193	gene	912	lip1_1			
Syac.g_00193	CDS	912	lip1_1	3.1.1.3		Lipase 1
Syac.g_00194	gene	849				
Syac.g_00194	CDS	849				hypothetical protein
Syac.g_00195	gene	1200				
Syac.g_00195	CDS	1200				hypothetical protein
Syac.g_00196	gene	1347				
Syac.g_00196	CDS	1347				hypothetical protein
Syac.g_00197	gene	1362	glpC			
Syac.g_00197	CDS	1362	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
Syac.g_00198	gene	1842				
Syac.g_00198	CDS	1842				hypothetical protein
Syac.g_00199	gene	1425	icd			
Syac.g_00199	CDS	1425	icd	1.1.1.42		Isocitrate dehydrogenase [NADP]
Syac.g_00200	gene	933				
Syac.g_00200	CDS	933		2.4.-.-		putative glycosyltransferase
Syac.g_00201	gene	156				
Syac.g_00201	CDS	156				hypothetical protein
Syac.g_00202	gene	1239	chbG			
Syac.g_00202	CDS	1239	chbG	3.5.1.105		Chitooligosaccharide deacetylase
Syac.g_00203	gene	750	mtnN			
Syac.g_00203	CDS	750	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
Syac.g_00204	gene	468				
Syac.g_00204	CDS	468				hypothetical protein
Syac.g_00205	gene	714	pbsA1			
Syac.g_00205	CDS	714	pbsA1	1.14.14.18		Heme oxygenase 1
Syac.g_00206	gene	1065				
Syac.g_00206	CDS	1065				hypothetical protein
Syac.g_00207	gene	1842	msbA_1			
Syac.g_00207	CDS	1842	msbA_1	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
Syac.g_00208	gene	2265				
Syac.g_00208	CDS	2265				hypothetical protein
Syac.g_00209	gene	1179	pglJ			
Syac.g_00209	CDS	1179	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
Syac.g_00210	gene	1197	gtfA			
Syac.g_00210	CDS	1197	gtfA	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
Syac.g_00211	gene	1146	mshA_4			
Syac.g_00211	CDS	1146	mshA_4	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
Syac.g_00212	gene	855				
Syac.g_00212	CDS	855				hypothetical protein
Syac.g_00213	gene	1872				
Syac.g_00213	CDS	1872				hypothetical protein
Syac.g_00214	gene	798				
Syac.g_00214	CDS	798				hypothetical protein
Syac.g_00215	gene	849	kdsA			
Syac.g_00215	CDS	849	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
Syac.g_00216	gene	219				
Syac.g_00216	CDS	219				hypothetical protein
Syac.g_00217	gene	2397	pcrA			
Syac.g_00217	CDS	2397	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
Syac.g_00218	gene	105				
Syac.g_00218	CDS	105				hypothetical protein
Syac.g_00219	gene	711				
Syac.g_00219	CDS	711				hypothetical protein
Syac.g_00220	gene	780	kpsU			
Syac.g_00220	CDS	780	kpsU	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
Syac.g_00221	gene	552				
Syac.g_00221	CDS	552		3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
Syac.g_00222	gene	1014	kpsF			
Syac.g_00222	CDS	1014	kpsF	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KpsF
Syac.g_00223	gene	1215	cca			
Syac.g_00223	CDS	1215	cca	2.7.7.72		Multifunctional CCA protein
Syac.g_00224	gene	1440				
Syac.g_00224	CDS	1440				hypothetical protein
Syac.g_00225	gene	2028	selD			
Syac.g_00225	CDS	2028	selD	2.7.9.3		Selenide, water dikinase
Syac.g_00226	gene	1035	galE			
Syac.g_00226	CDS	1035	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
Syac.g_00227	gene	804				
Syac.g_00227	CDS	804				hypothetical protein
Syac.g_00228	gene	2916	btuD_2			
Syac.g_00228	CDS	2916	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
Syac.g_00229	gene	1191				
Syac.g_00229	CDS	1191				hypothetical protein
Syac.g_00230	gene	1248	mshA_5			
Syac.g_00230	CDS	1248	mshA_5	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
Syac.g_00231	gene	1266	hisS			
Syac.g_00231	CDS	1266	hisS	6.1.1.21		Histidine--tRNA ligase
Syac.g_00232	gene	900				
Syac.g_00232	CDS	900		5.1.3.2	COG1088	UDP-glucose 4-epimerase
Syac.g_00233	gene	1431	rkpK			
Syac.g_00233	CDS	1431	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
Syac.g_00234	gene	1047	galE1			
Syac.g_00234	CDS	1047	galE1	5.1.3.2	COG1088	UDP-glucose 4-epimerase
Syac.g_00235	gene	201	psbJ			
Syac.g_00235	CDS	201	psbJ			Photosystem II reaction center protein J
Syac.g_00236	gene	120	psbL			
Syac.g_00236	CDS	120	psbL			Photosystem II reaction center protein L
Syac.g_00237	gene	123	psbF			
Syac.g_00237	CDS	123	psbF			Cytochrome b559 subunit beta
Syac.g_00238	gene	249	psbE			
Syac.g_00238	CDS	249	psbE			Cytochrome b559 subunit alpha
Syac.g_00239	gene	1002				
Syac.g_00239	CDS	1002			COG4447	Ycf48-like protein
Syac.g_00240	gene	468				
Syac.g_00240	CDS	468				hypothetical protein
Syac.g_00241	gene	363	ndhC			
Syac.g_00241	CDS	363	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
Syac.g_00242	gene	735	ndhK1			
Syac.g_00242	CDS	735	ndhK1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit K 1
Syac.g_00243	gene	582	ndhJ			
Syac.g_00243	CDS	582	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J
Syac.g_00244	gene	1410				
Syac.g_00244	CDS	1410				Gluconeogenesis factor
Syac.g_00245	gene	759	mkl			
Syac.g_00245	CDS	759	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
Syac.g_00246	gene	861				
Syac.g_00246	CDS	861				hypothetical protein
Syac.g_00247	gene	2112				
Syac.g_00247	CDS	2112				hypothetical protein
Syac.g_00248	gene	492				
Syac.g_00248	CDS	492				hypothetical protein
Syac.g_00249	gene	561	nudF			
Syac.g_00249	CDS	561	nudF	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
Syac.g_00250	gene	1434	phr			
Syac.g_00250	CDS	1434	phr	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
Syac.g_00251	gene	528				
Syac.g_00251	CDS	528				hypothetical protein
Syac.g_00252	gene	126				
Syac.g_00252	CDS	126				hypothetical protein
Syac.g_00253	gene	1227	desV			
Syac.g_00253	CDS	1227	desV	2.6.1.106		dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase
Syac.g_00254	gene	669				
Syac.g_00254	CDS	669				hypothetical protein
Syac.g_00255	gene	555				
Syac.g_00255	CDS	555				hypothetical protein
Syac.g_00256	gene	441				
Syac.g_00256	CDS	441				hypothetical protein
Syac.g_00257	gene	897				
Syac.g_00257	CDS	897				hypothetical protein
Syac.g_00258	gene	828	fabI			
Syac.g_00258	CDS	828	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
Syac.g_00259	gene	114				
Syac.g_00259	CDS	114				hypothetical protein
Syac.g_00260	gene	606	hisB			
Syac.g_00260	CDS	606	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
Syac.g_00261	gene	1470				
