locus_tag	ftype	length_bp	gene	EC_number	COG	product
Syad.g_00035	CDS	345				hypothetical protein
Syad.g_00036	gene	390				
Syad.g_00036	CDS	390				hypothetical protein
Syad.g_00037	gene	165	bchB			
Syad.g_00037	CDS	165	bchB	1.3.7.7		Light-independent protochlorophyllide reductase subunit B
Syad.g_00038	gene	177				
Syad.g_00038	CDS	177				hypothetical protein
Syad.g_00039	gene	258				
Syad.g_00039	CDS	258				hypothetical protein
Syad.g_00040	gene	201				
Syad.g_00040	CDS	201				hypothetical protein
Syad.g_00041	gene	630				
Syad.g_00041	CDS	630				hypothetical protein
Syad.g_00042	gene	534				
Syad.g_00042	CDS	534				hypothetical protein
Syad.g_00043	gene	321				
Syad.g_00043	CDS	321				hypothetical protein
Syad.g_00044	gene	159				
Syad.g_00044	CDS	159				hypothetical protein
Syad.g_00045	gene	690				
Syad.g_00045	CDS	690				hypothetical protein
Syad.g_00046	gene	357				
Syad.g_00046	CDS	357				hypothetical protein
Syad.g_00047	gene	954				
Syad.g_00047	CDS	954				hypothetical protein
Syad.g_00048	gene	306				
Syad.g_00048	CDS	306				hypothetical protein
Syad.g_00049	gene	201				
Syad.g_00049	CDS	201				hypothetical protein
Syad.g_00050	gene	687	recD2			
Syad.g_00050	CDS	687	recD2	3.6.4.12		ATP-dependent RecD-like DNA helicase
Syad.g_00051	gene	894	recD_1			
Syad.g_00051	CDS	894	recD_1	3.1.11.5		RecBCD enzyme subunit RecD
Syad.g_00052	gene	2637				
Syad.g_00052	CDS	2637				hypothetical protein
Syad.g_00053	gene	696				
Syad.g_00053	CDS	696				hypothetical protein
Syad.g_00054	gene	1389				
Syad.g_00054	CDS	1389				hypothetical protein
Syad.g_00055	gene	330				
Syad.g_00055	CDS	330				hypothetical protein
Syad.g_00056	gene	300				
Syad.g_00056	CDS	300				hypothetical protein
Syad.g_00057	gene	831				
Syad.g_00057	CDS	831				hypothetical protein
Syad.g_00058	gene	1263				
Syad.g_00058	CDS	1263				hypothetical protein
Syad.g_00059	gene	72				
Syad.g_00059	tRNA	72				tRNA-Val(tac)
Syad.g_00060	gene	483				
Syad.g_00060	CDS	483				hypothetical protein
Syad.g_00061	gene	804	mazG			
Syad.g_00061	CDS	804	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
Syad.g_00062	gene	738				
Syad.g_00062	CDS	738				hypothetical protein
Syad.g_00063	gene	435	arfB			
Syad.g_00063	CDS	435	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
Syad.g_00064	gene	849	speE			
Syad.g_00064	CDS	849	speE	2.5.1.16	COG0421	Polyamine aminopropyltransferase
Syad.g_00065	gene	873	speB_1			
Syad.g_00065	CDS	873	speB_1	3.5.3.11	COG0010	Agmatinase
Syad.g_00066	gene	399				
Syad.g_00066	CDS	399				hypothetical protein
Syad.g_00067	gene	1107	gcvT			
Syad.g_00067	CDS	1107	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
Syad.g_00068	gene	951				
Syad.g_00068	CDS	951				hypothetical protein
Syad.g_00069	gene	1833	aspS			
Syad.g_00069	CDS	1833	aspS	6.1.1.12		Aspartate--tRNA ligase
Syad.g_00070	gene	1062	sigA2_1			
Syad.g_00070	CDS	1062	sigA2_1		COG0568	RNA polymerase sigma factor SigA2
Syad.g_00071	gene	1635	pyrG			
Syad.g_00071	CDS	1635	pyrG	6.3.4.2		CTP synthase
Syad.g_00072	gene	615	queE			
Syad.g_00072	CDS	615	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
Syad.g_00073	gene	861	garR			
Syad.g_00073	CDS	861	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
Syad.g_00074	gene	159				
Syad.g_00074	CDS	159				hypothetical protein
Syad.g_00075	gene	669	queC			
Syad.g_00075	CDS	669	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
Syad.g_00076	gene	1320	menF_1			
Syad.g_00076	CDS	1320	menF_1	5.4.4.2		Isochorismate synthase MenF
Syad.g_00077	gene	813				
Syad.g_00077	CDS	813				hypothetical protein
Syad.g_00078	gene	804	gpgP			
Syad.g_00078	CDS	804	gpgP	3.1.3.70	COG3769	Glucosyl-3-phosphoglycerate/mannosyl-3-phosphoglycerate phosphatase
Syad.g_00079	gene	1734				
Syad.g_00079	CDS	1734		2.4.1.352	COG0366	Glucosylglycerate phosphorylase
Syad.g_00080	gene	1278	gpgS			
Syad.g_00080	CDS	1278	gpgS	2.4.1.266	COG0463	Glucosyl-3-phosphoglycerate synthase
Syad.g_00081	gene	183				
Syad.g_00081	CDS	183				hypothetical protein
Syad.g_00082	gene	282				
Syad.g_00082	CDS	282				hypothetical protein
Syad.g_00083	gene	237				
Syad.g_00083	CDS	237				hypothetical protein
Syad.g_00084	gene	327				
Syad.g_00084	CDS	327				hypothetical protein
Syad.g_00085	gene	492				
Syad.g_00085	CDS	492				hypothetical protein
Syad.g_00086	gene	1047	amiF			
Syad.g_00086	CDS	1047	amiF	3.5.1.49	COG0388	Formamidase
Syad.g_00087	gene	1230	fmdA			
Syad.g_00087	CDS	1230	fmdA	3.5.1.49		Formamidase
Syad.g_00088	gene	747	livF			
Syad.g_00088	CDS	747	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
Syad.g_00089	gene	744	occP			
Syad.g_00089	CDS	744	occP			Octopine permease ATP-binding protein P
Syad.g_00090	gene	1113				
Syad.g_00090	CDS	1113				hypothetical protein
Syad.g_00091	gene	1158				
Syad.g_00091	CDS	1158				hypothetical protein
Syad.g_00092	gene	1281	amiC			
Syad.g_00092	CDS	1281	amiC			Aliphatic amidase expression-regulating protein
Syad.g_00093	gene	612	ureG			
Syad.g_00093	CDS	612	ureG			Urease accessory protein UreG
Syad.g_00094	gene	672	ureF			
Syad.g_00094	CDS	672	ureF		COG0830	Urease accessory protein UreF
Syad.g_00095	gene	498	ureE			
Syad.g_00095	CDS	498	ureE			Urease accessory protein UreE
Syad.g_00096	gene	936	ureD			
Syad.g_00096	CDS	936	ureD			Urease accessory protein UreD
Syad.g_00097	gene	303	ureA			
Syad.g_00097	CDS	303	ureA	3.5.1.5	COG0831	Urease subunit gamma
Syad.g_00098	gene	321	ureB			
Syad.g_00098	CDS	321	ureB	3.5.1.5	COG0832	Urease subunit beta
Syad.g_00099	gene	1710	ureC			
Syad.g_00099	CDS	1710	ureC	3.5.1.5	COG0804	Urease subunit alpha
Syad.g_00100	gene	1581				
Syad.g_00100	CDS	1581				hypothetical protein
Syad.g_00101	gene	1455				
Syad.g_00101	CDS	1455			COG2308	putative protein
Syad.g_00102	gene	984				
Syad.g_00102	CDS	984				hypothetical protein
Syad.g_00103	gene	900				
Syad.g_00103	CDS	900			COG1305	putative protein
Syad.g_00104	gene	519				
Syad.g_00104	CDS	519				hypothetical protein
Syad.g_00105	gene	735				
Syad.g_00105	CDS	735				hypothetical protein
Syad.g_00106	gene	1062				
Syad.g_00106	CDS	1062				hypothetical protein
Syad.g_00107	gene	1044	moaA_1			
Syad.g_00107	CDS	1044	moaA_1	4.1.99.22	COG2896	GTP 3',8-cyclase
Syad.g_00108	gene	597	mobA			
Syad.g_00108	CDS	597	mobA	2.7.7.77		Molybdenum cofactor guanylyltransferase
Syad.g_00109	gene	1563	nrtP			
Syad.g_00109	CDS	1563	nrtP		COG2223	Nitrate/nitrite transporter NrtP
Syad.g_00110	gene	2217	narB			
Syad.g_00110	CDS	2217	narB	1.7.5.1	COG0243	Nitrate reductase
Syad.g_00111	gene	465				
Syad.g_00111	CDS	465				hypothetical protein
Syad.g_00112	gene	171				
Syad.g_00112	CDS	171				hypothetical protein
Syad.g_00113	gene	333				
Syad.g_00113	CDS	333				hypothetical protein
Syad.g_00114	gene	477	moaC2			
Syad.g_00114	CDS	477	moaC2	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 2
Syad.g_00115	gene	1266	moeA			
Syad.g_00115	CDS	1266	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
Syad.g_00116	gene	798				
Syad.g_00116	CDS	798				hypothetical protein
Syad.g_00117	gene	876				
Syad.g_00117	CDS	876				hypothetical protein
Syad.g_00118	gene	474				
Syad.g_00118	CDS	474				hypothetical protein
Syad.g_00119	gene	228				
Syad.g_00119	CDS	228				hypothetical protein
Syad.g_00120	gene	510	moaB			
Syad.g_00120	CDS	510	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
Syad.g_00121	gene	786	sumT			
Syad.g_00121	CDS	786	sumT	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
Syad.g_00122	gene	663				
Syad.g_00122	CDS	663				hypothetical protein
Syad.g_00123	gene	1545	sir_1			
Syad.g_00123	CDS	1545	sir_1	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
Syad.g_00124	gene	762				
Syad.g_00124	CDS	762				hypothetical protein
Syad.g_00125	gene	384				
Syad.g_00125	CDS	384				hypothetical protein
Syad.g_00126	gene	1107	trpD			
Syad.g_00126	CDS	1107	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
Syad.g_00127	gene	474				
Syad.g_00127	CDS	474				hypothetical protein
Syad.g_00128	gene	1296	tetA			
Syad.g_00128	CDS	1296	tetA			Tetracycline resistance protein, class C
Syad.g_00129	gene	2136	ppk			
Syad.g_00129	CDS	2136	ppk	2.7.4.1	COG0855	Polyphosphate kinase
Syad.g_00130	gene	987	sigA2_2			
Syad.g_00130	CDS	987	sigA2_2		COG0568	RNA polymerase sigma factor SigA2
Syad.g_00131	gene	666	vte5			
Syad.g_00131	CDS	666	vte5	2.7.1.182		Phytol kinase
Syad.g_00132	gene	1023				
Syad.g_00132	CDS	1023				hypothetical protein
Syad.g_00133	gene	660				
Syad.g_00133	CDS	660				hypothetical protein
Syad.g_00134	gene	1119	aroF			
Syad.g_00134	CDS	1119	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
Syad.g_00135	gene	2583	acnB			
Syad.g_00135	CDS	2583	acnB	4.2.1.3	COG1049	Aconitate hydratase B
Syad.g_00136	gene	1449	clcA			
Syad.g_00136	CDS	1449	clcA		COG0038	H(+)/Cl(-) exchange transporter ClcA
Syad.g_00137	gene	1614				
Syad.g_00137	CDS	1614				hypothetical protein
Syad.g_00138	gene	1281				
Syad.g_00138	CDS	1281				hypothetical protein
Syad.g_00139	gene	840	purU			
Syad.g_00139	CDS	840	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
Syad.g_00140	gene	450				
Syad.g_00140	CDS	450				hypothetical protein
Syad.g_00141	gene	1014				
Syad.g_00141	CDS	1014				hypothetical protein
Syad.g_00142	gene	996	pstS_1			
Syad.g_00142	CDS	996	pstS_1		COG0226	Phosphate-binding protein PstS
Syad.g_00143	gene	1920	dnaK2_1			
Syad.g_00143	CDS	1920	dnaK2_1			Chaperone protein dnaK2
Syad.g_00144	gene	870	aroE			
Syad.g_00144	CDS	870	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
Syad.g_00145	gene	435				
Syad.g_00145	CDS	435				hypothetical protein
Syad.g_00146	gene	375				
Syad.g_00146	CDS	375				hypothetical protein
Syad.g_00147	gene	339				
Syad.g_00147	CDS	339				hypothetical protein
Syad.g_00148	gene	1212	argG			
Syad.g_00148	CDS	1212	argG	6.3.4.5		Argininosuccinate synthase
Syad.g_00149	gene	213				
Syad.g_00149	CDS	213				hypothetical protein
Syad.g_00150	gene	267				
Syad.g_00150	CDS	267				hypothetical protein
Syad.g_00151	gene	1083	mraY			
Syad.g_00151	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
Syad.g_00152	gene	249				
Syad.g_00152	CDS	249				hypothetical protein
Syad.g_00153	gene	162				
Syad.g_00153	CDS	162				hypothetical protein
Syad.g_00154	gene	279				
Syad.g_00154	CDS	279				hypothetical protein
Syad.g_00155	gene	1167	purT			
Syad.g_00155	CDS	1167	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
Syad.g_00156	gene	1431	susA			
Syad.g_00156	CDS	1431	susA	2.4.1.13	COG0438	Sucrose synthase
Syad.g_00157	gene	1512				
Syad.g_00157	CDS	1512				hypothetical protein
Syad.g_00158	gene	2973	uvrA			
Syad.g_00158	CDS	2973	uvrA		COG0178	UvrABC system protein A
Syad.g_00159	gene	1683	recN			
Syad.g_00159	CDS	1683	recN		COG0497	DNA repair protein RecN
Syad.g_00160	gene	1860	ubiB_1			
Syad.g_00160	CDS	1860	ubiB_1	2.7.-.-		protein kinase UbiB
Syad.g_00161	gene	558				
Syad.g_00161	CDS	558				hypothetical protein
Syad.g_00162	gene	1101	thrC			
Syad.g_00162	CDS	1101	thrC	4.2.3.1	COG0498	Threonine synthase
Syad.g_00163	gene	1167	dnaN			
Syad.g_00163	CDS	1167	dnaN			Beta sliding clamp
Syad.g_00164	gene	741				
Syad.g_00164	CDS	741				hypothetical protein
Syad.g_00165	gene	2328	purL			
Syad.g_00165	CDS	2328	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
Syad.g_00166	gene	1500	purF			
Syad.g_00166	CDS	1500	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
Syad.g_00167	gene	2496	gyrA_1			
Syad.g_00167	CDS	2496	gyrA_1	5.6.2.2	COG0188	DNA gyrase subunit A
Syad.g_00168	gene	951				
Syad.g_00168	CDS	951				hypothetical protein
Syad.g_00169	gene	966	queG			
Syad.g_00169	CDS	966	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
Syad.g_00170	gene	639				
Syad.g_00170	CDS	639				hypothetical protein
Syad.g_00171	gene	735				
Syad.g_00171	CDS	735				hypothetical protein
Syad.g_00172	gene	636	nusB			
Syad.g_00172	CDS	636	nusB			Transcription antitermination protein NusB
Syad.g_00173	gene	1641	ftsY			
Syad.g_00173	CDS	1641	ftsY			Signal recognition particle receptor FtsY
Syad.g_00174	gene	1344				
Syad.g_00174	CDS	1344				hypothetical protein
Syad.g_00175	gene	1413	argH			
Syad.g_00175	CDS	1413	argH	4.3.2.1	COG0165	Argininosuccinate lyase
Syad.g_00176	gene	705				
Syad.g_00176	CDS	705				hypothetical protein
Syad.g_00177	gene	1005	dusA			
Syad.g_00177	CDS	1005	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
Syad.g_00178	gene	495	msrB_1			
Syad.g_00178	CDS	495	msrB_1	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
Syad.g_00179	gene	1248	baiN			
Syad.g_00179	CDS	1248	baiN	1.3.1.114	COG2081	3-dehydro-bile acid delta(4,6)-reductase
Syad.g_00180	gene	1260	epsF			
Syad.g_00180	CDS	1260	epsF		COG1459	Type II secretion system protein F
Syad.g_00181	gene	1068	pilT_1			
Syad.g_00181	CDS	1068	pilT_1		COG2805	Twitching mobility protein
Syad.g_00182	gene	1863				
Syad.g_00182	CDS	1863				hypothetical protein
Syad.g_00183	gene	681	grpE			
Syad.g_00183	CDS	681	grpE			Protein GrpE
Syad.g_00184	gene	1128	dnaJ_1			
Syad.g_00184	CDS	1128	dnaJ_1		COG0484	Chaperone protein DnaJ
Syad.g_00185	gene	228				
Syad.g_00185	CDS	228				hypothetical protein
Syad.g_00186	gene	882	rsgA			
Syad.g_00186	CDS	882	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
Syad.g_00187	gene	342	ybaB			
Syad.g_00187	CDS	342	ybaB		COG0718	Nucleoid-associated protein YbaB
Syad.g_00188	gene	885	murB			
Syad.g_00188	CDS	885	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
Syad.g_00189	gene	1386	murC			
Syad.g_00189	CDS	1386	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
Syad.g_00190	gene	1026	gap2			
Syad.g_00190	CDS	1026	gap2	1.2.1.59		Glyceraldehyde-3-phosphate dehydrogenase 2
Syad.g_00191	gene	987	thiL_1			
Syad.g_00191	CDS	987	thiL_1	2.7.4.16	COG0611	Thiamine-monophosphate kinase
Syad.g_00192	gene	1077				
Syad.g_00192	CDS	1077				hypothetical protein
Syad.g_00193	gene	561	efp			
Syad.g_00193	CDS	561	efp			Elongation factor P
Syad.g_00194	gene	477	accB			
Syad.g_00194	CDS	477	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
Syad.g_00195	gene	1044	pdxA2			
Syad.g_00195	CDS	1044	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
Syad.g_00196	gene	936				
Syad.g_00196	CDS	936				hypothetical protein
Syad.g_00197	gene	171				
Syad.g_00197	CDS	171				hypothetical protein
Syad.g_00198	gene	414				
Syad.g_00198	CDS	414				hypothetical protein
Syad.g_00199	gene	1692				
Syad.g_00199	CDS	1692				hypothetical protein
Syad.g_00200	gene	273				
Syad.g_00200	CDS	273				hypothetical protein
Syad.g_00201	gene	414				
Syad.g_00201	CDS	414				hypothetical protein
Syad.g_00202	gene	516				
Syad.g_00202	CDS	516				hypothetical protein
Syad.g_00203	gene	312				
Syad.g_00203	CDS	312				hypothetical protein
Syad.g_00204	gene	267				
Syad.g_00204	CDS	267				hypothetical protein
Syad.g_00205	gene	72				
Syad.g_00205	tRNA	72				tRNA-Gly(ccc)
Syad.g_00206	gene	1206				
Syad.g_00206	CDS	1206		1.12.-.-		Soluble hydrogenase 42 kDa subunit
Syad.g_00207	gene	1068	cbiD			
Syad.g_00207	CDS	1068	cbiD	2.1.1.195		Cobalt-precorrin-5B C(1)-methyltransferase
Syad.g_00208	gene	1587	guaA			
Syad.g_00208	CDS	1587	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
Syad.g_00209	gene	612				
Syad.g_00209	CDS	612				hypothetical protein
Syad.g_00210	gene	375				
Syad.g_00210	CDS	375				hypothetical protein
Syad.g_00211	gene	1806	mrdA			
Syad.g_00211	CDS	1806	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
Syad.g_00212	gene	1146	mgtA			
Syad.g_00212	CDS	1146	mgtA	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
Syad.g_00213	gene	1197				
Syad.g_00213	CDS	1197				hypothetical protein
Syad.g_00214	gene	174				
Syad.g_00214	CDS	174				hypothetical protein
Syad.g_00215	gene	810	thiG			
Syad.g_00215	CDS	810	thiG	2.8.1.10	COG2022	Thiazole synthase
Syad.g_00216	gene	543				
Syad.g_00216	CDS	543				hypothetical protein
Syad.g_00217	gene	519				
Syad.g_00217	CDS	519				hypothetical protein
Syad.g_00218	gene	348	rplT			
Syad.g_00218	CDS	348	rplT		COG0292	50S ribosomal protein L20
Syad.g_00219	gene	198	rpmI			
Syad.g_00219	CDS	198	rpmI		COG0291	50S ribosomal protein L35
Syad.g_00220	gene	1563				
Syad.g_00220	CDS	1563				hypothetical protein
Syad.g_00221	gene	1320				
Syad.g_00221	CDS	1320		2.4.1.336		Beta-monoglucosyldiacylglycerol synthase
Syad.g_00222	gene	1827	ruvB_1			
Syad.g_00222	CDS	1827	ruvB_1	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
Syad.g_00223	gene	639				
Syad.g_00223	CDS	639				hypothetical protein
Syad.g_00224	gene	1350	clpX			
Syad.g_00224	CDS	1350	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
Syad.g_00225	gene	675	clpP_1			
Syad.g_00225	CDS	675	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
Syad.g_00226	gene	1437	tig			
Syad.g_00226	CDS	1437	tig	5.2.1.8		Trigger factor
Syad.g_00227	gene	1023	asd			
Syad.g_00227	CDS	1023	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
Syad.g_00228	gene	909	dapA			
Syad.g_00228	CDS	909	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
Syad.g_00229	gene	1998	rnj1			
Syad.g_00229	CDS	1998	rnj1	3.1.-.-		Ribonuclease J 1
Syad.g_00230	gene	162				
Syad.g_00230	CDS	162				hypothetical protein
Syad.g_00231	gene	120				
Syad.g_00231	CDS	120				hypothetical protein
Syad.g_00232	gene	276				
Syad.g_00232	CDS	276				hypothetical protein
Syad.g_00233	gene	1806				
Syad.g_00233	CDS	1806				hypothetical protein
Syad.g_00234	gene	975				
Syad.g_00234	CDS	975				hypothetical protein
Syad.g_00235	gene	2013				
Syad.g_00235	CDS	2013				hypothetical protein
Syad.g_00236	gene	729				
Syad.g_00236	CDS	729				hypothetical protein
Syad.g_00237	gene	2286				
Syad.g_00237	CDS	2286				hypothetical protein
Syad.g_00238	gene	624	cobH			
Syad.g_00238	CDS	624	cobH	5.4.99.61		Precorrin-8X methylmutase
Syad.g_00239	gene	879	tilS			
Syad.g_00239	CDS	879	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
Syad.g_00240	gene	756				
Syad.g_00240	CDS	756				hypothetical protein
Syad.g_00241	gene	411				
Syad.g_00241	CDS	411				hypothetical protein
Syad.g_00242	gene	552				
Syad.g_00242	CDS	552				hypothetical protein
Syad.g_00243	gene	2034	uvrB			
Syad.g_00243	CDS	2034	uvrB			UvrABC system protein B
Syad.g_00244	gene	2742	mutS			
Syad.g_00244	CDS	2742	mutS		COG0249	DNA mismatch repair protein MutS
Syad.g_00245	gene	189	psbZ			
Syad.g_00245	CDS	189	psbZ			Photosystem II reaction center protein Z
Syad.g_00246	gene	486	ribH			
Syad.g_00246	CDS	486	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
Syad.g_00247	gene	441				
Syad.g_00247	CDS	441				hypothetical protein
Syad.g_00248	gene	717				
Syad.g_00248	CDS	717				hypothetical protein
Syad.g_00249	gene	72				
Syad.g_00249	tRNA	72				tRNA-Gly(gcc)
Syad.g_00250	gene	738				
Syad.g_00250	CDS	738				hypothetical protein
Syad.g_00251	gene	1035				
Syad.g_00251	CDS	1035				hypothetical protein
Syad.g_00252	gene	1191				
Syad.g_00252	CDS	1191				hypothetical protein
Syad.g_00253	gene	534				
Syad.g_00253	CDS	534				hypothetical protein
Syad.g_00254	gene	978				
Syad.g_00254	CDS	978				hypothetical protein
Syad.g_00255	gene	339				
Syad.g_00255	CDS	339				hypothetical protein
Syad.g_00256	gene	669	mshA_1			
Syad.g_00256	CDS	669	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
Syad.g_00257	gene	1446				
Syad.g_00257	CDS	1446				hypothetical protein
Syad.g_00258	gene	882				
Syad.g_00258	CDS	882				hypothetical protein
Syad.g_00259	gene	1005	pseB			
Syad.g_00259	CDS	1005	pseB	4.2.1.115	COG1086	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
Syad.g_00260	gene	1170	arnB			
Syad.g_00260	CDS	1170	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
Syad.g_00261	gene	891				
Syad.g_00261	CDS	891				hypothetical protein
Syad.g_00262	gene	270				
Syad.g_00262	CDS	270				hypothetical protein
Syad.g_00263	gene	411				
Syad.g_00263	CDS	411				hypothetical protein
Syad.g_00264	gene	2091	hemL_1			
Syad.g_00264	CDS	2091	hemL_1	5.4.3.8		Glutamate-1-semialdehyde 2,1-aminomutase
Syad.g_00265	gene	696	bshB1			
Syad.g_00265	CDS	696	bshB1	3.5.1.-	COG2120	N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 1
Syad.g_00266	gene	2127	arnA			
Syad.g_00266	CDS	2127	arnA	2.1.2.13		Bifunctional polymyxin resistance protein ArnA
Syad.g_00267	gene	1044	pseI			
Syad.g_00267	CDS	1044	pseI	2.5.1.97	COG2089	Pseudaminic acid synthase
Syad.g_00268	gene	1218	lysA_1			
Syad.g_00268	CDS	1218	lysA_1	4.1.1.20	COG0019	Diaminopimelate decarboxylase
Syad.g_00269	gene	1044				
Syad.g_00269	CDS	1044				hypothetical protein
Syad.g_00270	gene	981				
Syad.g_00270	CDS	981				hypothetical protein
Syad.g_00271	gene	1749				
Syad.g_00271	CDS	1749				hypothetical protein
Syad.g_00272	gene	975				
Syad.g_00272	CDS	975				hypothetical protein
Syad.g_00273	gene	612				
Syad.g_00273	CDS	612				hypothetical protein
Syad.g_00274	gene	894	aptB			
Syad.g_00274	CDS	894	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
Syad.g_00275	gene	843	aptA			
Syad.g_00275	CDS	843	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
Syad.g_00276	gene	951	galE_1			
Syad.g_00276	CDS	951	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
Syad.g_00277	gene	1023	rffG_1			
