Orthogroup	Syal	Other
OG0000059	Syal.g_01332	Prab.g_01754
OG0000059	Syal.g_01332	Pran.g_01056
OG0000059	Syal.g_01332	Prai.g_01725, Prai.g_01425
OG0000059	Syal.g_01332	Prav.g_00292
OG0000059	Syal.g_01332	Pray.g_01258, Pray.g_01761
OG0000059	Syal.g_01332	Praz.g_00311, Praz.g_01071
OG0000059	Syal.g_01332	Prba.g_00381, Prba.g_00127
OG0000059	Syal.g_01332	Prag.g_01755
OG0000059	Syal.g_01332	Praw.g_01894
OG0000059	Syal.g_01332	Prao.g_01639
OG0000059	Syal.g_01332	Praa.g_01723
OG0000059	Syal.g_01332	Prax.g_01286
OG0000059	Syal.g_01332	Prae.g_01710
OG0000059	Syal.g_01332	Prbi.g_01873, Prbi.g_01717
OG0000059	Syal.g_01332	Prbd.g_01439
OG0000059	Syal.g_01332	Prad.g_00855
OG0000059	Syal.g_01332	Prac.g_00500
OG0000059	Syal.g_01332	Praq.g_00927
OG0000059	Syal.g_01332	Prar.g_01090
OG0000059	Syal.g_01332	Pras.g_00637
OG0000059	Syal.g_01332	Prau.g_01818
OG0000061	Syal.g_01653	Syah.g_00215
OG0000061	Syal.g_01653	Syaj.g_02351
OG0000061	Syal.g_01653	Syaa.g_00469
OG0000061	Syal.g_01653	Syap.g_00870
OG0000062	Syal.g_02113	Prbi.g_01482
OG0000062	Syal.g_02113	Prav.g_01551, Prav.g_01338
OG0000062	Syal.g_02113	Praf.g_01047
OG0000070	Syal.g_00509	Syar.g_03150
OG0000077	Syal.g_00506	Syan.g_02579
OG0000099	Syal.g_01323	Prau.g_01491
OG0000145	Syal.g_02921	Syar.g_03205
OG0000184	Syal.g_02678	Prbj.g_01943
OG0000184	Syal.g_02678	Prbk.g_02148
OG0000184	Syal.g_02678	Prbl.g_02251
OG0000184	Syal.g_02678	Praf.g_02611
OG0000184	Syal.g_02678	Prah.g_02478
OG0000185	Syal.g_01025	Praf.g_00333
OG0000194	Syal.g_00890	Syar.g_03236
OG0000209	Syal.g_01000	Syar.g_03261
OG0000233	Syal.g_00487	Syar.g_03183
OG0000251	Syal.g_02760	Syar.g_03207
OG0000252	Syal.g_02757	Syar.g_03263
OG0000255	Syal.g_02719	Syar.g_00011
OG0000259	Syal.g_02182	Syas.g_01006
OG0000264	Syal.g_01788	Syar.g_03267
OG0000283	Syal.g_02131	Syag.g_00775
OG0000283	Syal.g_02131	Prbj.g_02303
OG0000283	Syal.g_02131	Prbk.g_02359
OG0000283	Syal.g_02131	Prbl.g_02443
OG0000283	Syal.g_02131	Praf.g_01426
OG0000283	Syal.g_02131	Prah.g_00761
OG0000283	Syal.g_02131	Prbm.g_00962
OG0000283	Syal.g_02131	Praj.g_00920
OG0000283	Syal.g_02131	Prbb.g_00965
OG0000283	Syal.g_02131	Prbc.g_02010
OG0000283	Syal.g_02131	Prat.g_00868
OG0000283	Syal.g_02131	Pral.g_01655
OG0000283	Syal.g_02131	Prak.g_00949
OG0000283	Syal.g_02131	Prap.g_00680
OG0000283	Syal.g_02131	Prbe.g_01326
OG0000283	Syal.g_02131	Prbf.g_01141
OG0000283	Syal.g_02131	Prbg.g_01263
OG0000283	Syal.g_02131	Prbn.g_01442
OG0000283	Syal.g_02131	Pram.g_00916
OG0000283	Syal.g_02131	Prbh.g_01059
OG0000283	Syal.g_02131	Prbd.g_00241
OG0000283	Syal.g_02131	Prab.g_01033
OG0000283	Syal.g_02131	Pran.g_00464
OG0000283	Syal.g_02131	Prai.g_01012
OG0000283	Syal.g_02131	Prac.g_01350
OG0000283	Syal.g_02131	Praq.g_01525
OG0000283	Syal.g_02131	Prar.g_01810
OG0000283	Syal.g_02131	Prag.g_00941
OG0000283	Syal.g_02131	Praw.g_01562
OG0000283	Syal.g_02131	Prav.g_00533
OG0000283	Syal.g_02131	Prad.g_00209
OG0000283	Syal.g_02131	Prao.g_00879
OG0000283	Syal.g_02131	Prbi.g_00986
OG0000283	Syal.g_02131	Praa.g_00941
OG0000283	Syal.g_02131	Pray.g_00488
OG0000283	Syal.g_02131	Praz.g_01373
OG0000283	Syal.g_02131	Prba.g_01360
OG0000283	Syal.g_02131	Pras.g_01836
OG0000283	Syal.g_02131	Prau.g_00992
OG0000283	Syal.g_02131	Prae.g_00941
OG0000283	Syal.g_02131	Prax.g_00597
OG0000283	Syal.g_02131	Syaa.g_01396
OG0000283	Syal.g_02131	Syae.g_00321
OG0000283	Syal.g_02131	Syac.g_01142
OG0000283	Syal.g_02131	Syah.g_01585
OG0000283	Syal.g_02131	Syad.g_01661
OG0000283	Syal.g_02131	Syaj.g_00790
OG0000283	Syal.g_02131	Syaf.g_01804
OG0000283	Syal.g_02131	Syai.g_01554
OG0000283	Syal.g_02131	Syam.g_01087
OG0000289	Syal.g_01904	Syar.g_03305
OG0000330	Syal.g_00250	Syar.g_03190
OG0000379	Syal.g_02681	Prah.g_02457
OG0000379	Syal.g_02681	Praf.g_02601
OG0000379	Syal.g_02681	Prbj.g_01920
OG0000379	Syal.g_02681	Prbk.g_02125
OG0000379	Syal.g_02681	Prbl.g_02274
OG0000379	Syal.g_02681	Prak.g_00053
OG0000379	Syal.g_02681	Prap.g_00902
OG0000379	Syal.g_02681	Prbe.g_00153
OG0000379	Syal.g_02681	Prbf.g_01375
OG0000379	Syal.g_02681	Prbg.g_00821
OG0000379	Syal.g_02681	Prbn.g_00729
OG0000379	Syal.g_02681	Pram.g_00037
OG0000379	Syal.g_02681	Prbh.g_00730
OG0000379	Syal.g_02681	Prab.g_00049
OG0000379	Syal.g_02681	Pran.g_00375
OG0000379	Syal.g_02681	Prai.g_00057
OG0000379	Syal.g_02681	Prac.g_01881
OG0000379	Syal.g_02681	Praq.g_01266
OG0000379	Syal.g_02681	Prar.g_00569
OG0000379	Syal.g_02681	Pras.g_00903
OG0000379	Syal.g_02681	Prau.g_00058
OG0000379	Syal.g_02681	Prad.g_01936
OG0000379	Syal.g_02681	Pray.g_00233
OG0000379	Syal.g_02681	Praz.g_00416
OG0000379	Syal.g_02681	Prba.g_01844
OG0000379	Syal.g_02681	Prbi.g_00061
OG0000379	Syal.g_02681	Praa.g_00050
OG0000379	Syal.g_02681	Prao.g_00196
OG0000379	Syal.g_02681	Prax.g_00625
OG0000379	Syal.g_02681	Prbd.g_01187
OG0000379	Syal.g_02681	Prae.g_00052
OG0000379	Syal.g_02681	Prav.g_00121
OG0000379	Syal.g_02681	Prag.g_00050
OG0000379	Syal.g_02681	Praw.g_01378
OG0000379	Syal.g_02681	Pral.g_00992
OG0000379	Syal.g_02681	Prat.g_00055
OG0000379	Syal.g_02681	Prbm.g_00059
OG0000379	Syal.g_02681	Prbc.g_01128
OG0000379	Syal.g_02681	Praj.g_00054
OG0000379	Syal.g_02681	Prbb.g_00065
OG0000559	Syal.g_02305	Syaa.g_01949
OG0000559	Syal.g_02305	Syaf.g_02622
OG0000559	Syal.g_02305	Syai.g_00736
OG0000559	Syal.g_02305	Syam.g_00679
OG0000559	Syal.g_02305	Syac.g_01808
OG0000559	Syal.g_02305	Syah.g_01093
OG0000559	Syal.g_02305	Syae.g_02404
OG0001008	Syal.g_00524	Syar.g_03274
OG0001217	Syal.g_02067	Syas.g_02493
OG0001257	Syal.g_02262	Syaa.g_00405
OG0001269	Syal.g_02116	Prbm.g_00866
OG0001269	Syal.g_02116	Prbb.g_00836
OG0001269	Syal.g_02116	Praj.g_00824
OG0001269	Syal.g_02116	Prbc.g_01912
OG0001269	Syal.g_02116	Pral.g_01541
OG0001269	Syal.g_02116	Prat.g_00985
OG0001269	Syal.g_02116	Prak.g_00900
OG0001269	Syal.g_02116	Prap.g_00728
OG0001269	Syal.g_02116	Prbe.g_01277
OG0001269	Syal.g_02116	Prbf.g_01190
OG0001269	Syal.g_02116	Prbg.g_01214
OG0001269	Syal.g_02116	Prbn.g_01491
OG0001269	Syal.g_02116	Pram.g_00864
OG0001269	Syal.g_02116	Prbh.g_01008
OG0001269	Syal.g_02116	Prab.g_00347
OG0001269	Syal.g_02116	Pran.g_01835
OG0001269	Syal.g_02116	Prai.g_00372
OG0001269	Syal.g_02116	Prac.g_01175
OG0001269	Syal.g_02116	Praq.g_01185
OG0001269	Syal.g_02116	Prar.g_00419
OG0001269	Syal.g_02116	Prag.g_00353
OG0001269	Syal.g_02116	Praw.g_00773
OG0001269	Syal.g_02116	Prav.g_00978
OG0001269	Syal.g_02116	Prau.g_00361
OG0001269	Syal.g_02116	Prbi.g_00383
OG0001269	Syal.g_02116	Pras.g_01212
OG0001269	Syal.g_02116	Praa.g_00358
OG0001269	Syal.g_02116	Prax.g_00814
OG0001269	Syal.g_02116	Prae.g_00358
OG0001269	Syal.g_02116	Prao.g_00493
OG0001269	Syal.g_02116	Prbd.g_00880
OG0001269	Syal.g_02116	Prad.g_00752
OG0001269	Syal.g_02116	Pray.g_00837
OG0001269	Syal.g_02116	Praz.g_00815
OG0001269	Syal.g_02116	Prba.g_00853
OG0001269	Syal.g_02116	Syac.g_01960
OG0001269	Syal.g_02116	Syah.g_00916
OG0001269	Syal.g_02116	Syaa.g_01499
OG0001269	Syal.g_02116	Syae.g_00225
OG0001269	Syal.g_02116	Syak.g_02323
OG0001269	Syal.g_02116	Syaf.g_01653
OG0001269	Syal.g_02116	Syai.g_01699
OG0001269	Syal.g_02116	Syam.g_00956
OG0001349	Syal.g_01426	Syae.g_01228
OG0001377	Syal.g_01094	Syar.g_03202
OG0001395	Syal.g_00001	Prbj.g_02197
OG0001395	Syal.g_00001	Prbk.g_00600
OG0001395	Syal.g_00001	Prbl.g_02548
OG0001395	Syal.g_00001	Praf.g_01321
OG0001395	Syal.g_00001	Prah.g_00868
OG0001395	Syal.g_00001	Prbm.g_01049
OG0001395	Syal.g_00001	Prbc.g_02098
OG0001395	Syal.g_00001	Praj.g_01009
OG0001395	Syal.g_00001	Prbb.g_01055
OG0001395	Syal.g_00001	Prao.g_00961
OG0001395	Syal.g_00001	Prab.g_00942
OG0001395	Syal.g_00001	Pran.g_00555
OG0001395	Syal.g_00001	Prai.g_00931
OG0001395	Syal.g_00001	Prac.g_01269
OG0001395	Syal.g_00001	Praq.g_01606
OG0001395	Syal.g_00001	Prar.g_01891
OG0001395	Syal.g_00001	Prad.g_01032
OG0001395	Syal.g_00001	Prag.g_01023
OG0001395	Syal.g_00001	Praw.g_01480
OG0001395	Syal.g_00001	Prbd.g_00327
OG0001395	Syal.g_00001	Prav.g_00920
OG0001395	Syal.g_00001	Pray.g_00571
OG0001395	Syal.g_00001	Praz.g_01289
OG0001395	Syal.g_00001	Prba.g_01277
OG0001395	Syal.g_00001	Praa.g_01026
OG0001395	Syal.g_00001	Prae.g_01027
OG0001395	Syal.g_00001	Prax.g_01191
OG0001395	Syal.g_00001	Pras.g_01921
OG0001395	Syal.g_00001	Prau.g_01076
OG0001395	Syal.g_00001	Prbi.g_01073
OG0001395	Syal.g_00001	Syaa.g_01267
OG0001395	Syal.g_00001	Syaf.g_01958
OG0001395	Syal.g_00001	Syai.g_01410
OG0001395	Syal.g_00001	Syam.g_01225
OG0001395	Syal.g_00001	Syac.g_01262
OG0001395	Syal.g_00001	Syae.g_00446
OG0001395	Syal.g_00001	Syad.g_01792
OG0001395	Syal.g_00001	Syaj.g_00935
OG0001395	Syal.g_00001	Syah.g_01705
OG0001399	Syal.g_00434	Prar.g_01071
OG0001399	Syal.g_00434	Prbi.g_01884
OG0001478	Syal.g_00481	Syas.g_01345
OG0001488	Syal.g_01677	Syad.g_00051, Syad.g_00050
OG0001498	Syal.g_00554	Syar.g_03286
OG0001518	Syal.g_02309	Prah.g_02506
OG0001518	Syal.g_02309	Praf.g_02672
OG0001518	Syal.g_02309	Prbj.g_01971
OG0001518	Syal.g_02309	Prbk.g_02176
OG0001518	Syal.g_02309	Prbl.g_02223
OG0001518	Syal.g_02309	Prak.g_01901
OG0001518	Syal.g_02309	Prap.g_01522
OG0001518	Syal.g_02309	Prbe.g_01164
OG0001518	Syal.g_02309	Prbf.g_00437
OG0001518	Syal.g_02309	Prbg.g_01906
OG0001518	Syal.g_02309	Prbn.g_00938
OG0001518	Syal.g_02309	Pram.g_01892
OG0001518	Syal.g_02309	Prbh.g_01522
OG0001518	Syal.g_02309	Pral.g_00364
OG0001518	Syal.g_02309	Prat.g_01847
OG0001518	Syal.g_02309	Prbm.g_02182
OG0001518	Syal.g_02309	Prbc.g_01003
OG0001518	Syal.g_02309	Praj.g_02097
OG0001518	Syal.g_02309	Prbb.g_02137
OG0001544	Syal.g_01102	Syar.g_00001
OG0001615	Syal.g_02482	Syar.g_03185
OG0001618	Syal.g_02420	Syap.g_02409
OG0001623	Syal.g_00331	Syao.g_01889
OG0001671	Syal.g_00993	Syan.g_03115
OG0001671	Syal.g_00993	Syar.g_03173
OG0001702	Syal.g_00786	Syas.g_02448
OG0001790	Syal.g_01633	Syar.g_03295
OG0001812	Syal.g_01054	Syar.g_03308
OG0002098	Syal.g_01386	Syas.g_02127
OG0002139	Syal.g_01755	Syaj.g_00408
OG0002161	Syal.g_00054	Syar.g_01825
OG0002229	Syal.g_00187	Syap.g_01002
OG0002288	Syal.g_00377	Praf.g_01799
OG0002288	Syal.g_00377	Prbj.g_01065
OG0002288	Syal.g_00377	Prbk.g_00268
OG0002288	Syal.g_00377	Prbl.g_00233
OG0002288	Syal.g_00377	Syaj.g_01384
OG0002288	Syal.g_00377	Syad.g_02281
OG0002407	Syal.g_01680	Syag.g_01590
