Orthogroup	Syaa	Other
OG0000061	Syaa.g_00469	Prbb.g_00874
OG0000061	Syaa.g_00469	Syab.g_00171
OG0000061	Syaa.g_00469	Prbb.g_00874
OG0000061	Syaa.g_00469	Syah.g_00215
OG0000061	Syaa.g_00469	Prae.g_01422
OG0000061	Syaa.g_00469	Pral.g_00639
OG0000061	Syaa.g_00469	Syaj.g_02351
OG0000061	Syaa.g_00469	Prah.g_00104
OG0000061	Syaa.g_00469	Syah.g_00215
OG0000061	Syaa.g_00469	Prae.g_01422
OG0000061	Syaa.g_00469	Pral.g_00639
OG0000061	Syaa.g_00469	Syaj.g_02351
OG0000061	Syaa.g_00469	Syap.g_00870
OG0000061	Syaa.g_00469	Syap.g_00870
OG0000061	Syaa.g_00469	Praf.g_01859
OG0000066	Syaa.g_01968	Syab.g_01516
OG0000066	Syaa.g_01968	Syar.g_03187
OG0000070	Syaa.g_00718	Syar.g_03150
OG0000079	Syaa.g_00303	Praf.g_02225
OG0000087	Syaa.g_02433	Syar.g_03192
OG0000090	Syaa.g_01980	Syar.g_03271
OG0000099	Syaa.g_00202	Prau.g_01491
OG0000112	Syaa.g_01366	Syar.g_03195
OG0000132	Syaa.g_02472	Syaq.g_01036
OG0000134	Syaa.g_02146	Syar.g_02009
OG0000140	Syaa.g_01971	Syar.g_03246
OG0000142	Syaa.g_01633	Syab.g_01524
OG0000145	Syaa.g_02029	Syar.g_03205
OG0000148	Syaa.g_01190	Syab.g_01683
OG0000149	Syaa.g_00826	Syar.g_03289, Syar.g_03288
OG0000153	Syaa.g_01324	Syar.g_03283
OG0000158	Syaa.g_00148	Syao.g_01141
OG0000185	Syaa.g_02575	Praf.g_00333
OG0000194	Syaa.g_02452	Syar.g_03236
OG0000202	Syaa.g_02522	Syar.g_00021
OG0000203	Syaa.g_02523	Syar.g_00020
OG0000210	Syaa.g_02557	Syar.g_03260
OG0000229	Syaa.g_00703	Syar.g_03273
OG0000230	Syaa.g_00705	Syar.g_03275
OG0000233	Syaa.g_01853	Syar.g_03183
OG0000236	Syaa.g_02037	Syar.g_03311
OG0000239	Syaa.g_01996	Syar.g_03277
OG0000245	Syaa.g_01952	Syar.g_03238
OG0000250	Syaa.g_01922	Syar.g_03194
OG0000251	Syaa.g_01897	Syar.g_03207
OG0000253	Syaa.g_01893	Syar.g_03229
OG0000255	Syaa.g_01668	Syar.g_00011
OG0000258	Syaa.g_01624	Syar.g_00010
OG0000260	Syaa.g_01066	Syar.g_03220
OG0000264	Syaa.g_00910	Syar.g_03267
OG0000274	Syaa.g_00843	Syar.g_00009
OG0000278	Syaa.g_00830	Syar.g_03174
OG0000282	Syaa.g_01096	Syar.g_03255
OG0000283	Syaa.g_01396	Syal.g_02131
OG0000289	Syaa.g_01285	Syar.g_03305
OG0000303	Syaa.g_00963	Syar.g_03136
OG0000306	Syaa.g_00807	Syar.g_03140
OG0000307	Syaa.g_02068	Syar.g_03153
OG0000312	Syaa.g_01762	Syar.g_00015
OG0000323	Syaa.g_00496	Syas.g_00159
OG0000325	Syaa.g_02350	Syar.g_03291
OG0000338	Syaa.g_00162	Syar.g_03225
OG0000346	Syaa.g_00122	Syap.g_02423
OG0000367	Syaa.g_00029	Syar.g_03262
OG0000388	Syaa.g_02375	Syar.g_03148
OG0000486	Syaa.g_00249	Syar.g_00024
OG0000559	Syaa.g_01949	Syal.g_02305
OG0000995	Syaa.g_02662	Syar.g_03212
OG0001008	Syaa.g_00704	Syar.g_03274
OG0001217	Syaa.g_01559	Syas.g_02493
OG0001257	Syaa.g_00405	Syad.g_02210
OG0001257	Syaa.g_00405	Syaj.g_01342
OG0001257	Syaa.g_00405	Syag.g_00176
OG0001257	Syaa.g_00405	Syac.g_01686
OG0001257	Syaa.g_00405	Syah.g_01237
OG0001257	Syaa.g_00405	Syab.g_01610
OG0001257	Syaa.g_00405	Syal.g_02262
OG0001257	Syaa.g_00405	Syak.g_02502
OG0001269	Syaa.g_01499	Syal.g_02116
OG0001284	Syaa.g_00583	Syas.g_02124
OG0001349	Syaa.g_00454	Prac.g_00261
OG0001349	Syaa.g_00454	Praq.g_00221
OG0001349	Syaa.g_00454	Prar.g_00867
OG0001349	Syaa.g_00454	Prax.g_01820
OG0001349	Syaa.g_00454	Prab.g_01408, Prab.g_01395
OG0001349	Syaa.g_00454	Pran.g_00792, Pran.g_00805
OG0001349	Syaa.g_00454	Prbb.g_00876
OG0001349	Syaa.g_00454	Prbi.g_01590
OG0001349	Syaa.g_00454	Prau.g_01530
OG0001349	Syaa.g_00454	Praa.g_01624, Praa.g_01794
OG0001349	Syaa.g_00454	Prag.g_01489
OG0001349	Syaa.g_00454	Praw.g_01082
OG0001349	Syaa.g_00454	Pras.g_00292
OG0001349	Syaa.g_00454	Prak.g_01353
OG0001349	Syaa.g_00454	Prap.g_00083
OG0001349	Syaa.g_00454	Prbe.g_00349
OG0001349	Syaa.g_00454	Prbf.g_00119
OG0001349	Syaa.g_00454	Prbg.g_00553
OG0001349	Syaa.g_00454	Prbn.g_00174
OG0001349	Syaa.g_00454	Prad.g_00536
OG0001349	Syaa.g_00454	Pram.g_01401
OG0001349	Syaa.g_00454	Prbh.g_00076
OG0001349	Syaa.g_00454	Prav.g_01558
OG0001349	Syaa.g_00454	Pray.g_01741
OG0001349	Syaa.g_00454	Praz.g_01060
OG0001349	Syaa.g_00454	Prba.g_00116
OG0001349	Syaa.g_00454	Syag.g_02479
OG0001349	Syaa.g_00454	Syaq.g_00942
OG0001376	Syaa.g_02614	Syar.g_03203
OG0001377	Syaa.g_02613	Syar.g_03202
OG0001395	Syaa.g_01267	Syal.g_00001
OG0001412	Syaa.g_01020	Praa.g_01428
OG0001412	Syaa.g_01020	Prbj.g_00978
OG0001412	Syaa.g_01020	Prbk.g_00941
OG0001412	Syaa.g_01020	Prbl.g_01003
OG0001412	Syaa.g_01020	Praf.g_00086
OG0001412	Syaa.g_01020	Prah.g_00083
OG0001412	Syaa.g_01020	Syab.g_02829
OG0001412	Syaa.g_01020	Syak.g_01886
OG0001412	Syaa.g_01020	Prbc.g_00182
OG0001412	Syaa.g_01020	Prao.g_01190
OG0001412	Syaa.g_01020	Prbd.g_01816
OG0001412	Syaa.g_01020	Praf.g_00131
OG0001412	Syaa.g_01020	Syat.g_00584
OG0001412	Syaa.g_01020	Syao.g_02122
OG0001412	Syaa.g_01020	Syaf.g_02482
OG0001412	Syaa.g_01020	Prbm.g_02117
OG0001412	Syaa.g_01020	Praj.g_02038
OG0001412	Syaa.g_01020	Prbb.g_02086
OG0001412	Syaa.g_01020	Praf.g_00131
OG0001412	Syaa.g_01020	Syat.g_00584
OG0001412	Syaa.g_01020	Syac.g_00122
OG0001412	Syaa.g_01020	Syad.g_00307
OG0001412	Syaa.g_01020	Syak.g_01621
OG0001412	Syaa.g_01020	Syak.g_01621
OG0001412	Syaa.g_01020	Prav.g_00298
OG0001488	Syaa.g_00791	Syar.g_03222
OG0001498	Syaa.g_02148	Syar.g_03286
OG0001515	Syaa.g_00909	Syar.g_03266
OG0001592	Syaa.g_02581	Syar.g_03309
OG0001618	Syaa.g_01254	Syap.g_02409
OG0001623	Syaa.g_02194	Syao.g_01889
OG0001635	Syaa.g_00094	Syao.g_02182
OG0001635	Syaa.g_00094	Prah.g_01421
OG0001671	Syaa.g_02552	Syan.g_03115
OG0001671	Syaa.g_02552	Syar.g_03173
OG0001672	Syaa.g_00339	Prah.g_01852
OG0001787	Syaa.g_01981	Syar.g_03272
OG0001790	Syaa.g_00760	Syar.g_03295
OG0001808	Syaa.g_00163	Syar.g_03226
OG0001812	Syaa.g_02582	Syar.g_03308
OG0001880	Syaa.g_01352	Syar.g_03302
OG0001882	Syaa.g_01379	Syar.g_03147
OG0001892	Syaa.g_00809	Syar.g_03139
OG0002024	Syaa.g_02692	Syar.g_00004
OG0002047	Syaa.g_02152	Syap.g_02153
OG0002192	Syaa.g_00795	Syar.g_03209
OG0002213	Syaa.g_02583	Syar.g_03307
OG0002400	Syaa.g_00370, Syaa.g_00417	Syam.g_01527
OG0002407	Syaa.g_01567	Syag.g_01590
