Orthogroup	Syar	Other
OG0000017	Syar.g_03181	Prat.g_00560
OG0000017	Syar.g_03181	Prbe.g_00536
OG0000017	Syar.g_03181	Prbf.g_01880
OG0000017	Syar.g_03181	Prbg.g_00317
OG0000017	Syar.g_03181	Prbh.g_00232
OG0000017	Syar.g_03181	Prbn.g_00517
OG0000017	Syar.g_03181	Syaa.g_01890
OG0000017	Syar.g_03181	Syab.g_01953
OG0000017	Syar.g_03181	Syac.g_01749
OG0000017	Syar.g_03181	Syad.g_01084
OG0000017	Syar.g_03181	Syae.g_02462
OG0000017	Syar.g_03181	Syaf.g_02561
OG0000017	Syar.g_03181	Syag.g_00336
OG0000017	Syar.g_03181	Syah.g_01152
OG0000017	Syar.g_03181	Syai.g_00801
OG0000017	Syar.g_03181	Syaj.g_00248
OG0000017	Syar.g_03181	Syal.g_02752
OG0000017	Syar.g_03181	Syam.g_01715
OG0000017	Syar.g_03181	Syaq.g_01992
OG0000027	Syar.g_02055	Syao.g_01286
OG0000027	Syar.g_02835	Syac.g_01009
OG0000027	Syar.g_02835	Syac.g_01009
OG0000027	Syar.g_02835	Pral.g_00039, Pral.g_01036
OG0000027	Syar.g_02835	Prak.g_01564, Prak.g_01521
OG0000027	Syar.g_02835	Prap.g_01860, Prap.g_01912
OG0000027	Syar.g_02835	Prbe.g_01121, Prbe.g_00012
OG0000027	Syar.g_02835	Prbf.g_00774, Prbf.g_00817
OG0000027	Syar.g_02835	Prbg.g_01569, Prbg.g_00721
OG0000027	Syar.g_02835	Prbn.g_01664, Prbn.g_00139
OG0000027	Syar.g_02835	Prat.g_01548, Prat.g_01474
OG0000027	Syar.g_02835	Praj.g_01331
OG0000027	Syar.g_02835	Prbb.g_01375
OG0000027	Syar.g_02835	Prbc.g_00072
OG0000027	Syar.g_02835	Prai.g_00904
OG0000027	Syar.g_02835	Prab.g_00914, Prab.g_01616
OG0000027	Syar.g_02835	Pran.g_00583
OG0000027	Syar.g_02835	Prag.g_00449, Prag.g_01646, Prag.g_01336
OG0000027	Syar.g_02835	Praw.g_00677, Praw.g_00492, Praw.g_00962
OG0000027	Syar.g_02835	Prav.g_01068, Prav.g_01416
OG0000027	Syar.g_02835	Prac.g_01074
OG0000027	Syar.g_02835	Praq.g_00521
OG0000027	Syar.g_02835	Prar.g_00520
OG0000027	Syar.g_02835	Pras.g_01348, Pras.g_00185
OG0000027	Syar.g_02835	Prao.g_00576, Prao.g_01293
OG0000027	Syar.g_02835	Prbi.g_00472, Prbi.g_01374
OG0000027	Syar.g_02835	Pray.g_00960, Pray.g_01887
OG0000027	Syar.g_02835	Praz.g_01858, Praz.g_01197
OG0000027	Syar.g_02835	Prba.g_00991, Prba.g_01175
OG0000027	Syar.g_02835	Prae.g_00444, Prae.g_01311
OG0000027	Syar.g_02835	Praa.g_00470, Praa.g_01301
OG0000027	Syar.g_02835	Prbd.g_00772, Prbd.g_01832
OG0000027	Syar.g_02835	Prad.g_01298, Prad.g_00353
OG0000027	Syar.g_02835	Prax.g_01916
OG0000027	Syar.g_02835	Prau.g_01353
OG0000027	Syar.g_02835	Syan.g_02678
OG0000027	Syar.g_02835	Syao.g_00202
OG0000037	Syar.g_02154, Syar.g_02562, Syar.g_01310, Syar.g_02856	Syab.g_02060, Syab.g_01241, Syab.g_02280, Syab.g_02205
OG0000037	Syar.g_02154, Syar.g_02562, Syar.g_01310, Syar.g_02856	Syal.g_00601
OG0000052	Syar.g_02742, Syar.g_02751	Syag.g_02491
OG0000052	Syar.g_02742, Syar.g_02751	Syaa.g_00461
OG0000052	Syar.g_02742, Syar.g_02751	Syal.g_01396
OG0000052	Syar.g_02742, Syar.g_02751	Syae.g_01224
OG0000052	Syar.g_02742, Syar.g_02751	Syaq.g_00935
OG0000062	Syar.g_01439	Prbi.g_01482
OG0000062	Syar.g_01439	Prav.g_01551, Prav.g_01338
OG0000062	Syar.g_01439	Praf.g_01047
OG0000066	Syar.g_03187	Syab.g_01516
OG0000066	Syar.g_03187	Syae.g_02386
OG0000066	Syar.g_03187	Syad.g_00992
OG0000066	Syar.g_03187	Syaj.g_00157
OG0000066	Syar.g_03187	Syab.g_01516
OG0000066	Syar.g_03187	Syaa.g_01968
OG0000066	Syar.g_03187	Syam.g_00552, Syam.g_00662
OG0000066	Syar.g_03187	Syaf.g_02643
OG0000066	Syar.g_03187	Syai.g_01709, Syai.g_00719
OG0000066	Syar.g_03187	Syac.g_01827
OG0000066	Syar.g_03187	Syah.g_01073
OG0000070	Syar.g_03150	Prbb.g_00455
OG0000070	Syar.g_03150	Praj.g_00444
OG0000070	Syar.g_03150	Prbc.g_01511
OG0000070	Syar.g_03150	Prbm.g_00460
OG0000070	Syar.g_03150	Praf.g_01962
OG0000070	Syar.g_03150	Prbj.g_00118
OG0000070	Syar.g_03150	Prbk.g_00310
OG0000070	Syar.g_03150	Prbl.g_00634
OG0000070	Syar.g_03150	Prah.g_00252
OG0000070	Syar.g_03150	Prai.g_00481
OG0000070	Syar.g_03150	Pray.g_00940
OG0000070	Syar.g_03150	Praz.g_01878
OG0000070	Syar.g_03150	Prba.g_01011
OG0000070	Syar.g_03150	Prac.g_01097
OG0000070	Syar.g_03150	Praq.g_01107
OG0000070	Syar.g_03150	Prar.g_00498
OG0000070	Syar.g_03150	Prab.g_00456
OG0000070	Syar.g_03150	Pran.g_01727
OG0000070	Syar.g_03150	Prad.g_00057
OG0000070	Syar.g_03150	Praa.g_00449
OG0000070	Syar.g_03150	Prao.g_00554
OG0000070	Syar.g_03150	Prag.g_00429
OG0000070	Syar.g_03150	Praw.g_00697
OG0000070	Syar.g_03150	Prae.g_00424
OG0000070	Syar.g_03150	Pras.g_01328
OG0000070	Syar.g_03150	Prau.g_00491
OG0000070	Syar.g_03150	Prav.g_01049
OG0000070	Syar.g_03150	Prax.g_00750
OG0000070	Syar.g_03150	Prbd.g_00792
OG0000070	Syar.g_03150	Prbi.g_00451
OG0000070	Syar.g_03150	Syae.g_00979
OG0000070	Syar.g_03150	Syak.g_01174
OG0000070	Syar.g_03150	Syaq.g_00484
OG0000070	Syar.g_03150	Syag.g_00049
OG0000070	Syar.g_03150	Syab.g_00614
OG0000070	Syar.g_03150	Syal.g_00509
OG0000070	Syar.g_03150	Syai.g_02196
OG0000070	Syar.g_03150	Syaf.g_01237
OG0000070	Syar.g_03150	Syam.g_01847
OG0000070	Syar.g_03150	Syad.g_02424
OG0000070	Syar.g_03150	Syaj.g_01529
OG0000070	Syar.g_03150	Syaa.g_00718
OG0000070	Syar.g_03150	Syac.g_00711
OG0000070	Syar.g_03150	Syah.g_02217
OG0000087	Syar.g_03192	Syaa.g_02433
OG0000087	Syar.g_03192	Syae.g_01414
OG0000087	Syar.g_03192	Syad.g_02860
OG0000087	Syar.g_03192	Syaj.g_01945
OG0000087	Syar.g_03192	Syaf.g_00848
OG0000087	Syar.g_03192	Syam.g_02175
OG0000087	Syar.g_03192	Syai.g_02592
OG0000087	Syar.g_03192	Syac.g_00343
OG0000087	Syar.g_03192	Syah.g_00038
OG0000090	Syar.g_03271	Syad.g_00977
OG0000090	Syar.g_03271	Syaj.g_00144
OG0000090	Syar.g_03271	Syae.g_02374
OG0000090	Syar.g_03271	Syaf.g_02654
OG0000090	Syar.g_03271	Syai.g_00707
OG0000090	Syar.g_03271	Syam.g_00651
OG0000090	Syar.g_03271	Syaa.g_01980
OG0000090	Syar.g_03271	Syac.g_01836
OG0000090	Syar.g_03271	Syah.g_01064
OG0000093	Syar.g_00819	Prbb.g_01606
OG0000099	Syar.g_00715	Prau.g_01491
OG0000107	Syar.g_03290	Prac.g_01148
OG0000107	Syar.g_03290	Praq.g_01158
OG0000107	Syar.g_03290	Prar.g_00446
OG0000107	Syar.g_03290	Prav.g_01001
OG0000107	Syar.g_03290	Prag.g_00378
OG0000107	Syar.g_03290	Praw.g_00748
OG0000107	Syar.g_03290	Pras.g_01239
OG0000107	Syar.g_03290	Prau.g_00389
OG0000107	Syar.g_03290	Prad.g_00724
OG0000107	Syar.g_03290	Prao.g_00518
OG0000107	Syar.g_03290	Prax.g_00790
OG0000107	Syar.g_03290	Prae.g_00385
OG0000107	Syar.g_03290	Pray.g_00864
OG0000107	Syar.g_03290	Praz.g_00788
OG0000107	Syar.g_03290	Prba.g_00880
OG0000107	Syar.g_03290	Prbd.g_00852
OG0000107	Syar.g_03290	Prab.g_00375
OG0000107	Syar.g_03290	Pran.g_01808
OG0000107	Syar.g_03290	Prai.g_00397
OG0000107	Syar.g_03290	Praa.g_00383
OG0000107	Syar.g_03290	Prbi.g_00409
OG0000107	Syar.g_03290	Prbb.g_01923
OG0000107	Syar.g_03290	Prbm.g_01949
OG0000107	Syar.g_03290	Praj.g_01869
OG0000107	Syar.g_03290	Prbc.g_00934
OG0000107	Syar.g_03290	Pral.g_00171
OG0000107	Syar.g_03290	Prat.g_01656
OG0000107	Syar.g_03290	Prak.g_01709
OG0000107	Syar.g_03290	Prap.g_01714
OG0000107	Syar.g_03290	Prbe.g_00921
OG0000107	Syar.g_03290	Prbf.g_00629
OG0000107	Syar.g_03290	Prbg.g_01714
OG0000107	Syar.g_03290	Prbn.g_01810
OG0000107	Syar.g_03290	Pram.g_01696
OG0000107	Syar.g_03290	Prbh.g_01718
OG0000107	Syar.g_03290	Syat.g_02009
OG0000107	Syar.g_03290	Syat.g_02009
OG0000107	Syar.g_03290	Syaf.g_00177
OG0000107	Syar.g_03290	Syah.g_00688
OG0000112	Syar.g_03195	Prbj.g_02276
OG0000112	Syar.g_03195	Prbk.g_02332
OG0000112	Syar.g_03195	Prbl.g_02470
OG0000112	Syar.g_03195	Praf.g_01400
OG0000112	Syar.g_03195	Prah.g_00788
OG0000112	Syar.g_03195	Syaq.g_02476
OG0000112	Syar.g_03195	Syag.g_00801
OG0000112	Syar.g_03195	Syak.g_00512
OG0000112	Syar.g_03195	Syae.g_00351
OG0000112	Syar.g_03195	Syad.g_01766
OG0000112	Syar.g_03195	Syaj.g_00907
OG0000112	Syar.g_03195	Syaa.g_01366
OG0000112	Syar.g_03195	Syai.g_01512
OG0000112	Syar.g_03195	Syaf.g_01852
OG0000112	Syar.g_03195	Syam.g_01115
OG0000112	Syar.g_03195	Syac.g_01173
OG0000112	Syar.g_03195	Syah.g_01613
OG0000131	Syar.g_02216	Prak.g_00156
OG0000131	Syar.g_02216	Prap.g_01026
OG0000131	Syar.g_02216	Prbe.g_01692
OG0000131	Syar.g_02216	Prbf.g_01478
OG0000131	Syar.g_02216	Prbg.g_00922
OG0000131	Syar.g_02216	Prbn.g_01269
OG0000131	Syar.g_02216	Pram.g_00130
OG0000131	Syar.g_02216	Prbh.g_00637
OG0000131	Syar.g_02216	Pral.g_00900
OG0000131	Syar.g_02216	Prat.g_00144
OG0000131	Syar.g_02216	Prbm.g_00204
OG0000131	Syar.g_02216	Prbb.g_00202
OG0000131	Syar.g_02216	Praj.g_00185
OG0000131	Syar.g_02216	Prbc.g_00426
OG0000131	Syar.g_02216	Pray.g_00144
OG0000131	Syar.g_02216	Praz.g_00505
OG0000131	Syar.g_02216	Prba.g_01933
OG0000131	Syar.g_02216	Prav.g_00212
OG0000131	Syar.g_02216	Praa.g_00145
OG0000131	Syar.g_02216	Prae.g_00148
OG0000131	Syar.g_02216	Prax.g_01073
OG0000131	Syar.g_02216	Prbd.g_01095
OG0000131	Syar.g_02216	Prad.g_01846
OG0000131	Syar.g_02216	Prbi.g_00169
OG0000131	Syar.g_02216	Pras.g_00996
OG0000131	Syar.g_02216	Prau.g_00146
OG0000131	Syar.g_02216	Prac.g_01785
OG0000131	Syar.g_02216	Praq.g_01857
OG0000131	Syar.g_02216	Prar.g_00182
OG0000131	Syar.g_02216	Prao.g_00283
OG0000131	Syar.g_02216	Prag.g_00138
OG0000131	Syar.g_02216	Praw.g_01290
OG0000131	Syar.g_02216	Prai.g_00156
OG0000131	Syar.g_02216	Prab.g_00136
OG0000131	Syar.g_02216	Pran.g_00288
OG0000134	Syar.g_02009	Syaa.g_02146
OG0000134	Syar.g_02009	Syad.g_00788
OG0000134	Syar.g_02009	Syaj.g_02832
OG0000134	Syar.g_02009	Syae.g_02222
OG0000134	Syar.g_02009	Syac.g_01985
OG0000134	Syar.g_02009	Syah.g_00891
OG0000134	Syar.g_02009	Syaf.g_02804
OG0000134	Syar.g_02009	Syai.g_00520
OG0000134	Syar.g_02009	Syam.g_00492
OG0000140	Syar.g_03246	Syaa.g_01971
OG0000140	Syar.g_03246	Syae.g_02383
OG0000140	Syar.g_03246	Syac.g_01829
OG0000140	Syar.g_03246	Syah.g_01071
OG0000145	Syar.g_03205	Syak.g_02598
OG0000145	Syar.g_03205	Syab.g_02120
OG0000145	Syar.g_03205	Syal.g_02921
OG0000145	Syar.g_03205	Prbj.g_01607
OG0000145	Syar.g_03205	Prbk.g_01863
OG0000145	Syar.g_03205	Prbl.g_00534
OG0000145	Syar.g_03205	Praf.g_00617
OG0000145	Syar.g_03205	Prah.g_01543
OG0000145	Syar.g_03205	Pral.g_01037
OG0000145	Syar.g_03205	Prat.g_01472
OG0000145	Syar.g_03205	Prak.g_01261
OG0000145	Syar.g_03205	Prap.g_00545
OG0000145	Syar.g_03205	Prbe.g_00909
OG0000145	Syar.g_03205	Prbf.g_00042
OG0000145	Syar.g_03205	Prbg.g_00461
OG0000145	Syar.g_03205	Prbn.g_01100
OG0000145	Syar.g_03205	Prbm.g_01094
OG0000145	Syar.g_03205	Prbc.g_02142
OG0000145	Syar.g_03205	Praj.g_01054
OG0000145	Syar.g_03205	Prbb.g_01099
OG0000145	Syar.g_03205	Pram.g_01534
OG0000145	Syar.g_03205	Prbh.g_01880
OG0000145	Syar.g_03205	Prab.g_00783
OG0000145	Syar.g_03205	Pran.g_01400
OG0000145	Syar.g_03205	Prai.g_00883
OG0000145	Syar.g_03205	Prac.g_01508
OG0000145	Syar.g_03205	Praq.g_00637
OG0000145	Syar.g_03205	Prar.g_01651
OG0000145	Syar.g_03205	Prau.g_00816
OG0000145	Syar.g_03205	Pras.g_01664
OG0000145	Syar.g_03205	Prav.g_00362
OG0000145	Syar.g_03205	Prao.g_00701
OG0000145	Syar.g_03205	Pray.g_00306
OG0000145	Syar.g_03205	Praz.g_01554
OG0000145	Syar.g_03205	Prba.g_01541
OG0000145	Syar.g_03205	Praa.g_00764
OG0000145	Syar.g_03205	Prad.g_01107
OG0000145	Syar.g_03205	Prae.g_00766
OG0000145	Syar.g_03205	Prag.g_00758
OG0000145	Syar.g_03205	Praw.g_01745
OG0000145	Syar.g_03205	Prax.g_00413
OG0000145	Syar.g_03205	Prbd.g_00062
OG0000145	Syar.g_03205	Prbi.g_00807
OG0000145	Syar.g_03205	Syae.g_02331
OG0000145	Syar.g_03205	Syad.g_00927
OG0000145	Syar.g_03205	Syaj.g_00094
OG0000145	Syar.g_03205	Syaf.g_02699
OG0000145	Syar.g_03205	Syai.g_00660
OG0000145	Syar.g_03205	Syam.g_00605
OG0000145	Syar.g_03205	Syaa.g_02029
OG0000145	Syar.g_03205	Syac.g_01882
OG0000145	Syar.g_03205	Syah.g_01019
OG0000148	Syar.g_02658	Syab.g_01683
OG0000148	Syar.g_02658	Syaj.g_01002
OG0000149	Syar.g_03289, Syar.g_03288	Syad.g_01221
OG0000149	Syar.g_03289, Syar.g_03288	Syaj.g_00369
OG0000149	Syar.g_03289, Syar.g_03288	Syaa.g_00826
OG0000149	Syar.g_03289, Syar.g_03288	Syai.g_02059
OG0000149	Syar.g_03289, Syar.g_03288	Syaf.g_01371
OG0000149	Syar.g_03289, Syar.g_03288	Syam.g_00725
OG0000149	Syar.g_03289, Syar.g_03288	Syac.g_00832
OG0000149	Syar.g_03289, Syar.g_03288	Syah.g_02096
OG0000153	Syar.g_03283	Syad.g_01713
OG0000153	Syar.g_03283	Syaj.g_00842
OG0000153	Syar.g_03283	Syae.g_00394
OG0000153	Syar.g_03283	Syaa.g_01324
OG0000153	Syar.g_03283	Syaf.g_01904
OG0000153	Syar.g_03283	Syai.g_01461
OG0000153	Syar.g_03283	Syam.g_01160
OG0000153	Syar.g_03283	Syac.g_01217
OG0000153	Syar.g_03283	Syah.g_01656
OG0000194	Syar.g_03236	Syak.g_02124
OG0000194	Syar.g_03236	Syag.g_01955
OG0000194	Syar.g_03236	Syab.g_02568
OG0000194	Syar.g_03236	Syal.g_00890
OG0000194	Syar.g_03236	Syae.g_01432
OG0000194	Syar.g_03236	Syad.g_02880
OG0000194	Syar.g_03236	Syaj.g_01968
OG0000194	Syar.g_03236	Syaa.g_02452
OG0000194	Syar.g_03236	Syaf.g_00829
OG0000194	Syar.g_03236	Syai.g_02612
OG0000194	Syar.g_03236	Syam.g_02195
OG0000194	Syar.g_03236	Syac.g_00326
OG0000194	Syar.g_03236	Syah.g_00056
OG0000202	Syar.g_00021	Syaa.g_02522
OG0000202	Syar.g_00021	Syae.g_01488
OG0000202	Syar.g_00021	Syad.g_02938
OG0000202	Syar.g_00021	Syaj.g_02025
OG0000202	Syar.g_00021	Syaf.g_00770
OG0000202	Syar.g_00021	Syai.g_02668
OG0000202	Syar.g_00021	Syam.g_02249
OG0000202	Syar.g_00021	Syac.g_02279
OG0000202	Syar.g_00021	Syah.g_00600
OG0000203	Syar.g_00020	Syae.g_01489
OG0000203	Syar.g_00020	Syaa.g_02523
OG0000203	Syar.g_00020	Syai.g_02669
OG0000203	Syar.g_00020	Syaf.g_00769
OG0000203	Syar.g_00020	Syam.g_02250
OG0000203	Syar.g_00020	Syac.g_02280
OG0000203	Syar.g_00020	Syah.g_00599
OG0000209	Syar.g_03261	Syak.g_01995
OG0000209	Syar.g_03261	Syaq.g_01310
OG0000209	Syar.g_03261	Syab.g_02698
OG0000209	Syar.g_03261	Syal.g_01000
OG0000209	Syar.g_03261	Syah.g_00544
OG0000210	Syar.g_03260	Syaa.g_02557
OG0000210	Syar.g_03260	Syad.g_02982
OG0000210	Syar.g_03260	Syae.g_01529
OG0000210	Syar.g_03260	Syaf.g_00713
OG0000210	Syar.g_03260	Syai.g_02700
OG0000210	Syar.g_03260	Syam.g_02279
OG0000210	Syar.g_03260	Syaj.g_02071
OG0000210	Syar.g_03260	Syac.g_02317
OG0000210	Syar.g_03260	Syah.g_00543
OG0000224	Syar.g_00762	Praj.g_00360
OG0000224	Syar.g_00762	Prbc.g_01217
OG0000224	Syar.g_00762	Prbb.g_00376
OG0000224	Syar.g_00762	Prbm.g_00380
OG0000224	Syar.g_00762	Pral.g_00714
OG0000224	Syar.g_00762	Prat.g_00332
OG0000224	Syar.g_00762	Pram.g_00313
OG0000224	Syar.g_00762	Prbh.g_00454
OG0000224	Syar.g_00762	Prak.g_00342
OG0000224	Syar.g_00762	Prap.g_01386
OG0000224	Syar.g_00762	Prbe.g_01878
OG0000224	Syar.g_00762	Prbf.g_01664
OG0000224	Syar.g_00762	Prbg.g_00103
OG0000224	Syar.g_00762	Prbn.g_00091
OG0000224	Syar.g_00762	Prac.g_01606
OG0000224	Syar.g_00762	Praq.g_01677
OG0000224	Syar.g_00762	Prar.g_00262
OG0000224	Syar.g_00762	Prbi.g_00349
OG0000224	Syar.g_00762	Prau.g_00327
OG0000224	Syar.g_00762	Pray.g_00803
OG0000224	Syar.g_00762	Praz.g_00682
OG0000224	Syar.g_00762	Prba.g_00541
OG0000224	Syar.g_00762	Pras.g_01177
OG0000224	Syar.g_00762	Prbd.g_00914
OG0000224	Syar.g_00762	Prao.g_00461
OG0000224	Syar.g_00762	Prad.g_01666
OG0000224	Syar.g_00762	Prag.g_00316
OG0000224	Syar.g_00762	Praw.g_00809
OG0000224	Syar.g_00762	Praa.g_00325
OG0000224	Syar.g_00762	Prae.g_00326
OG0000224	Syar.g_00762	Prax.g_00848
OG0000224	Syar.g_00762	Prav.g_01971
OG0000224	Syar.g_00762	Prab.g_00313
OG0000224	Syar.g_00762	Pran.g_01869
OG0000224	Syar.g_00762	Prai.g_00338
OG0000229	Syar.g_03273	Syae.g_00994
OG0000229	Syar.g_03273	Syaa.g_00703
OG0000229	Syar.g_03273	Syaf.g_01214
OG0000229	Syar.g_03273	Syai.g_02228
OG0000229	Syar.g_03273	Syam.g_01867
OG0000229	Syar.g_03273	Syac.g_00692
OG0000229	Syar.g_03273	Syah.g_02236
OG0000230	Syar.g_03275	Prbj.g_00102
OG0000230	Syar.g_03275	Prbk.g_00326
OG0000230	Syar.g_03275	Prbl.g_00650
OG0000230	Syar.g_03275	Praf.g_01987
OG0000230	Syar.g_03275	Prah.g_00232
OG0000230	Syar.g_03275	Pral.g_00656
OG0000230	Syar.g_03275	Prat.g_00398
OG0000230	Syar.g_03275	Prak.g_00400
OG0000230	Syar.g_03275	Prap.g_01328
OG0000230	Syar.g_03275	Prbe.g_01936
OG0000230	Syar.g_03275	Prbf.g_01722
OG0000230	Syar.g_03275	Prbg.g_00158
OG0000230	Syar.g_03275	Prbn.g_00675
OG0000230	Syar.g_03275	Pram.g_00373
OG0000230	Syar.g_03275	Prbh.g_00394
OG0000230	Syar.g_03275	Prbm.g_00448
OG0000230	Syar.g_03275	Prbc.g_01499
OG0000230	Syar.g_03275	Praj.g_00432
OG0000230	Syar.g_03275	Prbb.g_00443
OG0000230	Syar.g_03275	Prab.g_00441
OG0000230	Syar.g_03275	Pran.g_01742
OG0000230	Syar.g_03275	Prai.g_00469
OG0000230	Syar.g_03275	Prag.g_00417
OG0000230	Syar.g_03275	Praw.g_00709
OG0000230	Syar.g_03275	Prav.g_01037
OG0000230	Syar.g_03275	Prad.g_00069
OG0000230	Syar.g_03275	Pras.g_01316
OG0000230	Syar.g_03275	Prau.g_00479
OG0000230	Syar.g_03275	Pray.g_00928
OG0000230	Syar.g_03275	Praz.g_01890
OG0000230	Syar.g_03275	Prba.g_01023
OG0000230	Syar.g_03275	Prax.g_00762
OG0000230	Syar.g_03275	Praa.g_00437
OG0000230	Syar.g_03275	Prbd.g_00804
OG0000230	Syar.g_03275	Prae.g_00412
OG0000230	Syar.g_03275	Prbi.g_00439
OG0000230	Syar.g_03275	Prao.g_00542
OG0000230	Syar.g_03275	Prac.g_01109
OG0000230	Syar.g_03275	Praq.g_01119
OG0000230	Syar.g_03275	Prar.g_00486
OG0000230	Syar.g_03275	Syaa.g_00705
OG0000230	Syar.g_03275	Syae.g_00992
OG0000230	Syar.g_03275	Syad.g_02448
OG0000230	Syar.g_03275	Syaj.g_01553
OG0000230	Syar.g_03275	Syac.g_00694
OG0000230	Syar.g_03275	Syah.g_02234
OG0000233	Syar.g_03183	Syab.g_00645
OG0000233	Syar.g_03183	Syal.g_00487
OG0000233	Syar.g_03183	Syak.g_01145
OG0000233	Syar.g_03183	Syag.g_01330
OG0000233	Syar.g_03183	Syae.g_02504
OG0000233	Syar.g_03183	Syad.g_02382
OG0000233	Syar.g_03183	Syaj.g_01481
OG0000233	Syar.g_03183	Syaa.g_01853
OG0000233	Syar.g_03183	Syai.g_00855
OG0000233	Syar.g_03183	Syaf.g_02528
OG0000233	Syar.g_03183	Syam.g_01678
OG0000233	Syar.g_03183	Syac.g_01713
OG0000233	Syar.g_03183	Syah.g_01210
OG0000236	Syar.g_03311	Syaa.g_02037
OG0000236	Syar.g_03311	Syad.g_00918
OG0000236	Syar.g_03311	Syaj.g_00086
OG0000236	Syar.g_03311	Syae.g_02323
OG0000236	Syar.g_03311	Syaf.g_02707
OG0000236	Syar.g_03311	Syai.g_00652
OG0000236	Syar.g_03311	Syam.g_00597
OG0000236	Syar.g_03311	Syac.g_01890
OG0000236	Syar.g_03311	Syah.g_01011
OG0000239	Syar.g_03277	Syag.g_01472
OG0000239	Syar.g_03277	Syaq.g_01826
OG0000239	Syar.g_03277	Syaf.g_02669
OG0000239	Syar.g_03277	Syai.g_00691
OG0000239	Syar.g_03277	Syam.g_00637
OG0000239	Syar.g_03277	Syae.g_02360
OG0000239	Syar.g_03277	Syaa.g_01996
OG0000239	Syar.g_03277	Syad.g_00957
OG0000239	Syar.g_03277	Syaj.g_00125
OG0000239	Syar.g_03277	Syac.g_01852
OG0000239	Syar.g_03277	Syah.g_01048
OG0000240	Syar.g_03278	Syaf.g_02668
OG0000240	Syar.g_03278	Syai.g_00692
OG0000240	Syar.g_03278	Syam.g_00638
OG0000240	Syar.g_03278	Syac.g_01851
OG0000240	Syar.g_03278	Syah.g_01049
OG0000245	Syar.g_03238	Syaa.g_01952
OG0000245	Syar.g_03238	Syaf.g_02625
OG0000245	Syar.g_03238	Syai.g_00733
OG0000245	Syar.g_03238	Syam.g_00676
OG0000245	Syar.g_03238	Syae.g_02401
OG0000245	Syar.g_03238	Syad.g_01014
OG0000245	Syar.g_03238	Syaj.g_00182
OG0000245	Syar.g_03238	Syac.g_01811
OG0000245	Syar.g_03238	Syah.g_01090
OG0000250	Syar.g_03194	Praf.g_00714
OG0000250	Syar.g_03194	Prbj.g_01805
OG0000250	Syar.g_03194	Prbk.g_01106
OG0000250	Syar.g_03194	Prbl.g_01799
OG0000250	Syar.g_03194	Prah.g_01443
OG0000250	Syar.g_03194	Prak.g_00532
OG0000250	Syar.g_03194	Prap.g_01197
OG0000250	Syar.g_03194	Prbe.g_00563
OG0000250	Syar.g_03194	Prbf.g_01853
