Orthogroup	Syap	Other
OG0000061	Syap.g_00870	Praf.g_01859
OG0000061	Syap.g_00870	Syaa.g_00469
OG0000062	Syap.g_01365	Prbi.g_01482
OG0000062	Syap.g_01365	Prav.g_01551, Prav.g_01338
OG0000062	Syap.g_01365	Praf.g_01047
OG0000099	Syap.g_01385	Prau.g_01491
OG0000108	Syap.g_02256	Prbj.g_01630
OG0000108	Syap.g_02256	Prbk.g_02061
OG0000108	Syap.g_02256	Prbl.g_00511
OG0000108	Syap.g_02256	Praf.g_00595
OG0000108	Syap.g_02256	Prah.g_01566
OG0000108	Syap.g_02256	Prab.g_00484
OG0000108	Syap.g_02256	Pran.g_01698
OG0000108	Syap.g_02256	Prai.g_00510
OG0000108	Syap.g_02256	Prac.g_01064
OG0000108	Syap.g_02256	Praq.g_00531
OG0000108	Syap.g_02256	Prar.g_00530
OG0000108	Syap.g_02256	Pras.g_01358
OG0000108	Syap.g_02256	Prau.g_00521
OG0000108	Syap.g_02256	Prae.g_00454
OG0000108	Syap.g_02256	Prbi.g_00483
OG0000108	Syap.g_02256	Prad.g_00027
OG0000108	Syap.g_02256	Prag.g_00459
OG0000108	Syap.g_02256	Praw.g_00667
OG0000108	Syap.g_02256	Pray.g_00970
OG0000108	Syap.g_02256	Praz.g_01848
OG0000108	Syap.g_02256	Prba.g_00981
OG0000108	Syap.g_02256	Prav.g_01078
OG0000108	Syap.g_02256	Prbd.g_00762
OG0000108	Syap.g_02256	Prao.g_00586
OG0000108	Syap.g_02256	Prax.g_00722
OG0000108	Syap.g_02256	Praa.g_00480
OG0000108	Syap.g_02256	Prbm.g_00506
OG0000108	Syap.g_02256	Prbc.g_01540
OG0000108	Syap.g_02256	Praj.g_00473
OG0000108	Syap.g_02256	Prbb.g_00484, Prbb.g_00485
OG0000108	Syap.g_02256	Prak.g_00441
OG0000108	Syap.g_02256	Prap.g_01287
OG0000108	Syap.g_02256	Prbe.g_00653
OG0000108	Syap.g_02256	Prbf.g_01763
OG0000108	Syap.g_02256	Prbg.g_00199
OG0000108	Syap.g_02256	Prbn.g_00634
OG0000108	Syap.g_02256	Pram.g_00416
OG0000108	Syap.g_02256	Prbh.g_00351
OG0000108	Syap.g_02256	Pral.g_00611
OG0000108	Syap.g_02256	Prat.g_00440
OG0000159	Syap.g_00700	Pral.g_01263
OG0000159	Syap.g_00700	Prak.g_00065
OG0000159	Syap.g_00700	Prap.g_00890
OG0000159	Syap.g_00700	Prbe.g_00165
OG0000159	Syap.g_00700	Prbf.g_01387
OG0000159	Syap.g_00700	Prbg.g_00809
OG0000159	Syap.g_00700	Prbn.g_00717
OG0000159	Syap.g_00700	Prab.g_01392
OG0000159	Syap.g_00700	Pran.g_00808
OG0000159	Syap.g_00700	Syan.g_01120
OG0000159	Syap.g_00700	Prao.g_01219
OG0000159	Syap.g_00700	Prbd.g_01735
OG0000159	Syap.g_00700	Prad.g_00563
OG0000159	Syap.g_00700	Pray.g_01785
OG0000159	Syap.g_00700	Praz.g_01095
OG0000159	Syap.g_00700	Prba.g_00152
OG0000159	Syap.g_00700	Prbi.g_01490
OG0000159	Syap.g_00700	Prae.g_01438
OG0000159	Syap.g_00700	Praa.g_01396
OG0000159	Syap.g_00700	Prag.g_01427
OG0000159	Syap.g_00700	Praw.g_01054
OG0000159	Syap.g_00700	Prav.g_01506
OG0000159	Syap.g_00700	Syaq.g_00918
OG0000159	Syap.g_00700	Prai.g_01321
OG0000159	Syap.g_00700	Pram.g_01438
OG0000159	Syap.g_00700	Prbh.g_00039
OG0000159	Syap.g_00700	Prau.g_01457
OG0000159	Syap.g_00700	Prac.g_00452
OG0000159	Syap.g_00700	Praq.g_00253
OG0000159	Syap.g_00700	Prar.g_00380
OG0000159	Syap.g_00700	Praj.g_02043
OG0000159	Syap.g_00700	Prbm.g_02133
OG0000159	Syap.g_00700	Prbb.g_02093
OG0000159	Syap.g_00700	Syao.g_02276
OG0000173	Syap.g_01213	Praf.g_00062
OG0000173	Syap.g_01213	Prbj.g_01227
OG0000173	Syap.g_01213	Prbk.g_01594
OG0000173	Syap.g_01213	Prbl.g_02000
OG0000173	Syap.g_01213	Prah.g_00061
OG0000173	Syap.g_01213	Prak.g_01880
OG0000173	Syap.g_01213	Prap.g_01542
OG0000173	Syap.g_01213	Prbe.g_01143
OG0000173	Syap.g_01213	Prbf.g_00457
OG0000173	Syap.g_01213	Prbg.g_01885
OG0000173	Syap.g_01213	Prbn.g_00958
OG0000173	Syap.g_01213	Pram.g_01871
OG0000173	Syap.g_01213	Prbh.g_01543
OG0000173	Syap.g_01213	Pral.g_00343
OG0000173	Syap.g_01213	Prat.g_01826
OG0000173	Syap.g_01213	Prbc.g_00982
OG0000173	Syap.g_01213	Prbm.g_02161
OG0000173	Syap.g_01213	Praj.g_02076
OG0000173	Syap.g_01213	Prbb.g_02116
OG0000173	Syap.g_01213	Prab.g_01896
OG0000173	Syap.g_01213	Pran.g_01199
OG0000173	Syap.g_01213	Prai.g_01878
OG0000173	Syap.g_01213	Prav.g_00727
OG0000173	Syap.g_01213	Prac.g_00078
OG0000173	Syap.g_01213	Praq.g_00704
OG0000173	Syap.g_01213	Prar.g_00690
OG0000173	Syap.g_01213	Prag.g_01899
OG0000173	Syap.g_01213	Praw.g_00001
OG0000173	Syap.g_01213	Prbd.g_01295
OG0000173	Syap.g_01213	Praa.g_01871
OG0000173	Syap.g_01213	Prax.g_01433
OG0000173	Syap.g_01213	Prbi.g_02045
OG0000173	Syap.g_01213	Pray.g_01403
OG0000173	Syap.g_01213	Praz.g_00166
OG0000173	Syap.g_01213	Prba.g_00807
OG0000173	Syap.g_01213	Prae.g_01853
OG0000173	Syap.g_01213	Prao.g_01782
OG0000173	Syap.g_01213	Prad.g_01594
OG0000173	Syap.g_01213	Pras.g_00783
OG0000173	Syap.g_01213	Prau.g_01964
OG0000289	Syap.g_02784	Syar.g_03305
OG0000346	Syap.g_02423	Syak.g_01651
OG0000346	Syap.g_02423	Syag.g_02392
OG0000346	Syap.g_02423	Syaq.g_01029
OG0000346	Syap.g_02423	Syaa.g_00122
OG0000346	Syap.g_02423	Syae.g_01828
OG0000346	Syap.g_02423	Syaf.g_00389
OG0000346	Syap.g_02423	Syac.g_00155
OG0000346	Syap.g_02423	Syah.g_00251
OG0000346	Syap.g_02423	Syam.g_00114
OG0000346	Syap.g_02423	Syai.g_00110
OG0000346	Syap.g_02423	Syad.g_00347
OG0000346	Syap.g_02423	Syaj.g_02416
OG0000346	Syap.g_02423	Prbc.g_00210
OG0000346	Syap.g_02423	Prbm.g_02095
OG0000346	Syap.g_02423	Praj.g_02013
OG0000346	Syap.g_02423	Prbb.g_02062
OG0000346	Syap.g_02423	Prac.g_00042
OG0000346	Syap.g_02423	Praq.g_00764
OG0000346	Syap.g_02423	Prar.g_00654
OG0000346	Syap.g_02423	Pral.g_00306
OG0000346	Syap.g_02423	Prat.g_01789
OG0000346	Syap.g_02423	Prak.g_01843
OG0000346	Syap.g_02423	Prap.g_01579
OG0000346	Syap.g_02423	Prbe.g_00773
OG0000346	Syap.g_02423	Prbf.g_00495
OG0000346	Syap.g_02423	Prbg.g_01848
OG0000346	Syap.g_02423	Prbn.g_00995
OG0000346	Syap.g_02423	Pram.g_01834
OG0000346	Syap.g_02423	Prbh.g_01580
OG0000346	Syap.g_02423	Prab.g_01858
OG0000346	Syap.g_02423	Pran.g_01161
OG0000346	Syap.g_02423	Prai.g_01839
OG0000346	Syap.g_02423	Prav.g_00690
OG0000346	Syap.g_02423	Prae.g_01816
OG0000346	Syap.g_02423	Pray.g_01365
OG0000346	Syap.g_02423	Praz.g_00204
OG0000346	Syap.g_02423	Prba.g_00769
OG0000346	Syap.g_02423	Praa.g_01833
OG0000346	Syap.g_02423	Prbd.g_01334
OG0000346	Syap.g_02423	Prax.g_01395
OG0000346	Syap.g_02423	Prag.g_01862
OG0000346	Syap.g_02423	Praw.g_00038
OG0000346	Syap.g_02423	Prao.g_01744
OG0000346	Syap.g_02423	Pras.g_00744
OG0000346	Syap.g_02423	Prau.g_01926
OG0000346	Syap.g_02423	Prbi.g_01995
OG0000346	Syap.g_02423	Prad.g_01630
OG0001140	Syap.g_02134	Syab.g_00642
OG0001349	Syap.g_01264, Syap.g_00851	Syae.g_01228
OG0001488	Syap.g_00209	Syad.g_00051, Syad.g_00050
OG0001508	Syap.g_01139	Syan.g_01814
OG0001508	Syap.g_01139	Syao.g_02174
OG0001508	Syap.g_01139	Praf.g_00093
OG0001508	Syap.g_01139	Prbj.g_01254
OG0001508	Syap.g_01139	Prbk.g_01567
OG0001508	Syap.g_01139	Prbl.g_02027
OG0001556	Syap.g_00041	Syaq.g_02654
OG0001618	Syap.g_02409	Syag.g_00909
OG0001618	Syap.g_02409	Syak.g_00793
OG0001618	Syap.g_02409	Syaq.g_00036
OG0001618	Syap.g_02409	Syab.g_01665
OG0001618	Syap.g_02409	Syal.g_02420
OG0001618	Syap.g_02409	Syaa.g_01254
OG0001618	Syap.g_02409	Syae.g_00459
OG0001618	Syap.g_02409	Syad.g_01805
OG0001618	Syap.g_02409	Syaj.g_00947
OG0001618	Syap.g_02409	Syaf.g_01969
OG0001618	Syap.g_02409	Syai.g_01399
OG0001618	Syap.g_02409	Syac.g_01274
OG0001618	Syap.g_02409	Syah.g_01717
OG0001618	Syap.g_02409	Prbj.g_02188
OG0001618	Syap.g_02409	Prbk.g_00609
OG0001618	Syap.g_02409	Prbl.g_02557
OG0001618	Syap.g_02409	Praf.g_01312
OG0001618	Syap.g_02409	Prah.g_00877
OG0001669	Syap.g_01283	Prbd.g_01711
OG0002047	Syap.g_02153	Syaq.g_00532
OG0002047	Syap.g_02153	Syaa.g_02152
OG0002047	Syap.g_02153	Syaf.g_02809
OG0002047	Syap.g_02153	Syai.g_00514
OG0002047	Syap.g_02153	Syam.g_00486
OG0002047	Syap.g_02153	Syac.g_01991
OG0002047	Syap.g_02153	Syah.g_00885
OG0002047	Syap.g_02153	Prah.g_00203
OG0002047	Syap.g_02153	Praf.g_02017
OG0002047	Syap.g_02153	Prbj.g_00062
OG0002047	Syap.g_02153	Prbk.g_00366
OG0002047	Syap.g_02153	Prbl.g_02672
OG0002229	Syap.g_01002	Syal.g_00187
OG0002229	Syap.g_01002	Prbj.g_01261
OG0002229	Syap.g_01002	Prbk.g_01560
OG0002229	Syap.g_01002	Prbl.g_02034
OG0002229	Syap.g_01002	Syak.g_01705
OG0002431	Syap.g_02126	Praf.g_00276
OG0002767	Syap.g_02415	Prbi.g_01412
