Orthogroup	Syao	Other
OG0001635	Syao.g_02182	Syaj.g_02390
OG0001635	Syao.g_02182	Prbc.g_01559
OG0001635	Syao.g_02182	Prag.g_01634
OG0001635	Syao.g_02182	Praw.g_00480
OG0001635	Syao.g_02182	Prax.g_01586
OG0001635	Syao.g_02182	Pray.g_01577
OG0001635	Syao.g_02182	Praz.g_00895
OG0001635	Syao.g_02182	Prba.g_00244
OG0001635	Syao.g_02182	Prae.g_01601
OG0001635	Syao.g_02182	Prbd.g_01545
OG0001635	Syao.g_02182	Prbj.g_02633
OG0001635	Syao.g_02182	Prbk.g_02658
OG0001635	Syao.g_02182	Prbl.g_01814
OG0001635	Syao.g_02182	Praf.g_00968
OG0001635	Syao.g_02182	Prah.g_01206
OG0001635	Syao.g_02182	Syae.g_01811
OG0001635	Syao.g_02182	Syaa.g_00094
OG0001635	Syao.g_02182	Syaf.g_00412
OG0001635	Syao.g_02182	Syai.g_00091
OG0001635	Syao.g_02182	Prah.g_01421
OG0001635	Syao.g_02182	Prah.g_01421
OG0001635	Syao.g_02182	Syac.g_00137
OG0001635	Syao.g_02182	Syah.g_00270
OG0001653	Syao.g_01290, Syao.g_02667	Syag.g_01462
OG0002431	Syao.g_01484	Praf.g_00276
