Orthogroup	Syab	Other
OG0000148	Syab.g_01683	Prbm.g_00832
OG0000148	Syab.g_01683	Prbc.g_01876
OG0000148	Syab.g_01683	Praj.g_00787
OG0000148	Syab.g_01683	Prbb.g_00801
OG0000148	Syab.g_01683	Syaj.g_01002
OG0000148	Syab.g_01683	Syaj.g_01002
OG0000185	Syab.g_02715	Praf.g_00333
OG0000194	Syab.g_02568	Syar.g_03236
OG0000209	Syab.g_02698	Syar.g_03261
OG0000233	Syab.g_00645	Syar.g_03183
OG0000251	Syab.g_01961	Syar.g_03207
OG0000252	Syab.g_01958	Syar.g_03263
OG0000255	Syab.g_01912	Syar.g_00011
OG0000259	Syab.g_01538	Syas.g_01006
OG0000264	Syab.g_01173	Syar.g_03267
OG0000289	Syab.g_01303	Syar.g_03305
OG0000330	Syab.g_00421	Syar.g_03190
OG0000344	Syab.g_02424	Syag.g_02407
OG0000344	Syab.g_02424	Syaq.g_01014
OG0000344	Syab.g_02424	Prbj.g_01579
OG0000344	Syab.g_02424	Prbk.g_00218
OG0000344	Syab.g_02424	Prbl.g_01304
OG0000344	Syab.g_02424	Praf.g_00193
OG0000344	Syab.g_02424	Prah.g_00165
OG0000344	Syab.g_02424	Prbb.g_02053
OG0000344	Syab.g_02424	Prbm.g_02086
OG0000344	Syab.g_02424	Praj.g_02004
OG0000344	Syab.g_02424	Prbc.g_00219
OG0000344	Syab.g_02424	Prak.g_01833
OG0000344	Syab.g_02424	Prap.g_01589
OG0000344	Syab.g_02424	Prbe.g_00783
OG0000344	Syab.g_02424	Prbf.g_00505
OG0000344	Syab.g_02424	Prbg.g_01838
OG0000344	Syab.g_02424	Prbn.g_01005
OG0000344	Syab.g_02424	Pram.g_01824
OG0000344	Syab.g_02424	Prbh.g_01590
OG0000344	Syab.g_02424	Prab.g_01849
OG0000344	Syab.g_02424	Pran.g_01152
OG0000344	Syab.g_02424	Prai.g_01830
OG0000344	Syab.g_02424	Pray.g_01355
OG0000344	Syab.g_02424	Praz.g_00214
OG0000344	Syab.g_02424	Prba.g_00759
OG0000344	Syab.g_02424	Prad.g_01639
OG0000344	Syab.g_02424	Prac.g_00033
OG0000344	Syab.g_02424	Praq.g_00755
OG0000344	Syab.g_02424	Prar.g_00645
OG0000344	Syab.g_02424	Prbi.g_01986
OG0000344	Syab.g_02424	Pras.g_00735
OG0000344	Syab.g_02424	Prau.g_01917
OG0000344	Syab.g_02424	Prax.g_01386
OG0000344	Syab.g_02424	Prae.g_01807
OG0000344	Syab.g_02424	Prao.g_01735
OG0000344	Syab.g_02424	Praa.g_01824
OG0000344	Syab.g_02424	Prbd.g_01343
OG0000344	Syab.g_02424	Prag.g_01852
OG0000344	Syab.g_02424	Praw.g_00048
OG0000344	Syab.g_02424	Prav.g_00681
OG0000344	Syab.g_02424	Pral.g_00296
OG0000344	Syab.g_02424	Prat.g_01779
OG0001008	Syab.g_00584	Syar.g_03274
OG0001140	Syab.g_00642	Prbj.g_00007
OG0001140	Syab.g_00642	Prbk.g_00134
OG0001140	Syab.g_00642	Prbl.g_01115
OG0001140	Syab.g_00642	Praf.g_00926
OG0001140	Syab.g_00642	Prah.g_01250
OG0001140	Syab.g_00642	Prak.g_01139
OG0001140	Syab.g_00642	Prap.g_00423
OG0001140	Syab.g_00642	Prbe.g_01516
OG0001140	Syab.g_00642	Prbf.g_00951
OG0001140	Syab.g_00642	Prbg.g_01453
OG0001140	Syab.g_00642	Prbn.g_00395
OG0001140	Syab.g_00642	Pram.g_01106
OG0001140	Syab.g_00642	Prbh.g_01249
OG0001140	Syab.g_00642	Prbm.g_01515
OG0001140	Syab.g_00642	Prbc.g_01413
OG0001140	Syab.g_00642	Praj.g_01429
OG0001140	Syab.g_00642	Prbb.g_01483
OG0001140	Syab.g_00642	Prac.g_00957
OG0001140	Syab.g_00642	Praq.g_01361
OG0001140	Syab.g_00642	Prar.g_01235
OG0001140	Syab.g_00642	Prav.g_01853
OG0001140	Syab.g_00642	Prad.g_01467
OG0001140	Syab.g_00642	Prag.g_01181
OG0001140	Syab.g_00642	Praw.g_00262
OG0001140	Syab.g_00642	Pras.g_00084
OG0001140	Syab.g_00642	Prau.g_01234
OG0001140	Syab.g_00642	Praa.g_01187
OG0001140	Syab.g_00642	Prae.g_01191
OG0001140	Syab.g_00642	Prax.g_00228
OG0001140	Syab.g_00642	Prbd.g_00496
OG0001140	Syab.g_00642	Prbi.g_01235
OG0001140	Syab.g_00642	Prao.g_01061
OG0001140	Syab.g_00642	Pray.g_00035
OG0001140	Syab.g_00642	Praz.g_00726
OG0001140	Syab.g_00642	Prba.g_00035
OG0001140	Syab.g_00642	Prab.g_01247
OG0001140	Syab.g_00642	Pran.g_00032
OG0001140	Syab.g_00642	Prai.g_01201
OG0001140	Syab.g_00642	Syap.g_02134
OG0001217	Syab.g_01464	Syas.g_02493
OG0001257	Syab.g_01610	Syaa.g_00405
OG0001349	Syab.g_00150	Syae.g_01228
OG0001377	Syab.g_02781	Syar.g_03202
OG0001412	Syab.g_02829	Syat.g_00584
OG0001412	Syab.g_02829	Syaa.g_01020
OG0001478	Syab.g_00661	Syas.g_01345
OG0001488	Syab.g_00994	Syad.g_00051, Syad.g_00050
OG0001498	Syab.g_00552	Syar.g_03286
OG0001544	Syab.g_02795	Syar.g_00001
OG0001615	Syab.g_01727	Syar.g_03185
OG0001618	Syab.g_01665	Syap.g_02409
OG0001623	Syab.g_00506	Syao.g_01889
OG0001702	Syab.g_02470	Syas.g_02448
OG0001790	Syab.g_00948	Syar.g_03295
OG0001812	Syab.g_02742	Syar.g_03308
OG0002139	Syab.g_01142	Syaj.g_00408
OG0002407	Syab.g_00996	Syag.g_01590
