Orthogroup	Prbb	Praj
OG0000021	Prbb.g_01914	Praj.g_01859
OG0000021	Prbb.g_00099	Praj.g_00084
OG0000022	Prbb.g_01258	Praj.g_01216
OG0000022	Prbb.g_01231	Praj.g_01189
OG0000023	Prbb.g_01411	Praj.g_01365
OG0000023	Prbb.g_01373	Praj.g_01329
OG0000024	Prbb.g_01175	Praj.g_01134
OG0000024	Prbb.g_00680	Praj.g_00666
OG0000025	Prbb.g_00818	Praj.g_00805
OG0000026	Prbb.g_00032	Praj.g_00031
OG0000027	Prbb.g_01375	Praj.g_01331
OG0000028	Prbb.g_01635	Praj.g_01571
OG0000029	Prbb.g_01800	Praj.g_01745
OG0000030	Prbb.g_02073	Praj.g_02024
OG0000031	Prbb.g_00387	Praj.g_00371
OG0000032	Prbb.g_01723	Praj.g_01669
OG0000033	Prbb.g_00226	Praj.g_00209
OG0000034	Prbb.g_01596	Praj.g_01538
OG0000035	Prbb.g_01686	Praj.g_01632
OG0000037	Prbb.g_00164	Praj.g_00147
OG0000038	Prbb.g_02129	Praj.g_02089
OG0000039	Prbb.g_00692	Praj.g_00679
OG0000040	Prbb.g_01899	Praj.g_01844
OG0000040	Prbb.g_01790	Praj.g_01735
OG0000041	Prbb.g_01868	Praj.g_01813
OG0000042	Prbb.g_02069	Praj.g_02020
OG0000043	Prbb.g_01198	Praj.g_01157
OG0000043	Prbb.g_00909	Praj.g_00864
OG0000045	Prbb.g_01347	Praj.g_01303
OG0000045	Prbb.g_01094	Praj.g_01049
OG0000046	Prbb.g_00379	Praj.g_00363
OG0000047	Prbb.g_00386	Praj.g_00370
OG0000047	Prbb.g_00421	Praj.g_00408
OG0000048	Prbb.g_00325	Praj.g_00308
OG0000050	Prbb.g_01452	Praj.g_01398
OG0000050	Prbb.g_00116	Praj.g_00099
OG0000051	Prbb.g_01383	Praj.g_01339
OG0000051	Prbb.g_01391	Praj.g_01347
OG0000052	Prbb.g_00112	Praj.g_00095
OG0000053	Prbb.g_01705	Praj.g_01651
OG0000054	Prbb.g_00607	Praj.g_00594
OG0000055	Prbb.g_00747	Praj.g_00733
OG0000055	Prbb.g_01897	Praj.g_01842
OG0000057	Prbb.g_01359	Praj.g_01313
OG0000057	Prbb.g_00706	Praj.g_00691
OG0000058	Prbb.g_00851	Praj.g_00839
OG0000059	Prbb.g_01946	Praj.g_01892
OG0000060	Prbb.g_01153	Praj.g_01108
OG0000061	Prbb.g_01517	Praj.g_01461
OG0000062	Prbb.g_01768	Praj.g_01714
OG0000063	Prbb.g_01921	Praj.g_01867
OG0000065	Prbb.g_00162	Praj.g_00145
OG0000066	Prbb.g_00542	Praj.g_00530
OG0000067	Prbb.g_00783	Praj.g_00769
OG0000068	Prbb.g_01639	Praj.g_01575
OG0000069	Prbb.g_01324	Praj.g_01276
OG0000069	Prbb.g_01729	Praj.g_01675
OG0000070	Prbb.g_00455	Praj.g_00444
OG0000071	Prbb.g_01586	Praj.g_01528
OG0000072	Prbb.g_00228	Praj.g_00211
OG0000073	Prbb.g_00503	Praj.g_00491
OG0000074	Prbb.g_00687	Praj.g_00674
OG0000074	Prbb.g_00915	Praj.g_00870
OG0000074	Prbb.g_01104	Praj.g_01060
OG0000075	Prbb.g_02036	Praj.g_01987
OG0000076	Prbb.g_02061	Praj.g_02012
OG0000077	Prbb.g_00133	Praj.g_00116
OG0000078	Prbb.g_00297	Praj.g_00280
OG0000079	Prbb.g_00308	Praj.g_00291
OG0000081	Prbb.g_00534	Praj.g_00522
OG0000082	Prbb.g_01882	Praj.g_01827
OG0000083	Prbb.g_00425	Praj.g_00411
OG0000084	Prbb.g_01683	Praj.g_01628
OG0000085	Prbb.g_01816	Praj.g_01762
OG0000086	Prbb.g_00143	Praj.g_00126
OG0000087	Prbb.g_00196	Praj.g_00179
OG0000088	Prbb.g_00223	Praj.g_00206
OG0000089	Prbb.g_00416	Praj.g_00403
OG0000090	Prbb.g_00536	Praj.g_00524
OG0000091	Prbb.g_00643	Praj.g_00630
OG0000092	Prbb.g_00937	Praj.g_00892
OG0000093	Prbb.g_00768	Praj.g_00754
OG0000094	Prbb.g_00892	Praj.g_00846
OG0000095	Prbb.g_01070	Praj.g_01024
OG0000096	Prbb.g_01294	Praj.g_01249
OG0000097	Prbb.g_01470	Praj.g_01416
OG0000098	Prbb.g_01608	Praj.g_01546
OG0000099	Prbb.g_00388	Praj.g_00372
OG0000100	Prbb.g_01763	Praj.g_01709
OG0000101	Prbb.g_02001	Praj.g_01952
OG0000102	Prbb.g_02066	Praj.g_02017
OG0000103	Prbb.g_02174	Praj.g_02135
OG0000104	Prbb.g_02185	Praj.g_02145
OG0000105	Prbb.g_00327	Praj.g_00310
OG0000106	Prbb.g_01197	Praj.g_01156
OG0000106	Prbb.g_01329	Praj.g_01282
OG0000107	Prbb.g_01923	Praj.g_01869
OG0000108	Prbb.g_00484, Prbb.g_00485	Praj.g_00473
OG0000109	Prbb.g_00498	Praj.g_00486
OG0000110	Prbb.g_00578	Praj.g_00565
OG0000111	Prbb.g_00707	Praj.g_00692
OG0000112	Prbb.g_00983	Praj.g_00938
OG0000113	Prbb.g_00807	Praj.g_00793
OG0000113	Prbb.g_01218	Praj.g_01176
OG0000114	Prbb.g_00932	Praj.g_00887
OG0000115	Prbb.g_01780	Praj.g_01725
OG0000116	Prbb.g_01528	Praj.g_01471
OG0000117	Prbb.g_01399	Praj.g_01355
OG0000118	Prbb.g_01598	Praj.g_01540
OG0000119	Prbb.g_01632	Praj.g_01568
OG0000120	Prbb.g_00678	Praj.g_00664
OG0000121	Prbb.g_01688	Praj.g_01634
OG0000122	Prbb.g_01727	Praj.g_01673
OG0000123	Prbb.g_02008	Praj.g_01959
OG0000124	Prbb.g_02079	Praj.g_02031
OG0000125	Prbb.g_02131	Praj.g_02091
OG0000126	Prbb.g_02183	Praj.g_02144
OG0000128	Prbb.g_00012	Praj.g_00011
OG0000129	Prbb.g_00059	Praj.g_00048
OG0000130	Prbb.g_00124	Praj.g_00107
OG0000131	Prbb.g_00202	Praj.g_00185
OG0000132	Prbb.g_00221	Praj.g_00204
OG0000133	Prbb.g_00373	Praj.g_00357
OG0000134	Prbb.g_00418	Praj.g_00405
OG0000135	Prbb.g_01326	Praj.g_01279
OG0000136	Prbb.g_00446	Praj.g_00435
OG0000137	Prbb.g_00478	Praj.g_00467
OG0000138	Prbb.g_00499	Praj.g_00487
OG0000139	Prbb.g_00540	Praj.g_00528
OG0000140	Prbb.g_00541	Praj.g_00529
OG0000141	Prbb.g_00608	Praj.g_00595
OG0000142	Prbb.g_00636	Praj.g_00623
OG0000143	Prbb.g_00640	Praj.g_00627
OG0000144	Prbb.g_00653	Praj.g_00640
OG0000145	Prbb.g_01099	Praj.g_01054
OG0000146	Prbb.g_00982	Praj.g_00937
OG0000147	Prbb.g_00981	Praj.g_00936
OG0000148	Prbb.g_00801	Praj.g_00787
OG0000149	Prbb.g_00832	Praj.g_00819
OG0000150	Prbb.g_00840	Praj.g_00828
OG0000151	Prbb.g_00943	Praj.g_00898
OG0000152	Prbb.g_00991	Praj.g_00946
OG0000153	Prbb.g_01009	Praj.g_00965
OG0000154	Prbb.g_01040	Praj.g_00995
OG0000155	Prbb.g_01495	Praj.g_01440
OG0000156	Prbb.g_01575	Praj.g_01517
OG0000157	Prbb.g_01576	Praj.g_01518
OG0000158	Prbb.g_02044	Praj.g_01995
OG0000159	Prbb.g_02093	Praj.g_02043
OG0000159	Prbb.g_02083	Praj.g_02035
OG0000160	Prbb.g_01687	Praj.g_01633
OG0000161	Prbb.g_01693	Praj.g_01639
OG0000162	Prbb.g_01699	Praj.g_01645
OG0000163	Prbb.g_01735	Praj.g_01681
OG0000164	Prbb.g_01845	Praj.g_01790
OG0000165	Prbb.g_01853	Praj.g_01798
OG0000166	Prbb.g_01964	Praj.g_01915
OG0000167	Prbb.g_02034	Praj.g_01985
OG0000168	Prbb.g_02045	Praj.g_01996
OG0000169	Prbb.g_02055	Praj.g_02006
OG0000170	Prbb.g_02057	Praj.g_02008
OG0000171	Prbb.g_02078	Praj.g_02030
OG0000172	Prbb.g_02101	Praj.g_02061
OG0000173	Prbb.g_02116	Praj.g_02076
OG0000174	Prbb.g_02147	Praj.g_02107
OG0000175	Prbb.g_02165	Praj.g_02125
OG0000176	Prbb.g_00004	Praj.g_00004
OG0000177	Prbb.g_00005	Praj.g_00005
OG0000178	Prbb.g_00007, Prbb.g_00006	Praj.g_00006
OG0000179	Prbb.g_00017	Praj.g_00016
OG0000180	Prbb.g_00018	Praj.g_00017
OG0000181	Prbb.g_00019	Praj.g_00018
OG0000182	Prbb.g_00020	Praj.g_00019
OG0000183	Prbb.g_00024	Praj.g_00023
OG0000184	Prbb.g_00061	Praj.g_00050
OG0000185	Prbb.g_00064	Praj.g_00053
OG0000186	Prbb.g_00119	Praj.g_00102
OG0000187	Prbb.g_00120	Praj.g_00103
OG0000188	Prbb.g_00137	Praj.g_00120
OG0000189	Prbb.g_00151	Praj.g_00134
OG0000190	Prbb.g_00152	Praj.g_00135
OG0000191	Prbb.g_00175	Praj.g_00158
OG0000192	Prbb.g_00179	Praj.g_00162
OG0000193	Prbb.g_00203	Praj.g_00186
OG0000194	Prbb.g_00206	Praj.g_00189
OG0000195	Prbb.g_00208	Praj.g_00191
OG0000196	Prbb.g_00218	Praj.g_00201
OG0000197	Prbb.g_00219	Praj.g_00202
OG0000198	Prbb.g_00220	Praj.g_00203
OG0000199	Prbb.g_00227	Praj.g_00210
OG0000200	Prbb.g_00240	Praj.g_00223
OG0000201	Prbb.g_00249	Praj.g_00232
OG0000202	Prbb.g_00250	Praj.g_00233
OG0000203	Prbb.g_00251	Praj.g_00234
OG0000204	Prbb.g_00252	Praj.g_00235
OG0000205	Prbb.g_00259	Praj.g_00242
OG0000206	Prbb.g_00263	Praj.g_00246
OG0000207	Prbb.g_00265	Praj.g_00248
OG0000208	Prbb.g_00266	Praj.g_00249
OG0000209	Prbb.g_00275	Praj.g_00258
OG0000210	Prbb.g_00276	Praj.g_00259
OG0000211	Prbb.g_00290	Praj.g_00273
OG0000212	Prbb.g_00298	Praj.g_00281
OG0000213	Prbb.g_00313	Praj.g_00296
OG0000214	Prbb.g_00321	Praj.g_00304
OG0000215	Prbb.g_00344	Praj.g_00328
OG0000216	Prbb.g_00345	Praj.g_00329
OG0000217	Prbb.g_00348	Praj.g_00332
OG0000218	Prbb.g_00350	Praj.g_00334
OG0000219	Prbb.g_00351	Praj.g_00335
OG0000220	Prbb.g_00352	Praj.g_00336
OG0000221	Prbb.g_00353	Praj.g_00337
OG0000222	Prbb.g_00361	Praj.g_00345
OG0000223	Prbb.g_00374	Praj.g_00358
OG0000224	Prbb.g_00376	Praj.g_00360
OG0000225	Prbb.g_00405	Praj.g_00391
OG0000226	Prbb.g_00409	Praj.g_00395
OG0000227	Prbb.g_00411	Praj.g_00397
OG0000228	Prbb.g_00415	Praj.g_00402
OG0000229	Prbb.g_00441	Praj.g_00430
OG0000230	Prbb.g_00443	Praj.g_00432
OG0000231	Prbb.g_00454	Praj.g_00443
OG0000232	Prbb.g_00462	Praj.g_00451
OG0000233	Prbb.g_00470	Praj.g_00459
OG0000234	Prbb.g_00479	Praj.g_00468
OG0000235	Prbb.g_00483	Praj.g_00472
OG0000236	Prbb.g_00497	Praj.g_00485
OG0000237	Prbb.g_00510	Praj.g_00498
OG0000238	Prbb.g_00516	Praj.g_00504
OG0000239	Prbb.g_00528	Praj.g_00516
OG0000240	Prbb.g_00529	Praj.g_00517
OG0000241	Prbb.g_00533	Praj.g_00521
OG0000242	Prbb.g_00535	Praj.g_00523
OG0000243	Prbb.g_00546	Praj.g_00534
OG0000244	Prbb.g_00550	Praj.g_00537
OG0000245	Prbb.g_00552	Praj.g_00539
OG0000246	Prbb.g_00556	Praj.g_00543
OG0000247	Prbb.g_00566	Praj.g_00553
OG0000248	Prbb.g_00568	Praj.g_00555
OG0000249	Prbb.g_00570	Praj.g_00557
OG0000250	Prbb.g_00575	Praj.g_00562
OG0000251	Prbb.g_00591	Praj.g_00578
OG0000252	Prbb.g_00593	Praj.g_00580
OG0000253	Prbb.g_00595	Praj.g_00582
OG0000254	Prbb.g_00612	Praj.g_00599
OG0000255	Prbb.g_00618	Praj.g_00605
OG0000256	Prbb.g_00628	Praj.g_00615
OG0000257	Prbb.g_00631	Praj.g_00618
OG0000258	Prbb.g_00644	Praj.g_00631
OG0000259	Prbb.g_00661	Praj.g_00648
OG0000260	Prbb.g_00665	Praj.g_00651
OG0000261	Prbb.g_00668	Praj.g_00654
OG0000262	Prbb.g_00673	Praj.g_00659
OG0000263	Prbb.g_00686	Praj.g_00673
OG0000264	Prbb.g_00697, Prbb.g_00698	Praj.g_00684
OG0000265	Prbb.g_00713	Praj.g_00698
OG0000266	Prbb.g_00723	Praj.g_00708
OG0000267	Prbb.g_00736	Praj.g_00721
OG0000268	Prbb.g_00737	Praj.g_00722
OG0000269	Prbb.g_00778	Praj.g_00764
OG0000270	Prbb.g_00781	Praj.g_00767
OG0000271	Prbb.g_00789	Praj.g_00775
OG0000272	Prbb.g_00790	Praj.g_00776
OG0000273	Prbb.g_00814	Praj.g_00801
OG0000274	Prbb.g_00815	Praj.g_00802
OG0000275	Prbb.g_00817	Praj.g_00804
OG0000276	Prbb.g_00823	Praj.g_00810
OG0000277	Prbb.g_00824	Praj.g_00811
OG0000278	Prbb.g_00828	Praj.g_00815
OG0000279	Prbb.g_00835	Praj.g_00822
OG0000280	Prbb.g_01370	Praj.g_01326
OG0000281	Prbb.g_00841	Praj.g_00829
OG0000282	Prbb.g_00934	Praj.g_00889
OG0000283	Prbb.g_00965	Praj.g_00920
OG0000284	Prbb.g_00970	Praj.g_00925
OG0000285	Prbb.g_00975	Praj.g_00930
OG0000286	Prbb.g_00990	Praj.g_00945
OG0000287	Prbb.g_00101	Praj.g_00085
OG0000288	Prbb.g_01039	Praj.g_00994
OG0000289	Prbb.g_01051	Praj.g_01005
OG0000290	Prbb.g_01067	Praj.g_01021
OG0000291	Prbb.g_01069	Praj.g_01023
OG0000292	Prbb.g_01238	Praj.g_01196
OG0000293	Prbb.g_01527	Praj.g_01470
OG0000294	Prbb.g_01526	Praj.g_01469
OG0000295	Prbb.g_01502	Praj.g_01447
OG0000296	Prbb.g_01500	Praj.g_01445
OG0000297	Prbb.g_01491	Praj.g_01437
OG0000298	Prbb.g_01490	Praj.g_01436
OG0000299	Prbb.g_01471	Praj.g_01417
OG0000300	Prbb.g_01468	Praj.g_01414
OG0000301	Prbb.g_01467	Praj.g_01413
OG0000302	Prbb.g_01464	Praj.g_01410
OG0000303	Prbb.g_01459	Praj.g_01405
OG0000304	Prbb.g_01456	Praj.g_01402
OG0000305	Prbb.g_01789	Praj.g_01734
OG0000306	Prbb.g_00845	Praj.g_00833
OG0000307	Prbb.g_01648	Praj.g_01584
OG0000308	Prbb.g_01649	Praj.g_01585
OG0000309	Prbb.g_01653	Praj.g_01589
OG0000310	Prbb.g_01671	Praj.g_01616
OG0000311	Prbb.g_01673	Praj.g_01618
OG0000312	Prbb.g_01676	Praj.g_01621
OG0000313	Prbb.g_01690	Praj.g_01636
OG0000314	Prbb.g_01711	Praj.g_01657
OG0000315	Prbb.g_01721	Praj.g_01667
OG0000316	Prbb.g_01746	Praj.g_01692
OG0000317	Prbb.g_01821	Praj.g_01766
OG0000318	Prbb.g_01824	Praj.g_01769
OG0000319	Prbb.g_01835	Praj.g_01780
OG0000320	Prbb.g_01837	Praj.g_01782
OG0000321	Prbb.g_01838	Praj.g_01783
OG0000322	Prbb.g_01839	Praj.g_01784
OG0000323	Prbb.g_01848	Praj.g_01793
OG0000324	Prbb.g_01875	Praj.g_01820
OG0000325	Prbb.g_01924	Praj.g_01870
OG0000326	Prbb.g_01930	Praj.g_01876
OG0000327	Prbb.g_01959	Praj.g_01910
OG0000328	Prbb.g_01960	Praj.g_01911
OG0000329	Prbb.g_01977	Praj.g_01928
OG0000330	Prbb.g_01978	Praj.g_01929
OG0000331	Prbb.g_01979	Praj.g_01930
OG0000332	Prbb.g_01993	Praj.g_01944
OG0000333	Prbb.g_01995	Praj.g_01946
OG0000334	Prbb.g_02004	Praj.g_01955
OG0000335	Prbb.g_02009	Praj.g_01960
OG0000336	Prbb.g_02013	Praj.g_01964
OG0000337	Prbb.g_02031	Praj.g_01982
OG0000338	Prbb.g_02032	Praj.g_01983
OG0000339	Prbb.g_02037	Praj.g_01988
OG0000340	Prbb.g_02046	Praj.g_01997
OG0000341	Prbb.g_02048	Praj.g_01999
OG0000342	Prbb.g_02049	Praj.g_02000
OG0000343	Prbb.g_02050	Praj.g_02001
OG0000344	Prbb.g_02053	Praj.g_02004
OG0000345	Prbb.g_02058	Praj.g_02009
OG0000346	Prbb.g_02062	Praj.g_02013
OG0000347	Prbb.g_02082	Praj.g_02034
OG0000348	Prbb.g_02104	Praj.g_02064
OG0000349	Prbb.g_02122	Praj.g_02082
OG0000350	Prbb.g_02143	Praj.g_02103
OG0000351	Prbb.g_02168	Praj.g_02128
OG0000352	Prbb.g_02169	Praj.g_02129
OG0000353	Prbb.g_02188	Praj.g_02148
OG0000355	Prbb.g_00001	Praj.g_00001
OG0000356	Prbb.g_00002	Praj.g_00002
OG0000357	Prbb.g_00003	Praj.g_00003
OG0000358	Prbb.g_00008	Praj.g_00007
OG0000359	Prbb.g_00009	Praj.g_00008
OG0000360	Prbb.g_00010	Praj.g_00009
OG0000361	Prbb.g_00011	Praj.g_00010
OG0000362	Prbb.g_00013	Praj.g_00012
OG0000363	Prbb.g_00015	Praj.g_00014
OG0000364	Prbb.g_00016	Praj.g_00015
OG0000365	Prbb.g_00021	Praj.g_00020
OG0000366	Prbb.g_00022	Praj.g_00021
OG0000367	Prbb.g_00023	Praj.g_00022
OG0000368	Prbb.g_00025	Praj.g_00024
OG0000369	Prbb.g_00026	Praj.g_00025
OG0000370	Prbb.g_00027	Praj.g_00026
OG0000371	Prbb.g_00033	Praj.g_00032
OG0000372	Prbb.g_00035	Praj.g_00034
OG0000373	Prbb.g_00036	Praj.g_00035
OG0000374	Prbb.g_00037	Praj.g_00036
OG0000375	Prbb.g_00055	Praj.g_00044
OG0000376	Prbb.g_00057	Praj.g_00046
OG0000377	Prbb.g_00060	Praj.g_00049
OG0000378	Prbb.g_00062	Praj.g_00051
OG0000379	Prbb.g_00065	Praj.g_00054
OG0000380	Prbb.g_00121	Praj.g_00104
OG0000381	Prbb.g_00125	Praj.g_00108
OG0000382	Prbb.g_00136	Praj.g_00119
OG0000383	Prbb.g_00138	Praj.g_00121
OG0000384	Prbb.g_00139	Praj.g_00122
OG0000385	Prbb.g_00140	Praj.g_00123
OG0000386	Prbb.g_00141	Praj.g_00124
OG0000387	Prbb.g_00154	Praj.g_00137
OG0000388	Prbb.g_00158	Praj.g_00141
OG0000389	Prbb.g_00161	Praj.g_00144
OG0000390	Prbb.g_00170	Praj.g_00153
OG0000391	Prbb.g_00174	Praj.g_00157
OG0000392	Prbb.g_00177	Praj.g_00160
OG0000393	Prbb.g_00180	Praj.g_00163
OG0000394	Prbb.g_00181	Praj.g_00164
OG0000395	Prbb.g_00182	Praj.g_00165
OG0000396	Prbb.g_00185	Praj.g_00168
OG0000397	Prbb.g_00187	Praj.g_00170
OG0000398	Prbb.g_00190	Praj.g_00173
OG0000399	Prbb.g_00191	Praj.g_00174
OG0000400	Prbb.g_00192	Praj.g_00175
OG0000401	Prbb.g_00193	Praj.g_00176
OG0000402	Prbb.g_01101	Praj.g_01057
OG0000403	Prbb.g_00194	Praj.g_00177
OG0000404	Prbb.g_00195	Praj.g_00178
OG0000405	Prbb.g_00200	Praj.g_00183
OG0000406	Prbb.g_00204	Praj.g_00187
OG0000407	Prbb.g_00205	Praj.g_00188
OG0000408	Prbb.g_00207	Praj.g_00190
OG0000409	Prbb.g_00209	Praj.g_00192
OG0000410	Prbb.g_00210	Praj.g_00193
OG0000411	Prbb.g_00211	Praj.g_00194
OG0000412	Prbb.g_00212	Praj.g_00195
OG0000413	Prbb.g_00213	Praj.g_00196
OG0000414	Prbb.g_00214	Praj.g_00197
OG0000415	Prbb.g_00215	Praj.g_00198
OG0000416	Prbb.g_00216	Praj.g_00199
OG0000417	Prbb.g_00217	Praj.g_00200
OG0000418	Prbb.g_00222	Praj.g_00205
OG0000419	Prbb.g_00224	Praj.g_00207
OG0000420	Prbb.g_00225	Praj.g_00208
OG0000421	Prbb.g_00229	Praj.g_00212
OG0000422	Prbb.g_00230	Praj.g_00213
OG0000423	Prbb.g_00231	Praj.g_00214
OG0000424	Prbb.g_00232	Praj.g_00215
OG0000425	Prbb.g_00233	Praj.g_00216
OG0000426	Prbb.g_00234	Praj.g_00217
OG0000427	Prbb.g_00235	Praj.g_00218
OG0000428	Prbb.g_00237	Praj.g_00220
OG0000429	Prbb.g_00238	Praj.g_00221
OG0000430	Prbb.g_00239	Praj.g_00222
OG0000431	Prbb.g_00241	Praj.g_00224
OG0000432	Prbb.g_00245	Praj.g_00228
OG0000433	Prbb.g_00246	Praj.g_00229
OG0000434	Prbb.g_00247	Praj.g_00230
OG0000435	Prbb.g_00248	Praj.g_00231
OG0000436	Prbb.g_00253	Praj.g_00236
OG0000437	Prbb.g_00254	Praj.g_00237
OG0000438	Prbb.g_00255	Praj.g_00238
OG0000439	Prbb.g_00257	Praj.g_00240
OG0000440	Prbb.g_00258	Praj.g_00241
OG0000441	Prbb.g_00260	Praj.g_00243
OG0000442	Prbb.g_00261	Praj.g_00244
OG0000443	Prbb.g_00262	Praj.g_00245
OG0000444	Prbb.g_00267	Praj.g_00250
OG0000445	Prbb.g_00268	Praj.g_00251
OG0000446	Prbb.g_00269	Praj.g_00252
OG0000447	Prbb.g_00270	Praj.g_00253
OG0000448	Prbb.g_00271	Praj.g_00254
OG0000449	Prbb.g_00272	Praj.g_00255
OG0000450	Prbb.g_00273	Praj.g_00256
OG0000451	Prbb.g_00274	Praj.g_00257
OG0000452	Prbb.g_00277	Praj.g_00260
OG0000453	Prbb.g_00278	Praj.g_00261
OG0000454	Prbb.g_00279	Praj.g_00262
OG0000455	Prbb.g_00280	Praj.g_00263
OG0000456	Prbb.g_00281	Praj.g_00264
OG0000457	Prbb.g_00282	Praj.g_00265
OG0000458	Prbb.g_00283	Praj.g_00266
OG0000459	Prbb.g_00284	Praj.g_00267
OG0000460	Prbb.g_00292	Praj.g_00275
OG0000461	Prbb.g_00300	Praj.g_00283
OG0000462	Prbb.g_00302	Praj.g_00285
OG0000463	Prbb.g_00303	Praj.g_00286
OG0000464	Prbb.g_00304	Praj.g_00287
OG0000465	Prbb.g_00305	Praj.g_00288
OG0000466	Prbb.g_00306	Praj.g_00289
OG0000467	Prbb.g_00307	Praj.g_00290
OG0000468	Prbb.g_00309	Praj.g_00292
OG0000469	Prbb.g_00316	Praj.g_00299
OG0000470	Prbb.g_00318	Praj.g_00301
OG0000471	Prbb.g_00319	Praj.g_00302
OG0000472	Prbb.g_00320	Praj.g_00303
OG0000473	Prbb.g_00322	Praj.g_00305
OG0000474	Prbb.g_00323	Praj.g_00306
OG0000475	Prbb.g_00324	Praj.g_00307
OG0000476	Prbb.g_00326	Praj.g_00309
