Orthogroup	Species	Prah	Orthologs
OG0000000	Prap	Prah.g_01226	Prap.g_00823, Prap.g_00486, Prap.g_01946, Prap.g_00484, Prap.g_00491, Prap.g_00224
OG0000000	Prbe	Prah.g_01226	Prbe.g_00452, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584, Prbe.g_00208
OG0000000	Prbf	Prah.g_01226	Prbf.g_01285, Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260
OG0000000	Prbg	Prah.g_01226	Prbg.g_01119, Prbg.g_01516, Prbg.g_00523, Prbg.g_01514, Prbg.g_01521, Prbg.g_00694
OG0000000	Prbn	Prah.g_01226	Prbn.g_01586, Prbn.g_01159, Prbn.g_01234, Prbn.g_01161, Prbn.g_01154, Prbn.g_00879
OG0000000	Pram	Prah.g_01226	Pram.g_00768, Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278
OG0000000	Prbh	Prah.g_01226	Prbh.g_00912, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199
OG0000000	Prag	Prah.g_01226	Prag.g_00656
OG0000000	Praw	Prah.g_01226	Praw.g_01844
OG0000000	Prav	Prah.g_01226	Prav.g_01276
OG0000000	Prab	Prah.g_01226	Prab.g_00683
OG0000000	Pran	Prah.g_01226	Pran.g_01500
OG0000000	Prai	Prah.g_01226	Prai.g_00707
OG0000000	Prac	Prah.g_01226	Prac.g_00693
OG0000000	Praq	Prah.g_01226	Praq.g_00807
OG0000000	Prar	Prah.g_01226	Prar.g_01508
OG0000000	Praa	Prah.g_01226	Praa.g_00678
OG0000000	Prae	Prah.g_01226	Prae.g_00652
OG0000000	Prax	Prah.g_01226	Prax.g_00964
OG0000000	Prbi	Prah.g_01226	Prbi.g_00681
OG0000000	Prao	Prah.g_01226	Prao.g_00116
OG0000000	Pray	Prah.g_01226	Pray.g_01085
OG0000000	Praz	Prah.g_01226	Praz.g_01652
OG0000000	Prba	Prah.g_01226	Prba.g_01639
OG0000000	Prbd	Prah.g_01226	Prbd.g_00566
OG0000000	Prad	Prah.g_01226	Prad.g_01252
OG0000000	Pras	Prah.g_01226	Pras.g_01554
OG0000000	Prau	Prah.g_01226	Prau.g_00718
OG0000000	Prbj	Prah.g_01226	Prbj.g_00030
OG0000000	Prbk	Prah.g_01226	Prbk.g_01649
OG0000000	Prbl	Prah.g_01226	Prbl.g_01092
OG0000000	Praf	Prah.g_01226	Praf.g_00948
OG0000001	Prac	Prah.g_01346, Prah.g_01154, Prah.g_01152, Prah.g_01348	Prac.g_00293
OG0000001	Prar	Prah.g_01346, Prah.g_01154, Prah.g_01152, Prah.g_01348	Prar.g_00730
OG0000001	Praj	Prah.g_01346, Prah.g_01154, Prah.g_01152	Praj.g_01267
OG0000001	Prbb	Prah.g_01346, Prah.g_01154, Prah.g_01152	Prbb.g_01313
OG0000001	Prab	Prah.g_01346, Prah.g_01154, Prah.g_01152	Prab.g_01606
OG0000001	Pran	Prah.g_01346, Prah.g_01154, Prah.g_01152	Pran.g_00593
OG0000001	Praw	Prah.g_01346, Prah.g_01154, Prah.g_01152	Praw.g_00472
OG0000001	Prav	Prah.g_01346, Prah.g_01154, Prah.g_01152	Prav.g_01715, Prav.g_01730
OG0000001	Prag	Prah.g_01346, Prah.g_01154, Prah.g_01152	Prag.g_01626
OG0000001	Prao	Prah.g_01346, Prah.g_01154, Prah.g_01152	Prao.g_01528, Prao.g_01297
OG0000001	Praa	Prah.g_01346, Prah.g_01154, Prah.g_01152	Praa.g_01297
OG0000001	Prax	Prah.g_01346, Prah.g_01154, Prah.g_01152	Prax.g_01920
OG0000001	Prbd	Prah.g_01346, Prah.g_01154, Prah.g_01152	Prbd.g_01836
OG0000001	Prad	Prah.g_01346, Prah.g_01154, Prah.g_01152	Prad.g_00372, Prad.g_00349
OG0000001	Prae	Prah.g_01346, Prah.g_01154, Prah.g_01152	Prae.g_01300
OG0000001	Prbi	Prah.g_01346, Prah.g_01154, Prah.g_01152	Prbi.g_01370
OG0000001	Praf	Prah.g_01346	Praf.g_00815
OG0000001	Prbj	Prah.g_01346	Prbj.g_00166
OG0000001	Prbk	Prah.g_01346	Prbk.g_00167
OG0000001	Prbl	Prah.g_01346	Prbl.g_00118
OG0000001	Praf	Prah.g_01154	Praf.g_01039
OG0000001	Praf	Prah.g_01152	Praf.g_01042
OG0000001	Prab	Prah.g_01348	Prab.g_00918, Prab.g_01620
OG0000001	Pran	Prah.g_01348	Pran.g_00579
OG0000001	Prao	Prah.g_01348	Prao.g_01514
OG0000001	Prbd	Prah.g_01348	Prbd.g_01569
OG0000001	Prag	Prah.g_01348	Prag.g_00722
OG0000001	Praw	Prah.g_01348	Praw.g_01779
OG0000001	Praa	Prah.g_01348	Praa.g_01597
OG0000001	Prad	Prah.g_01348	Prad.g_01297
OG0000001	Prav	Prah.g_01348	Prav.g_01738
OG0000001	Prat	Prah.g_01348	Prat.g_01549
OG0000001	Prbj	Prah.g_01348	Prbj.g_00164
OG0000001	Prbk	Prah.g_01348	Prbk.g_00165
OG0000001	Prbl	Prah.g_01348	Prbl.g_00116
OG0000001	Praf	Prah.g_01348	Praf.g_00813
OG0000002	Prax	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Prax.g_01878
OG0000002	Prbi	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Prbi.g_01424
OG0000002	Prao	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Prao.g_01254
OG0000002	Prav	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Prav.g_01458
OG0000002	Prag	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Prag.g_01374
OG0000002	Praw	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Praw.g_01000
OG0000002	Pras	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Pras.g_00235
OG0000002	Prad	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Prad.g_00609
OG0000002	Prau	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Prau.g_01394
OG0000002	Prac	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Prac.g_00202
OG0000002	Praq	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Praq.g_00160
OG0000002	Prar	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Prar.g_00926
OG0000002	Prbd	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Prbd.g_01779
OG0000002	Prae	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Prae.g_01353
OG0000002	Praa	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Praa.g_01351
OG0000002	Pray	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Pray.g_01844
OG0000002	Praz	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Praz.g_01154
OG0000002	Prba	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Prba.g_00211
OG0000002	Prai	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Prai.g_01235, Prai.g_01356
OG0000002	Prbb	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Prbb.g_01611
OG0000002	Prbc	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Prbc.g_00588
OG0000002	Praj	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Praj.g_01549
OG0000002	Prbm	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Prbm.g_01633
OG0000002	Pral	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Pral.g_01236
OG0000002	Prat	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Prat.g_01285, Prat.g_01286
OG0000002	Prak	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Prak.g_01302
OG0000002	Prbg	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Prbg.g_00502
OG0000002	Prap	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Prap.g_01925
OG0000002	Prbe	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Prbe.g_00400
OG0000002	Prbf	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Prbf.g_00068
OG0000002	Prbn	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Prbn.g_01213
OG0000002	Prbh	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Prbh.g_00001
OG0000002	Pram	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896	Pram.g_01954, Pram.g_01953
OG0000002	Praf	Prah.g_00324	Praf.g_01895
OG0000002	Prbj	Prah.g_00324	Prbj.g_00672
OG0000002	Prbk	Prah.g_00324	Prbk.g_01196
OG0000002	Prbl	Prah.g_00324	Prbl.g_00725
OG0000002	Praf	Prah.g_01159	Praf.g_01031
OG0000002	Praf	Prah.g_01343	Praf.g_00818
OG0000002	Praf	Prah.g_02270	Praf.g_02422
OG0000002	Prbj	Prah.g_02270	Prbj.g_01549, Prbj.g_02662
OG0000002	Prbk	Prah.g_02270	Prbk.g_00561, Prbk.g_02701
OG0000002	Prbl	Prah.g_02270	Prbl.g_00808, Prbl.g_02598
OG0000002	Prbj	Prah.g_00896	Prbj.g_00169, Prbj.g_02690
OG0000002	Prbk	Prah.g_00896	Prbk.g_00170, Prbk.g_00630
OG0000002	Prbl	Prah.g_00896	Prbl.g_00121, Prbl.g_02578
OG0000002	Praf	Prah.g_00896	Praf.g_01293
OG0000003	Prac	Prah.g_01347	Prac.g_00157
OG0000003	Praq	Prah.g_01347	Praq.g_00115
OG0000003	Prar	Prah.g_01347	Prar.g_00973
OG0000003	Praa	Prah.g_01347	Praa.g_00413, Praa.g_01298
OG0000003	Pras	Prah.g_01347	Pras.g_00136, Pras.g_00182
OG0000003	Prau	Prah.g_01347	Prau.g_01300, Prau.g_01350
OG0000003	Prav	Prah.g_01347	Prav.g_01019, Prav.g_01413
OG0000003	Prax	Prah.g_01347	Prax.g_00494, Prax.g_01919
OG0000003	Prae	Prah.g_01347	Prae.g_01308
OG0000003	Prag	Prah.g_01347	Prag.g_01333
OG0000003	Prao	Prah.g_01347	Prao.g_01296
OG0000003	Praw	Prah.g_01347	Praw.g_00959
OG0000003	Prbd	Prah.g_01347	Prbd.g_01835
OG0000003	Prbi	Prah.g_01347	Prbi.g_01371
OG0000003	Prad	Prah.g_01347	Prad.g_00350
OG0000003	Pray	Prah.g_01347	Pray.g_01890
OG0000003	Praz	Prah.g_01347	Praz.g_01200
OG0000003	Prba	Prah.g_01347	Prba.g_01172
OG0000003	Prab	Prah.g_01347	Prab.g_01308
OG0000003	Pran	Prah.g_01347	Pran.g_00894
OG0000003	Prbb	Prah.g_01347	Prbb.g_01144, Prbb.g_00429, Prbb.g_01321, Prbb.g_01356, Prbb.g_01246, Prbb.g_01792
OG0000003	Prbm	Prah.g_01347	Prbm.g_01140, Prbm.g_00433, Prbm.g_01231, Prbm.g_01384, Prbm.g_01313, Prbm.g_01814
OG0000003	Praj	Prah.g_01347	Praj.g_01099, Praj.g_00415, Praj.g_01204, Praj.g_01274, Praj.g_01311, Praj.g_01737
OG0000003	Prbc	Prah.g_01347	Prbc.g_00609, Prbc.g_00812
OG0000003	Prat	Prah.g_01347	Prat.g_01190
OG0000003	Pral	Prah.g_01347	Pral.g_00040, Pral.g_01332
OG0000003	Pram	Prah.g_01347	Pram.g_01513, Pram.g_01176
OG0000003	Prbh	Prah.g_01347	Prbh.g_01901, Prbh.g_01319
OG0000003	Prak	Prah.g_01347	Prak.g_01210
OG0000003	Prap	Prah.g_01347	Prap.g_00494
OG0000003	Prbe	Prah.g_01347	Prbe.g_01587
OG0000003	Prbf	Prah.g_01347	Prbf.g_00880
OG0000003	Prbg	Prah.g_01347	Prbg.g_01524
OG0000003	Prbn	Prah.g_01347	Prbn.g_01151
OG0000003	Praf	Prah.g_01347	Praf.g_00814
OG0000003	Prbj	Prah.g_01347	Prbj.g_00165
OG0000003	Prbk	Prah.g_01347	Prbk.g_00166
OG0000003	Prbl	Prah.g_01347	Prbl.g_00117
OG0000004	Prab	Prah.g_01175, Prah.g_00215	Prab.g_00921, Prab.g_00747, Prab.g_01307
OG0000004	Pran	Prah.g_01175, Prah.g_00215	Pran.g_00576, Pran.g_01436, Pran.g_00895
OG0000004	Prai	Prah.g_01175, Prah.g_00215	Prai.g_00441, Prai.g_01313
OG0000004	Prav	Prah.g_01175, Prah.g_00215	Prav.g_00330, Prav.g_00338
OG0000004	Prad	Prah.g_01175, Prah.g_00215	Prad.g_01075, Prad.g_01082, Prad.g_00345
OG0000004	Prao	Prah.g_01175, Prah.g_00215	Prao.g_00673, Prao.g_00679, Prao.g_01301
OG0000004	Praa	Prah.g_01175, Prah.g_00215	Praa.g_00735, Praa.g_00742, Praa.g_01294
OG0000004	Prbi	Prah.g_01175, Prah.g_00215	Prbi.g_00775, Prbi.g_00782
OG0000004	Pras	Prah.g_01175, Prah.g_00215	Pras.g_01631, Pras.g_01638
OG0000004	Pray	Prah.g_01175, Prah.g_00215	Pray.g_00277, Pray.g_00284, Pray.g_01891
OG0000004	Praz	Prah.g_01175, Prah.g_00215	Praz.g_01583, Praz.g_01576, Praz.g_01201
OG0000004	Prba	Prah.g_01175, Prah.g_00215	Prba.g_01570, Prba.g_01563, Prba.g_01171
OG0000004	Prbd	Prah.g_01175, Prah.g_00215	Prbd.g_00031, Prbd.g_00038, Prbd.g_01855
OG0000004	Prae	Prah.g_01175, Prah.g_00215	Prae.g_00735, Prae.g_00742, Prae.g_01297
OG0000004	Prau	Prah.g_01175, Prah.g_00215	Prau.g_00785, Prau.g_00792
OG0000004	Prax	Prah.g_01175, Prah.g_00215	Prax.g_00444, Prax.g_00437, Prax.g_01924
OG0000004	Prag	Prah.g_01175, Prah.g_00215	Prag.g_00726, Prag.g_00734, Prag.g_01332
OG0000004	Praw	Prah.g_01175, Prah.g_00215	Praw.g_01775, Praw.g_01769, Praw.g_00958
OG0000004	Prac	Prah.g_01175, Prah.g_00215	Prac.g_01536, Prac.g_01529
OG0000004	Praq	Prah.g_01175, Prah.g_00215	Praq.g_00607, Praq.g_00614
OG0000004	Prar	Prah.g_01175, Prah.g_00215	Prar.g_01623, Prar.g_01630
OG0000004	Pral	Prah.g_01175, Prah.g_00215	Pral.g_01898
OG0000004	Prat	Prah.g_01175, Prah.g_00215	Prat.g_00824
OG0000004	Prak	Prah.g_01175, Prah.g_00215	Prak.g_01251
OG0000004	Prap	Prah.g_01175, Prah.g_00215	Prap.g_00535
OG0000004	Prbe	Prah.g_01175, Prah.g_00215	Prbe.g_01628
OG0000004	Prbf	Prah.g_01175, Prah.g_00215	Prbf.g_00052
OG0000004	Prbg	Prah.g_01175, Prah.g_00215	Prbg.g_00451
OG0000004	Prbn	Prah.g_01175, Prah.g_00215	Prbn.g_01110
OG0000004	Pram	Prah.g_01175, Prah.g_00215	Pram.g_01207
OG0000004	Prbh	Prah.g_01175, Prah.g_00215	Prbh.g_01350
OG0000004	Praj	Prah.g_01175, Prah.g_00215	Praj.g_01121, Praj.g_00411, Praj.g_01222
OG0000004	Prbm	Prah.g_01175, Prah.g_00215	Prbm.g_01436, Prbm.g_01988, Prbm.g_00081
OG0000004	Prbb	Prah.g_01175, Prah.g_00215	Prbb.g_00425, Prbb.g_01814
OG0000004	Prbc	Prah.g_01175, Prah.g_00215	Prbc.g_02193, Prbc.g_01233, Prbc.g_01294
OG0000004	Prbj	Prah.g_01175	Prbj.g_00697
OG0000004	Prbk	Prah.g_01175	Prbk.g_01701
OG0000004	Prbl	Prah.g_01175	Prbl.g_01685
OG0000004	Praf	Prah.g_01175	Praf.g_01014
OG0000004	Praf	Prah.g_00215	Praf.g_02005
OG0000004	Prbj	Prah.g_00215	Prbj.g_01897, Prbj.g_00073
OG0000004	Prbk	Prah.g_00215	Prbk.g_00304, Prbk.g_00355
OG0000004	Prbl	Prah.g_00215	Prbl.g_00628, Prbl.g_00679
OG0000006	Prab	Prah.g_01546	Prab.g_00501
OG0000006	Pran	Prah.g_01546	Pran.g_01681
OG0000006	Prai	Prah.g_01546	Prai.g_00527
OG0000006	Prad	Prah.g_01546	Prad.g_00132
OG0000006	Prax	Prah.g_01546	Prax.g_00704
OG0000006	Prag	Prah.g_01546	Prag.g_00476
OG0000006	Praw	Prah.g_01546	Praw.g_00651
OG0000006	Prav	Prah.g_01546	Prav.g_01095
OG0000006	Prac	Prah.g_01546	Prac.g_00874
OG0000006	Prar	Prah.g_01546	Prar.g_01328
OG0000006	Praq	Prah.g_01546	Praq.g_01105
OG0000006	Pras	Prah.g_01546	Pras.g_01375
OG0000006	Prau	Prah.g_01546	Prau.g_00538
OG0000006	Prao	Prah.g_01546	Prao.g_00603
OG0000006	Praa	Prah.g_01546	Praa.g_00497
OG0000006	Prbi	Prah.g_01546	Prbi.g_00500
OG0000006	Prbd	Prah.g_01546	Prbd.g_00745
OG0000006	Praz	Prah.g_01546	Praz.g_01831
OG0000006	Prba	Prah.g_01546	Prba.g_00964
OG0000006	Pray	Prah.g_01546	Pray.g_00988, Pray.g_00987
OG0000006	Prae	Prah.g_01546	Prae.g_00471
OG0000006	Prbm	Prah.g_01546	Prbm.g_00522
OG0000006	Prbb	Prah.g_01546	Prbb.g_00501
OG0000006	Praj	Prah.g_01546	Praj.g_00489
OG0000006	Prbc	Prah.g_01546	Prbc.g_01556
OG0000006	Prak	Prah.g_01546	Prak.g_00458
OG0000006	Prap	Prah.g_01546	Prap.g_01270
OG0000006	Prbe	Prah.g_01546	Prbe.g_00636
OG0000006	Prbf	Prah.g_01546	Prbf.g_01780
OG0000006	Prbg	Prah.g_01546	Prbg.g_00216
OG0000006	Prbn	Prah.g_01546	Prbn.g_00617
OG0000006	Pram	Prah.g_01546	Pram.g_00433
OG0000006	Prbh	Prah.g_01546	Prbh.g_00334
OG0000006	Pral	Prah.g_01546	Pral.g_00593
OG0000006	Prat	Prah.g_01546	Prat.g_00458
OG0000006	Praf	Prah.g_01546	Praf.g_00614
OG0000006	Prbj	Prah.g_01546	Prbj.g_01610
OG0000006	Prbl	Prah.g_01546	Prbl.g_00531
OG0000006	Prab	Prah.g_01676	Prab.g_01669
OG0000006	Pran	Prah.g_01676	Pran.g_00970
OG0000006	Prai	Prah.g_01676	Prai.g_01638
OG0000006	Prag	Prah.g_01676	Prag.g_01669
OG0000006	Praw	Prah.g_01676	Praw.g_00515
OG0000006	Prav	Prah.g_01676	Prav.g_01761
OG0000006	Prac	Prah.g_01676	Prac.g_00625
OG0000006	Praq	Prah.g_01676	Praq.g_00497
OG0000006	Prar	Prah.g_01676	Prar.g_01143
OG0000006	Prao	Prah.g_01676	Prao.g_01552
OG0000006	Prad	Prah.g_01676	Prad.g_00941
OG0000006	Pray	Prah.g_01676	Pray.g_01559
OG0000006	Praz	Prah.g_01676	Praz.g_00877
OG0000006	Prbd	Prah.g_01676	Prbd.g_01525
OG0000006	Pras	Prah.g_01676	Pras.g_00550
OG0000006	Prau	Prah.g_01676	Prau.g_01732
OG0000006	Prax	Prah.g_01676	Prax.g_01559
OG0000006	Prbi	Prah.g_01676	Prbi.g_01787
OG0000006	Prae	Prah.g_01676	Prae.g_01623
OG0000006	Prba	Prah.g_01676	Prba.g_00226
OG0000006	Praa	Prah.g_01676	Praa.g_01635
OG0000006	Prbb	Prah.g_01676	Prbb.g_01823
OG0000006	Praj	Prah.g_01676	Praj.g_01768
OG0000006	Prbc	Prah.g_01676	Prbc.g_00832
OG0000006	Prbm	Prah.g_01676	Prbm.g_01841
OG0000006	Prak	Prah.g_01676	Prak.g_01645
OG0000006	Prap	Prah.g_01676	Prap.g_01779
OG0000006	Prbe	Prah.g_01676	Prbe.g_00985
OG0000006	Prbf	Prah.g_01676	Prbf.g_00693
OG0000006	Prbg	Prah.g_01676	Prbg.g_01650
OG0000006	Prbn	Prah.g_01676	Prbn.g_01745
OG0000006	Pram	Prah.g_01676	Pram.g_01632
OG0000006	Prbh	Prah.g_01676	Prbh.g_01782
OG0000006	Pral	Prah.g_01676	Pral.g_00107
OG0000006	Prat	Prah.g_01676	Prat.g_01592
OG0000006	Prbj	Prah.g_01676	Prbj.g_00857
OG0000006	Prbk	Prah.g_01676	Prbk.g_00907
OG0000006	Prbl	Prah.g_01676	Prbl.g_00394
OG0000006	Praf	Prah.g_01676	Praf.g_00480
OG0000007	Prai	Prah.g_00970, Prah.g_00969	Prai.g_00701
OG0000007	Praz	Prah.g_00970	Praz.g_01241
OG0000007	Pray	Prah.g_00970	Pray.g_01931
OG0000007	Prba	Prah.g_00970	Prba.g_01131
OG0000007	Prac	Prah.g_00970	Prac.g_00904
OG0000007	Praq	Prah.g_00970	Praq.g_00071
OG0000007	Prar	Prah.g_00970	Prar.g_01185
OG0000007	Prau	Prah.g_00970	Prau.g_00781
OG0000007	Praa	Prah.g_00970	Praa.g_01241
OG0000007	Prbi	Prah.g_00970	Prbi.g_01764, Prbi.g_01536
OG0000007	Prag	Prah.g_00970	Prag.g_01655
OG0000007	Praw	Prah.g_00970	Praw.g_00501
OG0000007	Prav	Prah.g_00970	Prav.g_01749
OG0000007	Prak	Prah.g_00970	Prak.g_01544
OG0000007	Prap	Prah.g_00970	Prap.g_01888
OG0000007	Prbe	Prah.g_00970	Prbe.g_00036
OG0000007	Prbf	Prah.g_00970	Prbf.g_00793
OG0000007	Prbg	Prah.g_00970	Prbg.g_00744
OG0000007	Prbn	Prah.g_00970	Prbn.g_01645
OG0000007	Pral	Prah.g_00970	Pral.g_00020
OG0000007	Prbm	Prah.g_00970	Prbm.g_01907
OG0000007	Prbb	Prah.g_00970	Prbb.g_01884
OG0000007	Praj	Prah.g_00970	Praj.g_01829
OG0000007	Prbc	Prah.g_00970	Prbc.g_00893
OG0000007	Prat	Prah.g_00970	Prat.g_00376
OG0000007	Pram	Prah.g_00970	Pram.g_01263
OG0000007	Prbh	Prah.g_00970	Prbh.g_01406
OG0000007	Praf	Prah.g_00970	Praf.g_01223
OG0000007	Prbj	Prah.g_00970	Prbj.g_00929
OG0000007	Prbk	Prah.g_00970	Prbk.g_01819
OG0000007	Prbl	Prah.g_00970	Prbl.g_01855
OG0000007	Prab	Prah.g_00969	Prab.g_00677
OG0000007	Pran	Prah.g_00969	Pran.g_01506
OG0000007	Prav	Prah.g_00969	Prav.g_01270, Prav.g_01750
OG0000007	Prac	Prah.g_00969	Prac.g_00699
OG0000007	Praq	Prah.g_00969	Praq.g_00801
OG0000007	Prar	Prah.g_00969	Prar.g_01502
OG0000007	Prbi	Prah.g_00969	Prbi.g_00675, Prbi.g_01540, Prbi.g_01765, Prbi.g_01539
OG0000007	Prag	Prah.g_00969	Prag.g_00650, Prag.g_01656
OG0000007	Praw	Prah.g_00969	Praw.g_01850, Praw.g_00502
OG0000007	Prad	Prah.g_00969	Prad.g_01246
OG0000007	Prao	Prah.g_00969	Prao.g_00111
OG0000007	Prax	Prah.g_00969	Prax.g_00970
OG0000007	Prae	Prah.g_00969	Prae.g_00646
OG0000007	Praa	Prah.g_00969	Praa.g_00672
OG0000007	Prbd	Prah.g_00969	Prbd.g_00572
OG0000007	Pray	Prah.g_00969	Pray.g_01091
OG0000007	Praz	Prah.g_00969	Praz.g_01658
OG0000007	Prba	Prah.g_00969	Prba.g_01645
OG0000007	Pras	Prah.g_00969	Pras.g_01548
OG0000007	Prau	Prah.g_00969	Prau.g_00712
