Orthogroup	Species	Pram	Orthologs
OG0000000	Prap	Pram.g_01278	Prap.g_00224
OG0000000	Prbe	Pram.g_01278	Prbe.g_00208
OG0000000	Prbf	Pram.g_01278	Prbf.g_00260
OG0000000	Prbg	Pram.g_01278	Prbg.g_00694
OG0000000	Prbn	Pram.g_01278	Prbn.g_00879
OG0000000	Pral	Pram.g_01278	Pral.g_01052
OG0000000	Prat	Pram.g_01278	Prat.g_01462
OG0000000	Prbh	Pram.g_01278	Prbh.g_00199
OG0000001	Prac	Pram.g_01556, Pram.g_01512	Prac.g_00293
OG0000001	Prar	Pram.g_01556, Pram.g_01512	Prar.g_00730
OG0000001	Prat	Pram.g_01556	Prat.g_01189
OG0000001	Praj	Pram.g_01556	Praj.g_01100
OG0000001	Prbc	Pram.g_01556	Prbc.g_00608
OG0000001	Prbb	Pram.g_01556	Prbb.g_01145
OG0000001	Prbm	Pram.g_01556	Prbm.g_01141
OG0000001	Prak	Pram.g_01556	Prak.g_01578
OG0000001	Prap	Pram.g_01556	Prap.g_01846
OG0000001	Prbe	Pram.g_01556	Prbe.g_01052
OG0000001	Prbf	Pram.g_01556	Prbf.g_00760
OG0000001	Prbg	Pram.g_01556	Prbg.g_01583
OG0000001	Prbn	Pram.g_01556	Prbn.g_01678
OG0000001	Prbh	Pram.g_01556	Prbh.g_01858
OG0000001	Prat	Pram.g_01512	Prat.g_01547
OG0000001	Praj	Pram.g_01512	Praj.g_01307
OG0000001	Praj	Pram.g_01512	Praj.g_01359
OG0000001	Praj	Pram.g_01512	Praj.g_01732
OG0000001	Prak	Pram.g_01512	Prak.g_01209
OG0000001	Prak	Pram.g_01512	Prak.g_01563
OG0000001	Pral	Pram.g_01512	Pral.g_00038
OG0000001	Pral	Pram.g_01512	Pral.g_01333
OG0000001	Prap	Pram.g_01512	Prap.g_00493
OG0000001	Prap	Pram.g_01512	Prap.g_01861
OG0000001	Prbb	Pram.g_01512	Prbb.g_01123
OG0000001	Prbb	Pram.g_01512	Prbb.g_01352
OG0000001	Prbb	Pram.g_01512	Prbb.g_01403
OG0000001	Prbb	Pram.g_01512	Prbb.g_01787
OG0000001	Prbc	Pram.g_01512	Prbc.g_00618
OG0000001	Prbc	Pram.g_01512	Prbc.g_02167
OG0000001	Prbe	Pram.g_01512	Prbe.g_01120
OG0000001	Prbf	Pram.g_01512	Prbf.g_00775
OG0000001	Prbf	Pram.g_01512	Prbf.g_00881
OG0000001	Prbg	Pram.g_01512	Prbg.g_01523
OG0000001	Prbg	Pram.g_01512	Prbg.g_01568
OG0000001	Prbh	Pram.g_01512	Prbh.g_01902
OG0000001	Prbm	Pram.g_01512	Prbm.g_01119
OG0000001	Prbm	Pram.g_01512	Prbm.g_01404
OG0000001	Prbm	Pram.g_01512	Prbm.g_01810
OG0000001	Prbn	Pram.g_01512	Prbn.g_01152
OG0000001	Prbn	Pram.g_01512	Prbn.g_01663
OG0000002	Prax	Pram.g_01954, Pram.g_01953	Prax.g_01878
OG0000002	Prbi	Pram.g_01954, Pram.g_01953	Prbi.g_01424
OG0000002	Prao	Pram.g_01954, Pram.g_01953	Prao.g_01254
OG0000002	Prav	Pram.g_01954, Pram.g_01953	Prav.g_01458
OG0000002	Prag	Pram.g_01954, Pram.g_01953	Prag.g_01374
OG0000002	Praw	Pram.g_01954, Pram.g_01953	Praw.g_01000
OG0000002	Pras	Pram.g_01954, Pram.g_01953	Pras.g_00235
OG0000002	Prad	Pram.g_01954, Pram.g_01953	Prad.g_00609
OG0000002	Prau	Pram.g_01954, Pram.g_01953	Prau.g_01394
OG0000002	Prac	Pram.g_01954, Pram.g_01953	Prac.g_00202
OG0000002	Praq	Pram.g_01954, Pram.g_01953	Praq.g_00160
OG0000002	Prar	Pram.g_01954, Pram.g_01953	Prar.g_00926
OG0000002	Prbd	Pram.g_01954, Pram.g_01953	Prbd.g_01779
OG0000002	Prae	Pram.g_01954, Pram.g_01953	Prae.g_01353
OG0000002	Praa	Pram.g_01954, Pram.g_01953	Praa.g_01351
OG0000002	Pray	Pram.g_01954, Pram.g_01953	Pray.g_01844
OG0000002	Praz	Pram.g_01954, Pram.g_01953	Praz.g_01154
OG0000002	Prba	Pram.g_01954, Pram.g_01953	Prba.g_00211
OG0000002	Prai	Pram.g_01954, Pram.g_01953	Prai.g_01235, Prai.g_01356
OG0000002	Praf	Pram.g_01954, Pram.g_01953	Praf.g_01896, Praf.g_01895, Praf.g_01031, Praf.g_00818, Praf.g_02422, Praf.g_01293
OG0000002	Prah	Pram.g_01954, Pram.g_01953	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896
OG0000002	Prbj	Pram.g_01954, Pram.g_01953	Prbj.g_00672, Prbj.g_01549, Prbj.g_02662, Prbj.g_00169, Prbj.g_02690
OG0000002	Prbk	Pram.g_01954, Pram.g_01953	Prbk.g_01196, Prbk.g_00561, Prbk.g_02701, Prbk.g_00170, Prbk.g_00630
OG0000002	Prbl	Pram.g_01954, Pram.g_01953	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578
OG0000002	Prbb	Pram.g_01954, Pram.g_01953	Prbb.g_01611
OG0000002	Prbc	Pram.g_01954, Pram.g_01953	Prbc.g_00588
OG0000002	Praj	Pram.g_01954, Pram.g_01953	Praj.g_01549
OG0000002	Prbm	Pram.g_01954, Pram.g_01953	Prbm.g_01633
OG0000002	Pral	Pram.g_01954, Pram.g_01953	Pral.g_01236
OG0000002	Prat	Pram.g_01954, Pram.g_01953	Prat.g_01285, Prat.g_01286
OG0000002	Prak	Pram.g_01954, Pram.g_01953	Prak.g_01302
OG0000002	Prbg	Pram.g_01954, Pram.g_01953	Prbg.g_00502
OG0000002	Prap	Pram.g_01954, Pram.g_01953	Prap.g_01925
OG0000002	Prbe	Pram.g_01954, Pram.g_01953	Prbe.g_00400
OG0000002	Prbf	Pram.g_01954, Pram.g_01953	Prbf.g_00068
OG0000002	Prbn	Pram.g_01954, Pram.g_01953	Prbn.g_01213
OG0000002	Prbh	Pram.g_01954, Pram.g_01953	Prbh.g_00001
OG0000002	Prae	Pram.g_00719	Prae.g_01236, Prae.g_01223, Prae.g_01224
OG0000002	Prag	Pram.g_00719	Prag.g_00764, Prag.g_01216, Prag.g_01215, Prag.g_01651
OG0000002	Praw	Pram.g_00719	Praw.g_01739, Praw.g_01951, Praw.g_00497
OG0000002	Prav	Pram.g_00719	Prav.g_00962, Prav.g_01820, Prav.g_02007, Prav.g_01734
OG0000002	Prax	Pram.g_00719	Prax.g_00522
OG0000002	Prab	Pram.g_00719	Prab.g_00788, Prab.g_01279, Prab.g_01281
OG0000002	Pran	Pram.g_00719	Pran.g_01395
OG0000002	Prac	Pram.g_00719	Prac.g_00924, Prac.g_00925
OG0000002	Prar	Pram.g_00719	Prar.g_01202, Prar.g_01203
OG0000002	Praq	Pram.g_00719	Praq.g_01394, Praq.g_01393
OG0000002	Pray	Pram.g_00719	Pray.g_00247, Pray.g_00246
OG0000002	Praz	Pram.g_00719	Praz.g_01939, Praz.g_01940
OG0000002	Prba	Pram.g_00719	Prba.g_01081, Prba.g_01080
OG0000002	Prai	Pram.g_00719	Prai.g_01236
OG0000002	Prbi	Pram.g_00719	Prbi.g_01270
OG0000002	Prao	Pram.g_00719	Prao.g_01852, Prao.g_01529
OG0000002	Praa	Pram.g_00719	Praa.g_01220, Praa.g_01222
OG0000002	Prbd	Pram.g_00719	Prbd.g_01930
OG0000002	Pras	Pram.g_00719	Pras.g_00541, Pras.g_00118, Pras.g_00120
OG0000002	Prad	Pram.g_00719	Prad.g_01434, Prad.g_01994
OG0000002	Prau	Pram.g_00719	Prau.g_01267, Prau.g_01269
OG0000002	Prat	Pram.g_00719	Prat.g_00851
OG0000002	Pral	Pram.g_00719	Pral.g_01296, Pral.g_01671
OG0000002	Prbm	Pram.g_00719	Prbm.g_00496, Prbm.g_01940
OG0000002	Praj	Pram.g_00719	Praj.g_00463, Praj.g_01861
OG0000002	Prbb	Pram.g_00719	Prbb.g_00474, Prbb.g_01915
OG0000002	Prbc	Pram.g_00719	Prbc.g_01530, Prbc.g_00925
OG0000002	Prak	Pram.g_00719	Prak.g_00755
OG0000002	Prbg	Pram.g_00719	Prbg.g_01069
OG0000002	Prap	Pram.g_00719	Prap.g_00653
OG0000002	Prbe	Pram.g_00719	Prbe.g_00112
OG0000002	Prbf	Pram.g_00719	Prbf.g_00831
OG0000002	Prbn	Pram.g_00719	Prbn.g_01923
OG0000002	Prbh	Pram.g_00719	Prbh.g_00863
OG0000003	Prac	Pram.g_01513, Pram.g_01176	Prac.g_00157
OG0000003	Praq	Pram.g_01513, Pram.g_01176	Praq.g_00115
OG0000003	Prar	Pram.g_01513, Pram.g_01176	Prar.g_00973
OG0000003	Praa	Pram.g_01513, Pram.g_01176	Praa.g_00413, Praa.g_01298
OG0000003	Pras	Pram.g_01513, Pram.g_01176	Pras.g_00136, Pras.g_00182
OG0000003	Prau	Pram.g_01513, Pram.g_01176	Prau.g_01300, Prau.g_01350
OG0000003	Prav	Pram.g_01513, Pram.g_01176	Prav.g_01019, Prav.g_01413
OG0000003	Prax	Pram.g_01513, Pram.g_01176	Prax.g_00494, Prax.g_01919
OG0000003	Prae	Pram.g_01513, Pram.g_01176	Prae.g_01308
OG0000003	Prag	Pram.g_01513, Pram.g_01176	Prag.g_01333
OG0000003	Prao	Pram.g_01513, Pram.g_01176	Prao.g_01296
OG0000003	Praw	Pram.g_01513, Pram.g_01176	Praw.g_00959
OG0000003	Prbd	Pram.g_01513, Pram.g_01176	Prbd.g_01835
OG0000003	Prbi	Pram.g_01513, Pram.g_01176	Prbi.g_01371
OG0000003	Prad	Pram.g_01513, Pram.g_01176	Prad.g_00350
OG0000003	Pray	Pram.g_01513, Pram.g_01176	Pray.g_01890
OG0000003	Praz	Pram.g_01513, Pram.g_01176	Praz.g_01200
OG0000003	Prba	Pram.g_01513, Pram.g_01176	Prba.g_01172
OG0000003	Prab	Pram.g_01513, Pram.g_01176	Prab.g_01308
OG0000003	Pran	Pram.g_01513, Pram.g_01176	Pran.g_00894
OG0000003	Praf	Pram.g_01513, Pram.g_01176	Praf.g_00814
OG0000003	Prah	Pram.g_01513, Pram.g_01176	Prah.g_01347
OG0000003	Prbj	Pram.g_01513, Pram.g_01176	Prbj.g_00165
OG0000003	Prbk	Pram.g_01513, Pram.g_01176	Prbk.g_00166
OG0000003	Prbl	Pram.g_01513, Pram.g_01176	Prbl.g_00117
OG0000003	Prbb	Pram.g_01513, Pram.g_01176	Prbb.g_01144, Prbb.g_00429, Prbb.g_01321, Prbb.g_01356, Prbb.g_01246, Prbb.g_01792
OG0000003	Prbm	Pram.g_01513, Pram.g_01176	Prbm.g_01140, Prbm.g_00433, Prbm.g_01231, Prbm.g_01384, Prbm.g_01313, Prbm.g_01814
OG0000003	Praj	Pram.g_01513, Pram.g_01176	Praj.g_01099, Praj.g_00415, Praj.g_01204, Praj.g_01274, Praj.g_01311, Praj.g_01737
OG0000003	Prbc	Pram.g_01513, Pram.g_01176	Prbc.g_00609, Prbc.g_00812
OG0000003	Prat	Pram.g_01513, Pram.g_01176	Prat.g_01190
OG0000003	Pral	Pram.g_01513	Pral.g_00040
OG0000003	Prbh	Pram.g_01513	Prbh.g_01901
OG0000003	Pral	Pram.g_01176	Pral.g_01332
OG0000003	Prak	Pram.g_01176	Prak.g_01210
OG0000003	Prap	Pram.g_01176	Prap.g_00494
OG0000003	Prbe	Pram.g_01176	Prbe.g_01587
OG0000003	Prbf	Pram.g_01176	Prbf.g_00880
OG0000003	Prbg	Pram.g_01176	Prbg.g_01524
OG0000003	Prbn	Pram.g_01176	Prbn.g_01151
OG0000003	Prbh	Pram.g_01176	Prbh.g_01319
OG0000004	Prab	Pram.g_01207	Prab.g_00921, Prab.g_00747, Prab.g_01307
OG0000004	Pran	Pram.g_01207	Pran.g_00576, Pran.g_01436, Pran.g_00895
OG0000004	Prai	Pram.g_01207	Prai.g_00441, Prai.g_01313
OG0000004	Prav	Pram.g_01207	Prav.g_00330, Prav.g_00338
OG0000004	Prad	Pram.g_01207	Prad.g_01075, Prad.g_01082, Prad.g_00345
OG0000004	Prao	Pram.g_01207	Prao.g_00673, Prao.g_00679, Prao.g_01301
OG0000004	Praa	Pram.g_01207	Praa.g_00735, Praa.g_00742, Praa.g_01294
OG0000004	Prbi	Pram.g_01207	Prbi.g_00775, Prbi.g_00782
OG0000004	Pras	Pram.g_01207	Pras.g_01631, Pras.g_01638
OG0000004	Pray	Pram.g_01207	Pray.g_00277, Pray.g_00284, Pray.g_01891
OG0000004	Praz	Pram.g_01207	Praz.g_01583, Praz.g_01576, Praz.g_01201
OG0000004	Prba	Pram.g_01207	Prba.g_01570, Prba.g_01563, Prba.g_01171
OG0000004	Prbd	Pram.g_01207	Prbd.g_00031, Prbd.g_00038, Prbd.g_01855
OG0000004	Prae	Pram.g_01207	Prae.g_00735, Prae.g_00742, Prae.g_01297
OG0000004	Prau	Pram.g_01207	Prau.g_00785, Prau.g_00792
OG0000004	Prax	Pram.g_01207	Prax.g_00444, Prax.g_00437, Prax.g_01924
OG0000004	Prag	Pram.g_01207	Prag.g_00726, Prag.g_00734, Prag.g_01332
OG0000004	Praw	Pram.g_01207	Praw.g_01775, Praw.g_01769, Praw.g_00958
OG0000004	Prac	Pram.g_01207	Prac.g_01536, Prac.g_01529
OG0000004	Praq	Pram.g_01207	Praq.g_00607, Praq.g_00614
OG0000004	Prar	Pram.g_01207	Prar.g_01623, Prar.g_01630
OG0000004	Prbj	Pram.g_01207	Prbj.g_00697, Prbj.g_01897, Prbj.g_00073
OG0000004	Prbk	Pram.g_01207	Prbk.g_01701, Prbk.g_00304, Prbk.g_00355
OG0000004	Prbl	Pram.g_01207	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679
OG0000004	Praf	Pram.g_01207	Praf.g_01014, Praf.g_02005
OG0000004	Prah	Pram.g_01207	Prah.g_01175, Prah.g_00215
OG0000004	Praj	Pram.g_01207	Praj.g_01121, Praj.g_00411, Praj.g_01222
OG0000004	Prbm	Pram.g_01207	Prbm.g_01436, Prbm.g_01988, Prbm.g_00081
OG0000004	Prbb	Pram.g_01207	Prbb.g_00425, Prbb.g_01814
OG0000004	Prbc	Pram.g_01207	Prbc.g_02193, Prbc.g_01233, Prbc.g_01294
OG0000004	Pral	Pram.g_01207	Pral.g_01898
OG0000004	Prat	Pram.g_01207	Prat.g_00824
OG0000004	Prak	Pram.g_01207	Prak.g_01251
OG0000004	Prap	Pram.g_01207	Prap.g_00535
OG0000004	Prbe	Pram.g_01207	Prbe.g_01628
OG0000004	Prbf	Pram.g_01207	Prbf.g_00052
OG0000004	Prbg	Pram.g_01207	Prbg.g_00451
OG0000004	Prbn	Pram.g_01207	Prbn.g_01110
OG0000004	Prbh	Pram.g_01207	Prbh.g_01350
OG0000005	Prab	Pram.g_01511	Prab.g_00760
OG0000005	Pran	Pram.g_01511	Pran.g_01423
OG0000005	Prax	Pram.g_01511	Prax.g_00496
OG0000005	Prag	Pram.g_01511	Prag.g_00721
OG0000005	Praw	Pram.g_01511	Praw.g_01780
OG0000005	Prav	Pram.g_01511	Prav.g_00973
OG0000005	Pras	Pram.g_01511	Pras.g_00493
OG0000005	Prai	Pram.g_01511	Prai.g_01612
OG0000005	Prac	Pram.g_01511	Prac.g_00277
OG0000005	Praq	Pram.g_01511	Praq.g_01956
OG0000005	Prar	Pram.g_01511	Prar.g_00713
OG0000005	Prau	Pram.g_01511	Prau.g_01665
OG0000005	Praa	Pram.g_01511	Praa.g_01235
OG0000005	Prbd	Pram.g_01511	Prbd.g_01914
OG0000005	Prad	Pram.g_01511	Prad.g_01982
OG0000005	Pray	Pram.g_01511	Pray.g_01576
OG0000005	Praz	Pram.g_01511	Praz.g_00894
OG0000005	Prba	Pram.g_01511	Prba.g_00243
OG0000005	Prbb	Pram.g_01511	Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbb.g_01785, Prbb.g_01354, Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244
OG0000005	Praj	Pram.g_01511	Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01730, Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202
OG0000005	Prbm	Pram.g_01511	Prbm.g_01406, Prbm.g_00435, Prbm.g_01116, Prbm.g_01808, Prbm.g_01407, Prbm.g_01117, Prbm.g_01229, Prbm.g_01382, Prbm.g_00436
OG0000005	Prbc	Pram.g_01511	Prbc.g_02164, Prbc.g_00104, Prbc.g_00806, Prbc.g_02165
OG0000005	Pral	Pram.g_01511	Pral.g_00037
OG0000005	Prak	Pram.g_01511	Prak.g_01562
OG0000005	Prap	Pram.g_01511	Prap.g_01862
OG0000005	Prbe	Pram.g_01511	Prbe.g_01119
OG0000005	Prbf	Pram.g_01511	Prbf.g_00776
