Orthogroup	Species	Prbl	Orthologs
OG0000000	Prat	Prbl.g_01582	Prat.g_00977
OG0000000	Praf	Prbl.g_01582	Praf.g_01631
OG0000000	Prah	Prbl.g_01582	Prah.g_00562
OG0000000	Prbj	Prbl.g_01582	Prbj.g_02517
OG0000000	Prbk	Prbl.g_01582	Prbk.g_02574
OG0000000	Prbm	Prbl.g_01092	Prbm.g_00712, Prbm.g_01578, Prbm.g_01577, Prbm.g_01582, Prbm.g_01576, Prbm.g_01581
OG0000000	Praj	Prbl.g_01092	Praj.g_00670, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487, Praj.g_01492
OG0000000	Prbc	Prbl.g_01092	Prbc.g_01759, Prbc.g_01475, Prbc.g_01474, Prbc.g_01479, Prbc.g_01473, Prbc.g_01478
OG0000000	Prbb	Prbl.g_01092	Prbb.g_00683, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544, Prbb.g_01549
OG0000000	Pral	Prbl.g_01092	Pral.g_01764, Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052
OG0000000	Prat	Prbl.g_01092	Prat.g_00751, Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462
OG0000000	Prak	Prbl.g_01092	Prak.g_00805, Prak.g_01202, Prak.g_01323, Prak.g_01200, Prak.g_01207, Prak.g_01494
OG0000000	Prap	Prbl.g_01092	Prap.g_00823, Prap.g_00486, Prap.g_01946, Prap.g_00484, Prap.g_00491, Prap.g_00224
OG0000000	Prbe	Prbl.g_01092	Prbe.g_00452, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584, Prbe.g_00208
OG0000000	Prbf	Prbl.g_01092	Prbf.g_01285, Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260
OG0000000	Prbg	Prbl.g_01092	Prbg.g_01119, Prbg.g_01516, Prbg.g_00523, Prbg.g_01514, Prbg.g_01521, Prbg.g_00694
OG0000000	Prbn	Prbl.g_01092	Prbn.g_01586, Prbn.g_01159, Prbn.g_01234, Prbn.g_01161, Prbn.g_01154, Prbn.g_00879
OG0000000	Pram	Prbl.g_01092	Pram.g_00768, Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278
OG0000000	Prbh	Prbl.g_01092	Prbh.g_00912, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199
OG0000000	Prag	Prbl.g_01092	Prag.g_00656
OG0000000	Praw	Prbl.g_01092	Praw.g_01844
OG0000000	Prav	Prbl.g_01092	Prav.g_01276
OG0000000	Prab	Prbl.g_01092	Prab.g_00683
OG0000000	Pran	Prbl.g_01092	Pran.g_01500
OG0000000	Prai	Prbl.g_01092	Prai.g_00707
OG0000000	Prac	Prbl.g_01092	Prac.g_00693
OG0000000	Praq	Prbl.g_01092	Praq.g_00807
OG0000000	Prar	Prbl.g_01092	Prar.g_01508
OG0000000	Praa	Prbl.g_01092	Praa.g_00678
OG0000000	Prae	Prbl.g_01092	Prae.g_00652
OG0000000	Prax	Prbl.g_01092	Prax.g_00964
OG0000000	Prbi	Prbl.g_01092	Prbi.g_00681
OG0000000	Prao	Prbl.g_01092	Prao.g_00116
OG0000000	Pray	Prbl.g_01092	Pray.g_01085
OG0000000	Praz	Prbl.g_01092	Praz.g_01652
OG0000000	Prba	Prbl.g_01092	Prba.g_01639
OG0000000	Prbd	Prbl.g_01092	Prbd.g_00566
OG0000000	Prad	Prbl.g_01092	Prad.g_01252
OG0000000	Pras	Prbl.g_01092	Pras.g_01554
OG0000000	Prau	Prbl.g_01092	Prau.g_00718
OG0000000	Praf	Prbl.g_01092	Praf.g_00948
OG0000000	Prah	Prbl.g_01092	Prah.g_01226
OG0000000	Prbj	Prbl.g_01092	Prbj.g_00030
OG0000000	Prbk	Prbl.g_01092	Prbk.g_01649
OG0000001	Prac	Prbl.g_00118, Prbl.g_00116	Prac.g_00293
OG0000001	Prar	Prbl.g_00118, Prbl.g_00116	Prar.g_00730
OG0000001	Praj	Prbl.g_00118	Praj.g_01267
OG0000001	Prbb	Prbl.g_00118	Prbb.g_01313
OG0000001	Prab	Prbl.g_00118	Prab.g_01606
OG0000001	Pran	Prbl.g_00118	Pran.g_00593
OG0000001	Praw	Prbl.g_00118	Praw.g_00472
OG0000001	Prav	Prbl.g_00118	Prav.g_01715, Prav.g_01730
OG0000001	Prag	Prbl.g_00118	Prag.g_01626
OG0000001	Prao	Prbl.g_00118	Prao.g_01528, Prao.g_01297
OG0000001	Praa	Prbl.g_00118	Praa.g_01297
OG0000001	Prax	Prbl.g_00118	Prax.g_01920
OG0000001	Prbd	Prbl.g_00118	Prbd.g_01836
OG0000001	Prad	Prbl.g_00118	Prad.g_00372, Prad.g_00349
OG0000001	Prae	Prbl.g_00118	Prae.g_01300
OG0000001	Prbi	Prbl.g_00118	Prbi.g_01370
OG0000001	Praf	Prbl.g_00118	Praf.g_00815
OG0000001	Prah	Prbl.g_00118	Prah.g_01346
OG0000001	Prbj	Prbl.g_00118	Prbj.g_00166
OG0000001	Prbk	Prbl.g_00118	Prbk.g_00167
OG0000001	Prab	Prbl.g_00116	Prab.g_00918, Prab.g_01620
OG0000001	Pran	Prbl.g_00116	Pran.g_00579
OG0000001	Prao	Prbl.g_00116	Prao.g_01514
OG0000001	Prbd	Prbl.g_00116	Prbd.g_01569
OG0000001	Prag	Prbl.g_00116	Prag.g_00722
OG0000001	Praw	Prbl.g_00116	Praw.g_01779
OG0000001	Praa	Prbl.g_00116	Praa.g_01597
OG0000001	Prad	Prbl.g_00116	Prad.g_01297
OG0000001	Prav	Prbl.g_00116	Prav.g_01738
OG0000001	Prat	Prbl.g_00116	Prat.g_01549
OG0000001	Praf	Prbl.g_00116	Praf.g_00813
OG0000001	Prah	Prbl.g_00116	Prah.g_01348
OG0000001	Prbj	Prbl.g_00116	Prbj.g_00164
OG0000001	Prbk	Prbl.g_00116	Prbk.g_00165
OG0000002	Prax	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Prax.g_01878
OG0000002	Prbi	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Prbi.g_01424
OG0000002	Prao	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Prao.g_01254
OG0000002	Prav	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Prav.g_01458
OG0000002	Prag	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Prag.g_01374
OG0000002	Praw	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Praw.g_01000
OG0000002	Pras	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Pras.g_00235
OG0000002	Prad	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Prad.g_00609
OG0000002	Prau	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Prau.g_01394
OG0000002	Prac	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Prac.g_00202
OG0000002	Praq	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Praq.g_00160
OG0000002	Prar	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Prar.g_00926
OG0000002	Prbd	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Prbd.g_01779
OG0000002	Prae	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Prae.g_01353
OG0000002	Praa	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Praa.g_01351
OG0000002	Pray	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Pray.g_01844
OG0000002	Praz	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Praz.g_01154
OG0000002	Prba	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Prba.g_00211
OG0000002	Prai	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Prai.g_01235, Prai.g_01356
OG0000002	Prbb	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Prbb.g_01611
OG0000002	Prbc	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Prbc.g_00588
OG0000002	Praj	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Praj.g_01549
OG0000002	Prbm	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Prbm.g_01633
OG0000002	Pral	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Pral.g_01236
OG0000002	Prat	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Prat.g_01285, Prat.g_01286
OG0000002	Prak	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Prak.g_01302
OG0000002	Prbg	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Prbg.g_00502
OG0000002	Prap	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Prap.g_01925
OG0000002	Prbe	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Prbe.g_00400
OG0000002	Prbf	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Prbf.g_00068
OG0000002	Prbn	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Prbn.g_01213
OG0000002	Prbh	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Prbh.g_00001
OG0000002	Pram	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578	Pram.g_01954, Pram.g_01953
OG0000002	Prah	Prbl.g_00725	Prah.g_00324
OG0000002	Praf	Prbl.g_00725	Praf.g_01895
OG0000002	Prbj	Prbl.g_00725	Prbj.g_00672
OG0000002	Prbk	Prbl.g_00725	Prbk.g_01196
OG0000002	Prah	Prbl.g_00808, Prbl.g_02598	Prah.g_02270
OG0000002	Praf	Prbl.g_00808, Prbl.g_02598	Praf.g_02422
OG0000002	Prbj	Prbl.g_00808	Prbj.g_01549
OG0000002	Prbk	Prbl.g_00808	Prbk.g_00561
OG0000002	Prbk	Prbl.g_02598	Prbk.g_02701
OG0000002	Prbj	Prbl.g_02598	Prbj.g_02662
OG0000002	Praf	Prbl.g_00121, Prbl.g_02578	Praf.g_01293
OG0000002	Prah	Prbl.g_00121, Prbl.g_02578	Prah.g_00896
OG0000002	Prbj	Prbl.g_00121	Prbj.g_00169
OG0000002	Prbk	Prbl.g_00121	Prbk.g_00170
OG0000002	Prbj	Prbl.g_02578	Prbj.g_02690
OG0000002	Prbk	Prbl.g_02578	Prbk.g_00630
OG0000003	Prac	Prbl.g_00117	Prac.g_00157
OG0000003	Praq	Prbl.g_00117	Praq.g_00115
OG0000003	Prar	Prbl.g_00117	Prar.g_00973
OG0000003	Praa	Prbl.g_00117	Praa.g_00413, Praa.g_01298
OG0000003	Pras	Prbl.g_00117	Pras.g_00136, Pras.g_00182
OG0000003	Prau	Prbl.g_00117	Prau.g_01300, Prau.g_01350
OG0000003	Prav	Prbl.g_00117	Prav.g_01019, Prav.g_01413
OG0000003	Prax	Prbl.g_00117	Prax.g_00494, Prax.g_01919
OG0000003	Prae	Prbl.g_00117	Prae.g_01308
OG0000003	Prag	Prbl.g_00117	Prag.g_01333
OG0000003	Prao	Prbl.g_00117	Prao.g_01296
OG0000003	Praw	Prbl.g_00117	Praw.g_00959
OG0000003	Prbd	Prbl.g_00117	Prbd.g_01835
OG0000003	Prbi	Prbl.g_00117	Prbi.g_01371
OG0000003	Prad	Prbl.g_00117	Prad.g_00350
OG0000003	Pray	Prbl.g_00117	Pray.g_01890
OG0000003	Praz	Prbl.g_00117	Praz.g_01200
OG0000003	Prba	Prbl.g_00117	Prba.g_01172
OG0000003	Prab	Prbl.g_00117	Prab.g_01308
OG0000003	Pran	Prbl.g_00117	Pran.g_00894
OG0000003	Prbb	Prbl.g_00117	Prbb.g_01144, Prbb.g_00429, Prbb.g_01321, Prbb.g_01356, Prbb.g_01246, Prbb.g_01792
OG0000003	Prbm	Prbl.g_00117	Prbm.g_01140, Prbm.g_00433, Prbm.g_01231, Prbm.g_01384, Prbm.g_01313, Prbm.g_01814
OG0000003	Praj	Prbl.g_00117	Praj.g_01099, Praj.g_00415, Praj.g_01204, Praj.g_01274, Praj.g_01311, Praj.g_01737
OG0000003	Prbc	Prbl.g_00117	Prbc.g_00609, Prbc.g_00812
OG0000003	Prat	Prbl.g_00117	Prat.g_01190
OG0000003	Pral	Prbl.g_00117	Pral.g_00040, Pral.g_01332
OG0000003	Pram	Prbl.g_00117	Pram.g_01513, Pram.g_01176
OG0000003	Prbh	Prbl.g_00117	Prbh.g_01901, Prbh.g_01319
OG0000003	Prak	Prbl.g_00117	Prak.g_01210
OG0000003	Prap	Prbl.g_00117	Prap.g_00494
OG0000003	Prbe	Prbl.g_00117	Prbe.g_01587
OG0000003	Prbf	Prbl.g_00117	Prbf.g_00880
OG0000003	Prbg	Prbl.g_00117	Prbg.g_01524
OG0000003	Prbn	Prbl.g_00117	Prbn.g_01151
OG0000003	Praf	Prbl.g_00117	Praf.g_00814
OG0000003	Prah	Prbl.g_00117	Prah.g_01347
OG0000003	Prbj	Prbl.g_00117	Prbj.g_00165
OG0000003	Prbk	Prbl.g_00117	Prbk.g_00166
OG0000004	Prab	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Prab.g_00921, Prab.g_00747, Prab.g_01307
OG0000004	Pran	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Pran.g_00576, Pran.g_01436, Pran.g_00895
OG0000004	Prai	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Prai.g_00441, Prai.g_01313
OG0000004	Prav	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Prav.g_00330, Prav.g_00338
OG0000004	Prad	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Prad.g_01075, Prad.g_01082, Prad.g_00345
OG0000004	Prao	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Prao.g_00673, Prao.g_00679, Prao.g_01301
OG0000004	Praa	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Praa.g_00735, Praa.g_00742, Praa.g_01294
OG0000004	Prbi	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Prbi.g_00775, Prbi.g_00782
OG0000004	Pras	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Pras.g_01631, Pras.g_01638
OG0000004	Pray	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Pray.g_00277, Pray.g_00284, Pray.g_01891
OG0000004	Praz	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Praz.g_01583, Praz.g_01576, Praz.g_01201
OG0000004	Prba	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Prba.g_01570, Prba.g_01563, Prba.g_01171
OG0000004	Prbd	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Prbd.g_00031, Prbd.g_00038, Prbd.g_01855
OG0000004	Prae	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Prae.g_00735, Prae.g_00742, Prae.g_01297
OG0000004	Prau	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Prau.g_00785, Prau.g_00792
OG0000004	Prax	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Prax.g_00444, Prax.g_00437, Prax.g_01924
OG0000004	Prag	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Prag.g_00726, Prag.g_00734, Prag.g_01332
OG0000004	Praw	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Praw.g_01775, Praw.g_01769, Praw.g_00958
OG0000004	Prac	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Prac.g_01536, Prac.g_01529
OG0000004	Praq	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Praq.g_00607, Praq.g_00614
OG0000004	Prar	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Prar.g_01623, Prar.g_01630
OG0000004	Pral	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Pral.g_01898
OG0000004	Prat	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Prat.g_00824
OG0000004	Prak	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Prak.g_01251
OG0000004	Prap	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Prap.g_00535
OG0000004	Prbe	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Prbe.g_01628
OG0000004	Prbf	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Prbf.g_00052
OG0000004	Prbg	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Prbg.g_00451
OG0000004	Prbn	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Prbn.g_01110
OG0000004	Pram	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Pram.g_01207
OG0000004	Prbh	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Prbh.g_01350
OG0000004	Praj	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Praj.g_01121, Praj.g_00411, Praj.g_01222
OG0000004	Prbm	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Prbm.g_01436, Prbm.g_01988, Prbm.g_00081
OG0000004	Prbb	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Prbb.g_00425, Prbb.g_01814
OG0000004	Prbc	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679	Prbc.g_02193, Prbc.g_01233, Prbc.g_01294
OG0000004	Praf	Prbl.g_01685	Praf.g_01014
OG0000004	Prah	Prbl.g_01685	Prah.g_01175
OG0000004	Prbj	Prbl.g_01685	Prbj.g_00697
OG0000004	Prbk	Prbl.g_01685	Prbk.g_01701
OG0000004	Prah	Prbl.g_00628, Prbl.g_00679	Prah.g_00215
OG0000004	Praf	Prbl.g_00628, Prbl.g_00679	Praf.g_02005
OG0000004	Prbj	Prbl.g_00628	Prbj.g_01897
OG0000004	Prbk	Prbl.g_00628	Prbk.g_00304
OG0000004	Prbj	Prbl.g_00679	Prbj.g_00073
OG0000004	Prbk	Prbl.g_00679	Prbk.g_00355
OG0000006	Prab	Prbl.g_00531	Prab.g_00501
OG0000006	Pran	Prbl.g_00531	Pran.g_01681
OG0000006	Prai	Prbl.g_00531	Prai.g_00527
OG0000006	Prad	Prbl.g_00531	Prad.g_00132
OG0000006	Prax	Prbl.g_00531	Prax.g_00704
OG0000006	Prag	Prbl.g_00531	Prag.g_00476
OG0000006	Praw	Prbl.g_00531	Praw.g_00651
OG0000006	Prav	Prbl.g_00531	Prav.g_01095
OG0000006	Prac	Prbl.g_00531	Prac.g_00874
OG0000006	Prar	Prbl.g_00531	Prar.g_01328
OG0000006	Praq	Prbl.g_00531	Praq.g_01105
OG0000006	Pras	Prbl.g_00531	Pras.g_01375
OG0000006	Prau	Prbl.g_00531	Prau.g_00538
OG0000006	Prao	Prbl.g_00531	Prao.g_00603
OG0000006	Praa	Prbl.g_00531	Praa.g_00497
OG0000006	Prbi	Prbl.g_00531	Prbi.g_00500
OG0000006	Prbd	Prbl.g_00531	Prbd.g_00745
OG0000006	Praz	Prbl.g_00531	Praz.g_01831
OG0000006	Prba	Prbl.g_00531	Prba.g_00964
OG0000006	Pray	Prbl.g_00531	Pray.g_00988, Pray.g_00987
OG0000006	Prae	Prbl.g_00531	Prae.g_00471
OG0000006	Prbm	Prbl.g_00531	Prbm.g_00522
OG0000006	Prbb	Prbl.g_00531	Prbb.g_00501
OG0000006	Praj	Prbl.g_00531	Praj.g_00489
OG0000006	Prbc	Prbl.g_00531	Prbc.g_01556
OG0000006	Prak	Prbl.g_00531	Prak.g_00458
OG0000006	Prap	Prbl.g_00531	Prap.g_01270
OG0000006	Prbe	Prbl.g_00531	Prbe.g_00636
OG0000006	Prbf	Prbl.g_00531	Prbf.g_01780
OG0000006	Prbg	Prbl.g_00531	Prbg.g_00216
OG0000006	Prbn	Prbl.g_00531	Prbn.g_00617
OG0000006	Pram	Prbl.g_00531	Pram.g_00433
OG0000006	Prbh	Prbl.g_00531	Prbh.g_00334
OG0000006	Pral	Prbl.g_00531	Pral.g_00593
OG0000006	Prat	Prbl.g_00531	Prat.g_00458
OG0000006	Prah	Prbl.g_00531	Prah.g_01546
OG0000006	Praf	Prbl.g_00531	Praf.g_00614
OG0000006	Prbj	Prbl.g_00531	Prbj.g_01610
OG0000006	Prab	Prbl.g_00394	Prab.g_01669
OG0000006	Pran	Prbl.g_00394	Pran.g_00970
OG0000006	Prai	Prbl.g_00394	Prai.g_01638
OG0000006	Prag	Prbl.g_00394	Prag.g_01669
OG0000006	Praw	Prbl.g_00394	Praw.g_00515
OG0000006	Prav	Prbl.g_00394	Prav.g_01761
OG0000006	Prac	Prbl.g_00394	Prac.g_00625
OG0000006	Praq	Prbl.g_00394	Praq.g_00497
OG0000006	Prar	Prbl.g_00394	Prar.g_01143
OG0000006	Prao	Prbl.g_00394	Prao.g_01552
OG0000006	Prad	Prbl.g_00394	Prad.g_00941
OG0000006	Pray	Prbl.g_00394	Pray.g_01559
OG0000006	Praz	Prbl.g_00394	Praz.g_00877
OG0000006	Prbd	Prbl.g_00394	Prbd.g_01525
OG0000006	Pras	Prbl.g_00394	Pras.g_00550
OG0000006	Prau	Prbl.g_00394	Prau.g_01732
OG0000006	Prax	Prbl.g_00394	Prax.g_01559
OG0000006	Prbi	Prbl.g_00394	Prbi.g_01787
OG0000006	Prae	Prbl.g_00394	Prae.g_01623
OG0000006	Prba	Prbl.g_00394	Prba.g_00226
OG0000006	Praa	Prbl.g_00394	Praa.g_01635
OG0000006	Prbb	Prbl.g_00394	Prbb.g_01823
OG0000006	Praj	Prbl.g_00394	Praj.g_01768
OG0000006	Prbc	Prbl.g_00394	Prbc.g_00832
OG0000006	Prbm	Prbl.g_00394	Prbm.g_01841
OG0000006	Prak	Prbl.g_00394	Prak.g_01645
OG0000006	Prap	Prbl.g_00394	Prap.g_01779
OG0000006	Prbe	Prbl.g_00394	Prbe.g_00985
OG0000006	Prbf	Prbl.g_00394	Prbf.g_00693
OG0000006	Prbg	Prbl.g_00394	Prbg.g_01650
OG0000006	Prbn	Prbl.g_00394	Prbn.g_01745
OG0000006	Pram	Prbl.g_00394	Pram.g_01632
OG0000006	Prbh	Prbl.g_00394	Prbh.g_01782
OG0000006	Pral	Prbl.g_00394	Pral.g_00107
OG0000006	Prat	Prbl.g_00394	Prat.g_01592
OG0000006	Praf	Prbl.g_00394	Praf.g_00480
OG0000006	Prah	Prbl.g_00394	Prah.g_01676
OG0000006	Prbj	Prbl.g_00394	Prbj.g_00857
OG0000006	Prbk	Prbl.g_00394	Prbk.g_00907
OG0000007	Prai	Prbl.g_01855, Prbl.g_01854	Prai.g_00701
OG0000007	Praz	Prbl.g_01855	Praz.g_01241
OG0000007	Pray	Prbl.g_01855	Pray.g_01931
OG0000007	Prba	Prbl.g_01855	Prba.g_01131
OG0000007	Prac	Prbl.g_01855	Prac.g_00904
OG0000007	Praq	Prbl.g_01855	Praq.g_00071
OG0000007	Prar	Prbl.g_01855	Prar.g_01185
OG0000007	Prau	Prbl.g_01855	Prau.g_00781
OG0000007	Praa	Prbl.g_01855	Praa.g_01241
OG0000007	Prbi	Prbl.g_01855	Prbi.g_01764, Prbi.g_01536
OG0000007	Prag	Prbl.g_01855	Prag.g_01655
OG0000007	Praw	Prbl.g_01855	Praw.g_00501
OG0000007	Prav	Prbl.g_01855	Prav.g_01749
OG0000007	Prak	Prbl.g_01855	Prak.g_01544
OG0000007	Prap	Prbl.g_01855	Prap.g_01888
OG0000007	Prbe	Prbl.g_01855	Prbe.g_00036
OG0000007	Prbf	Prbl.g_01855	Prbf.g_00793
OG0000007	Prbg	Prbl.g_01855	Prbg.g_00744
OG0000007	Prbn	Prbl.g_01855	Prbn.g_01645
OG0000007	Pral	Prbl.g_01855	Pral.g_00020
