Orthogroup	Species	Prai	Orthologs
OG0000000	Prap	Prai.g_00707	Prap.g_00823, Prap.g_00486, Prap.g_01946, Prap.g_00484, Prap.g_00491, Prap.g_00224
OG0000000	Prbe	Prai.g_00707	Prbe.g_00452, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584, Prbe.g_00208
OG0000000	Prbf	Prai.g_00707	Prbf.g_01285, Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260
OG0000000	Prbg	Prai.g_00707	Prbg.g_01119, Prbg.g_01516, Prbg.g_00523, Prbg.g_01514, Prbg.g_01521, Prbg.g_00694
OG0000000	Prbn	Prai.g_00707	Prbn.g_01586, Prbn.g_01159, Prbn.g_01234, Prbn.g_01161, Prbn.g_01154, Prbn.g_00879
OG0000000	Pram	Prai.g_00707	Pram.g_00768, Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278
OG0000000	Prbh	Prai.g_00707	Prbh.g_00912, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199
OG0000000	Prag	Prai.g_00707	Prag.g_00656
OG0000000	Praw	Prai.g_00707	Praw.g_01844
OG0000000	Prav	Prai.g_00707	Prav.g_01276
OG0000000	Prac	Prai.g_00707	Prac.g_00693
OG0000000	Praq	Prai.g_00707	Praq.g_00807
OG0000000	Prar	Prai.g_00707	Prar.g_01508
OG0000000	Praa	Prai.g_00707	Praa.g_00678
OG0000000	Prae	Prai.g_00707	Prae.g_00652
OG0000000	Prax	Prai.g_00707	Prax.g_00964
OG0000000	Prbi	Prai.g_00707	Prbi.g_00681
OG0000000	Prao	Prai.g_00707	Prao.g_00116
OG0000000	Pray	Prai.g_00707	Pray.g_01085
OG0000000	Praz	Prai.g_00707	Praz.g_01652
OG0000000	Prba	Prai.g_00707	Prba.g_01639
OG0000000	Prbd	Prai.g_00707	Prbd.g_00566
OG0000000	Prad	Prai.g_00707	Prad.g_01252
OG0000000	Pras	Prai.g_00707	Pras.g_01554
OG0000000	Prau	Prai.g_00707	Prau.g_00718
OG0000000	Prab	Prai.g_00707	Prab.g_00683
OG0000000	Pran	Prai.g_00707	Pran.g_01500
OG0000001	Prab	Prai.g_00908	Prab.g_01278
OG0000001	Prab	Prai.g_01234	Prab.g_01278
OG0000001	Prab	Prai.g_01591	Prab.g_01278
OG0000001	Prab	Prai.g_01775	Prab.g_01278
OG0000001	Prab	Prai.g_00908	Prab.g_01597
OG0000001	Prab	Prai.g_01234	Prab.g_01597
OG0000001	Prab	Prai.g_01591	Prab.g_01597
OG0000001	Prab	Prai.g_01775	Prab.g_01597
OG0000001	Prac	Prai.g_00908	Prac.g_00926
OG0000001	Prac	Prai.g_01234	Prac.g_00926
OG0000001	Prac	Prai.g_01591	Prac.g_00926
OG0000001	Prac	Prai.g_01775	Prac.g_00926
OG0000001	Prad	Prai.g_00908	Prad.g_00393
OG0000001	Prad	Prai.g_01234	Prad.g_00393
OG0000001	Prad	Prai.g_01591	Prad.g_00393
OG0000001	Prad	Prai.g_01775	Prad.g_00393
OG0000001	Prad	Prai.g_00908	Prad.g_01435
OG0000001	Prad	Prai.g_01234	Prad.g_01435
OG0000001	Prad	Prai.g_01591	Prad.g_01435
OG0000001	Prad	Prai.g_01775	Prad.g_01435
OG0000001	Prae	Prai.g_00908	Prae.g_01222
OG0000001	Prae	Prai.g_01234	Prae.g_01222
OG0000001	Prae	Prai.g_01591	Prae.g_01222
OG0000001	Prae	Prai.g_01775	Prae.g_01222
OG0000001	Prae	Prai.g_00908	Prae.g_01579
OG0000001	Prae	Prai.g_01234	Prae.g_01579
OG0000001	Prae	Prai.g_01591	Prae.g_01579
OG0000001	Prae	Prai.g_01775	Prae.g_01579
OG0000001	Prag	Prai.g_00908	Prag.g_01213
OG0000001	Prag	Prai.g_01234	Prag.g_01213
OG0000001	Prag	Prai.g_01591	Prag.g_01213
OG0000001	Prag	Prai.g_01775	Prag.g_01213
OG0000001	Prag	Prai.g_00908	Prag.g_01607
OG0000001	Prag	Prai.g_01234	Prag.g_01607
OG0000001	Prag	Prai.g_01591	Prag.g_01607
OG0000001	Prag	Prai.g_01775	Prag.g_01607
OG0000001	Prag	Prai.g_00908	Prag.g_01650
OG0000001	Prag	Prai.g_01234	Prag.g_01650
OG0000001	Prag	Prai.g_01591	Prag.g_01650
OG0000001	Prag	Prai.g_01775	Prag.g_01650
OG0000001	Pran	Prai.g_00908	Pran.g_00001
OG0000001	Pran	Prai.g_00908	Pran.g_00602
OG0000001	Prao	Prai.g_00908	Prao.g_01029
OG0000001	Praq	Prai.g_00908	Praq.g_00025
OG0000001	Praq	Prai.g_00908	Praq.g_01392
OG0000001	Prar	Prai.g_00908	Prar.g_01204
OG0000001	Pras	Prai.g_00908	Pras.g_00117
OG0000001	Pras	Prai.g_00908	Pras.g_00469
OG0000001	Prau	Prai.g_00908	Prau.g_01266
OG0000001	Prau	Prai.g_00908	Prau.g_01647
OG0000001	Prav	Prai.g_00908	Prav.g_01694
OG0000001	Prav	Prai.g_00908	Prav.g_01821
OG0000001	Praw	Prai.g_00908	Praw.g_00294
OG0000001	Praw	Prai.g_00908	Praw.g_00454
OG0000001	Praw	Prai.g_00908	Praw.g_00496
OG0000001	Prax	Prai.g_00908	Prax.g_00259
OG0000001	Prax	Prai.g_00908	Prax.g_01609
OG0000001	Pray	Prai.g_00908	Pray.g_00003
OG0000001	Pray	Prai.g_00908	Pray.g_01604
OG0000001	Praz	Prai.g_00908	Praz.g_00694
OG0000001	Praz	Prai.g_00908	Praz.g_00922
OG0000001	Prba	Prai.g_00908	Prba.g_00003
OG0000001	Prba	Prai.g_00908	Prba.g_00270
OG0000001	Prbd	Prai.g_00908	Prbd.g_00528
OG0000001	Prbi	Prai.g_00908	Prbi.g_01268
OG0000001	Prbi	Prai.g_00908	Prbi.g_01708
OG0000001	Pran	Prai.g_01234	Pran.g_00001
OG0000001	Pran	Prai.g_01234	Pran.g_00602
OG0000001	Prao	Prai.g_01234	Prao.g_01029
OG0000001	Praq	Prai.g_01234	Praq.g_00025
OG0000001	Praq	Prai.g_01234	Praq.g_01392
OG0000001	Prar	Prai.g_01234	Prar.g_01204
OG0000001	Pras	Prai.g_01234	Pras.g_00117
OG0000001	Pras	Prai.g_01234	Pras.g_00469
OG0000001	Prau	Prai.g_01234	Prau.g_01266
OG0000001	Prau	Prai.g_01234	Prau.g_01647
OG0000001	Prav	Prai.g_01234	Prav.g_01694
OG0000001	Prav	Prai.g_01234	Prav.g_01821
OG0000001	Praw	Prai.g_01234	Praw.g_00294
OG0000001	Praw	Prai.g_01234	Praw.g_00454
OG0000001	Praw	Prai.g_01234	Praw.g_00496
OG0000001	Prax	Prai.g_01234	Prax.g_00259
OG0000001	Prax	Prai.g_01234	Prax.g_01609
OG0000001	Pray	Prai.g_01234	Pray.g_00003
OG0000001	Pray	Prai.g_01234	Pray.g_01604
OG0000001	Praz	Prai.g_01234	Praz.g_00694
OG0000001	Praz	Prai.g_01234	Praz.g_00922
OG0000001	Prba	Prai.g_01234	Prba.g_00003
OG0000001	Prba	Prai.g_01234	Prba.g_00270
OG0000001	Prbd	Prai.g_01234	Prbd.g_00528
OG0000001	Prbi	Prai.g_01234	Prbi.g_01268
OG0000001	Prbi	Prai.g_01234	Prbi.g_01708
OG0000001	Pran	Prai.g_01591	Pran.g_00001
OG0000001	Pran	Prai.g_01591	Pran.g_00602
OG0000001	Prao	Prai.g_01591	Prao.g_01029
OG0000001	Praq	Prai.g_01591	Praq.g_00025
OG0000001	Praq	Prai.g_01591	Praq.g_01392
OG0000001	Prar	Prai.g_01591	Prar.g_01204
OG0000001	Pras	Prai.g_01591	Pras.g_00117
OG0000001	Pras	Prai.g_01591	Pras.g_00469
OG0000001	Prau	Prai.g_01591	Prau.g_01266
OG0000001	Prau	Prai.g_01591	Prau.g_01647
OG0000001	Prav	Prai.g_01591	Prav.g_01694
OG0000001	Prav	Prai.g_01591	Prav.g_01821
OG0000001	Praw	Prai.g_01591	Praw.g_00294
OG0000001	Praw	Prai.g_01591	Praw.g_00454
OG0000001	Praw	Prai.g_01591	Praw.g_00496
OG0000001	Prax	Prai.g_01591	Prax.g_00259
OG0000001	Prax	Prai.g_01591	Prax.g_01609
OG0000001	Pray	Prai.g_01591	Pray.g_00003
OG0000001	Pray	Prai.g_01591	Pray.g_01604
OG0000001	Praz	Prai.g_01591	Praz.g_00694
OG0000001	Praz	Prai.g_01591	Praz.g_00922
OG0000001	Prba	Prai.g_01591	Prba.g_00003
OG0000001	Prba	Prai.g_01591	Prba.g_00270
OG0000001	Prbd	Prai.g_01591	Prbd.g_00528
OG0000001	Prbi	Prai.g_01591	Prbi.g_01268
OG0000001	Prbi	Prai.g_01591	Prbi.g_01708
OG0000001	Pran	Prai.g_01775	Pran.g_00001
OG0000001	Pran	Prai.g_01775	Pran.g_00602
OG0000001	Prao	Prai.g_01775	Prao.g_01029
OG0000001	Praq	Prai.g_01775	Praq.g_00025
OG0000001	Praq	Prai.g_01775	Praq.g_01392
OG0000001	Prar	Prai.g_01775	Prar.g_01204
OG0000001	Pras	Prai.g_01775	Pras.g_00117
OG0000001	Pras	Prai.g_01775	Pras.g_00469
OG0000001	Prau	Prai.g_01775	Prau.g_01266
OG0000001	Prau	Prai.g_01775	Prau.g_01647
OG0000001	Prav	Prai.g_01775	Prav.g_01694
OG0000001	Prav	Prai.g_01775	Prav.g_01821
OG0000001	Praw	Prai.g_01775	Praw.g_00294
OG0000001	Praw	Prai.g_01775	Praw.g_00454
OG0000001	Praw	Prai.g_01775	Praw.g_00496
OG0000001	Prax	Prai.g_01775	Prax.g_00259
OG0000001	Prax	Prai.g_01775	Prax.g_01609
OG0000001	Pray	Prai.g_01775	Pray.g_00003
OG0000001	Pray	Prai.g_01775	Pray.g_01604
OG0000001	Praz	Prai.g_01775	Praz.g_00694
OG0000001	Praz	Prai.g_01775	Praz.g_00922
OG0000001	Prba	Prai.g_01775	Prba.g_00003
OG0000001	Prba	Prai.g_01775	Prba.g_00270
OG0000001	Prbd	Prai.g_01775	Prbd.g_00528
OG0000001	Prbi	Prai.g_01775	Prbi.g_01268
OG0000001	Prbi	Prai.g_01775	Prbi.g_01708
OG0000002	Praf	Prai.g_01235, Prai.g_01356	Praf.g_01896, Praf.g_01895, Praf.g_01031, Praf.g_00818, Praf.g_02422, Praf.g_01293
OG0000002	Prah	Prai.g_01235, Prai.g_01356	Prah.g_00324, Prah.g_01159, Prah.g_01343, Prah.g_02270, Prah.g_00896
OG0000002	Prbj	Prai.g_01235, Prai.g_01356	Prbj.g_00672, Prbj.g_01549, Prbj.g_02662, Prbj.g_00169, Prbj.g_02690
OG0000002	Prbk	Prai.g_01235, Prai.g_01356	Prbk.g_01196, Prbk.g_00561, Prbk.g_02701, Prbk.g_00170, Prbk.g_00630
OG0000002	Prbl	Prai.g_01235, Prai.g_01356	Prbl.g_00725, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_00121, Prbl.g_02578
OG0000002	Prbb	Prai.g_01235, Prai.g_01356	Prbb.g_01611
OG0000002	Prbc	Prai.g_01235, Prai.g_01356	Prbc.g_00588
OG0000002	Praj	Prai.g_01235, Prai.g_01356	Praj.g_01549
OG0000002	Prbm	Prai.g_01235, Prai.g_01356	Prbm.g_01633
OG0000002	Pral	Prai.g_01235, Prai.g_01356	Pral.g_01236
OG0000002	Prat	Prai.g_01235, Prai.g_01356	Prat.g_01285, Prat.g_01286
OG0000002	Prak	Prai.g_01235, Prai.g_01356	Prak.g_01302
OG0000002	Prbg	Prai.g_01235, Prai.g_01356	Prbg.g_00502
OG0000002	Prap	Prai.g_01235, Prai.g_01356	Prap.g_01925
OG0000002	Prbe	Prai.g_01235, Prai.g_01356	Prbe.g_00400
OG0000002	Prbf	Prai.g_01235, Prai.g_01356	Prbf.g_00068
OG0000002	Prbn	Prai.g_01235, Prai.g_01356	Prbn.g_01213
OG0000002	Prbh	Prai.g_01235, Prai.g_01356	Prbh.g_00001
OG0000002	Pram	Prai.g_01235, Prai.g_01356	Pram.g_01954, Pram.g_01953
OG0000002	Prax	Prai.g_01235, Prai.g_01356	Prax.g_01878
OG0000002	Prbi	Prai.g_01235, Prai.g_01356	Prbi.g_01424
OG0000002	Prao	Prai.g_01235, Prai.g_01356	Prao.g_01254
OG0000002	Prav	Prai.g_01235, Prai.g_01356	Prav.g_01458
OG0000002	Prag	Prai.g_01235, Prai.g_01356	Prag.g_01374
OG0000002	Praw	Prai.g_01235, Prai.g_01356	Praw.g_01000
OG0000002	Pras	Prai.g_01235, Prai.g_01356	Pras.g_00235
OG0000002	Prad	Prai.g_01235, Prai.g_01356	Prad.g_00609
OG0000002	Prau	Prai.g_01235, Prai.g_01356	Prau.g_01394
OG0000002	Prac	Prai.g_01235, Prai.g_01356	Prac.g_00202
OG0000002	Praq	Prai.g_01235, Prai.g_01356	Praq.g_00160
OG0000002	Prar	Prai.g_01235, Prai.g_01356	Prar.g_00926
OG0000002	Prbd	Prai.g_01235, Prai.g_01356	Prbd.g_01779
OG0000002	Prae	Prai.g_01235, Prai.g_01356	Prae.g_01353
OG0000002	Praa	Prai.g_01235, Prai.g_01356	Praa.g_01351
OG0000002	Pray	Prai.g_01235, Prai.g_01356	Pray.g_01844
OG0000002	Praz	Prai.g_01235, Prai.g_01356	Praz.g_01154
OG0000002	Prba	Prai.g_01235, Prai.g_01356	Prba.g_00211
OG0000002	Prat	Prai.g_01236	Prat.g_00851
OG0000002	Pral	Prai.g_01236	Pral.g_01296, Pral.g_01671
OG0000002	Pram	Prai.g_01236	Pram.g_00719
OG0000002	Prbh	Prai.g_01236	Prbh.g_00863
OG0000002	Prak	Prai.g_01236	Prak.g_00755
OG0000002	Prbg	Prai.g_01236	Prbg.g_01069
OG0000002	Prap	Prai.g_01236	Prap.g_00653
OG0000002	Prbe	Prai.g_01236	Prbe.g_00112
OG0000002	Prbf	Prai.g_01236	Prbf.g_00831
OG0000002	Prbn	Prai.g_01236	Prbn.g_01923
OG0000002	Prbm	Prai.g_01236	Prbm.g_00496, Prbm.g_01940
OG0000002	Praj	Prai.g_01236	Praj.g_00463, Praj.g_01861
OG0000002	Prbb	Prai.g_01236	Prbb.g_00474, Prbb.g_01915
OG0000002	Prbc	Prai.g_01236	Prbc.g_01530, Prbc.g_00925
OG0000002	Prae	Prai.g_01236	Prae.g_01236, Prae.g_01223, Prae.g_01224
OG0000002	Prag	Prai.g_01236	Prag.g_00764, Prag.g_01216, Prag.g_01215
OG0000002	Praw	Prai.g_01236	Praw.g_01739, Praw.g_01951
OG0000002	Prav	Prai.g_01236	Prav.g_00962, Prav.g_01820, Prav.g_02007
OG0000002	Prax	Prai.g_01236	Prax.g_00522
OG0000002	Prab	Prai.g_01236	Prab.g_00788
OG0000002	Pran	Prai.g_01236	Pran.g_01395
OG0000002	Prac	Prai.g_01236	Prac.g_00924
OG0000002	Prar	Prai.g_01236	Prar.g_01202
OG0000002	Praq	Prai.g_01236	Praq.g_01394
OG0000002	Pray	Prai.g_01236	Pray.g_00247, Pray.g_00246
OG0000002	Praz	Prai.g_01236	Praz.g_01939, Praz.g_01940
OG0000002	Prba	Prai.g_01236	Prba.g_01081, Prba.g_01080
OG0000002	Prbi	Prai.g_01236	Prbi.g_01270
OG0000002	Prao	Prai.g_01236	Prao.g_01852
OG0000003	Prab	Prai.g_00907, Prai.g_01774	Prab.g_00917, Prab.g_01619
OG0000003	Pran	Prai.g_00907, Prai.g_01774	Pran.g_00580
OG0000003	Pras	Prai.g_01596, Prai.g_01314	Pras.g_00471
OG0000003	Prau	Prai.g_01596, Prai.g_01314	Prau.g_01650
OG0000003	Prav	Prai.g_01596, Prai.g_01314	Prav.g_01698
OG0000003	Prao	Prai.g_01596, Prai.g_01314	Prao.g_01518
OG0000003	Prbd	Prai.g_01596, Prai.g_01314	Prbd.g_01567
OG0000003	Prbi	Prai.g_01596, Prai.g_01314	Prbi.g_01710
OG0000003	Prae	Prai.g_01596, Prai.g_01314	Prae.g_01581
OG0000003	Prax	Prai.g_01596, Prai.g_01314	Prax.g_01606
OG0000003	Praa	Prai.g_01596, Prai.g_01314	Praa.g_01599
OG0000003	Pray	Prai.g_01596, Prai.g_01314	Pray.g_01602
OG0000003	Praz	Prai.g_01596, Prai.g_01314	Praz.g_00920
OG0000003	Prba	Prai.g_01596, Prai.g_01314	Prba.g_00268
OG0000003	Prad	Prai.g_01596, Prai.g_01314	Prad.g_00389
OG0000003	Prag	Prai.g_01596, Prai.g_01314	Prag.g_01649, Prag.g_01610
OG0000003	Praw	Prai.g_01596, Prai.g_01314	Praw.g_00495, Praw.g_00457
OG0000004	Pral	Prai.g_00441, Prai.g_01313	Pral.g_01898
OG0000004	Prat	Prai.g_00441, Prai.g_01313	Prat.g_00824
OG0000004	Prak	Prai.g_00441, Prai.g_01313	Prak.g_01251
OG0000004	Prap	Prai.g_00441, Prai.g_01313	Prap.g_00535
OG0000004	Prbe	Prai.g_00441, Prai.g_01313	Prbe.g_01628
OG0000004	Prbf	Prai.g_00441, Prai.g_01313	Prbf.g_00052
OG0000004	Prbg	Prai.g_00441, Prai.g_01313	Prbg.g_00451
OG0000004	Prbn	Prai.g_00441, Prai.g_01313	Prbn.g_01110
OG0000004	Pram	Prai.g_00441, Prai.g_01313	Pram.g_01207
OG0000004	Prbh	Prai.g_00441, Prai.g_01313	Prbh.g_01350
OG0000004	Prbj	Prai.g_00441, Prai.g_01313	Prbj.g_00697, Prbj.g_01897, Prbj.g_00073
OG0000004	Prbk	Prai.g_00441, Prai.g_01313	Prbk.g_01701, Prbk.g_00304, Prbk.g_00355
OG0000004	Prbl	Prai.g_00441, Prai.g_01313	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679
OG0000004	Praf	Prai.g_00441, Prai.g_01313	Praf.g_01014, Praf.g_02005
OG0000004	Prah	Prai.g_00441, Prai.g_01313	Prah.g_01175, Prah.g_00215
OG0000004	Praj	Prai.g_00441, Prai.g_01313	Praj.g_01121, Praj.g_00411, Praj.g_01222
OG0000004	Prbm	Prai.g_00441, Prai.g_01313	Prbm.g_01436, Prbm.g_01988, Prbm.g_00081
OG0000004	Prbb	Prai.g_00441, Prai.g_01313	Prbb.g_00425, Prbb.g_01814
OG0000004	Prbc	Prai.g_00441, Prai.g_01313	Prbc.g_02193, Prbc.g_01233, Prbc.g_01294
OG0000004	Prab	Prai.g_00441	Prab.g_00921
OG0000004	Pran	Prai.g_00441	Pran.g_00576
OG0000004	Prav	Prai.g_00441	Prav.g_00330
OG0000004	Prad	Prai.g_00441	Prad.g_01075
OG0000004	Prao	Prai.g_00441	Prao.g_00673
OG0000004	Praa	Prai.g_00441	Praa.g_00735
OG0000004	Prbi	Prai.g_00441	Prbi.g_00775
OG0000004	Pras	Prai.g_00441	Pras.g_01631
OG0000004	Pray	Prai.g_00441	Pray.g_00277
OG0000004	Praz	Prai.g_00441	Praz.g_01583
OG0000004	Prba	Prai.g_00441	Prba.g_01570
OG0000004	Prbd	Prai.g_00441	Prbd.g_00031
OG0000004	Prae	Prai.g_00441	Prae.g_00735
OG0000004	Prau	Prai.g_00441	Prau.g_00785
OG0000004	Prax	Prai.g_00441	Prax.g_00444
OG0000004	Prag	Prai.g_00441	Prag.g_00726
OG0000004	Praw	Prai.g_00441	Praw.g_01775
OG0000004	Prac	Prai.g_00441	Prac.g_01536
OG0000004	Praq	Prai.g_00441	Praq.g_00607
OG0000004	Prar	Prai.g_00441	Prar.g_01623
OG0000004	Prab	Prai.g_01313	Prab.g_00747, Prab.g_01307
OG0000004	Pran	Prai.g_01313	Pran.g_01436, Pran.g_00895
OG0000004	Pray	Prai.g_01313	Pray.g_00284, Pray.g_01891
OG0000004	Praz	Prai.g_01313	Praz.g_01576, Praz.g_01201
OG0000004	Prba	Prai.g_01313	Prba.g_01563, Prba.g_01171
OG0000004	Prbi	Prai.g_01313	Prbi.g_00782
OG0000004	Prac	Prai.g_01313	Prac.g_01529
OG0000004	Praq	Prai.g_01313	Praq.g_00614
OG0000004	Prar	Prai.g_01313	Prar.g_01630
OG0000004	Prav	Prai.g_01313	Prav.g_00338
OG0000004	Prag	Prai.g_01313	Prag.g_00734, Prag.g_01332
OG0000004	Praw	Prai.g_01313	Praw.g_01769, Praw.g_00958
OG0000004	Prao	Prai.g_01313	Prao.g_00679, Prao.g_01301
OG0000004	Prae	Prai.g_01313	Prae.g_00742, Prae.g_01297
OG0000004	Praa	Prai.g_01313	Praa.g_00742, Praa.g_01294
OG0000004	Prax	Prai.g_01313	Prax.g_00437, Prax.g_01924
OG0000004	Prbd	Prai.g_01313	Prbd.g_00038, Prbd.g_01855
OG0000004	Pras	Prai.g_01313	Pras.g_01638
OG0000004	Prau	Prai.g_01313	Prau.g_00792
OG0000004	Prad	Prai.g_01313	Prad.g_01082, Prad.g_00345
OG0000005	Prab	Prai.g_01612	Prab.g_00760
OG0000005	Pran	Prai.g_01612	Pran.g_01423
OG0000005	Prax	Prai.g_01612	Prax.g_00496
OG0000005	Prag	Prai.g_01612	Prag.g_00721
OG0000005	Praw	Prai.g_01612	Praw.g_01780
OG0000005	Prav	Prai.g_01612	Prav.g_00973
OG0000005	Pral	Prai.g_01612	Pral.g_00037
OG0000005	Prak	Prai.g_01612	Prak.g_01562
OG0000005	Prap	Prai.g_01612	Prap.g_01862
OG0000005	Prbe	Prai.g_01612	Prbe.g_01119
OG0000005	Prbf	Prai.g_01612	Prbf.g_00776
OG0000005	Prbg	Prai.g_01612	Prbg.g_01567
OG0000005	Prbn	Prai.g_01612	Prbn.g_01662
OG0000005	Pram	Prai.g_01612	Pram.g_01511
OG0000005	Prbh	Prai.g_01612	Prbh.g_01903
OG0000005	Prbb	Prai.g_01612	Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbb.g_01785, Prbb.g_01354, Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244
OG0000005	Praj	Prai.g_01612	Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01730, Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202
OG0000005	Prbm	Prai.g_01612	Prbm.g_01406, Prbm.g_00435, Prbm.g_01116, Prbm.g_01808, Prbm.g_01407, Prbm.g_01117, Prbm.g_01229, Prbm.g_01382, Prbm.g_00436
OG0000005	Prbc	Prai.g_01612	Prbc.g_02164, Prbc.g_00104, Prbc.g_00806, Prbc.g_02165
OG0000005	Pras	Prai.g_01612	Pras.g_00493
OG0000005	Praa	Prai.g_01612	Praa.g_01235
OG0000005	Prbd	Prai.g_01612	Prbd.g_01914
OG0000005	Prad	Prai.g_01612	Prad.g_01982
OG0000005	Pray	Prai.g_01612	Pray.g_01576
OG0000005	Praz	Prai.g_01612	Praz.g_00894
OG0000005	Prba	Prai.g_01612	Prba.g_00243
OG0000005	Prau	Prai.g_01612	Prau.g_01665
OG0000005	Prac	Prai.g_01612	Prac.g_00277
OG0000005	Praq	Prai.g_01612	Praq.g_01956
OG0000005	Prar	Prai.g_01612	Prar.g_00713
OG0000005	Prav	Prai.g_01592	Prav.g_01695
OG0000005	Prao	Prai.g_01592	Prao.g_01515
OG0000005	Prac	Prai.g_01592	Prac.g_00292
OG0000005	Praq	Prai.g_01592	Praq.g_00026
OG0000005	Prar	Prai.g_01592	Prar.g_00729
OG0000005	Praa	Prai.g_01592	Praa.g_01598
OG0000005	Prax	Prai.g_01592	Prax.g_01608
OG0000005	Prag	Prai.g_01592	Prag.g_01608
OG0000005	Praw	Prai.g_01592	Praw.g_00455
OG0000005	Pras	Prai.g_01592	Pras.g_00470
OG0000005	Prau	Prai.g_01592	Prau.g_01648
OG0000005	Pray	Prai.g_01592	Pray.g_01603
OG0000005	Praz	Prai.g_01592	Praz.g_00921
OG0000005	Prba	Prai.g_01592	Prba.g_00269
OG0000005	Prbi	Prai.g_01592	Prbi.g_01709
OG0000005	Prae	Prai.g_01592	Prae.g_01580
