locus_tag	ftype	length_bp	gene	EC_number	COG	product
Pras.g_00040	CDS	867	RBKS	2.7.1.15		Ribokinase
Pras.g_00041	gene	372				
Pras.g_00041	CDS	372				hypothetical protein
Pras.g_00042	gene	1230				
Pras.g_00042	CDS	1230				hypothetical protein
Pras.g_00043	gene	1551				
Pras.g_00043	CDS	1551				hypothetical protein
Pras.g_00044	gene	1023	dppB			
Pras.g_00044	CDS	1023	dppB		COG0601	Dipeptide transport system permease protein DppB
Pras.g_00045	gene	1578				
Pras.g_00045	CDS	1578				hypothetical protein
Pras.g_00046	gene	294				
Pras.g_00046	CDS	294				hypothetical protein
Pras.g_00047	gene	1302	hom			
Pras.g_00047	CDS	1302	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
Pras.g_00048	gene	420	sufE			
Pras.g_00048	CDS	420	sufE		COG2166	Cysteine desulfuration protein SufE
Pras.g_00049	gene	558				
Pras.g_00049	CDS	558		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
Pras.g_00050	gene	474	ruvC			
Pras.g_00050	CDS	474	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
Pras.g_00051	gene	1089	bchI			
Pras.g_00051	CDS	1089	bchI	6.6.1.1	COG1239	Magnesium-chelatase 38 kDa subunit
Pras.g_00052	gene	750				
Pras.g_00052	CDS	750		2.1.1.-	COG0565	putative tRNA/rRNA methyltransferase
Pras.g_00053	gene	387				
Pras.g_00053	CDS	387				hypothetical protein
Pras.g_00054	gene	120	petG			
Pras.g_00054	CDS	120	petG			Cytochrome b6-f complex subunit 5
Pras.g_00055	gene	600	rsmD			
Pras.g_00055	CDS	600	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
Pras.g_00056	gene	618	hisH			
Pras.g_00056	CDS	618	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
Pras.g_00057	gene	324	trxA			
Pras.g_00057	CDS	324	trxA			Thioredoxin
Pras.g_00058	gene	1164				
Pras.g_00058	CDS	1164		1.-.-.-	COG0516	putative oxidoreductase/MSMEI_1564
Pras.g_00059	gene	2598	gyrA_1			
Pras.g_00059	CDS	2598	gyrA_1	5.6.2.2	COG0188	DNA gyrase subunit A
Pras.g_00060	gene	1212	crtL_1			
Pras.g_00060	CDS	1212	crtL_1	5.5.1.19		Lycopene beta cyclase
Pras.g_00061	gene	1584				
Pras.g_00061	CDS	1584		2.4.1.18	COG1543	1,4-alpha-glucan branching enzyme
Pras.g_00062	gene	1641	leuA			
Pras.g_00062	CDS	1641	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
Pras.g_00063	gene	393				
Pras.g_00063	CDS	393				hypothetical protein
Pras.g_00064	gene	1443				
Pras.g_00064	CDS	1443				hypothetical protein
Pras.g_00065	gene	897	folD			
Pras.g_00065	CDS	897	folD			Bifunctional protein FolD protein
Pras.g_00066	gene	903				
Pras.g_00066	CDS	903		2.5.1.10		Farnesyl diphosphate synthase
Pras.g_00067	gene	480				
Pras.g_00067	CDS	480				hypothetical protein
Pras.g_00068	gene	1380	cbiA			
Pras.g_00068	CDS	1380	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
Pras.g_00069	gene	1302				
Pras.g_00069	CDS	1302				hypothetical protein
Pras.g_00070	gene	1524	zwf			
Pras.g_00070	CDS	1524	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
Pras.g_00071	gene	1185	nqrF			
Pras.g_00071	CDS	1185	nqrF	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit F
Pras.g_00072	gene	537				
Pras.g_00072	CDS	537				hypothetical protein
Pras.g_00073	gene	75				
Pras.g_00073	tRNA	75				tRNA-Glu(ttc)
Pras.g_00074	gene	1119	sasA_1			
Pras.g_00074	CDS	1119	sasA_1	2.7.13.3		Adaptive-response sensory-kinase SasA
Pras.g_00075	gene	543				
Pras.g_00075	CDS	543				hypothetical protein
Pras.g_00076	gene	441				
Pras.g_00076	CDS	441				hypothetical protein
Pras.g_00077	gene	993	prs			
Pras.g_00077	CDS	993	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
Pras.g_00078	gene	1521	malQ			
Pras.g_00078	CDS	1521	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
Pras.g_00079	gene	495				
Pras.g_00079	CDS	495				hypothetical protein
Pras.g_00080	gene	1656	ubiB_1			
Pras.g_00080	CDS	1656	ubiB_1	2.7.-.-		protein kinase UbiB
Pras.g_00081	gene	1392	speA_1			
Pras.g_00081	CDS	1392	speA_1	4.1.1.19	COG1982	Arginine decarboxylase
Pras.g_00082	gene	858				
Pras.g_00082	CDS	858				hypothetical protein
Pras.g_00083	gene	900	menH_1			
Pras.g_00083	CDS	900	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
Pras.g_00084	gene	1092	gldA			
Pras.g_00084	CDS	1092	gldA	1.1.1.6	COG0371	Glycerol dehydrogenase
Pras.g_00085	gene	2529	clpC			
Pras.g_00085	CDS	2529	clpC		COG0542	Negative regulator of genetic competence ClpC/MecB
Pras.g_00086	gene	441	rimI			
Pras.g_00086	CDS	441	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
Pras.g_00087	gene	1374	lysA			
Pras.g_00087	CDS	1374	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
Pras.g_00088	gene	876	cdaA			
Pras.g_00088	CDS	876	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
Pras.g_00089	gene	804	uppS			
Pras.g_00089	CDS	804	uppS	2.5.1.-	COG0020	Isoprenyl transferase
Pras.g_00090	gene	1008	bioB			
Pras.g_00090	CDS	1008	bioB	2.8.1.6	COG0502	Biotin synthase
Pras.g_00091	gene	933				
Pras.g_00091	CDS	933				hypothetical protein
Pras.g_00092	gene	501				
Pras.g_00092	CDS	501				hypothetical protein
Pras.g_00093	gene	900	lipA2			
Pras.g_00093	CDS	900	lipA2	2.8.1.8	COG0320	Lipoyl synthase 2
Pras.g_00094	gene	606	recR			
Pras.g_00094	CDS	606	recR		COG0353	Recombination protein RecR
Pras.g_00095	gene	558				
Pras.g_00095	CDS	558				hypothetical protein
Pras.g_00096	gene	327	msbA			
Pras.g_00096	CDS	327	msbA	7.5.2.6		Lipid A export ATP-binding/permease protein MsbA
Pras.g_00097	gene	1404				
Pras.g_00097	CDS	1404				hypothetical protein
Pras.g_00098	gene	294				
Pras.g_00098	CDS	294				hypothetical protein
Pras.g_00099	gene	1782	deaD			
Pras.g_00099	CDS	1782	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
Pras.g_00100	gene	1704	recD			
Pras.g_00100	CDS	1704	recD	3.1.11.5		RecBCD enzyme subunit RecD
Pras.g_00101	gene	3627	recB			
Pras.g_00101	CDS	3627	recB	3.1.11.5		RecBCD enzyme subunit RecB
Pras.g_00102	gene	474				
Pras.g_00102	CDS	474				hypothetical protein
Pras.g_00103	gene	3183	recC			
Pras.g_00103	CDS	3183	recC	3.1.11.5		RecBCD enzyme subunit RecC
Pras.g_00104	gene	318				
Pras.g_00104	CDS	318				Ycf54-like protein
Pras.g_00105	gene	717	pdxJ			
Pras.g_00105	CDS	717	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
Pras.g_00106	gene	675				
Pras.g_00106	CDS	675				hypothetical protein
Pras.g_00107	gene	516				
Pras.g_00107	CDS	516				hypothetical protein
Pras.g_00108	gene	231				
Pras.g_00108	CDS	231			COG0271	putative protein RP812
Pras.g_00109	gene	324	grxD			
Pras.g_00109	CDS	324	grxD		COG0278	Glutaredoxin 4
Pras.g_00110	gene	270				
Pras.g_00110	CDS	270				hypothetical protein
Pras.g_00111	gene	738	phoB			
Pras.g_00111	CDS	738	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
Pras.g_00112	gene	507				
Pras.g_00112	CDS	507				hypothetical protein
Pras.g_00113	gene	1545	crtNb			
Pras.g_00113	CDS	1545	crtNb	1.14.99.44		4,4'-diapolycopene oxygenase
Pras.g_00114	gene	1413	trmFO			
Pras.g_00114	CDS	1413	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
Pras.g_00115	gene	117	psbY			
Pras.g_00115	CDS	117	psbY			Photosystem II protein Y
Pras.g_00116	gene	73				
Pras.g_00116	tRNA	73				tRNA-Lys(ttt)
Pras.g_00117	gene	108				
Pras.g_00117	CDS	108				hypothetical protein
Pras.g_00118	gene	1179				
Pras.g_00118	CDS	1179				hypothetical protein
Pras.g_00119	gene	1896				
Pras.g_00119	CDS	1896				hypothetical protein
Pras.g_00120	gene	1125				
Pras.g_00120	CDS	1125				hypothetical protein
Pras.g_00121	gene	165				
Pras.g_00121	CDS	165				hypothetical protein
Pras.g_00122	gene	513	apt			
Pras.g_00122	CDS	513	apt	2.4.2.7		Adenine phosphoribosyltransferase
Pras.g_00123	gene	114				
Pras.g_00123	CDS	114				hypothetical protein
Pras.g_00124	gene	168				
Pras.g_00124	CDS	168				hypothetical protein
Pras.g_00125	gene	534				
Pras.g_00125	CDS	534				hypothetical protein
Pras.g_00126	gene	74				
Pras.g_00126	tRNA	74				tRNA-Pro(tgg)
Pras.g_00127	gene	972				
Pras.g_00127	CDS	972				hypothetical protein
Pras.g_00128	gene	144				
Pras.g_00128	CDS	144				hypothetical protein
Pras.g_00129	gene	228				
Pras.g_00129	CDS	228				hypothetical protein
Pras.g_00130	gene	216				
Pras.g_00130	CDS	216				hypothetical protein
Pras.g_00131	gene	345				
Pras.g_00131	CDS	345				hypothetical protein
Pras.g_00132	gene	366				
Pras.g_00132	CDS	366				hypothetical protein
Pras.g_00133	gene	255				
Pras.g_00133	CDS	255				hypothetical protein
Pras.g_00134	gene	372				
Pras.g_00134	CDS	372				hypothetical protein
Pras.g_00135	gene	150				
Pras.g_00135	CDS	150				hypothetical protein
Pras.g_00136	gene	210				
Pras.g_00136	CDS	210				hypothetical protein
Pras.g_00137	gene	261				
Pras.g_00137	CDS	261				hypothetical protein
Pras.g_00138	gene	228				
Pras.g_00138	CDS	228				hypothetical protein
Pras.g_00139	gene	258				
Pras.g_00139	CDS	258				hypothetical protein
Pras.g_00140	gene	321				
Pras.g_00140	CDS	321				hypothetical protein
Pras.g_00141	gene	165				
Pras.g_00141	CDS	165				hypothetical protein
Pras.g_00142	gene	306				
Pras.g_00142	CDS	306				hypothetical protein
Pras.g_00143	gene	273				
Pras.g_00143	CDS	273				hypothetical protein
Pras.g_00144	gene	426				
Pras.g_00144	CDS	426				hypothetical protein
Pras.g_00145	gene	171				
Pras.g_00145	CDS	171				hypothetical protein
Pras.g_00146	gene	114				
Pras.g_00146	CDS	114				hypothetical protein
Pras.g_00147	gene	249				
Pras.g_00147	CDS	249				hypothetical protein
Pras.g_00148	gene	1083	psbA_1			
Pras.g_00148	CDS	1083	psbA_1	1.10.3.9		Photosystem II protein D1
Pras.g_00149	gene	252				
Pras.g_00149	CDS	252				hypothetical protein
Pras.g_00150	gene	723	rluF			
Pras.g_00150	CDS	723	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
Pras.g_00151	gene	246				
Pras.g_00151	CDS	246				hypothetical protein
Pras.g_00152	gene	639				
Pras.g_00152	CDS	639				hypothetical protein
Pras.g_00153	gene	186				
Pras.g_00153	CDS	186				hypothetical protein
Pras.g_00154	gene	165				
Pras.g_00154	CDS	165				hypothetical protein
Pras.g_00155	gene	312				
Pras.g_00155	CDS	312				hypothetical protein
Pras.g_00156	gene	150				
Pras.g_00156	CDS	150				hypothetical protein
Pras.g_00157	gene	201				
Pras.g_00157	CDS	201				hypothetical protein
Pras.g_00158	gene	201				
Pras.g_00158	CDS	201				hypothetical protein
Pras.g_00159	gene	147				
Pras.g_00159	CDS	147				hypothetical protein
Pras.g_00160	gene	291				
Pras.g_00160	CDS	291				hypothetical protein
Pras.g_00161	gene	276				
Pras.g_00161	CDS	276				hypothetical protein
Pras.g_00162	gene	132				
Pras.g_00162	CDS	132				hypothetical protein
Pras.g_00163	gene	135				
Pras.g_00163	CDS	135				hypothetical protein
Pras.g_00164	gene	243				
Pras.g_00164	CDS	243				hypothetical protein
Pras.g_00165	gene	225				
Pras.g_00165	CDS	225				hypothetical protein
Pras.g_00166	gene	276				
Pras.g_00166	CDS	276				hypothetical protein
Pras.g_00167	gene	414				
Pras.g_00167	CDS	414				hypothetical protein
Pras.g_00168	gene	186				
Pras.g_00168	CDS	186				hypothetical protein
Pras.g_00169	gene	297	psbF_1			
Pras.g_00169	CDS	297	psbF_1			Cytochrome b559 subunit beta
Pras.g_00170	gene	366				
Pras.g_00170	CDS	366				hypothetical protein
Pras.g_00171	gene	198				
Pras.g_00171	CDS	198				hypothetical protein
Pras.g_00172	gene	1302				
Pras.g_00172	CDS	1302				hypothetical protein
Pras.g_00173	gene	117				
Pras.g_00173	CDS	117				hypothetical protein
Pras.g_00174	gene	357				
Pras.g_00174	CDS	357				hypothetical protein
Pras.g_00175	gene	300				
Pras.g_00175	CDS	300				hypothetical protein
Pras.g_00176	gene	180				
Pras.g_00176	CDS	180				hypothetical protein
Pras.g_00177	gene	1344				
Pras.g_00177	CDS	1344				hypothetical protein
Pras.g_00178	gene	1704	selO			
Pras.g_00178	CDS	1704	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
Pras.g_00179	gene	198				
Pras.g_00179	CDS	198				hypothetical protein
Pras.g_00180	gene	162				
Pras.g_00180	CDS	162				hypothetical protein
Pras.g_00181	gene	183				
Pras.g_00181	CDS	183				hypothetical protein
Pras.g_00182	gene	207				
Pras.g_00182	CDS	207				hypothetical protein
Pras.g_00183	gene	261				
Pras.g_00183	CDS	261				hypothetical protein
Pras.g_00184	gene	129				
Pras.g_00184	CDS	129				hypothetical protein
Pras.g_00185	gene	219				
Pras.g_00185	CDS	219				hypothetical protein
Pras.g_00186	gene	216				
Pras.g_00186	CDS	216				hypothetical protein
Pras.g_00187	gene	252				
Pras.g_00187	CDS	252				hypothetical protein
Pras.g_00188	gene	288				
Pras.g_00188	CDS	288				hypothetical protein
Pras.g_00189	gene	162				
Pras.g_00189	CDS	162				hypothetical protein
Pras.g_00190	gene	96				
Pras.g_00190	CDS	96				hypothetical protein
Pras.g_00191	gene	1566	cpoB_1			
Pras.g_00191	CDS	1566	cpoB_1			Cell division coordinator CpoB
Pras.g_00192	gene	549				
Pras.g_00192	CDS	549				hypothetical protein
Pras.g_00193	gene	441				
Pras.g_00193	CDS	441				hypothetical protein
Pras.g_00194	gene	1635				
Pras.g_00194	CDS	1635				hypothetical protein
Pras.g_00195	gene	636				
Pras.g_00195	CDS	636				hypothetical protein
Pras.g_00196	gene	513				
Pras.g_00196	CDS	513				hypothetical protein
Pras.g_00197	gene	1092	ychF			
Pras.g_00197	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
Pras.g_00198	gene	1062	macA			
Pras.g_00198	CDS	1062	macA		COG0845	Macrolide export protein MacA
Pras.g_00199	gene	2931	polA			
Pras.g_00199	CDS	2931	polA	2.7.7.7	COG0258	DNA polymerase I
Pras.g_00200	gene	1470	cysS			
Pras.g_00200	CDS	1470	cysS	6.1.1.16		Cysteine--tRNA ligase
Pras.g_00201	gene	1230	dxr			
Pras.g_00201	CDS	1230	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
Pras.g_00202	gene	231				
Pras.g_00202	CDS	231				hypothetical protein
Pras.g_00203	gene	549				
Pras.g_00203	CDS	549				hypothetical protein
Pras.g_00204	gene	1080				
Pras.g_00204	CDS	1080				hypothetical protein
Pras.g_00205	gene	1440	pntB			
Pras.g_00205	CDS	1440	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
Pras.g_00206	gene	294	pntA			
Pras.g_00206	CDS	294	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
Pras.g_00207	gene	1131	pntAA			
Pras.g_00207	CDS	1131	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
Pras.g_00208	gene	579				
Pras.g_00208	CDS	579				hypothetical protein
Pras.g_00209	gene	225				
Pras.g_00209	CDS	225				hypothetical protein
Pras.g_00210	gene	1377				
Pras.g_00210	CDS	1377		1.18.1.2		Ferredoxin--NADP reductase
Pras.g_00211	gene	270	infA			
Pras.g_00211	CDS	270	infA			Translation initiation factor IF-1
Pras.g_00212	gene	213				
Pras.g_00212	CDS	213				hypothetical protein
Pras.g_00213	gene	963				
Pras.g_00213	CDS	963				hypothetical protein
Pras.g_00214	gene	960	menH_2			
Pras.g_00214	CDS	960	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
Pras.g_00215	gene	138	ilvH_1			
Pras.g_00215	CDS	138	ilvH_1	2.2.1.6	COG0440	Acetolactate synthase small subunit
Pras.g_00216	gene	384	ilvH_2			
Pras.g_00216	CDS	384	ilvH_2	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
Pras.g_00217	gene	612	ppiB_1			
Pras.g_00217	CDS	612	ppiB_1	5.2.1.8	COG0652	putative peptidyl-prolyl cis-trans isomerase
Pras.g_00218	gene	558	ycf4			
Pras.g_00218	CDS	558	ycf4			Photosystem I assembly protein Ycf4
Pras.g_00219	gene	1077	psbD1			
Pras.g_00219	CDS	1077	psbD1	1.10.3.9		Photosystem II D2 protein
Pras.g_00220	gene	1383	psbC			
Pras.g_00220	CDS	1383	psbC			Photosystem II CP43 reaction center protein
Pras.g_00221	gene	315				
Pras.g_00221	CDS	315		3.6.1.9	COG0424	Nucleoside triphosphate pyrophosphatase
Pras.g_00222	gene	351				
Pras.g_00222	CDS	351		3.6.1.9		dTTP/UTP pyrophosphatase
Pras.g_00223	gene	1530	cobQ			
Pras.g_00223	CDS	1530	cobQ			Cobyric acid synthase
Pras.g_00224	gene	252				
Pras.g_00224	CDS	252				hypothetical protein
Pras.g_00225	gene	1827				
Pras.g_00225	CDS	1827				hypothetical protein
Pras.g_00226	gene	603				
Pras.g_00226	CDS	603				hypothetical protein
Pras.g_00227	gene	159				
Pras.g_00227	CDS	159				hypothetical protein
Pras.g_00228	gene	2115				
Pras.g_00228	CDS	2115				hypothetical protein
Pras.g_00229	gene	183				
Pras.g_00229	CDS	183				hypothetical protein
Pras.g_00230	gene	231				
Pras.g_00230	CDS	231				hypothetical protein
Pras.g_00231	gene	87				
Pras.g_00231	tRNA	87				tRNA-Ser(cga)
Pras.g_00232	gene	1023	idiA			
Pras.g_00232	CDS	1023	idiA		COG1840	Iron deficiency-induced protein A
Pras.g_00233	gene	642				
Pras.g_00233	CDS	642		1.14.11.-	COG3128	PKHD-type hydroxylase
Pras.g_00234	gene	240				
Pras.g_00234	CDS	240				hypothetical protein
Pras.g_00235	gene	1254				
Pras.g_00235	CDS	1254				putative protein
Pras.g_00236	gene	870	glyQ			
Pras.g_00236	CDS	870	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
Pras.g_00237	gene	387				
Pras.g_00237	CDS	387				hypothetical protein
Pras.g_00238	gene	333				
Pras.g_00238	CDS	333				hypothetical protein
Pras.g_00239	gene	171				
Pras.g_00239	CDS	171				hypothetical protein
Pras.g_00240	gene	639				
Pras.g_00240	CDS	639				hypothetical protein
Pras.g_00241	gene	246				
Pras.g_00241	CDS	246				hypothetical protein
Pras.g_00242	gene	654				
Pras.g_00242	CDS	654				hypothetical protein
Pras.g_00243	gene	1059	pcbC			
Pras.g_00243	CDS	1059	pcbC			Divinyl chlorophyll a/b light-harvesting protein PcbC
Pras.g_00244	gene	525	isiB			
Pras.g_00244	CDS	525	isiB		COG0716	Flavodoxin
Pras.g_00245	gene	735				
Pras.g_00245	CDS	735				hypothetical protein
Pras.g_00246	gene	258				
Pras.g_00246	CDS	258			COG4095	Sugar transporter SemiSWEET
Pras.g_00247	gene	234				
Pras.g_00247	CDS	234				hypothetical protein
Pras.g_00248	gene	795				
Pras.g_00248	CDS	795				hypothetical protein
Pras.g_00249	gene	252				
Pras.g_00249	CDS	252				hypothetical protein
Pras.g_00250	gene	1806	arnT			
Pras.g_00250	CDS	1806	arnT	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
Pras.g_00251	gene	1077	mshA_1			
Pras.g_00251	CDS	1077	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
Pras.g_00252	gene	915				
Pras.g_00252	CDS	915				hypothetical protein
Pras.g_00253	gene	810				
Pras.g_00253	CDS	810				hypothetical protein
Pras.g_00254	gene	384	aroH			
Pras.g_00254	CDS	384	aroH	5.4.99.5	COG4401	Chorismate mutase AroH
Pras.g_00255	gene	579				
Pras.g_00255	CDS	579				hypothetical protein
Pras.g_00256	gene	138				
Pras.g_00256	CDS	138				hypothetical protein
Pras.g_00257	gene	387	rnpA			
Pras.g_00257	CDS	387	rnpA	3.1.26.5		Ribonuclease P protein component
Pras.g_00258	gene	414				
Pras.g_00258	CDS	414				hypothetical protein
Pras.g_00259	gene	1143	yidC			
Pras.g_00259	CDS	1143	yidC			Membrane protein insertase YidC
Pras.g_00260	gene	1467	ftsH			
Pras.g_00260	CDS	1467	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
Pras.g_00261	gene	1278	serS			
Pras.g_00261	CDS	1278	serS	6.1.1.11	COG0172	Serine--tRNA ligase
Pras.g_00262	gene	1080	mmpA			
Pras.g_00262	CDS	1080	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
Pras.g_00263	gene	288	rpsN			
Pras.g_00263	CDS	288	rpsN		COG0199	30S ribosomal protein S14
Pras.g_00264	gene	2166	pnp_1			
Pras.g_00264	CDS	2166	pnp_1	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
Pras.g_00265	gene	903	cysQ			
Pras.g_00265	CDS	903	cysQ	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
Pras.g_00266	gene	861	rsmI			
Pras.g_00266	CDS	861	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
Pras.g_00267	gene	219				
Pras.g_00267	CDS	219				hypothetical protein
Pras.g_00268	gene	684				
Pras.g_00268	CDS	684				hypothetical protein
Pras.g_00269	gene	76				
Pras.g_00269	tRNA	76				tRNA-Arg(tct)
Pras.g_00270	gene	1287				
Pras.g_00270	CDS	1287				hypothetical protein
Pras.g_00271	gene	309				
Pras.g_00271	CDS	309				hypothetical protein
Pras.g_00272	gene	789	rkpK_1			
Pras.g_00272	CDS	789	rkpK_1	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
Pras.g_00273	gene	96				
Pras.g_00273	CDS	96				hypothetical protein
Pras.g_00274	gene	705				
Pras.g_00274	CDS	705				hypothetical protein
Pras.g_00275	gene	1152				
Pras.g_00275	CDS	1152				hypothetical protein
Pras.g_00276	gene	1158				
Pras.g_00276	CDS	1158				hypothetical protein
Pras.g_00277	gene	981				
Pras.g_00277	CDS	981				hypothetical protein
Pras.g_00278	gene	1068	pglH			
Pras.g_00278	CDS	1068	pglH	2.4.1.292	COG0438	GalNAc-alpha-(1->4)-GalNAc-alpha-(1->3)-diNAcBac-PP-undecaprenol alpha-1,4-N-acetyl-D-galactosaminyltransferase
Pras.g_00279	gene	999				
Pras.g_00279	CDS	999				hypothetical protein
Pras.g_00280	gene	1323				
Pras.g_00280	CDS	1323				hypothetical protein
Pras.g_00281	gene	408				
Pras.g_00281	CDS	408				hypothetical protein
Pras.g_00282	gene	987				
Pras.g_00282	CDS	987				hypothetical protein
Pras.g_00283	gene	927				
Pras.g_00283	CDS	927				hypothetical protein
Pras.g_00284	gene	822				
Pras.g_00284	CDS	822				hypothetical protein
Pras.g_00285	gene	1785	pglK_1			
Pras.g_00285	CDS	1785	pglK_1	7.5.2.5	COG1132	Protein glycosylation K
Pras.g_00286	gene	1056	tagO			
Pras.g_00286	CDS	1056	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
Pras.g_00287	gene	873				
Pras.g_00287	CDS	873				hypothetical protein
Pras.g_00288	gene	852				
Pras.g_00288	CDS	852				hypothetical protein
Pras.g_00289	gene	1443	algA			
Pras.g_00289	CDS	1443	algA		COG0662	Alginate biosynthesis protein AlgA
Pras.g_00290	gene	195				
Pras.g_00290	CDS	195				hypothetical protein
