locus_tag	ftype	length_bp	gene	EC_number	COG	product
Syab.g_00021	gene	1752				
Syab.g_00021	CDS	1752				hypothetical protein
Syab.g_00022	gene	810	grpE			
Syab.g_00022	CDS	810	grpE			Protein GrpE
Syab.g_00023	gene	1131	dnaJ_1			
Syab.g_00023	CDS	1131	dnaJ_1		COG0484	Chaperone protein DnaJ
Syab.g_00024	gene	243				
Syab.g_00024	CDS	243				hypothetical protein
Syab.g_00025	gene	882	rsgA			
Syab.g_00025	CDS	882	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
Syab.g_00026	gene	342	ybaB			
Syab.g_00026	CDS	342	ybaB		COG0718	Nucleoid-associated protein YbaB
Syab.g_00027	gene	939	murB			
Syab.g_00027	CDS	939	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
Syab.g_00028	gene	1407	murC			
Syab.g_00028	CDS	1407	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
Syab.g_00029	gene	1026	gap2			
Syab.g_00029	CDS	1026	gap2	1.2.1.59		Glyceraldehyde-3-phosphate dehydrogenase 2
Syab.g_00030	gene	981	thiL			
Syab.g_00030	CDS	981	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
Syab.g_00031	gene	1074				
Syab.g_00031	CDS	1074				hypothetical protein
Syab.g_00032	gene	564	efp			
Syab.g_00032	CDS	564	efp		COG0231	Elongation factor P
Syab.g_00033	gene	480	accB			
Syab.g_00033	CDS	480	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
Syab.g_00034	gene	1029	pdxA2			
Syab.g_00034	CDS	1029	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
Syab.g_00035	gene	930				
Syab.g_00035	CDS	930				hypothetical protein
Syab.g_00036	gene	432				
Syab.g_00036	CDS	432				hypothetical protein
Syab.g_00037	gene	1509				
Syab.g_00037	CDS	1509				hypothetical protein
Syab.g_00038	gene	399				
Syab.g_00038	CDS	399				hypothetical protein
Syab.g_00039	gene	507				
Syab.g_00039	CDS	507				hypothetical protein
Syab.g_00040	gene	516				
Syab.g_00040	CDS	516				hypothetical protein
Syab.g_00041	gene	291				
Syab.g_00041	CDS	291				hypothetical protein
Syab.g_00042	gene	174				
Syab.g_00042	CDS	174				hypothetical protein
Syab.g_00043	gene	195				
Syab.g_00043	CDS	195				hypothetical protein
Syab.g_00044	gene	72				
Syab.g_00044	tRNA	72				tRNA-Gly(ccc)
Syab.g_00045	gene	1134				
Syab.g_00045	CDS	1134		1.12.-.-		Soluble hydrogenase 42 kDa subunit
Syab.g_00046	gene	1188	cbiD			
Syab.g_00046	CDS	1188	cbiD	2.1.1.195		Cobalt-precorrin-5B C(1)-methyltransferase
Syab.g_00047	gene	1587	guaA			
Syab.g_00047	CDS	1587	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
Syab.g_00048	gene	387				
Syab.g_00048	CDS	387				hypothetical protein
Syab.g_00049	gene	387				
Syab.g_00049	CDS	387				hypothetical protein
Syab.g_00050	gene	648				
Syab.g_00050	CDS	648				hypothetical protein
Syab.g_00051	gene	396				
Syab.g_00051	CDS	396				hypothetical protein
Syab.g_00052	gene	1806	mrdA			
Syab.g_00052	CDS	1806	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
Syab.g_00053	gene	1176	mgtA			
Syab.g_00053	CDS	1176	mgtA	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
Syab.g_00054	gene	1146				
Syab.g_00054	CDS	1146				hypothetical protein
Syab.g_00055	gene	168				
Syab.g_00055	CDS	168				hypothetical protein
Syab.g_00056	gene	810	thiG			
Syab.g_00056	CDS	810	thiG	2.8.1.10	COG2022	Thiazole synthase
Syab.g_00057	gene	615				
Syab.g_00057	CDS	615				hypothetical protein
Syab.g_00058	gene	576				
Syab.g_00058	CDS	576				hypothetical protein
Syab.g_00059	gene	348	rplT			
Syab.g_00059	CDS	348	rplT		COG0292	50S ribosomal protein L20
Syab.g_00060	gene	198	rpmI			
Syab.g_00060	CDS	198	rpmI		COG0291	50S ribosomal protein L35
Syab.g_00061	gene	1614				
Syab.g_00061	CDS	1614				hypothetical protein
Syab.g_00062	gene	1404				
Syab.g_00062	CDS	1404		2.4.1.336	COG1215	Beta-monoglucosyldiacylglycerol synthase
Syab.g_00063	gene	1932	dnaX			
Syab.g_00063	CDS	1932	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit gamma/tau
Syab.g_00064	gene	696				
Syab.g_00064	CDS	696				hypothetical protein
Syab.g_00065	gene	1356	clpX			
Syab.g_00065	CDS	1356	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
Syab.g_00066	gene	690	clpP_1			
Syab.g_00066	CDS	690	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
Syab.g_00067	gene	1350	tig			
Syab.g_00067	CDS	1350	tig	5.2.1.8		Trigger factor
Syab.g_00068	gene	1137	asd			
Syab.g_00068	CDS	1137	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
Syab.g_00069	gene	909	dapA			
Syab.g_00069	CDS	909	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
Syab.g_00070	gene	2031	rnj1			
Syab.g_00070	CDS	2031	rnj1	3.1.-.-		Ribonuclease J 1
Syab.g_00071	gene	798				
Syab.g_00071	CDS	798				hypothetical protein
Syab.g_00072	gene	996	tilS			
Syab.g_00072	CDS	996	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
Syab.g_00073	gene	795				
Syab.g_00073	CDS	795				hypothetical protein
Syab.g_00074	gene	423				
Syab.g_00074	CDS	423				hypothetical protein
Syab.g_00075	gene	2040	uvrB			
Syab.g_00075	CDS	2040	uvrB			UvrABC system protein B
Syab.g_00076	gene	1818				
Syab.g_00076	CDS	1818				hypothetical protein
Syab.g_00077	gene	906				
Syab.g_00077	CDS	906				hypothetical protein
Syab.g_00078	gene	981				
Syab.g_00078	CDS	981				hypothetical protein
Syab.g_00079	gene	555	cobH			
Syab.g_00079	CDS	555	cobH	5.4.99.61		Precorrin-8X methylmutase
Syab.g_00080	gene	2751	mutS			
Syab.g_00080	CDS	2751	mutS		COG0249	DNA mismatch repair protein MutS
Syab.g_00081	gene	189	psbZ			
Syab.g_00081	CDS	189	psbZ			Photosystem II reaction center protein Z
Syab.g_00082	gene	483	ribH			
Syab.g_00082	CDS	483	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
Syab.g_00083	gene	72				
Syab.g_00083	tRNA	72				tRNA-Gly(gcc)
Syab.g_00084	gene	603				
Syab.g_00084	CDS	603				hypothetical protein
Syab.g_00085	gene	456				
Syab.g_00085	CDS	456				hypothetical protein
Syab.g_00086	gene	1119	mshA_1			
Syab.g_00086	CDS	1119	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
Syab.g_00087	gene	2853	secA			
Syab.g_00087	CDS	2853	secA		COG0653	Protein translocase subunit SecA
Syab.g_00088	gene	747	cysE			
Syab.g_00088	CDS	747	cysE	2.3.1.30	COG1045	Serine acetyltransferase
Syab.g_00089	gene	861				
Syab.g_00089	CDS	861				hypothetical protein
Syab.g_00090	gene	780				
Syab.g_00090	CDS	780				hypothetical protein
Syab.g_00091	gene	639	infC			
Syab.g_00091	CDS	639	infC			Translation initiation factor IF-3
Syab.g_00092	gene	933	miaA			
Syab.g_00092	CDS	933	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
Syab.g_00093	gene	1968	gyrB			
Syab.g_00093	CDS	1968	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
Syab.g_00094	gene	339				
Syab.g_00094	CDS	339				hypothetical protein
Syab.g_00095	gene	378	crcB_1			
Syab.g_00095	CDS	378	crcB_1			Putative fluoride ion transporter CrcB
Syab.g_00096	gene	396	crcB_2			
Syab.g_00096	CDS	396	crcB_2			Putative fluoride ion transporter CrcB
Syab.g_00097	gene	480	gpx1			
Syab.g_00097	CDS	480	gpx1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
Syab.g_00098	gene	1455				
Syab.g_00098	CDS	1455			COG2239	Magnesium transporter MgtE
Syab.g_00099	gene	1008	sigA2_1			
Syab.g_00099	CDS	1008	sigA2_1		COG0568	RNA polymerase sigma factor SigA2
Syab.g_00100	gene	924	menH_1			
Syab.g_00100	CDS	924	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
Syab.g_00101	gene	3255	acrB			
Syab.g_00101	CDS	3255	acrB		COG0841	Multidrug efflux pump subunit AcrB
Syab.g_00102	gene	1155	bepF			
Syab.g_00102	CDS	1155	bepF			Efflux pump periplasmic linker BepF
Syab.g_00103	gene	1155	mutY			
Syab.g_00103	CDS	1155	mutY	3.2.2.31		Adenine DNA glycosylase
Syab.g_00104	gene	993	kdgK			
Syab.g_00104	CDS	993	kdgK	2.7.1.45		2-dehydro-3-deoxygluconokinase
Syab.g_00105	gene	852	ydjH			
Syab.g_00105	CDS	852	ydjH	2.7.1.-	COG0524	putative sugar kinase YdjH
Syab.g_00106	gene	1356				
Syab.g_00106	CDS	1356				hypothetical protein
Syab.g_00107	gene	186				
Syab.g_00107	CDS	186				hypothetical protein
Syab.g_00108	gene	1458	panF			
Syab.g_00108	CDS	1458	panF		COG4145	Sodium/pantothenate symporter
Syab.g_00109	gene	525				
Syab.g_00109	CDS	525				hypothetical protein
Syab.g_00110	gene	1431	ahcY			
Syab.g_00110	CDS	1431	ahcY	3.3.1.1		Adenosylhomocysteinase
Syab.g_00111	gene	660				
Syab.g_00111	CDS	660			COG0586	putative membrane protein
Syab.g_00112	gene	381	ssb			
Syab.g_00112	CDS	381	ssb		COG0629	Single-stranded DNA-binding protein
Syab.g_00113	gene	1053	mreB			
Syab.g_00113	CDS	1053	mreB			Cell shape-determining protein MreB
Syab.g_00114	gene	744	mreC			
Syab.g_00114	CDS	744	mreC		COG1792	Cell shape-determining protein MreC
Syab.g_00115	gene	504				
Syab.g_00115	CDS	504				hypothetical protein
Syab.g_00116	gene	1308				
Syab.g_00116	CDS	1308				hypothetical protein
Syab.g_00117	gene	768	mprA_1			
Syab.g_00117	CDS	768	mprA_1			Response regulator MprA
Syab.g_00118	gene	1470	lysS			
Syab.g_00118	CDS	1470	lysS	6.1.1.6		Lysine--tRNA ligase
Syab.g_00119	gene	264				
Syab.g_00119	CDS	264				hypothetical protein
Syab.g_00120	gene	486				
Syab.g_00120	CDS	486				hypothetical protein
Syab.g_00121	gene	234				
Syab.g_00121	CDS	234				hypothetical protein
Syab.g_00122	gene	981	egtD			
Syab.g_00122	CDS	981	egtD	2.1.1.44	COG4301	Histidine N-alpha-methyltransferase
Syab.g_00123	gene	1233	egtB			
Syab.g_00123	CDS	1233	egtB	1.14.99.50		Hercynine oxygenase
Syab.g_00124	gene	2079				
Syab.g_00124	CDS	2079				hypothetical protein
Syab.g_00125	gene	495	smpB			
Syab.g_00125	CDS	495	smpB		COG0691	SsrA-binding protein
Syab.g_00126	gene	1080	ruvB_1			
Syab.g_00126	CDS	1080	ruvB_1	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
Syab.g_00127	gene	810	cpoB_1			
Syab.g_00127	CDS	810	cpoB_1			Cell division coordinator CpoB
Syab.g_00128	gene	1176	scmP			
Syab.g_00128	CDS	1176	scmP	3.5.1.-	COG1473	N-acetylcysteine deacetylase
Syab.g_00129	gene	231				
Syab.g_00129	CDS	231				hypothetical protein
Syab.g_00130	gene	627				
Syab.g_00130	CDS	627				hypothetical protein
Syab.g_00131	gene	1398	thiC			
Syab.g_00131	CDS	1398	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
Syab.g_00132	gene	2010	tkt			
Syab.g_00132	CDS	2010	tkt	2.2.1.1	COG0021	Transketolase
Syab.g_00133	gene	1248	fabF			
Syab.g_00133	CDS	1248	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
Syab.g_00134	gene	243	acpP			
Syab.g_00134	CDS	243	acpP			Acyl carrier protein
Syab.g_00135	gene	246	psaC			
Syab.g_00135	CDS	246	psaC	1.97.1.12	COG1145	Photosystem I iron-sulfur center
Syab.g_00136	gene	1887	glmS			
Syab.g_00136	CDS	1887	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
Syab.g_00137	gene	447				
Syab.g_00137	CDS	447		3.1.-.-		Ribonuclease VapC44
Syab.g_00138	gene	246				
Syab.g_00138	CDS	246				Putative antitoxin VapB38
Syab.g_00139	gene	372				
Syab.g_00139	CDS	372				hypothetical protein
Syab.g_00140	gene	795	wfgD			
Syab.g_00140	CDS	795	wfgD	2.4.1.305		UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-glucosyltransferase WfgD
Syab.g_00141	gene	150				
Syab.g_00141	CDS	150				hypothetical protein
Syab.g_00142	gene	936				
Syab.g_00142	CDS	936				hypothetical protein
Syab.g_00143	gene	825				
Syab.g_00143	CDS	825				hypothetical protein
Syab.g_00144	gene	723				
Syab.g_00144	CDS	723				hypothetical protein
Syab.g_00145	gene	831				
Syab.g_00145	CDS	831				hypothetical protein
Syab.g_00146	gene	1101				
Syab.g_00146	CDS	1101				hypothetical protein
Syab.g_00147	gene	963	fcl			
Syab.g_00147	CDS	963	fcl	1.1.1.271	COG0451	GDP-L-fucose synthase
Syab.g_00148	gene	1155	gmd			
Syab.g_00148	CDS	1155	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
Syab.g_00149	gene	1383				
Syab.g_00149	CDS	1383				hypothetical protein
Syab.g_00150	gene	1086				
Syab.g_00150	CDS	1086				hypothetical protein
Syab.g_00151	gene	2415				
Syab.g_00151	CDS	2415				hypothetical protein
Syab.g_00152	gene	486				
Syab.g_00152	CDS	486				hypothetical protein
Syab.g_00153	gene	1803				
Syab.g_00153	CDS	1803				hypothetical protein
Syab.g_00154	gene	624				
Syab.g_00154	CDS	624				hypothetical protein
Syab.g_00155	gene	1308				
Syab.g_00155	CDS	1308				hypothetical protein
Syab.g_00156	gene	1239				
Syab.g_00156	CDS	1239				hypothetical protein
Syab.g_00157	gene	6537				
Syab.g_00157	CDS	6537				hypothetical protein
Syab.g_00158	gene	1128	ugtP			
Syab.g_00158	CDS	1128	ugtP	2.4.1.315	COG0707	Processive diacylglycerol beta-glucosyltransferase
Syab.g_00159	gene	282				
Syab.g_00159	CDS	282				hypothetical protein
Syab.g_00160	gene	954				
Syab.g_00160	CDS	954		5.1.3.2	COG1088	UDP-glucose 4-epimerase
Syab.g_00161	gene	1491	algA_1			
Syab.g_00161	CDS	1491	algA_1		COG0662	Alginate biosynthesis protein AlgA
Syab.g_00162	gene	1137				
Syab.g_00162	CDS	1137				hypothetical protein
Syab.g_00163	gene	282				
Syab.g_00163	CDS	282				hypothetical protein
Syab.g_00164	gene	147				
Syab.g_00164	CDS	147				hypothetical protein
Syab.g_00165	gene	273				
Syab.g_00165	CDS	273				hypothetical protein
Syab.g_00166	gene	342				
Syab.g_00166	CDS	342				hypothetical protein
Syab.g_00167	gene	207				
Syab.g_00167	CDS	207				hypothetical protein
Syab.g_00168	gene	1131				
Syab.g_00168	CDS	1131		3.2.1.184	COG0381	UDP-N,N'-diacetylbacillosamine 2-epimerase (hydrolyzing)
Syab.g_00169	gene	693	neuA			
Syab.g_00169	CDS	693	neuA	2.7.7.43		N-acylneuraminate cytidylyltransferase
Syab.g_00170	gene	1494	murJ_1			
Syab.g_00170	CDS	1494	murJ_1			lipid II flippase MurJ
Syab.g_00171	gene	636	hisH_1			
Syab.g_00171	CDS	636	hisH_1	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
Syab.g_00172	gene	630	epsM			
Syab.g_00172	CDS	630	epsM	2.3.1.-	COG0110	Putative acetyltransferase EpsM
Syab.g_00173	gene	1044	neuB_1			
Syab.g_00173	CDS	1044	neuB_1	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
Syab.g_00174	gene	831				
Syab.g_00174	CDS	831				hypothetical protein
Syab.g_00175	gene	804	hisF_1			
Syab.g_00175	CDS	804	hisF_1	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
Syab.g_00176	gene	1329				
Syab.g_00176	CDS	1329				hypothetical protein
Syab.g_00177	gene	1815	asnB			
Syab.g_00177	CDS	1815	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
Syab.g_00178	gene	1518	arnB			
Syab.g_00178	CDS	1518	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
Syab.g_00179	gene	1029				
Syab.g_00179	CDS	1029				hypothetical protein
Syab.g_00180	gene	1062	neuB_2			
Syab.g_00180	CDS	1062	neuB_2	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
Syab.g_00181	gene	753	legF			
Syab.g_00181	CDS	753	legF	2.7.7.82	COG1083	CMP-N,N'-diacetyllegionaminic acid synthase
Syab.g_00182	gene	555	pssY			
Syab.g_00182	CDS	555	pssY	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
Syab.g_00183	gene	1233				
Syab.g_00183	CDS	1233				hypothetical protein
Syab.g_00184	gene	975	iolG_1			
Syab.g_00184	CDS	975	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
Syab.g_00185	gene	2133	srkA			
Syab.g_00185	CDS	2133	srkA	2.7.11.1		Stress response kinase A
Syab.g_00186	gene	810				
Syab.g_00186	CDS	810		1.1.1.119	COG1028	Glucose 1-dehydrogenase
Syab.g_00187	gene	231				
Syab.g_00187	CDS	231				hypothetical protein
Syab.g_00188	gene	450				
Syab.g_00188	CDS	450				hypothetical protein
Syab.g_00189	gene	1857	pglF			
Syab.g_00189	CDS	1857	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
Syab.g_00190	gene	1755				
Syab.g_00190	CDS	1755				hypothetical protein
Syab.g_00191	gene	564	rimM			
Syab.g_00191	CDS	564	rimM			Ribosome maturation factor RimM
Syab.g_00192	gene	210				
Syab.g_00192	CDS	210				hypothetical protein
Syab.g_00193	gene	810				
Syab.g_00193	CDS	810				hypothetical protein
Syab.g_00194	gene	375				
Syab.g_00194	CDS	375				hypothetical protein
Syab.g_00195	gene	231				
Syab.g_00195	CDS	231				hypothetical protein
Syab.g_00196	gene	858	rnc			
Syab.g_00196	CDS	858	rnc	3.1.26.3		Ribonuclease 3
Syab.g_00197	gene	74				
Syab.g_00197	tRNA	74				tRNA-Arg(cct)
Syab.g_00198	gene	384	mscL_1			
Syab.g_00198	CDS	384	mscL_1		COG1970	Large-conductance mechanosensitive channel
Syab.g_00199	gene	342				
Syab.g_00199	CDS	342				hypothetical protein
Syab.g_00200	gene	456				
Syab.g_00200	CDS	456				hypothetical protein
Syab.g_00201	gene	2676	malP			
Syab.g_00201	CDS	2676	malP	2.4.1.1	COG0058	Maltodextrin phosphorylase
Syab.g_00202	gene	1395	nhaS3			
Syab.g_00202	CDS	1395	nhaS3			High-affinity Na(+)/H(+) antiporter NhaS3
Syab.g_00203	gene	315				
Syab.g_00203	CDS	315				hypothetical protein
Syab.g_00204	gene	924	menH_2			
Syab.g_00204	CDS	924	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
Syab.g_00205	gene	861				
Syab.g_00205	CDS	861				hypothetical protein
Syab.g_00206	gene	1233				
Syab.g_00206	CDS	1233				hypothetical protein
Syab.g_00207	gene	1401				
Syab.g_00207	CDS	1401				hypothetical protein
Syab.g_00208	gene	540				
Syab.g_00208	CDS	540				hypothetical protein
Syab.g_00209	gene	1311	glpC			
Syab.g_00209	CDS	1311	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
Syab.g_00210	gene	1425	icd			
Syab.g_00210	CDS	1425	icd	1.1.1.42		Isocitrate dehydrogenase [NADP]
Syab.g_00211	gene	462				
Syab.g_00211	CDS	462				hypothetical protein
Syab.g_00212	gene	714	pbsA1			
Syab.g_00212	CDS	714	pbsA1	1.14.14.18		Heme oxygenase 1
Syab.g_00213	gene	1026				
Syab.g_00213	CDS	1026				hypothetical protein
Syab.g_00214	gene	1812	msbA			
Syab.g_00214	CDS	1812	msbA	7.5.2.6		Lipid A export ATP-binding/permease protein MsbA
Syab.g_00215	gene	2217				
Syab.g_00215	CDS	2217				hypothetical protein
Syab.g_00216	gene	1143	pglJ			
Syab.g_00216	CDS	1143	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
Syab.g_00217	gene	1272	mshA_2			
Syab.g_00217	CDS	1272	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
Syab.g_00218	gene	1176	mshA_3			
Syab.g_00218	CDS	1176	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
Syab.g_00219	gene	870				
Syab.g_00219	CDS	870				hypothetical protein
Syab.g_00220	gene	816				
Syab.g_00220	CDS	816				hypothetical protein
Syab.g_00221	gene	843				
Syab.g_00221	CDS	843				hypothetical protein
Syab.g_00222	gene	384				
Syab.g_00222	CDS	384				hypothetical protein
Syab.g_00223	gene	2412	pcrA			
Syab.g_00223	CDS	2412	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
Syab.g_00224	gene	1236	cca			
Syab.g_00224	CDS	1236	cca	2.7.7.72		Multifunctional CCA protein
Syab.g_00225	gene	1296				
Syab.g_00225	CDS	1296				hypothetical protein
Syab.g_00226	gene	2193	selD			
Syab.g_00226	CDS	2193	selD	2.7.9.3		Selenide, water dikinase
Syab.g_00227	gene	1113	galE			
Syab.g_00227	CDS	1113	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
Syab.g_00228	gene	1260	hisS			
Syab.g_00228	CDS	1260	hisS	6.1.1.21		Histidine--tRNA ligase
Syab.g_00229	gene	1440	rkpK			
Syab.g_00229	CDS	1440	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
Syab.g_00230	gene	1041	galE1			
Syab.g_00230	CDS	1041	galE1	5.1.3.2	COG1088	UDP-glucose 4-epimerase
Syab.g_00231	gene	288				
Syab.g_00231	CDS	288				hypothetical protein
Syab.g_00232	gene	201	psbJ			
Syab.g_00232	CDS	201	psbJ			Photosystem II reaction center protein J
Syab.g_00233	gene	120	psbL			
Syab.g_00233	CDS	120	psbL			Photosystem II reaction center protein L
Syab.g_00234	gene	138	psbF			
Syab.g_00234	CDS	138	psbF			Cytochrome b559 subunit beta
Syab.g_00235	gene	249	psbE			
Syab.g_00235	CDS	249	psbE			Cytochrome b559 subunit alpha
Syab.g_00236	gene	1011				
Syab.g_00236	CDS	1011			COG4447	Ycf48-like protein
Syab.g_00237	gene	441				
Syab.g_00237	CDS	441				hypothetical protein
Syab.g_00238	gene	363	ndhC			
Syab.g_00238	CDS	363	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
Syab.g_00239	gene	780	ndhK1			
Syab.g_00239	CDS	780	ndhK1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit K 1
Syab.g_00240	gene	552	ndhJ			
Syab.g_00240	CDS	552	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J
Syab.g_00241	gene	1356				
Syab.g_00241	CDS	1356				Gluconeogenesis factor
Syab.g_00242	gene	828	mlaF			
Syab.g_00242	CDS	828	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
Syab.g_00243	gene	894				
Syab.g_00243	CDS	894				hypothetical protein
Syab.g_00244	gene	2082				
Syab.g_00244	CDS	2082				hypothetical protein
Syab.g_00245	gene	456	folK			
Syab.g_00245	CDS	456	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
Syab.g_00246	gene	189				
Syab.g_00246	CDS	189				hypothetical protein
Syab.g_00247	gene	378	nudF			
Syab.g_00247	CDS	378	nudF	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
Syab.g_00248	gene	1479	phr			
Syab.g_00248	CDS	1479	phr	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
Syab.g_00249	gene	1215	desV			
Syab.g_00249	CDS	1215	desV	2.6.1.106		dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase
Syab.g_00250	gene	597				
Syab.g_00250	CDS	597				hypothetical protein
Syab.g_00251	gene	504				
Syab.g_00251	CDS	504				hypothetical protein
Syab.g_00252	gene	429				
Syab.g_00252	CDS	429				hypothetical protein
Syab.g_00253	gene	948	phrB			
Syab.g_00253	CDS	948	phrB	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
Syab.g_00254	gene	783	fabI			
Syab.g_00254	CDS	783	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
Syab.g_00255	gene	900				
Syab.g_00255	CDS	900				hypothetical protein
Syab.g_00256	gene	648	hisB			
Syab.g_00256	CDS	648	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
Syab.g_00257	gene	1497				
