HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn	Syaa	Syab	Syac	Syad	Syae	Syaf	Syag	Syah	Syai	Syaj	Syak	Syal	Syam	Syan	Syao	Syap	Syaq	Syar	Syas	Syat
N48.HOG0000063	OG0000023	n0	Praa.g_00359			Prad.g_00751	Prae.g_00359														Pras.g_01213		Prau.g_00362			Prax.g_00813	Pray.g_00838	Praz.g_00814	Prba.g_00854			Prbd.g_00879					Prbi.g_00384																									
N48.HOG0000064	OG0000024	n17	Praa.g_00747			Prad.g_01088	Prae.g_00748														Pras.g_01645		Prau.g_00796			Prax.g_00432	Pray.g_00289	Praz.g_01571	Prba.g_01558			Prbd.g_00045					Prbi.g_00788																									
N48.HOG0000065	OG0000024	n45	Praa.g_00675			Prad.g_01249	Prae.g_00649														Pras.g_01551		Prau.g_00715			Prax.g_00967	Pray.g_01088	Praz.g_01655	Prba.g_01642			Prbd.g_00569					Prbi.g_00678																									
N48.HOG0000066	OG0000025	n39	Praa.g_00839			Prad.g_01181	Prae.g_00840														Pras.g_01735		Prau.g_00888			Prax.g_00338	Pray.g_00383	Praz.g_01477	Prba.g_01464			Prbd.g_00137					Prbi.g_00882																									
N48.HOG0000067	OG0000025	n58	Praa.g_00331			Prad.g_01660	Prae.g_00332														Pras.g_01183		Prau.g_00333			Prax.g_00842	Pray.g_00809	Praz.g_00688	Prba.g_00547			Prbd.g_00908					Prbi.g_00355																									
N48.HOG0000068	OG0000026	n32																			Pras.g_00873		Prau.g_00030																																							
N48.HOG0000069	OG0000026	n34																								Prax.g_00458																																				
N48.HOG0000070	OG0000026	n37	Praa.g_00031			Prad.g_01955	Prae.g_00031																			Prax.g_00282	Pray.g_01493	Praz.g_00396	Prba.g_01824			Prbd.g_01206					Prbi.g_00031																									
N48.HOG0000071	OG0000026	n53	Praa.g_01054			Prad.g_01004	Prae.g_01056														Pras.g_01949		Prau.g_01103			Prax.g_01220	Pray.g_00599	Praz.g_00081	Prba.g_01249			Prbd.g_00355					Prbi.g_01101																									
N48.HOG0000072	OG0000027	n40	Praa.g_00470				Prae.g_00444														Pras.g_01348						Pray.g_00960	Praz.g_01858	Prba.g_00991			Prbd.g_00772					Prbi.g_00472																									
N48.HOG0000073	OG0000027	n54				Prad.g_01298																																																								
N48.HOG0000074	OG0000027	n56	Praa.g_01301			Prad.g_00353	Prae.g_01311														Pras.g_00185		Prau.g_01353			Prax.g_01916	Pray.g_01887	Praz.g_01197	Prba.g_01175			Prbd.g_01832					Prbi.g_01374																									
N48.HOG0000075	OG0000028	n21	Praa.g_00320			Prad.g_01671	Prae.g_00321														Pras.g_01172		Prau.g_00322			Prax.g_00855	Pray.g_00798	Praz.g_00677	Prba.g_00536			Prbd.g_00919					Prbi.g_00344																									
N48.HOG0000076	OG0000028	n31	Praa.g_01248			Prad.g_01204															Pras.g_00169		Prau.g_01338				Pray.g_01935	Praz.g_01246	Prba.g_01126			Prbd.g_01864					Prbi.g_01319, Prbi.g_01768																									
N48.HOG0000077	OG0000029	n2	Praa.g_00374			Prad.g_00734	Prae.g_00375														Pras.g_01228		Prau.g_00378			Prax.g_00798	Pray.g_00853	Praz.g_00799	Prba.g_00869			Prbd.g_00863					Prbi.g_00399																									
N48.HOG0000078	OG0000029	n19	Praa.g_00754			Prad.g_01096	Prae.g_00755														Pras.g_01653		Prau.g_00804			Prax.g_00425	Pray.g_00296	Praz.g_01564	Prba.g_01551			Prbd.g_00052					Prbi.g_00796																									
N48.HOG0000079	OG0000030	n1	Praa.g_01842				Prae.g_01825														Pras.g_00753		Prau.g_01935			Prax.g_01404	Pray.g_01374	Praz.g_00195	Prba.g_00778			Prbd.g_01325					Prbi.g_02004																									
N48.HOG0000080	OG0000031	n26																									Pray.g_01806	Praz.g_01116	Prba.g_00173																																	
N48.HOG0000081	OG0000031	n52																																			Prbi.g_01467																									
N48.HOG0000082	OG0000031	n61					Prae.g_01402																Prau.g_01431, Prau.g_01469																																							
N48.HOG0000083	OG0000031	n70																			Pras.g_00331																																									
N48.HOG0000084	OG0000031	n71																								Prax.g_01831																																				
N48.HOG0000085	OG0000032	n1				Prad.g_00572																																																								
N48.HOG0000086	OG0000032	n41				Prad.g_00561																	Prau.g_01475, Prau.g_01446			Prax.g_01838						Prbd.g_01730					Prbi.g_01497																									
N48.HOG0000087	OG0000032	n65																									Pray.g_01782	Praz.g_01092	Prba.g_00149																																	
N48.HOG0000088	OG0000033	n8	Praa.g_01437				Prae.g_01396																Prau.g_01465																																							
N48.HOG0000089	OG0000033	n22	Praa.g_00169			Prad.g_01822	Prae.g_00172														Pras.g_01020		Prau.g_00170			Prax.g_01049	Pray.g_00650	Praz.g_00529	Prba.g_00625			Prbd.g_01071					Prbi.g_00193																									
N48.HOG0000090	OG0000034	n0	Praa.g_01328			Prad.g_00618	Prae.g_01339														Pras.g_00219		Prau.g_01381			Prax.g_01889	Pray.g_01860	Praz.g_01170	Prba.g_01202			Prbd.g_01791					Prbi.g_01401																									
N48.HOG0000091	OG0000035	n41	Praa.g_01476			Prad.g_00515	Prae.g_01459														Pras.g_00350						Pray.g_01722	Praz.g_01041	Prba.g_00713			Prbd.g_01689																														
N48.HOG0000092	OG0000035	n53																					Prau.g_01531			Prax.g_01728											Prbi.g_01591																									
N48.HOG0000093	OG0000035	n57																					Prau.g_01528			Prax.g_01733																																				
N48.HOG0000094	OG0000037	n34	Praa.g_00109			Prad.g_01884	Prae.g_00108														Pras.g_00960		Prau.g_00110			Prax.g_01110	Pray.g_00180	Praz.g_00469	Prba.g_01897			Prbd.g_01135					Prbi.g_00116																									
N48.HOG0000095	OG0000038	n40	Praa.g_01883			Prad.g_01582	Prae.g_01865														Pras.g_00795		Prau.g_01976			Prax.g_01445	Pray.g_01415	Praz.g_00154	Prba.g_00819			Prbd.g_01283					Prbi.g_02057																									
N48.HOG0000096	OG0000039	n2	Praa.g_00686			Prad.g_01260	Prae.g_00660														Pras.g_01562		Prau.g_00726			Prax.g_00956	Pray.g_01077	Praz.g_01644	Prba.g_01631			Prbd.g_00558					Prbi.g_00689																									
N48.HOG0000097	OG0000040	n20	Praa.g_01618			Prad.g_00369	Prae.g_01597														Pras.g_00489		Prau.g_01662			Prax.g_01591	Pray.g_01585	Praz.g_00903	Prba.g_00251			Prbd.g_01550					Prbi.g_01738																									
N48.HOG0000098	OG0000040	n54	Praa.g_01140			Prad.g_01516	Prae.g_01143														Pras.g_00036		Prau.g_01187			Prax.g_00180	Pray.g_00084	Praz.g_00012	Prba.g_00084			Prbd.g_00448					Prbi.g_01187																									
N48.HOG0000099	OG0000041	n6	Praa.g_01683			Prad.g_00894	Prae.g_01669														Pras.g_00597		Prau.g_01778			Prax.g_01512						Prbd.g_01478					Prbi.g_01833																									
N48.HOG0000100	OG0000042	n0	Praa.g_01839			Prad.g_01624	Prae.g_01822														Pras.g_00750		Prau.g_01932			Prax.g_01401	Pray.g_01371	Praz.g_00198	Prba.g_00775			Prbd.g_01328					Prbi.g_02001																									
N48.HOG0000101	OG0000043	n10	Praa.g_00876			Prad.g_00276	Prae.g_00876														Pras.g_01772		Prau.g_00926			Prax.g_00301, Prax.g_00501, Prax.g_00530	Pray.g_00420	Praz.g_01440	Prba.g_01427			Prbd.g_00174					Prbi.g_00918																									
N48.HOG0000102	OG0000043	n41	Praa.g_01259			Prad.g_00313															Pras.g_00153		Prau.g_01321			Prax.g_01955	Pray.g_01924	Praz.g_01234	Prba.g_01138			Prbd.g_01891					Prbi.g_01334																									
N48.HOG0000103	OG0000044	n25																									Pray.g_00002	Praz.g_00693	Prba.g_00002								Prbi.g_01744																									
N48.HOG0000104	OG0000044	n36				Prad.g_01213																															Prbi.g_01760																									
N48.HOG0000105	OG0000045	n2																			Pras.g_00509		Prau.g_01682																																							
N48.HOG0000106	OG0000045	n18	Praa.g_00370			Prad.g_00738	Prae.g_00371														Pras.g_01224		Prau.g_00374			Prax.g_00802	Pray.g_00849	Praz.g_00803	Prba.g_00865			Prbd.g_00867					Prbi.g_00395																									
N48.HOG0000107	OG0000047	n15				Prad.g_00683															Pras.g_01263		Prau.g_00414				Pray.g_00897	Praz.g_01921	Prba.g_00913																																	
N48.HOG0000108	OG0000047	n37	Praa.g_00330			Prad.g_01661	Prae.g_00331														Pras.g_01182		Prau.g_00332			Prax.g_00843	Pray.g_00808	Praz.g_00687	Prba.g_00546			Prbd.g_00909					Prbi.g_00354																									
N48.HOG0000109	OG0000048	n17																								Prax.g_00173						Prbd.g_00439																														
N48.HOG0000110	OG0000048	n24																								Prax.g_00512																																				
N48.HOG0000111	OG0000048	n26	Praa.g_00373			Prad.g_00735	Prae.g_00374														Pras.g_01227		Prau.g_00377			Prax.g_00799	Pray.g_00852	Praz.g_00800	Prba.g_00868			Prbd.g_00864					Prbi.g_00398																									
N48.HOG0000112	OG0000049	n1	Praa.g_00382			Prad.g_00726	Prae.g_00383														Pras.g_01237		Prau.g_00387			Prax.g_00791	Pray.g_00862	Praz.g_00790	Prba.g_00878			Prbd.g_00854					Prbi.g_00408																									
N48.HOG0000113	OG0000049	n22																									Pray.g_00265	Praz.g_01269	Prba.g_01104																																	
N48.HOG0000114	OG0000049	n32	Praa.g_00997				Prae.g_00997																			Prax.g_01162	Pray.g_00544	Praz.g_01317	Prba.g_01304			Prbd.g_00297					Prbi.g_01042																									
N48.HOG0000115	OG0000049	n39	Praa.g_01256			Prad.g_01215	Prae.g_01264														Pras.g_00151		Prau.g_01319			Prax.g_01958	Pray.g_00885	Praz.g_00767	Prba.g_00901			Prbd.g_01894					Prbi.g_01331																									
N48.HOG0000116	OG0000049	n57				Prad.g_00377															Pras.g_01596, Pras.g_00139		Prau.g_01303			Prax.g_01960		Praz.g_01258	Prba.g_01115																																	
N48.HOG0000117	OG0000050	n33																								Prax.g_00448	Pray.g_00883	Praz.g_00769	Prba.g_00899																																	
N48.HOG0000118	OG0000050	n38				Prad.g_01291																				Prax.g_00508						Prbd.g_01928																														
N48.HOG0000119	OG0000050	n44	Praa.g_01075			Prad.g_00985	Prae.g_01077														Pras.g_01969		Prau.g_01123			Prax.g_01240	Pray.g_00619	Praz.g_00101	Prba.g_01229			Prbd.g_00375					Prbi.g_01122																									
N48.HOG0000120	OG0000051	n6	Praa.g_01291			Prad.g_00342	Prae.g_01294														Pras.g_00179		Prau.g_01347			Prax.g_01927	Pray.g_01894	Praz.g_01204	Prba.g_01168								Prbi.g_01364																									
N48.HOG0000121	OG0000051	n41					Prae.g_01602																Prau.g_01275									Prbd.g_01544																														
N48.HOG0000122	OG0000051	n45																			Pras.g_00508		Prau.g_01681																																							
N48.HOG0000123	OG0000052	n3				Prad.g_00571																																																								
N48.HOG0000124	OG0000052	n19	Praa.g_01447				Prae.g_01416														Pras.g_00285		Prau.g_01489, Prau.g_01448				Pray.g_01793	Praz.g_01103	Prba.g_00160								Prbi.g_01478																									
N48.HOG0000125	OG0000053	n26																			Pras.g_00886		Prau.g_00040																																							
N48.HOG0000126	OG0000053	n30	Praa.g_01496			Prad.g_00494	Prae.g_01479														Pras.g_00370		Prau.g_01551			Prax.g_01708	Pray.g_01702	Praz.g_01021	Prba.g_00693			Prbd.g_01669					Prbi.g_01611																									
N48.HOG0000127	OG0000054	n1	Praa.g_00606			Prad.g_01395	Prae.g_00580														Pras.g_01482		Prau.g_00644			Prax.g_00065	Pray.g_01157	Praz.g_01724	Prba.g_01711			Prbd.g_00638					Prbi.g_00608																									
N48.HOG0000128	OG0000055	n3	Praa.g_00783			Prad.g_01126	Prae.g_00787														Pras.g_01682		Prau.g_00835			Prax.g_00392	Pray.g_00329	Praz.g_01531	Prba.g_01518			Prbd.g_00083					Prbi.g_00828																									
N48.HOG0000129	OG0000056	n22																			Pras.g_00881						Pray.g_01942	Praz.g_01253	Prba.g_01120																																	
N48.HOG0000130	OG0000057	n13	Praa.g_00698			Prad.g_01272	Prae.g_00672														Pras.g_01574		Prau.g_00738			Prax.g_00944	Pray.g_01065	Praz.g_01632	Prba.g_01619			Prbd.g_00546					Prbi.g_00702																									
N48.HOG0000131	OG0000058	n25					Prae.g_01417														Pras.g_00291					Prax.g_01823						Prbd.g_01733					Prbi.g_01461																									
N48.HOG0000132	OG0000058	n39					Prae.g_01406																Prau.g_01432, Prau.g_01460																																							
N48.HOG0000133	OG0000058	n49	Praa.g_01425			Prad.g_00565																					Pray.g_01786	Praz.g_01096	Prba.g_00153																																	
N48.HOG0000134	OG0000059	n32	Praa.g_01723			Prad.g_00855	Prae.g_01710														Pras.g_00637		Prau.g_01818			Prax.g_01286	Pray.g_01258	Praz.g_00311	Prba.g_00381			Prbd.g_01439					Prbi.g_01873																									
N48.HOG0000135	OG0000059	n50																									Pray.g_01761	Praz.g_01071	Prba.g_00127								Prbi.g_01717																									
N48.HOG0000136	OG0000060	n41					Prae.g_01238																			Prax.g_00517						Prbd.g_00824																														
N48.HOG0000137	OG0000061	n0	Praa.g_01159			Prad.g_01496	Prae.g_01163														Pras.g_00056		Prau.g_01206			Prax.g_00200	Pray.g_00064	Praz.g_00755	Prba.g_00064			Prbd.g_00468					Prbi.g_01207																									
N48.HOG0000138	OG0000062	n23	Praa.g_01555			Prad.g_00436	Prae.g_01537														Pras.g_00431		Prau.g_01609			Prax.g_01650	Pray.g_01644	Praz.g_00963	Prba.g_00310			Prbd.g_01610					Prbi.g_01668																									
N48.HOG0000139	OG0000063	n33	Praa.g_00033			Prad.g_01953	Prae.g_00033														Pras.g_00875		Prau.g_00032			Prax.g_00280	Pray.g_01495	Praz.g_00398	Prba.g_01826			Prbd.g_01204					Prbi.g_00033																									
N48.HOG0000140	OG0000063	n54				Prad.g_00081																	Prau.g_01295																																							
N48.HOG0000141	OG0000065	n0	Praa.g_00107			Prad.g_01886	Prae.g_00106														Pras.g_00958		Prau.g_00108			Prax.g_01112	Pray.g_00182	Praz.g_00467	Prba.g_01895			Prbd.g_01137					Prbi.g_00114																									
N48.HOG0000142	OG0000066	n0	Praa.g_00539			Prad.g_00090	Prae.g_00514														Pras.g_01416		Prau.g_00579			Prax.g_00662	Pray.g_01222	Praz.g_01789	Prba.g_00922			Prbd.g_00703					Prbi.g_00542																									
N48.HOG0000143	OG0000067	n46	Praa.g_00803			Prad.g_01146	Prae.g_00806														Pras.g_01701		Prau.g_00854			Prax.g_00373	Pray.g_00348	Praz.g_01512	Prba.g_01499			Prbd.g_00102					Prbi.g_00847																									
N48.HOG0000144	OG0000067	n57																			Pras.g_00311																																									
N48.HOG0000145	OG0000068	n0	Praa.g_01366			Prad.g_00594	Prae.g_01368														Pras.g_00250		Prau.g_01409			Prax.g_01863	Pray.g_01829	Praz.g_01139	Prba.g_00196			Prbd.g_01764					Prbi.g_01439																									
N48.HOG0000146	OG0000069	n38	Praa.g_01590																							Prax.g_01616																																				
N48.HOG0000147	OG0000069	n40				Prad.g_00952															Pras.g_00538		Prau.g_01285																																							
