HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn	Syaa	Syab	Syac	Syad	Syae	Syaf	Syag	Syah	Syai	Syaj	Syak	Syal	Syam	Syan	Syao	Syap	Syaq	Syar	Syas	Syat
N42.HOG0000030	OG0000014	n2																	Praq.g_01696	Prar.g_00281																																										
N42.HOG0000031	OG0000015	n23																	Praq.g_00065	Prar.g_01179																																										
N42.HOG0000032	OG0000016	n2																		Prar.g_00025																																										
N42.HOG0000033	OG0000017	n28																	Praq.g_01004	Prar.g_01428																																										
N42.HOG0000034	OG0000018	n21																	Praq.g_01314	Prar.g_01282																																										
N42.HOG0000035	OG0000018	n49																	Praq.g_01425	Prar.g_01711																																										
N42.HOG0000036	OG0000019	n10																	Praq.g_01753	Prar.g_00078																																										
N42.HOG0000037	OG0000019	n34																	Praq.g_00649	Prar.g_01663																																										
N42.HOG0000038	OG0000020	n6																	Praq.g_01281	Prar.g_01315																																										
N42.HOG0000039	OG0000020	n34																	Praq.g_00073	Prar.g_01187																																										
N42.HOG0000040	OG0000020	n61																	Praq.g_00041, Praq.g_00080	Prar.g_01007, Prar.g_01155																																										
N42.HOG0000041	OG0000020	n62																	Praq.g_00547	Prar.g_01561																																										
N42.HOG0000042	OG0000021	n4																	Praq.g_01179	Prar.g_00425																																										
N42.HOG0000043	OG0000022	n20																	Praq.g_00635	Prar.g_01649																																										
N42.HOG0000044	OG0000022	n49																	Praq.g_01296	Prar.g_01300																																										
N42.HOG0000045	OG0000023	n0																	Praq.g_01184	Prar.g_00420																																										
N42.HOG0000046	OG0000024	n17																	Praq.g_00618	Prar.g_01634																																										
N42.HOG0000047	OG0000024	n45																	Praq.g_00804	Prar.g_01505																																										
N42.HOG0000048	OG0000025	n39																	Praq.g_01432	Prar.g_01718																																										
N42.HOG0000049	OG0000025	n58																	Praq.g_01671	Prar.g_00256																																										
N42.HOG0000050	OG0000026	n37																	Praq.g_01234	Prar.g_00007																																										
N42.HOG0000051	OG0000026	n53																	Praq.g_01633	Prar.g_01919																																										
N42.HOG0000052	OG0000027	n24																	Praq.g_00521	Prar.g_00520																																										
N42.HOG0000053	OG0000028	n21																	Praq.g_01682	Prar.g_00267																																										
N42.HOG0000054	OG0000028	n31																	Praq.g_00103	Prar.g_00985																																										
N42.HOG0000055	OG0000029	n2																	Praq.g_01168	Prar.g_00436																																										
N42.HOG0000056	OG0000029	n19																	Praq.g_00627																																											
N42.HOG0000057	OG0000030	n1																	Praq.g_00772	Prar.g_00662																																										
N42.HOG0000058	OG0000031	n71																	Praq.g_00209	Prar.g_00879																																										
N42.HOG0000059	OG0000032	n41																	Praq.g_00202	Prar.g_00886																																										
N42.HOG0000060	OG0000033	n22																	Praq.g_01833	Prar.g_00158																																										
N42.HOG0000061	OG0000034	n0																	Praq.g_00143	Prar.g_00945																																										
N42.HOG0000062	OG0000035	n1																	Praq.g_00294	Prar.g_00339																																										
N42.HOG0000063	OG0000037	n34																	Praq.g_01894	Prar.g_00219																																										
N42.HOG0000064	OG0000038	n40																	Praq.g_00716	Prar.g_00702																																										
N42.HOG0000065	OG0000039	n2																	Praq.g_00815	Prar.g_01516																																										
N42.HOG0000066	OG0000040	n20																	Praq.g_01955	Prar.g_00715																																										
N42.HOG0000067	OG0000040	n54																	Praq.g_01313	Prar.g_01283																																										
N42.HOG0000068	OG0000041	n6																	Praq.g_00451	Prar.g_00602																																										
N42.HOG0000069	OG0000042	n0																	Praq.g_00770	Prar.g_00660																																										
N42.HOG0000070	OG0000043	n10																	Praq.g_01469	Prar.g_01755																																										
N42.HOG0000071	OG0000044	n25																	Praq.g_00058	Prar.g_01172																																										
N42.HOG0000072	OG0000045	n2																	Praq.g_00567	Prar.g_01583																																										
N42.HOG0000073	OG0000045	n18																	Praq.g_01172	Prar.g_00432																																										
N42.HOG0000074	OG0000047	n15																	Praq.g_01137	Prar.g_00468																																										
N42.HOG0000075	OG0000047	n37																	Praq.g_01672	Prar.g_00257																																										
N42.HOG0000076	OG0000048	n20																	Praq.g_01169	Prar.g_00435																																										
N42.HOG0000077	OG0000049	n1																	Praq.g_01159	Prar.g_00445																																										
N42.HOG0000078	OG0000049	n22																	Praq.g_00059	Prar.g_01173																																										
N42.HOG0000079	OG0000049	n39																	Praq.g_00085	Prar.g_01002																																										
N42.HOG0000080	OG0000049	n57																	Praq.g_00046	Prar.g_01160																																										
N42.HOG0000081	OG0000050	n44																	Praq.g_01654	Prar.g_01940																																										
N42.HOG0000082	OG0000053	n26																	Praq.g_01246	Prar.g_00589																																										
N42.HOG0000083	OG0000053	n30																	Praq.g_00314	Prar.g_00827																																										
N42.HOG0000084	OG0000054	n1																	Praq.g_00996	Prar.g_01436																																										
N42.HOG0000085	OG0000055	n3																	Praq.g_00650	Prar.g_01664																																										
N42.HOG0000086	OG0000056	n22																		Prar.g_00932																																										
N42.HOG0000087	OG0000057	n13																	Praq.g_00827	Prar.g_01528																																										
N42.HOG0000088	OG0000058	n25																	Praq.g_00218	Prar.g_00870																																										
N42.HOG0000089	OG0000058	n39																	Praq.g_00271	Prar.g_00362																																										
N42.HOG0000090	OG0000059	n32																	Praq.g_00927	Prar.g_01090																																										
N42.HOG0000091	OG0000061	n0																	Praq.g_01333	Prar.g_01263																																										
N42.HOG0000092	OG0000062	n23																	Praq.g_00372	Prar.g_00769																																										
N42.HOG0000093	OG0000063	n42																	Praq.g_01237	Prar.g_00004																																										
N42.HOG0000094	OG0000063	n51																	Praq.g_01236	Prar.g_00005																																										
N42.HOG0000095	OG0000063	n54																	Praq.g_00075	Prar.g_01189																																										
N42.HOG0000096	OG0000065	n0																	Praq.g_01896	Prar.g_00221																																										
N42.HOG0000097	OG0000066	n0																	Praq.g_01063	Prar.g_01369																																										
N42.HOG0000098	OG0000067	n7																	Praq.g_00670	Prar.g_01684																																										
N42.HOG0000099	OG0000068	n0																	Praq.g_00175	Prar.g_00911																																										
N42.HOG0000100	OG0000069	n40																	Praq.g_00056	Prar.g_01170																																										
N42.HOG0000101	OG0000069	n45																	Praq.g_00018	Prar.g_00736																																										
N42.HOG0000102	OG0000070	n0																	Praq.g_01107	Prar.g_00498																																										
N42.HOG0000103	OG0000071	n3																	Praq.g_00133	Prar.g_00955																																										
N42.HOG0000104	OG0000072	n1																	Praq.g_01831	Prar.g_00156																																										
N42.HOG0000105	OG0000073	n1																	Praq.g_01103	Prar.g_01330																																										
N42.HOG0000106	OG0000074	n21																	Praq.g_00811	Prar.g_01512																																										
N42.HOG0000107	OG0000075	n0																	Praq.g_00739	Prar.g_00629																																										
N42.HOG0000108	OG0000076	n29																	Praq.g_01243	Prar.g_00592																																										
N42.HOG0000109	OG0000076	n32																	Praq.g_00763	Prar.g_00653																																										
N42.HOG0000110	OG0000077	n4																	Praq.g_01925	Prar.g_00250																																										
N42.HOG0000111	OG0000078	n10																	Praq.g_01763	Prar.g_00088																																										
N42.HOG0000112	OG0000081	n15																	Praq.g_01071	Prar.g_01361																																										
N42.HOG0000113	OG0000082	n0																	Praq.g_01018	Prar.g_01414																																										
N42.HOG0000114	OG0000083	n13																	Praq.g_00614	Prar.g_01630																																										
N42.HOG0000115	OG0000083	n41																	Praq.g_00607	Prar.g_01623																																										
N42.HOG0000116	OG0000084	n11																	Praq.g_00290	Prar.g_00343																																										
N42.HOG0000117	OG0000085	n0																		Prar.g_01150																																										
N42.HOG0000118	OG0000086	n0																	Praq.g_01915	Prar.g_00240																																										
N42.HOG0000119	OG0000087	n0																	Praq.g_01864	Prar.g_00189																																										
N42.HOG0000120	OG0000088	n0																	Praq.g_01836	Prar.g_00161																																										
N42.HOG0000121	OG0000089	n0																	Praq.g_01188	Prar.g_00416																																										
N42.HOG0000122	OG0000090	n0																	Praq.g_01069	Prar.g_01363																																										
N42.HOG0000123	OG0000091	n0																	Praq.g_00960	Prar.g_01472																																										
N42.HOG0000124	OG0000092	n10																	Praq.g_01495	Prar.g_01781																																										
N42.HOG0000125	OG0000092	n38																	Praq.g_00725	Prar.g_00615																																										
N42.HOG0000126	OG0000093	n39																	Praq.g_01516	Prar.g_01801																																										
N42.HOG0000127	OG0000094	n2																	Praq.g_01600	Prar.g_01885																																										
N42.HOG0000128	OG0000095	n24																	Praq.g_01619	Prar.g_01904																																										
N42.HOG0000129	OG0000096	n14																	Praq.g_00081	Prar.g_01006																																										
N42.HOG0000130	OG0000096	n23																	Praq.g_01283	Prar.g_01313																																										
N42.HOG0000131	OG0000096	n39																	Praq.g_00097	Prar.g_00991																																										
N42.HOG0000132	OG0000097	n28																	Praq.g_01374	Prar.g_01222																																										
N42.HOG0000133	OG0000098	n0																	Praq.g_00157	Prar.g_00929																																										
N42.HOG0000134	OG0000099	n0																	Praq.g_00216	Prar.g_00872																																										
N42.HOG0000135	OG0000100	n0																	Praq.g_00368	Prar.g_00773																																										
N42.HOG0000136	OG0000101	n1																	Praq.g_00879	Prar.g_01027																																										
N42.HOG0000137	OG0000102	n0																	Praq.g_00768	Prar.g_00658																																										
N42.HOG0000138	OG0000103	n1																	Praq.g_00414	Prar.g_00050																																										
N42.HOG0000139	OG0000104	n0																	Praq.g_00422	Prar.g_00042																																										
N42.HOG0000140	OG0000105	n0																	Praq.g_01729	Prar.g_00313																																										
N42.HOG0000141	OG0000106	n0																	Praq.g_01173	Prar.g_00431																																										
N42.HOG0000142	OG0000107	n13																	Praq.g_01158	Prar.g_00446																																										
N42.HOG0000143	OG0000108	n0																	Praq.g_00531	Prar.g_00530																																										
N42.HOG0000144	OG0000109	n0																	Praq.g_00545	Prar.g_00544																																										
N42.HOG0000145	OG0000110	n3																	Praq.g_01028	Prar.g_01404																																										
N42.HOG0000146	OG0000111	n3																	Praq.g_00828	Prar.g_01529																																										
N42.HOG0000147	OG0000112	n0																	Praq.g_00638	Prar.g_01652																																										
N42.HOG0000148	OG0000113	n0																	Praq.g_01420	Prar.g_01706																																										
N42.HOG0000149	OG0000114	n10																	Praq.g_01490	Prar.g_01776																																										
N42.HOG0000150	OG0000115	n0																	Praq.g_01278	Prar.g_01318																																										
N42.HOG0000151	OG0000116	n0																	Praq.g_01323	Prar.g_01273																																										
N42.HOG0000152	OG0000117	n0																	Praq.g_00084	Prar.g_01003																																										
N42.HOG0000153	OG0000118	n1																	Praq.g_00145	Prar.g_00943																																										
N42.HOG0000154	OG0000119	n10																	Praq.g_00171	Prar.g_00915																																										
N42.HOG0000155	OG0000120	n0																	Praq.g_00208	Prar.g_00880																																										
N42.HOG0000156	OG0000121	n0																	Praq.g_00296	Prar.g_00337																																										
N42.HOG0000157	OG0000122	n0																	Praq.g_00334	Prar.g_00807																																										
N42.HOG0000158	OG0000123	n0																	Praq.g_00873	Prar.g_01021																																										
N42.HOG0000159	OG0000124	n0																	Praq.g_00682	Prar.g_00668																																										
N42.HOG0000160	OG0000125	n0																	Praq.g_00718	Prar.g_00704																																										
N42.HOG0000161	OG0000126	n0																	Praq.g_00421	Prar.g_00043																																										
N42.HOG0000162	OG0000128	n0																	Praq.g_00437	Prar.g_00027																																										
N42.HOG0000163	OG0000129	n0																	Praq.g_01259	Prar.g_00576																																										
N42.HOG0000164	OG0000130	n0																	Praq.g_01934	Prar.g_00549																																										
N42.HOG0000165	OG0000131	n0																	Praq.g_01857	Prar.g_00182																																										
N42.HOG0000166	OG0000132	n0																	Praq.g_01838	Prar.g_00163																																										
N42.HOG0000167	OG0000133	n0																	Praq.g_01680	Prar.g_00265																																										
N42.HOG0000168	OG0000134	n0																	Praq.g_01187	Prar.g_00417																																										
N42.HOG0000169	OG0000135	n0																	Praq.g_01160	Prar.g_00444																																										
N42.HOG0000170	OG0000136	n0																	Praq.g_01116	Prar.g_00489																																										
N42.HOG0000171	OG0000137	n26																	Praq.g_00526	Prar.g_00525																																										
N42.HOG0000172	OG0000138	n0																	Praq.g_00546	Prar.g_00545																																										
N42.HOG0000173	OG0000139	n0																	Praq.g_01065	Prar.g_01367																																										
N42.HOG0000174	OG0000140	n0																	Praq.g_01064	Prar.g_01368																																										
N42.HOG0000175	OG0000141	n0																	Praq.g_00995	Prar.g_01437																																										
N42.HOG0000176	OG0000142	n0																	Praq.g_00967	Prar.g_01465																																										
N42.HOG0000177	OG0000143	n0																	Praq.g_00963	Prar.g_01469																																										
N42.HOG0000178	OG0000144	n0																	Praq.g_00781	Prar.g_01482																																										
N42.HOG0000179	OG0000145	n0																	Praq.g_00637	Prar.g_01651																																										
N42.HOG0000180	OG0000146	n0																	Praq.g_00639	Prar.g_01653																																										
N42.HOG0000181	OG0000147	n0																	Praq.g_00640	Prar.g_01654																																										
N42.HOG0000182	OG0000148	n0																	Praq.g_01414	Prar.g_01700																																										
N42.HOG0000183	OG0000149	n0																	Praq.g_01444	Prar.g_01730																																										
N42.HOG0000184	OG0000150	n0																	Praq.g_01452	Prar.g_01738																																										
N42.HOG0000185	OG0000151	n0																	Praq.g_01500	Prar.g_01786																																										
N42.HOG0000186	OG0000152	n0																	Praq.g_01548	Prar.g_01833																																										
N42.HOG0000187	OG0000153	n0																	Praq.g_01567	Prar.g_01852																																										
N42.HOG0000188	OG0000154	n0																	Praq.g_01593	Prar.g_01878																																										
N42.HOG0000189	OG0000155	n0																	Praq.g_01353	Prar.g_01243																																										
N42.HOG0000190	OG0000156	n0																	Praq.g_00122	Prar.g_00966																																										
N42.HOG0000191	OG0000157	n0																	Praq.g_00123	Prar.g_00965																																										
N42.HOG0000192	OG0000158	n0																	Praq.g_00258	Prar.g_00375																																										
N42.HOG0000193	OG0000159	n28																	Praq.g_00253	Prar.g_00380																																										
N42.HOG0000194	OG0000159	n42																	Praq.g_00217	Prar.g_00871																																										
N42.HOG0000195	OG0000160	n0																	Praq.g_00295	Prar.g_00338																																										
N42.HOG0000196	OG0000161	n0																	Praq.g_00301	Prar.g_00840																																										
N42.HOG0000197	OG0000162	n0																	Praq.g_00307	Prar.g_00834																																										
N42.HOG0000198	OG0000163	n3																	Praq.g_00341	Prar.g_00800																																										
N42.HOG0000199	OG0000164	n0																	Praq.g_00473	Prar.g_01964																																										
N42.HOG0000200	OG0000165	n0																	Praq.g_00466	Prar.g_01971																																										
N42.HOG0000201	OG0000166	n0																	Praq.g_00915	Prar.g_01063																																										
N42.HOG0000202	OG0000167	n0																	Praq.g_00737	Prar.g_00627																																										
N42.HOG0000203	OG0000168	n0																	Praq.g_00747	Prar.g_00637																																										
N42.HOG0000204	OG0000169	n0																	Praq.g_00757	Prar.g_00647																																										
N42.HOG0000205	OG0000170	n0																	Praq.g_00759	Prar.g_00649																																										
N42.HOG0000206	OG0000171	n0																	Praq.g_00681	Prar.g_00667																																										
N42.HOG0000207	OG0000172	n0																	Praq.g_00689	Prar.g_00675																																										
N42.HOG0000208	OG0000173	n0																	Praq.g_00704	Prar.g_00690																																										
N42.HOG0000209	OG0000174	n0																	Praq.g_00396	Prar.g_00068																																										
N42.HOG0000210	OG0000175	n0																	Praq.g_00406	Prar.g_00058																																										
N42.HOG0000211	OG0000176	n0																	Praq.g_00430	Prar.g_00034																																										
N42.HOG0000212	OG0000177	n0																	Praq.g_00431	Prar.g_00033																																										
N42.HOG0000213	OG0000178	n0																	Praq.g_00432	Prar.g_00032																																										
N42.HOG0000214	OG0000179	n0																	Praq.g_01219	Prar.g_00022																																										
N42.HOG0000215	OG0000180	n0																	Praq.g_01220	Prar.g_00021																																										
N42.HOG0000216	OG0000181	n0																	Praq.g_01221	Prar.g_00020																																										
N42.HOG0000217	OG0000182	n0																	Praq.g_01222	Prar.g_00019																																										
N42.HOG0000218	OG0000183	n0																	Praq.g_01226	Prar.g_00015																																										
N42.HOG0000219	OG0000184	n0																	Praq.g_01262	Prar.g_00573																																										
N42.HOG0000220	OG0000185	n0																	Praq.g_01265	Prar.g_00570																																										
N42.HOG0000221	OG0000186	n0																	Praq.g_01939	Prar.g_00554																																										
N42.HOG0000222	OG0000187	n0																	Praq.g_01938	Prar.g_00553																																										
N42.HOG0000223	OG0000188	n0																	Praq.g_01921	Prar.g_00246																																										
N42.HOG0000224	OG0000189	n2																	Praq.g_01907	Prar.g_00232																																										
N42.HOG0000225	OG0000190	n0																	Praq.g_01906	Prar.g_00231																																										
N42.HOG0000226	OG0000191	n0																	Praq.g_01886	Prar.g_00211																																										
N42.HOG0000227	OG0000192	n0																	Praq.g_01882	Prar.g_00207																																										
N42.HOG0000228	OG0000193	n0																	Praq.g_01856	Prar.g_00181																																										
N42.HOG0000229	OG0000194	n0																	Praq.g_01853	Prar.g_00178																																										
N42.HOG0000230	OG0000195	n0																	Praq.g_01851	Prar.g_00176																																										
N42.HOG0000231	OG0000196	n0																	Praq.g_01841	Prar.g_00166																																										
N42.HOG0000232	OG0000197	n0																	Praq.g_01840	Prar.g_00165																																										
N42.HOG0000233	OG0000198	n0																	Praq.g_01839	Prar.g_00164																																										
N42.HOG0000234	OG0000199	n0																	Praq.g_01832	Prar.g_00157																																										
N42.HOG0000235	OG0000200	n0																	Praq.g_01818	Prar.g_00143																																										
N42.HOG0000236	OG0000201	n0																	Praq.g_01810	Prar.g_00135																																										
N42.HOG0000237	OG0000202	n0																	Praq.g_01809	Prar.g_00134																																										
N42.HOG0000238	OG0000203	n0																	Praq.g_01808	Prar.g_00133																																										
N42.HOG0000239	OG0000204	n0																	Praq.g_01807	Prar.g_00132																																										
N42.HOG0000240	OG0000205	n0																	Praq.g_01800	Prar.g_00125																																										
N42.HOG0000241	OG0000206	n0																	Praq.g_01795	Prar.g_00120																																										
N42.HOG0000242	OG0000207	n0																	Praq.g_01793	Prar.g_00118																																										
N42.HOG0000243	OG0000208	n0																	Praq.g_01792	Prar.g_00117																																										
N42.HOG0000244	OG0000209	n0																	Praq.g_01783	Prar.g_00108																																										
N42.HOG0000245	OG0000210	n0																	Praq.g_01782	Prar.g_00107																																										
N42.HOG0000246	OG0000211	n0																	Praq.g_01769	Prar.g_00094																																										
N42.HOG0000247	OG0000212	n0																	Praq.g_01762	Prar.g_00087																																										
N42.HOG0000248	OG0000213	n0																	Praq.g_01746	Prar.g_00330																																										
N42.HOG0000249	OG0000214	n0																	Praq.g_01736	Prar.g_00320																																										
N42.HOG0000250	OG0000215	n0																	Praq.g_01710	Prar.g_00295																																										
N42.HOG0000251	OG0000216	n0																	Praq.g_01708	Prar.g_00293																																										
N42.HOG0000252	OG0000217	n0																	Praq.g_01705	Prar.g_01154, Prar.g_00290																																										
N42.HOG0000253	OG0000218	n0																	Praq.g_01703	Prar.g_00288																																										
N42.HOG0000254	OG0000219	n0																	Praq.g_01702	Prar.g_00287																																										
N42.HOG0000255	OG0000220	n0																	Praq.g_01701	Prar.g_00286																																										
N42.HOG0000256	OG0000221	n0																	Praq.g_01700	Prar.g_00285																																										
N42.HOG0000257	OG0000222	n0																	Praq.g_01692	Prar.g_00277																																										
N42.HOG0000258	OG0000223	n0																	Praq.g_01679	Prar.g_00264																																										
N42.HOG0000259	OG0000224	n0																	Praq.g_01677	Prar.g_00262																																										
N42.HOG0000260	OG0000225	n0																	Praq.g_01199	Prar.g_00406																																										
N42.HOG0000261	OG0000226	n0																	Praq.g_01195	Prar.g_00410																																										
N42.HOG0000262	OG0000227	n0																	Praq.g_01193	Prar.g_00412																																										
N42.HOG0000263	OG0000228	n0																	Praq.g_01189	Prar.g_00415																																										
N42.HOG0000264	OG0000229	n0																	Praq.g_01121	Prar.g_00484																																										
N42.HOG0000265	OG0000230	n0																	Praq.g_01119	Prar.g_00486																																										
N42.HOG0000266	OG0000231	n0																	Praq.g_01108	Prar.g_00497																																										
N42.HOG0000267	OG0000232	n0																	Praq.g_00507	Prar.g_00506																																										
N42.HOG0000268	OG0000233	n0																	Praq.g_00513	Prar.g_00512																																										
N42.HOG0000269	OG0000234	n0																	Praq.g_00527	Prar.g_00526																																										
N42.HOG0000270	OG0000235	n0																	Praq.g_00530	Prar.g_00529																																										
N42.HOG0000271	OG0000236	n0																	Praq.g_00544	Prar.g_00543																																										
N42.HOG0000272	OG0000237	n0																	Praq.g_01096	Prar.g_01337																																										
N42.HOG0000273	OG0000238	n0																	Praq.g_01090	Prar.g_01343																																										
N42.HOG0000274	OG0000239	n0																	Praq.g_01077	Prar.g_01355																																										
N42.HOG0000275	OG0000240	n0																	Praq.g_01076	Prar.g_01356																																										
N42.HOG0000276	OG0000241	n0																	Praq.g_01072	Prar.g_01360																																										
N42.HOG0000277	OG0000242	n0																	Praq.g_01070	Prar.g_01362																																										
N42.HOG0000278	OG0000243	n0																	Praq.g_01059	Prar.g_01373																																										
N42.HOG0000279	OG0000244	n0																	Praq.g_01056	Prar.g_01376																																										
N42.HOG0000280	OG0000245	n0																	Praq.g_01054	Prar.g_01378																																										
N42.HOG0000281	OG0000246	n0																	Praq.g_01050	Prar.g_01382																																										
N42.HOG0000282	OG0000247	n0																	Praq.g_01040	Prar.g_01392																																										
N42.HOG0000283	OG0000248	n0																	Praq.g_01038	Prar.g_01394																																										
N42.HOG0000284	OG0000249	n0																	Praq.g_01036	Prar.g_01396																																										
N42.HOG0000285	OG0000250	n0																	Praq.g_01031	Prar.g_01401																																										
N42.HOG0000286	OG0000251	n0																	Praq.g_01012	Prar.g_01420																																										
N42.HOG0000287	OG0000252	n0																	Praq.g_01008	Prar.g_01424																																										
N42.HOG0000288	OG0000253	n0																	Praq.g_01007	Prar.g_01425																																										
N42.HOG0000289	OG0000254	n0																	Praq.g_00991	Prar.g_01441																																										
N42.HOG0000290	OG0000255	n0																	Praq.g_00985	Prar.g_01447																																										
N42.HOG0000291	OG0000256	n0																	Praq.g_00975	Prar.g_01457																																										
N42.HOG0000292	OG0000257	n0																	Praq.g_00972	Prar.g_01460																																										
N42.HOG0000293	OG0000258	n0																	Praq.g_00959	Prar.g_01473																																										
N42.HOG0000294	OG0000259	n0																	Praq.g_00789	Prar.g_01490																																										
N42.HOG0000295	OG0000260	n0																	Praq.g_00792	Prar.g_01493																																										
N42.HOG0000296	OG0000261	n0																	Praq.g_00794	Prar.g_01495																																										
N42.HOG0000297	OG0000262	n0																	Praq.g_00798	Prar.g_01499																																										
N42.HOG0000298	OG0000263	n0																	Praq.g_00810	Prar.g_01511																																										
N42.HOG0000299	OG0000264	n0																	Praq.g_00820	Prar.g_01521																																										
N42.HOG0000300	OG0000265	n0																	Praq.g_00583	Prar.g_01599																																										
N42.HOG0000301	OG0000266	n0																	Praq.g_00593	Prar.g_01609																																										
N42.HOG0000302	OG0000267	n0																	Praq.g_00604	Prar.g_01620																																										
N42.HOG0000303	OG0000268	n0																	Praq.g_00605	Prar.g_01621																																										
N42.HOG0000304	OG0000269	n0																	Praq.g_00665	Prar.g_01679																																										
N42.HOG0000305	OG0000270	n0																	Praq.g_00668	Prar.g_01682																																										
N42.HOG0000306	OG0000271	n0																	Praq.g_00676	Prar.g_01690																																										
N42.HOG0000307	OG0000272	n0																	Praq.g_00677	Prar.g_01691																																										
N42.HOG0000308	OG0000273	n7																	Praq.g_01428	Prar.g_01714																																										
N42.HOG0000309	OG0000274	n0																	Praq.g_01429	Prar.g_01715																																										
N42.HOG0000310	OG0000275	n0																	Praq.g_01431	Prar.g_01717																																										
N42.HOG0000311	OG0000276	n0																	Praq.g_01436	Prar.g_01722																																										
N42.HOG0000312	OG0000277	n0																	Praq.g_01437	Prar.g_01723																																										
N42.HOG0000313	OG0000278	n0																	Praq.g_01440	Prar.g_01726																																										
N42.HOG0000314	OG0000279	n0																	Praq.g_01447	Prar.g_01733																																										
N42.HOG0000315	OG0000280	n0																	Praq.g_01448	Prar.g_01734																																										
N42.HOG0000316	OG0000281	n0																	Praq.g_01454	Prar.g_01740																																										
N42.HOG0000317	OG0000282	n0																	Praq.g_01492	Prar.g_01778																																										
N42.HOG0000318	OG0000283	n0																	Praq.g_01525	Prar.g_01810																																										
N42.HOG0000319	OG0000284	n0																	Praq.g_01530	Prar.g_01815																																										
N42.HOG0000320	OG0000285	n0																	Praq.g_01535	Prar.g_01820																																										
N42.HOG0000321	OG0000286	n0																	Praq.g_01547	Prar.g_01832																																										
N42.HOG0000322	OG0000287	n0																	Praq.g_01564	Prar.g_01849																																										
N42.HOG0000323	OG0000288	n0																	Praq.g_01592	Prar.g_01877																																										
N42.HOG0000324	OG0000289	n0																	Praq.g_01603	Prar.g_01888																																										
N42.HOG0000325	OG0000290	n0																	Praq.g_01616	Prar.g_01901																																										
N42.HOG0000326	OG0000291	n4																	Praq.g_01618	Prar.g_01903																																										
N42.HOG0000327	OG0000292	n0																	Praq.g_01667	Prar.g_01953																																										
