HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn	Syaa	Syab	Syac	Syad	Syae	Syaf	Syag	Syah	Syai	Syaj	Syak	Syal	Syam	Syan	Syao	Syap	Syaq	Syar	Syas	Syat
N41.HOG0000122	OG0000078	n45																																											Syac.g_01964					Syah.g_00912												
N41.HOG0000123	OG0000079	n41																																											Syac.g_02211					Syah.g_00665												
N41.HOG0000124	OG0000081	n8																																											Syac.g_00461					Syah.g_02471												
N41.HOG0000125	OG0000081	n15																																											Syac.g_01954					Syah.g_00922												
N41.HOG0000126	OG0000082	n0																																											Syac.g_01766					Syah.g_01136												
N41.HOG0000127	OG0000084	n1																																											Syac.g_00822					Syah.g_02105												
N41.HOG0000128	OG0000084	n11																																											Syac.g_01627					Syah.g_01296												
N41.HOG0000129	OG0000085	n0																																											Syac.g_00560					Syah.g_02372												
N41.HOG0000130	OG0000086	n0																																											Syac.g_00423					Syah.g_02511												
N41.HOG0000131	OG0000087	n0																																											Syac.g_00343					Syah.g_00038												
N41.HOG0000132	OG0000088	n0																																											Syac.g_00308					Syah.g_00074												
N41.HOG0000133	OG0000089	n38																																											Syac.g_01988					Syah.g_00888												
N41.HOG0000134	OG0000089	n45																																											Syac.g_01543																	
N41.HOG0000135	OG0000090	n0																																											Syac.g_01836					Syah.g_01064												
N41.HOG0000136	OG0000091	n0																																											Syac.g_00987					Syah.g_01927												
N41.HOG0000137	OG0000093	n7																																											Syac.g_01357					Syah.g_01794												
N41.HOG0000138	OG0000094	n21																																											Syac.g_01251					Syah.g_01692												
N41.HOG0000139	OG0000095	n3																																											Syac.g_00884					Syah.g_02030												
N41.HOG0000140	OG0000097	n4																																											Syac.g_01507					Syah.g_01400												
N41.HOG0000141	OG0000098	n3																																											Syac.g_02157					Syah.g_00723												
N41.HOG0000142	OG0000099	n0																																											Syac.g_00234					Syah.g_00144												
N41.HOG0000143	OG0000100	n0																																											Syac.g_01309					Syah.g_01747												
N41.HOG0000144	OG0000101	n37																																											Syac.g_02094					Syah.g_00785												
N41.HOG0000145	OG0000102	n0																																											Syac.g_00151					Syah.g_00255												
N41.HOG0000146	OG0000103	n44																																											Syac.g_02476					Syah.g_00391												
N41.HOG0000147	OG0000104	n0																																											Syac.g_02490					Syah.g_00377												
N41.HOG0000148	OG0000105	n0																																											Syac.g_02245					Syah.g_00632												
N41.HOG0000149	OG0000106	n0																																											Syac.g_01098					Syah.g_01544												
N41.HOG0000150	OG0000107	n13																																																Syah.g_00688												
N41.HOG0000151	OG0000107	n52																																											Syac.g_02191																	
N41.HOG0000152	OG0000108	n0																																											Syac.g_01904					Syah.g_00997												
N41.HOG0000153	OG0000109	n0																																											Syac.g_01889					Syah.g_01012												
N41.HOG0000154	OG0000110	n3																																											Syac.g_01778					Syah.g_01124												
N41.HOG0000155	OG0000111	n49																																											Syac.g_00893					Syah.g_02021												
N41.HOG0000156	OG0000112	n0																																											Syac.g_01173					Syah.g_01613												
N41.HOG0000157	OG0000113	n0																																											Syac.g_01314					Syah.g_01752												
N41.HOG0000158	OG0000114	n1																																											Syac.g_01394					Syah.g_01529												
N41.HOG0000159	OG0000115	n0																																											Syac.g_01655					Syah.g_01269												
N41.HOG0000160	OG0000116	n0																																											Syac.g_00753					Syah.g_02175												
N41.HOG0000161	OG0000117	n0																																											Syac.g_01477					Syah.g_01425												
N41.HOG0000162	OG0000118	n1																																											Syac.g_01728					Syah.g_01173												
N41.HOG0000163	OG0000120	n0																																											Syac.g_00233					Syah.g_00145												
N41.HOG0000164	OG0000121	n0																																											Syac.g_01635					Syah.g_01287												
N41.HOG0000165	OG0000122	n0																																											Syac.g_01013					Syah.g_01900												
N41.HOG0000166	OG0000123	n0																																											Syac.g_02086					Syah.g_00793												
N41.HOG0000167	OG0000124	n0																																											Syac.g_00135					Syah.g_00272												
N41.HOG0000168	OG0000125	n0																																											Syac.g_02360					Syah.g_00504												
N41.HOG0000169	OG0000126	n0																																											Syac.g_02488					Syah.g_00379												
N41.HOG0000170	OG0000127	n2																																											Syac.g_01547																	
N41.HOG0000171	OG0000128	n0																																											Syac.g_00012					Syah.g_00361												
N41.HOG0000172	OG0000129	n0																																											Syac.g_02349					Syah.g_00516												
N41.HOG0000173	OG0000130	n0																																											Syac.g_00450					Syah.g_02483												
N41.HOG0000174	OG0000131	n0																																											Syac.g_00330					Syah.g_00052												
N41.HOG0000175	OG0000132	n0																																											Syac.g_00310					Syah.g_00072												
N41.HOG0000176	OG0000133	n0																																											Syac.g_01178					Syah.g_01618												
N41.HOG0000177	OG0000134	n0																																											Syac.g_01985					Syah.g_00891												
N41.HOG0000178	OG0000135	n0																																											Syac.g_02398					Syah.g_00465												
N41.HOG0000179	OG0000136	n0																																											Syac.g_00701					Syah.g_02227												
N41.HOG0000180	OG0000137	n0																																											Syac.g_01700					Syah.g_01221												
N41.HOG0000181	OG0000138	n0																																											Syac.g_01888					Syah.g_01013												
N41.HOG0000182	OG0000139	n0																																											Syac.g_01830					Syah.g_01070												
N41.HOG0000183	OG0000140	n0																																											Syac.g_01829					Syah.g_01071												
N41.HOG0000184	OG0000141	n0																																											Syac.g_00934					Syah.g_01981												
N41.HOG0000185	OG0000142	n0																																											Syac.g_00979					Syah.g_01935												
N41.HOG0000186	OG0000143	n0																																											Syac.g_00983					Syah.g_01931												
N41.HOG0000187	OG0000144	n0																																											Syac.g_01090					Syah.g_01824												
N41.HOG0000188	OG0000145	n0																																											Syac.g_01882					Syah.g_01019												
N41.HOG0000189	OG0000146	n0																																											Syac.g_01172					Syah.g_01612												
N41.HOG0000190	OG0000147	n0																																											Syac.g_01171					Syah.g_01611												
N41.HOG0000191	OG0000148	n0																																											Syac.g_01320					Syah.g_01758												
N41.HOG0000192	OG0000149	n0																																											Syac.g_00832					Syah.g_02096												
N41.HOG0000193	OG0000150	n0																																											Syac.g_00935					Syah.g_01980												
N41.HOG0000194	OG0000151	n0																																											Syac.g_01383					Syah.g_01820												
N41.HOG0000195	OG0000152	n0																																											Syac.g_01182					Syah.g_01622												
N41.HOG0000196	OG0000153	n0																																											Syac.g_01217					Syah.g_01656												
N41.HOG0000197	OG0000154	n0																																											Syac.g_01241					Syah.g_01682												
N41.HOG0000198	OG0000155	n0																																											Syac.g_00804					Syah.g_02123												
N41.HOG0000199	OG0000156	n0																																											Syac.g_00743					Syah.g_02185												
N41.HOG0000200	OG0000157	n0																																											Syac.g_00742					Syah.g_02186												
N41.HOG0000201	OG0000158	n0																																											Syac.g_00182					Syah.g_00204												
N41.HOG0000202	OG0000159	n1																																											Syac.g_00181																	
N41.HOG0000203	OG0000160	n0																																											Syac.g_01633					Syah.g_01289												
N41.HOG0000204	OG0000161	n0																																											Syac.g_01641					Syah.g_01282												
N41.HOG0000205	OG0000162	n0																																											Syac.g_01648					Syah.g_01276												
N41.HOG0000206	OG0000163	n3																																											Syac.g_00619					Syah.g_02315												
N41.HOG0000207	OG0000164	n0																																											Syac.g_00508					Syah.g_02423												
N41.HOG0000208	OG0000165	n0																																											Syac.g_00674					Syah.g_02251												
N41.HOG0000209	OG0000166	n0																																											Syac.g_02132					Syah.g_00747												
N41.HOG0000210	OG0000167	n0																																											Syac.g_00194					Syah.g_00183												
N41.HOG0000211	OG0000168	n0																																											Syac.g_00179					Syah.g_00205												
N41.HOG0000212	OG0000169	n0																																											Syac.g_00168					Syah.g_00237												
N41.HOG0000213	OG0000170	n0																																											Syac.g_00161					Syah.g_00245												
N41.HOG0000214	OG0000171	n0																																											Syac.g_00136					Syah.g_00271												
N41.HOG0000215	OG0000172	n0																																											Syac.g_00084					Syah.g_00293												
N41.HOG0000216	OG0000173	n0																																											Syac.g_00057					Syah.g_00313												
N41.HOG0000217	OG0000174	n0																																											Syac.g_02401					Syah.g_00461												
N41.HOG0000218	OG0000175	n0																																											Syac.g_02465					Syah.g_00402												
N41.HOG0000219	OG0000176	n0																																											Syac.g_00004					Syah.g_00369												
N41.HOG0000220	OG0000177	n0																																											Syac.g_00005					Syah.g_00368												
N41.HOG0000221	OG0000178	n0																																											Syac.g_00006					Syah.g_00367												
N41.HOG0000222	OG0000179	n0																																											Syac.g_00019					Syah.g_00355												
N41.HOG0000223	OG0000180	n0																																											Syac.g_00020					Syah.g_00354												
N41.HOG0000224	OG0000181	n0																																											Syac.g_00021					Syah.g_00353												
N41.HOG0000225	OG0000182	n0																																											Syac.g_00022					Syah.g_00352												
N41.HOG0000226	OG0000183	n0																																											Syac.g_00026					Syah.g_00348												
N41.HOG0000227	OG0000184	n0																																											Syac.g_02339					Syah.g_00525												
N41.HOG0000228	OG0000185	n0																																											Syac.g_02336					Syah.g_00528												
N41.HOG0000229	OG0000186	n0																																											Syac.g_00454					Syah.g_02479												
N41.HOG0000230	OG0000187	n0																																											Syac.g_00453					Syah.g_02480												
N41.HOG0000231	OG0000188	n0																																											Syac.g_00433					Syah.g_02501												
N41.HOG0000232	OG0000189	n2																																											Syac.g_00408					Syah.g_02526												
N41.HOG0000233	OG0000190	n0																																											Syac.g_00406					Syah.g_02528												
N41.HOG0000234	OG0000191	n0																																											Syac.g_00373					Syah.g_00008												
N41.HOG0000235	OG0000192	n0																																											Syac.g_00368					Syah.g_00013												
N41.HOG0000236	OG0000193	n0																																											Syac.g_00329					Syah.g_00053												
N41.HOG0000237	OG0000194	n0																																											Syac.g_00326					Syah.g_00056												
N41.HOG0000238	OG0000195	n0																																											Syac.g_00324					Syah.g_00058												
N41.HOG0000239	OG0000196	n0																																											Syac.g_00313					Syah.g_00069												
N41.HOG0000240	OG0000197	n0																																											Syac.g_00312					Syah.g_00070												
N41.HOG0000241	OG0000198	n0																																											Syac.g_00311					Syah.g_00071												
N41.HOG0000242	OG0000199	n0																																											Syac.g_00303					Syah.g_00079												
N41.HOG0000243	OG0000200	n0																																											Syac.g_02261					Syah.g_00616												
N41.HOG0000244	OG0000201	n48																																											Syac.g_02278					Syah.g_00601												
N41.HOG0000245	OG0000202	n0																																											Syac.g_02279					Syah.g_00600												
N41.HOG0000246	OG0000203	n0																																											Syac.g_02280					Syah.g_00599												
N41.HOG0000247	OG0000204	n0																																											Syac.g_02281					Syah.g_00598												
N41.HOG0000248	OG0000205	n0																																											Syac.g_02288					Syah.g_00591												
N41.HOG0000249	OG0000206	n0																																											Syac.g_02297					Syah.g_00578												
N41.HOG0000250	OG0000207	n0																																											Syac.g_02300					Syah.g_00575												
N41.HOG0000251	OG0000208	n0																																											Syac.g_02301					Syah.g_00574												
N41.HOG0000252	OG0000209	n0																																											Syac.g_02316					Syah.g_00544												
N41.HOG0000253	OG0000210	n0																																											Syac.g_02317					Syah.g_00543												
N41.HOG0000254	OG0000211	n14																																											Syac.g_01972					Syah.g_00904												
N41.HOG0000255	OG0000212	n0																																											Syac.g_01963					Syah.g_00913												
N41.HOG0000256	OG0000213	n0																																											Syac.g_02219					Syah.g_00657												
N41.HOG0000257	OG0000214	n0																																											Syac.g_02236					Syah.g_00641												
N41.HOG0000258	OG0000215	n0																																											Syac.g_00281					Syah.g_00101												
N41.HOG0000259	OG0000216	n0																																											Syac.g_00277					Syah.g_00105												
N41.HOG0000260	OG0000217	n0																																											Syac.g_00273					Syah.g_00109												
N41.HOG0000261	OG0000218	n0																																											Syac.g_00271					Syah.g_00111												
N41.HOG0000262	OG0000219	n0																																											Syac.g_00270					Syah.g_00112												
N41.HOG0000263	OG0000220	n0																																											Syac.g_00269					Syah.g_00113												
N41.HOG0000264	OG0000221	n0																																											Syac.g_00261					Syah.g_00120												
N41.HOG0000265	OG0000222	n0																																											Syac.g_00247					Syah.g_00131												
N41.HOG0000266	OG0000223	n0																																											Syac.g_00225					Syah.g_00153												
N41.HOG0000267	OG0000224	n0																																											Syac.g_00217					Syah.g_00162												
N41.HOG0000268	OG0000225	n0																																											Syac.g_02004					Syah.g_00874												
N41.HOG0000269	OG0000226	n0																																											Syac.g_02000					Syah.g_00878												
N41.HOG0000270	OG0000227	n0																																											Syac.g_01998					Syah.g_00880												
N41.HOG0000271	OG0000228	n0																																											Syac.g_01989					Syah.g_00887												
N41.HOG0000272	OG0000229	n0																																											Syac.g_00692					Syah.g_02236												
N41.HOG0000273	OG0000230	n0																																											Syac.g_00694					Syah.g_02234												
N41.HOG0000274	OG0000231	n0																																											Syac.g_00710					Syah.g_02218												
N41.HOG0000275	OG0000232	n0																																											Syac.g_01717					Syah.g_01206												
N41.HOG0000276	OG0000233	n0																																											Syac.g_01713					Syah.g_01210												
N41.HOG0000277	OG0000234	n0																																											Syac.g_01699					Syah.g_01222												
N41.HOG0000278	OG0000235	n0																																											Syac.g_01905					Syah.g_00996												
N41.HOG0000279	OG0000236	n0																																											Syac.g_01890					Syah.g_01011												
N41.HOG0000280	OG0000237	n0																																											Syac.g_01873					Syah.g_01028												
N41.HOG0000281	OG0000238	n0																																											Syac.g_01868					Syah.g_01032												
N41.HOG0000282	OG0000239	n0																																											Syac.g_01852					Syah.g_01048												
N41.HOG0000283	OG0000240	n0																																											Syac.g_01851					Syah.g_01049												
N41.HOG0000284	OG0000241	n0																																											Syac.g_00970					Syah.g_01944												
N41.HOG0000285	OG0000242	n0																																											Syac.g_01839					Syah.g_01062												
N41.HOG0000286	OG0000243	n0																																											Syac.g_01821					Syah.g_01079												
N41.HOG0000287	OG0000244	n0																																											Syac.g_01814					Syah.g_01087												
N41.HOG0000288	OG0000245	n0																																											Syac.g_01811					Syah.g_01090												
N41.HOG0000289	OG0000246	n0																																											Syac.g_01807					Syah.g_01094												
N41.HOG0000290	OG0000247	n0																																											Syac.g_01795					Syah.g_01106												
N41.HOG0000291	OG0000248	n0																																											Syac.g_01792					Syah.g_01109												
N41.HOG0000292	OG0000249	n0																																											Syac.g_01790					Syah.g_01111												
N41.HOG0000293	OG0000250	n0																																											Syac.g_01782					Syah.g_01120												
N41.HOG0000294	OG0000251	n0																																											Syac.g_01757					Syah.g_01145												
N41.HOG0000295	OG0000252	n0																																											Syac.g_01753					Syah.g_01148												
N41.HOG0000296	OG0000253	n0																																											Syac.g_01752					Syah.g_01149												
N41.HOG0000297	OG0000254	n0																																											Syac.g_00939					Syah.g_01976												
N41.HOG0000298	OG0000255	n0																																											Syac.g_00947					Syah.g_01968												
N41.HOG0000299	OG0000256	n0																																											Syac.g_00963					Syah.g_01952												
N41.HOG0000300	OG0000257	n0																																											Syac.g_00969					Syah.g_01945												
N41.HOG0000301	OG0000258	n0																																											Syac.g_00988					Syah.g_01926												
N41.HOG0000302	OG0000259	n0																																											Syac.g_01425					Syah.g_01494												
N41.HOG0000303	OG0000260	n0																																											Syac.g_01422					Syah.g_01497												
N41.HOG0000304	OG0000261	n0																																											Syac.g_01418					Syah.g_01500												
N41.HOG0000305	OG0000262	n0																																											Syac.g_01413					Syah.g_01505												
N41.HOG0000306	OG0000263	n0																																											Syac.g_01497					Syah.g_01410												
N41.HOG0000307	OG0000264	n0																																											Syac.g_00915					Syah.g_02000												
N41.HOG0000308	OG0000265	n16																																											Syac.g_00673					Syah.g_02252												
N41.HOG0000309	OG0000266	n14																																											Syac.g_01271					Syah.g_01714												
N41.HOG0000310	OG0000267	n0																																											Syac.g_01131					Syah.g_01574												
N41.HOG0000311	OG0000268	n0																																											Syac.g_01132					Syah.g_01575												
N41.HOG0000312	OG0000269	n0																																											Syac.g_01346					Syah.g_01784												
N41.HOG0000313	OG0000270	n0																																											Syac.g_01343					Syah.g_01781												
N41.HOG0000314	OG0000271	n0																																											Syac.g_01335					Syah.g_01773												
N41.HOG0000315	OG0000272	n0																																											Syac.g_01334					Syah.g_01772												
N41.HOG0000316	OG0000273	n7																																											Syac.g_00854					Syah.g_02075												
N41.HOG0000317	OG0000274	n0																																											Syac.g_00853					Syah.g_02076												
N41.HOG0000318	OG0000275	n0																																											Syac.g_00848					Syah.g_02081												
N41.HOG0000319	OG0000276	n0																																											Syac.g_00840					Syah.g_02088												
N41.HOG0000320	OG0000277	n0																																											Syac.g_00839					Syah.g_02089												
N41.HOG0000321	OG0000278	n0																																											Syac.g_00836					Syah.g_02092												
N41.HOG0000322	OG0000279	n0																																											Syac.g_00828					Syah.g_02100												
N41.HOG0000323	OG0000280	n0																																											Syac.g_00814					Syah.g_02112												
N41.HOG0000324	OG0000281	n0																																											Syac.g_02158					Syah.g_00722												
N41.HOG0000325	OG0000282	n0																																											Syac.g_01392					Syah.g_01531												
N41.HOG0000326	OG0000283	n0																																											Syac.g_01142					Syah.g_01585												
N41.HOG0000327	OG0000284	n0																																											Syac.g_01148					Syah.g_01591												
N41.HOG0000328	OG0000285	n0																																											Syac.g_01160					Syah.g_01603												
N41.HOG0000329	OG0000286	n0																																											Syac.g_01181					Syah.g_01621												
N41.HOG0000330	OG0000287	n21																																											Syac.g_01692					Syah.g_01231												
N41.HOG0000331	OG0000287	n41																																											Syac.g_01209					Syah.g_01649												
N41.HOG0000332	OG0000288	n0																																											Syac.g_01240					Syah.g_01681												
N41.HOG0000333	OG0000289	n0																																											Syac.g_01254					Syah.g_01695												
N41.HOG0000334	OG0000290	n0																																											Syac.g_00881					Syah.g_02033												
N41.HOG0000335	OG0000291	n4																																											Syac.g_00883					Syah.g_02031												
N41.HOG0000336	OG0000292	n0																																											Syac.g_02487					Syah.g_00380												
N41.HOG0000337	OG0000293	n0																																											Syac.g_00754					Syah.g_02173												
N41.HOG0000338	OG0000294	n0																																											Syac.g_00755					Syah.g_02172												
