HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn	Syaa	Syab	Syac	Syad	Syae	Syaf	Syag	Syah	Syai	Syaj	Syak	Syal	Syam	Syan	Syao	Syap	Syaq	Syar	Syas	Syat
N57.HOG0000063	OG0000029	n19	Praa.g_00754																							Prax.g_00425						Prbd.g_00052																														
N57.HOG0000064	OG0000030	n1	Praa.g_01842																							Prax.g_01404						Prbd.g_01325																														
N57.HOG0000065	OG0000031	n71																								Prax.g_01831																																				
N57.HOG0000066	OG0000032	n41																								Prax.g_01838						Prbd.g_01730																														
N57.HOG0000067	OG0000033	n8	Praa.g_01437																																																											
N57.HOG0000068	OG0000033	n22	Praa.g_00169																							Prax.g_01049						Prbd.g_01071																														
N57.HOG0000069	OG0000034	n0	Praa.g_01328																							Prax.g_01889						Prbd.g_01791																														
N57.HOG0000070	OG0000035	n41	Praa.g_01476																													Prbd.g_01689																														
N57.HOG0000071	OG0000035	n53																								Prax.g_01728																																				
N57.HOG0000072	OG0000035	n57																								Prax.g_01733																																				
N57.HOG0000073	OG0000037	n34	Praa.g_00109																							Prax.g_01110						Prbd.g_01135																														
N57.HOG0000074	OG0000038	n40	Praa.g_01883																							Prax.g_01445						Prbd.g_01283																														
N57.HOG0000075	OG0000039	n2	Praa.g_00686																							Prax.g_00956						Prbd.g_00558																														
N57.HOG0000076	OG0000040	n20	Praa.g_01618																							Prax.g_01591						Prbd.g_01550																														
N57.HOG0000077	OG0000040	n54	Praa.g_01140																							Prax.g_00180						Prbd.g_00448																														
N57.HOG0000078	OG0000041	n6	Praa.g_01683																							Prax.g_01512						Prbd.g_01478																														
N57.HOG0000079	OG0000042	n0	Praa.g_01839																							Prax.g_01401						Prbd.g_01328																														
N57.HOG0000080	OG0000043	n10	Praa.g_00876																							Prax.g_00301, Prax.g_00501, Prax.g_00530						Prbd.g_00174																														
N57.HOG0000081	OG0000043	n41	Praa.g_01259																							Prax.g_01955						Prbd.g_01891																														
N57.HOG0000082	OG0000045	n18	Praa.g_00370																							Prax.g_00802						Prbd.g_00867																														
N57.HOG0000083	OG0000047	n37	Praa.g_00330																							Prax.g_00843						Prbd.g_00909																														
N57.HOG0000084	OG0000048	n17																								Prax.g_00173						Prbd.g_00439																														
N57.HOG0000085	OG0000048	n24																								Prax.g_00512																																				
N57.HOG0000086	OG0000048	n26	Praa.g_00373																							Prax.g_00799						Prbd.g_00864																														
N57.HOG0000087	OG0000049	n1	Praa.g_00382																							Prax.g_00791						Prbd.g_00854																														
N57.HOG0000088	OG0000049	n32	Praa.g_00997																							Prax.g_01162						Prbd.g_00297																														
N57.HOG0000089	OG0000049	n39	Praa.g_01256																							Prax.g_01958						Prbd.g_01894																														
N57.HOG0000090	OG0000049	n57																								Prax.g_01960																																				
N57.HOG0000091	OG0000050	n33																								Prax.g_00448																																				
N57.HOG0000092	OG0000050	n38																								Prax.g_00508						Prbd.g_01928																														
N57.HOG0000093	OG0000050	n44	Praa.g_01075																							Prax.g_01240						Prbd.g_00375																														
N57.HOG0000094	OG0000051	n6	Praa.g_01291																							Prax.g_01927																																				
N57.HOG0000095	OG0000051	n41																														Prbd.g_01544																														
N57.HOG0000096	OG0000052	n19	Praa.g_01447																																																											
N57.HOG0000097	OG0000053	n30	Praa.g_01496																							Prax.g_01708						Prbd.g_01669																														
N57.HOG0000098	OG0000054	n1	Praa.g_00606																							Prax.g_00065						Prbd.g_00638																														
N57.HOG0000099	OG0000055	n3	Praa.g_00783																							Prax.g_00392						Prbd.g_00083																														
N57.HOG0000100	OG0000057	n13	Praa.g_00698																							Prax.g_00944						Prbd.g_00546																														
N57.HOG0000101	OG0000058	n25																								Prax.g_01823						Prbd.g_01733																														
N57.HOG0000102	OG0000058	n49	Praa.g_01425																																																											
N57.HOG0000103	OG0000059	n32	Praa.g_01723																							Prax.g_01286						Prbd.g_01439																														
N57.HOG0000104	OG0000060	n41																								Prax.g_00517						Prbd.g_00824																														
N57.HOG0000105	OG0000061	n0	Praa.g_01159																							Prax.g_00200						Prbd.g_00468																														
N57.HOG0000106	OG0000062	n23	Praa.g_01555																							Prax.g_01650						Prbd.g_01610																														
N57.HOG0000107	OG0000063	n33	Praa.g_00033																							Prax.g_00280						Prbd.g_01204																														
N57.HOG0000108	OG0000065	n0	Praa.g_00107																							Prax.g_01112						Prbd.g_01137																														
N57.HOG0000109	OG0000066	n0	Praa.g_00539																							Prax.g_00662						Prbd.g_00703																														
N57.HOG0000110	OG0000067	n46	Praa.g_00803																							Prax.g_00373						Prbd.g_00102																														
N57.HOG0000111	OG0000068	n0	Praa.g_01366																							Prax.g_01863						Prbd.g_01764																														
N57.HOG0000112	OG0000069	n38	Praa.g_01590																							Prax.g_01616																																				
N57.HOG0000113	OG0000070	n0	Praa.g_00449																							Prax.g_00750						Prbd.g_00792																														
N57.HOG0000114	OG0000071	n3	Praa.g_01318																							Prax.g_01899						Prbd.g_01801																														
N57.HOG0000115	OG0000072	n1	Praa.g_00171																							Prax.g_01047						Prbd.g_01069																														
N57.HOG0000116	OG0000073	n1	Praa.g_00499																							Prax.g_00702						Prbd.g_00743																														
N57.HOG0000117	OG0000074	n21	Praa.g_00682																							Prax.g_00960						Prbd.g_00562																														
N57.HOG0000118	OG0000075	n0	Praa.g_01808																							Prax.g_01370						Prbd.g_01359																														
N57.HOG0000119	OG0000076	n32	Praa.g_01832																							Prax.g_01394						Prbd.g_01335																														
N57.HOG0000120	OG0000077	n4	Praa.g_00078																							Prax.g_00649						Prbd.g_01166																														
N57.HOG0000121	OG0000078	n10	Praa.g_00239																							Prax.g_00979						Prbd.g_01000																														
N57.HOG0000122	OG0000079	n14	Praa.g_00252																							Prax.g_00923						Prbd.g_00987																														
N57.HOG0000123	OG0000080	n31	Praa.g_01423, Praa.g_00385																																																											
N57.HOG0000124	OG0000080	n36																														Prbd.g_01731																														
N57.HOG0000125	OG0000080	n46	Praa.g_01392																																																											
N57.HOG0000126	OG0000080	n51	Praa.g_01390																																																											
N57.HOG0000127	OG0000081	n15	Praa.g_00531																							Prax.g_00670						Prbd.g_00711																														
N57.HOG0000128	OG0000082	n0	Praa.g_00585																							Prax.g_00045						Prbd.g_00658																														
N57.HOG0000129	OG0000083	n13	Praa.g_00742																							Prax.g_00437						Prbd.g_00038																														
N57.HOG0000130	OG0000083	n29	Praa.g_01294																							Prax.g_01924						Prbd.g_01855																														
N57.HOG0000131	OG0000083	n41	Praa.g_00735																							Prax.g_00444						Prbd.g_00031																														
N57.HOG0000132	OG0000084	n11	Praa.g_01472																							Prax.g_01737						Prbd.g_01693																														
N57.HOG0000133	OG0000085	n0	Praa.g_01628																							Prax.g_01566						Prbd.g_01532																														
N57.HOG0000134	OG0000086	n0	Praa.g_00088																							Prax.g_00659						Prbd.g_01156																														
N57.HOG0000135	OG0000087	n0	Praa.g_00139																							Prax.g_01079						Prbd.g_01104, Prbd.g_01103																														
N57.HOG0000136	OG0000088	n0	Praa.g_00166																							Prax.g_01052						Prbd.g_01074																														
N57.HOG0000137	OG0000089	n0	Praa.g_00355																							Prax.g_00817						Prbd.g_00883																														
N57.HOG0000138	OG0000090	n0	Praa.g_00533																							Prax.g_00668						Prbd.g_00709																														
N57.HOG0000139	OG0000091	n0	Praa.g_00642																							Prax.g_00101						Prbd.g_00602																														
N57.HOG0000140	OG0000092	n10	Praa.g_00912																							Prax.g_00566						Prbd.g_00211																														
N57.HOG0000141	OG0000092	n38																														Prbd.g_01193																														
N57.HOG0000142	OG0000093	n33																								Prax.g_01769																																				
N57.HOG0000143	OG0000093	n39	Praa.g_00932																							Prax.g_00588						Prbd.g_00232																														
N57.HOG0000144	OG0000094	n2	Praa.g_01020																							Prax.g_01185						Prbd.g_00321																														
N57.HOG0000145	OG0000095	n24	Praa.g_01039																							Prax.g_01204						Prbd.g_00340																														
N57.HOG0000146	OG0000096	n14																								Prax.g_00500						Prbd.g_01840																														
N57.HOG0000147	OG0000096	n23	Praa.g_01110																							Prax.g_00141						Prbd.g_00409																														
N57.HOG0000148	OG0000096	n39	Praa.g_01280																							Prax.g_01936						Prbd.g_01870																														
N57.HOG0000149	OG0000097	n28	Praa.g_01200																							Prax.g_00241						Prbd.g_00509																														
N57.HOG0000150	OG0000098	n0	Praa.g_01348																							Prax.g_01881						Prbd.g_01782																														
N57.HOG0000151	OG0000099	n0	Praa.g_01394																							Prax.g_01825						Prbd.g_01734																														
N57.HOG0000152	OG0000100	n0	Praa.g_01551																							Prax.g_01654						Prbd.g_01614																														
N57.HOG0000153	OG0000101	n1	Praa.g_01775																							Prax.g_01338						Prbd.g_01391																														
N57.HOG0000154	OG0000102	n0	Praa.g_01837																							Prax.g_01399						Prbd.g_01330																														
N57.HOG0000155	OG0000103	n1	Praa.g_01916																							Prax.g_01478						Prbd.g_01250																														
N57.HOG0000156	OG0000104	n0	Praa.g_01924																							Prax.g_01486						Prbd.g_01241																														
N57.HOG0000157	OG0000105	n0	Praa.g_00274																							Prax.g_00901						Prbd.g_00965																														
N57.HOG0000158	OG0000106	n0	Praa.g_00369																							Prax.g_00803						Prbd.g_00868																														
N57.HOG0000159	OG0000107	n13	Praa.g_00383																							Prax.g_00790						Prbd.g_00852																														
N57.HOG0000160	OG0000108	n0	Praa.g_00480																							Prax.g_00722						Prbd.g_00762																														
N57.HOG0000161	OG0000109	n0	Praa.g_00494																							Prax.g_00707						Prbd.g_00748																														
N57.HOG0000162	OG0000110	n3	Praa.g_00575																							Prax.g_00035						Prbd.g_00668																														
N57.HOG0000163	OG0000111	n3	Praa.g_00699																							Prax.g_00943						Prbd.g_00545																														
N57.HOG0000164	OG0000112	n0	Praa.g_00766																							Prax.g_00409						Prbd.g_00066																														
N57.HOG0000165	OG0000113	n0	Praa.g_00826																							Prax.g_00351						Prbd.g_00124																														
N57.HOG0000166	OG0000114	n10	Praa.g_00907																							Prax.g_00561						Prbd.g_00206																														
N57.HOG0000167	OG0000115	n0	Praa.g_01101																							Prax.g_00132						Prbd.g_00401																														
N57.HOG0000168	OG0000116	n0	Praa.g_01150																							Prax.g_00190						Prbd.g_00458																														
N57.HOG0000169	OG0000117	n0	Praa.g_01255																							Prax.g_01959						Prbd.g_01895																														
N57.HOG0000170	OG0000118	n1	Praa.g_01330																							Prax.g_01887						Prbd.g_01789																														
N57.HOG0000171	OG0000119	n10	Praa.g_01362																							Prax.g_01867						Prbd.g_01768																														
N57.HOG0000172	OG0000120	n11																														Prbd.g_01737																														
N57.HOG0000173	OG0000120	n24	Praa.g_01387																																																											
N57.HOG0000174	OG0000120	n35																								Prax.g_01832																																				
N57.HOG0000175	OG0000121	n0	Praa.g_01478																							Prax.g_01726						Prbd.g_01687																														
N57.HOG0000176	OG0000122	n0	Praa.g_01516																							Prax.g_01688						Prbd.g_01649																														
N57.HOG0000177	OG0000123	n0	Praa.g_01782																							Prax.g_01345						Prbd.g_01384																														
N57.HOG0000178	OG0000124	n0	Praa.g_01848																							Prax.g_01410						Prbd.g_01318																														
N57.HOG0000179	OG0000125	n0	Praa.g_01885																							Prax.g_01447						Prbd.g_01281																														
N57.HOG0000180	OG0000126	n0	Praa.g_01923																							Prax.g_01485						Prbd.g_01242																														
N57.HOG0000181	OG0000128	n0	Praa.g_00011																							Prax.g_01974						Prbd.g_01226																														
N57.HOG0000182	OG0000129	n0	Praa.g_00044																							Prax.g_00269						Prbd.g_01194																														
N57.HOG0000183	OG0000130	n0	Praa.g_00069																							Prax.g_00640						Prbd.g_01175																														
N57.HOG0000184	OG0000131	n0	Praa.g_00145																							Prax.g_01073						Prbd.g_01095																														
N57.HOG0000185	OG0000132	n0	Praa.g_00164																							Prax.g_01054						Prbd.g_01076																														
N57.HOG0000186	OG0000133	n0	Praa.g_00322																							Prax.g_00853, Prax.g_00852, Prax.g_01783						Prbd.g_00917																														
N57.HOG0000187	OG0000134	n0	Praa.g_00356																							Prax.g_01573, Prax.g_00816						Prbd.g_00882																														
N57.HOG0000188	OG0000135	n0	Praa.g_00381																							Prax.g_00792						Prbd.g_00855																														
N57.HOG0000189	OG0000136	n0	Praa.g_00440																							Prax.g_00759						Prbd.g_01722, Prbd.g_00801																														
N57.HOG0000190	OG0000137	n25	Praa.g_01414																																																											
N57.HOG0000191	OG0000137	n26	Praa.g_00475																							Prax.g_00727						Prbd.g_00767																														
N57.HOG0000192	OG0000138	n0	Praa.g_00495																							Prax.g_00706						Prbd.g_00747																														
N57.HOG0000193	OG0000139	n0	Praa.g_00537																							Prax.g_00664						Prbd.g_00705																														
N57.HOG0000194	OG0000140	n0	Praa.g_00538																							Prax.g_00663						Prbd.g_00704																														
N57.HOG0000195	OG0000141	n0	Praa.g_00607																							Prax.g_00066						Prbd.g_00637																														
N57.HOG0000196	OG0000142	n0	Praa.g_00635																							Prax.g_00094						Prbd.g_00609																														
N57.HOG0000197	OG0000143	n0	Praa.g_00639																							Prax.g_00098						Prbd.g_00605																														
N57.HOG0000198	OG0000144	n0	Praa.g_00652																							Prax.g_00111						Prbd.g_00592																														
N57.HOG0000199	OG0000145	n0	Praa.g_00764																							Prax.g_00413						Prbd.g_00062																														
N57.HOG0000200	OG0000146	n0	Praa.g_00767																							Prax.g_00408						Prbd.g_00067																														
N57.HOG0000201	OG0000147	n0	Praa.g_00768																							Prax.g_00407						Prbd.g_00068																														
N57.HOG0000202	OG0000148	n0	Praa.g_00820																							Prax.g_00357						Prbd.g_00118																														
N57.HOG0000203	OG0000149	n0	Praa.g_00851																							Prax.g_00326						Prbd.g_00149																														
N57.HOG0000204	OG0000150	n0	Praa.g_00859																							Prax.g_00318						Prbd.g_00157																														
N57.HOG0000205	OG0000151	n0	Praa.g_00917																							Prax.g_00571						Prbd.g_00216																														
N57.HOG0000206	OG0000152	n0	Praa.g_00964																							Prax.g_01129						Prbd.g_00264																														
N57.HOG0000207	OG0000153	n0	Praa.g_00983																							Prax.g_01148						Prbd.g_00283																														
N57.HOG0000208	OG0000154	n0	Praa.g_01013																							Prax.g_01178						Prbd.g_00314																														
N57.HOG0000209	OG0000155	n0	Praa.g_01179																							Prax.g_00220						Prbd.g_00488																														
N57.HOG0000210	OG0000156	n0	Praa.g_01307																							Prax.g_01910						Prbd.g_01812																														
N57.HOG0000211	OG0000157	n0	Praa.g_01308																							Prax.g_01909						Prbd.g_01811																														
N57.HOG0000212	OG0000158	n0	Praa.g_01395																							Prax.g_01780						Prbd.g_01736																														
N57.HOG0000213	OG0000159	n24	Praa.g_01396																																																											
N57.HOG0000214	OG0000159	n42																								Prax.g_01824																																				
N57.HOG0000215	OG0000159	n47																														Prbd.g_01735																														
N57.HOG0000216	OG0000160	n0	Praa.g_01477																							Prax.g_01727						Prbd.g_01688																														
N57.HOG0000217	OG0000161	n0	Praa.g_01483																							Prax.g_01721						Prbd.g_01682																														
N57.HOG0000218	OG0000162	n0	Praa.g_01489																							Prax.g_01715						Prbd.g_01676																														
N57.HOG0000219	OG0000163	n3	Praa.g_01523																							Prax.g_01681						Prbd.g_01642																														
N57.HOG0000220	OG0000164	n0	Praa.g_01659																							Prax.g_01535						Prbd.g_01501																														
N57.HOG0000221	OG0000165	n0	Praa.g_01667																							Prax.g_01528						Prbd.g_01494																														
N57.HOG0000222	OG0000166	n0	Praa.g_01739																							Prax.g_01302						Prbd.g_01427																														
N57.HOG0000223	OG0000167	n0	Praa.g_01806																							Prax.g_01368						Prbd.g_01361																														
N57.HOG0000224	OG0000168	n0	Praa.g_01816																							Prax.g_01378						Prbd.g_01351																														
N57.HOG0000225	OG0000169	n0	Praa.g_01826																							Prax.g_01388						Prbd.g_01341																														
N57.HOG0000226	OG0000170	n0	Praa.g_01828																							Prax.g_01390						Prbd.g_01339																														
N57.HOG0000227	OG0000171	n0	Praa.g_01847																							Prax.g_01409						Prbd.g_01319																														
N57.HOG0000228	OG0000172	n0	Praa.g_01856																							Prax.g_01418						Prbd.g_01310																														
N57.HOG0000229	OG0000173	n0	Praa.g_01871																							Prax.g_01433						Prbd.g_01295																														
N57.HOG0000230	OG0000174	n0	Praa.g_01898																							Prax.g_01460						Prbd.g_01268																														
N57.HOG0000231	OG0000175	n0	Praa.g_01908																							Prax.g_01470						Prbd.g_01258																														
N57.HOG0000232	OG0000176	n0	Praa.g_00004																							Prax.g_01494						Prbd.g_01233																														
N57.HOG0000233	OG0000177	n0	Praa.g_00005																							Prax.g_01495						Prbd.g_01232																														
N57.HOG0000234	OG0000178	n0	Praa.g_00006																							Prax.g_01496						Prbd.g_01231																														
N57.HOG0000235	OG0000179	n0	Praa.g_00016																							Prax.g_00297						Prbd.g_01221																														
N57.HOG0000236	OG0000180	n0	Praa.g_00017																							Prax.g_00296						Prbd.g_01220																														
N57.HOG0000237	OG0000181	n0	Praa.g_00018																							Prax.g_00295						Prbd.g_01219																														
N57.HOG0000238	OG0000182	n0	Praa.g_00019																							Prax.g_00294						Prbd.g_01218																														
N57.HOG0000239	OG0000183	n0	Praa.g_00023																							Prax.g_00290						Prbd.g_01214																														
N57.HOG0000240	OG0000184	n0	Praa.g_00046																							Prax.g_00621						Prbd.g_01191																														
N57.HOG0000241	OG0000185	n0	Praa.g_00049																							Prax.g_00624						Prbd.g_01188																														
N57.HOG0000242	OG0000186	n0	Praa.g_00064																							Prax.g_00635						Prbd.g_01180																														
N57.HOG0000243	OG0000187	n0	Praa.g_00065																							Prax.g_00636						Prbd.g_01179																														
N57.HOG0000244	OG0000188	n0	Praa.g_00082																							Prax.g_00653						Prbd.g_01162																														
N57.HOG0000245	OG0000189	n2	Praa.g_00096																							Prax.g_01122						Prbd.g_01148																														
N57.HOG0000246	OG0000190	n0	Praa.g_00097																							Prax.g_01121						Prbd.g_01147																														
N57.HOG0000247	OG0000191	n0	Praa.g_00117																							Prax.g_01101						Prbd.g_01126																														
N57.HOG0000248	OG0000192	n0	Praa.g_00121																							Prax.g_01097						Prbd.g_01122																														
N57.HOG0000249	OG0000193	n0	Praa.g_00146																							Prax.g_01072						Prbd.g_01094																														
N57.HOG0000250	OG0000194	n0	Praa.g_00149																							Prax.g_01069						Prbd.g_01091																														
N57.HOG0000251	OG0000195	n0	Praa.g_00151																							Prax.g_01067						Prbd.g_01089																														
N57.HOG0000252	OG0000196	n0	Praa.g_00161																							Prax.g_01057						Prbd.g_01079																														
N57.HOG0000253	OG0000197	n0	Praa.g_00162																							Prax.g_01056						Prbd.g_01078																														
N57.HOG0000254	OG0000198	n0	Praa.g_00163																							Prax.g_01055						Prbd.g_01077																														
N57.HOG0000255	OG0000199	n0	Praa.g_00170																							Prax.g_01048						Prbd.g_01070																														
N57.HOG0000256	OG0000200	n0	Praa.g_00184																							Prax.g_01034						Prbd.g_01056																														
N57.HOG0000257	OG0000201	n0	Praa.g_00192																							Prax.g_01026						Prbd.g_01048																														
N57.HOG0000258	OG0000202	n0	Praa.g_00193																							Prax.g_01025						Prbd.g_01047																														
N57.HOG0000259	OG0000203	n0	Praa.g_00194																							Prax.g_01024						Prbd.g_01046																														
N57.HOG0000260	OG0000204	n0	Praa.g_00195																							Prax.g_01023						Prbd.g_01045																														
N57.HOG0000261	OG0000205	n0	Praa.g_00202																							Prax.g_01016						Prbd.g_01038																														
N57.HOG0000262	OG0000206	n0	Praa.g_00207																							Prax.g_01011						Prbd.g_01033																														
N57.HOG0000263	OG0000207	n0	Praa.g_00209																							Prax.g_01009						Prbd.g_01031																														
N57.HOG0000264	OG0000208	n0	Praa.g_00210																							Prax.g_01008						Prbd.g_01030																														
N57.HOG0000265	OG0000209	n0	Praa.g_00219																							Prax.g_00999						Prbd.g_01021																														
N57.HOG0000266	OG0000210	n0	Praa.g_00220																							Prax.g_00998						Prbd.g_01020																														
N57.HOG0000267	OG0000211	n0	Praa.g_00233																							Prax.g_00985						Prbd.g_01006																														
N57.HOG0000268	OG0000212	n0	Praa.g_00240																							Prax.g_00978						Prbd.g_00999																														
N57.HOG0000269	OG0000213	n0	Praa.g_00257																							Prax.g_00918						Prbd.g_00982																														
N57.HOG0000270	OG0000214	n0	Praa.g_00267																							Prax.g_00908						Prbd.g_00972																														
N57.HOG0000271	OG0000215	n0	Praa.g_00292																							Prax.g_00883						Prbd.g_00947																														
N57.HOG0000272	OG0000216	n0	Praa.g_00294																							Prax.g_00881						Prbd.g_00945																														
N57.HOG0000273	OG0000217	n0	Praa.g_00297																							Prax.g_00878						Prbd.g_00942																														
N57.HOG0000274	OG0000218	n0	Praa.g_00299																							Prax.g_00876						Prbd.g_00940																														
N57.HOG0000275	OG0000219	n0	Praa.g_00300																							Prax.g_00875						Prbd.g_00939																														
N57.HOG0000276	OG0000220	n0	Praa.g_00301																							Prax.g_00874						Prbd.g_00938																														
N57.HOG0000277	OG0000221	n0	Praa.g_00302																							Prax.g_00873						Prbd.g_00937																														
N57.HOG0000278	OG0000222	n0	Praa.g_00310																							Prax.g_00865						Prbd.g_00929																														
N57.HOG0000279	OG0000223	n0	Praa.g_00323																							Prax.g_00850						Prbd.g_00916																														
N57.HOG0000280	OG0000224	n0	Praa.g_00325																							Prax.g_00848						Prbd.g_00914																														
