Orthogroup	Species	Prba	Orthologs
OG0000000	Praw	Prba.g_01172	Praw.g_00959
OG0000000	Prax	Prba.g_01172	Prax.g_01919
OG0000000	Prbd	Prba.g_01172	Prbd.g_01835
OG0000000	Prbi	Prba.g_01172	Prbi.g_01371
OG0000000	Prad	Prba.g_01172	Prad.g_00350
OG0000000	Prae	Prba.g_01172	Prae.g_01308
OG0000000	Pras	Prba.g_01172	Pras.g_00182
OG0000000	Pray	Prba.g_01172	Pray.g_01890
OG0000000	Praz	Prba.g_01172	Praz.g_01200
OG0000000	Prai	Prba.g_00268	Prai.g_01596
OG0000000	Pras	Prba.g_00268	Pras.g_00471
OG0000000	Prau	Prba.g_00268	Prau.g_01650
OG0000000	Prad	Prba.g_00268	Prad.g_00389
OG0000000	Prag	Prba.g_00268	Prag.g_01649, Prag.g_01610
OG0000000	Praw	Prba.g_00268	Praw.g_00495, Praw.g_00457
OG0000000	Prav	Prba.g_00268	Prav.g_01698
OG0000000	Prao	Prba.g_00268	Prao.g_01518
OG0000000	Prbd	Prba.g_00268	Prbd.g_01567
OG0000000	Prbi	Prba.g_00268	Prbi.g_01710
OG0000000	Prae	Prba.g_00268	Prae.g_01581
OG0000000	Prax	Prba.g_00268	Prax.g_01606
OG0000000	Praa	Prba.g_00268	Praa.g_01599
OG0000000	Pray	Prba.g_00268	Pray.g_01602
OG0000000	Praz	Prba.g_00268	Praz.g_00920
OG0000001	Prbb	Prba.g_00211	Prbb.g_01611
OG0000001	Prbc	Prba.g_00211	Prbc.g_00588
OG0000001	Praj	Prba.g_00211	Praj.g_01549
OG0000001	Prbm	Prba.g_00211	Prbm.g_01633
OG0000001	Pral	Prba.g_00211	Pral.g_01236
OG0000001	Prat	Prba.g_00211	Prat.g_01285, Prat.g_01286
OG0000001	Prak	Prba.g_00211	Prak.g_01302
OG0000001	Prbg	Prba.g_00211	Prbg.g_00502
OG0000001	Prap	Prba.g_00211	Prap.g_01925
OG0000001	Prbe	Prba.g_00211	Prbe.g_00400
OG0000001	Prbf	Prba.g_00211	Prbf.g_00068
OG0000001	Prbn	Prba.g_00211	Prbn.g_01213
OG0000001	Prbh	Prba.g_00211	Prbh.g_00001
OG0000001	Pram	Prba.g_00211	Pram.g_01954, Pram.g_01953
OG0000001	Syan	Prba.g_00211	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528
OG0000001	Syak	Prba.g_00211	Syak.g_00342, Syak.g_02139, Syak.g_02138, Syak.g_00275, Syak.g_00579
OG0000001	Syam	Prba.g_00211	Syam.g_00946, Syam.g_02177, Syam.g_02178, Syam.g_00929
OG0000001	Syad	Prba.g_00211	Syad.g_00628, Syad.g_02863, Syad.g_02862, Syad.g_02864, Syad.g_02865, Syad.g_01238, Syad.g_00611
OG0000001	Syaj	Prba.g_00211	Syaj.g_02674, Syaj.g_01948, Syaj.g_01947, Syaj.g_01949, Syaj.g_01952, Syaj.g_01950, Syaj.g_02660
OG0000001	Syae	Prba.g_00211	Syae.g_02061, Syae.g_01416, Syae.g_01417, Syae.g_02055
OG0000001	Syac	Prba.g_00211	Syac.g_02154, Syac.g_00341, Syac.g_00340, Syac.g_02169
OG0000001	Syah	Prba.g_00211	Syah.g_00726, Syah.g_01516, Syah.g_00040, Syah.g_00041, Syah.g_00710
OG0000001	Syaf	Prba.g_00211	Syaf.g_01640, Syaf.g_00846, Syaf.g_00845, Syaf.g_01634
OG0000001	Syai	Prba.g_00211	Syai.g_01716, Syai.g_01197, Syai.g_02594, Syai.g_00891, Syai.g_02595, Syai.g_01729
OG0000001	Prbj	Prba.g_00211	Prbj.g_00672, Prbj.g_00169, Prbj.g_01549, Prbj.g_02662, Prbj.g_02690
OG0000001	Prbk	Prba.g_00211	Prbk.g_01196, Prbk.g_00170, Prbk.g_00561, Prbk.g_02701, Prbk.g_00630
OG0000001	Prbl	Prba.g_00211	Prbl.g_00725, Prbl.g_00121, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_02578
OG0000001	Praf	Prba.g_00211	Praf.g_01895, Praf.g_00818, Praf.g_01896, Praf.g_01031, Praf.g_02422, Praf.g_01293
OG0000001	Prah	Prba.g_00211	Prah.g_00324, Prah.g_01343, Prah.g_01159, Prah.g_02270, Prah.g_00896
OG0000001	Syag	Prba.g_00211	Syag.g_00575, Syag.g_01942, Syag.g_01943, Syag.g_00520
OG0000001	Syab	Prba.g_00211	Syab.g_01549, Syab.g_02553, Syab.g_02555, Syab.g_01509, Syab.g_01510, Syab.g_00673
OG0000001	Syal	Prba.g_00211	Syal.g_02193, Syal.g_02215, Syal.g_00874, Syal.g_01184
OG0000001	Syar	Prba.g_00211	Syar.g_00069, Syar.g_00070, Syar.g_02229
OG0000001	Syao	Prba.g_00211	Syao.g_00314, Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558
OG0000001	Syat	Prba.g_00211	Syat.g_02910, Syat.g_02911, Syat.g_02908, Syat.g_02909, Syat.g_01540, Syat.g_00878
OG0000001	Syaq	Prba.g_00211	Syaq.g_01436, Syaq.g_00118, Syaq.g_01435, Syaq.g_00115, Syaq.g_01434, Syaq.g_02178, Syaq.g_02413
OG0000001	Syaa	Prba.g_00211	Syaa.g_02435, Syaa.g_02438, Syaa.g_02437, Syaa.g_02436, Syaa.g_02439, Syaa.g_02329
OG0000001	Syap	Prba.g_00211	Syap.g_00785, Syap.g_02195, Syap.g_02194, Syap.g_02201, Syap.g_02615, Syap.g_00399
OG0000001	Syas	Prba.g_00211	Syas.g_00966, Syas.g_00967, Syas.g_00093, Syas.g_02373
OG0000001	Prax	Prba.g_00211	Prax.g_01878
OG0000001	Prbi	Prba.g_00211	Prbi.g_01424
OG0000001	Prao	Prba.g_00211	Prao.g_01254
OG0000001	Prav	Prba.g_00211	Prav.g_01458
OG0000001	Prag	Prba.g_00211	Prag.g_01374
OG0000001	Praw	Prba.g_00211	Praw.g_01000
OG0000001	Pras	Prba.g_00211	Pras.g_00235
OG0000001	Prau	Prba.g_00211	Prau.g_01394
OG0000001	Prad	Prba.g_00211	Prad.g_00609
OG0000001	Prac	Prba.g_00211	Prac.g_00202
OG0000001	Praq	Prba.g_00211	Praq.g_00160
OG0000001	Prar	Prba.g_00211	Prar.g_00926
OG0000001	Prbd	Prba.g_00211	Prbd.g_01779
OG0000001	Prae	Prba.g_00211	Prae.g_01353
OG0000001	Praa	Prba.g_00211	Praa.g_01351
OG0000001	Prai	Prba.g_00211	Prai.g_01235, Prai.g_01356
OG0000001	Pray	Prba.g_00211	Pray.g_01844
OG0000001	Praz	Prba.g_00211	Praz.g_01154
OG0000001	Pral	Prba.g_01081, Prba.g_01080	Pral.g_01296
OG0000001	Prbb	Prba.g_01081, Prba.g_01080	Prbb.g_01157
OG0000001	Praj	Prba.g_01081, Prba.g_01080	Praj.g_01112
OG0000001	Prbm	Prba.g_01081, Prba.g_01080	Prbm.g_01426
OG0000001	Prao	Prba.g_01081, Prba.g_01080	Prao.g_01852
OG0000001	Prbi	Prba.g_01081, Prba.g_01080	Prbi.g_01270
OG0000001	Prai	Prba.g_01081, Prba.g_01080	Prai.g_01236
OG0000001	Prad	Prba.g_01081, Prba.g_01080	Prad.g_01434, Prad.g_01994
OG0000001	Prbd	Prba.g_01081, Prba.g_01080	Prbd.g_01930
OG0000001	Praa	Prba.g_01081, Prba.g_01080	Praa.g_01220, Praa.g_01222
OG0000001	Pras	Prba.g_01081, Prba.g_01080	Pras.g_00118, Pras.g_00120
OG0000001	Prau	Prba.g_01081, Prba.g_01080	Prau.g_01267, Prau.g_01269
OG0000001	Prae	Prba.g_01081, Prba.g_01080	Prae.g_01223, Prae.g_01224
OG0000001	Prac	Prba.g_01081	Prac.g_00924
OG0000001	Prar	Prba.g_01081	Prar.g_01202
OG0000001	Praq	Prba.g_01081	Praq.g_01394
OG0000001	Pray	Prba.g_01081	Pray.g_00247
OG0000001	Praz	Prba.g_01081	Praz.g_01939
OG0000001	Praw	Prba.g_01080	Praw.g_01951
OG0000001	Prag	Prba.g_01080	Prag.g_01216, Prag.g_01215
OG0000001	Prav	Prba.g_01080	Prav.g_01820, Prav.g_02007
OG0000001	Pray	Prba.g_01080	Pray.g_00246
OG0000001	Praz	Prba.g_01080	Praz.g_01940
OG0000002	Syai	Prba.g_00203, Prba.g_01639	Syai.g_01728
OG0000002	Syam	Prba.g_00203, Prba.g_01639	Syam.g_00931
OG0000002	Syad	Prba.g_00203, Prba.g_01639	Syad.g_00619
OG0000002	Syaj	Prba.g_00203, Prba.g_01639	Syaj.g_02667
OG0000002	Syab	Prba.g_00203, Prba.g_01639	Syab.g_02285
OG0000002	Syac	Prba.g_00203, Prba.g_01639	Syac.g_01084
OG0000002	Syah	Prba.g_00203, Prba.g_01639	Syah.g_01829
OG0000002	Prbj	Prba.g_00203	Prbj.g_02517
OG0000002	Prbk	Prba.g_00203	Prbk.g_02574
OG0000002	Prbl	Prba.g_00203	Prbl.g_01582
OG0000002	Praf	Prba.g_00203	Praf.g_01631
OG0000002	Prah	Prba.g_00203	Prah.g_00562
OG0000002	Praj	Prba.g_00203	Praj.g_00832
OG0000002	Prbc	Prba.g_00203	Prbc.g_01920
OG0000002	Prbb	Prba.g_00203	Prbb.g_00844
OG0000002	Prbm	Prba.g_00203	Prbm.g_00874
OG0000002	Prak	Prba.g_00203	Prak.g_00908, Prak.g_00913
OG0000002	Prap	Prba.g_00203	Prap.g_00720, Prap.g_00715
OG0000002	Prbe	Prba.g_00203	Prbe.g_01285, Prbe.g_01290
OG0000002	Prbf	Prba.g_00203	Prbf.g_01182, Prbf.g_01177
OG0000002	Prbg	Prba.g_00203	Prbg.g_01222, Prbg.g_01227
OG0000002	Prbn	Prba.g_00203	Prbn.g_01483, Prbn.g_01478
OG0000002	Pram	Prba.g_00203	Pram.g_00873, Pram.g_00879
OG0000002	Prbh	Prba.g_00203	Prbh.g_01016, Prbh.g_01022
OG0000002	Pral	Prba.g_00203	Pral.g_01549, Pral.g_01554
OG0000002	Prat	Prba.g_00203	Prat.g_00977
OG0000002	Prav	Prba.g_00203	Prav.g_01466
OG0000002	Prag	Prba.g_00203	Prag.g_01382
OG0000002	Praw	Prba.g_00203	Praw.g_01009
OG0000002	Prad	Prba.g_00203	Prad.g_00601
OG0000002	Prai	Prba.g_00203	Prai.g_01363
OG0000002	Prae	Prba.g_00203	Prae.g_01361
OG0000002	Praa	Prba.g_00203	Praa.g_01359
OG0000002	Prao	Prba.g_00203	Prao.g_01246
OG0000002	Prac	Prba.g_00203	Prac.g_00210
OG0000002	Praq	Prba.g_00203	Praq.g_00168
OG0000002	Prar	Prba.g_00203	Prar.g_00918
OG0000002	Pras	Prba.g_00203	Pras.g_00243
OG0000002	Prau	Prba.g_00203	Prau.g_01402
OG0000002	Prax	Prba.g_00203	Prax.g_01870
OG0000002	Prbd	Prba.g_00203	Prbd.g_01771
OG0000002	Pray	Prba.g_00203	Pray.g_01836
OG0000002	Praz	Prba.g_00203	Praz.g_01146
OG0000002	Prbi	Prba.g_00203	Prbi.g_01432
OG0000002	Prbj	Prba.g_01639	Prbj.g_00030
OG0000002	Prbk	Prba.g_01639	Prbk.g_01649
OG0000002	Prbl	Prba.g_01639	Prbl.g_01092
OG0000002	Praf	Prba.g_01639	Praf.g_00948
OG0000002	Prah	Prba.g_01639	Prah.g_01226
OG0000002	Praj	Prba.g_01639	Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487, Praj.g_01492, Praj.g_00670
OG0000002	Prbb	Prba.g_01639	Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544, Prbb.g_01549, Prbb.g_00683
OG0000002	Prbm	Prba.g_01639	Prbm.g_01578, Prbm.g_01577, Prbm.g_01582, Prbm.g_01576, Prbm.g_01581, Prbm.g_00712
OG0000002	Prbc	Prba.g_01639	Prbc.g_01475, Prbc.g_01474, Prbc.g_01479, Prbc.g_01473, Prbc.g_01478, Prbc.g_01759
OG0000002	Pral	Prba.g_01639	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764
OG0000002	Prat	Prba.g_01639	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751
OG0000002	Prak	Prba.g_01639	Prak.g_01202, Prak.g_01323, Prak.g_01200, Prak.g_01207, Prak.g_01494, Prak.g_00805
OG0000002	Prap	Prba.g_01639	Prap.g_00486, Prap.g_01946, Prap.g_00484, Prap.g_00491, Prap.g_00224, Prap.g_00823
OG0000002	Prbe	Prba.g_01639	Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584, Prbe.g_00208, Prbe.g_00452
OG0000002	Prbf	Prba.g_01639	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285
OG0000002	Prbg	Prba.g_01639	Prbg.g_01516, Prbg.g_00523, Prbg.g_01514, Prbg.g_01521, Prbg.g_00694, Prbg.g_01119
OG0000002	Prbn	Prba.g_01639	Prbn.g_01159, Prbn.g_01234, Prbn.g_01161, Prbn.g_01154, Prbn.g_00879, Prbn.g_01586
OG0000002	Pram	Prba.g_01639	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768
OG0000002	Prbh	Prba.g_01639	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912
OG0000002	Prag	Prba.g_01639	Prag.g_00656
OG0000002	Praw	Prba.g_01639	Praw.g_01844
OG0000002	Prav	Prba.g_01639	Prav.g_01276
OG0000002	Prab	Prba.g_01639	Prab.g_00683
OG0000002	Pran	Prba.g_01639	Pran.g_01500
OG0000002	Prai	Prba.g_01639	Prai.g_00707
OG0000002	Prac	Prba.g_01639	Prac.g_00693
OG0000002	Praq	Prba.g_01639	Praq.g_00807
OG0000002	Prar	Prba.g_01639	Prar.g_01508
OG0000002	Pras	Prba.g_01639	Pras.g_01554
OG0000002	Prau	Prba.g_01639	Prau.g_00718
OG0000002	Praa	Prba.g_01639	Praa.g_00678
OG0000002	Prae	Prba.g_01639	Prae.g_00652
OG0000002	Prax	Prba.g_01639	Prax.g_00964
OG0000002	Prbi	Prba.g_01639	Prbi.g_00681
OG0000002	Prad	Prba.g_01639	Prad.g_01252
OG0000002	Prao	Prba.g_01639	Prao.g_00116
OG0000002	Pray	Prba.g_01639	Pray.g_01085
OG0000002	Praz	Prba.g_01639	Praz.g_01652
OG0000002	Prbd	Prba.g_01639	Prbd.g_00566
OG0000004	Syaq	Prba.g_01622	Syaq.g_02603
OG0000004	Praj	Prba.g_01622	Praj.g_01396
OG0000004	Prbc	Prba.g_01622	Prbc.g_01381
OG0000004	Prbm	Prba.g_01622	Prbm.g_01483
OG0000004	Prbb	Prba.g_01622	Prbb.g_01450
OG0000004	Syan	Prba.g_01622	Syan.g_00183
OG0000004	Syar	Prba.g_01622	Syar.g_02051
OG0000004	Syas	Prba.g_01622	Syas.g_00176
OG0000004	Syao	Prba.g_01622	Syao.g_02374
OG0000004	Syae	Prba.g_01622	Syae.g_00779
OG0000004	Syac	Prba.g_01622	Syac.g_00898
OG0000004	Syah	Prba.g_01622	Syah.g_02017
OG0000004	Syam	Prba.g_01622	Syam.g_00787
OG0000004	Syai	Prba.g_01622	Syai.g_01994
OG0000004	Syaf	Prba.g_01622	Syaf.g_01455
OG0000004	Syaa	Prba.g_01622	Syaa.g_00892
OG0000004	Syad	Prba.g_01622	Syad.g_01304
OG0000004	Syaj	Prba.g_01622	Syaj.g_00441
OG0000004	Syab	Prba.g_01622	Syab.g_00549, Syab.g_01193
OG0000004	Syak	Prba.g_01622	Syak.g_01219, Syak.g_00720
OG0000004	Syag	Prba.g_01622	Syag.g_00988
OG0000004	Syal	Prba.g_01622	Syal.g_01809
OG0000004	Prbj	Prba.g_01622	Prbj.g_00754
OG0000004	Prbk	Prba.g_01622	Prbk.g_01760
OG0000004	Prbl	Prba.g_01622	Prbl.g_00021
OG0000004	Praf	Prba.g_01622	Praf.g_01121
OG0000004	Prah	Prba.g_01622	Prah.g_01022
OG0000004	Pral	Prba.g_01622	Pral.g_01743
OG0000004	Prat	Prba.g_01622	Prat.g_00772
OG0000004	Prak	Prba.g_01622	Prak.g_00826
