Orthogroup	Species	Syae	Orthologs
OG0000001	Syaq	Syae.g_01416	Syaq.g_00118, Syaq.g_01435, Syaq.g_00115
OG0000001	Syal	Syae.g_01416	Syal.g_02215
OG0000001	Praf	Syae.g_01416	Praf.g_01031
OG0000001	Prah	Syae.g_01416	Prah.g_01159
OG0000001	Syam	Syae.g_01416	Syam.g_02177
OG0000001	Syad	Syae.g_01416	Syad.g_02864
OG0000001	Syaa	Syae.g_01416	Syaa.g_02438, Syaa.g_02437, Syaa.g_02436
OG0000001	Syaf	Syae.g_01416	Syaf.g_00846
OG0000001	Syah	Syae.g_01416	Syah.g_01516
OG0000001	Syai	Syae.g_01416	Syai.g_01197, Syai.g_02594
OG0000001	Syaj	Syae.g_01416	Syaj.g_01949, Syaj.g_01952
OG0000001	Syap	Syae.g_01417	Syap.g_00785, Syap.g_02195, Syap.g_02194, Syap.g_02201, Syap.g_02615
OG0000001	Syas	Syae.g_01417	Syas.g_00966, Syas.g_00967, Syas.g_00093, Syas.g_02373
OG0000001	Syao	Syae.g_01417	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558
OG0000001	Syan	Syae.g_01417	Syan.g_02266
OG0000001	Syar	Syae.g_01417	Syar.g_00070
OG0000001	Syat	Syae.g_01417	Syat.g_02908, Syat.g_02909
OG0000001	Syag	Syae.g_01417	Syag.g_01943
OG0000001	Syaq	Syae.g_01417	Syaq.g_01434
OG0000001	Syak	Syae.g_01417	Syak.g_02138
OG0000001	Syab	Syae.g_01417	Syab.g_02553, Syab.g_02555
OG0000001	Syal	Syae.g_01417	Syal.g_00874, Syal.g_01184
OG0000001	Prah	Syae.g_01417	Prah.g_02270
OG0000001	Praf	Syae.g_01417	Praf.g_02422
OG0000001	Prbj	Syae.g_01417	Prbj.g_01549, Prbj.g_02662
OG0000001	Prbk	Syae.g_01417	Prbk.g_00561, Prbk.g_02701
OG0000001	Prbl	Syae.g_01417	Prbl.g_00808, Prbl.g_02598
OG0000001	Syad	Syae.g_01417	Syad.g_02865
OG0000001	Syaj	Syae.g_01417	Syaj.g_01950
OG0000001	Syah	Syae.g_01417	Syah.g_00040, Syah.g_00041
OG0000001	Syaf	Syae.g_01417	Syaf.g_00845
OG0000001	Syac	Syae.g_01417	Syac.g_00341, Syac.g_00340
OG0000001	Syai	Syae.g_01417	Syai.g_02595
OG0000001	Syab	Syae.g_02055	Syab.g_01509, Syab.g_01510
OG0000001	Syag	Syae.g_02055	Syag.g_00520
OG0000001	Syak	Syae.g_02055	Syak.g_00275, Syak.g_00579
OG0000001	Syaq	Syae.g_02055	Syaq.g_02178, Syaq.g_02413
OG0000001	Syan	Syae.g_02055	Syan.g_01149
OG0000001	Syat	Syae.g_02055	Syat.g_01540
OG0000001	Syaj	Syae.g_02055	Syaj.g_02660
OG0000001	Syad	Syae.g_02055	Syad.g_01238, Syad.g_00611
OG0000001	Syaf	Syae.g_02055	Syaf.g_01634
OG0000001	Syai	Syae.g_02055	Syai.g_01729
OG0000001	Syam	Syae.g_02055	Syam.g_00929
OG0000001	Syac	Syae.g_02055	Syac.g_02169
OG0000001	Syah	Syae.g_02055	Syah.g_00710
OG0000001	Syaa	Syae.g_02055	Syaa.g_02329
OG0000004	Syaq	Syae.g_00779	Syaq.g_02603
OG0000004	Praj	Syae.g_00779	Praj.g_01396
OG0000004	Prbc	Syae.g_00779	Prbc.g_01381
OG0000004	Prbm	Syae.g_00779	Prbm.g_01483
OG0000004	Prbb	Syae.g_00779	Prbb.g_01450
OG0000004	Syan	Syae.g_00779	Syan.g_00183
OG0000004	Syar	Syae.g_00779	Syar.g_02051
OG0000004	Syas	Syae.g_00779	Syas.g_00176
OG0000004	Syao	Syae.g_00779	Syao.g_02374
OG0000004	Prbj	Syae.g_00779	Prbj.g_00754
OG0000004	Prbk	Syae.g_00779	Prbk.g_01760
OG0000004	Prbl	Syae.g_00779	Prbl.g_00021
OG0000004	Praf	Syae.g_00779	Praf.g_01121
OG0000004	Prah	Syae.g_00779	Prah.g_01022
OG0000004	Prab	Syae.g_00779	Prab.g_00700
OG0000004	Pran	Syae.g_00779	Pran.g_01483
OG0000004	Prai	Syae.g_00779	Prai.g_00724
OG0000004	Prad	Syae.g_00779	Prad.g_01269
OG0000004	Praa	Syae.g_00779	Praa.g_00695
OG0000004	Pray	Syae.g_00779	Pray.g_01068
OG0000004	Praz	Syae.g_00779	Praz.g_01635
OG0000004	Prba	Syae.g_00779	Prba.g_01622
OG0000004	Prax	Syae.g_00779	Prax.g_00947
OG0000004	Prag	Syae.g_00779	Prag.g_00673
OG0000004	Praw	Syae.g_00779	Praw.g_01827
OG0000004	Prac	Syae.g_00779	Prac.g_00676
OG0000004	Praq	Syae.g_00779	Praq.g_00824
OG0000004	Prar	Syae.g_00779	Prar.g_01525
OG0000004	Prae	Syae.g_00779	Prae.g_00669
OG0000004	Prbd	Syae.g_00779	Prbd.g_00549
OG0000004	Prav	Syae.g_00779	Prav.g_01293
OG0000004	Prao	Syae.g_00779	Prao.g_00133
OG0000004	Prbi	Syae.g_00779	Prbi.g_00698
OG0000004	Pras	Syae.g_00779	Pras.g_01571
OG0000004	Prau	Syae.g_00779	Prau.g_00735
OG0000004	Pral	Syae.g_00779	Pral.g_01743
OG0000004	Prat	Syae.g_00779	Prat.g_00772
OG0000004	Prak	Syae.g_00779	Prak.g_00826
OG0000004	Prap	Syae.g_00779	Prap.g_00802
OG0000004	Prbe	Syae.g_00779	Prbe.g_01203
OG0000004	Prbf	Syae.g_00779	Prbf.g_01264
OG0000004	Prbg	Syae.g_00779	Prbg.g_01140
OG0000004	Prbn	Syae.g_00779	Prbn.g_01565
OG0000004	Pram	Syae.g_00779	Pram.g_00789
OG0000004	Prbh	Syae.g_00779	Prbh.g_00933
OG0000004	Syab	Syae.g_00779	Syab.g_00549, Syab.g_01193
OG0000004	Syak	Syae.g_00779	Syak.g_01219, Syak.g_00720
OG0000004	Syag	Syae.g_00779	Syag.g_00988
OG0000004	Syal	Syae.g_00779	Syal.g_01809
OG0000004	Syac	Syae.g_00779	Syac.g_00898
OG0000004	Syah	Syae.g_00779	Syah.g_02017
OG0000004	Syam	Syae.g_00779	Syam.g_00787
OG0000004	Syai	Syae.g_00779	Syai.g_01994
OG0000004	Syaf	Syae.g_00779	Syaf.g_01455
OG0000004	Syaa	Syae.g_00779	Syaa.g_00892
OG0000004	Syad	Syae.g_00779	Syad.g_01304
OG0000004	Syaj	Syae.g_00779	Syaj.g_00441
OG0000004	Praf	Syae.g_00042, Syae.g_02231	Praf.g_00743
OG0000004	Prah	Syae.g_00042, Syae.g_02231	Prah.g_01413
OG0000004	Prbj	Syae.g_00042, Syae.g_02231	Prbj.g_01777
OG0000004	Prbk	Syae.g_00042, Syae.g_02231	Prbk.g_01134
OG0000004	Prbl	Syae.g_00042, Syae.g_02231	Prbl.g_01771
OG0000004	Prbm	Syae.g_00042, Syae.g_02231	Prbm.g_00291
OG0000004	Praj	Syae.g_00042, Syae.g_02231	Praj.g_00271
OG0000004	Prbb	Syae.g_00042, Syae.g_02231	Prbb.g_00288
OG0000004	Prbc	Syae.g_00042, Syae.g_02231	Prbc.g_00339
OG0000004	Pram	Syae.g_00042, Syae.g_02231	Pram.g_00219
OG0000004	Prbh	Syae.g_00042, Syae.g_02231	Prbh.g_00548
OG0000004	Prak	Syae.g_00042, Syae.g_02231	Prak.g_00248
OG0000004	Prap	Syae.g_00042, Syae.g_02231	Prap.g_01480
OG0000004	Prbe	Syae.g_00042, Syae.g_02231	Prbe.g_01784
OG0000004	Prbf	Syae.g_00042, Syae.g_02231	Prbf.g_01570
OG0000004	Prbg	Syae.g_00042, Syae.g_02231	Prbg.g_01014
OG0000004	Prbn	Syae.g_00042, Syae.g_02231	Prbn.g_00318
OG0000004	Prat	Syae.g_00042, Syae.g_02231	Prat.g_00236
OG0000004	Pral	Syae.g_00042, Syae.g_02231	Pral.g_00809
OG0000004	Prac	Syae.g_00042, Syae.g_02231	Prac.g_01698
OG0000004	Praq	Syae.g_00042, Syae.g_02231	Praq.g_01770
OG0000004	Prar	Syae.g_00042, Syae.g_02231	Prar.g_00095
OG0000004	Prav	Syae.g_00042, Syae.g_02231	Prav.g_00806
OG0000004	Prai	Syae.g_00042, Syae.g_02231	Prai.g_00243
OG0000004	Prab	Syae.g_00042, Syae.g_02231	Prab.g_00223
OG0000004	Pran	Syae.g_00042, Syae.g_02231	Pran.g_00200
OG0000004	Prag	Syae.g_00042, Syae.g_02231	Prag.g_00225
OG0000004	Praw	Syae.g_00042, Syae.g_02231	Praw.g_01203
OG0000004	Praa	Syae.g_00042, Syae.g_02231	Praa.g_00232
OG0000004	Pras	Syae.g_00042, Syae.g_02231	Pras.g_01084
OG0000004	Prau	Syae.g_00042, Syae.g_02231	Prau.g_00233
OG0000004	Prae	Syae.g_00042, Syae.g_02231	Prae.g_00235
OG0000004	Prax	Syae.g_00042, Syae.g_02231	Prax.g_00986
OG0000004	Pray	Syae.g_00042, Syae.g_02231	Pray.g_00713
OG0000004	Praz	Syae.g_00042, Syae.g_02231	Praz.g_00592
OG0000004	Prba	Syae.g_00042, Syae.g_02231	Prba.g_00451
OG0000004	Prbd	Syae.g_00042, Syae.g_02231	Prbd.g_01007
OG0000004	Prbi	Syae.g_00042, Syae.g_02231	Prbi.g_00256
OG0000004	Prad	Syae.g_00042, Syae.g_02231	Prad.g_01759
OG0000004	Prao	Syae.g_00042, Syae.g_02231	Prao.g_00370
OG0000004	Syar	Syae.g_00042	Syar.g_02225
OG0000004	Syan	Syae.g_00042	Syan.g_00989
OG0000004	Syao	Syae.g_00042	Syao.g_01007
OG0000004	Syas	Syae.g_00042	Syas.g_00174, Syas.g_00311
OG0000004	Syak	Syae.g_00042	Syak.g_00003
OG0000004	Syab	Syae.g_00042	Syab.g_01911
OG0000004	Syal	Syae.g_00042	Syal.g_02718
OG0000004	Syaq	Syae.g_00042	Syaq.g_02042
OG0000004	Syag	Syae.g_00042	Syag.g_00370
OG0000004	Syac	Syae.g_00042	Syac.g_00948
OG0000004	Syah	Syae.g_00042	Syah.g_01967
OG0000004	Syaf	Syae.g_00042	Syaf.g_02351
OG0000004	Syai	Syae.g_00042	Syai.g_01062
OG0000004	Syam	Syae.g_00042	Syam.g_01499
OG0000004	Syaa	Syae.g_00042	Syaa.g_01667
OG0000004	Syad	Syae.g_00042	Syad.g_02184
OG0000004	Syaj	Syae.g_00042	Syaj.g_01314
OG0000004	Syap	Syae.g_02231	Syap.g_01987
OG0000004	Syar	Syae.g_02231	Syar.g_00842
OG0000004	Syas	Syae.g_02231	Syas.g_00072
OG0000004	Syag	Syae.g_02231	Syag.g_01790
OG0000004	Syaq	Syae.g_02231	Syaq.g_01567
OG0000004	Syak	Syae.g_02231	Syak.g_02297
OG0000004	Syab	Syae.g_02231	Syab.g_02377
OG0000004	Syal	Syae.g_02231	Syal.g_00691
OG0000004	Syad	Syae.g_02231	Syad.g_00810
OG0000004	Syaj	Syae.g_02231	Syaj.g_02853
OG0000004	Syaa	Syae.g_02231	Syaa.g_02116
OG0000004	Syac	Syae.g_02231	Syac.g_01975
OG0000004	Syah	Syae.g_02231	Syah.g_00901
OG0000004	Syaf	Syae.g_02231	Syaf.g_02794
OG0000004	Syai	Syae.g_02231	Syai.g_00530
OG0000004	Syam	Syae.g_02231	Syam.g_00501
OG0000005	Prav	Syae.g_01179	Prav.g_01774
OG0000005	Prag	Syae.g_01179	Prag.g_01682
OG0000005	Praw	Syae.g_01179	Praw.g_00528
OG0000005	Prad	Syae.g_01179	Prad.g_00928
OG0000005	Prae	Syae.g_01179	Prae.g_01636
OG0000005	Prax	Syae.g_01179	Prax.g_01546
OG0000005	Prau	Syae.g_01179	Prau.g_01745
OG0000005	Pras	Syae.g_01179	Pras.g_00563
OG0000005	Prbd	Syae.g_01179	Prbd.g_01512
OG0000005	Prao	Syae.g_01179	Prao.g_01565
OG0000005	Prac	Syae.g_01179	Prac.g_00612
OG0000005	Praq	Syae.g_01179	Praq.g_00484
OG0000005	Prar	Syae.g_01179	Prar.g_01130
OG0000005	Prbi	Syae.g_01179	Prbi.g_01800
OG0000005	Praa	Syae.g_01179	Praa.g_01648
OG0000005	Pray	Syae.g_01179	Pray.g_01546
OG0000005	Praz	Syae.g_01179	Praz.g_00864
OG0000005	Prba	Syae.g_01179	Prba.g_00607
OG0000005	Prab	Syae.g_01179	Prab.g_01682
OG0000005	Pran	Syae.g_01179	Pran.g_00983
OG0000005	Prai	Syae.g_01179	Prai.g_01651
OG0000005	Prbc	Syae.g_01179	Prbc.g_00098
OG0000005	Praj	Syae.g_01179	Praj.g_01349
OG0000005	Prbb	Syae.g_01179	Prbb.g_01393
OG0000005	Syab	Syae.g_01179	Syab.g_02289
OG0000005	Syal	Syae.g_01179	Syal.g_00606
OG0000005	Syag	Syae.g_01179	Syag.g_01708
OG0000005	Syak	Syae.g_01179	Syak.g_02401
OG0000005	Syaq	Syae.g_01179	Syaq.g_01658
OG0000005	Syar	Syae.g_01179	Syar.g_02952
OG0000005	Syan	Syae.g_01179	Syan.g_01423
OG0000005	Syao	Syae.g_01179	Syao.g_01680
OG0000005	Syap	Syae.g_01179	Syap.g_01773
OG0000005	Syas	Syae.g_01179	Syas.g_02665
OG0000005	Syat	Syae.g_01179	Syat.g_03065
OG0000005	Syad	Syae.g_01179	Syad.g_02639
OG0000005	Syaj	Syae.g_01179	Syaj.g_01736
OG0000005	Syaa	Syae.g_01179	Syaa.g_00534
OG0000005	Syam	Syae.g_01179	Syam.g_02004
OG0000005	Syaf	Syae.g_01179	Syaf.g_01017
OG0000005	Syai	Syae.g_01179	Syai.g_02393
OG0000005	Syac	Syae.g_01179	Syac.g_00527
OG0000005	Syah	Syae.g_01179	Syah.g_02403
OG0000005	Praf	Syae.g_01143	Praf.g_00503
OG0000005	Prah	Syae.g_01143	Prah.g_01652
OG0000005	Prbj	Syae.g_01143	Prbj.g_00883
OG0000005	Prbk	Syae.g_01143	Prbk.g_00933
OG0000005	Prbl	Syae.g_01143	Prbl.g_00419
OG0000005	Pral	Syae.g_01143	Pral.g_01075
OG0000005	Prat	Syae.g_01143	Prat.g_01440
OG0000005	Prak	Syae.g_01143	Prak.g_01474
OG0000005	Prap	Syae.g_01143	Prap.g_00204
OG0000005	Prbe	Syae.g_01143	Prbe.g_00228
OG0000005	Prbf	Syae.g_01143	Prbf.g_00240
OG0000005	Prbg	Syae.g_01143	Prbg.g_00674
OG0000005	Prbn	Syae.g_01143	Prbn.g_00899
OG0000005	Pram	Syae.g_01143	Pram.g_01295
OG0000005	Prbh	Syae.g_01143	Prbh.g_00182
OG0000005	Prac	Syae.g_01143	Prac.g_00335
OG0000005	Praq	Syae.g_01143	Praq.g_00370
OG0000005	Prar	Syae.g_01143	Prar.g_00771
OG0000005	Praa	Syae.g_01143	Praa.g_01553
OG0000005	Prad	Syae.g_01143	Prad.g_00438
OG0000005	Prae	Syae.g_01143	Prae.g_01535
OG0000005	Prag	Syae.g_01143	Prag.g_01566
OG0000005	Praw	Syae.g_01143	Praw.g_00413
OG0000005	Prax	Syae.g_01143	Prax.g_01652
OG0000005	Pray	Syae.g_01143	Pray.g_01646
OG0000005	Praz	Syae.g_01143	Praz.g_00965
OG0000005	Prba	Syae.g_01143	Prba.g_00312
OG0000005	Prbi	Syae.g_01143	Prbi.g_01666
OG0000005	Prao	Syae.g_01143	Prao.g_01472
OG0000005	Prav	Syae.g_01143	Prav.g_01654
OG0000005	Prbd	Syae.g_01143	Prbd.g_01612
OG0000005	Pras	Syae.g_01143	Pras.g_00429
OG0000005	Prau	Syae.g_01143	Prau.g_01607
OG0000005	Prab	Syae.g_01143	Prab.g_01542
OG0000005	Pran	Syae.g_01143	Pran.g_00657
OG0000005	Prai	Syae.g_01143	Prai.g_01538
OG0000005	Syap	Syae.g_01143	Syap.g_01218
OG0000005	Syat	Syae.g_01143	Syat.g_03105
OG0000005	Syas	Syae.g_01143	Syas.g_02704
OG0000005	Prbc	Syae.g_01143	Prbc.g_00788
OG0000005	Praj	Syae.g_01143	Praj.g_01712
OG0000005	Prbb	Syae.g_01143	Prbb.g_01766
OG0000005	Prbm	Syae.g_01143	Prbm.g_01790
OG0000005	Syar	Syae.g_01143	Syar.g_02909
OG0000005	Syaq	Syae.g_01143	Syaq.g_01692
OG0000005	Syad	Syae.g_01143	Syad.g_02596
OG0000005	Syaj	Syae.g_01143	Syaj.g_01698
OG0000005	Syan	Syae.g_01143	Syan.g_01378
OG0000005	Syao	Syae.g_01143	Syao.g_01578
OG0000005	Syaa	Syae.g_01143	Syaa.g_00573
OG0000005	Syab	Syae.g_01143	Syab.g_02232
OG0000005	Syac	Syae.g_01143	Syac.g_00569
OG0000005	Syaf	Syae.g_01143	Syaf.g_01057
OG0000005	Syag	Syae.g_01143	Syag.g_01667
OG0000005	Syai	Syae.g_01143	Syai.g_02356
OG0000005	Syak	Syae.g_01143	Syak.g_02436
OG0000005	Syal	Syae.g_01143	Syal.g_00565
OG0000005	Syam	Syae.g_01143	Syam.g_01970
OG0000005	Syah	Syae.g_01143	Syah.g_02363
OG0000005	Syaq	Syae.g_00257	Syaq.g_00236
OG0000005	Syab	Syae.g_00257	Syab.g_00981
OG0000005	Syal	Syae.g_00257	Syal.g_01664
OG0000005	Syat	Syae.g_00257	Syat.g_01038
OG0000005	Syar	Syae.g_00257	Syar.g_01752
OG0000005	Syan	Syae.g_00257	Syan.g_00449
OG0000005	Syao	Syae.g_00257	Syao.g_01210
OG0000005	Syad	Syae.g_00257	Syad.g_02028
OG0000005	Syaj	Syae.g_00257	Syaj.g_01155
OG0000005	Syac	Syae.g_00257	Syac.g_01087
OG0000005	Syah	Syae.g_00257	Syah.g_01827
OG0000005	Syaa	Syae.g_00257	Syaa.g_01449
OG0000005	Syaf	Syae.g_00257	Syaf.g_01732
OG0000005	Syam	Syae.g_00257	Syam.g_01029
OG0000005	Syai	Syae.g_00257	Syai.g_01611
OG0000006	Prab	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prab.g_00231
OG0000006	Prai	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prai.g_00252, Prai.g_00254
OG0000006	Pran	Syae.g_00096, Syae.g_02030, Syae.g_02248	Pran.g_01951
OG0000006	Prac	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prac.g_01689
OG0000006	Praq	Syae.g_00096, Syae.g_02030, Syae.g_02248	Praq.g_01761
OG0000006	Prar	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prar.g_00086
OG0000006	Praa	Syae.g_00096, Syae.g_02030, Syae.g_02248	Praa.g_00241, Praa.g_01245
OG0000006	Prad	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prad.g_01750
OG0000006	Prae	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prae.g_00244
OG0000006	Prao	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prao.g_00379
OG0000006	Pras	Syae.g_00096, Syae.g_02030, Syae.g_02248	Pras.g_00148, Pras.g_01093
OG0000006	Prau	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prau.g_01316
OG0000006	Prax	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prax.g_01972
OG0000006	Pray	Syae.g_00096, Syae.g_02030, Syae.g_02248	Pray.g_00722
OG0000006	Praz	Syae.g_00096, Syae.g_02030, Syae.g_02248	Praz.g_00601
OG0000006	Prba	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prba.g_00460
OG0000006	Prbd	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prbd.g_00998
OG0000006	Prbi	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prbi.g_00265
OG0000006	Prag	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prag.g_00234, Prag.g_01231
OG0000006	Prav	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prav.g_02001
OG0000006	Praw	Syae.g_00096, Syae.g_02030, Syae.g_02248	Praw.g_01950
OG0000006	Prat	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prat.g_00248
OG0000006	Prak	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prak.g_00258
OG0000006	Prap	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prap.g_01470
OG0000006	Prbe	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prbe.g_01794
OG0000006	Prbf	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prbf.g_01580
OG0000006	Prbg	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prbg.g_01024
OG0000006	Prbn	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prbn.g_00308
OG0000006	Pram	Syae.g_00096, Syae.g_02030, Syae.g_02248	Pram.g_00229
OG0000006	Prbh	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prbh.g_00538
OG0000006	Pral	Syae.g_00096, Syae.g_02030, Syae.g_02248	Pral.g_00797
OG0000006	Praj	Syae.g_00096, Syae.g_02030, Syae.g_02248	Praj.g_00282, Praj.g_01281, Praj.g_01505
OG0000006	Prbb	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prbb.g_00299, Prbb.g_01328, Prbb.g_01560
OG0000006	Prbc	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prbc.g_02202
OG0000006	Prbm	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prbm.g_00302, Prbm.g_01236, Prbm.g_01588
OG0000006	Prah	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prah.g_00475, Prah.g_01767
OG0000006	Praf	Syae.g_00096, Syae.g_02030, Syae.g_02248	Praf.g_00396, Praf.g_01719
OG0000006	Prbj	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prbj.g_02699
OG0000006	Prbk	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prbk.g_02695
OG0000006	Prbl	Syae.g_00096, Syae.g_02030, Syae.g_02248	Prbl.g_02601
OG0000006	Syap	Syae.g_00096	Syap.g_02770
OG0000006	Syar	Syae.g_00096	Syar.g_02439
OG0000006	Syan	Syae.g_00096	Syan.g_00791
OG0000006	Syao	Syae.g_00096	Syao.g_00919
OG0000006	Syat	Syae.g_00096	Syat.g_00371
OG0000006	Syag	Syae.g_00096	Syag.g_00435
OG0000006	Syak	Syae.g_00096	Syak.g_00057
OG0000006	Syaq	Syae.g_00096	Syaq.g_02108
OG0000006	Syab	Syae.g_00096	Syab.g_01849
OG0000006	Syal	Syae.g_00096	Syal.g_02611
OG0000006	Syac	Syae.g_00096	Syac.g_01002
OG0000006	Syah	Syae.g_00096	Syah.g_01912
OG0000006	Syai	Syae.g_00096	Syai.g_01126
OG0000006	Syam	Syae.g_00096	Syam.g_01446
OG0000006	Syaf	Syae.g_00096	Syaf.g_02288
OG0000006	Syad	Syae.g_00096	Syad.g_02130
OG0000006	Syaa	Syae.g_00096	Syaa.g_01611
OG0000006	Syan	Syae.g_02030, Syae.g_02248	Syan.g_01505, Syan.g_02101, Syan.g_02441
OG0000006	Syar	Syae.g_02030, Syae.g_02248	Syar.g_00151, Syar.g_02056, Syar.g_03013
OG0000006	Syat	Syae.g_02030, Syae.g_02248	Syat.g_01439, Syat.g_01865
OG0000006	Syas	Syae.g_02030, Syae.g_02248	Syas.g_01684, Syas.g_02565
