Orthogroup	Species	Prat	Orthologs
OG0000001	Praq	Prat.g_01285, Prat.g_01286	Praq.g_00160
OG0000001	Prar	Prat.g_01285, Prat.g_01286	Prar.g_00926
OG0000001	Prbd	Prat.g_01285, Prat.g_01286	Prbd.g_01779
OG0000001	Prae	Prat.g_01285, Prat.g_01286	Prae.g_01353
OG0000001	Praa	Prat.g_01285, Prat.g_01286	Praa.g_01351
OG0000001	Pray	Prat.g_01285, Prat.g_01286	Pray.g_01844
OG0000001	Praz	Prat.g_01285, Prat.g_01286	Praz.g_01154
OG0000001	Prba	Prat.g_01285, Prat.g_01286	Prba.g_00211
OG0000001	Prai	Prat.g_01285, Prat.g_01286	Prai.g_01235, Prai.g_01356
OG0000001	Prau	Prat.g_01285, Prat.g_01286	Prau.g_01394
OG0000001	Pras	Prat.g_01285, Prat.g_01286	Pras.g_00235
OG0000001	Syan	Prat.g_01285, Prat.g_01286	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528
OG0000001	Syak	Prat.g_01285, Prat.g_01286	Syak.g_00342, Syak.g_02139, Syak.g_02138, Syak.g_00275, Syak.g_00579
OG0000001	Syam	Prat.g_01285, Prat.g_01286	Syam.g_00946, Syam.g_02177, Syam.g_02178, Syam.g_00929
OG0000001	Syad	Prat.g_01285, Prat.g_01286	Syad.g_00628, Syad.g_02863, Syad.g_02862, Syad.g_02864, Syad.g_02865, Syad.g_01238, Syad.g_00611
OG0000001	Syaj	Prat.g_01285, Prat.g_01286	Syaj.g_02674, Syaj.g_01948, Syaj.g_01947, Syaj.g_01949, Syaj.g_01952, Syaj.g_01950, Syaj.g_02660
OG0000001	Syae	Prat.g_01285, Prat.g_01286	Syae.g_02061, Syae.g_01416, Syae.g_01417, Syae.g_02055
OG0000001	Syac	Prat.g_01285, Prat.g_01286	Syac.g_02154, Syac.g_00341, Syac.g_00340, Syac.g_02169
OG0000001	Syah	Prat.g_01285, Prat.g_01286	Syah.g_00726, Syah.g_01516, Syah.g_00040, Syah.g_00041, Syah.g_00710
OG0000001	Syaf	Prat.g_01285, Prat.g_01286	Syaf.g_01640, Syaf.g_00846, Syaf.g_00845, Syaf.g_01634
OG0000001	Syai	Prat.g_01285, Prat.g_01286	Syai.g_01716, Syai.g_01197, Syai.g_02594, Syai.g_00891, Syai.g_02595, Syai.g_01729
OG0000001	Prbj	Prat.g_01285, Prat.g_01286	Prbj.g_00672, Prbj.g_00169, Prbj.g_01549, Prbj.g_02662, Prbj.g_02690
OG0000001	Prbk	Prat.g_01285, Prat.g_01286	Prbk.g_01196, Prbk.g_00170, Prbk.g_00561, Prbk.g_02701, Prbk.g_00630
OG0000001	Prbl	Prat.g_01285, Prat.g_01286	Prbl.g_00725, Prbl.g_00121, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_02578
OG0000001	Praf	Prat.g_01285, Prat.g_01286	Praf.g_01895, Praf.g_00818, Praf.g_01896, Praf.g_01031, Praf.g_02422, Praf.g_01293
OG0000001	Prah	Prat.g_01285, Prat.g_01286	Prah.g_00324, Prah.g_01343, Prah.g_01159, Prah.g_02270, Prah.g_00896
OG0000001	Syag	Prat.g_01285, Prat.g_01286	Syag.g_00575, Syag.g_01942, Syag.g_01943, Syag.g_00520
OG0000001	Syab	Prat.g_01285, Prat.g_01286	Syab.g_01549, Syab.g_02553, Syab.g_02555, Syab.g_01509, Syab.g_01510, Syab.g_00673
OG0000001	Syal	Prat.g_01285, Prat.g_01286	Syal.g_02193, Syal.g_02215, Syal.g_00874, Syal.g_01184
OG0000001	Syar	Prat.g_01285, Prat.g_01286	Syar.g_00069, Syar.g_00070, Syar.g_02229
OG0000001	Syao	Prat.g_01285, Prat.g_01286	Syao.g_00314, Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558
OG0000001	Syat	Prat.g_01285, Prat.g_01286	Syat.g_02910, Syat.g_02911, Syat.g_02908, Syat.g_02909, Syat.g_01540, Syat.g_00878
OG0000001	Syaq	Prat.g_01285, Prat.g_01286	Syaq.g_01436, Syaq.g_00118, Syaq.g_01435, Syaq.g_00115, Syaq.g_01434, Syaq.g_02178, Syaq.g_02413
OG0000001	Syaa	Prat.g_01285, Prat.g_01286	Syaa.g_02435, Syaa.g_02438, Syaa.g_02437, Syaa.g_02436, Syaa.g_02439, Syaa.g_02329
OG0000001	Syap	Prat.g_01285, Prat.g_01286	Syap.g_00785, Syap.g_02195, Syap.g_02194, Syap.g_02201, Syap.g_02615, Syap.g_00399
OG0000001	Syas	Prat.g_01285, Prat.g_01286	Syas.g_00966, Syas.g_00967, Syas.g_00093, Syas.g_02373
OG0000001	Prbb	Prat.g_01285, Prat.g_01286	Prbb.g_01611
OG0000001	Prbc	Prat.g_01285, Prat.g_01286	Prbc.g_00588
OG0000001	Praj	Prat.g_01285, Prat.g_01286	Praj.g_01549
OG0000001	Prbm	Prat.g_01285, Prat.g_01286	Prbm.g_01633
OG0000001	Prak	Prat.g_01285, Prat.g_01286	Prak.g_01302
OG0000001	Prbg	Prat.g_01285, Prat.g_01286	Prbg.g_00502
OG0000001	Prap	Prat.g_01285, Prat.g_01286	Prap.g_01925
OG0000001	Prbe	Prat.g_01285, Prat.g_01286	Prbe.g_00400
OG0000001	Prbf	Prat.g_01285, Prat.g_01286	Prbf.g_00068
OG0000001	Prbn	Prat.g_01285, Prat.g_01286	Prbn.g_01213
OG0000001	Prbh	Prat.g_01285, Prat.g_01286	Prbh.g_00001
OG0000001	Pram	Prat.g_01285, Prat.g_01286	Pram.g_01954, Pram.g_01953
OG0000001	Pral	Prat.g_01285, Prat.g_01286	Pral.g_01236
OG0000001	Pram	Prat.g_00851	Pram.g_00719
OG0000001	Prbh	Prat.g_00851	Prbh.g_00863
OG0000001	Prak	Prat.g_00851	Prak.g_00755
OG0000001	Prbg	Prat.g_00851	Prbg.g_01069
OG0000001	Prap	Prat.g_00851	Prap.g_00653
OG0000001	Prbe	Prat.g_00851	Prbe.g_00112
OG0000001	Prbf	Prat.g_00851	Prbf.g_00831
OG0000001	Prbn	Prat.g_00851	Prbn.g_01923
OG0000001	Prbm	Prat.g_00851	Prbm.g_00496, Prbm.g_01940
OG0000001	Praj	Prat.g_00851	Praj.g_00463, Praj.g_01861
OG0000001	Prbb	Prat.g_00851	Prbb.g_00474, Prbb.g_01915
OG0000001	Prbc	Prat.g_00851	Prbc.g_01530, Prbc.g_00925
OG0000001	Pral	Prat.g_00851	Pral.g_01671
OG0000002	Syai	Prat.g_00977, Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Syai.g_01728
OG0000002	Syam	Prat.g_00977, Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Syam.g_00931
OG0000002	Syad	Prat.g_00977, Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Syad.g_00619
OG0000002	Syaj	Prat.g_00977, Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Syaj.g_02667
OG0000002	Syab	Prat.g_00977, Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Syab.g_02285
OG0000002	Syac	Prat.g_00977, Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Syac.g_01084
OG0000002	Syah	Prat.g_00977, Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Syah.g_01829
OG0000002	Prav	Prat.g_00977	Prav.g_01466
OG0000002	Prag	Prat.g_00977	Prag.g_01382
OG0000002	Praw	Prat.g_00977	Praw.g_01009
OG0000002	Prad	Prat.g_00977	Prad.g_00601
OG0000002	Prai	Prat.g_00977	Prai.g_01363
OG0000002	Pras	Prat.g_00977	Pras.g_00243
OG0000002	Prau	Prat.g_00977	Prau.g_01402
OG0000002	Prax	Prat.g_00977	Prax.g_01870
OG0000002	Prbd	Prat.g_00977	Prbd.g_01771
OG0000002	Pray	Prat.g_00977	Pray.g_01836
OG0000002	Praz	Prat.g_00977	Praz.g_01146
OG0000002	Prba	Prat.g_00977	Prba.g_00203
OG0000002	Prbi	Prat.g_00977	Prbi.g_01432
OG0000002	Prac	Prat.g_00977	Prac.g_00210
OG0000002	Praq	Prat.g_00977	Praq.g_00168
OG0000002	Prar	Prat.g_00977	Prar.g_00918
OG0000002	Prae	Prat.g_00977	Prae.g_01361
OG0000002	Praa	Prat.g_00977	Praa.g_01359
OG0000002	Prao	Prat.g_00977	Prao.g_01246
OG0000002	Prbj	Prat.g_00977	Prbj.g_02517
OG0000002	Prbk	Prat.g_00977	Prbk.g_02574
OG0000002	Prbl	Prat.g_00977	Prbl.g_01582
OG0000002	Praf	Prat.g_00977	Praf.g_01631
OG0000002	Prah	Prat.g_00977	Prah.g_00562
OG0000002	Praj	Prat.g_00977	Praj.g_00832
OG0000002	Prbc	Prat.g_00977	Prbc.g_01920
OG0000002	Prbb	Prat.g_00977	Prbb.g_00844
OG0000002	Prbm	Prat.g_00977	Prbm.g_00874
OG0000002	Prak	Prat.g_00977	Prak.g_00908
OG0000002	Prap	Prat.g_00977	Prap.g_00720
OG0000002	Prbe	Prat.g_00977	Prbe.g_01285
OG0000002	Prbf	Prat.g_00977	Prbf.g_01182
OG0000002	Prbg	Prat.g_00977	Prbg.g_01222
OG0000002	Prbn	Prat.g_00977	Prbn.g_01483
OG0000002	Pram	Prat.g_00977	Pram.g_00873
OG0000002	Prbh	Prat.g_00977	Prbh.g_01016
OG0000002	Pral	Prat.g_00977	Pral.g_01549
OG0000002	Prbj	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Prbj.g_00030
OG0000002	Prbk	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Prbk.g_01649
OG0000002	Prbl	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Prbl.g_01092
OG0000002	Praf	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Praf.g_00948
OG0000002	Prah	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Prah.g_01226
OG0000002	Prag	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Prag.g_00656
OG0000002	Praw	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Praw.g_01844
OG0000002	Prav	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Prav.g_01276
OG0000002	Prab	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Prab.g_00683
OG0000002	Pran	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Pran.g_01500
OG0000002	Prai	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Prai.g_00707
OG0000002	Prac	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Prac.g_00693
OG0000002	Praq	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Praq.g_00807
OG0000002	Prar	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Prar.g_01508
OG0000002	Pras	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Pras.g_01554
OG0000002	Prau	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Prau.g_00718
OG0000002	Praa	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Praa.g_00678
OG0000002	Prae	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Prae.g_00652
OG0000002	Prax	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Prax.g_00964
OG0000002	Prbi	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Prbi.g_00681
OG0000002	Prao	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Prao.g_00116
OG0000002	Pray	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Pray.g_01085
OG0000002	Praz	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Praz.g_01652
OG0000002	Prba	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Prba.g_01639
OG0000002	Prbd	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Prbd.g_00566
OG0000002	Prad	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751	Prad.g_01252
OG0000002	Praj	Prat.g_01184	Praj.g_01489
OG0000002	Prbb	Prat.g_01184	Prbb.g_01546
OG0000002	Prbm	Prat.g_01184	Prbm.g_01578
OG0000002	Prbc	Prat.g_01184	Prbc.g_01475
OG0000002	Pral	Prat.g_01184	Pral.g_01340
OG0000002	Prak	Prat.g_01184	Prak.g_01202
OG0000002	Prap	Prat.g_01184	Prap.g_00486
OG0000002	Prbe	Prat.g_01184	Prbe.g_01579
OG0000002	Prbf	Prat.g_01184	Prbf.g_00888
OG0000002	Prbg	Prat.g_01184	Prbg.g_01516
OG0000002	Prbn	Prat.g_01184	Prbn.g_01159
OG0000002	Pram	Prat.g_01184	Pram.g_01170
OG0000002	Prbh	Prat.g_01184	Prbh.g_01313
OG0000002	Praj	Prat.g_01487, Prat.g_01182	Praj.g_01488
OG0000002	Prbb	Prat.g_01487, Prat.g_01182	Prbb.g_01545
OG0000002	Prbc	Prat.g_01487, Prat.g_01182	Prbc.g_01474
OG0000002	Prbm	Prat.g_01487, Prat.g_01182	Prbm.g_01577
OG0000002	Prak	Prat.g_01487	Prak.g_01323
OG0000002	Prap	Prat.g_01487	Prap.g_01946
OG0000002	Prbe	Prat.g_01487	Prbe.g_00379
OG0000002	Prbf	Prat.g_01487	Prbf.g_00089
OG0000002	Prbg	Prat.g_01487	Prbg.g_00523
OG0000002	Prbn	Prat.g_01487	Prbn.g_01234
OG0000002	Pram	Prat.g_01487	Pram.g_01471
OG0000002	Prbh	Prat.g_01487	Prbh.g_00006
OG0000002	Pral	Prat.g_01487	Pral.g_00430
OG0000002	Pral	Prat.g_01182	Pral.g_01342
OG0000002	Prak	Prat.g_01182	Prak.g_01200
OG0000002	Prap	Prat.g_01182	Prap.g_00484
OG0000002	Prbe	Prat.g_01182	Prbe.g_01577
OG0000002	Prbf	Prat.g_01182	Prbf.g_00890
OG0000002	Prbg	Prat.g_01182	Prbg.g_01514
OG0000002	Prbn	Prat.g_01182	Prbn.g_01161
OG0000002	Pram	Prat.g_01182	Pram.g_01168
OG0000002	Prbh	Prat.g_01182	Prbh.g_01311
OG0000002	Praj	Prat.g_01187	Praj.g_01493, Praj.g_01487
OG0000002	Prbb	Prat.g_01187	Prbb.g_01550, Prbb.g_01544
OG0000002	Prbc	Prat.g_01187	Prbc.g_01479, Prbc.g_01473
OG0000002	Prbm	Prat.g_01187	Prbm.g_01582, Prbm.g_01576
OG0000002	Pral	Prat.g_01187	Pral.g_01337
OG0000002	Prak	Prat.g_01187	Prak.g_01207
OG0000002	Prap	Prat.g_01187	Prap.g_00491
OG0000002	Prbe	Prat.g_01187	Prbe.g_01584
OG0000002	Prbf	Prat.g_01187	Prbf.g_00883
OG0000002	Prbg	Prat.g_01187	Prbg.g_01521
OG0000002	Prbn	Prat.g_01187	Prbn.g_01154
OG0000002	Pram	Prat.g_01187	Pram.g_01174
OG0000002	Prbh	Prat.g_01187	Prbh.g_01317
OG0000002	Praj	Prat.g_01462	Praj.g_01492
OG0000002	Prbb	Prat.g_01462	Prbb.g_01549
OG0000002	Prbc	Prat.g_01462	Prbc.g_01478
OG0000002	Prbm	Prat.g_01462	Prbm.g_01581
OG0000002	Prak	Prat.g_01462	Prak.g_01494
OG0000002	Prap	Prat.g_01462	Prap.g_00224
OG0000002	Prbe	Prat.g_01462	Prbe.g_00208
OG0000002	Prbf	Prat.g_01462	Prbf.g_00260
OG0000002	Prbg	Prat.g_01462	Prbg.g_00694
OG0000002	Prbn	Prat.g_01462	Prbn.g_00879
OG0000002	Pram	Prat.g_01462	Pram.g_01278
OG0000002	Prbh	Prat.g_01462	Prbh.g_00199
OG0000002	Pral	Prat.g_01462	Pral.g_01052
OG0000002	Prbm	Prat.g_00751	Prbm.g_00712
OG0000002	Praj	Prat.g_00751	Praj.g_00670
OG0000002	Prbc	Prat.g_00751	Prbc.g_01759
OG0000002	Prbb	Prat.g_00751	Prbb.g_00683
OG0000002	Pral	Prat.g_00751	Pral.g_01764
OG0000002	Prak	Prat.g_00751	Prak.g_00805
OG0000002	Prap	Prat.g_00751	Prap.g_00823
OG0000002	Prbe	Prat.g_00751	Prbe.g_00452
OG0000002	Prbf	Prat.g_00751	Prbf.g_01285
OG0000002	Prbg	Prat.g_00751	Prbg.g_01119
OG0000002	Prbn	Prat.g_00751	Prbn.g_01586
OG0000002	Pram	Prat.g_00751	Pram.g_00768
OG0000002	Prbh	Prat.g_00751	Prbh.g_00912
OG0000004	Syaq	Prat.g_00772	Syaq.g_02603
OG0000004	Praj	Prat.g_00772	Praj.g_01396
OG0000004	Prbc	Prat.g_00772	Prbc.g_01381
OG0000004	Prbm	Prat.g_00772	Prbm.g_01483
OG0000004	Prbb	Prat.g_00772	Prbb.g_01450
OG0000004	Syan	Prat.g_00772	Syan.g_00183
OG0000004	Syar	Prat.g_00772	Syar.g_02051
OG0000004	Syas	Prat.g_00772	Syas.g_00176
OG0000004	Syao	Prat.g_00772	Syao.g_02374
OG0000004	Syae	Prat.g_00772	Syae.g_00779
OG0000004	Syac	Prat.g_00772	Syac.g_00898
OG0000004	Syah	Prat.g_00772	Syah.g_02017
OG0000004	Syam	Prat.g_00772	Syam.g_00787
OG0000004	Syai	Prat.g_00772	Syai.g_01994
OG0000004	Syaf	Prat.g_00772	Syaf.g_01455
OG0000004	Syaa	Prat.g_00772	Syaa.g_00892
OG0000004	Syad	Prat.g_00772	Syad.g_01304
OG0000004	Syaj	Prat.g_00772	Syaj.g_00441
OG0000004	Syab	Prat.g_00772	Syab.g_00549, Syab.g_01193
OG0000004	Syak	Prat.g_00772	Syak.g_01219, Syak.g_00720
OG0000004	Syag	Prat.g_00772	Syag.g_00988
OG0000004	Syal	Prat.g_00772	Syal.g_01809
