Orthogroup	Species	Prah	Orthologs
OG0000002	Prbb	Prah.g_00562	Prbb.g_00844
OG0000002	Prbm	Prah.g_00562	Prbm.g_00874
OG0000002	Prak	Prah.g_00562	Prak.g_00908, Prak.g_00913
OG0000002	Prap	Prah.g_00562	Prap.g_00720, Prap.g_00715
OG0000002	Prbe	Prah.g_00562	Prbe.g_01285, Prbe.g_01290
OG0000002	Prbf	Prah.g_00562	Prbf.g_01182, Prbf.g_01177
OG0000002	Prbg	Prah.g_00562	Prbg.g_01222, Prbg.g_01227
OG0000002	Prbn	Prah.g_00562	Prbn.g_01483, Prbn.g_01478
OG0000002	Pram	Prah.g_00562	Pram.g_00873, Pram.g_00879
OG0000002	Prbh	Prah.g_00562	Prbh.g_01016, Prbh.g_01022
OG0000002	Pral	Prah.g_00562	Pral.g_01549, Pral.g_01554
OG0000002	Prat	Prah.g_00562	Prat.g_00977
OG0000002	Prbj	Prah.g_00562	Prbj.g_02517
OG0000002	Prbk	Prah.g_00562	Prbk.g_02574
OG0000002	Prbl	Prah.g_00562	Prbl.g_01582
OG0000002	Praf	Prah.g_00562	Praf.g_01631
OG0000002	Praj	Prah.g_01226	Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487, Praj.g_01492, Praj.g_00670
OG0000002	Prbb	Prah.g_01226	Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544, Prbb.g_01549, Prbb.g_00683
OG0000002	Prbm	Prah.g_01226	Prbm.g_01578, Prbm.g_01577, Prbm.g_01582, Prbm.g_01576, Prbm.g_01581, Prbm.g_00712
OG0000002	Prbc	Prah.g_01226	Prbc.g_01475, Prbc.g_01474, Prbc.g_01479, Prbc.g_01473, Prbc.g_01478, Prbc.g_01759
OG0000002	Pral	Prah.g_01226	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764
OG0000002	Prat	Prah.g_01226	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751
OG0000002	Prak	Prah.g_01226	Prak.g_01202, Prak.g_01323, Prak.g_01200, Prak.g_01207, Prak.g_01494, Prak.g_00805
OG0000002	Prap	Prah.g_01226	Prap.g_00486, Prap.g_01946, Prap.g_00484, Prap.g_00491, Prap.g_00224, Prap.g_00823
OG0000002	Prbe	Prah.g_01226	Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584, Prbe.g_00208, Prbe.g_00452
OG0000002	Prbf	Prah.g_01226	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285
OG0000002	Prbg	Prah.g_01226	Prbg.g_01516, Prbg.g_00523, Prbg.g_01514, Prbg.g_01521, Prbg.g_00694, Prbg.g_01119
OG0000002	Prbn	Prah.g_01226	Prbn.g_01159, Prbn.g_01234, Prbn.g_01161, Prbn.g_01154, Prbn.g_00879, Prbn.g_01586
OG0000002	Pram	Prah.g_01226	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768
OG0000002	Prbh	Prah.g_01226	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912
OG0000002	Prag	Prah.g_01226	Prag.g_00656
OG0000002	Praw	Prah.g_01226	Praw.g_01844
OG0000002	Prav	Prah.g_01226	Prav.g_01276
OG0000002	Prab	Prah.g_01226	Prab.g_00683
OG0000002	Pran	Prah.g_01226	Pran.g_01500
OG0000002	Prai	Prah.g_01226	Prai.g_00707
OG0000002	Prac	Prah.g_01226	Prac.g_00693
OG0000002	Praq	Prah.g_01226	Praq.g_00807
OG0000002	Prar	Prah.g_01226	Prar.g_01508
OG0000002	Pras	Prah.g_01226	Pras.g_01554
OG0000002	Prau	Prah.g_01226	Prau.g_00718
OG0000002	Praa	Prah.g_01226	Praa.g_00678
OG0000002	Prae	Prah.g_01226	Prae.g_00652
OG0000002	Prax	Prah.g_01226	Prax.g_00964
OG0000002	Prbi	Prah.g_01226	Prbi.g_00681
OG0000002	Prao	Prah.g_01226	Prao.g_00116
OG0000002	Pray	Prah.g_01226	Pray.g_01085
OG0000002	Praz	Prah.g_01226	Praz.g_01652
OG0000002	Prba	Prah.g_01226	Prba.g_01639
OG0000002	Prbd	Prah.g_01226	Prbd.g_00566
OG0000002	Prad	Prah.g_01226	Prad.g_01252
OG0000002	Prbj	Prah.g_01226	Prbj.g_00030
OG0000002	Prbk	Prah.g_01226	Prbk.g_01649
OG0000002	Prbl	Prah.g_01226	Prbl.g_01092
OG0000002	Praf	Prah.g_01226	Praf.g_00948
OG0000003	Syaq	Prah.g_02448	Syaq.g_01566, Syaq.g_00887
OG0000003	Syar	Prah.g_02448	Syar.g_00836
OG0000003	Syas	Prah.g_02448	Syas.g_01418
OG0000003	Syan	Prah.g_02448	Syan.g_00157, Syan.g_00032
OG0000003	Syap	Prah.g_02448	Syap.g_00679
OG0000003	Syag	Prah.g_02448	Syag.g_01565
OG0000003	Syad	Prah.g_02447, Prah.g_00270, Prah.g_01119, Prah.g_02431, Prah.g_01063, Prah.g_00269, Prah.g_00926, Prah.g_00927, Prah.g_02435, Prah.g_00281, Prah.g_01075, Prah.g_00275, Prah.g_02449, Prah.g_02433, Prah.g_00169, Prah.g_00935, Prah.g_02436, Prah.g_00271, Prah.g_00273, Prah.g_00930, Prah.g_02446, Prah.g_00226, Prah.g_00272, Prah.g_02434, Prah.g_02451, Prah.g_02432, Prah.g_01064	Syad.g_01998, Syad.g_02748, Syad.g_02240, Syad.g_01927, Syad.g_01929, Syad.g_02601, Syad.g_01996
OG0000003	Syag	Prah.g_02447, Prah.g_00270, Prah.g_01119, Prah.g_02431, Prah.g_01063, Prah.g_00269, Prah.g_00926, Prah.g_00927, Prah.g_02435, Prah.g_00281, Prah.g_01075, Prah.g_00275, Prah.g_02449, Prah.g_02433, Prah.g_00169, Prah.g_00935, Prah.g_02436, Prah.g_00271, Prah.g_00273, Prah.g_00930, Prah.g_02446, Prah.g_00226, Prah.g_00272, Prah.g_02434, Prah.g_02451, Prah.g_02432, Prah.g_01064	Syag.g_01261, Syag.g_00931, Syag.g_01260
OG0000003	Praf	Prah.g_01119	Praf.g_02530
OG0000003	Praf	Prah.g_02431	Praf.g_01260
OG0000003	Praf	Prah.g_00269	Praf.g_02464, Praf.g_01101
OG0000003	Syas	Prah.g_02435, Prah.g_00281, Prah.g_01075, Prah.g_00275, Prah.g_02449, Prah.g_02433, Prah.g_00169	Syas.g_00054
OG0000003	Prbj	Prah.g_00169	Prbj.g_01574
OG0000003	Prbk	Prah.g_00169	Prbk.g_00214
OG0000003	Prbl	Prah.g_00169	Prbl.g_01308
OG0000003	Praf	Prah.g_00169	Praf.g_00199
OG0000003	Praf	Prah.g_02436	Praf.g_00383, Praf.g_01762
OG0000003	Praf	Prah.g_00271	Praf.g_02595
OG0000003	Praf	Prah.g_02446	Praf.g_01088, Praf.g_01104
OG0000003	Prbj	Prah.g_02446	Prbj.g_02693, Prbj.g_02694
OG0000003	Prbk	Prah.g_02446	Prbk.g_02704, Prbk.g_02705
OG0000003	Prbl	Prah.g_02446	Prbl.g_02640, Prbl.g_02639
OG0000003	Praf	Prah.g_00226	Praf.g_01995
OG0000003	Prbj	Prah.g_00226	Prbj.g_00096
OG0000003	Prbk	Prah.g_00226	Prbk.g_00332
OG0000003	Prbl	Prah.g_00226	Prbl.g_00656
OG0000003	Prbj	Prah.g_00272, Prah.g_02434	Prbj.g_00058
OG0000003	Prbk	Prah.g_00272, Prah.g_02434	Prbk.g_01675
OG0000003	Prbl	Prah.g_00272, Prah.g_02434	Prbl.g_01064
OG0000003	Praf	Prah.g_00272, Prah.g_02434	Praf.g_00381, Praf.g_00343
OG0000003	Praf	Prah.g_02451, Prah.g_02432	Praf.g_00382
OG0000003	Prbj	Prah.g_02451, Prah.g_02432	Prbj.g_00079
OG0000003	Prbk	Prah.g_02451, Prah.g_02432	Prbk.g_00349
OG0000003	Prbl	Prah.g_02451, Prah.g_02432	Prbl.g_00673
OG0000003	Praf	Prah.g_01064	Praf.g_00473
OG0000003	Syag	Prah.g_00936, Prah.g_01869, Prah.g_01005, Prah.g_01056	Syag.g_02658
OG0000003	Prbj	Prah.g_00936, Prah.g_01869	Prbj.g_01356
OG0000003	Prbk	Prah.g_00936, Prah.g_01869	Prbk.g_02681
OG0000003	Prbl	Prah.g_00936, Prah.g_01869	Prbl.g_01502
OG0000003	Syab	Prah.g_01005, Prah.g_01056	Syab.g_01580
OG0000003	Prbj	Prah.g_01005, Prah.g_01056	Prbj.g_01916, Prbj.g_01831
OG0000003	Prbk	Prah.g_01005, Prah.g_01056	Prbk.g_02121, Prbk.g_00049
OG0000003	Prbl	Prah.g_01005, Prah.g_01056	Prbl.g_02278, Prbl.g_00920
OG0000003	Praf	Prah.g_01005, Prah.g_01056	Praf.g_01103
OG0000003	Syad	Prah.g_01005, Prah.g_01056	Syad.g_01327, Syad.g_01331
OG0000004	Syaq	Prah.g_01022	Syaq.g_02603
OG0000004	Praj	Prah.g_01022	Praj.g_01396
OG0000004	Prbc	Prah.g_01022	Prbc.g_01381
OG0000004	Prbm	Prah.g_01022	Prbm.g_01483
OG0000004	Prbb	Prah.g_01022	Prbb.g_01450
OG0000004	Syan	Prah.g_01022	Syan.g_00183
OG0000004	Syar	Prah.g_01022	Syar.g_02051
OG0000004	Syas	Prah.g_01022	Syas.g_00176
OG0000004	Syao	Prah.g_01022	Syao.g_02374
OG0000004	Syae	Prah.g_01022	Syae.g_00779
OG0000004	Syac	Prah.g_01022	Syac.g_00898
OG0000004	Syah	Prah.g_01022	Syah.g_02017
OG0000004	Syam	Prah.g_01022	Syam.g_00787
OG0000004	Syai	Prah.g_01022	Syai.g_01994
OG0000004	Syaf	Prah.g_01022	Syaf.g_01455
OG0000004	Syaa	Prah.g_01022	Syaa.g_00892
OG0000004	Syad	Prah.g_01022	Syad.g_01304
OG0000004	Syaj	Prah.g_01022	Syaj.g_00441
OG0000004	Syab	Prah.g_01022	Syab.g_00549, Syab.g_01193
OG0000004	Syak	Prah.g_01022	Syak.g_01219, Syak.g_00720
OG0000004	Syag	Prah.g_01022	Syag.g_00988
OG0000004	Syal	Prah.g_01022	Syal.g_01809
OG0000004	Prab	Prah.g_01022	Prab.g_00700
OG0000004	Pran	Prah.g_01022	Pran.g_01483
OG0000004	Prai	Prah.g_01022	Prai.g_00724
OG0000004	Prad	Prah.g_01022	Prad.g_01269
OG0000004	Praa	Prah.g_01022	Praa.g_00695
OG0000004	Pray	Prah.g_01022	Pray.g_01068
OG0000004	Praz	Prah.g_01022	Praz.g_01635
OG0000004	Prba	Prah.g_01022	Prba.g_01622
OG0000004	Prax	Prah.g_01022	Prax.g_00947
OG0000004	Prag	Prah.g_01022	Prag.g_00673
OG0000004	Praw	Prah.g_01022	Praw.g_01827
