Orthogroup	Species	Syal	Orthologs
OG0000001	Prbg	Syal.g_02193, Syal.g_02215, Syal.g_00874, Syal.g_01184	Prbg.g_00502
OG0000001	Prap	Syal.g_02193, Syal.g_02215, Syal.g_00874, Syal.g_01184	Prap.g_01925
OG0000001	Prbe	Syal.g_02193, Syal.g_02215, Syal.g_00874, Syal.g_01184	Prbe.g_00400
OG0000001	Prbf	Syal.g_02193, Syal.g_02215, Syal.g_00874, Syal.g_01184	Prbf.g_00068
OG0000001	Prbn	Syal.g_02193, Syal.g_02215, Syal.g_00874, Syal.g_01184	Prbn.g_01213
OG0000001	Prbh	Syal.g_02193, Syal.g_02215, Syal.g_00874, Syal.g_01184	Prbh.g_00001
OG0000001	Pram	Syal.g_02193, Syal.g_02215, Syal.g_00874, Syal.g_01184	Pram.g_01954, Pram.g_01953
OG0000001	Syag	Syal.g_02193	Syag.g_00575
OG0000001	Syab	Syal.g_02193	Syab.g_01549
OG0000001	Syar	Syal.g_02215	Syar.g_00069
OG0000001	Syao	Syal.g_02215	Syao.g_00314
OG0000001	Syat	Syal.g_02215	Syat.g_02910, Syat.g_02911
OG0000001	Syak	Syal.g_02215	Syak.g_02139
OG0000001	Praf	Syal.g_02215	Praf.g_01031
OG0000001	Prah	Syal.g_02215	Prah.g_01159
OG0000001	Syam	Syal.g_02215	Syam.g_02177
OG0000001	Syad	Syal.g_02215	Syad.g_02864
OG0000001	Syaa	Syal.g_02215	Syaa.g_02438, Syaa.g_02437, Syaa.g_02436
OG0000001	Syaf	Syal.g_02215	Syaf.g_00846
OG0000001	Syah	Syal.g_02215	Syah.g_01516
OG0000001	Syai	Syal.g_02215	Syai.g_01197, Syai.g_02594
OG0000001	Syaj	Syal.g_02215	Syaj.g_01949, Syaj.g_01952
OG0000001	Syae	Syal.g_02215	Syae.g_01416
OG0000001	Syag	Syal.g_02215	Syag.g_01942
OG0000001	Syaq	Syal.g_02215	Syaq.g_00118, Syaq.g_01435, Syaq.g_00115
OG0000001	Syap	Syal.g_00874, Syal.g_01184	Syap.g_00785, Syap.g_02195, Syap.g_02194, Syap.g_02201, Syap.g_02615
OG0000001	Syas	Syal.g_00874, Syal.g_01184	Syas.g_00966, Syas.g_00967, Syas.g_00093, Syas.g_02373
OG0000001	Syao	Syal.g_00874, Syal.g_01184	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558
OG0000001	Syan	Syal.g_00874, Syal.g_01184	Syan.g_02266
OG0000001	Syar	Syal.g_00874, Syal.g_01184	Syar.g_00070
OG0000001	Syat	Syal.g_00874, Syal.g_01184	Syat.g_02908, Syat.g_02909
OG0000001	Syag	Syal.g_00874, Syal.g_01184	Syag.g_01943
OG0000001	Syaq	Syal.g_00874, Syal.g_01184	Syaq.g_01434
OG0000001	Syak	Syal.g_00874, Syal.g_01184	Syak.g_02138
OG0000001	Prah	Syal.g_00874, Syal.g_01184	Prah.g_02270
OG0000001	Praf	Syal.g_00874, Syal.g_01184	Praf.g_02422
OG0000001	Prbj	Syal.g_00874, Syal.g_01184	Prbj.g_01549, Prbj.g_02662
OG0000001	Prbk	Syal.g_00874, Syal.g_01184	Prbk.g_00561, Prbk.g_02701
OG0000001	Prbl	Syal.g_00874, Syal.g_01184	Prbl.g_00808, Prbl.g_02598
OG0000001	Syah	Syal.g_00874, Syal.g_01184	Syah.g_00040, Syah.g_00041
OG0000001	Syaf	Syal.g_00874, Syal.g_01184	Syaf.g_00845
OG0000001	Syac	Syal.g_00874, Syal.g_01184	Syac.g_00341, Syac.g_00340
OG0000001	Syai	Syal.g_00874, Syal.g_01184	Syai.g_02595
OG0000001	Syae	Syal.g_00874, Syal.g_01184	Syae.g_01417
OG0000001	Syad	Syal.g_00874, Syal.g_01184	Syad.g_02865
OG0000001	Syaj	Syal.g_00874, Syal.g_01184	Syaj.g_01950
OG0000001	Syab	Syal.g_00874, Syal.g_01184	Syab.g_02553, Syab.g_02555
OG0000003	Syaq	Syal.g_00009	Syaq.g_01566, Syaq.g_00887
OG0000003	Syar	Syal.g_00009	Syar.g_00836
OG0000003	Syas	Syal.g_00009	Syas.g_01418
OG0000003	Syan	Syal.g_00009	Syan.g_00157, Syan.g_00032
OG0000003	Syap	Syal.g_00009	Syap.g_00679
OG0000003	Syag	Syal.g_00009	Syag.g_01570, Syag.g_00064, Syag.g_00065, Syag.g_01566, Syag.g_01571, Syag.g_01561
OG0000003	Syag	Syal.g_01214	Syag.g_01569
OG0000003	Praf	Syal.g_01214	Praf.g_02463
OG0000003	Syad	Syal.g_02153	Syad.g_01998, Syad.g_02748, Syad.g_02240, Syad.g_01927, Syad.g_01929, Syad.g_02601, Syad.g_01996
OG0000003	Syag	Syal.g_02153	Syag.g_00691
OG0000003	Syan	Syal.g_02153	Syan.g_01063, Syan.g_01258, Syan.g_02794, Syan.g_01055
OG0000003	Praf	Syal.g_02153	Praf.g_02523
OG0000004	Syaq	Syal.g_01809	Syaq.g_02603
OG0000004	Praj	Syal.g_01809	Praj.g_01396
OG0000004	Prbc	Syal.g_01809	Prbc.g_01381
OG0000004	Prbm	Syal.g_01809	Prbm.g_01483
OG0000004	Prbb	Syal.g_01809	Prbb.g_01450
OG0000004	Syan	Syal.g_01809	Syan.g_00183
OG0000004	Syar	Syal.g_01809	Syar.g_02051
OG0000004	Syas	Syal.g_01809	Syas.g_00176
OG0000004	Syao	Syal.g_01809	Syao.g_02374
OG0000004	Prbj	Syal.g_01809	Prbj.g_00754
OG0000004	Prbk	Syal.g_01809	Prbk.g_01760
OG0000004	Prbl	Syal.g_01809	Prbl.g_00021
OG0000004	Praf	Syal.g_01809	Praf.g_01121
OG0000004	Prah	Syal.g_01809	Prah.g_01022
OG0000004	Prab	Syal.g_01809	Prab.g_00700
OG0000004	Pran	Syal.g_01809	Pran.g_01483
OG0000004	Prai	Syal.g_01809	Prai.g_00724
OG0000004	Prad	Syal.g_01809	Prad.g_01269
OG0000004	Praa	Syal.g_01809	Praa.g_00695
OG0000004	Pray	Syal.g_01809	Pray.g_01068
OG0000004	Praz	Syal.g_01809	Praz.g_01635
OG0000004	Prba	Syal.g_01809	Prba.g_01622
OG0000004	Prax	Syal.g_01809	Prax.g_00947
OG0000004	Prag	Syal.g_01809	Prag.g_00673
OG0000004	Praw	Syal.g_01809	Praw.g_01827
OG0000004	Prac	Syal.g_01809	Prac.g_00676
OG0000004	Praq	Syal.g_01809	Praq.g_00824
OG0000004	Prar	Syal.g_01809	Prar.g_01525
OG0000004	Prae	Syal.g_01809	Prae.g_00669
OG0000004	Prbd	Syal.g_01809	Prbd.g_00549
OG0000004	Prav	Syal.g_01809	Prav.g_01293
OG0000004	Prao	Syal.g_01809	Prao.g_00133
OG0000004	Prbi	Syal.g_01809	Prbi.g_00698
OG0000004	Pras	Syal.g_01809	Pras.g_01571
OG0000004	Prau	Syal.g_01809	Prau.g_00735
OG0000004	Pral	Syal.g_01809	Pral.g_01743
OG0000004	Prat	Syal.g_01809	Prat.g_00772
OG0000004	Prak	Syal.g_01809	Prak.g_00826
OG0000004	Prap	Syal.g_01809	Prap.g_00802
OG0000004	Prbe	Syal.g_01809	Prbe.g_01203
OG0000004	Prbf	Syal.g_01809	Prbf.g_01264
OG0000004	Prbg	Syal.g_01809	Prbg.g_01140
OG0000004	Prbn	Syal.g_01809	Prbn.g_01565
OG0000004	Pram	Syal.g_01809	Pram.g_00789
OG0000004	Prbh	Syal.g_01809	Prbh.g_00933
OG0000004	Syae	Syal.g_01809	Syae.g_00779
OG0000004	Syac	Syal.g_01809	Syac.g_00898
OG0000004	Syah	Syal.g_01809	Syah.g_02017
OG0000004	Syam	Syal.g_01809	Syam.g_00787
OG0000004	Syai	Syal.g_01809	Syai.g_01994
OG0000004	Syaf	Syal.g_01809	Syaf.g_01455
OG0000004	Syaa	Syal.g_01809	Syaa.g_00892
OG0000004	Syad	Syal.g_01809	Syad.g_01304
OG0000004	Syaj	Syal.g_01809	Syaj.g_00441
OG0000004	Syag	Syal.g_01809	Syag.g_00988
OG0000004	Syak	Syal.g_01809	Syak.g_00720
OG0000004	Syab	Syal.g_01809	Syab.g_01193
OG0000004	Praf	Syal.g_02718, Syal.g_00691	Praf.g_00743
OG0000004	Prah	Syal.g_02718, Syal.g_00691	Prah.g_01413
OG0000004	Prbj	Syal.g_02718, Syal.g_00691	Prbj.g_01777
OG0000004	Prbk	Syal.g_02718, Syal.g_00691	Prbk.g_01134
OG0000004	Prbl	Syal.g_02718, Syal.g_00691	Prbl.g_01771
OG0000004	Prbm	Syal.g_02718, Syal.g_00691	Prbm.g_00291
OG0000004	Praj	Syal.g_02718, Syal.g_00691	Praj.g_00271
OG0000004	Prbb	Syal.g_02718, Syal.g_00691	Prbb.g_00288
OG0000004	Prbc	Syal.g_02718, Syal.g_00691	Prbc.g_00339
OG0000004	Pram	Syal.g_02718, Syal.g_00691	Pram.g_00219
OG0000004	Prbh	Syal.g_02718, Syal.g_00691	Prbh.g_00548
OG0000004	Prak	Syal.g_02718, Syal.g_00691	Prak.g_00248
OG0000004	Prap	Syal.g_02718, Syal.g_00691	Prap.g_01480
OG0000004	Prbe	Syal.g_02718, Syal.g_00691	Prbe.g_01784
OG0000004	Prbf	Syal.g_02718, Syal.g_00691	Prbf.g_01570
OG0000004	Prbg	Syal.g_02718, Syal.g_00691	Prbg.g_01014
OG0000004	Prbn	Syal.g_02718, Syal.g_00691	Prbn.g_00318
OG0000004	Prat	Syal.g_02718, Syal.g_00691	Prat.g_00236
OG0000004	Pral	Syal.g_02718, Syal.g_00691	Pral.g_00809
OG0000004	Prac	Syal.g_02718, Syal.g_00691	Prac.g_01698
OG0000004	Praq	Syal.g_02718, Syal.g_00691	Praq.g_01770
OG0000004	Prar	Syal.g_02718, Syal.g_00691	Prar.g_00095
OG0000004	Prav	Syal.g_02718, Syal.g_00691	Prav.g_00806
OG0000004	Prai	Syal.g_02718, Syal.g_00691	Prai.g_00243
OG0000004	Prab	Syal.g_02718, Syal.g_00691	Prab.g_00223
OG0000004	Pran	Syal.g_02718, Syal.g_00691	Pran.g_00200
OG0000004	Prag	Syal.g_02718, Syal.g_00691	Prag.g_00225
OG0000004	Praw	Syal.g_02718, Syal.g_00691	Praw.g_01203
OG0000004	Praa	Syal.g_02718, Syal.g_00691	Praa.g_00232
OG0000004	Pras	Syal.g_02718, Syal.g_00691	Pras.g_01084
OG0000004	Prau	Syal.g_02718, Syal.g_00691	Prau.g_00233
OG0000004	Prae	Syal.g_02718, Syal.g_00691	Prae.g_00235
OG0000004	Prax	Syal.g_02718, Syal.g_00691	Prax.g_00986
OG0000004	Pray	Syal.g_02718, Syal.g_00691	Pray.g_00713
OG0000004	Praz	Syal.g_02718, Syal.g_00691	Praz.g_00592
OG0000004	Prba	Syal.g_02718, Syal.g_00691	Prba.g_00451
OG0000004	Prbd	Syal.g_02718, Syal.g_00691	Prbd.g_01007
OG0000004	Prbi	Syal.g_02718, Syal.g_00691	Prbi.g_00256
OG0000004	Prad	Syal.g_02718, Syal.g_00691	Prad.g_01759
OG0000004	Prao	Syal.g_02718, Syal.g_00691	Prao.g_00370
OG0000004	Syar	Syal.g_02718	Syar.g_02225
OG0000004	Syan	Syal.g_02718	Syan.g_00989
OG0000004	Syao	Syal.g_02718	Syao.g_01007
OG0000004	Syas	Syal.g_02718	Syas.g_00174, Syas.g_00311
OG0000004	Syaq	Syal.g_02718	Syaq.g_02042
OG0000004	Syaa	Syal.g_02718	Syaa.g_01667
OG0000004	Syae	Syal.g_02718	Syae.g_00042
OG0000004	Syad	Syal.g_02718	Syad.g_02184
OG0000004	Syaj	Syal.g_02718	Syaj.g_01314
OG0000004	Syag	Syal.g_02718	Syag.g_00370
OG0000004	Syac	Syal.g_02718	Syac.g_00948
OG0000004	Syah	Syal.g_02718	Syah.g_01967
OG0000004	Syaf	Syal.g_02718	Syaf.g_02351
OG0000004	Syai	Syal.g_02718	Syai.g_01062
OG0000004	Syam	Syal.g_02718	Syam.g_01499
OG0000004	Syak	Syal.g_02718	Syak.g_00003
OG0000004	Syab	Syal.g_02718	Syab.g_01911
OG0000004	Syap	Syal.g_00691	Syap.g_01987
OG0000004	Syar	Syal.g_00691	Syar.g_00842
OG0000004	Syas	Syal.g_00691	Syas.g_00072
OG0000004	Syad	Syal.g_00691	Syad.g_00810
OG0000004	Syaj	Syal.g_00691	Syaj.g_02853
OG0000004	Syae	Syal.g_00691	Syae.g_02231
OG0000004	Syaa	Syal.g_00691	Syaa.g_02116
OG0000004	Syac	Syal.g_00691	Syac.g_01975
OG0000004	Syah	Syal.g_00691	Syah.g_00901
OG0000004	Syaf	Syal.g_00691	Syaf.g_02794
OG0000004	Syai	Syal.g_00691	Syai.g_00530
OG0000004	Syam	Syal.g_00691	Syam.g_00501
OG0000004	Syag	Syal.g_00691	Syag.g_01790
OG0000004	Syaq	Syal.g_00691	Syaq.g_01567
OG0000004	Syak	Syal.g_00691	Syak.g_02297
OG0000004	Syab	Syal.g_00691	Syab.g_02377
OG0000005	Prav	Syal.g_00606	Prav.g_01774
OG0000005	Prag	Syal.g_00606	Prag.g_01682
OG0000005	Praw	Syal.g_00606	Praw.g_00528
OG0000005	Prad	Syal.g_00606	Prad.g_00928
OG0000005	Prae	Syal.g_00606	Prae.g_01636
OG0000005	Prax	Syal.g_00606	Prax.g_01546
OG0000005	Prau	Syal.g_00606	Prau.g_01745
OG0000005	Pras	Syal.g_00606	Pras.g_00563
OG0000005	Prbd	Syal.g_00606	Prbd.g_01512
OG0000005	Prao	Syal.g_00606	Prao.g_01565
OG0000005	Prac	Syal.g_00606	Prac.g_00612
OG0000005	Praq	Syal.g_00606	Praq.g_00484
OG0000005	Prar	Syal.g_00606	Prar.g_01130
OG0000005	Prbi	Syal.g_00606	Prbi.g_01800
OG0000005	Praa	Syal.g_00606	Praa.g_01648
OG0000005	Pray	Syal.g_00606	Pray.g_01546
OG0000005	Praz	Syal.g_00606	Praz.g_00864
OG0000005	Prba	Syal.g_00606	Prba.g_00607
OG0000005	Prab	Syal.g_00606	Prab.g_01682
OG0000005	Pran	Syal.g_00606	Pran.g_00983
OG0000005	Prai	Syal.g_00606	Prai.g_01651
OG0000005	Prbc	Syal.g_00606	Prbc.g_00098
OG0000005	Praj	Syal.g_00606	Praj.g_01349
OG0000005	Prbb	Syal.g_00606	Prbb.g_01393
OG0000005	Syar	Syal.g_00606	Syar.g_02952
OG0000005	Syan	Syal.g_00606	Syan.g_01423
OG0000005	Syao	Syal.g_00606	Syao.g_01680
OG0000005	Syat	Syal.g_00606	Syat.g_03065
OG0000005	Syae	Syal.g_00606	Syae.g_01179
OG0000005	Syac	Syal.g_00606	Syac.g_00527
OG0000005	Syah	Syal.g_00606	Syah.g_02403
OG0000005	Syaa	Syal.g_00606	Syaa.g_00534
OG0000005	Syam	Syal.g_00606	Syam.g_02004
OG0000005	Syaf	Syal.g_00606	Syaf.g_01017
OG0000005	Syai	Syal.g_00606	Syai.g_02393
OG0000005	Syad	Syal.g_00606	Syad.g_02639
OG0000005	Syaj	Syal.g_00606	Syaj.g_01736
OG0000005	Syap	Syal.g_00606	Syap.g_01773
OG0000005	Syas	Syal.g_00606	Syas.g_02665
OG0000005	Syag	Syal.g_00606	Syag.g_01708
OG0000005	Syak	Syal.g_00606	Syak.g_02401
OG0000005	Syaq	Syal.g_00606	Syaq.g_01658
OG0000005	Syab	Syal.g_00606	Syab.g_02289
OG0000005	Praf	Syal.g_00565	Praf.g_00503
OG0000005	Prah	Syal.g_00565	Prah.g_01652
OG0000005	Prbj	Syal.g_00565	Prbj.g_00883
OG0000005	Prbk	Syal.g_00565	Prbk.g_00933
OG0000005	Prbl	Syal.g_00565	Prbl.g_00419
OG0000005	Pral	Syal.g_00565	Pral.g_01075
OG0000005	Prat	Syal.g_00565	Prat.g_01440
OG0000005	Prak	Syal.g_00565	Prak.g_01474
OG0000005	Prap	Syal.g_00565	Prap.g_00204
OG0000005	Prbe	Syal.g_00565	Prbe.g_00228
OG0000005	Prbf	Syal.g_00565	Prbf.g_00240
OG0000005	Prbg	Syal.g_00565	Prbg.g_00674
OG0000005	Prbn	Syal.g_00565	Prbn.g_00899
OG0000005	Pram	Syal.g_00565	Pram.g_01295
OG0000005	Prbh	Syal.g_00565	Prbh.g_00182
OG0000005	Prac	Syal.g_00565	Prac.g_00335
OG0000005	Praq	Syal.g_00565	Praq.g_00370
OG0000005	Prar	Syal.g_00565	Prar.g_00771
OG0000005	Praa	Syal.g_00565	Praa.g_01553
OG0000005	Prad	Syal.g_00565	Prad.g_00438
OG0000005	Prae	Syal.g_00565	Prae.g_01535
OG0000005	Prag	Syal.g_00565	Prag.g_01566
OG0000005	Praw	Syal.g_00565	Praw.g_00413
OG0000005	Prax	Syal.g_00565	Prax.g_01652
OG0000005	Pray	Syal.g_00565	Pray.g_01646
OG0000005	Praz	Syal.g_00565	Praz.g_00965
OG0000005	Prba	Syal.g_00565	Prba.g_00312
OG0000005	Prbi	Syal.g_00565	Prbi.g_01666
OG0000005	Prao	Syal.g_00565	Prao.g_01472
OG0000005	Prav	Syal.g_00565	Prav.g_01654
OG0000005	Prbd	Syal.g_00565	Prbd.g_01612
OG0000005	Pras	Syal.g_00565	Pras.g_00429
OG0000005	Prau	Syal.g_00565	Prau.g_01607
OG0000005	Prab	Syal.g_00565	Prab.g_01542
OG0000005	Pran	Syal.g_00565	Pran.g_00657
OG0000005	Prai	Syal.g_00565	Prai.g_01538
OG0000005	Syap	Syal.g_00565	Syap.g_01218
OG0000005	Syat	Syal.g_00565	Syat.g_03105
OG0000005	Syas	Syal.g_00565	Syas.g_02704
OG0000005	Prbc	Syal.g_00565	Prbc.g_00788
OG0000005	Praj	Syal.g_00565	Praj.g_01712
OG0000005	Prbb	Syal.g_00565	Prbb.g_01766
OG0000005	Prbm	Syal.g_00565	Prbm.g_01790
OG0000005	Syar	Syal.g_00565	Syar.g_02909
OG0000005	Syaq	Syal.g_00565	Syaq.g_01692
OG0000005	Syad	Syal.g_00565	Syad.g_02596
OG0000005	Syaj	Syal.g_00565	Syaj.g_01698
OG0000005	Syan	Syal.g_00565	Syan.g_01378
OG0000005	Syao	Syal.g_00565	Syao.g_01578
OG0000005	Syae	Syal.g_00565	Syae.g_01143
OG0000005	Syah	Syal.g_00565	Syah.g_02363
OG0000005	Syaa	Syal.g_00565	Syaa.g_00573
OG0000005	Syab	Syal.g_00565	Syab.g_02232
OG0000005	Syac	Syal.g_00565	Syac.g_00569
OG0000005	Syaf	Syal.g_00565	Syaf.g_01057
OG0000005	Syag	Syal.g_00565	Syag.g_01667
OG0000005	Syai	Syal.g_00565	Syai.g_02356
OG0000005	Syak	Syal.g_00565	Syak.g_02436
OG0000005	Syam	Syal.g_00565	Syam.g_01970
OG0000005	Syan	Syal.g_01664	Syan.g_00449
OG0000005	Syao	Syal.g_01664	Syao.g_01210
OG0000005	Syad	Syal.g_01664	Syad.g_02028
OG0000005	Syaj	Syal.g_01664	Syaj.g_01155
OG0000005	Syac	Syal.g_01664	Syac.g_01087
OG0000005	Syah	Syal.g_01664	Syah.g_01827
OG0000005	Syaf	Syal.g_01664	Syaf.g_01352, Syaf.g_01732
OG0000005	Syai	Syal.g_01664	Syai.g_02068, Syai.g_01611
OG0000005	Syam	Syal.g_01664	Syam.g_00715, Syam.g_01029
OG0000005	Syae	Syal.g_01664	Syae.g_00257
OG0000005	Syaa	Syal.g_01664	Syaa.g_01449
OG0000005	Syat	Syal.g_01664	Syat.g_01038
OG0000005	Syar	Syal.g_01664	Syar.g_01752
OG0000005	Syaq	Syal.g_01664	Syaq.g_00236
OG0000005	Syab	Syal.g_01664	Syab.g_00981
OG0000006	Prab	Syal.g_02611, Syal.g_00674	Prab.g_00231
OG0000006	Prai	Syal.g_02611, Syal.g_00674	Prai.g_00252, Prai.g_00254
OG0000006	Pran	Syal.g_02611, Syal.g_00674	Pran.g_01951
OG0000006	Prac	Syal.g_02611, Syal.g_00674	Prac.g_01689
OG0000006	Praq	Syal.g_02611, Syal.g_00674	Praq.g_01761
OG0000006	Prar	Syal.g_02611, Syal.g_00674	Prar.g_00086
OG0000006	Praa	Syal.g_02611, Syal.g_00674	Praa.g_00241, Praa.g_01245
OG0000006	Prad	Syal.g_02611, Syal.g_00674	Prad.g_01750
OG0000006	Prae	Syal.g_02611, Syal.g_00674	Prae.g_00244
OG0000006	Prao	Syal.g_02611, Syal.g_00674	Prao.g_00379
OG0000006	Pras	Syal.g_02611, Syal.g_00674	Pras.g_00148, Pras.g_01093
OG0000006	Prau	Syal.g_02611, Syal.g_00674	Prau.g_01316
OG0000006	Prax	Syal.g_02611, Syal.g_00674	Prax.g_01972
OG0000006	Pray	Syal.g_02611, Syal.g_00674	Pray.g_00722
OG0000006	Praz	Syal.g_02611, Syal.g_00674	Praz.g_00601
OG0000006	Prba	Syal.g_02611, Syal.g_00674	Prba.g_00460
OG0000006	Prbd	Syal.g_02611, Syal.g_00674	Prbd.g_00998
OG0000006	Prbi	Syal.g_02611, Syal.g_00674	Prbi.g_00265
OG0000006	Prag	Syal.g_02611, Syal.g_00674	Prag.g_00234, Prag.g_01231
OG0000006	Prav	Syal.g_02611, Syal.g_00674	Prav.g_02001
OG0000006	Praw	Syal.g_02611, Syal.g_00674	Praw.g_01950
OG0000006	Prat	Syal.g_02611, Syal.g_00674	Prat.g_00248
OG0000006	Prak	Syal.g_02611, Syal.g_00674	Prak.g_00258
OG0000006	Prap	Syal.g_02611, Syal.g_00674	Prap.g_01470
OG0000006	Prbe	Syal.g_02611, Syal.g_00674	Prbe.g_01794
OG0000006	Prbf	Syal.g_02611, Syal.g_00674	Prbf.g_01580
