Orthogroup	Species	Prbf	Orthologs
OG0000000	Praj	Prbf.g_00881	Praj.g_01359
OG0000000	Praj	Prbf.g_00775	Praj.g_01732
OG0000000	Praj	Prbf.g_00881	Praj.g_01732
OG0000000	Prak	Prbf.g_00775	Prak.g_01209
OG0000000	Prak	Prbf.g_00881	Prak.g_01209
OG0000000	Prak	Prbf.g_00775	Prak.g_01563
OG0000000	Prak	Prbf.g_00881	Prak.g_01563
OG0000000	Pral	Prbf.g_00775	Pral.g_00038
OG0000000	Pral	Prbf.g_00881	Pral.g_00038
OG0000000	Pral	Prbf.g_00775	Pral.g_01333
OG0000000	Pral	Prbf.g_00881	Pral.g_01333
OG0000000	Pram	Prbf.g_00775	Pram.g_01512
OG0000000	Pram	Prbf.g_00881	Pram.g_01512
OG0000000	Prap	Prbf.g_00775	Prap.g_00493
OG0000000	Prap	Prbf.g_00881	Prap.g_00493
OG0000000	Prap	Prbf.g_00775	Prap.g_01861
OG0000000	Prap	Prbf.g_00881	Prap.g_01861
OG0000000	Prbb	Prbf.g_00775	Prbb.g_01123
OG0000000	Prbb	Prbf.g_00881	Prbb.g_01123
OG0000000	Prbb	Prbf.g_00775	Prbb.g_01352
OG0000000	Prbb	Prbf.g_00881	Prbb.g_01352
OG0000000	Prbb	Prbf.g_00775	Prbb.g_01403
OG0000000	Prbb	Prbf.g_00881	Prbb.g_01403
OG0000000	Prbb	Prbf.g_00775	Prbb.g_01787
OG0000000	Prbb	Prbf.g_00881	Prbb.g_01787
OG0000000	Prbc	Prbf.g_00775	Prbc.g_00618
OG0000000	Prbc	Prbf.g_00881	Prbc.g_00618
OG0000000	Prbc	Prbf.g_00775	Prbc.g_02167
OG0000000	Prbc	Prbf.g_00881	Prbc.g_02167
OG0000000	Prbe	Prbf.g_00775	Prbe.g_01120
OG0000000	Prbe	Prbf.g_00881	Prbe.g_01120
OG0000000	Prbg	Prbf.g_00775	Prbg.g_01523
OG0000000	Prbg	Prbf.g_00775	Prbg.g_01568
OG0000000	Prbh	Prbf.g_00775	Prbh.g_01902
OG0000000	Prbm	Prbf.g_00775	Prbm.g_01119
OG0000000	Prbm	Prbf.g_00775	Prbm.g_01404
OG0000000	Prbm	Prbf.g_00775	Prbm.g_01810
OG0000000	Prbn	Prbf.g_00775	Prbn.g_01152
OG0000000	Prbn	Prbf.g_00775	Prbn.g_01663
OG0000000	Prbg	Prbf.g_00881	Prbg.g_01523
OG0000000	Prbg	Prbf.g_00881	Prbg.g_01568
OG0000000	Prbh	Prbf.g_00881	Prbh.g_01902
OG0000000	Prbm	Prbf.g_00881	Prbm.g_01119
OG0000000	Prbm	Prbf.g_00881	Prbm.g_01404
OG0000000	Prbm	Prbf.g_00881	Prbm.g_01810
OG0000000	Prbn	Prbf.g_00881	Prbn.g_01152
OG0000000	Prbn	Prbf.g_00881	Prbn.g_01663
OG0000000	Prat	Prbf.g_00760	Prat.g_01189
OG0000000	Praj	Prbf.g_00760	Praj.g_01100
OG0000000	Prbc	Prbf.g_00760	Prbc.g_00608
OG0000000	Prbb	Prbf.g_00760	Prbb.g_01145
OG0000000	Prbm	Prbf.g_00760	Prbm.g_01141
OG0000000	Pram	Prbf.g_00760	Pram.g_01556
OG0000000	Prbh	Prbf.g_00760	Prbh.g_01858
OG0000000	Prak	Prbf.g_00760	Prak.g_01578
OG0000000	Prap	Prbf.g_00760	Prap.g_01846
OG0000000	Prbe	Prbf.g_00760	Prbe.g_01052
OG0000000	Prbg	Prbf.g_00760	Prbg.g_01583
OG0000000	Prbn	Prbf.g_00760	Prbn.g_01678
OG0000001	Prax	Prbf.g_00068	Prax.g_01878
OG0000001	Prbi	Prbf.g_00068	Prbi.g_01424
OG0000001	Prao	Prbf.g_00068	Prao.g_01254
OG0000001	Prav	Prbf.g_00068	Prav.g_01458
OG0000001	Prag	Prbf.g_00068	Prag.g_01374
OG0000001	Praw	Prbf.g_00068	Praw.g_01000
OG0000001	Prad	Prbf.g_00068	Prad.g_00609
OG0000001	Prac	Prbf.g_00068	Prac.g_00202
OG0000001	Praq	Prbf.g_00068	Praq.g_00160
OG0000001	Prar	Prbf.g_00068	Prar.g_00926
OG0000001	Prbd	Prbf.g_00068	Prbd.g_01779
OG0000001	Prae	Prbf.g_00068	Prae.g_01353
OG0000001	Praa	Prbf.g_00068	Praa.g_01351
OG0000001	Pray	Prbf.g_00068	Pray.g_01844
OG0000001	Praz	Prbf.g_00068	Praz.g_01154
OG0000001	Prba	Prbf.g_00068	Prba.g_00211
OG0000001	Prai	Prbf.g_00068	Prai.g_01235, Prai.g_01356
OG0000001	Prau	Prbf.g_00068	Prau.g_01394
OG0000001	Pras	Prbf.g_00068	Pras.g_00235
OG0000001	Syan	Prbf.g_00068	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528
OG0000001	Syak	Prbf.g_00068	Syak.g_00342, Syak.g_02139, Syak.g_02138, Syak.g_00275, Syak.g_00579
OG0000001	Syam	Prbf.g_00068	Syam.g_00946, Syam.g_02177, Syam.g_02178, Syam.g_00929
OG0000001	Syad	Prbf.g_00068	Syad.g_00628, Syad.g_02863, Syad.g_02862, Syad.g_02864, Syad.g_02865, Syad.g_01238, Syad.g_00611
OG0000001	Syaj	Prbf.g_00068	Syaj.g_02674, Syaj.g_01948, Syaj.g_01947, Syaj.g_01949, Syaj.g_01952, Syaj.g_01950, Syaj.g_02660
OG0000001	Syae	Prbf.g_00068	Syae.g_02061, Syae.g_01416, Syae.g_01417, Syae.g_02055
OG0000001	Syac	Prbf.g_00068	Syac.g_02154, Syac.g_00341, Syac.g_00340, Syac.g_02169
OG0000001	Syah	Prbf.g_00068	Syah.g_00726, Syah.g_01516, Syah.g_00040, Syah.g_00041, Syah.g_00710
OG0000001	Syaf	Prbf.g_00068	Syaf.g_01640, Syaf.g_00846, Syaf.g_00845, Syaf.g_01634
OG0000001	Syai	Prbf.g_00068	Syai.g_01716, Syai.g_01197, Syai.g_02594, Syai.g_00891, Syai.g_02595, Syai.g_01729
OG0000001	Prbj	Prbf.g_00068	Prbj.g_00672, Prbj.g_00169, Prbj.g_01549, Prbj.g_02662, Prbj.g_02690
OG0000001	Prbk	Prbf.g_00068	Prbk.g_01196, Prbk.g_00170, Prbk.g_00561, Prbk.g_02701, Prbk.g_00630
OG0000001	Prbl	Prbf.g_00068	Prbl.g_00725, Prbl.g_00121, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_02578
OG0000001	Praf	Prbf.g_00068	Praf.g_01895, Praf.g_00818, Praf.g_01896, Praf.g_01031, Praf.g_02422, Praf.g_01293
OG0000001	Prah	Prbf.g_00068	Prah.g_00324, Prah.g_01343, Prah.g_01159, Prah.g_02270, Prah.g_00896
OG0000001	Syag	Prbf.g_00068	Syag.g_00575, Syag.g_01942, Syag.g_01943, Syag.g_00520
OG0000001	Syab	Prbf.g_00068	Syab.g_01549, Syab.g_02553, Syab.g_02555, Syab.g_01509, Syab.g_01510, Syab.g_00673
OG0000001	Syal	Prbf.g_00068	Syal.g_02193, Syal.g_02215, Syal.g_00874, Syal.g_01184
OG0000001	Syar	Prbf.g_00068	Syar.g_00069, Syar.g_00070, Syar.g_02229
OG0000001	Syao	Prbf.g_00068	Syao.g_00314, Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558
OG0000001	Syat	Prbf.g_00068	Syat.g_02910, Syat.g_02911, Syat.g_02908, Syat.g_02909, Syat.g_01540, Syat.g_00878
OG0000001	Syaq	Prbf.g_00068	Syaq.g_01436, Syaq.g_00118, Syaq.g_01435, Syaq.g_00115, Syaq.g_01434, Syaq.g_02178, Syaq.g_02413
OG0000001	Syaa	Prbf.g_00068	Syaa.g_02435, Syaa.g_02438, Syaa.g_02437, Syaa.g_02436, Syaa.g_02439, Syaa.g_02329
OG0000001	Syap	Prbf.g_00068	Syap.g_00785, Syap.g_02195, Syap.g_02194, Syap.g_02201, Syap.g_02615, Syap.g_00399
OG0000001	Syas	Prbf.g_00068	Syas.g_00966, Syas.g_00967, Syas.g_00093, Syas.g_02373
OG0000001	Prbb	Prbf.g_00068	Prbb.g_01611
OG0000001	Prbc	Prbf.g_00068	Prbc.g_00588
OG0000001	Praj	Prbf.g_00068	Praj.g_01549
OG0000001	Prbm	Prbf.g_00068	Prbm.g_01633
OG0000001	Pral	Prbf.g_00068	Pral.g_01236
OG0000001	Prat	Prbf.g_00068	Prat.g_01285, Prat.g_01286
OG0000001	Prbh	Prbf.g_00068	Prbh.g_00001
OG0000001	Pram	Prbf.g_00068	Pram.g_01954, Pram.g_01953
OG0000001	Prak	Prbf.g_00068	Prak.g_01302
OG0000001	Prbg	Prbf.g_00068	Prbg.g_00502
OG0000001	Prap	Prbf.g_00068	Prap.g_01925
OG0000001	Prbe	Prbf.g_00068	Prbe.g_00400
OG0000001	Prbn	Prbf.g_00068	Prbn.g_01213
OG0000001	Pral	Prbf.g_00831	Pral.g_01671
OG0000001	Prat	Prbf.g_00831	Prat.g_00851
OG0000001	Prbm	Prbf.g_00831	Prbm.g_00496, Prbm.g_01940
OG0000001	Praj	Prbf.g_00831	Praj.g_00463, Praj.g_01861
OG0000001	Prbb	Prbf.g_00831	Prbb.g_00474, Prbb.g_01915
OG0000001	Prbc	Prbf.g_00831	Prbc.g_01530, Prbc.g_00925
OG0000001	Pram	Prbf.g_00831	Pram.g_00719
OG0000001	Prbh	Prbf.g_00831	Prbh.g_00863
OG0000001	Prak	Prbf.g_00831	Prak.g_00755
OG0000001	Prbg	Prbf.g_00831	Prbg.g_01069
OG0000001	Prap	Prbf.g_00831	Prap.g_00653
OG0000001	Prbe	Prbf.g_00831	Prbe.g_00112
OG0000001	Prbn	Prbf.g_00831	Prbn.g_01923
OG0000002	Syai	Prbf.g_01182, Prbf.g_01177, Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Syai.g_01728
OG0000002	Syam	Prbf.g_01182, Prbf.g_01177, Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Syam.g_00931
OG0000002	Syad	Prbf.g_01182, Prbf.g_01177, Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Syad.g_00619
OG0000002	Syaj	Prbf.g_01182, Prbf.g_01177, Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Syaj.g_02667
OG0000002	Syab	Prbf.g_01182, Prbf.g_01177, Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Syab.g_02285
OG0000002	Syac	Prbf.g_01182, Prbf.g_01177, Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Syac.g_01084
OG0000002	Syah	Prbf.g_01182, Prbf.g_01177, Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Syah.g_01829
OG0000002	Prav	Prbf.g_01182, Prbf.g_01177	Prav.g_01466
OG0000002	Prag	Prbf.g_01182, Prbf.g_01177	Prag.g_01382
OG0000002	Praw	Prbf.g_01182, Prbf.g_01177	Praw.g_01009
OG0000002	Prad	Prbf.g_01182, Prbf.g_01177	Prad.g_00601
OG0000002	Prai	Prbf.g_01182, Prbf.g_01177	Prai.g_01363
OG0000002	Pras	Prbf.g_01182, Prbf.g_01177	Pras.g_00243
OG0000002	Prau	Prbf.g_01182, Prbf.g_01177	Prau.g_01402
OG0000002	Prax	Prbf.g_01182, Prbf.g_01177	Prax.g_01870
OG0000002	Prbd	Prbf.g_01182, Prbf.g_01177	Prbd.g_01771
OG0000002	Pray	Prbf.g_01182, Prbf.g_01177	Pray.g_01836
OG0000002	Praz	Prbf.g_01182, Prbf.g_01177	Praz.g_01146
OG0000002	Prba	Prbf.g_01182, Prbf.g_01177	Prba.g_00203
OG0000002	Prbi	Prbf.g_01182, Prbf.g_01177	Prbi.g_01432
OG0000002	Prac	Prbf.g_01182, Prbf.g_01177	Prac.g_00210
OG0000002	Praq	Prbf.g_01182, Prbf.g_01177	Praq.g_00168
OG0000002	Prar	Prbf.g_01182, Prbf.g_01177	Prar.g_00918
OG0000002	Prae	Prbf.g_01182, Prbf.g_01177	Prae.g_01361
OG0000002	Praa	Prbf.g_01182, Prbf.g_01177	Praa.g_01359
OG0000002	Prao	Prbf.g_01182, Prbf.g_01177	Prao.g_01246
OG0000002	Prbj	Prbf.g_01182, Prbf.g_01177	Prbj.g_02517
OG0000002	Prbk	Prbf.g_01182, Prbf.g_01177	Prbk.g_02574
OG0000002	Prbl	Prbf.g_01182, Prbf.g_01177	Prbl.g_01582
OG0000002	Praf	Prbf.g_01182, Prbf.g_01177	Praf.g_01631
OG0000002	Prah	Prbf.g_01182, Prbf.g_01177	Prah.g_00562
OG0000002	Praj	Prbf.g_01182	Praj.g_00832
OG0000002	Prbc	Prbf.g_01182	Prbc.g_01920
OG0000002	Prbb	Prbf.g_01182	Prbb.g_00844
OG0000002	Prbm	Prbf.g_01182	Prbm.g_00874
OG0000002	Pral	Prbf.g_01182	Pral.g_01549
OG0000002	Prat	Prbf.g_01182	Prat.g_00977
OG0000002	Pram	Prbf.g_01182	Pram.g_00873
OG0000002	Prbh	Prbf.g_01182	Prbh.g_01016
OG0000002	Prak	Prbf.g_01182	Prak.g_00908
OG0000002	Prap	Prbf.g_01182	Prap.g_00720
OG0000002	Prbe	Prbf.g_01182	Prbe.g_01285
OG0000002	Prbg	Prbf.g_01182	Prbg.g_01222
OG0000002	Prbn	Prbf.g_01182	Prbn.g_01483
OG0000002	Pral	Prbf.g_01177	Pral.g_01554
OG0000002	Pram	Prbf.g_01177	Pram.g_00879
OG0000002	Prbh	Prbf.g_01177	Prbh.g_01022
OG0000002	Prak	Prbf.g_01177	Prak.g_00913
OG0000002	Prap	Prbf.g_01177	Prap.g_00715
OG0000002	Prbe	Prbf.g_01177	Prbe.g_01290
OG0000002	Prbg	Prbf.g_01177	Prbg.g_01227
OG0000002	Prbn	Prbf.g_01177	Prbn.g_01478
OG0000002	Prbj	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Prbj.g_00030
OG0000002	Prbk	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Prbk.g_01649
OG0000002	Prbl	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Prbl.g_01092
OG0000002	Praf	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Praf.g_00948
OG0000002	Prah	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Prah.g_01226
OG0000002	Prag	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Prag.g_00656
OG0000002	Praw	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Praw.g_01844
OG0000002	Prav	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Prav.g_01276
OG0000002	Prab	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Prab.g_00683
OG0000002	Pran	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Pran.g_01500
OG0000002	Prai	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Prai.g_00707
OG0000002	Prac	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Prac.g_00693
OG0000002	Praq	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Praq.g_00807
OG0000002	Prar	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Prar.g_01508
OG0000002	Pras	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Pras.g_01554
OG0000002	Prau	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Prau.g_00718
OG0000002	Praa	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Praa.g_00678
OG0000002	Prae	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Prae.g_00652
OG0000002	Prax	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Prax.g_00964
OG0000002	Prbi	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Prbi.g_00681
OG0000002	Prao	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Prao.g_00116
OG0000002	Pray	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Pray.g_01085
OG0000002	Praz	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Praz.g_01652
OG0000002	Prba	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Prba.g_01639
OG0000002	Prbd	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Prbd.g_00566
OG0000002	Prad	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285	Prad.g_01252
OG0000002	Praj	Prbf.g_00888	Praj.g_01489
OG0000002	Prbb	Prbf.g_00888	Prbb.g_01546
OG0000002	Prbm	Prbf.g_00888	Prbm.g_01578
OG0000002	Prbc	Prbf.g_00888	Prbc.g_01475
OG0000002	Pral	Prbf.g_00888	Pral.g_01340
OG0000002	Prat	Prbf.g_00888	Prat.g_01184
OG0000002	Pram	Prbf.g_00888	Pram.g_01170
OG0000002	Prbh	Prbf.g_00888	Prbh.g_01313
OG0000002	Prak	Prbf.g_00888	Prak.g_01202
OG0000002	Prap	Prbf.g_00888	Prap.g_00486
OG0000002	Prbe	Prbf.g_00888	Prbe.g_01579
OG0000002	Prbg	Prbf.g_00888	Prbg.g_01516
OG0000002	Prbn	Prbf.g_00888	Prbn.g_01159
OG0000002	Praj	Prbf.g_00089, Prbf.g_00890	Praj.g_01488
OG0000002	Prbb	Prbf.g_00089, Prbf.g_00890	Prbb.g_01545
OG0000002	Prbc	Prbf.g_00089, Prbf.g_00890	Prbc.g_01474
OG0000002	Prbm	Prbf.g_00089, Prbf.g_00890	Prbm.g_01577
OG0000002	Pral	Prbf.g_00089	Pral.g_00430
OG0000002	Prat	Prbf.g_00089	Prat.g_01487
OG0000002	Pram	Prbf.g_00089	Pram.g_01471
OG0000002	Prbh	Prbf.g_00089	Prbh.g_00006
OG0000002	Prak	Prbf.g_00089	Prak.g_01323
OG0000002	Prap	Prbf.g_00089	Prap.g_01946
OG0000002	Prbe	Prbf.g_00089	Prbe.g_00379
OG0000002	Prbg	Prbf.g_00089	Prbg.g_00523
OG0000002	Prbn	Prbf.g_00089	Prbn.g_01234
OG0000002	Pral	Prbf.g_00890	Pral.g_01342
OG0000002	Prat	Prbf.g_00890	Prat.g_01182
OG0000002	Pram	Prbf.g_00890	Pram.g_01168
OG0000002	Prbh	Prbf.g_00890	Prbh.g_01311
OG0000002	Prak	Prbf.g_00890	Prak.g_01200
OG0000002	Prap	Prbf.g_00890	Prap.g_00484
OG0000002	Prbe	Prbf.g_00890	Prbe.g_01577
OG0000002	Prbg	Prbf.g_00890	Prbg.g_01514
OG0000002	Prbn	Prbf.g_00890	Prbn.g_01161
OG0000002	Praj	Prbf.g_00883	Praj.g_01493, Praj.g_01487
OG0000002	Prbb	Prbf.g_00883	Prbb.g_01550, Prbb.g_01544
OG0000002	Prbc	Prbf.g_00883	Prbc.g_01479, Prbc.g_01473
OG0000002	Prbm	Prbf.g_00883	Prbm.g_01582, Prbm.g_01576
OG0000002	Prat	Prbf.g_00883	Prat.g_01187
OG0000002	Pral	Prbf.g_00883	Pral.g_01337
OG0000002	Pram	Prbf.g_00883	Pram.g_01174
OG0000002	Prbh	Prbf.g_00883	Prbh.g_01317
OG0000002	Prak	Prbf.g_00883	Prak.g_01207
OG0000002	Prap	Prbf.g_00883	Prap.g_00491
OG0000002	Prbe	Prbf.g_00883	Prbe.g_01584
OG0000002	Prbg	Prbf.g_00883	Prbg.g_01521
OG0000002	Prbn	Prbf.g_00883	Prbn.g_01154
OG0000002	Praj	Prbf.g_00260	Praj.g_01492
OG0000002	Prbb	Prbf.g_00260	Prbb.g_01549
OG0000002	Prbc	Prbf.g_00260	Prbc.g_01478
OG0000002	Prbm	Prbf.g_00260	Prbm.g_01581
OG0000002	Pram	Prbf.g_00260	Pram.g_01278
OG0000002	Prbh	Prbf.g_00260	Prbh.g_00199
OG0000002	Pral	Prbf.g_00260	Pral.g_01052
OG0000002	Prat	Prbf.g_00260	Prat.g_01462
OG0000002	Prak	Prbf.g_00260	Prak.g_01494
OG0000002	Prap	Prbf.g_00260	Prap.g_00224
OG0000002	Prbe	Prbf.g_00260	Prbe.g_00208
OG0000002	Prbg	Prbf.g_00260	Prbg.g_00694
OG0000002	Prbn	Prbf.g_00260	Prbn.g_00879
OG0000002	Prbm	Prbf.g_01285	Prbm.g_00712
OG0000002	Praj	Prbf.g_01285	Praj.g_00670
OG0000002	Prbc	Prbf.g_01285	Prbc.g_01759
OG0000002	Prbb	Prbf.g_01285	Prbb.g_00683
OG0000002	Pral	Prbf.g_01285	Pral.g_01764
OG0000002	Prat	Prbf.g_01285	Prat.g_00751
OG0000002	Pram	Prbf.g_01285	Pram.g_00768
OG0000002	Prbh	Prbf.g_01285	Prbh.g_00912
OG0000002	Prak	Prbf.g_01285	Prak.g_00805
OG0000002	Prap	Prbf.g_01285	Prap.g_00823
OG0000002	Prbe	Prbf.g_01285	Prbe.g_00452
OG0000002	Prbg	Prbf.g_01285	Prbg.g_01119
OG0000002	Prbn	Prbf.g_01285	Prbn.g_01586
OG0000004	Syaq	Prbf.g_01264	Syaq.g_02603
