Orthogroup	Species	Prbi	Orthologs
OG0000001	Prat	Prbi.g_01424	Prat.g_01285, Prat.g_01286
OG0000001	Prak	Prbi.g_01424	Prak.g_01302
OG0000001	Prbg	Prbi.g_01424	Prbg.g_00502
OG0000001	Prap	Prbi.g_01424	Prap.g_01925
OG0000001	Prbe	Prbi.g_01424	Prbe.g_00400
OG0000001	Prbf	Prbi.g_01424	Prbf.g_00068
OG0000001	Prbn	Prbi.g_01424	Prbn.g_01213
OG0000001	Prbh	Prbi.g_01424	Prbh.g_00001
OG0000001	Pram	Prbi.g_01424	Pram.g_01954, Pram.g_01953
OG0000001	Syan	Prbi.g_01424	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528
OG0000001	Syak	Prbi.g_01424	Syak.g_00342, Syak.g_02139, Syak.g_02138, Syak.g_00275, Syak.g_00579
OG0000001	Syam	Prbi.g_01424	Syam.g_00946, Syam.g_02177, Syam.g_02178, Syam.g_00929
OG0000001	Syad	Prbi.g_01424	Syad.g_00628, Syad.g_02863, Syad.g_02862, Syad.g_02864, Syad.g_02865, Syad.g_01238, Syad.g_00611
OG0000001	Syaj	Prbi.g_01424	Syaj.g_02674, Syaj.g_01948, Syaj.g_01947, Syaj.g_01949, Syaj.g_01952, Syaj.g_01950, Syaj.g_02660
OG0000001	Syae	Prbi.g_01424	Syae.g_02061, Syae.g_01416, Syae.g_01417, Syae.g_02055
OG0000001	Syac	Prbi.g_01424	Syac.g_02154, Syac.g_00341, Syac.g_00340, Syac.g_02169
OG0000001	Syah	Prbi.g_01424	Syah.g_00726, Syah.g_01516, Syah.g_00040, Syah.g_00041, Syah.g_00710
OG0000001	Syaf	Prbi.g_01424	Syaf.g_01640, Syaf.g_00846, Syaf.g_00845, Syaf.g_01634
OG0000001	Syai	Prbi.g_01424	Syai.g_01716, Syai.g_01197, Syai.g_02594, Syai.g_00891, Syai.g_02595, Syai.g_01729
OG0000001	Prbj	Prbi.g_01424	Prbj.g_00672, Prbj.g_00169, Prbj.g_01549, Prbj.g_02662, Prbj.g_02690
OG0000001	Prbk	Prbi.g_01424	Prbk.g_01196, Prbk.g_00170, Prbk.g_00561, Prbk.g_02701, Prbk.g_00630
OG0000001	Prbl	Prbi.g_01424	Prbl.g_00725, Prbl.g_00121, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_02578
OG0000001	Praf	Prbi.g_01424	Praf.g_01895, Praf.g_00818, Praf.g_01896, Praf.g_01031, Praf.g_02422, Praf.g_01293
OG0000001	Prah	Prbi.g_01424	Prah.g_00324, Prah.g_01343, Prah.g_01159, Prah.g_02270, Prah.g_00896
OG0000001	Syag	Prbi.g_01424	Syag.g_00575, Syag.g_01942, Syag.g_01943, Syag.g_00520
OG0000001	Syab	Prbi.g_01424	Syab.g_01549, Syab.g_02553, Syab.g_02555, Syab.g_01509, Syab.g_01510, Syab.g_00673
OG0000001	Syal	Prbi.g_01424	Syal.g_02193, Syal.g_02215, Syal.g_00874, Syal.g_01184
OG0000001	Syar	Prbi.g_01424	Syar.g_00069, Syar.g_00070, Syar.g_02229
OG0000001	Syao	Prbi.g_01424	Syao.g_00314, Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558
OG0000001	Syat	Prbi.g_01424	Syat.g_02910, Syat.g_02911, Syat.g_02908, Syat.g_02909, Syat.g_01540, Syat.g_00878
OG0000001	Syaq	Prbi.g_01424	Syaq.g_01436, Syaq.g_00118, Syaq.g_01435, Syaq.g_00115, Syaq.g_01434, Syaq.g_02178, Syaq.g_02413
OG0000001	Syaa	Prbi.g_01424	Syaa.g_02435, Syaa.g_02438, Syaa.g_02437, Syaa.g_02436, Syaa.g_02439, Syaa.g_02329
OG0000001	Syap	Prbi.g_01424	Syap.g_00785, Syap.g_02195, Syap.g_02194, Syap.g_02201, Syap.g_02615, Syap.g_00399
OG0000001	Syas	Prbi.g_01424	Syas.g_00966, Syas.g_00967, Syas.g_00093, Syas.g_02373
OG0000001	Prad	Prbi.g_01424	Prad.g_00609
OG0000001	Prac	Prbi.g_01424	Prac.g_00202
OG0000001	Praq	Prbi.g_01424	Praq.g_00160
OG0000001	Prar	Prbi.g_01424	Prar.g_00926
OG0000001	Prbd	Prbi.g_01424	Prbd.g_01779
OG0000001	Prae	Prbi.g_01424	Prae.g_01353
OG0000001	Praa	Prbi.g_01424	Praa.g_01351
OG0000001	Pray	Prbi.g_01424	Pray.g_01844
OG0000001	Praz	Prbi.g_01424	Praz.g_01154
OG0000001	Prba	Prbi.g_01424	Prba.g_00211
OG0000001	Prai	Prbi.g_01424	Prai.g_01235, Prai.g_01356
OG0000001	Prau	Prbi.g_01424	Prau.g_01394
OG0000001	Pras	Prbi.g_01424	Pras.g_00235
OG0000001	Prao	Prbi.g_01424	Prao.g_01254
OG0000001	Prav	Prbi.g_01424	Prav.g_01458
OG0000001	Prag	Prbi.g_01424	Prag.g_01374
OG0000001	Praw	Prbi.g_01424	Praw.g_01000
OG0000001	Prax	Prbi.g_01424	Prax.g_01878
OG0000001	Pral	Prbi.g_01270	Pral.g_01296
OG0000001	Prbb	Prbi.g_01270	Prbb.g_01157
OG0000001	Praj	Prbi.g_01270	Praj.g_01112
OG0000001	Prbm	Prbi.g_01270	Prbm.g_01426
OG0000001	Prao	Prbi.g_01270	Prao.g_01852
OG0000001	Prad	Prbi.g_01270	Prad.g_01434, Prad.g_01994
OG0000001	Prae	Prbi.g_01270	Prae.g_01236, Prae.g_01223, Prae.g_01224
OG0000001	Prag	Prbi.g_01270	Prag.g_00764, Prag.g_01216, Prag.g_01215
OG0000001	Praw	Prbi.g_01270	Praw.g_01739, Praw.g_01951
OG0000001	Prav	Prbi.g_01270	Prav.g_00962, Prav.g_01820, Prav.g_02007
OG0000001	Prax	Prbi.g_01270	Prax.g_00522
OG0000001	Prab	Prbi.g_01270	Prab.g_00788, Prab.g_01279, Prab.g_01281
OG0000001	Pran	Prbi.g_01270	Pran.g_01395
OG0000001	Prac	Prbi.g_01270	Prac.g_00924
OG0000001	Prar	Prbi.g_01270	Prar.g_01202
OG0000001	Praq	Prbi.g_01270	Praq.g_01394
OG0000001	Pray	Prbi.g_01270	Pray.g_00247, Pray.g_00246
OG0000001	Praz	Prbi.g_01270	Praz.g_01939, Praz.g_01940
OG0000001	Prba	Prbi.g_01270	Prba.g_01081, Prba.g_01080
OG0000001	Prbd	Prbi.g_01270	Prbd.g_01930
OG0000001	Praa	Prbi.g_01270	Praa.g_01220, Praa.g_01222
OG0000001	Pras	Prbi.g_01270	Pras.g_00118, Pras.g_00120
OG0000001	Prau	Prbi.g_01270	Prau.g_01267, Prau.g_01269
OG0000001	Prai	Prbi.g_01270	Prai.g_01236
OG0000002	Syai	Prbi.g_01432, Prbi.g_00681	Syai.g_01728
OG0000002	Syam	Prbi.g_01432, Prbi.g_00681	Syam.g_00931
OG0000002	Syad	Prbi.g_01432, Prbi.g_00681	Syad.g_00619
OG0000002	Syaj	Prbi.g_01432, Prbi.g_00681	Syaj.g_02667
OG0000002	Syab	Prbi.g_01432, Prbi.g_00681	Syab.g_02285
OG0000002	Syac	Prbi.g_01432, Prbi.g_00681	Syac.g_01084
OG0000002	Syah	Prbi.g_01432, Prbi.g_00681	Syah.g_01829
OG0000002	Prbj	Prbi.g_01432	Prbj.g_02517
OG0000002	Prbk	Prbi.g_01432	Prbk.g_02574
OG0000002	Prbl	Prbi.g_01432	Prbl.g_01582
OG0000002	Praf	Prbi.g_01432	Praf.g_01631
OG0000002	Prah	Prbi.g_01432	Prah.g_00562
OG0000002	Praj	Prbi.g_01432	Praj.g_00832
OG0000002	Prbc	Prbi.g_01432	Prbc.g_01920
OG0000002	Prbb	Prbi.g_01432	Prbb.g_00844
OG0000002	Prbm	Prbi.g_01432	Prbm.g_00874
OG0000002	Prak	Prbi.g_01432	Prak.g_00908, Prak.g_00913
OG0000002	Prap	Prbi.g_01432	Prap.g_00720, Prap.g_00715
OG0000002	Prbe	Prbi.g_01432	Prbe.g_01285, Prbe.g_01290
OG0000002	Prbf	Prbi.g_01432	Prbf.g_01182, Prbf.g_01177
OG0000002	Prbg	Prbi.g_01432	Prbg.g_01222, Prbg.g_01227
OG0000002	Prbn	Prbi.g_01432	Prbn.g_01483, Prbn.g_01478
OG0000002	Pram	Prbi.g_01432	Pram.g_00873, Pram.g_00879
OG0000002	Prbh	Prbi.g_01432	Prbh.g_01016, Prbh.g_01022
OG0000002	Pral	Prbi.g_01432	Pral.g_01549, Pral.g_01554
OG0000002	Prat	Prbi.g_01432	Prat.g_00977
OG0000002	Prav	Prbi.g_01432	Prav.g_01466
OG0000002	Prag	Prbi.g_01432	Prag.g_01382
OG0000002	Praw	Prbi.g_01432	Praw.g_01009
OG0000002	Prad	Prbi.g_01432	Prad.g_00601
OG0000002	Prai	Prbi.g_01432	Prai.g_01363
OG0000002	Prae	Prbi.g_01432	Prae.g_01361
OG0000002	Praa	Prbi.g_01432	Praa.g_01359
OG0000002	Prao	Prbi.g_01432	Prao.g_01246
OG0000002	Prac	Prbi.g_01432	Prac.g_00210
OG0000002	Praq	Prbi.g_01432	Praq.g_00168
OG0000002	Prar	Prbi.g_01432	Prar.g_00918
OG0000002	Pras	Prbi.g_01432	Pras.g_00243
OG0000002	Prau	Prbi.g_01432	Prau.g_01402
OG0000002	Prax	Prbi.g_01432	Prax.g_01870
OG0000002	Prbd	Prbi.g_01432	Prbd.g_01771
OG0000002	Pray	Prbi.g_01432	Pray.g_01836
OG0000002	Praz	Prbi.g_01432	Praz.g_01146
OG0000002	Prba	Prbi.g_01432	Prba.g_00203
OG0000002	Prbj	Prbi.g_00681	Prbj.g_00030
OG0000002	Prbk	Prbi.g_00681	Prbk.g_01649
OG0000002	Prbl	Prbi.g_00681	Prbl.g_01092
OG0000002	Praf	Prbi.g_00681	Praf.g_00948
OG0000002	Prah	Prbi.g_00681	Prah.g_01226
OG0000002	Praj	Prbi.g_00681	Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487, Praj.g_01492, Praj.g_00670
OG0000002	Prbb	Prbi.g_00681	Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544, Prbb.g_01549, Prbb.g_00683
OG0000002	Prbm	Prbi.g_00681	Prbm.g_01578, Prbm.g_01577, Prbm.g_01582, Prbm.g_01576, Prbm.g_01581, Prbm.g_00712
OG0000002	Prbc	Prbi.g_00681	Prbc.g_01475, Prbc.g_01474, Prbc.g_01479, Prbc.g_01473, Prbc.g_01478, Prbc.g_01759
OG0000002	Pral	Prbi.g_00681	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764
OG0000002	Prat	Prbi.g_00681	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751
OG0000002	Prak	Prbi.g_00681	Prak.g_01202, Prak.g_01323, Prak.g_01200, Prak.g_01207, Prak.g_01494, Prak.g_00805
OG0000002	Prap	Prbi.g_00681	Prap.g_00486, Prap.g_01946, Prap.g_00484, Prap.g_00491, Prap.g_00224, Prap.g_00823
OG0000002	Prbe	Prbi.g_00681	Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584, Prbe.g_00208, Prbe.g_00452
OG0000002	Prbf	Prbi.g_00681	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285
OG0000002	Prbg	Prbi.g_00681	Prbg.g_01516, Prbg.g_00523, Prbg.g_01514, Prbg.g_01521, Prbg.g_00694, Prbg.g_01119
OG0000002	Prbn	Prbi.g_00681	Prbn.g_01159, Prbn.g_01234, Prbn.g_01161, Prbn.g_01154, Prbn.g_00879, Prbn.g_01586
OG0000002	Pram	Prbi.g_00681	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768
OG0000002	Prbh	Prbi.g_00681	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912
OG0000002	Prag	Prbi.g_00681	Prag.g_00656
OG0000002	Praw	Prbi.g_00681	Praw.g_01844
OG0000002	Prav	Prbi.g_00681	Prav.g_01276
OG0000002	Prab	Prbi.g_00681	Prab.g_00683
OG0000002	Pran	Prbi.g_00681	Pran.g_01500
OG0000002	Prai	Prbi.g_00681	Prai.g_00707
OG0000002	Prac	Prbi.g_00681	Prac.g_00693
OG0000002	Praq	Prbi.g_00681	Praq.g_00807
OG0000002	Prar	Prbi.g_00681	Prar.g_01508
OG0000002	Pras	Prbi.g_00681	Pras.g_01554
OG0000002	Prau	Prbi.g_00681	Prau.g_00718
OG0000002	Prao	Prbi.g_00681	Prao.g_00116
OG0000002	Pray	Prbi.g_00681	Pray.g_01085
OG0000002	Praz	Prbi.g_00681	Praz.g_01652
OG0000002	Prba	Prbi.g_00681	Prba.g_01639
OG0000002	Prbd	Prbi.g_00681	Prbd.g_00566
OG0000002	Prad	Prbi.g_00681	Prad.g_01252
OG0000002	Praa	Prbi.g_00681	Praa.g_00678
OG0000002	Prae	Prbi.g_00681	Prae.g_00652
OG0000002	Prax	Prbi.g_00681	Prax.g_00964
OG0000004	Syaq	Prbi.g_00698	Syaq.g_02603
OG0000004	Praj	Prbi.g_00698	Praj.g_01396
OG0000004	Prbc	Prbi.g_00698	Prbc.g_01381
OG0000004	Prbm	Prbi.g_00698	Prbm.g_01483
OG0000004	Prbb	Prbi.g_00698	Prbb.g_01450
OG0000004	Syan	Prbi.g_00698	Syan.g_00183
OG0000004	Syar	Prbi.g_00698	Syar.g_02051
OG0000004	Syas	Prbi.g_00698	Syas.g_00176
OG0000004	Syao	Prbi.g_00698	Syao.g_02374
OG0000004	Syae	Prbi.g_00698	Syae.g_00779
OG0000004	Syac	Prbi.g_00698	Syac.g_00898
OG0000004	Syah	Prbi.g_00698	Syah.g_02017
OG0000004	Syam	Prbi.g_00698	Syam.g_00787
