locus_tag	ftype	length_bp	gene	EC_number	COG	product
Prax.g_00025	gene	1362				
Prax.g_00025	CDS	1362				hypothetical protein
Prax.g_00026	gene	429				
Prax.g_00026	CDS	429				hypothetical protein
Prax.g_00027	gene	1752	spoVD			
Prax.g_00027	CDS	1752	spoVD		COG0768	Stage V sporulation protein D
Prax.g_00028	gene	1026	tal			
Prax.g_00028	CDS	1026	tal	2.2.1.2	COG0176	Transaldolase
Prax.g_00029	gene	1134				
Prax.g_00029	CDS	1134				hypothetical protein
Prax.g_00030	gene	549	frr			
Prax.g_00030	CDS	549	frr		COG0233	Ribosome-recycling factor
Prax.g_00031	gene	705	pyrH			
Prax.g_00031	CDS	705	pyrH	2.7.4.22		Uridylate kinase
Prax.g_00032	gene	693	cobO			
Prax.g_00032	CDS	693	cobO	2.5.1.17		Corrinoid adenosyltransferase
Prax.g_00033	gene	1170				
Prax.g_00033	CDS	1170				hypothetical protein
Prax.g_00034	gene	1176	hemH			
Prax.g_00034	CDS	1176	hemH	4.99.1.1	COG0276	Ferrochelatase
Prax.g_00035	gene	1764	ilvG_1			
Prax.g_00035	CDS	1764	ilvG_1	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
Prax.g_00036	gene	351				
Prax.g_00036	CDS	351				hypothetical protein
Prax.g_00037	gene	570				
Prax.g_00037	CDS	570		1.10.3.-	COG1496	Polyphenol oxidase
Prax.g_00038	gene	906				
Prax.g_00038	CDS	906				hypothetical protein
Prax.g_00039	gene	1206	nusA_1			
Prax.g_00039	CDS	1206	nusA_1			Transcription termination/antitermination protein NusA
Prax.g_00040	gene	795	mftE			
Prax.g_00040	CDS	795	mftE	3.5.-.-	COG1402	Putative mycofactocin system creatinine amidohydrolase family protein MftE
Prax.g_00041	gene	756				
Prax.g_00041	CDS	756		4.1.99.5		Aldehyde decarbonylase
Prax.g_00042	gene	1041				
Prax.g_00042	CDS	1041		1.2.1.80	COG5322	Long-chain acyl-[acyl-carrier-protein] reductase
Prax.g_00043	gene	1008	accA			
Prax.g_00043	CDS	1008	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
Prax.g_00044	gene	735				
Prax.g_00044	CDS	735		1.1.1.393	COG1028	3-beta-hydroxycholanate 3-dehydrogenase (NADP(+))
Prax.g_00045	gene	741	folE			
Prax.g_00045	CDS	741	folE	3.5.4.16		GTP cyclohydrolase 1
Prax.g_00046	gene	657	trpF			
Prax.g_00046	CDS	657	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
Prax.g_00047	gene	1224	rip3			
Prax.g_00047	CDS	1224	rip3		COG0517	Putative zinc metalloprotease Rip3
Prax.g_00048	gene	729	lipM			
Prax.g_00048	CDS	729	lipM	2.3.1.181		Octanoyltransferase LipM
Prax.g_00049	gene	348				
Prax.g_00049	CDS	348				hypothetical protein
Prax.g_00050	gene	1005				
Prax.g_00050	CDS	1005				hypothetical protein
Prax.g_00051	gene	888	chlL			
Prax.g_00051	CDS	888	chlL	1.3.7.7	COG1348	Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein
Prax.g_00052	gene	1572	chlB			
Prax.g_00052	CDS	1572	chlB	1.3.7.7	COG2710	Light-independent protochlorophyllide reductase subunit B
Prax.g_00053	gene	1269	chlN			
Prax.g_00053	CDS	1269	chlN	1.3.7.7	COG2710	Light-independent protochlorophyllide reductase subunit N
Prax.g_00054	gene	369				
Prax.g_00054	CDS	369				hypothetical protein
Prax.g_00055	gene	771				
Prax.g_00055	CDS	771				hypothetical protein
Prax.g_00056	gene	585				
Prax.g_00056	CDS	585		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
Prax.g_00057	gene	312	ccmK			
Prax.g_00057	CDS	312	ccmK		COG4577	Carbon dioxide-concentrating mechanism protein CcmK
Prax.g_00058	gene	1416	cbbL			
Prax.g_00058	CDS	1416	cbbL	4.1.1.39	COG1850	Ribulose bisphosphate carboxylase large chain
Prax.g_00059	gene	342	cbbS2			
Prax.g_00059	CDS	342	cbbS2	4.1.1.39	COG4451	Ribulose bisphosphate carboxylase small chain 2
Prax.g_00060	gene	2292				
Prax.g_00060	CDS	2292				hypothetical protein
Prax.g_00061	gene	1530				
Prax.g_00061	CDS	1530				hypothetical protein
Prax.g_00062	gene	252				
Prax.g_00062	CDS	252				hypothetical protein
Prax.g_00063	gene	249	eutN			
Prax.g_00063	CDS	249	eutN		COG4576	Ethanolamine utilization protein EutN
Prax.g_00064	gene	240				
Prax.g_00064	CDS	240				hypothetical protein
Prax.g_00065	gene	228				
Prax.g_00065	CDS	228				hypothetical protein
Prax.g_00066	gene	393	yabJ			
Prax.g_00066	CDS	393	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
Prax.g_00067	gene	741	gloB			
Prax.g_00067	CDS	741	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
Prax.g_00068	gene	639	hisG			
Prax.g_00068	CDS	639	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
Prax.g_00069	gene	1797				
Prax.g_00069	CDS	1797			COG1132	putative ABC transporter ATP-binding protein
Prax.g_00070	gene	531				
Prax.g_00070	CDS	531				hypothetical protein
Prax.g_00071	gene	684				
Prax.g_00071	CDS	684				hypothetical protein
Prax.g_00072	gene	636				
Prax.g_00072	CDS	636				hypothetical protein
Prax.g_00073	gene	1395	dnaA			
Prax.g_00073	CDS	1395	dnaA		COG0593	Chromosomal replication initiator protein DnaA
Prax.g_00074	gene	1218				
Prax.g_00074	CDS	1218				hypothetical protein
Prax.g_00075	gene	1365	garB			
Prax.g_00075	CDS	1365	garB	1.8.1.16		Glutathione amide reductase
Prax.g_00076	gene	1080				
Prax.g_00076	CDS	1080				hypothetical protein
Prax.g_00077	gene	1050	pyrC			
Prax.g_00077	CDS	1050	pyrC	3.5.2.3	COG0418	Dihydroorotase
Prax.g_00078	gene	87				
Prax.g_00078	tRNA	87				tRNA-Leu(taa)
Prax.g_00079	gene	234	ndhL			
Prax.g_00079	CDS	234	ndhL	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit L
Prax.g_00080	gene	321				
Prax.g_00080	CDS	321				hypothetical protein
Prax.g_00081	gene	846	trpA			
Prax.g_00081	CDS	846	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
Prax.g_00082	gene	357				
Prax.g_00082	CDS	357				hypothetical protein
Prax.g_00083	gene	315				
Prax.g_00083	CDS	315				hypothetical protein
Prax.g_00084	gene	321				
Prax.g_00084	CDS	321				hypothetical protein
Prax.g_00085	gene	369				
Prax.g_00085	CDS	369				hypothetical protein
Prax.g_00086	gene	924	sigA2_1			
Prax.g_00086	CDS	924	sigA2_1		COG0568	RNA polymerase sigma factor SigA2
Prax.g_00087	gene	663	hisI			
Prax.g_00087	CDS	663	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
Prax.g_00088	gene	471				
Prax.g_00088	CDS	471				hypothetical protein
Prax.g_00089	gene	2583	clpB1_1			
Prax.g_00089	CDS	2583	clpB1_1		COG0542	Chaperone protein ClpB 1
Prax.g_00090	gene	351	petE			
Prax.g_00090	CDS	351	petE		COG3794	Plastocyanin
Prax.g_00091	gene	984				
Prax.g_00091	CDS	984				hypothetical protein
Prax.g_00092	gene	1041	hemE			
Prax.g_00092	CDS	1041	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
Prax.g_00093	gene	2265	glgB			
Prax.g_00093	CDS	2265	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
Prax.g_00094	gene	1581	cocE			
Prax.g_00094	CDS	1581	cocE	3.1.1.84		Cocaine esterase
Prax.g_00095	gene	267				
Prax.g_00095	CDS	267				hypothetical protein
Prax.g_00096	gene	408				
Prax.g_00096	CDS	408				hypothetical protein
Prax.g_00097	gene	465				
Prax.g_00097	CDS	465				hypothetical protein
Prax.g_00098	gene	3897				
Prax.g_00098	CDS	3897				hypothetical protein
Prax.g_00099	gene	1311	proA			
Prax.g_00099	CDS	1311	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
Prax.g_00100	gene	363	folB			
Prax.g_00100	CDS	363	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
Prax.g_00101	gene	594				
Prax.g_00101	CDS	594				hypothetical protein
Prax.g_00102	gene	2088	prlC			
Prax.g_00102	CDS	2088	prlC	3.4.24.70	COG0339	Oligopeptidase A
Prax.g_00103	gene	1542	ndhD1_1			
Prax.g_00103	CDS	1542	ndhD1_1	7.1.1.-	COG1008	NAD(P)H-quinone oxidoreductase chain 4 1
Prax.g_00104	gene	948	thrB			
Prax.g_00104	CDS	948	thrB	2.7.1.39	COG0083	Homoserine kinase
Prax.g_00105	gene	1035	glk			
Prax.g_00105	CDS	1035	glk	2.7.1.2	COG0837	Glucokinase
Prax.g_00106	gene	1917	thrS			
Prax.g_00106	CDS	1917	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
Prax.g_00107	gene	1017	trpS			
Prax.g_00107	CDS	1017	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
Prax.g_00108	gene	423				
Prax.g_00108	CDS	423				hypothetical protein
Prax.g_00109	gene	1335				
Prax.g_00109	CDS	1335				hypothetical protein
Prax.g_00110	gene	909				
Prax.g_00110	CDS	909			COG0803	putative periplasmic iron-binding protein
Prax.g_00111	gene	765	mntB_1			
Prax.g_00111	CDS	765	mntB_1		COG1121	Manganese transport system ATP-binding protein MntB
Prax.g_00112	gene	873	mntB_2			
Prax.g_00112	CDS	873	mntB_2			Manganese transport system membrane protein MntB
Prax.g_00113	gene	1173				
Prax.g_00113	CDS	1173				hypothetical protein
Prax.g_00114	gene	333				
Prax.g_00114	CDS	333				hypothetical protein
Prax.g_00115	gene	585	sipT			
Prax.g_00115	CDS	585	sipT	3.4.21.89	COG0681	Signal peptidase I T
Prax.g_00116	gene	1764	menD			
Prax.g_00116	CDS	1764	menD	2.2.1.9		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
Prax.g_00117	gene	858	menB			
Prax.g_00117	CDS	858	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
Prax.g_00118	gene	1452	glgA			
Prax.g_00118	CDS	1452	glgA	2.4.1.21	COG0297	Glycogen synthase
Prax.g_00119	gene	1374	murF			
Prax.g_00119	CDS	1374	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
Prax.g_00120	gene	1350	glmU			
Prax.g_00120	CDS	1350	glmU		COG1207	Bifunctional protein GlmU
Prax.g_00121	gene	906	mnmC_1			
Prax.g_00121	CDS	906	mnmC_1	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
Prax.g_00122	gene	1311	aroA1			
Prax.g_00122	CDS	1311	aroA1	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase 1
Prax.g_00123	gene	669	comB			
Prax.g_00123	CDS	669	comB	3.1.3.71	COG2045	putative 2-phosphosulfolactate phosphatase
Prax.g_00124	gene	393				
Prax.g_00124	CDS	393				hypothetical protein
Prax.g_00125	gene	999	dusB			
Prax.g_00125	CDS	999	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
Prax.g_00126	gene	261				
Prax.g_00126	CDS	261				hypothetical protein
Prax.g_00127	gene	165				
Prax.g_00127	CDS	165				hypothetical protein
Prax.g_00128	gene	237				
Prax.g_00128	CDS	237				hypothetical protein
Prax.g_00129	gene	237				
Prax.g_00129	CDS	237				hypothetical protein
Prax.g_00130	gene	420				
Prax.g_00130	CDS	420		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
Prax.g_00131	gene	240				
Prax.g_00131	CDS	240				hypothetical protein
Prax.g_00132	gene	252				
Prax.g_00132	CDS	252				hypothetical protein
Prax.g_00133	gene	870				
Prax.g_00133	CDS	870				hypothetical protein
Prax.g_00134	gene	405				
Prax.g_00134	CDS	405				hypothetical protein
Prax.g_00135	gene	126				
Prax.g_00135	CDS	126				hypothetical protein
Prax.g_00136	gene	294				
Prax.g_00136	CDS	294				hypothetical protein
Prax.g_00137	gene	543				
Prax.g_00137	CDS	543				hypothetical protein
Prax.g_00138	gene	285				
Prax.g_00138	CDS	285				hypothetical protein
Prax.g_00139	gene	180				
Prax.g_00139	CDS	180				hypothetical protein
Prax.g_00140	gene	180				
Prax.g_00140	CDS	180				hypothetical protein
Prax.g_00141	gene	135				
Prax.g_00141	CDS	135				hypothetical protein
Prax.g_00142	gene	303				
Prax.g_00142	CDS	303				hypothetical protein
Prax.g_00143	gene	186				
Prax.g_00143	CDS	186				hypothetical protein
Prax.g_00144	gene	180				
Prax.g_00144	CDS	180				hypothetical protein
Prax.g_00145	gene	108				
Prax.g_00145	CDS	108				hypothetical protein
Prax.g_00146	gene	183				
Prax.g_00146	CDS	183				hypothetical protein
Prax.g_00147	gene	771				
Prax.g_00147	CDS	771				hypothetical protein
Prax.g_00148	gene	315				
Prax.g_00148	CDS	315				hypothetical protein
Prax.g_00149	gene	162				
Prax.g_00149	CDS	162				hypothetical protein
Prax.g_00150	gene	375				
Prax.g_00150	CDS	375				hypothetical protein
Prax.g_00151	gene	207				
Prax.g_00151	CDS	207				hypothetical protein
Prax.g_00152	gene	102				
Prax.g_00152	CDS	102				hypothetical protein
Prax.g_00153	gene	243				
Prax.g_00153	CDS	243				hypothetical protein
Prax.g_00154	gene	408				
Prax.g_00154	CDS	408				hypothetical protein
Prax.g_00155	gene	111				
Prax.g_00155	CDS	111				hypothetical protein
Prax.g_00156	gene	285				
Prax.g_00156	CDS	285				hypothetical protein
Prax.g_00157	gene	384				
Prax.g_00157	CDS	384				hypothetical protein
Prax.g_00158	gene	135				
Prax.g_00158	CDS	135				hypothetical protein
Prax.g_00159	gene	249				
Prax.g_00159	CDS	249				hypothetical protein
Prax.g_00160	gene	147				
Prax.g_00160	CDS	147				hypothetical protein
Prax.g_00161	gene	786	mntB_3			
Prax.g_00161	CDS	786	mntB_3			Manganese transport system membrane protein MntB
Prax.g_00162	gene	435	zur			
Prax.g_00162	CDS	435	zur		COG0735	Zinc uptake regulation protein
Prax.g_00163	gene	771	mntB_4			
Prax.g_00163	CDS	771	mntB_4		COG1121	Manganese transport system ATP-binding protein MntB
Prax.g_00164	gene	1431				
Prax.g_00164	CDS	1431				hypothetical protein
Prax.g_00165	gene	1350				
Prax.g_00165	CDS	1350				hypothetical protein
Prax.g_00166	gene	1074				
Prax.g_00166	CDS	1074				hypothetical protein
Prax.g_00167	gene	156				
Prax.g_00167	CDS	156				hypothetical protein
Prax.g_00168	gene	285				
Prax.g_00168	CDS	285				hypothetical protein
Prax.g_00169	gene	1686				
Prax.g_00169	CDS	1686				hypothetical protein
Prax.g_00170	gene	783	nrtB			
Prax.g_00170	CDS	783	nrtB		COG0600	Nitrate import permease protein NrtB
Prax.g_00171	gene	867	nrtD			
Prax.g_00171	CDS	867	nrtD	7.3.2.4	COG1116	Nitrate import ATP-binding protein NrtD
Prax.g_00172	gene	444	cynS			
Prax.g_00172	CDS	444	cynS	4.2.1.104	COG1513	Cyanate hydratase
Prax.g_00173	gene	192	tatB			
Prax.g_00173	CDS	192	tatB			Sec-independent protein translocase protein TatB
Prax.g_00174	gene	324				
Prax.g_00174	CDS	324				hypothetical protein
Prax.g_00175	gene	222				
Prax.g_00175	CDS	222				hypothetical protein
Prax.g_00176	gene	237				
Prax.g_00176	CDS	237				hypothetical protein
Prax.g_00177	gene	1443				
Prax.g_00177	CDS	1443			COG2308	putative protein
Prax.g_00178	gene	942				
Prax.g_00178	CDS	942				hypothetical protein
Prax.g_00179	gene	858				
Prax.g_00179	CDS	858				hypothetical protein
Prax.g_00180	gene	522				
Prax.g_00180	CDS	522				hypothetical protein
Prax.g_00181	gene	519				
Prax.g_00181	CDS	519				Pentapeptide repeat protein Rfr32
Prax.g_00182	gene	354				
Prax.g_00182	CDS	354				hypothetical protein
Prax.g_00183	gene	192				
Prax.g_00183	CDS	192				hypothetical protein
Prax.g_00184	gene	870	RBKS			
Prax.g_00184	CDS	870	RBKS	2.7.1.15		Ribokinase
Prax.g_00185	gene	372				
Prax.g_00185	CDS	372				hypothetical protein
Prax.g_00186	gene	1230				
Prax.g_00186	CDS	1230				hypothetical protein
Prax.g_00187	gene	1551				
Prax.g_00187	CDS	1551				hypothetical protein
Prax.g_00188	gene	1023	dppB			
Prax.g_00188	CDS	1023	dppB		COG0601	Dipeptide transport system permease protein DppB
Prax.g_00189	gene	1572	sgrR			
Prax.g_00189	CDS	1572	sgrR			HTH-type transcriptional regulator SgrR
Prax.g_00190	gene	273				
Prax.g_00190	CDS	273				hypothetical protein
Prax.g_00191	gene	1302	hom			
Prax.g_00191	CDS	1302	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
Prax.g_00192	gene	420	sufE			
Prax.g_00192	CDS	420	sufE		COG2166	Cysteine desulfuration protein SufE
Prax.g_00193	gene	558				
Prax.g_00193	CDS	558		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
Prax.g_00194	gene	474	ruvC			
Prax.g_00194	CDS	474	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
Prax.g_00195	gene	1089	bchI			
Prax.g_00195	CDS	1089	bchI	6.6.1.1	COG1239	Magnesium-chelatase 38 kDa subunit
Prax.g_00196	gene	753				
Prax.g_00196	CDS	753		2.1.1.-	COG0565	putative tRNA/rRNA methyltransferase
Prax.g_00197	gene	387				
Prax.g_00197	CDS	387				hypothetical protein
Prax.g_00198	gene	150	petG			
Prax.g_00198	CDS	150	petG			Cytochrome b6-f complex subunit 5
Prax.g_00199	gene	600	rsmD			
Prax.g_00199	CDS	600	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
Prax.g_00200	gene	618	hisH			
Prax.g_00200	CDS	618	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
Prax.g_00201	gene	324	trxA			
Prax.g_00201	CDS	324	trxA			Thioredoxin
Prax.g_00202	gene	1164				
Prax.g_00202	CDS	1164		1.-.-.-	COG0516	putative oxidoreductase/MSMEI_1564
Prax.g_00203	gene	2598	gyrA_1			
Prax.g_00203	CDS	2598	gyrA_1	5.6.2.2	COG0188	DNA gyrase subunit A
Prax.g_00204	gene	1212	crtL_1			
Prax.g_00204	CDS	1212	crtL_1	5.5.1.19		Lycopene beta cyclase
Prax.g_00205	gene	1584				
Prax.g_00205	CDS	1584		2.4.1.18	COG1543	1,4-alpha-glucan branching enzyme
Prax.g_00206	gene	1641	leuA			
Prax.g_00206	CDS	1641	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
Prax.g_00207	gene	393				
Prax.g_00207	CDS	393				hypothetical protein
Prax.g_00208	gene	1473				
Prax.g_00208	CDS	1473				hypothetical protein
Prax.g_00209	gene	897	folD			
Prax.g_00209	CDS	897	folD			Bifunctional protein FolD protein
Prax.g_00210	gene	903				
Prax.g_00210	CDS	903		2.5.1.10		Farnesyl diphosphate synthase
Prax.g_00211	gene	480				
Prax.g_00211	CDS	480				hypothetical protein
Prax.g_00212	gene	1392	cbiA			
Prax.g_00212	CDS	1392	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
Prax.g_00213	gene	1302				
Prax.g_00213	CDS	1302				hypothetical protein
Prax.g_00214	gene	1524	zwf			
Prax.g_00214	CDS	1524	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
Prax.g_00215	gene	1128	petH			
Prax.g_00215	CDS	1128	petH	1.18.1.2		Ferredoxin--NADP reductase
Prax.g_00216	gene	543				
Prax.g_00216	CDS	543				hypothetical protein
Prax.g_00217	gene	75				
Prax.g_00217	tRNA	75				tRNA-Glu(ttc)
Prax.g_00218	gene	1086	sasA_1			
Prax.g_00218	CDS	1086	sasA_1	2.7.13.3		Adaptive-response sensory-kinase SasA
Prax.g_00219	gene	540				
Prax.g_00219	CDS	540				hypothetical protein
Prax.g_00220	gene	468				
Prax.g_00220	CDS	468				hypothetical protein
Prax.g_00221	gene	996	prs			
Prax.g_00221	CDS	996	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
Prax.g_00222	gene	1521	malQ			
Prax.g_00222	CDS	1521	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
Prax.g_00223	gene	495				
Prax.g_00223	CDS	495				hypothetical protein
Prax.g_00224	gene	1656	ubiB_1			
Prax.g_00224	CDS	1656	ubiB_1	2.7.-.-		protein kinase UbiB
Prax.g_00225	gene	1392	speA_1			
Prax.g_00225	CDS	1392	speA_1	4.1.1.19	COG1982	Arginine decarboxylase
Prax.g_00226	gene	858				
Prax.g_00226	CDS	858				hypothetical protein
Prax.g_00227	gene	900	menH_1			
Prax.g_00227	CDS	900	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
Prax.g_00228	gene	1092	gldA			
Prax.g_00228	CDS	1092	gldA	1.1.1.6	COG0371	Glycerol dehydrogenase
Prax.g_00229	gene	2526	clpC			
Prax.g_00229	CDS	2526	clpC		COG0542	Negative regulator of genetic competence ClpC/MecB
Prax.g_00230	gene	441				
Prax.g_00230	CDS	441				hypothetical protein
Prax.g_00231	gene	1374	lysA			
Prax.g_00231	CDS	1374	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
Prax.g_00232	gene	909	dacA			
Prax.g_00232	CDS	909	dacA	2.7.7.85		Diadenylate cyclase
Prax.g_00233	gene	804	uppS			
Prax.g_00233	CDS	804	uppS	2.5.1.-	COG0020	Isoprenyl transferase
Prax.g_00234	gene	1008	bioB			
Prax.g_00234	CDS	1008	bioB	2.8.1.6	COG0502	Biotin synthase
Prax.g_00235	gene	933				
Prax.g_00235	CDS	933				hypothetical protein
Prax.g_00236	gene	501				
Prax.g_00236	CDS	501				hypothetical protein
Prax.g_00237	gene	900	lipA2			
Prax.g_00237	CDS	900	lipA2	2.8.1.8	COG0320	Lipoyl synthase 2
Prax.g_00238	gene	600	recR			
Prax.g_00238	CDS	600	recR		COG0353	Recombination protein RecR
Prax.g_00239	gene	558				
Prax.g_00239	CDS	558				hypothetical protein
Prax.g_00240	gene	1770	msbA_1			
Prax.g_00240	CDS	1770	msbA_1	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
Prax.g_00241	gene	261				
Prax.g_00241	CDS	261				hypothetical protein
Prax.g_00242	gene	1782	deaD			
Prax.g_00242	CDS	1782	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
Prax.g_00243	gene	1704	recD			
Prax.g_00243	CDS	1704	recD	3.1.11.5		RecBCD enzyme subunit RecD
Prax.g_00244	gene	3627	recB			
Prax.g_00244	CDS	3627	recB	3.1.11.5		RecBCD enzyme subunit RecB
Prax.g_00245	gene	474				
Prax.g_00245	CDS	474				hypothetical protein
Prax.g_00246	gene	3183	recC			
Prax.g_00246	CDS	3183	recC	3.1.11.5		RecBCD enzyme subunit RecC
Prax.g_00247	gene	318				
Prax.g_00247	CDS	318				Ycf54-like protein
Prax.g_00248	gene	717	pdxJ			
Prax.g_00248	CDS	717	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
Prax.g_00249	gene	675	plsC			
Prax.g_00249	CDS	675	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
Prax.g_00250	gene	516				
Prax.g_00250	CDS	516				hypothetical protein
Prax.g_00251	gene	231				
Prax.g_00251	CDS	231			COG0271	putative protein RP812
Prax.g_00252	gene	324	grxD			
Prax.g_00252	CDS	324	grxD		COG0278	Glutaredoxin 4
Prax.g_00253	gene	270				
Prax.g_00253	CDS	270				hypothetical protein
Prax.g_00254	gene	738	phoB			
Prax.g_00254	CDS	738	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
Prax.g_00255	gene	507				
Prax.g_00255	CDS	507				hypothetical protein
Prax.g_00256	gene	1545	crtNb			
Prax.g_00256	CDS	1545	crtNb	1.14.99.44		4,4'-diapolycopene oxygenase
Prax.g_00257	gene	1413	trmFO			
Prax.g_00257	CDS	1413	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
Prax.g_00258	gene	73				
Prax.g_00258	tRNA	73				tRNA-Lys(ttt)
Prax.g_00259	gene	108				
Prax.g_00259	CDS	108				hypothetical protein
Prax.g_00260	gene	129				
Prax.g_00260	CDS	129				hypothetical protein
Prax.g_00261	gene	1266	dfa1			
Prax.g_00261	CDS	1266	dfa1	1.-.-.-		Diflavin flavoprotein A 1
Prax.g_00262	gene	1509				
Prax.g_00262	CDS	1509				hypothetical protein
Prax.g_00263	gene	132				
Prax.g_00263	CDS	132				hypothetical protein
Prax.g_00264	gene	696				
Prax.g_00264	CDS	696				hypothetical protein
