HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn
N27.HOG0000041	OG0000022	n0																			Pras.g_00184		Prau.g_01352																			
N27.HOG0000042	OG0000023	n1																			Pras.g_00157		Prau.g_01324																			
N27.HOG0000043	OG0000023	n28																			Pras.g_00463		Prau.g_01641																			
N27.HOG0000044	OG0000024	n0																			Pras.g_01158		Prau.g_00308																			
N27.HOG0000045	OG0000025	n4																			Pras.g_01969		Prau.g_01123																			
N27.HOG0000046	OG0000026	n6																			Pras.g_00875		Prau.g_00032																			
N27.HOG0000047	OG0000026	n29																					Prau.g_01295																			
N27.HOG0000048	OG0000027	n5																			Pras.g_00440		Prau.g_01618																			
N27.HOG0000049	OG0000027	n31																			Pras.g_01634		Prau.g_00788																			
N27.HOG0000050	OG0000028	n1																			Pras.g_00350																					
N27.HOG0000051	OG0000028	n32																					Prau.g_01528																			
N27.HOG0000052	OG0000028	n40																					Prau.g_01531																			
N27.HOG0000053	OG0000029	n22																			Pras.g_00464		Prau.g_01642																			
N27.HOG0000054	OG0000029	n42																			Pras.g_00538		Prau.g_01285																			
N27.HOG0000055	OG0000030	n2																			Pras.g_00119		Prau.g_01268																			
N27.HOG0000056	OG0000031	n4																			Pras.g_00508		Prau.g_01681																			
N27.HOG0000057	OG0000031	n13																					Prau.g_01275																			
N27.HOG0000058	OG0000031	n32																			Pras.g_00179		Prau.g_01347																			
N27.HOG0000059	OG0000032	n8																			Pras.g_00331		Prau.g_01431																			
N27.HOG0000060	OG0000032	n37																					Prau.g_01469																			
N27.HOG0000061	OG0000033	n21																			Pras.g_00855		Prau.g_00013																			
N27.HOG0000062	OG0000034	n5																			Pras.g_00285																					
N27.HOG0000063	OG0000034	n12																			Pras.g_00096																					
N27.HOG0000064	OG0000034	n36																					Prau.g_01489																			
N27.HOG0000065	OG0000035	n3																					Prau.g_01126																			
N27.HOG0000066	OG0000036	n0																			Pras.g_01462		Prau.g_00624																			
N27.HOG0000067	OG0000037	n0																			Pras.g_01499		Prau.g_00663																			
N27.HOG0000068	OG0000038	n0																			Pras.g_01662		Prau.g_00814																			
N27.HOG0000069	OG0000039	n0																			Pras.g_01017		Prau.g_00167																			
N27.HOG0000070	OG0000040	n0																			Pras.g_01213		Prau.g_00362																			
N27.HOG0000071	OG0000041	n7																			Pras.g_01296		Prau.g_00458, Prau.g_00432																			
N27.HOG0000072	OG0000042	n0																			Pras.g_01606		Prau.g_00755																			
N27.HOG0000073	OG0000043	n0																			Pras.g_01686		Prau.g_00839																			
N27.HOG0000074	OG0000044	n21																			Pras.g_00056		Prau.g_01206																			
N27.HOG0000075	OG0000045	n9																					Prau.g_01432, Prau.g_01460																			
N27.HOG0000076	OG0000045	n19																			Pras.g_00291																					
N27.HOG0000077	OG0000046	n0																			Pras.g_00543		Prau.g_01725																			
N27.HOG0000078	OG0000047	n5																			Pras.g_00883		Prau.g_00037																			
N27.HOG0000079	OG0000047	n9																			Pras.g_00743		Prau.g_01925																			
N27.HOG0000080	OG0000048	n0																			Pras.g_00750		Prau.g_01932																			
N27.HOG0000081	OG0000050	n2																			Pras.g_00873		Prau.g_00030																			
N27.HOG0000082	OG0000051	n35																			Pras.g_01008		Prau.g_00158																			
N27.HOG0000083	OG0000052	n0																			Pras.g_01223		Prau.g_00373																			
N27.HOG0000084	OG0000053	n0																			Pras.g_01416		Prau.g_00579																			
N27.HOG0000085	OG0000054	n7																			Pras.g_01656		Prau.g_00808																			
N27.HOG0000086	OG0000055	n0																			Pras.g_01723		Prau.g_00876																			
N27.HOG0000087	OG0000056	n11																			Pras.g_00011		Prau.g_01162																			
N27.HOG0000088	OG0000056	n29																					Prau.g_00749																			
N27.HOG0000089	OG0000057	n18																			Pras.g_01089		Prau.g_00238																			
N27.HOG0000090	OG0000057	n36																					Prau.g_00784																			
N27.HOG0000091	OG0000058	n7																			Pras.g_01353		Prau.g_00516																			
N27.HOG0000092	OG0000059	n0																			Pras.g_01574		Prau.g_00738																			
N27.HOG0000093	OG0000060	n4																			Pras.g_01636		Prau.g_00790																			
N27.HOG0000094	OG0000060	n24																			Pras.g_01594, Pras.g_00529		Prau.g_01703																			
N27.HOG0000095	OG0000061	n5																			Pras.g_00021		Prau.g_01172																			
N27.HOG0000096	OG0000061	n25																			Pras.g_01880		Prau.g_01035																			
N27.HOG0000097	OG0000062	n0																			Pras.g_00023		Prau.g_01174																			
N27.HOG0000098	OG0000063	n0																			Pras.g_00150		Prau.g_01318																			
N27.HOG0000099	OG0000064	n3																					Prau.g_00783																			
N27.HOG0000100	OG0000064	n13																					Prau.g_01325																			
N27.HOG0000101	OG0000064	n28																			Pras.g_00504		Prau.g_01677																			
N27.HOG0000102	OG0000065	n0																			Pras.g_00209		Prau.g_01371																			
N27.HOG0000103	OG0000066	n0																			Pras.g_00273, Pras.g_00271, Pras.g_00272		Prau.g_01430																			
N27.HOG0000104	OG0000067	n24																			Pras.g_00166		Prau.g_01335																			
N27.HOG0000105	OG0000067	n26																			Pras.g_00142		Prau.g_01307																			
N27.HOG0000106	OG0000068	n0																			Pras.g_00687		Prau.g_01869																			
N27.HOG0000107	OG0000069	n24																					Prau.g_01475, Prau.g_01446																			
N27.HOG0000108	OG0000070	n29																			Pras.g_00881																					
N27.HOG0000109	OG0000070	n37																			Pras.g_00191																					
N27.HOG0000110	OG0000071	n0																			Pras.g_00853		Prau.g_00011																			
N27.HOG0000111	OG0000072	n0																			Pras.g_01174		Prau.g_00324																			
N27.HOG0000112	OG0000073	n15																			Pras.g_00327																					
N27.HOG0000113	OG0000073	n16																			Pras.g_01545		Prau.g_00709																			
N27.HOG0000114	OG0000074	n0																			Pras.g_01567		Prau.g_00731																			
N27.HOG0000115	OG0000075	n25																			Pras.g_01708		Prau.g_00861																			
N27.HOG0000116	OG0000076	n0																			Pras.g_01934		Prau.g_01089																			
N27.HOG0000117	OG0000077	n0																			Pras.g_00494		Prau.g_01666																			
N27.HOG0000118	OG0000078	n0																			Pras.g_00294		Prau.g_01435, Prau.g_01434, Prau.g_01491																			
N27.HOG0000119	OG0000079	n6																			Pras.g_00431		Prau.g_01609																			
N27.HOG0000120	OG0000080	n0																			Pras.g_00477		Prau.g_01658																			
N27.HOG0000121	OG0000081	n0																			Pras.g_00717		Prau.g_01899																			
N27.HOG0000122	OG0000082	n3																			Pras.g_00806		Prau.g_01987																			
N27.HOG0000123	OG0000082	n20																			Pras.g_00131		Prau.g_01297																			
N27.HOG0000124	OG0000083	n0																			Pras.g_00845		Prau.g_00003																			
N27.HOG0000125	OG0000084	n0																			Pras.g_00848		Prau.g_00006																			
N27.HOG0000126	OG0000085	n0																			Pras.g_00865		Prau.g_00023																			
N27.HOG0000127	OG0000086	n10																			Pras.g_00892		Prau.g_00046																			
N27.HOG0000128	OG0000086	n30																			Pras.g_01273		Prau.g_00429, Prau.g_00422																			
N27.HOG0000129	OG0000087	n0																			Pras.g_00902		Prau.g_00057																			
N27.HOG0000130	OG0000088	n0																			Pras.g_00964		Prau.g_00114																			
N27.HOG0000131	OG0000089	n0																			Pras.g_00972		Prau.g_00122																			
N27.HOG0000132	OG0000090	n0																			Pras.g_00990		Prau.g_00140																			
N27.HOG0000133	OG0000091	n0																			Pras.g_01020		Prau.g_00170																			
N27.HOG0000134	OG0000092	n0																			Pras.g_01021		Prau.g_00171																			
N27.HOG0000135	OG0000093	n0																			Pras.g_01035		Prau.g_00185																			
N27.HOG0000136	OG0000094	n0																			Pras.g_01053		Prau.g_00203																			
N27.HOG0000137	OG0000095	n0																			Pras.g_01059, Pras.g_01058		Prau.g_00208																			
N27.HOG0000138	OG0000096	n7																			Pras.g_01103		Prau.g_00253																			
N27.HOG0000139	OG0000097	n0																			Pras.g_01126		Prau.g_00276																			
N27.HOG0000140	OG0000098	n0																			Pras.g_01136		Prau.g_00286																			
N27.HOG0000141	OG0000099	n0																			Pras.g_01145		Prau.g_00296																			
N27.HOG0000142	OG0000100	n0																			Pras.g_01148		Prau.g_00299																			
N27.HOG0000143	OG0000101	n0																			Pras.g_01210		Prau.g_00359																			
N27.HOG0000144	OG0000102	n0																			Pras.g_01236		Prau.g_00386																			
N27.HOG0000145	OG0000103	n0																			Pras.g_01354		Prau.g_00517																			
N27.HOG0000146	OG0000104	n0																			Pras.g_01358		Prau.g_00521																			
N27.HOG0000147	OG0000105	n0																			Pras.g_01377		Prau.g_00540																			
N27.HOG0000148	OG0000106	n0																			Pras.g_01409		Prau.g_00572																			
N27.HOG0000149	OG0000107	n0																			Pras.g_01410		Prau.g_00573																			
N27.HOG0000150	OG0000108	n0																			Pras.g_01420		Prau.g_00583																			
N27.HOG0000151	OG0000109	n0																			Pras.g_01429		Prau.g_00592																			
N27.HOG0000152	OG0000110	n0																			Pras.g_01445		Prau.g_00608																			
N27.HOG0000153	OG0000111	n0																			Pras.g_01527		Prau.g_00691																			
N27.HOG0000154	OG0000112	n0																			Pras.g_01528		Prau.g_00692																			
N27.HOG0000155	OG0000113	n0																			Pras.g_01628		Prau.g_00777																			
N27.HOG0000156	OG0000114	n0																			Pras.g_01699		Prau.g_00852																			
N27.HOG0000157	OG0000115	n0																			Pras.g_01859		Prau.g_01015																			
N27.HOG0000158	OG0000116	n0																			Pras.g_01863		Prau.g_01019																			
N27.HOG0000159	OG0000117	n0																			Pras.g_01931		Prau.g_01086																			
N27.HOG0000160	OG0000118	n0																			Pras.g_01982		Prau.g_01136																			
N27.HOG0000161	OG0000119	n0																			Pras.g_00026		Prau.g_01177																			
N27.HOG0000162	OG0000120	n0																			Pras.g_00062		Prau.g_01212																			
N27.HOG0000163	OG0000121	n0																			Pras.g_00081		Prau.g_01231																			
N27.HOG0000164	OG0000122	n0																			Pras.g_00101		Prau.g_01250																			
N27.HOG0000165	OG0000123	n0																			Pras.g_00114		Prau.g_01263																			
N27.HOG0000166	OG0000124	n0																			Pras.g_00122		Prau.g_01271																			
N27.HOG0000167	OG0000125	n0																			Pras.g_00221, Pras.g_00222		Prau.g_01383																			
N27.HOG0000168	OG0000126	n0																			Pras.g_00250		Prau.g_01409																			
N27.HOG0000169	OG0000127	n0																			Pras.g_00337		Prau.g_01515																			
N27.HOG0000170	OG0000128	n0																			Pras.g_00351		Prau.g_01532																			
N27.HOG0000171	OG0000129	n0																			Pras.g_00388		Prau.g_01568																			
N27.HOG0000172	OG0000130	n0																			Pras.g_00548		Prau.g_01730																			
N27.HOG0000173	OG0000131	n0																			Pras.g_00586		Prau.g_01768																			
N27.HOG0000174	OG0000132	n0																			Pras.g_00589		Prau.g_01771																			
N27.HOG0000175	OG0000133	n0																			Pras.g_00646		Prau.g_01828																			
N27.HOG0000176	OG0000134	n0																			Pras.g_00682		Prau.g_01864																			
N27.HOG0000177	OG0000135	n0																			Pras.g_00684		Prau.g_01866																			
N27.HOG0000178	OG0000136	n0																			Pras.g_00728		Prau.g_01910																			
N27.HOG0000179	OG0000137	n0																			Pras.g_00761		Prau.g_01942																			
N27.HOG0000180	OG0000138	n0																			Pras.g_00797		Prau.g_01978																			
N27.HOG0000181	OG0000139	n0																			Pras.g_00824		Prau.g_02004																			
N27.HOG0000182	OG0000140	n0																			Pras.g_00843		Prau.g_00001																			
N27.HOG0000183	OG0000141	n0																			Pras.g_00844		Prau.g_00002																			
N27.HOG0000184	OG0000142	n0																			Pras.g_00846		Prau.g_00004																			
N27.HOG0000185	OG0000143	n0																			Pras.g_00847		Prau.g_00005																			
N27.HOG0000186	OG0000144	n0																			Pras.g_00849		Prau.g_00007																			
N27.HOG0000187	OG0000145	n0																			Pras.g_00850		Prau.g_00008																			
N27.HOG0000188	OG0000146	n0																			Pras.g_00851		Prau.g_00009																			
N27.HOG0000189	OG0000147	n0																			Pras.g_00852		Prau.g_00010																			
N27.HOG0000190	OG0000148	n0																			Pras.g_00854		Prau.g_00012																			
N27.HOG0000191	OG0000149	n0																			Pras.g_00856		Prau.g_00014																			
N27.HOG0000192	OG0000150	n0																			Pras.g_00857		Prau.g_00015																			
N27.HOG0000193	OG0000151	n0																			Pras.g_00858		Prau.g_00016																			
N27.HOG0000194	OG0000152	n0																			Pras.g_00859		Prau.g_00017																			
N27.HOG0000195	OG0000153	n0																			Pras.g_00860		Prau.g_00018																			
N27.HOG0000196	OG0000154	n0																			Pras.g_00861		Prau.g_00019																			
N27.HOG0000197	OG0000155	n0																			Pras.g_00862		Prau.g_00020																			
N27.HOG0000198	OG0000156	n0																			Pras.g_00863		Prau.g_00021																			
N27.HOG0000199	OG0000157	n0																			Pras.g_00864		Prau.g_00022																			
N27.HOG0000200	OG0000158	n0																			Pras.g_00866		Prau.g_00024																			
N27.HOG0000201	OG0000159	n0																			Pras.g_00867		Prau.g_00025																			
N27.HOG0000202	OG0000160	n0																			Pras.g_00868		Prau.g_00026																			
N27.HOG0000203	OG0000161	n0																			Pras.g_00869		Prau.g_00027																			
N27.HOG0000204	OG0000162	n0																			Pras.g_00870		Prau.g_00028																			
N27.HOG0000205	OG0000163	n0																			Pras.g_00871		Prau.g_00029																			
N27.HOG0000206	OG0000164	n0																			Pras.g_00874		Prau.g_00031																			
N27.HOG0000207	OG0000165	n0																			Pras.g_00877		Prau.g_00034																			
N27.HOG0000208	OG0000166	n0																			Pras.g_00878		Prau.g_00035																			
N27.HOG0000209	OG0000167	n0																			Pras.g_00879		Prau.g_00036																			
N27.HOG0000210	OG0000168	n0																			Pras.g_00893		Prau.g_00047																			
N27.HOG0000211	OG0000169	n0																			Pras.g_00895		Prau.g_00049																			
N27.HOG0000212	OG0000170	n0																			Pras.g_00896		Prau.g_00050																			
N27.HOG0000213	OG0000171	n0																			Pras.g_00897		Prau.g_00051																			
N27.HOG0000214	OG0000172	n0																			Pras.g_00898		Prau.g_00053																			
N27.HOG0000215	OG0000173	n0																			Pras.g_00899		Prau.g_00054																			
N27.HOG0000216	OG0000174	n0																			Pras.g_00900		Prau.g_00055																			
N27.HOG0000217	OG0000175	n0																			Pras.g_00901		Prau.g_00056																			
N27.HOG0000218	OG0000176	n0																			Pras.g_00903		Prau.g_00058																			
N27.HOG0000219	OG0000177	n0																			Pras.g_00904		Prau.g_00059																			
N27.HOG0000220	OG0000178	n0																			Pras.g_00905		Prau.g_00060																			
N27.HOG0000221	OG0000179	n0																			Pras.g_00916		Prau.g_00066																			
N27.HOG0000222	OG0000180	n0																			Pras.g_00917		Prau.g_00067																			
N27.HOG0000223	OG0000181	n0																			Pras.g_00918		Prau.g_00068																			
N27.HOG0000224	OG0000182	n0																			Pras.g_00921		Prau.g_00071																			
N27.HOG0000225	OG0000183	n0																			Pras.g_00922		Prau.g_00072																			
N27.HOG0000226	OG0000184	n0																			Pras.g_00924		Prau.g_00074																			
N27.HOG0000227	OG0000185	n0																			Pras.g_00928		Prau.g_00078																			
N27.HOG0000228	OG0000186	n0																			Pras.g_00929		Prau.g_00079																			
N27.HOG0000229	OG0000187	n0																			Pras.g_00930		Prau.g_00080																			
N27.HOG0000230	OG0000188	n0																			Pras.g_00931		Prau.g_00081																			
N27.HOG0000231	OG0000189	n0																			Pras.g_00932		Prau.g_00082																			
N27.HOG0000232	OG0000190	n0																			Pras.g_00933		Prau.g_00083																			
N27.HOG0000233	OG0000191	n0																			Pras.g_00934		Prau.g_00084																			
N27.HOG0000234	OG0000192	n0																			Pras.g_00935		Prau.g_00085																			
N27.HOG0000235	OG0000193	n0																			Pras.g_00936		Prau.g_00086																			
N27.HOG0000236	OG0000194	n0																			Pras.g_00937		Prau.g_00087																			
N27.HOG0000237	OG0000195	n0																			Pras.g_00939		Prau.g_00089																			
N27.HOG0000238	OG0000196	n0																			Pras.g_00940		Prau.g_00090																			
N27.HOG0000239	OG0000197	n0																			Pras.g_00941		Prau.g_00091																			
N27.HOG0000240	OG0000198	n0																			Pras.g_00942		Prau.g_00092																			
N27.HOG0000241	OG0000199	n0																			Pras.g_00945		Prau.g_00095																			
N27.HOG0000242	OG0000200	n0																			Pras.g_00946		Prau.g_00096																			
N27.HOG0000243	OG0000201	n0																			Pras.g_00947		Prau.g_00097																			
N27.HOG0000244	OG0000202	n0																			Pras.g_00948		Prau.g_00098																			
N27.HOG0000245	OG0000203	n0																			Pras.g_00949		Prau.g_00099																			
N27.HOG0000246	OG0000204	n0																			Pras.g_00950		Prau.g_00100																			
N27.HOG0000247	OG0000205	n0																			Pras.g_00951		Prau.g_00101																			
N27.HOG0000248	OG0000206	n0																			Pras.g_00952		Prau.g_00102																			
N27.HOG0000249	OG0000207	n0																			Pras.g_00953		Prau.g_00103																			
N27.HOG0000250	OG0000208	n0																			Pras.g_00954		Prau.g_00104																			
N27.HOG0000251	OG0000209	n0																			Pras.g_00955		Prau.g_00105																			
N27.HOG0000252	OG0000210	n0																			Pras.g_00957		Prau.g_00107																			
N27.HOG0000253	OG0000211	n0																			Pras.g_00958		Prau.g_00108																			
N27.HOG0000254	OG0000212	n0																			Pras.g_00959		Prau.g_00109																			
N27.HOG0000255	OG0000213	n0																			Pras.g_00960		Prau.g_00110																			
N27.HOG0000256	OG0000214	n0																			Pras.g_00962		Prau.g_00112																			
N27.HOG0000257	OG0000215	n0																			Pras.g_00963		Prau.g_00113																			
N27.HOG0000258	OG0000216	n0																			Pras.g_00965		Prau.g_00115																			
N27.HOG0000259	OG0000217	n0																			Pras.g_00966		Prau.g_00116																			
N27.HOG0000260	OG0000218	n0																			Pras.g_00967		Prau.g_00117																			
N27.HOG0000261	OG0000219	n0																			Pras.g_00968		Prau.g_00118																			
N27.HOG0000262	OG0000220	n0																			Pras.g_00971		Prau.g_00121																			
N27.HOG0000263	OG0000221	n0																			Pras.g_00973		Prau.g_00123																			
N27.HOG0000264	OG0000222	n0																			Pras.g_00974		Prau.g_00124																			
N27.HOG0000265	OG0000223	n0																			Pras.g_00975		Prau.g_00125																			
N27.HOG0000266	OG0000224	n0																			Pras.g_00978		Prau.g_00128																			
N27.HOG0000267	OG0000225	n0																			Pras.g_00980		Prau.g_00130																			
N27.HOG0000268	OG0000226	n0																			Pras.g_00981		Prau.g_00131																			
N27.HOG0000269	OG0000227	n0																			Pras.g_00982		Prau.g_00132																			
N27.HOG0000270	OG0000228	n0																			Pras.g_00983		Prau.g_00133																			
N27.HOG0000271	OG0000229	n0																			Pras.g_00984		Prau.g_00134																			
N27.HOG0000272	OG0000230	n0																			Pras.g_00985		Prau.g_00135																			
N27.HOG0000273	OG0000231	n0																			Pras.g_00987		Prau.g_00137																			
N27.HOG0000274	OG0000232	n0																			Pras.g_00988		Prau.g_00138																			
N27.HOG0000275	OG0000233	n0																			Pras.g_00991		Prau.g_00141																			
N27.HOG0000276	OG0000234	n0																			Pras.g_00993		Prau.g_00143																			
N27.HOG0000277	OG0000235	n0																			Pras.g_00996		Prau.g_00146																			
N27.HOG0000278	OG0000236	n0																			Pras.g_00997		Prau.g_00147																			
N27.HOG0000279	OG0000237	n0																			Pras.g_00998		Prau.g_00148																			
N27.HOG0000280	OG0000238	n0																			Pras.g_00999		Prau.g_00149																			
N27.HOG0000281	OG0000239	n0																			Pras.g_01000		Prau.g_00150																			
N27.HOG0000282	OG0000240	n0																			Pras.g_01002		Prau.g_00152																			
N27.HOG0000283	OG0000241	n0																			Pras.g_01003		Prau.g_00153																			
N27.HOG0000284	OG0000242	n0																			Pras.g_01004		Prau.g_00154																			
N27.HOG0000285	OG0000243	n0																			Pras.g_01005		Prau.g_00155																			
N27.HOG0000286	OG0000244	n0																			Pras.g_01006		Prau.g_00156																			
N27.HOG0000287	OG0000245	n0																			Pras.g_01007		Prau.g_00157																			
N27.HOG0000288	OG0000246	n0																			Pras.g_01009		Prau.g_00159																			
N27.HOG0000289	OG0000247	n0																			Pras.g_01010		Prau.g_00160																			
N27.HOG0000290	OG0000248	n0																			Pras.g_01011		Prau.g_00161																			
N27.HOG0000291	OG0000249	n0																			Pras.g_01012		Prau.g_00162																			
N27.HOG0000292	OG0000250	n0																			Pras.g_01013		Prau.g_00163																			
N27.HOG0000293	OG0000251	n0																			Pras.g_01014		Prau.g_00164																			
N27.HOG0000294	OG0000252	n0																			Pras.g_01015		Prau.g_00165																			
N27.HOG0000295	OG0000253	n0																			Pras.g_01016		Prau.g_00166																			
N27.HOG0000296	OG0000254	n0																			Pras.g_01018		Prau.g_00168																			
N27.HOG0000297	OG0000255	n0																			Pras.g_01019		Prau.g_00169																			
N27.HOG0000298	OG0000256	n0																			Pras.g_01022		Prau.g_00172																			
N27.HOG0000299	OG0000257	n0																			Pras.g_01024		Prau.g_00174																			
N27.HOG0000300	OG0000258	n0																			Pras.g_01025		Prau.g_00175																			
N27.HOG0000301	OG0000259	n0																			Pras.g_01026		Prau.g_00176																			
N27.HOG0000302	OG0000260	n0																			Pras.g_01027		Prau.g_00177																			
N27.HOG0000303	OG0000261	n0																			Pras.g_01028		Prau.g_00178																			
N27.HOG0000304	OG0000262	n0																			Pras.g_01029		Prau.g_00179																			
N27.HOG0000305	OG0000263	n0																			Pras.g_01030		Prau.g_00180																			
N27.HOG0000306	OG0000264	n0																			Pras.g_01032		Prau.g_00182																			
N27.HOG0000307	OG0000265	n0																			Pras.g_01033		Prau.g_00183																			
N27.HOG0000308	OG0000266	n0																			Pras.g_01034		Prau.g_00184																			
N27.HOG0000309	OG0000267	n0																			Pras.g_01036		Prau.g_00186																			
N27.HOG0000310	OG0000268	n0																			Pras.g_01037		Prau.g_00187																			
N27.HOG0000311	OG0000269	n0																			Pras.g_01038		Prau.g_00188																			
N27.HOG0000312	OG0000270	n0																			Pras.g_01039		Prau.g_00189																			
N27.HOG0000313	OG0000271	n0																			Pras.g_01040		Prau.g_00190																			
N27.HOG0000314	OG0000272	n0																			Pras.g_01041		Prau.g_00191																			
N27.HOG0000315	OG0000273	n0																			Pras.g_01042		Prau.g_00192																			
N27.HOG0000316	OG0000274	n0																			Pras.g_01043		Prau.g_00193																			
N27.HOG0000317	OG0000275	n0																			Pras.g_01044		Prau.g_00194																			
N27.HOG0000318	OG0000276	n0																			Pras.g_01045		Prau.g_00195																			
N27.HOG0000319	OG0000277	n0																			Pras.g_01046		Prau.g_00196																			
N27.HOG0000320	OG0000278	n0																			Pras.g_01047		Prau.g_00197																			
N27.HOG0000321	OG0000279	n0																			Pras.g_01048		Prau.g_00198																			
N27.HOG0000322	OG0000280	n0																			Pras.g_01049		Prau.g_00199																			
N27.HOG0000323	OG0000281	n0																			Pras.g_01051		Prau.g_00201																			
N27.HOG0000324	OG0000282	n0																			Pras.g_01052		Prau.g_00202																			
N27.HOG0000325	OG0000283	n0																			Pras.g_01055		Prau.g_00205																			
N27.HOG0000326	OG0000284	n0																			Pras.g_01056		Prau.g_00206																			
N27.HOG0000327	OG0000285	n0																			Pras.g_01057		Prau.g_00207																			
N27.HOG0000328	OG0000286	n0																			Pras.g_01060		Prau.g_00209																			
N27.HOG0000329	OG0000287	n0																			Pras.g_01061		Prau.g_00210																			
N27.HOG0000330	OG0000288	n0																			Pras.g_01062		Prau.g_00211																			
N27.HOG0000331	OG0000289	n0																			Pras.g_01063		Prau.g_00212																			
N27.HOG0000332	OG0000290	n0																			Pras.g_01064		Prau.g_00213																			
N27.HOG0000333	OG0000291	n0																			Pras.g_01065		Prau.g_00214																			
N27.HOG0000334	OG0000292	n0																			Pras.g_01066		Prau.g_00215																			
N27.HOG0000335	OG0000293	n0																			Pras.g_01067		Prau.g_00216																			
N27.HOG0000336	OG0000294	n0																			Pras.g_01068		Prau.g_00217																			
N27.HOG0000337	OG0000295	n0																			Pras.g_01069		Prau.g_00218																			
N27.HOG0000338	OG0000296	n0																			Pras.g_01070		Prau.g_00219																			
N27.HOG0000339	OG0000297	n0																			Pras.g_01071		Prau.g_00220																			
N27.HOG0000340	OG0000298	n0																			Pras.g_01072		Prau.g_00221																			
N27.HOG0000341	OG0000299	n0																			Pras.g_01073		Prau.g_00222																			
