HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn
N12.HOG0000010	OG0000001	n101											Prak.g_01209																				Prbe.g_01120	Prbf.g_00881								Prbn.g_01663
N12.HOG0000011	OG0000001	n108											Prak.g_01563																													
N12.HOG0000012	OG0000001	n109																																								Prbn.g_01152
N12.HOG0000013	OG0000001	n111												Pral.g_00038	Pram.g_01512																		Prbe.g_01586	Prbf.g_00775	Prbg.g_01523, Prbg.g_01568	Prbh.g_01902						
N12.HOG0000014	OG0000001	n120																Prap.g_01861																								
N12.HOG0000015	OG0000001	n121						Praf.g_00813		Prah.g_01348												Prat.g_01549																Prbj.g_00164	Prbk.g_00165	Prbl.g_00116		
N12.HOG0000016	OG0000002	n1						Praf.g_02422, Praf.g_01293, Praf.g_01031, Praf.g_01895, Praf.g_00818, Praf.g_01896		Prah.g_02270, Prah.g_00896, Prah.g_01159, Prah.g_00324, Prah.g_01343			Prak.g_01302	Pral.g_01236	Pram.g_01953, Pram.g_01954			Prap.g_01925				Prat.g_01285, Prat.g_01286											Prbe.g_00400	Prbf.g_00068	Prbg.g_00502			Prbj.g_01549, Prbj.g_02662, Prbj.g_02690, Prbj.g_00672, Prbj.g_00169	Prbk.g_00561, Prbk.g_02701, Prbk.g_00630, Prbk.g_01196, Prbk.g_00170	Prbl.g_00808, Prbl.g_02598, Prbl.g_02578, Prbl.g_00725, Prbl.g_00121		Prbn.g_01213
N12.HOG0000017	OG0000002	n118											Prak.g_00755	Pral.g_01296, Pral.g_01671	Pram.g_00719			Prap.g_00653				Prat.g_00851											Prbe.g_00112	Prbf.g_00831	Prbg.g_01069	Prbh.g_00001, Prbh.g_00863						Prbn.g_01923
N12.HOG0000018	OG0000003	n1						Praf.g_00814		Prah.g_01347			Prak.g_01210	Pral.g_00040, Pral.g_01332	Pram.g_01513, Pram.g_01176			Prap.g_00494				Prat.g_01190											Prbe.g_01587	Prbf.g_00880	Prbg.g_01524	Prbh.g_01901, Prbh.g_01319		Prbj.g_00165	Prbk.g_00166	Prbl.g_00117		Prbn.g_01151
N12.HOG0000019	OG0000004	n23						Praf.g_01014, Praf.g_02005		Prah.g_01175, Prah.g_00215			Prak.g_01251	Pral.g_01898	Pram.g_01207			Prap.g_00535				Prat.g_00824											Prbe.g_01628	Prbf.g_00052	Prbg.g_00451	Prbh.g_01350		Prbj.g_00697, Prbj.g_01897, Prbj.g_00073	Prbk.g_01701, Prbk.g_00304, Prbk.g_00355	Prbl.g_01685, Prbl.g_00628, Prbl.g_00679		Prbn.g_01110
N12.HOG0000020	OG0000005	n1											Prak.g_01562	Pral.g_00037	Pram.g_01511			Prap.g_01862															Prbe.g_01119	Prbf.g_00776	Prbg.g_01567	Prbh.g_01903						Prbn.g_01662
N12.HOG0000021	OG0000006	n1						Praf.g_00614		Prah.g_01546			Prak.g_00458	Pral.g_00593	Pram.g_00433			Prap.g_01270				Prat.g_00458											Prbe.g_00636	Prbf.g_01780	Prbg.g_00216	Prbh.g_00334		Prbj.g_01610		Prbl.g_00531		Prbn.g_00617
N12.HOG0000022	OG0000006	n40						Praf.g_00480		Prah.g_01676			Prak.g_01645	Pral.g_00107	Pram.g_01632			Prap.g_01779				Prat.g_01592											Prbe.g_00985	Prbf.g_00693	Prbg.g_01650	Prbh.g_01782		Prbj.g_00857	Prbk.g_00907	Prbl.g_00394		Prbn.g_01745
N12.HOG0000023	OG0000007	n1						Praf.g_01224, Praf.g_01223		Prah.g_00969, Prah.g_00970																												Prbj.g_00928, Prbj.g_00929	Prbk.g_01820, Prbk.g_01819	Prbl.g_01854, Prbl.g_01855		
N12.HOG0000024	OG0000007	n11											Prak.g_01544	Pral.g_00020	Pram.g_01263			Prap.g_01888				Prat.g_00376											Prbe.g_00036	Prbf.g_00793	Prbg.g_00744	Prbh.g_01406						Prbn.g_01645
N12.HOG0000025	OG0000007	n59											Prak.g_01545																													
N12.HOG0000026	OG0000007	n60											Prak.g_01546	Pral.g_00021	Pram.g_01262			Prap.g_01887				Prat.g_00377											Prbe.g_00037	Prbf.g_00792	Prbg.g_00745	Prbh.g_01405						Prbn.g_01646
N12.HOG0000027	OG0000009	n1						Praf.g_02214		Prah.g_02086																												Prbj.g_01349	Prbk.g_01004	Prbl.g_01509		
N12.HOG0000028	OG0000009	n6											Prak.g_01196	Pral.g_01344	Pram.g_01164			Prap.g_00480				Prat.g_01180											Prbe.g_01573	Prbf.g_00894	Prbg.g_01510	Prbh.g_01307						Prbn.g_01165
N12.HOG0000029	OG0000009	n40											Prak.g_00266	Pral.g_00790	Pram.g_00237			Prap.g_01462				Prat.g_00255											Prbe.g_01802	Prbf.g_01588	Prbg.g_01032	Prbh.g_00530						Prbn.g_00015
N12.HOG0000030	OG0000010	n1											Prak.g_00702	Pral.g_00444	Pram.g_01505, Pram.g_00621			Prap.g_00010				Prat.g_00634											Prbe.g_00081	Prbf.g_00306	Prbg.g_00032	Prbh.g_01909, Prbh.g_01948						Prbn.g_01049
N12.HOG0000031	OG0000011	n1						Praf.g_01898		Prah.g_00322, Prah.g_00321			Prak.g_00385	Pral.g_00672	Pram.g_00359			Prap.g_01343				Prat.g_00374											Prbe.g_01921	Prbf.g_01707	Prbg.g_00143	Prbh.g_00408		Prbj.g_02509	Prbk.g_02565	Prbl.g_01574		Prbn.g_00690
N12.HOG0000032	OG0000011	n30						Praf.g_01864		Prah.g_00353																												Prbj.g_00666	Prbk.g_01202	Prbl.g_00719		
N12.HOG0000033	OG0000012	n20						Praf.g_00760		Prah.g_01397			Prak.g_00566	Pral.g_00484	Pram.g_00542			Prap.g_01163				Prat.g_00567											Prbe.g_00529	Prbf.g_01887	Prbg.g_00324	Prbh.g_00225		Prbj.g_01761	Prbk.g_01150	Prbl.g_01755		Prbn.g_00510
N12.HOG0000034	OG0000012	n38						Praf.g_00752		Prah.g_01405			Prak.g_00559	Pral.g_00491	Pram.g_00535			Prap.g_01170				Prat.g_00560											Prbe.g_00536	Prbf.g_01880	Prbg.g_00317	Prbh.g_00232		Prbj.g_01769	Prbk.g_01142	Prbl.g_01763		Prbn.g_00517
N12.HOG0000035	OG0000013	n0						Praf.g_01030, Praf.g_01033, Praf.g_01618		Prah.g_01155, Prah.g_00576			Prak.g_01584, Prak.g_01630	Pral.g_01813	Pram.g_01545, Pram.g_00696			Prap.g_01840, Prap.g_01794				Prat.g_00701											Prbe.g_01046, Prbe.g_01000	Prbf.g_00754, Prbf.g_00708	Prbg.g_01589, Prbg.g_01635	Prbh.g_01869, Prbh.g_00840		Prbj.g_02502	Prbk.g_02558	Prbl.g_01566		Prbn.g_01684, Prbn.g_01730
N12.HOG0000036	OG0000014	n0											Prak.g_01564, Prak.g_01521	Pral.g_00039, Pral.g_01036				Prap.g_01860, Prap.g_01912				Prat.g_01548, Prat.g_01474											Prbe.g_01121, Prbe.g_00012	Prbf.g_00774, Prbf.g_00817	Prbg.g_01569, Prbg.g_00721							Prbn.g_01664, Prbn.g_00139
N12.HOG0000037	OG0000015	n25													Pram.g_01597																					Prbh.g_01817						
N12.HOG0000038	OG0000015	n27												Pral.g_01887	Pram.g_00618							Prat.g_00615														Prbh.g_01945						
N12.HOG0000039	OG0000015	n34											Prak.g_01573, Prak.g_01606	Pral.g_00062	Pram.g_00662			Prap.g_01851, Prap.g_01818				Prat.g_01580, Prat.g_00639											Prbe.g_01130, Prbe.g_01024	Prbf.g_00765, Prbf.g_00732	Prbg.g_01578, Prbg.g_01611	Prbh.g_00806						Prbn.g_01673, Prbn.g_01706
N12.HOG0000040	OG0000016	n9						Praf.g_01108		Prah.g_01007			Prak.g_01226	Pral.g_01861				Prap.g_00510				Prat.g_00647											Prbe.g_01603	Prbf.g_00864	Prbg.g_01540	Prbh.g_01333		Prbj.g_00740	Prbk.g_01746	Prbl.g_00007		Prbn.g_01135
N12.HOG0000041	OG0000016	n22						Praf.g_01143		Prah.g_01048			Prak.g_01488	Pral.g_01063	Pram.g_01283			Prap.g_00218				Prat.g_01452											Prbe.g_00214	Prbf.g_00254	Prbg.g_00688	Prbh.g_00194		Prbj.g_00778	Prbk.g_01786	Prbl.g_00046		Prbn.g_00885
N12.HOG0000042	OG0000017	n0						Praf.g_01828		Prah.g_00381			Prak.g_01590, Prak.g_01412	Pral.g_01139, Pral.g_00066	Pram.g_01580, Pram.g_01357			Prap.g_01834, Prap.g_00142				Prat.g_01375											Prbe.g_01040, Prbe.g_00290	Prbf.g_00748, Prbf.g_00178	Prbg.g_01595, Prbg.g_00612	Prbh.g_01834, Prbh.g_00120		Prbj.g_00638	Prbk.g_01230	Prbl.g_00691		Prbn.g_01690, Prbn.g_00233
N12.HOG0000043	OG0000018	n0						Praf.g_00396, Praf.g_01719		Prah.g_00475, Prah.g_01767			Prak.g_00258	Pral.g_00797	Pram.g_00229			Prap.g_01470				Prat.g_00248											Prbe.g_01794	Prbf.g_01580	Prbg.g_01024	Prbh.g_00538		Prbj.g_02699	Prbk.g_02695	Prbl.g_02601		Prbn.g_00308
N12.HOG0000044	OG0000019	n0						Praf.g_00746		Prah.g_01410			Prak.g_00831	Pral.g_01738	Pram.g_00794			Prap.g_00797				Prat.g_00461											Prbe.g_01208	Prbf.g_01259	Prbg.g_01145	Prbh.g_00938		Prbj.g_01774	Prbk.g_01137	Prbl.g_01768		Prbn.g_01560
N12.HOG0000045	OG0000020	n1													Pram.g_00259																					Prbh.g_00508						
N12.HOG0000046	OG0000020	n3						Praf.g_02267		Prah.g_02122			Prak.g_01264	Pral.g_00768				Prap.g_00548				Prat.g_00278											Prbe.g_00906	Prbf.g_00039	Prbg.g_00464			Prbj.g_01393	Prbk.g_00405	Prbl.g_01465		Prbn.g_01097
N12.HOG0000047	OG0000020	n23											Prak.g_00289					Prap.g_01439															Prbe.g_01825	Prbf.g_01611	Prbg.g_00050							Prbn.g_00038
N12.HOG0000048	OG0000021	n21													Pram.g_01544																					Prbh.g_01870						
N12.HOG0000049	OG0000021	n36											Prak.g_01627	Pral.g_00090	Pram.g_00644			Prap.g_01797															Prbe.g_01003	Prbf.g_00711	Prbg.g_01632	Prbh.g_00788						Prbn.g_01727
N12.HOG0000050	OG0000022	n0												Pral.g_01331	Pram.g_01561							Prat.g_01191														Prbh.g_01853						
N12.HOG0000051	OG0000023	n1											Prak.g_01486	Pral.g_01065, Pral.g_01163	Pram.g_00390, Pram.g_01573			Prap.g_00216				Prat.g_01451											Prbe.g_00216	Prbf.g_00252	Prbg.g_00686	Prbh.g_00377, Prbh.g_01841						Prbn.g_00887
N12.HOG0000052	OG0000023	n28													Pram.g_01284																					Prbh.g_00193						
N12.HOG0000053	OG0000024	n8						Praf.g_02319		Prah.g_02171			Prak.g_00325	Pral.g_00732	Pram.g_00295			Prap.g_01403				Prat.g_00314											Prbe.g_01861	Prbf.g_01647	Prbg.g_00086	Prbh.g_00472		Prbj.g_01442	Prbk.g_00454	Prbl.g_01416		Prbn.g_00074
N12.HOG0000054	OG0000024	n26						Praf.g_00112						Pral.g_01261								Prat.g_01267																				
N12.HOG0000055	OG0000025	n2						Praf.g_01105		Prah.g_01120																																
N12.HOG0000056	OG0000025	n23											Prak.g_00741	Pral.g_01829	Pram.g_00706			Prap.g_00667				Prat.g_00685											Prbe.g_00098	Prbf.g_00845	Prbg.g_01055	Prbh.g_00850						Prbn.g_01937
N12.HOG0000057	OG0000026	n29											Prak.g_01530	Pral.g_00435	Pram.g_01258			Prap.g_01903				Prat.g_01516											Prbe.g_00021	Prbf.g_00808	Prbg.g_00730	Prbh.g_01401						Prbn.g_00130
N12.HOG0000058	OG0000026	n44						Praf.g_00041		Prah.g_00042																												Prbj.g_01208	Prbk.g_01613	Prbl.g_01981		
N12.HOG0000059	OG0000028	n17						Praf.g_01794		Prah.g_00408			Prak.g_01391					Prap.g_00121															Prbe.g_00311	Prbf.g_00157	Prbg.g_00591			Prbj.g_01056	Prbk.g_00259	Prbl.g_00242		Prbn.g_00212
N12.HOG0000060	OG0000028	n32												Pral.g_01165	Pram.g_01381							Prat.g_01352														Prbh.g_00096						
N12.HOG0000061	OG0000028	n40												Pral.g_01161	Pram.g_01378							Prat.g_01353														Prbh.g_00099						
N12.HOG0000062	OG0000029	n2											Prak.g_00416		Pram.g_00391			Prap.g_01312															Prbe.g_00678	Prbf.g_01738	Prbg.g_00174	Prbh.g_00376						Prbn.g_00659
N12.HOG0000063	OG0000029	n11												Pral.g_01164																												
N12.HOG0000064	OG0000029	n16												Pral.g_01114								Prat.g_01400																				
N12.HOG0000065	OG0000030	n4						Praf.g_01757																																		
N12.HOG0000066	OG0000030	n35												Pral.g_01006																												
N12.HOG0000067	OG0000031	n4												Pral.g_00095																												
N12.HOG0000068	OG0000031	n13						Praf.g_01022		Prah.g_01166			Prak.g_00667					Prap.g_00611															Prbe.g_00720	Prbf.g_00340	Prbg.g_00408			Prbj.g_00705	Prbk.g_01709	Prbl.g_01677		Prbn.g_00809
N12.HOG0000069	OG0000032	n2											Prak.g_01350					Prap.g_00080															Prbe.g_00352	Prbf.g_00116	Prbg.g_00550							Prbn.g_00171
N12.HOG0000070	OG0000032	n8						Praf.g_02400		Prah.g_02248					Pram.g_01413																					Prbh.g_00064		Prbj.g_01522, Prbj.g_01527	Prbk.g_00534, Prbk.g_00539	Prbl.g_00835, Prbl.g_00830		
N12.HOG0000071	OG0000032	n35						Praf.g_00101		Prah.g_00091																																
N12.HOG0000072	OG0000032	n37						Praf.g_00113														Prat.g_01266																				
N12.HOG0000073	OG0000033	n1						Praf.g_00906		Prah.g_01270			Prak.g_01230		Pram.g_01193			Prap.g_00514				Prat.g_01219											Prbe.g_01607	Prbf.g_00860	Prbg.g_01544	Prbh.g_01336						Prbn.g_01131
N12.HOG0000074	OG0000033	n21						Praf.g_00014		Prah.g_00015			Prak.g_00013									Prat.g_00014																				
N12.HOG0000075	OG0000034	n5											Prak.g_01369					Prap.g_00099															Prbe.g_00333	Prbf.g_00135	Prbg.g_00569							Prbn.g_00190
N12.HOG0000076	OG0000034	n12						Praf.g_02366		Prah.g_02219			Prak.g_00058	Pral.g_00987	Pram.g_01436, Pram.g_00040			Prap.g_00897				Prat.g_00058											Prbe.g_00158	Prbf.g_01380	Prbg.g_00816	Prbh.g_00041, Prbh.g_00727		Prbj.g_01487	Prbk.g_00499	Prbl.g_00870		Prbn.g_00724
N12.HOG0000077	OG0000035	n1												Pral.g_01853								Prat.g_00657																				
N12.HOG0000078	OG0000035	n18											Prak.g_00709		Pram.g_00681			Prap.g_00017															Prbe.g_00074	Prbf.g_00299	Prbg.g_00025	Prbh.g_00825						Prbn.g_01042
N12.HOG0000079	OG0000036	n0						Praf.g_00731		Prah.g_01427			Prak.g_00546, Prak.g_01634	Pral.g_00057	Pram.g_01559			Prap.g_01183, Prap.g_01790				Prat.g_01507											Prbe.g_00549, Prbe.g_00996	Prbf.g_01867, Prbf.g_00704	Prbg.g_00304, Prbg.g_01639	Prbh.g_01855		Prbj.g_01789	Prbk.g_01122	Prbl.g_01783		Prbn.g_00530, Prbn.g_01734
N12.HOG0000080	OG0000037	n0						Praf.g_01668		Prah.g_00524			Prak.g_00584, Prak.g_01506	Pral.g_00015	Pram.g_00561			Prap.g_01145, Prap.g_00236				Prat.g_00586											Prbe.g_00511, Prbe.g_00196	Prbf.g_01905, Prbf.g_00272	Prbg.g_00342, Prbg.g_00706	Prbh.g_01460		Prbj.g_02552	Prbk.g_02610	Prbl.g_01618		Prbn.g_00492, Prbn.g_00867
N12.HOG0000081	OG0000038	n22												Pral.g_00044																												
N12.HOG0000082	OG0000038	n27						Praf.g_00965		Prah.g_01209			Prak.g_01482		Pram.g_01287			Prap.g_00212				Prat.g_01448											Prbe.g_00220	Prbf.g_00248	Prbg.g_00682	Prbh.g_00190		Prbj.g_00050	Prbk.g_01667	Prbl.g_01072		Prbn.g_00891
N12.HOG0000083	OG0000038	n40						Praf.g_00201		Prah.g_00170												Prat.g_01192																Prbj.g_01572	Prbk.g_00212	Prbl.g_01310		
N12.HOG0000084	OG0000039	n5						Praf.g_02454		Prah.g_02304			Prak.g_00178	Pral.g_00878	Pram.g_00151			Prap.g_01004				Prat.g_00166											Prbe.g_01714	Prbf.g_01500	Prbg.g_00944	Prbh.g_00616		Prbj.g_00521	Prbk.g_00773	Prbl.g_00281		Prbn.g_01247
N12.HOG0000085	OG0000039	n26						Praf.g_01239		Prah.g_00957																												Prbj.g_00912	Prbk.g_01836	Prbl.g_01838		
N12.HOG0000086	OG0000040	n0								Prah.g_00688			Prak.g_00721	Pral.g_01687	Pram.g_00689			Prap.g_00029				Prat.g_00834											Prbe.g_00062	Prbf.g_00287	Prbg.g_00013	Prbh.g_00833		Prbj.g_02392	Prbk.g_02448	Prbl.g_02355		Prbn.g_01030
N12.HOG0000087	OG0000041	n7											Prak.g_01609, Prak.g_01603		Pram.g_01587			Prap.g_01815, Prap.g_01821				Prat.g_01552, Prat.g_00613											Prbe.g_01021, Prbe.g_01027	Prbf.g_00729, Prbf.g_00735	Prbg.g_01614, Prbg.g_01608	Prbh.g_01827						Prbn.g_01709, Prbn.g_01703
N12.HOG0000088	OG0000042	n0						Praf.g_01302, Praf.g_01238		Prah.g_00887, Prah.g_00958			Prak.g_00837	Pral.g_01729	Pram.g_00801			Prap.g_00791				Prat.g_00788											Prbe.g_01214	Prbf.g_01253	Prbg.g_01151	Prbh.g_00945		Prbj.g_02178, Prbj.g_00913	Prbk.g_00619, Prbk.g_01835	Prbl.g_02567, Prbl.g_01839		Prbn.g_01554
N12.HOG0000089	OG0000043	n0						Praf.g_00941, Praf.g_00943		Prah.g_01233, Prah.g_01231			Prak.g_00937	Pral.g_01665	Pram.g_00905			Prap.g_00691				Prat.g_00856											Prbe.g_01314	Prbf.g_01153	Prbg.g_01251	Prbh.g_01048		Prbj.g_00023, Prbj.g_00025	Prbk.g_01642, Prbk.g_01644	Prbl.g_01099, Prbl.g_01097		Prbn.g_01454
N12.HOG0000090	OG0000044	n0						Praf.g_00854		Prah.g_01322			Prak.g_01172	Pral.g_01367	Pram.g_01140			Prap.g_00456				Prat.g_01156											Prbe.g_01549	Prbf.g_00918	Prbg.g_01486	Prbh.g_01283		Prbj.g_00971	Prbk.g_01019	Prbl.g_02084		Prbn.g_01189
N12.HOG0000091	OG0000045	n2												Pral.g_01202								Prat.g_01311																				
N12.HOG0000092	OG0000045	n19													Pram.g_01447																					Prbh.g_00030						
N12.HOG0000093	OG0000045	n34						Praf.g_02345		Prah.g_02195			Prak.g_01351					Prap.g_00081															Prbe.g_00351	Prbf.g_00117	Prbg.g_00551			Prbj.g_01467	Prbk.g_00479	Prbl.g_00890		Prbn.g_00172
N12.HOG0000094	OG0000046	n0						Praf.g_00491		Prah.g_01666			Prak.g_01516, Prak.g_01637	Pral.g_00099	Pram.g_01265			Prap.g_01917, Prap.g_01787				Prat.g_01584											Prbe.g_00007, Prbe.g_00993	Prbf.g_00822, Prbf.g_00701	Prbg.g_00716, Prbg.g_01642	Prbh.g_01408		Prbj.g_00869	Prbk.g_00919	Prbl.g_00405		Prbn.g_00144, Prbn.g_01737
N12.HOG0000095	OG0000047	n0						Praf.g_00178		Prah.g_00150			Prak.g_01842	Pral.g_00305	Pram.g_01833			Prap.g_01580				Prat.g_01788											Prbe.g_00774	Prbf.g_00496	Prbg.g_01847	Prbh.g_01581		Prbj.g_01598	Prbk.g_00237	Prbl.g_01285		Prbn.g_00996
N12.HOG0000096	OG0000048	n0						Praf.g_00920, Praf.g_00164		Prah.g_01256, Prah.g_00135			Prak.g_01850	Pral.g_00313	Pram.g_01841			Prap.g_01572				Prat.g_01796											Prbe.g_00766	Prbf.g_00487	Prbg.g_01855	Prbh.g_01573		Prbj.g_01808, Prbj.g_00001	Prbk.g_01495, Prbk.g_00140	Prbl.g_01236, Prbl.g_01121		Prbn.g_00988
N12.HOG0000097	OG0000049	n0						Praf.g_02726, Praf.g_01259, Praf.g_02480, Praf.g_00332, Praf.g_02486, Praf.g_02526, Praf.g_01194		Prah.g_00925, Prah.g_00274, Prah.g_01870, Prah.g_00938, Prah.g_01110, Prah.g_01114, Prah.g_00931, Prah.g_00928, Prah.g_02367, Prah.g_00551, Prah.g_01080																												Prbj.g_01037, Prbj.g_02147, Prbj.g_00849, Prbj.g_01133, Prbj.g_00218, Prbj.g_01822, Prbj.g_01175, Prbj.g_02016, Prbj.g_00505, Prbj.g_01104	Prbk.g_00240, Prbk.g_01100, Prbk.g_00899, Prbk.g_01285, Prbk.g_02676, Prbk.g_00040, Prbk.g_01243, Prbk.g_02221, Prbk.g_00789, Prbk.g_01943	Prbl.g_00261, Prbl.g_00746, Prbl.g_00064, Prbl.g_00106, Prbl.g_02178, Prbl.g_00265, Prbl.g_00740		
N12.HOG0000098	OG0000050	n25						Praf.g_00037		Prah.g_00038			Prak.g_00032	Pral.g_01012	Pram.g_00018			Prap.g_00923				Prat.g_00033											Prbe.g_00132	Prbf.g_01354	Prbg.g_00842	Prbh.g_00749		Prbj.g_01204	Prbk.g_01617	Prbl.g_01977		Prbn.g_00750
N12.HOG0000099	OG0000051	n1						Praf.g_02445		Prah.g_02295			Prak.g_00169	Pral.g_00887	Pram.g_00142			Prap.g_01013				Prat.g_00157											Prbe.g_01705	Prbf.g_01491	Prbg.g_00935	Prbh.g_00625		Prbj.g_00530	Prbk.g_00764	Prbl.g_00290		Prbn.g_01256
N12.HOG0000100	OG0000052	n0						Praf.g_00496		Prah.g_01660			Prak.g_00687	Pral.g_01859	Pram.g_00677			Prap.g_00591				Prat.g_00637											Prbe.g_00740	Prbf.g_00320	Prbg.g_00388	Prbh.g_00821		Prbj.g_00875	Prbk.g_00925	Prbl.g_00411		Prbn.g_00829
N12.HOG0000101	OG0000053	n0						Praf.g_00672		Prah.g_01485			Prak.g_01557, Prak.g_00498	Pral.g_00551	Pram.g_01558			Prap.g_01867, Prap.g_01230				Prat.g_01499											Prbe.g_01114, Prbe.g_00596	Prbf.g_00781, Prbf.g_01820	Prbg.g_00256	Prbh.g_01856		Prbj.g_02141	Prbk.g_01094	Prbl.g_00752		Prbn.g_01657, Prbn.g_00577
N12.HOG0000102	OG0000054	n2						Praf.g_00348		Prah.g_01812																												Prbj.g_01324	Prbk.g_01468	Prbl.g_01943		
N12.HOG0000103	OG0000054	n26											Prak.g_00601	Pral.g_00043	Pram.g_01517			Prap.g_01128				Prat.g_01503											Prbe.g_00494	Prbf.g_01922	Prbg.g_00359	Prbh.g_01897						Prbn.g_00475
N12.HOG0000104	OG0000055	n0						Praf.g_01556		Prah.g_00641			Prak.g_00868	Pral.g_01511	Pram.g_00832			Prap.g_00760				Prat.g_01014											Prbe.g_01245	Prbf.g_01222	Prbg.g_01182	Prbh.g_00976		Prbj.g_02437	Prbk.g_02493	Prbl.g_02310		Prbn.g_01523
N12.HOG0000105	OG0000056	n2						Praf.g_02587		Prah.g_02425																												Prbj.g_00227	Prbk.g_00694	Prbl.g_00138		
N12.HOG0000106	OG0000056	n29											Prak.g_01228		Pram.g_01191			Prap.g_00512				Prat.g_00666, Prat.g_01463											Prbe.g_01605	Prbf.g_00862	Prbg.g_01542	Prbh.g_01334						Prbn.g_01133
N12.HOG0000107	OG0000057	n0						Praf.g_00386		Prah.g_01778			Prak.g_00253	Pral.g_00803	Pram.g_00224			Prap.g_01475				Prat.g_00242											Prbe.g_01789	Prbf.g_01575	Prbg.g_01019	Prbh.g_00543						Prbn.g_00313
N12.HOG0000108	OG0000058	n0						Praf.g_01907		Prah.g_00312			Prak.g_00436	Pral.g_00617	Pram.g_00411			Prap.g_01292				Prat.g_00434											Prbe.g_00658	Prbf.g_01758	Prbg.g_00194	Prbh.g_00356		Prbj.g_00128	Prbk.g_02113	Prbl.g_01340		Prbn.g_00639
N12.HOG0000109	OG0000059	n0						Praf.g_01125		Prah.g_01027			Prak.g_00829	Pral.g_01740	Pram.g_00792			Prap.g_00799				Prat.g_00775											Prbe.g_01206	Prbf.g_01261	Prbg.g_01143	Prbh.g_00936		Prbj.g_00758	Prbk.g_01765	Prbl.g_00025		Prbn.g_01562
N12.HOG0000110	OG0000060	n2													Pram.g_00631																					Prbh.g_00775						
N12.HOG0000111	OG0000062	n0						Praf.g_01034, Praf.g_02690		Prah.g_02524			Prak.g_01550	Pral.g_00056, Pral.g_00078	Pram.g_01546			Prap.g_01883				Prat.g_01495, Prat.g_01561											Prbe.g_00041	Prbf.g_00788	Prbg.g_00749	Prbh.g_01868		Prbj.g_01990	Prbk.g_02195	Prbl.g_02204		Prbn.g_01650
