HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn
N34.HOG0000124	OG0000089	n0	Praa.g_00121				Prae.g_00121																																			
N34.HOG0000125	OG0000090	n0	Praa.g_00139				Prae.g_00139																																			
N34.HOG0000126	OG0000091	n0	Praa.g_00169				Prae.g_00172																																			
N34.HOG0000127	OG0000092	n0	Praa.g_00170				Prae.g_00173																																			
N34.HOG0000128	OG0000093	n0	Praa.g_00184				Prae.g_00187																																			
N34.HOG0000129	OG0000094	n0	Praa.g_00202				Prae.g_00205																																			
N34.HOG0000130	OG0000095	n0	Praa.g_00207				Prae.g_00210																																			
N34.HOG0000131	OG0000096	n7	Praa.g_00251				Prae.g_00254																																			
N34.HOG0000132	OG0000097	n0	Praa.g_00274				Prae.g_01440																																			
N34.HOG0000133	OG0000098	n0	Praa.g_00284				Prae.g_00285																																			
N34.HOG0000134	OG0000099	n0	Praa.g_00294				Prae.g_00295																																			
N34.HOG0000135	OG0000100	n0	Praa.g_00297				Prae.g_00298																																			
N34.HOG0000136	OG0000101	n0	Praa.g_00356				Prae.g_00356																																			
N34.HOG0000137	OG0000102	n0	Praa.g_00381				Prae.g_00382																																			
N34.HOG0000138	OG0000103	n0	Praa.g_00476				Prae.g_00450																																			
N34.HOG0000139	OG0000104	n0	Praa.g_00480				Prae.g_00454																																			
N34.HOG0000140	OG0000105	n0	Praa.g_00499				Prae.g_00473																																			
N34.HOG0000141	OG0000106	n0	Praa.g_00532				Prae.g_00506																																			
N34.HOG0000142	OG0000107	n0	Praa.g_00533				Prae.g_00508																																			
N34.HOG0000143	OG0000108	n0	Praa.g_00544				Prae.g_00518																																			
N34.HOG0000144	OG0000109	n0	Praa.g_00553				Prae.g_00527																																			
N34.HOG0000145	OG0000110	n0	Praa.g_00569				Prae.g_00543																																			
N34.HOG0000146	OG0000111	n0	Praa.g_00651				Prae.g_00625																																			
N34.HOG0000147	OG0000112	n0	Praa.g_00652				Prae.g_00626																																			
N34.HOG0000148	OG0000113	n0	Praa.g_00733				Prae.g_00733																																			
N34.HOG0000149	OG0000114	n0	Praa.g_00801				Prae.g_00804																																			
N34.HOG0000150	OG0000115	n0	Praa.g_00964				Prae.g_00964																																			
N34.HOG0000151	OG0000116	n0	Praa.g_00968				Prae.g_00968																																			
N34.HOG0000152	OG0000117	n0	Praa.g_01036				Prae.g_01037																																			
N34.HOG0000153	OG0000118	n0	Praa.g_01089				Prae.g_01090																																			
N34.HOG0000154	OG0000119	n0	Praa.g_01130				Prae.g_01133																																			
N34.HOG0000155	OG0000120	n0	Praa.g_01165				Prae.g_01169																																			
N34.HOG0000156	OG0000121	n0	Praa.g_01184				Prae.g_01188																																			
N34.HOG0000157	OG0000122	n0	Praa.g_01203				Prae.g_01207																																			
N34.HOG0000158	OG0000123	n0	Praa.g_01216				Prae.g_01220																																			
N34.HOG0000159	OG0000124	n0	Praa.g_01224				Prae.g_01434																																			
N34.HOG0000160	OG0000125	n0	Praa.g_01330				Prae.g_01341																																			
N34.HOG0000161	OG0000126	n0	Praa.g_01366				Prae.g_01368																																			
N34.HOG0000162	OG0000127	n0	Praa.g_01463				Prae.g_01446																																			
N34.HOG0000163	OG0000128	n0	Praa.g_01477				Prae.g_01460																																			
N34.HOG0000164	OG0000129	n0	Praa.g_01513				Prae.g_01496																																			
N34.HOG0000165	OG0000130	n0	Praa.g_01633				Prae.g_01621																																			
N34.HOG0000166	OG0000131	n0	Praa.g_01672				Prae.g_01659																																			
N34.HOG0000167	OG0000132	n0	Praa.g_01675				Prae.g_01662																																			
N34.HOG0000168	OG0000133	n0	Praa.g_01734				Prae.g_01717																																			
N34.HOG0000169	OG0000134	n0	Praa.g_01770				Prae.g_01753																																			
N34.HOG0000170	OG0000135	n0	Praa.g_01772				Prae.g_01755																																			
N34.HOG0000171	OG0000136	n0	Praa.g_01817				Prae.g_01800																																			
N34.HOG0000172	OG0000137	n0	Praa.g_01849				Prae.g_01832																																			
N34.HOG0000173	OG0000138	n0	Praa.g_01885				Prae.g_01867																																			
N34.HOG0000174	OG0000139	n0	Praa.g_01911				Prae.g_01894																																			
N34.HOG0000175	OG0000140	n0	Praa.g_00001				Prae.g_00001																																			
N34.HOG0000176	OG0000141	n0	Praa.g_00002				Prae.g_00002																																			
N34.HOG0000177	OG0000142	n0	Praa.g_00004				Prae.g_00004																																			
N34.HOG0000178	OG0000143	n0	Praa.g_00005				Prae.g_00005																																			
N34.HOG0000179	OG0000144	n0	Praa.g_00007				Prae.g_00007																																			
N34.HOG0000180	OG0000145	n0	Praa.g_00008				Prae.g_00008																																			
N34.HOG0000181	OG0000146	n0	Praa.g_00009				Prae.g_00009																																			
N34.HOG0000182	OG0000147	n0	Praa.g_00010				Prae.g_00010																																			
N34.HOG0000183	OG0000148	n0	Praa.g_00012				Prae.g_00012																																			
N34.HOG0000184	OG0000149	n0	Praa.g_00014				Prae.g_00014																																			
N34.HOG0000185	OG0000150	n0	Praa.g_00015				Prae.g_00015																																			
N34.HOG0000186	OG0000151	n0	Praa.g_00016				Prae.g_00016																																			
N34.HOG0000187	OG0000152	n0	Praa.g_00017				Prae.g_00017																																			
N34.HOG0000188	OG0000153	n0	Praa.g_00018				Prae.g_00018																																			
N34.HOG0000189	OG0000154	n0	Praa.g_00019				Prae.g_00019																																			
N34.HOG0000190	OG0000155	n0	Praa.g_00020				Prae.g_00020																																			
N34.HOG0000191	OG0000156	n0	Praa.g_00021				Prae.g_00021																																			
N34.HOG0000192	OG0000157	n0	Praa.g_00022				Prae.g_00022																																			
N34.HOG0000193	OG0000158	n0	Praa.g_00024				Prae.g_00024																																			
N34.HOG0000194	OG0000159	n0	Praa.g_00025				Prae.g_00025																																			
N34.HOG0000195	OG0000160	n0	Praa.g_00026				Prae.g_00026																																			
N34.HOG0000196	OG0000161	n0	Praa.g_00027				Prae.g_00027																																			
N34.HOG0000197	OG0000162	n0	Praa.g_00028				Prae.g_00028																																			
N34.HOG0000198	OG0000163	n0	Praa.g_00029				Prae.g_00029																																			
N34.HOG0000199	OG0000164	n0	Praa.g_00032				Prae.g_00032																																			
N34.HOG0000200	OG0000165	n0	Praa.g_00035				Prae.g_00035																																			
N34.HOG0000201	OG0000166	n0	Praa.g_00036				Prae.g_00036																																			
N34.HOG0000202	OG0000167	n0	Praa.g_00037				Prae.g_00037																																			
N34.HOG0000203	OG0000168	n0	Praa.g_00040				Prae.g_00042																																			
N34.HOG0000204	OG0000169	n0	Praa.g_00042				Prae.g_00044																																			
N34.HOG0000205	OG0000170	n0	Praa.g_00043				Prae.g_00045																																			
N34.HOG0000206	OG0000171	n0	Praa.g_00044				Prae.g_00046																																			
N34.HOG0000207	OG0000172	n0	Praa.g_00045				Prae.g_00047																																			
N34.HOG0000208	OG0000173	n0	Praa.g_00046				Prae.g_00048																																			
N34.HOG0000209	OG0000174	n0	Praa.g_00047				Prae.g_00049																																			
N34.HOG0000210	OG0000175	n0	Praa.g_00048				Prae.g_00050																																			
N34.HOG0000211	OG0000176	n0	Praa.g_00050				Prae.g_00052																																			
N34.HOG0000212	OG0000177	n0	Praa.g_00051				Prae.g_00053																																			
N34.HOG0000213	OG0000178	n0	Praa.g_00052				Prae.g_00054																																			
N34.HOG0000214	OG0000179	n0	Praa.g_00064				Prae.g_00064																																			
N34.HOG0000215	OG0000180	n0	Praa.g_00065				Prae.g_00065																																			
N34.HOG0000216	OG0000181	n0	Praa.g_00066				Prae.g_00066																																			
N34.HOG0000217	OG0000182	n0	Praa.g_00069				Prae.g_00069																																			
N34.HOG0000218	OG0000183	n0	Praa.g_00070				Prae.g_00070																																			
N34.HOG0000219	OG0000184	n0	Praa.g_00073				Prae.g_00073																																			
N34.HOG0000220	OG0000185	n0	Praa.g_00077				Prae.g_00077																																			
N34.HOG0000221	OG0000186	n0	Praa.g_00078				Prae.g_00078																																			
N34.HOG0000222	OG0000187	n0	Praa.g_00079				Prae.g_00079																																			
N34.HOG0000223	OG0000188	n0	Praa.g_00080				Prae.g_00080																																			
N34.HOG0000224	OG0000189	n0	Praa.g_00081				Prae.g_00081																																			
N34.HOG0000225	OG0000190	n0	Praa.g_00082				Prae.g_00082																																			
N34.HOG0000226	OG0000191	n0	Praa.g_00083				Prae.g_00083																																			
N34.HOG0000227	OG0000192	n0	Praa.g_00084				Prae.g_00084																																			
N34.HOG0000228	OG0000193	n0	Praa.g_00085				Prae.g_00085																																			
N34.HOG0000229	OG0000194	n0	Praa.g_00086				Prae.g_00086																																			
N34.HOG0000230	OG0000195	n0	Praa.g_00088				Prae.g_00088																																			
N34.HOG0000231	OG0000196	n0	Praa.g_00089				Prae.g_00089																																			
N34.HOG0000232	OG0000197	n0	Praa.g_00090				Prae.g_00090																																			
N34.HOG0000233	OG0000198	n0	Praa.g_00091				Prae.g_00091																																			
N34.HOG0000234	OG0000199	n0	Praa.g_00094				Prae.g_00094																																			
N34.HOG0000235	OG0000200	n0	Praa.g_00095				Prae.g_00095																																			
N34.HOG0000236	OG0000201	n0	Praa.g_00096				Prae.g_00096																																			
N34.HOG0000237	OG0000202	n0	Praa.g_00097				Prae.g_00097																																			
N34.HOG0000238	OG0000203	n0	Praa.g_00098				Prae.g_00098																																			
N34.HOG0000239	OG0000204	n0	Praa.g_00099				Prae.g_00099																																			
N34.HOG0000240	OG0000205	n0	Praa.g_00100				Prae.g_00100																																			
N34.HOG0000241	OG0000206	n0	Praa.g_00101				Prae.g_00101																																			
N34.HOG0000242	OG0000207	n0	Praa.g_00102				Prae.g_00102																																			
N34.HOG0000243	OG0000208	n0	Praa.g_00103				Prae.g_00103																																			
N34.HOG0000244	OG0000209	n0	Praa.g_00104				Prae.g_00104																																			
N34.HOG0000245	OG0000210	n0	Praa.g_00106				Prae.g_00105																																			
N34.HOG0000246	OG0000211	n0	Praa.g_00107				Prae.g_00106																																			
N34.HOG0000247	OG0000212	n0	Praa.g_00108				Prae.g_00107																																			
N34.HOG0000248	OG0000213	n0	Praa.g_00109				Prae.g_00108																																			
N34.HOG0000249	OG0000214	n0	Praa.g_00111				Prae.g_00110																																			
N34.HOG0000250	OG0000215	n0	Praa.g_00112				Prae.g_00111																																			
N34.HOG0000251	OG0000216	n0	Praa.g_00114				Prae.g_00113																																			
N34.HOG0000252	OG0000217	n0	Praa.g_00115				Prae.g_00115																																			
N34.HOG0000253	OG0000218	n0	Praa.g_00116				Prae.g_00116																																			
N34.HOG0000254	OG0000219	n0	Praa.g_00117				Prae.g_00117																																			
N34.HOG0000255	OG0000220	n0	Praa.g_00120				Prae.g_00120																																			
N34.HOG0000256	OG0000221	n0	Praa.g_00122				Prae.g_00122																																			
N34.HOG0000257	OG0000222	n0	Praa.g_00123				Prae.g_00123																																			
N34.HOG0000258	OG0000223	n0	Praa.g_00124				Prae.g_00124																																			
N34.HOG0000259	OG0000224	n0	Praa.g_00127				Prae.g_00127																																			
N34.HOG0000260	OG0000225	n0	Praa.g_00129				Prae.g_00129																																			
N34.HOG0000261	OG0000226	n0	Praa.g_00130				Prae.g_00130																																			
N34.HOG0000262	OG0000227	n0	Praa.g_00131				Prae.g_00131																																			
N34.HOG0000263	OG0000228	n0	Praa.g_00132				Prae.g_00132																																			
N34.HOG0000264	OG0000229	n0	Praa.g_00133				Prae.g_00133																																			
N34.HOG0000265	OG0000230	n0	Praa.g_00134				Prae.g_00134																																			
N34.HOG0000266	OG0000231	n0	Praa.g_00136				Prae.g_00136																																			
N34.HOG0000267	OG0000232	n0	Praa.g_00137				Prae.g_00137																																			
N34.HOG0000268	OG0000233	n0	Praa.g_00140				Prae.g_00140																																			
N34.HOG0000269	OG0000234	n0	Praa.g_00142				Prae.g_00142																																			
N34.HOG0000270	OG0000235	n0	Praa.g_00145				Prae.g_00148																																			
N34.HOG0000271	OG0000236	n0	Praa.g_00146				Prae.g_00149																																			
N34.HOG0000272	OG0000237	n0	Praa.g_00147				Prae.g_00150																																			
N34.HOG0000273	OG0000238	n0	Praa.g_00148				Prae.g_00151																																			
N34.HOG0000274	OG0000239	n0	Praa.g_00149				Prae.g_00152																																			
N34.HOG0000275	OG0000240	n0	Praa.g_00151				Prae.g_00154																																			
N34.HOG0000276	OG0000241	n0	Praa.g_00152				Prae.g_00155																																			
N34.HOG0000277	OG0000242	n0	Praa.g_00153				Prae.g_00156																																			
N34.HOG0000278	OG0000243	n0	Praa.g_00154				Prae.g_00157																																			
N34.HOG0000279	OG0000244	n0	Praa.g_00155				Prae.g_00158																																			
N34.HOG0000280	OG0000245	n0	Praa.g_00156				Prae.g_00159																																			
N34.HOG0000281	OG0000246	n0	Praa.g_00158				Prae.g_00161																																			
N34.HOG0000282	OG0000247	n0	Praa.g_00159				Prae.g_00162																																			
N34.HOG0000283	OG0000248	n0	Praa.g_00160				Prae.g_00163																																			
N34.HOG0000284	OG0000249	n0	Praa.g_00161				Prae.g_00164																																			
N34.HOG0000285	OG0000250	n0	Praa.g_00162				Prae.g_00165																																			
N34.HOG0000286	OG0000251	n0	Praa.g_00163				Prae.g_00166																																			
N34.HOG0000287	OG0000252	n0	Praa.g_00164				Prae.g_00167																																			
N34.HOG0000288	OG0000253	n0	Praa.g_00165				Prae.g_00168																																			
N34.HOG0000289	OG0000254	n0	Praa.g_00167				Prae.g_00170																																			
N34.HOG0000290	OG0000255	n0	Praa.g_00168				Prae.g_00171																																			
N34.HOG0000291	OG0000256	n0	Praa.g_00171				Prae.g_00174																																			
N34.HOG0000292	OG0000257	n0	Praa.g_00173				Prae.g_00176																																			
N34.HOG0000293	OG0000258	n0	Praa.g_00174				Prae.g_00177																																			
N34.HOG0000294	OG0000259	n0	Praa.g_00175				Prae.g_00178																																			
N34.HOG0000295	OG0000260	n0	Praa.g_00176				Prae.g_00179																																			
N34.HOG0000296	OG0000261	n0	Praa.g_00177				Prae.g_00180																																			
N34.HOG0000297	OG0000262	n0	Praa.g_00178				Prae.g_00181																																			
N34.HOG0000298	OG0000263	n0	Praa.g_00179				Prae.g_00182																																			
N34.HOG0000299	OG0000264	n0	Praa.g_00181				Prae.g_00184																																			
N34.HOG0000300	OG0000265	n0	Praa.g_00182				Prae.g_00185																																			
N34.HOG0000301	OG0000266	n0	Praa.g_00183				Prae.g_00186																																			
N34.HOG0000302	OG0000267	n0	Praa.g_00185				Prae.g_00188																																			
N34.HOG0000303	OG0000268	n0	Praa.g_00186				Prae.g_00189																																			
N34.HOG0000304	OG0000269	n0	Praa.g_00187				Prae.g_00190																																			
N34.HOG0000305	OG0000270	n0	Praa.g_00188				Prae.g_00191																																			
N34.HOG0000306	OG0000271	n0	Praa.g_00189				Prae.g_00192																																			
N34.HOG0000307	OG0000272	n0	Praa.g_00190				Prae.g_00193																																			
N34.HOG0000308	OG0000273	n0	Praa.g_00191				Prae.g_00194																																			
N34.HOG0000309	OG0000274	n0	Praa.g_00192				Prae.g_00195																																			
N34.HOG0000310	OG0000275	n0	Praa.g_00193				Prae.g_00196																																			
N34.HOG0000311	OG0000276	n0	Praa.g_00194				Prae.g_00197																																			
N34.HOG0000312	OG0000277	n0	Praa.g_00195				Prae.g_00198																																			
N34.HOG0000313	OG0000278	n0	Praa.g_00196				Prae.g_00199																																			
N34.HOG0000314	OG0000279	n0	Praa.g_00197				Prae.g_00200																																			
N34.HOG0000315	OG0000280	n0	Praa.g_00198				Prae.g_00201																																			
N34.HOG0000316	OG0000281	n0	Praa.g_00200				Prae.g_00203																																			
N34.HOG0000317	OG0000282	n0	Praa.g_00201				Prae.g_00204																																			
N34.HOG0000318	OG0000283	n0	Praa.g_00204				Prae.g_00207																																			
N34.HOG0000319	OG0000284	n0	Praa.g_00205				Prae.g_00208																																			
N34.HOG0000320	OG0000285	n0	Praa.g_00206				Prae.g_00209																																			
N34.HOG0000321	OG0000286	n0	Praa.g_00208				Prae.g_00211																																			
N34.HOG0000322	OG0000287	n0	Praa.g_00209				Prae.g_00212																																			
N34.HOG0000323	OG0000288	n0	Praa.g_00210				Prae.g_00213																																			
N34.HOG0000324	OG0000289	n0	Praa.g_00211				Prae.g_00214																																			
N34.HOG0000325	OG0000290	n0	Praa.g_00212				Prae.g_00215																																			
N34.HOG0000326	OG0000291	n0	Praa.g_00213				Prae.g_00216																																			
N34.HOG0000327	OG0000292	n0	Praa.g_00214				Prae.g_00217																																			
N34.HOG0000328	OG0000293	n0	Praa.g_00215				Prae.g_00218																																			
N34.HOG0000329	OG0000294	n0	Praa.g_00216				Prae.g_00219																																			
N34.HOG0000330	OG0000295	n0	Praa.g_00217				Prae.g_00220																																			
N34.HOG0000331	OG0000296	n0	Praa.g_00218				Prae.g_00221																																			
N34.HOG0000332	OG0000297	n0	Praa.g_00219				Prae.g_00222																																			
N34.HOG0000333	OG0000298	n0	Praa.g_00220				Prae.g_00223																																			
N34.HOG0000334	OG0000299	n0	Praa.g_00221				Prae.g_00224																																			
N34.HOG0000335	OG0000300	n0	Praa.g_00222				Prae.g_00225																																			
N34.HOG0000336	OG0000301	n0	Praa.g_00223				Prae.g_00226																																			
N34.HOG0000337	OG0000302	n0	Praa.g_00224				Prae.g_00227																																			
N34.HOG0000338	OG0000303	n0	Praa.g_00225				Prae.g_00228																																			
N34.HOG0000339	OG0000304	n0	Praa.g_00226				Prae.g_00229																																			
N34.HOG0000340	OG0000305	n0	Praa.g_00227				Prae.g_00230																																			
N34.HOG0000341	OG0000306	n0	Praa.g_00228				Prae.g_00231																																			
N34.HOG0000342	OG0000307	n0	Praa.g_00229				Prae.g_00232																																			
N34.HOG0000343	OG0000308	n0	Praa.g_00230				Prae.g_00233																																			
N34.HOG0000344	OG0000309	n0	Praa.g_00231				Prae.g_00234																																			
N34.HOG0000345	OG0000310	n0	Praa.g_00232				Prae.g_00235																																			
