HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn
N26.HOG0000065	OG0000042	n0																									Pray.g_01040	Praz.g_01607														
N26.HOG0000066	OG0000043	n0																									Pray.g_00333	Praz.g_01527														
N26.HOG0000067	OG0000044	n21																									Pray.g_00064	Praz.g_00755														
N26.HOG0000068	OG0000045	n2																									Pray.g_01786	Praz.g_01096														
N26.HOG0000069	OG0000046	n0																									Pray.g_01566	Praz.g_00884														
N26.HOG0000070	OG0000047	n9																									Pray.g_01364	Praz.g_00205														
N26.HOG0000071	OG0000048	n0																									Pray.g_01371	Praz.g_00198														
N26.HOG0000072	OG0000050	n2																									Pray.g_01493	Praz.g_00396														
N26.HOG0000073	OG0000051	n20																									Pray.g_00638	Praz.g_00517														
N26.HOG0000074	OG0000052	n0																									Pray.g_00848	Praz.g_00804														
N26.HOG0000075	OG0000053	n0																									Pray.g_01222	Praz.g_01789														
N26.HOG0000076	OG0000054	n7																									Pray.g_00299	Praz.g_01561														
N26.HOG0000077	OG0000055	n0																									Pray.g_00370	Praz.g_01490														
N26.HOG0000078	OG0000056	n11																									Pray.g_00110	Praz.g_00038														
N26.HOG0000079	OG0000057	n18																									Pray.g_00718	Praz.g_00597														
N26.HOG0000080	OG0000058	n7																									Pray.g_00965	Praz.g_01853														
N26.HOG0000081	OG0000059	n0																									Pray.g_01065	Praz.g_01632														
N26.HOG0000082	OG0000060	n4																									Pray.g_00282	Praz.g_01578														
N26.HOG0000083	OG0000061	n5																									Pray.g_00099	Praz.g_00027														
N26.HOG0000084	OG0000061	n25																									Pray.g_00531	Praz.g_01330														
N26.HOG0000085	OG0000062	n0																									Pray.g_00097	Praz.g_00025														
N26.HOG0000086	OG0000063	n0																									Pray.g_01927	Praz.g_01237														
N26.HOG0000087	OG0000064	n13																									Pray.g_01917	Praz.g_01227														
N26.HOG0000088	OG0000064	n28																									Pray.g_01583	Praz.g_00901														
N26.HOG0000089	OG0000065	n0																									Pray.g_01870	Praz.g_01180														
N26.HOG0000090	OG0000066	n0																									Pray.g_01808	Praz.g_01118														
N26.HOG0000091	OG0000067	n3																									Pray.g_00884	Praz.g_00768														
N26.HOG0000092	OG0000067	n18																									Pray.g_01930	Praz.g_01240														
N26.HOG0000093	OG0000068	n0																									Pray.g_01306	Praz.g_00263														
N26.HOG0000094	OG0000069	n24																									Pray.g_01782	Praz.g_01092														
N26.HOG0000095	OG0000070	n29																									Pray.g_01942	Praz.g_01253														
N26.HOG0000096	OG0000071	n0																									Pray.g_01473	Praz.g_00376														
N26.HOG0000097	OG0000072	n0																									Pray.g_00800	Praz.g_00679														
N26.HOG0000098	OG0000073	n16																									Pray.g_01094	Praz.g_01661														
N26.HOG0000099	OG0000074	n0																									Pray.g_01072	Praz.g_01639														
N26.HOG0000100	OG0000075	n25																									Pray.g_00355	Praz.g_01505														
N26.HOG0000101	OG0000076	n0																									Pray.g_00584	Praz.g_00066														
N26.HOG0000102	OG0000077	n0																									Pray.g_01575	Praz.g_00893														
N26.HOG0000103	OG0000078	n0																									Pray.g_01788	Praz.g_01098														
N26.HOG0000104	OG0000079	n6																									Pray.g_01644	Praz.g_00963														
N26.HOG0000105	OG0000080	n0																									Pray.g_01595	Praz.g_00913														
N26.HOG0000106	OG0000081	n0																									Pray.g_01337	Praz.g_00232														
N26.HOG0000107	OG0000082	n3																									Pray.g_01427	Praz.g_00142														
N26.HOG0000108	OG0000083	n0																									Pray.g_01464	Praz.g_00368														
N26.HOG0000109	OG0000084	n0																									Pray.g_01468	Praz.g_00371														
N26.HOG0000110	OG0000085	n0																									Pray.g_01485	Praz.g_00388														
N26.HOG0000111	OG0000086	n10																									Pray.g_00244	Praz.g_00405														
N26.HOG0000112	OG0000086	n30																									Pray.g_00907	Praz.g_01911														
N26.HOG0000113	OG0000087	n0																									Pray.g_00234	Praz.g_00415														
N26.HOG0000114	OG0000088	n0																									Pray.g_00176	Praz.g_00473														
N26.HOG0000115	OG0000089	n0																									Pray.g_00168	Praz.g_00481														
N26.HOG0000116	OG0000090	n0																									Pray.g_00150	Praz.g_00499														
N26.HOG0000117	OG0000091	n0																									Pray.g_00650	Praz.g_00529														
N26.HOG0000118	OG0000092	n0																									Pray.g_00651	Praz.g_00530														
N26.HOG0000119	OG0000093	n0																									Pray.g_00665	Praz.g_00544														
N26.HOG0000120	OG0000094	n0																									Pray.g_00683	Praz.g_00562														
N26.HOG0000121	OG0000095	n0																									Pray.g_00688	Praz.g_00567														
N26.HOG0000122	OG0000096	n7																									Pray.g_00732	Praz.g_00611														
N26.HOG0000123	OG0000097	n0																									Pray.g_00753	Praz.g_00632														
N26.HOG0000124	OG0000098	n0																									Pray.g_00763	Praz.g_00642														
N26.HOG0000125	OG0000099	n0																									Pray.g_00772	Praz.g_00651														
N26.HOG0000126	OG0000100	n0																									Pray.g_00775	Praz.g_00654														
N26.HOG0000127	OG0000101	n0																									Pray.g_00835	Praz.g_00817														
N26.HOG0000128	OG0000102	n0																									Pray.g_00861	Praz.g_00791														
N26.HOG0000129	OG0000103	n0																									Pray.g_00966	Praz.g_01852														
N26.HOG0000130	OG0000104	n0																									Pray.g_00970	Praz.g_01848														
N26.HOG0000131	OG0000105	n0																									Pray.g_00990	Praz.g_01829														
N26.HOG0000132	OG0000106	n0																									Pray.g_01023	Praz.g_01796														
N26.HOG0000133	OG0000107	n0																									Pray.g_01228, Pray.g_01024	Praz.g_01795														
N26.HOG0000134	OG0000108	n0																									Pray.g_01218	Praz.g_01785														
N26.HOG0000135	OG0000109	n0																									Pray.g_01209	Praz.g_01776														
N26.HOG0000136	OG0000110	n0																									Pray.g_01193	Praz.g_01760														
N26.HOG0000137	OG0000111	n0																									Pray.g_01112	Praz.g_01679														
N26.HOG0000138	OG0000112	n0																									Pray.g_01111	Praz.g_01678														
N26.HOG0000139	OG0000113	n0																									Pray.g_00275	Praz.g_01585														
N26.HOG0000140	OG0000114	n0																									Pray.g_00346	Praz.g_01514														
N26.HOG0000141	OG0000115	n0																									Pray.g_00511	Praz.g_01350														
N26.HOG0000142	OG0000116	n0																									Pray.g_00515	Praz.g_01346														
N26.HOG0000143	OG0000117	n0																									Pray.g_00581	Praz.g_01279, Praz.g_00063														
N26.HOG0000144	OG0000118	n0																									Pray.g_00632	Praz.g_00114														
N26.HOG0000145	OG0000119	n0																									Pray.g_00094	Praz.g_00022														
N26.HOG0000146	OG0000120	n0																									Pray.g_00057	Praz.g_00748														
N26.HOG0000147	OG0000121	n0																									Pray.g_00038	Praz.g_00729														
N26.HOG0000148	OG0000122	n0																									Pray.g_00019	Praz.g_00710														
N26.HOG0000149	OG0000123	n0																									Pray.g_00006	Praz.g_00697														
N26.HOG0000150	OG0000124	n0																									Pray.g_00250	Praz.g_01936														
N26.HOG0000151	OG0000125	n0																									Pray.g_01858	Praz.g_01168														
N26.HOG0000152	OG0000126	n0																									Pray.g_01829	Praz.g_01139														
N26.HOG0000153	OG0000127	n0																									Pray.g_01735	Praz.g_01054														
N26.HOG0000154	OG0000128	n0																									Pray.g_01721	Praz.g_01040														
N26.HOG0000155	OG0000129	n0																									Pray.g_01685	Praz.g_01004														
N26.HOG0000156	OG0000130	n0																									Pray.g_01561	Praz.g_00879														
N26.HOG0000157	OG0000131	n0																									Pray.g_01523	Praz.g_00841														
N26.HOG0000158	OG0000132	n0																									Pray.g_01520	Praz.g_00838														
N26.HOG0000159	OG0000133	n0																									Pray.g_01265	Praz.g_00304														
N26.HOG0000160	OG0000134	n0																									Pray.g_01301	Praz.g_00268														
N26.HOG0000161	OG0000135	n0																									Pray.g_01303	Praz.g_00266														
N26.HOG0000162	OG0000136	n0																									Pray.g_01348	Praz.g_00221														
N26.HOG0000163	OG0000137	n0																									Pray.g_01381	Praz.g_00188														
N26.HOG0000164	OG0000138	n0																									Pray.g_01417	Praz.g_00152														
N26.HOG0000165	OG0000139	n0																									Pray.g_01444	Praz.g_00125														
N26.HOG0000166	OG0000140	n0																									Pray.g_01462	Praz.g_00366														
N26.HOG0000167	OG0000141	n0																									Pray.g_01463	Praz.g_00367														
N26.HOG0000168	OG0000142	n0																									Pray.g_01465	Praz.g_00369														
N26.HOG0000169	OG0000143	n0																									Pray.g_01467	Praz.g_00370														
N26.HOG0000170	OG0000144	n0																									Pray.g_01469	Praz.g_00372														
N26.HOG0000171	OG0000145	n0																									Pray.g_01470	Praz.g_00373														
N26.HOG0000172	OG0000146	n0																									Pray.g_01471	Praz.g_00374														
N26.HOG0000173	OG0000147	n0																									Pray.g_01472	Praz.g_00375														
N26.HOG0000174	OG0000148	n0																									Pray.g_01474	Praz.g_00377														
N26.HOG0000175	OG0000149	n0																									Pray.g_01476	Praz.g_00379														
N26.HOG0000176	OG0000150	n0																									Pray.g_01477	Praz.g_00380														
N26.HOG0000177	OG0000151	n0																									Pray.g_01478	Praz.g_00381														
N26.HOG0000178	OG0000152	n0																									Pray.g_01479	Praz.g_00382														
N26.HOG0000179	OG0000153	n0																									Pray.g_01480	Praz.g_00383														
N26.HOG0000180	OG0000154	n0																									Pray.g_01481	Praz.g_00384														
N26.HOG0000181	OG0000155	n0																									Pray.g_01482	Praz.g_00385														
N26.HOG0000182	OG0000156	n0																									Pray.g_01483	Praz.g_00386														
N26.HOG0000183	OG0000157	n0																									Pray.g_01484	Praz.g_00387														
N26.HOG0000184	OG0000158	n0																									Pray.g_01486	Praz.g_00389														
N26.HOG0000185	OG0000159	n0																									Pray.g_01487	Praz.g_00390														
N26.HOG0000186	OG0000160	n0																									Pray.g_01488	Praz.g_00391														
N26.HOG0000187	OG0000161	n0																									Pray.g_01489	Praz.g_00392														
N26.HOG0000188	OG0000162	n0																									Pray.g_01490	Praz.g_00393														
N26.HOG0000189	OG0000163	n0																									Pray.g_01491	Praz.g_00394														
N26.HOG0000190	OG0000164	n0																									Pray.g_01494	Praz.g_00397														
N26.HOG0000191	OG0000165	n0																									Pray.g_01497	Praz.g_00400														
N26.HOG0000192	OG0000166	n0																									Pray.g_01498	Praz.g_00401														
N26.HOG0000193	OG0000167	n0																									Pray.g_01499	Praz.g_00402														
N26.HOG0000194	OG0000168	n0																									Pray.g_00243	Praz.g_00406														
N26.HOG0000195	OG0000169	n0																									Pray.g_00241	Praz.g_00408														
N26.HOG0000196	OG0000170	n0																									Pray.g_00240	Praz.g_00409														
N26.HOG0000197	OG0000171	n0																									Pray.g_00239	Praz.g_00410														
N26.HOG0000198	OG0000172	n0																									Pray.g_00238	Praz.g_00411														
N26.HOG0000199	OG0000173	n0																									Pray.g_00237	Praz.g_00412														
N26.HOG0000200	OG0000174	n0																									Pray.g_00236	Praz.g_00413														
N26.HOG0000201	OG0000175	n0																									Pray.g_00235	Praz.g_00414														
N26.HOG0000202	OG0000176	n0																									Pray.g_00233	Praz.g_00416														
N26.HOG0000203	OG0000177	n0																									Pray.g_00232	Praz.g_00417														
N26.HOG0000204	OG0000178	n0																									Pray.g_00231	Praz.g_00418														
N26.HOG0000205	OG0000179	n0																									Pray.g_00225	Praz.g_00424														
N26.HOG0000206	OG0000180	n0																									Pray.g_00224	Praz.g_00425														
N26.HOG0000207	OG0000181	n0																									Pray.g_00223	Praz.g_00426														
N26.HOG0000208	OG0000182	n0																									Pray.g_00220	Praz.g_00429														
N26.HOG0000209	OG0000183	n0																									Pray.g_00219	Praz.g_00430														
N26.HOG0000210	OG0000184	n0																									Pray.g_00216	Praz.g_00433														
N26.HOG0000211	OG0000185	n0																									Pray.g_00212	Praz.g_00437														
N26.HOG0000212	OG0000186	n0																									Pray.g_00211	Praz.g_00438														
N26.HOG0000213	OG0000187	n0																									Pray.g_00210	Praz.g_00439														
N26.HOG0000214	OG0000188	n0																									Pray.g_00209	Praz.g_00440														
N26.HOG0000215	OG0000189	n0																									Pray.g_00208	Praz.g_00441														
N26.HOG0000216	OG0000190	n0																									Pray.g_00207	Praz.g_00442														
N26.HOG0000217	OG0000191	n0																									Pray.g_00206	Praz.g_00443														
N26.HOG0000218	OG0000192	n0																									Pray.g_00205	Praz.g_00444														
N26.HOG0000219	OG0000193	n0																									Pray.g_00204	Praz.g_00445														
N26.HOG0000220	OG0000194	n0																									Pray.g_00203	Praz.g_00446														
N26.HOG0000221	OG0000195	n0																									Pray.g_00201	Praz.g_00448														
N26.HOG0000222	OG0000196	n0																									Pray.g_00200	Praz.g_00449														
N26.HOG0000223	OG0000197	n0																									Pray.g_00199	Praz.g_00450														
N26.HOG0000224	OG0000198	n0																									Pray.g_00198	Praz.g_00451														
N26.HOG0000225	OG0000199	n0																									Pray.g_00195	Praz.g_00454														
N26.HOG0000226	OG0000200	n0																									Pray.g_00194	Praz.g_00455														
N26.HOG0000227	OG0000201	n0																									Pray.g_00193	Praz.g_00456														
N26.HOG0000228	OG0000202	n0																									Pray.g_00192	Praz.g_00457														
N26.HOG0000229	OG0000203	n0																									Pray.g_00191	Praz.g_00458														
N26.HOG0000230	OG0000204	n0																									Pray.g_00190	Praz.g_00459														
N26.HOG0000231	OG0000205	n0																									Pray.g_00189	Praz.g_00460														
N26.HOG0000232	OG0000206	n0																									Pray.g_00188	Praz.g_00461														
N26.HOG0000233	OG0000207	n0																									Pray.g_00187	Praz.g_00462														
N26.HOG0000234	OG0000208	n0																									Pray.g_00186	Praz.g_00463														
N26.HOG0000235	OG0000209	n0																									Pray.g_00185	Praz.g_00464														
N26.HOG0000236	OG0000210	n0																									Pray.g_00183	Praz.g_00466														
N26.HOG0000237	OG0000211	n0																									Pray.g_00182	Praz.g_00467														
N26.HOG0000238	OG0000212	n0																									Pray.g_00181	Praz.g_00468														
N26.HOG0000239	OG0000213	n0																									Pray.g_00180	Praz.g_00469														
N26.HOG0000240	OG0000214	n0																									Pray.g_00178	Praz.g_00471														
N26.HOG0000241	OG0000215	n0																									Pray.g_00177	Praz.g_00472														
N26.HOG0000242	OG0000216	n0																									Pray.g_00175	Praz.g_00474														
N26.HOG0000243	OG0000217	n0																									Pray.g_00174	Praz.g_00475														
N26.HOG0000244	OG0000218	n0																									Pray.g_00173	Praz.g_00476														
N26.HOG0000245	OG0000219	n0																									Pray.g_00172	Praz.g_00477														
N26.HOG0000246	OG0000220	n0																									Pray.g_00169	Praz.g_00480														
N26.HOG0000247	OG0000221	n0																									Pray.g_00167	Praz.g_00482														
N26.HOG0000248	OG0000222	n0																									Pray.g_00166	Praz.g_00483														
N26.HOG0000249	OG0000223	n0																									Pray.g_00165	Praz.g_00484														
N26.HOG0000250	OG0000224	n0																									Pray.g_00162	Praz.g_00487														
N26.HOG0000251	OG0000225	n0																									Pray.g_00160	Praz.g_00489														
N26.HOG0000252	OG0000226	n0																									Pray.g_00159	Praz.g_00490														
N26.HOG0000253	OG0000227	n0																									Pray.g_00158	Praz.g_00491														
N26.HOG0000254	OG0000228	n0																									Pray.g_00157	Praz.g_00492														
N26.HOG0000255	OG0000229	n0																									Pray.g_00156	Praz.g_00493														
N26.HOG0000256	OG0000230	n0																									Pray.g_00155	Praz.g_00494														
N26.HOG0000257	OG0000231	n0																									Pray.g_00153	Praz.g_00496														
N26.HOG0000258	OG0000232	n0																									Pray.g_00152	Praz.g_00497														
N26.HOG0000259	OG0000233	n0																									Pray.g_00149	Praz.g_00500														
N26.HOG0000260	OG0000234	n0																									Pray.g_00147	Praz.g_00502														
N26.HOG0000261	OG0000235	n0																									Pray.g_00144	Praz.g_00505														
N26.HOG0000262	OG0000236	n0																									Pray.g_00143	Praz.g_00506														
N26.HOG0000263	OG0000237	n0																									Pray.g_00142	Praz.g_00507														
N26.HOG0000264	OG0000238	n0																									Pray.g_00141	Praz.g_00508														
N26.HOG0000265	OG0000239	n0																									Pray.g_00140	Praz.g_00509														
N26.HOG0000266	OG0000240	n0																									Pray.g_00138	Praz.g_00511														
N26.HOG0000267	OG0000241	n0																									Pray.g_00137	Praz.g_00512														
N26.HOG0000268	OG0000242	n0																									Pray.g_00136	Praz.g_00513														
N26.HOG0000269	OG0000243	n0																									Pray.g_00635	Praz.g_00514														
N26.HOG0000270	OG0000244	n0																									Pray.g_00636	Praz.g_00515														
N26.HOG0000271	OG0000245	n0																									Pray.g_00637	Praz.g_00516														
N26.HOG0000272	OG0000246	n0																									Pray.g_00639	Praz.g_00518														
N26.HOG0000273	OG0000247	n0																									Pray.g_00640	Praz.g_00519														
N26.HOG0000274	OG0000248	n0																									Pray.g_00641	Praz.g_00520														
N26.HOG0000275	OG0000249	n0																									Pray.g_00642	Praz.g_00521														
N26.HOG0000276	OG0000250	n0																									Pray.g_00643	Praz.g_00522														
N26.HOG0000277	OG0000251	n0																									Pray.g_00644	Praz.g_00523														
N26.HOG0000278	OG0000252	n0																									Pray.g_00645	Praz.g_00524														
N26.HOG0000279	OG0000253	n0																									Pray.g_00646	Praz.g_00525														
N26.HOG0000280	OG0000254	n0																									Pray.g_00648	Praz.g_00527														
N26.HOG0000281	OG0000255	n0																									Pray.g_00649	Praz.g_00528														
N26.HOG0000282	OG0000256	n0																									Pray.g_00652	Praz.g_00531														
N26.HOG0000283	OG0000257	n0																									Pray.g_00654	Praz.g_00533														
N26.HOG0000284	OG0000258	n0																									Pray.g_00655	Praz.g_00534														
N26.HOG0000285	OG0000259	n0																									Pray.g_00656	Praz.g_00535														
N26.HOG0000286	OG0000260	n0																									Pray.g_00657	Praz.g_00536														
N26.HOG0000287	OG0000261	n0																									Pray.g_00658	Praz.g_00537														
N26.HOG0000288	OG0000262	n0																									Pray.g_00659	Praz.g_00538														
N26.HOG0000289	OG0000263	n0																									Pray.g_00660	Praz.g_00539														
N26.HOG0000290	OG0000264	n0																									Pray.g_00662	Praz.g_00541														
N26.HOG0000291	OG0000265	n0																									Pray.g_00663	Praz.g_00542														
N26.HOG0000292	OG0000266	n0																									Pray.g_00664	Praz.g_00543														
N26.HOG0000293	OG0000267	n0																									Pray.g_00666	Praz.g_00545														
N26.HOG0000294	OG0000268	n0																									Pray.g_00667	Praz.g_00546														
N26.HOG0000295	OG0000269	n0																									Pray.g_00668	Praz.g_00547														
N26.HOG0000296	OG0000270	n0																									Pray.g_00669	Praz.g_00548														
N26.HOG0000297	OG0000271	n0																									Pray.g_00670	Praz.g_00549														
N26.HOG0000298	OG0000272	n0																									Pray.g_00671	Praz.g_00550														
N26.HOG0000299	OG0000273	n0																									Pray.g_00672	Praz.g_00551														
N26.HOG0000300	OG0000274	n0																									Pray.g_00673	Praz.g_00552														
N26.HOG0000301	OG0000275	n0																									Pray.g_00674	Praz.g_00553														
N26.HOG0000302	OG0000276	n0																									Pray.g_00675	Praz.g_00554														
N26.HOG0000303	OG0000277	n0																									Pray.g_00676	Praz.g_00555														
N26.HOG0000304	OG0000278	n0																									Pray.g_00677	Praz.g_00556														
N26.HOG0000305	OG0000279	n0																									Pray.g_00678	Praz.g_00557														
N26.HOG0000306	OG0000280	n0																									Pray.g_00679	Praz.g_00558														
N26.HOG0000307	OG0000281	n0																									Pray.g_00681	Praz.g_00560														
N26.HOG0000308	OG0000282	n0																									Pray.g_00682	Praz.g_00561														
N26.HOG0000309	OG0000283	n0																									Pray.g_00685	Praz.g_00564														
N26.HOG0000310	OG0000284	n0																									Pray.g_00686	Praz.g_00565														
N26.HOG0000311	OG0000285	n0																									Pray.g_00687	Praz.g_00566														
N26.HOG0000312	OG0000286	n0																									Pray.g_00689	Praz.g_00568														
N26.HOG0000313	OG0000287	n0																									Pray.g_00690	Praz.g_00569														
N26.HOG0000314	OG0000288	n0																									Pray.g_00691	Praz.g_00570														
N26.HOG0000315	OG0000289	n0																									Pray.g_00692	Praz.g_00571														
N26.HOG0000316	OG0000290	n0																									Pray.g_00693	Praz.g_00572														
N26.HOG0000317	OG0000291	n0																									Pray.g_00694	Praz.g_00573														
N26.HOG0000318	OG0000292	n0																									Pray.g_00695	Praz.g_00574														
N26.HOG0000319	OG0000293	n0																									Pray.g_00696	Praz.g_00575														
N26.HOG0000320	OG0000294	n0																									Pray.g_00697	Praz.g_00576														
N26.HOG0000321	OG0000295	n0																									Pray.g_00698	Praz.g_00577														
N26.HOG0000322	OG0000296	n0																									Pray.g_00699	Praz.g_00578														
N26.HOG0000323	OG0000297	n0																									Pray.g_00700	Praz.g_00579														
N26.HOG0000324	OG0000298	n0																									Pray.g_00701	Praz.g_00580														
N26.HOG0000325	OG0000299	n0																									Pray.g_00702	Praz.g_00581														
N26.HOG0000326	OG0000300	n0																									Pray.g_00703	Praz.g_00582														
N26.HOG0000327	OG0000301	n0																									Pray.g_00704	Praz.g_00583														
N26.HOG0000328	OG0000302	n0																									Pray.g_00705	Praz.g_00584														
N26.HOG0000329	OG0000303	n0																									Pray.g_00706	Praz.g_00585														
N26.HOG0000330	OG0000304	n0																									Pray.g_00707	Praz.g_00586														
N26.HOG0000331	OG0000305	n0																									Pray.g_00708	Praz.g_00587														
N26.HOG0000332	OG0000306	n0																									Pray.g_00709	Praz.g_00588														
N26.HOG0000333	OG0000307	n0																									Pray.g_00710	Praz.g_00589														
N26.HOG0000334	OG0000308	n0																									Pray.g_00711	Praz.g_00590														
N26.HOG0000335	OG0000309	n0																									Pray.g_00712	Praz.g_00591														
N26.HOG0000336	OG0000310	n0																									Pray.g_00713	Praz.g_00592														
N26.HOG0000337	OG0000311	n0																									Pray.g_00714	Praz.g_00593														
N26.HOG0000338	OG0000312	n0																									Pray.g_00716	Praz.g_00595														
N26.HOG0000339	OG0000313	n0																									Pray.g_00717	Praz.g_00596														
N26.HOG0000340	OG0000314	n0																									Pray.g_00720	Praz.g_00599														
N26.HOG0000341	OG0000315	n0																									Pray.g_00721	Praz.g_00600														
N26.HOG0000342	OG0000316	n0																									Pray.g_00723	Praz.g_00602														
N26.HOG0000343	OG0000317	n0																									Pray.g_00725	Praz.g_00604														
N26.HOG0000344	OG0000318	n0																									Pray.g_00726	Praz.g_00605														
N26.HOG0000345	OG0000319	n0																									Pray.g_00727	Praz.g_00606														
N26.HOG0000346	OG0000320	n0																									Pray.g_00728	Praz.g_00607														
N26.HOG0000347	OG0000321	n0																									Pray.g_00731	Praz.g_00610														
