HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn
N7.HOG0000168	OG0000144	n0			Prac.g_01940														Praq.g_00433																							
N7.HOG0000169	OG0000145	n0			Prac.g_01939														Praq.g_00434																							
N7.HOG0000170	OG0000146	n0			Prac.g_01938														Praq.g_00435																							
N7.HOG0000171	OG0000147	n0			Prac.g_01937														Praq.g_00436																							
N7.HOG0000172	OG0000148	n0			Prac.g_01935														Praq.g_00438																							
N7.HOG0000173	OG0000149	n0			Prac.g_01933														Praq.g_01217																							
N7.HOG0000174	OG0000150	n0			Prac.g_01932														Praq.g_01218																							
N7.HOG0000175	OG0000151	n0			Prac.g_01931														Praq.g_01219																							
N7.HOG0000176	OG0000152	n0			Prac.g_01930														Praq.g_01220																							
N7.HOG0000177	OG0000153	n0			Prac.g_01929														Praq.g_01221																							
N7.HOG0000178	OG0000154	n0			Prac.g_01928														Praq.g_01222																							
N7.HOG0000179	OG0000155	n0			Prac.g_01927														Praq.g_01223																							
N7.HOG0000180	OG0000156	n0			Prac.g_01926														Praq.g_01224																							
N7.HOG0000181	OG0000157	n0			Prac.g_01925														Praq.g_01225																							
N7.HOG0000182	OG0000158	n0			Prac.g_01923														Praq.g_01227																							
N7.HOG0000183	OG0000159	n0			Prac.g_01922														Praq.g_01228																							
N7.HOG0000184	OG0000160	n0			Prac.g_01921														Praq.g_01229																							
N7.HOG0000185	OG0000161	n0			Prac.g_01920														Praq.g_01230																							
N7.HOG0000186	OG0000162	n0			Prac.g_01919														Praq.g_01231																							
N7.HOG0000187	OG0000163	n0			Prac.g_01918														Praq.g_01232																							
N7.HOG0000188	OG0000164	n0			Prac.g_01915														Praq.g_01235																							
N7.HOG0000189	OG0000165	n0			Prac.g_01911														Praq.g_01239																							
N7.HOG0000190	OG0000166	n0			Prac.g_01910														Praq.g_01240																							
N7.HOG0000191	OG0000167	n0			Prac.g_01909														Praq.g_01241																							
N7.HOG0000192	OG0000168	n0			Prac.g_01892														Praq.g_01255																							
N7.HOG0000193	OG0000169	n0			Prac.g_01890														Praq.g_01257																							
N7.HOG0000194	OG0000170	n0			Prac.g_01889														Praq.g_01258																							
N7.HOG0000195	OG0000171	n0			Prac.g_01888														Praq.g_01259																							
N7.HOG0000196	OG0000172	n0			Prac.g_01886														Praq.g_01261																							
N7.HOG0000197	OG0000173	n0			Prac.g_01885														Praq.g_01262																							
N7.HOG0000198	OG0000174	n0			Prac.g_01884														Praq.g_01263																							
N7.HOG0000199	OG0000175	n0			Prac.g_01883														Praq.g_01264																							
N7.HOG0000200	OG0000176	n0			Prac.g_01881														Praq.g_01266																							
N7.HOG0000201	OG0000177	n0			Prac.g_01880														Praq.g_01267																							
N7.HOG0000202	OG0000178	n0			Prac.g_01879														Praq.g_01268																							
N7.HOG0000203	OG0000179	n0			Prac.g_01867														Praq.g_01939																							
N7.HOG0000204	OG0000180	n0			Prac.g_01866														Praq.g_01938																							
N7.HOG0000205	OG0000181	n0			Prac.g_01865														Praq.g_01937																							
N7.HOG0000206	OG0000182	n0			Prac.g_01862														Praq.g_01934																							
N7.HOG0000207	OG0000183	n0			Prac.g_01861														Praq.g_01933																							
N7.HOG0000208	OG0000184	n0			Prac.g_01858														Praq.g_01930																							
N7.HOG0000209	OG0000185	n0			Prac.g_01854														Praq.g_01926																							
N7.HOG0000210	OG0000186	n0			Prac.g_01853														Praq.g_01925																							
N7.HOG0000211	OG0000187	n0			Prac.g_01852														Praq.g_01924																							
N7.HOG0000212	OG0000188	n0			Prac.g_01851														Praq.g_01923																							
N7.HOG0000213	OG0000189	n0			Prac.g_01850														Praq.g_01922																							
N7.HOG0000214	OG0000190	n0			Prac.g_01849														Praq.g_01921																							
N7.HOG0000215	OG0000191	n0			Prac.g_01848														Praq.g_01920																							
N7.HOG0000216	OG0000192	n0			Prac.g_01847														Praq.g_01919																							
N7.HOG0000217	OG0000193	n0			Prac.g_01846														Praq.g_01918																							
N7.HOG0000218	OG0000194	n0			Prac.g_01845														Praq.g_01917																							
N7.HOG0000219	OG0000195	n0			Prac.g_01843														Praq.g_01915																							
N7.HOG0000220	OG0000196	n0			Prac.g_01842														Praq.g_01914																							
N7.HOG0000221	OG0000197	n0			Prac.g_01841														Praq.g_01913																							
N7.HOG0000222	OG0000198	n0			Prac.g_01840														Praq.g_01912																							
N7.HOG0000223	OG0000199	n0			Prac.g_01837														Praq.g_01909																							
N7.HOG0000224	OG0000200	n0			Prac.g_01836														Praq.g_01908																							
N7.HOG0000225	OG0000201	n0			Prac.g_01835														Praq.g_01907																							
N7.HOG0000226	OG0000202	n0			Prac.g_01834														Praq.g_01906																							
N7.HOG0000227	OG0000203	n0			Prac.g_01833														Praq.g_01905																							
N7.HOG0000228	OG0000204	n0			Prac.g_01832														Praq.g_01904																							
N7.HOG0000229	OG0000205	n0			Prac.g_01831														Praq.g_01903																							
N7.HOG0000230	OG0000206	n0			Prac.g_01830														Praq.g_01902																							
N7.HOG0000231	OG0000207	n0			Prac.g_01829														Praq.g_01901																							
N7.HOG0000232	OG0000208	n0			Prac.g_01828														Praq.g_01900																							
N7.HOG0000233	OG0000209	n0			Prac.g_01827														Praq.g_01899																							
N7.HOG0000234	OG0000210	n0			Prac.g_01825														Praq.g_01897																							
N7.HOG0000235	OG0000211	n0			Prac.g_01824														Praq.g_01896																							
N7.HOG0000236	OG0000212	n0			Prac.g_01823														Praq.g_01895																							
N7.HOG0000237	OG0000213	n0			Prac.g_01822														Praq.g_01894																							
N7.HOG0000238	OG0000214	n0			Prac.g_01820														Praq.g_01892																							
N7.HOG0000239	OG0000215	n0			Prac.g_01819														Praq.g_01891																							
N7.HOG0000240	OG0000216	n0			Prac.g_01817														Praq.g_01889																							
N7.HOG0000241	OG0000217	n0			Prac.g_01816														Praq.g_01888																							
N7.HOG0000242	OG0000218	n0			Prac.g_01815														Praq.g_01887																							
N7.HOG0000243	OG0000219	n0			Prac.g_01814														Praq.g_01886																							
N7.HOG0000244	OG0000220	n0			Prac.g_01811														Praq.g_01883																							
N7.HOG0000245	OG0000221	n0			Prac.g_01809														Praq.g_01881																							
N7.HOG0000246	OG0000222	n0			Prac.g_01808														Praq.g_01880																							
N7.HOG0000247	OG0000223	n0			Prac.g_01807														Praq.g_01879																							
N7.HOG0000248	OG0000224	n0			Prac.g_01804														Praq.g_01876																							
N7.HOG0000249	OG0000225	n0			Prac.g_01802														Praq.g_01874																							
N7.HOG0000250	OG0000226	n0			Prac.g_01801														Praq.g_01873																							
N7.HOG0000251	OG0000227	n0			Prac.g_01800														Praq.g_01872																							
N7.HOG0000252	OG0000228	n0			Prac.g_01799														Praq.g_01871																							
N7.HOG0000253	OG0000229	n0			Prac.g_01798														Praq.g_01870																							
N7.HOG0000254	OG0000230	n0			Prac.g_01797														Praq.g_01869																							
N7.HOG0000255	OG0000231	n0			Prac.g_01795														Praq.g_01867																							
N7.HOG0000256	OG0000232	n0			Prac.g_01794														Praq.g_01866																							
N7.HOG0000257	OG0000233	n0			Prac.g_01791														Praq.g_01863																							
N7.HOG0000258	OG0000234	n0			Prac.g_01789														Praq.g_01861																							
N7.HOG0000259	OG0000235	n0			Prac.g_01785														Praq.g_01857																							
N7.HOG0000260	OG0000236	n0			Prac.g_01784														Praq.g_01856																							
N7.HOG0000261	OG0000237	n0			Prac.g_01783														Praq.g_01855																							
N7.HOG0000262	OG0000238	n0			Prac.g_01782														Praq.g_01854																							
N7.HOG0000263	OG0000239	n0			Prac.g_01781														Praq.g_01853																							
N7.HOG0000264	OG0000240	n0			Prac.g_01779														Praq.g_01851																							
N7.HOG0000265	OG0000241	n0			Prac.g_01778														Praq.g_01850																							
N7.HOG0000266	OG0000242	n0			Prac.g_01777														Praq.g_01849																							
N7.HOG0000267	OG0000243	n0			Prac.g_01776														Praq.g_01848																							
N7.HOG0000268	OG0000244	n0			Prac.g_01775														Praq.g_01847																							
N7.HOG0000269	OG0000245	n0			Prac.g_01774														Praq.g_01846																							
N7.HOG0000270	OG0000246	n0			Prac.g_01772														Praq.g_01844																							
N7.HOG0000271	OG0000247	n0			Prac.g_01771														Praq.g_01843																							
N7.HOG0000272	OG0000248	n0			Prac.g_01770														Praq.g_01842																							
N7.HOG0000273	OG0000249	n0			Prac.g_01769														Praq.g_01841																							
N7.HOG0000274	OG0000250	n0			Prac.g_01768														Praq.g_01840																							
N7.HOG0000275	OG0000251	n0			Prac.g_01767														Praq.g_01839																							
N7.HOG0000276	OG0000252	n0			Prac.g_01766														Praq.g_01838																							
N7.HOG0000277	OG0000253	n0			Prac.g_01765														Praq.g_01837																							
N7.HOG0000278	OG0000254	n0			Prac.g_01763														Praq.g_01835																							
N7.HOG0000279	OG0000255	n0			Prac.g_01762														Praq.g_01834																							
N7.HOG0000280	OG0000256	n0			Prac.g_01759														Praq.g_01831																							
N7.HOG0000281	OG0000257	n0			Prac.g_01757														Praq.g_01829																							
N7.HOG0000282	OG0000258	n0			Prac.g_01756														Praq.g_01828																							
N7.HOG0000283	OG0000259	n0			Prac.g_01755														Praq.g_01827																							
N7.HOG0000284	OG0000260	n0			Prac.g_01754														Praq.g_01826																							
N7.HOG0000285	OG0000261	n0			Prac.g_01753														Praq.g_01825																							
N7.HOG0000286	OG0000262	n0			Prac.g_01752														Praq.g_01824																							
N7.HOG0000287	OG0000263	n0			Prac.g_01751														Praq.g_01823																							
N7.HOG0000288	OG0000264	n0			Prac.g_01749														Praq.g_01821																							
N7.HOG0000289	OG0000265	n0			Prac.g_01748														Praq.g_01820																							
N7.HOG0000290	OG0000266	n0			Prac.g_01747														Praq.g_01819																							
N7.HOG0000291	OG0000267	n0			Prac.g_01745														Praq.g_01817																							
N7.HOG0000292	OG0000268	n0			Prac.g_01744														Praq.g_01816																							
N7.HOG0000293	OG0000269	n0			Prac.g_01743														Praq.g_01815																							
N7.HOG0000294	OG0000270	n0			Prac.g_01742														Praq.g_01814																							
N7.HOG0000295	OG0000271	n0			Prac.g_01741														Praq.g_01813																							
N7.HOG0000296	OG0000272	n0			Prac.g_01740														Praq.g_01812																							
N7.HOG0000297	OG0000273	n0			Prac.g_01739														Praq.g_01811																							
N7.HOG0000298	OG0000274	n0			Prac.g_01738														Praq.g_01810																							
N7.HOG0000299	OG0000275	n0			Prac.g_01737														Praq.g_01809																							
N7.HOG0000300	OG0000276	n0			Prac.g_01736														Praq.g_01808																							
N7.HOG0000301	OG0000277	n0			Prac.g_01735														Praq.g_01807																							
N7.HOG0000302	OG0000278	n0			Prac.g_01734														Praq.g_01806																							
N7.HOG0000303	OG0000279	n0			Prac.g_01733														Praq.g_01805																							
N7.HOG0000304	OG0000280	n0			Prac.g_01732														Praq.g_01804																							
N7.HOG0000305	OG0000281	n0			Prac.g_01730														Praq.g_01802																							
N7.HOG0000306	OG0000282	n0			Prac.g_01729														Praq.g_01801																							
N7.HOG0000307	OG0000283	n0			Prac.g_01726														Praq.g_01798																							
N7.HOG0000308	OG0000284	n0			Prac.g_01725														Praq.g_01797																							
N7.HOG0000309	OG0000285	n0			Prac.g_01724														Praq.g_01796																							
N7.HOG0000310	OG0000286	n0			Prac.g_01722														Praq.g_01794																							
N7.HOG0000311	OG0000287	n0			Prac.g_01721														Praq.g_01793																							
N7.HOG0000312	OG0000288	n0			Prac.g_01720														Praq.g_01792																							
N7.HOG0000313	OG0000289	n0			Prac.g_01719														Praq.g_01791																							
N7.HOG0000314	OG0000290	n0			Prac.g_01718														Praq.g_01790																							
N7.HOG0000315	OG0000291	n0			Prac.g_01717														Praq.g_01789																							
N7.HOG0000316	OG0000292	n0			Prac.g_01716														Praq.g_01788																							
N7.HOG0000317	OG0000293	n0			Prac.g_01715														Praq.g_01787																							
N7.HOG0000318	OG0000294	n0			Prac.g_01714														Praq.g_01786																							
N7.HOG0000319	OG0000295	n0			Prac.g_01713														Praq.g_01785																							
N7.HOG0000320	OG0000296	n0			Prac.g_01712														Praq.g_01784																							
N7.HOG0000321	OG0000297	n0			Prac.g_01711														Praq.g_01783																							
N7.HOG0000322	OG0000298	n0			Prac.g_01710														Praq.g_01782																							
N7.HOG0000323	OG0000299	n0			Prac.g_01709														Praq.g_01781																							
N7.HOG0000324	OG0000300	n0			Prac.g_01708														Praq.g_01780																							
N7.HOG0000325	OG0000301	n0			Prac.g_01707														Praq.g_01779																							
N7.HOG0000326	OG0000302	n0			Prac.g_01706														Praq.g_01778																							
N7.HOG0000327	OG0000303	n0			Prac.g_01705														Praq.g_01777																							
N7.HOG0000328	OG0000304	n0			Prac.g_01704														Praq.g_01776																							
N7.HOG0000329	OG0000305	n0			Prac.g_01703														Praq.g_01775																							
N7.HOG0000330	OG0000306	n0			Prac.g_01702														Praq.g_01774																							
N7.HOG0000331	OG0000307	n0			Prac.g_01701														Praq.g_01773																							
N7.HOG0000332	OG0000308	n0			Prac.g_01700														Praq.g_01772																							
N7.HOG0000333	OG0000309	n0			Prac.g_01699														Praq.g_01771																							
N7.HOG0000334	OG0000310	n0			Prac.g_01698														Praq.g_01770																							
N7.HOG0000335	OG0000311	n0			Prac.g_01697														Praq.g_01769																							
N7.HOG0000336	OG0000312	n0			Prac.g_01695														Praq.g_01767																							
N7.HOG0000337	OG0000313	n0			Prac.g_01694														Praq.g_01766																							
N7.HOG0000338	OG0000314	n0			Prac.g_01691														Praq.g_01763																							
N7.HOG0000339	OG0000315	n0			Prac.g_01690														Praq.g_01762																							
N7.HOG0000340	OG0000316	n0			Prac.g_01688														Praq.g_01760																							
N7.HOG0000341	OG0000317	n0			Prac.g_01686														Praq.g_01758																							
N7.HOG0000342	OG0000318	n0			Prac.g_01685														Praq.g_01757																							
N7.HOG0000343	OG0000319	n0			Prac.g_01684														Praq.g_01756																							
N7.HOG0000344	OG0000320	n0			Prac.g_01683														Praq.g_01755																							
N7.HOG0000345	OG0000321	n0			Prac.g_01680														Praq.g_01752																							
N7.HOG0000346	OG0000322	n0			Prac.g_01678														Praq.g_01750																							
N7.HOG0000347	OG0000323	n0			Prac.g_01677														Praq.g_01749																							
N7.HOG0000348	OG0000324	n0			Prac.g_01674														Praq.g_01746																							
