locus_tag	ftype	length_bp	gene	EC_number	COG	product
Prag.g_00174	gene	357				
Prag.g_00174	CDS	357				hypothetical protein
Prag.g_00175	gene	1245	trpB			
Prag.g_00175	CDS	1245	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
Prag.g_00176	gene	312				
Prag.g_00176	CDS	312				hypothetical protein
Prag.g_00177	gene	636	cysC			
Prag.g_00177	CDS	636	cysC	2.7.1.25	COG0529	putative adenylyl-sulfate kinase
Prag.g_00178	gene	492	purE			
Prag.g_00178	CDS	492	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
Prag.g_00179	gene	702	chlM			
Prag.g_00179	CDS	702	chlM	2.1.1.11		Magnesium-protoporphyrin O-methyltransferase
Prag.g_00180	gene	729	srrA			
Prag.g_00180	CDS	729	srrA		COG0745	Transcriptional regulatory protein SrrA
Prag.g_00181	gene	1146	iscS_1			
Prag.g_00181	CDS	1146	iscS_1	2.8.1.7	COG1104	Cysteine desulfurase IscS
Prag.g_00182	gene	903	rsmH			
Prag.g_00182	CDS	903	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
Prag.g_00183	gene	1188	ndhH			
Prag.g_00183	CDS	1188	ndhH	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit H
Prag.g_00184	gene	453				
Prag.g_00184	CDS	453		3.1.2.28	COG0824	1,4-dihydroxy-2-naphthoyl-CoA hydrolase
Prag.g_00185	gene	1203	menE			
Prag.g_00185	CDS	1203	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
Prag.g_00186	gene	966	menC			
Prag.g_00186	CDS	966	menC	4.2.1.113		o-succinylbenzoate synthase
Prag.g_00187	gene	918	menA_1			
Prag.g_00187	CDS	918	menA_1	2.5.1.130		2-carboxy-1,4-naphthoquinone phytyltransferase
Prag.g_00188	gene	1413	menF			
Prag.g_00188	CDS	1413	menF	5.4.4.2		Isochorismate synthase MenF
Prag.g_00189	gene	924	gshB			
Prag.g_00189	CDS	924	gshB	6.3.2.3	COG0189	Glutathione synthetase
Prag.g_00190	gene	255				
Prag.g_00190	CDS	255				putative glutaredoxin
Prag.g_00191	gene	1065	prfB			
Prag.g_00191	CDS	1065	prfB			Peptide chain release factor 2
Prag.g_00192	gene	183				
Prag.g_00192	CDS	183				hypothetical protein
Prag.g_00193	gene	540	ybeY			
Prag.g_00193	CDS	540	ybeY	3.1.-.-		Endoribonuclease YbeY
Prag.g_00194	gene	411	dgkA			
Prag.g_00194	CDS	411	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
Prag.g_00195	gene	597	trpG			
Prag.g_00195	CDS	597	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
Prag.g_00196	gene	726				
Prag.g_00196	CDS	726				hypothetical protein
Prag.g_00197	gene	1110	hisC			
Prag.g_00197	CDS	1110	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
Prag.g_00198	gene	1815	argS			
Prag.g_00198	CDS	1815	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
Prag.g_00199	gene	867	nadC			
Prag.g_00199	CDS	867	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
Prag.g_00200	gene	1383	mnmE			
Prag.g_00200	CDS	1383	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
Prag.g_00201	gene	444				
Prag.g_00201	CDS	444				hypothetical protein
Prag.g_00202	gene	2310	relA			
Prag.g_00202	CDS	2310	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
Prag.g_00203	gene	1599	yejF			
Prag.g_00203	CDS	1599	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
Prag.g_00204	gene	960	rluD			
Prag.g_00204	CDS	960	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
Prag.g_00205	gene	873	rbgA			
Prag.g_00205	CDS	873	rbgA		COG1161	Ribosome biogenesis GTPase A
Prag.g_00206	gene	1209	pgk			
Prag.g_00206	CDS	1209	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
Prag.g_00207	gene	735				
Prag.g_00207	CDS	735				hypothetical protein
Prag.g_00208	gene	1092	murG			
Prag.g_00208	CDS	1092	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
Prag.g_00209	gene	1125	cobD_1			
Prag.g_00209	CDS	1125	cobD_1	4.1.1.81	COG0079	Threonine-phosphate decarboxylase
Prag.g_00210	gene	1170	pyrD			
Prag.g_00210	CDS	1170	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
Prag.g_00211	gene	720	rnhA			
Prag.g_00211	CDS	720	rnhA	3.1.26.4		Ribonuclease H
Prag.g_00212	gene	396	rplL			
Prag.g_00212	CDS	396	rplL			50S ribosomal protein L7/L12
Prag.g_00213	gene	528	rplJ			
Prag.g_00213	CDS	528	rplJ		COG0244	50S ribosomal protein L10
Prag.g_00214	gene	708	rplA			
Prag.g_00214	CDS	708	rplA		COG0081	50S ribosomal protein L1
Prag.g_00215	gene	426	rplK			
Prag.g_00215	CDS	426	rplK		COG0080	50S ribosomal protein L11
Prag.g_00216	gene	612	nusG			
Prag.g_00216	CDS	612	nusG			Transcription termination/antitermination protein NusG
Prag.g_00217	gene	243				
Prag.g_00217	CDS	243				hypothetical protein
Prag.g_00218	gene	2757	clpB1_1			
Prag.g_00218	CDS	2757	clpB1_1		COG0542	Chaperone protein ClpB 1
Prag.g_00219	gene	1293	eno			
Prag.g_00219	CDS	1293	eno	4.2.1.11	COG0148	Enolase
Prag.g_00220	gene	1668	ubiB_1			
Prag.g_00220	CDS	1668	ubiB_1	2.7.-.-	COG0661	putative protein kinase UbiB
Prag.g_00221	gene	315				
Prag.g_00221	CDS	315				hypothetical protein
Prag.g_00222	gene	957	trxB			
Prag.g_00222	CDS	957	trxB	1.8.1.9	COG0492	Thioredoxin reductase
Prag.g_00223	gene	282				
Prag.g_00223	CDS	282				hypothetical protein
Prag.g_00224	gene	999				
Prag.g_00224	CDS	999				hypothetical protein
Prag.g_00225	gene	1653	bicA_1			
Prag.g_00225	CDS	1653	bicA_1		COG0659	Bicarbonate transporter BicA
Prag.g_00226	gene	1002	hemB			
Prag.g_00226	CDS	1002	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
Prag.g_00227	gene	387				
Prag.g_00227	CDS	387				hypothetical protein
Prag.g_00228	gene	2412	mutS2			
Prag.g_00228	CDS	2412	mutS2	3.1.-.-		Endonuclease MutS2
Prag.g_00229	gene	984	obg			
Prag.g_00229	CDS	984	obg	3.6.5.-		GTPase Obg
Prag.g_00230	gene	183				
Prag.g_00230	CDS	183				hypothetical protein
Prag.g_00231	gene	219				
Prag.g_00231	CDS	219				hypothetical protein
Prag.g_00232	gene	945	pcpF			
Prag.g_00232	CDS	945	pcpF	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase PcpF
Prag.g_00233	gene	906				
Prag.g_00233	CDS	906		3.5.1.15		aspartoacylase
Prag.g_00234	gene	1083	psbA_1			
Prag.g_00234	CDS	1083	psbA_1	1.10.3.9		Photosystem II protein D1
Prag.g_00235	gene	1098	aroC			
Prag.g_00235	CDS	1098	aroC	4.2.3.5	COG0082	Chorismate synthase
Prag.g_00236	gene	627				
Prag.g_00236	CDS	627				hypothetical protein
Prag.g_00237	gene	1854	ftsH3			
Prag.g_00237	CDS	1854	ftsH3	3.4.24.-		ATP-dependent zinc metalloprotease FtsH 3
Prag.g_00238	gene	1176	sat/cysC			
Prag.g_00238	CDS	1176	sat/cysC		COG0529	putative bifunctional SAT/APS kinase
Prag.g_00239	gene	795	psbO			
Prag.g_00239	CDS	795	psbO			Photosystem II manganese-stabilizing polypeptide
Prag.g_00240	gene	1257	coaBC			
Prag.g_00240	CDS	1257	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
Prag.g_00241	gene	222				
Prag.g_00241	CDS	222				hypothetical protein
Prag.g_00242	gene	201				
Prag.g_00242	CDS	201				hypothetical protein
Prag.g_00243	gene	342				
Prag.g_00243	CDS	342				hypothetical protein
Prag.g_00244	gene	1020	pyrB			
Prag.g_00244	CDS	1020	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
Prag.g_00245	gene	303	gatC			
Prag.g_00245	CDS	303	gatC	6.3.5.-		Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C
Prag.g_00246	gene	801				
Prag.g_00246	CDS	801				hypothetical protein
Prag.g_00247	gene	82				
Prag.g_00247	tRNA	82				tRNA-Leu(tag)
Prag.g_00248	gene	450				
Prag.g_00248	CDS	450				hypothetical protein
Prag.g_00249	gene	2907	ileS			
Prag.g_00249	CDS	2907	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
Prag.g_00250	gene	624				
Prag.g_00250	CDS	624				hypothetical protein
Prag.g_00251	gene	630	trmB			
Prag.g_00251	CDS	630	trmB	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
Prag.g_00252	gene	1353	glmM_1			
Prag.g_00252	CDS	1353	glmM_1	5.4.2.10	COG1109	Phosphoglucosamine mutase
Prag.g_00253	gene	546	dsbD_1			
Prag.g_00253	CDS	546	dsbD_1	1.8.1.8		Thiol:disulfide interchange protein DsbD
Prag.g_00254	gene	633	thyX			
Prag.g_00254	CDS	633	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
Prag.g_00255	gene	594	dcd			
