HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn
N18.HOG0000018	OG0000008	n40						Praf.g_00480		Prah.g_01676																												Prbj.g_00857	Prbk.g_00907	Prbl.g_00394		
N18.HOG0000019	OG0000009	n19						Praf.g_01191		Prah.g_01082																																
N18.HOG0000020	OG0000009	n23						Praf.g_02638																														Prbj.g_00208	Prbk.g_01337	Prbl.g_01020		
N18.HOG0000021	OG0000009	n26						Praf.g_02623, Praf.g_02642, Praf.g_02640																														Prbj.g_02698, Prbj.g_00201, Prbj.g_00790	Prbk.g_02672, Prbk.g_01344, Prbk.g_02680	Prbl.g_02634, Prbl.g_01013, Prbl.g_02600		
N18.HOG0000022	OG0000009	n37						Praf.g_02641, Praf.g_02639																																		
N18.HOG0000023	OG0000009	n38						Praf.g_01648, Praf.g_02620		Prah.g_00543, Prah.g_00346, Prah.g_00341, Prah.g_00342																												Prbj.g_02533	Prbk.g_02591	Prbl.g_01599		
N18.HOG0000024	OG0000009	n47						Praf.g_01879, Praf.g_01880, Praf.g_01964																																		
N18.HOG0000025	OG0000009	n66						Praf.g_02084		Prah.g_01968																												Prbj.g_00371	Prbk.g_00841	Prbl.g_01171		
N18.HOG0000026	OG0000010	n1						Praf.g_02214		Prah.g_02086																												Prbj.g_01349	Prbk.g_01004	Prbl.g_01509		
N18.HOG0000027	OG0000011	n1								Prah.g_01972																												Prbj.g_00378	Prbk.g_00833	Prbl.g_01163		
N18.HOG0000028	OG0000011	n5						Praf.g_02647																																		
N18.HOG0000029	OG0000011	n28						Praf.g_02091																																		
N18.HOG0000030	OG0000012	n23						Praf.g_02267		Prah.g_02122																												Prbj.g_01393	Prbk.g_00405	Prbl.g_01465		
N18.HOG0000031	OG0000013	n3						Praf.g_01768		Prah.g_00432																												Prbj.g_01300	Prbk.g_01932	Prbl.g_00155		
N18.HOG0000032	OG0000013	n7						Praf.g_00246		Prah.g_01895																												Prbj.g_00618	Prbk.g_00013	Prbl.g_00554		
N18.HOG0000033	OG0000014	n11						Praf.g_02319		Prah.g_02171																												Prbj.g_01442	Prbk.g_00454	Prbl.g_01416		
N18.HOG0000034	OG0000014	n29						Praf.g_00112																																		
N18.HOG0000035	OG0000015	n1						Praf.g_01898		Prah.g_00321																												Prbj.g_02509	Prbk.g_02565	Prbl.g_01574		
N18.HOG0000036	OG0000015	n29						Praf.g_01864		Prah.g_00353																												Prbj.g_00666	Prbk.g_01202	Prbl.g_00719		
N18.HOG0000037	OG0000016	n49						Praf.g_01033																																		
N18.HOG0000038	OG0000016	n50						Praf.g_01618		Prah.g_01155, Prah.g_00576																												Prbj.g_02502	Prbk.g_02558	Prbl.g_01566		
N18.HOG0000039	OG0000018	n22						Praf.g_00752		Prah.g_01405																												Prbj.g_01769	Prbk.g_01142	Prbl.g_01763		
N18.HOG0000040	OG0000018	n40						Praf.g_00760		Prah.g_01397																												Prbj.g_01761	Prbk.g_01150	Prbl.g_01755		
N18.HOG0000041	OG0000020	n26						Praf.g_01108		Prah.g_01007																												Prbj.g_00740	Prbk.g_01746	Prbl.g_00007		
N18.HOG0000042	OG0000020	n39						Praf.g_01143		Prah.g_01048																												Prbj.g_00778	Prbk.g_01786	Prbl.g_00046		
N18.HOG0000043	OG0000021	n0						Praf.g_01828		Prah.g_00381																												Prbj.g_00638	Prbk.g_01230	Prbl.g_00691		
N18.HOG0000044	OG0000022	n0						Praf.g_01719, Praf.g_00396		Prah.g_01767, Prah.g_00475																												Prbj.g_02699	Prbk.g_02695	Prbl.g_02601		
N18.HOG0000045	OG0000023	n0						Praf.g_00746		Prah.g_01410																												Prbj.g_01774	Prbk.g_01137	Prbl.g_01768		
N18.HOG0000046	OG0000024	n19						Praf.g_01082		Prah.g_00998																												Prbj.g_00731	Prbk.g_01737	Prbl.g_02617		
N18.HOG0000047	OG0000025	n0						Praf.g_01139		Prah.g_01043																												Prbj.g_00773	Prbk.g_01780	Prbl.g_00040		
N18.HOG0000048	OG0000027	n1						Praf.g_01224		Prah.g_00969																												Prbj.g_00928	Prbk.g_01820	Prbl.g_01854		
N18.HOG0000049	OG0000028	n2						Praf.g_01223		Prah.g_00970																												Prbj.g_00929	Prbk.g_01819	Prbl.g_01855		
N18.HOG0000050	OG0000029	n34						Praf.g_01257		Prah.g_00942																																
N18.HOG0000051	OG0000031	n17						Praf.g_00920, Praf.g_00164		Prah.g_01256, Prah.g_00135																												Prbj.g_01808, Prbj.g_00001	Prbk.g_01495, Prbk.g_00140	Prbl.g_01236, Prbl.g_01121		
N18.HOG0000052	OG0000031	n26						Praf.g_02721		Prah.g_02545																												Prbj.g_02010	Prbk.g_02215	Prbl.g_02184		
N18.HOG0000053	OG0000032	n44						Praf.g_00041		Prah.g_00042																												Prbj.g_01208	Prbk.g_01613	Prbl.g_01981		
N18.HOG0000054	OG0000034	n19						Praf.g_01794		Prah.g_00408																												Prbj.g_01056	Prbk.g_00259	Prbl.g_00242		
N18.HOG0000055	OG0000036	n1																																				Prbj.g_00046	Prbk.g_01664	Prbl.g_01076		
N18.HOG0000056	OG0000037	n1						Praf.g_01022		Prah.g_01166																												Prbj.g_00705	Prbk.g_01709	Prbl.g_01677		
N18.HOG0000057	OG0000038	n4						Praf.g_00101, Praf.g_00113		Prah.g_00091																																
N18.HOG0000058	OG0000038	n30						Praf.g_02400		Prah.g_02248																												Prbj.g_01522, Prbj.g_01527	Prbk.g_00534, Prbk.g_00539	Prbl.g_00835, Prbl.g_00830		
N18.HOG0000059	OG0000039	n4						Praf.g_00906		Prah.g_01270																																
N18.HOG0000060	OG0000039	n27						Praf.g_00014		Prah.g_00015																																
N18.HOG0000061	OG0000040	n2						Praf.g_01188, Praf.g_01190		Prah.g_01084																												Prbj.g_00897	Prbk.g_01851	Prbl.g_01822		
N18.HOG0000062	OG0000041	n0						Praf.g_01668		Prah.g_00524																												Prbj.g_02552	Prbk.g_02610	Prbl.g_01618		
N18.HOG0000063	OG0000042	n26						Praf.g_02664		Prah.g_02498																												Prbj.g_01963	Prbk.g_02168	Prbl.g_02231		
N18.HOG0000064	OG0000044	n0						Praf.g_02595, Praf.g_02530, Praf.g_01260, Praf.g_02219, Praf.g_01103, Praf.g_01102, Praf.g_02463, Praf.g_02523, Praf.g_01088, Praf.g_00473, Praf.g_01162, Praf.g_02577, Praf.g_01101, Praf.g_00343, Praf.g_00383, Praf.g_00382, Praf.g_00381		Prah.g_00273, Prah.g_02434, Prah.g_00926, Prah.g_00927, Prah.g_00271, Prah.g_00275, Prah.g_02447, Prah.g_01063, Prah.g_02431, Prah.g_00269, Prah.g_00930, Prah.g_01056, Prah.g_01869, Prah.g_00936, Prah.g_01005, Prah.g_02448, Prah.g_01119, Prah.g_02446, Prah.g_00935, Prah.g_02451, Prah.g_00281, Prah.g_00270, Prah.g_02435, Prah.g_02433, Prah.g_02449, Prah.g_01075, Prah.g_01064, Prah.g_02436, Prah.g_02432, Prah.g_00272																																
N18.HOG0000065	OG0000045	n0						Praf.g_00731		Prah.g_01427																												Prbj.g_01789	Prbk.g_01122	Prbl.g_01783		
N18.HOG0000066	OG0000046	n4						Praf.g_00965		Prah.g_01209																												Prbj.g_00050	Prbk.g_01667	Prbl.g_01072		
N18.HOG0000067	OG0000046	n17						Praf.g_00201		Prah.g_00170																												Prbj.g_01572	Prbk.g_00212	Prbl.g_01310		
N18.HOG0000068	OG0000047	n0						Praf.g_00854		Prah.g_01322																												Prbj.g_00971	Prbk.g_01019	Prbl.g_02084		
N18.HOG0000069	OG0000048	n18						Praf.g_02366		Prah.g_02219																												Prbj.g_01487	Prbk.g_00499	Prbl.g_00870		
N18.HOG0000070	OG0000049	n0						Praf.g_02345		Prah.g_02195																												Prbj.g_01467	Prbk.g_00479	Prbl.g_00890		
N18.HOG0000071	OG0000050	n21						Praf.g_01239		Prah.g_00957																												Prbj.g_00912	Prbk.g_01836	Prbl.g_01838		
N18.HOG0000072	OG0000050	n25						Praf.g_02454		Prah.g_02304																												Prbj.g_00521	Prbk.g_00773	Prbl.g_00281		
N18.HOG0000073	OG0000051	n0								Prah.g_00688																												Prbj.g_02392	Prbk.g_02448	Prbl.g_02355		
N18.HOG0000074	OG0000053	n36						Praf.g_01238		Prah.g_00958																												Prbj.g_00913	Prbk.g_01835	Prbl.g_01839		
N18.HOG0000075	OG0000053	n40						Praf.g_01302		Prah.g_00887																												Prbj.g_02178	Prbk.g_00619	Prbl.g_02567		
N18.HOG0000076	OG0000054	n0						Praf.g_00491		Prah.g_01666																												Prbj.g_00869	Prbk.g_00919	Prbl.g_00405		
N18.HOG0000077	OG0000055	n0						Praf.g_00178		Prah.g_00150																												Prbj.g_01598	Prbk.g_00237	Prbl.g_01285		
N18.HOG0000078	OG0000056	n25						Praf.g_00037		Prah.g_00038																												Prbj.g_01204	Prbk.g_01617	Prbl.g_01977		
N18.HOG0000079	OG0000057	n2						Praf.g_02445		Prah.g_02295																												Prbj.g_00530	Prbk.g_00764	Prbl.g_00290		
N18.HOG0000080	OG0000058	n0						Praf.g_00496		Prah.g_01660																												Prbj.g_00875	Prbk.g_00925	Prbl.g_00411		
N18.HOG0000081	OG0000059	n0						Praf.g_00672		Prah.g_01485																												Prbj.g_02141	Prbk.g_01094	Prbl.g_00752		
N18.HOG0000082	OG0000060	n0						Praf.g_01316		Prah.g_00873																												Prbj.g_02192	Prbk.g_00605	Prbl.g_02553		
N18.HOG0000083	OG0000061	n2						Praf.g_00348		Prah.g_01812																												Prbj.g_01324	Prbk.g_01468	Prbl.g_01943		
N18.HOG0000084	OG0000062	n0						Praf.g_01556		Prah.g_00641																												Prbj.g_02437	Prbk.g_02493	Prbl.g_02310		
N18.HOG0000085	OG0000063	n2						Praf.g_02587		Prah.g_02425																												Prbj.g_00227	Prbk.g_00694	Prbl.g_00138		
N18.HOG0000086	OG0000064	n1						Praf.g_00332		Prah.g_01110, Prah.g_01114																												Prbj.g_01175, Prbj.g_00218, Prbj.g_01822	Prbk.g_01243, Prbk.g_02676, Prbk.g_00040	Prbl.g_00106		
N18.HOG0000087	OG0000064	n11						Praf.g_02486																														Prbj.g_02016	Prbk.g_02221	Prbl.g_02178		
N18.HOG0000088	OG0000064	n18						Praf.g_02526																														Prbj.g_00505	Prbk.g_00789	Prbl.g_00265		
N18.HOG0000089	OG0000064	n22																																				Prbj.g_01133	Prbk.g_01285	Prbl.g_00064		
N18.HOG0000090	OG0000064	n25								Prah.g_00938																												Prbj.g_02147, Prbj.g_00849	Prbk.g_01100, Prbk.g_00899	Prbl.g_00746		
N18.HOG0000091	OG0000064	n32						Praf.g_01194		Prah.g_01080																												Prbj.g_01104	Prbk.g_01943	Prbl.g_00740		
N18.HOG0000092	OG0000064	n36						Praf.g_02726, Praf.g_01259		Prah.g_00925, Prah.g_00274																												Prbj.g_01037	Prbk.g_00240	Prbl.g_00261		
N18.HOG0000093	OG0000064	n42						Praf.g_02480		Prah.g_02367																																
N18.HOG0000094	OG0000065	n35						Praf.g_00386		Prah.g_01778																																
N18.HOG0000095	OG0000066	n0						Praf.g_01907		Prah.g_00312																												Prbj.g_00128	Prbk.g_02113	Prbl.g_01340		
N18.HOG0000096	OG0000067	n0						Praf.g_01125		Prah.g_01027																												Prbj.g_00758	Prbk.g_01765	Prbl.g_00025		
N18.HOG0000097	OG0000070	n0						Praf.g_01274		Prah.g_00915																												Prbj.g_01838	Prbk.g_00056	Prbl.g_00927		
N18.HOG0000098	OG0000071	n0						Praf.g_00919		Prah.g_01257																												Prbj.g_01915	Prbk.g_01496	Prbl.g_01384		
N18.HOG0000099	OG0000072	n0						Praf.g_00796		Prah.g_01364																												Prbj.g_01728	Prbk.g_01183	Prbl.g_01722		
N18.HOG0000100	OG0000074	n27						Praf.g_02343		Prah.g_02192																												Prbj.g_01465	Prbk.g_00477	Prbl.g_00892		
N18.HOG0000101	OG0000075	n0						Praf.g_02119		Prah.g_01995																												Prbj.g_00415, Prbj.g_00981	Prbk.g_00796, Prbk.g_00944	Prbl.g_01126, Prbl.g_01000		
N18.HOG0000102	OG0000076	n5						Praf.g_01851		Prah.g_00358																												Prbj.g_00659	Prbk.g_01209	Prbl.g_00712		
N18.HOG0000103	OG0000076	n24						Praf.g_02346		Prah.g_02196																												Prbj.g_01468	Prbk.g_00480	Prbl.g_00889		
N18.HOG0000104	OG0000077	n0						Praf.g_00012		Prah.g_00013																												Prbj.g_02085	Prbk.g_02290	Prbl.g_02109		
N18.HOG0000105	OG0000078	n0						Praf.g_02336		Prah.g_02187																												Prbj.g_01460	Prbk.g_00472	Prbl.g_00897		
N18.HOG0000106	OG0000079	n24						Praf.g_02715																																		
N18.HOG0000107	OG0000079	n25						Praf.g_02705		Prah.g_02538																												Prbj.g_02004	Prbk.g_02209	Prbl.g_02190		
N18.HOG0000108	OG0000080	n15						Praf.g_01012																																		
N18.HOG0000109	OG0000080	n16						Praf.g_01748		Prah.g_00445																												Prbj.g_00824	Prbk.g_00709	Prbl.g_01395		
N18.HOG0000110	OG0000081	n0						Praf.g_01219, Praf.g_01218		Prah.g_00974																												Prbj.g_00933	Prbk.g_01815	Prbl.g_01859		
N18.HOG0000111	OG0000082	n3						Praf.g_01537		Prah.g_00660																												Prbj.g_02419	Prbk.g_02475	Prbl.g_02328		
N18.HOG0000112	OG0000083	n0								Prah.g_01190																																
N18.HOG0000113	OG0000084	n20						Praf.g_01392		Prah.g_00796																												Prbj.g_02268	Prbk.g_02324	Prbl.g_02478		
N18.HOG0000114	OG0000085	n0						Praf.g_02776		Prah.g_02597																												Prbj.g_02066	Prbk.g_02271	Prbl.g_02128		
N18.HOG0000115	OG0000086	n0						Praf.g_02690		Prah.g_02524																												Prbj.g_01990	Prbk.g_02195	Prbl.g_02204		
N18.HOG0000116	OG0000088	n16						Praf.g_01193		Prah.g_01081																																
N18.HOG0000117	OG0000090	n0						Praf.g_02342		Prah.g_02191																												Prbj.g_01464	Prbk.g_00476	Prbl.g_00893		
N18.HOG0000118	OG0000091	n0						Praf.g_01806		Prah.g_00398																												Prbj.g_01072	Prbk.g_00275	Prbl.g_00226		
N18.HOG0000119	OG0000092	n0						Praf.g_00549		Prah.g_01609																												Prbj.g_01678	Prbk.g_02012	Prbl.g_00462		
N18.HOG0000120	OG0000093	n0						Praf.g_02172, Praf.g_00148		Prah.g_02043																												Prbj.g_01029	Prbk.g_00992	Prbl.g_00952		
N18.HOG0000121	OG0000094	n3						Praf.g_02123		Prah.g_01999																												Prbj.g_00985	Prbk.g_00948	Prbl.g_00996		
N18.HOG0000122	OG0000094	n21								Prah.g_01797																																
N18.HOG0000123	OG0000095	n0						Praf.g_02382, Praf.g_02380, Praf.g_02378		Prah.g_02230																												Prbj.g_01500	Prbk.g_00512	Prbl.g_00857		
N18.HOG0000124	OG0000096	n1						Praf.g_00053		Prah.g_00052																												Prbj.g_01218	Prbk.g_01603	Prbl.g_01991		
N18.HOG0000125	OG0000097	n0						Praf.g_02699		Prah.g_02533																												Prbj.g_01999	Prbk.g_02204	Prbl.g_02195		
N18.HOG0000126	OG0000098	n0						Praf.g_00003		Prah.g_00004																												Prbj.g_02076	Prbk.g_02281	Prbl.g_02118		
N18.HOG0000127	OG0000099	n0						Praf.g_00028		Prah.g_00029																												Prbj.g_01195	Prbk.g_01626	Prbl.g_01968		
N18.HOG0000128	OG0000101	n0						Praf.g_00333, Praf.g_02602		Prah.g_02458																												Prbj.g_01921	Prbk.g_02126	Prbl.g_02273		
N18.HOG0000129	OG0000102	n0						Praf.g_00224		Prah.g_00194																												Prbj.g_01551	Prbk.g_00191	Prbl.g_01331		
N18.HOG0000130	OG0000103	n0						Praf.g_00212		Prah.g_00176, Prah.g_00180																												Prbj.g_01566	Prbk.g_00206	Prbl.g_01316		
N18.HOG0000131	OG0000104	n0						Praf.g_02420		Prah.g_02268																												Prbj.g_01547	Prbk.g_00559	Prbl.g_00810		
N18.HOG0000132	OG0000105	n0						Praf.g_02468		Prah.g_02308																												Prbj.g_00517	Prbk.g_00777	Prbl.g_00277		
N18.HOG0000133	OG0000106	n0						Praf.g_02711, Praf.g_02492		Prah.g_02324																												Prbj.g_01138	Prbk.g_01280	Prbl.g_00069		
N18.HOG0000134	OG0000107	n0						Praf.g_02511		Prah.g_02352																												Prbj.g_01157	Prbk.g_01261	Prbl.g_00088		
N18.HOG0000135	OG0000108	n0						Praf.g_02708, Praf.g_02521		Prah.g_02362																												Prbj.g_01167	Prbk.g_01251	Prbl.g_00098		
N18.HOG0000136	OG0000109	n0						Praf.g_00391		Prah.g_01773																												Prbj.g_02614	Prbk.g_01515	Prbl.g_00193		
N18.HOG0000137	OG0000110	n0						Praf.g_02217		Prah.g_02089																												Prbj.g_01352	Prbk.g_01001	Prbl.g_01506		
N18.HOG0000138	OG0000111	n0						Praf.g_02271		Prah.g_02126																												Prbj.g_01397	Prbk.g_00409	Prbl.g_01461		
N18.HOG0000139	OG0000112	n4						Praf.g_02284		Prah.g_02139																												Prbj.g_01410	Prbk.g_00422	Prbl.g_01448		
N18.HOG0000140	OG0000113	n0						Praf.g_02300		Prah.g_02155																												Prbj.g_01426	Prbk.g_00438	Prbl.g_01432		
N18.HOG0000141	OG0000114	n0						Praf.g_02358		Prah.g_02207																												Prbj.g_01480	Prbk.g_00492	Prbl.g_00877		
N18.HOG0000142	OG0000115	n0						Praf.g_01908		Prah.g_00311																												Prbj.g_00129	Prbk.g_02112	Prbl.g_01341		
N18.HOG0000143	OG0000116	n0						Praf.g_01905		Prah.g_00313, Prah.g_00314																												Prbj.g_00127	Prbk.g_02114	Prbl.g_01339		
N18.HOG0000144	OG0000117	n0						Praf.g_00595		Prah.g_01566																												Prbj.g_01630	Prbk.g_02061	Prbl.g_00511		
N18.HOG0000145	OG0000118	n0						Praf.g_00143, Praf.g_00616		Prah.g_01544																												Prbj.g_01608	Prbk.g_01862	Prbl.g_00533		
N18.HOG0000146	OG0000119	n0						Praf.g_00658		Prah.g_00108, Prah.g_01503																												Prbj.g_02125	Prbk.g_01078	Prbl.g_00768		
N18.HOG0000147	OG0000120	n0						Praf.g_00660		Prah.g_01501																												Prbj.g_02127	Prbk.g_01080	Prbl.g_00766		
N18.HOG0000148	OG0000121	n0						Praf.g_00681		Prah.g_01476																												Prbj.g_02668	Prbk.g_02684	Prbl.g_02647		
N18.HOG0000149	OG0000122	n0						Praf.g_00692		Prah.g_01465																												Prbj.g_01866	Prbk.g_01890	Prbl.g_01886		
N18.HOG0000150	OG0000123	n0						Praf.g_00730		Prah.g_01428																												Prbj.g_01790	Prbk.g_01121	Prbl.g_01784		
N18.HOG0000151	OG0000124	n0						Praf.g_01036, Praf.g_01720		Prah.g_00474																												Prbj.g_00792	Prbk.g_00740	Prbl.g_01043		
N18.HOG0000152	OG0000125	n0						Praf.g_01035, Praf.g_01721		Prah.g_00473																												Prbj.g_00793	Prbk.g_00739	Prbl.g_01042		
N18.HOG0000153	OG0000126	n0						Praf.g_01034, Praf.g_01722		Prah.g_00472																												Prbj.g_00794	Prbk.g_00738	Prbl.g_01041		
N18.HOG0000154	OG0000127	n0						Praf.g_00780, Praf.g_00406		Prah.g_01758																												Prbj.g_00429	Prbk.g_01385	Prbl.g_00318		
N18.HOG0000155	OG0000128	n0						Praf.g_01304		Prah.g_00885																												Prbj.g_02181	Prbk.g_00616	Prbl.g_02564		
N18.HOG0000156	OG0000129	n0						Praf.g_00144, Praf.g_01435		Prah.g_00752																												Prbj.g_02314	Prbk.g_02370	Prbl.g_02432		
N18.HOG0000157	OG0000130	n0						Praf.g_00941		Prah.g_01231, Prah.g_01233																												Prbj.g_00023	Prbk.g_01642	Prbl.g_01099		
N18.HOG0000158	OG0000131	n0						Praf.g_01528		Prah.g_01823, Prah.g_00669																												Prbj.g_02410	Prbk.g_02466	Prbl.g_02337		
N18.HOG0000159	OG0000132	n0						Praf.g_01590		Prah.g_00605																												Prbj.g_02474	Prbk.g_02530	Prbl.g_01538		
N18.HOG0000160	OG0000133	n0						Praf.g_00104, Praf.g_01497		Prah.g_00699																												Prbj.g_02382	Prbk.g_02438	Prbl.g_02365		
N18.HOG0000161	OG0000134	n0						Praf.g_01503		Prah.g_00692																												Prbj.g_02388	Prbk.g_02444	Prbl.g_02359		
N18.HOG0000162	OG0000135	n0						Praf.g_01384, Praf.g_01383		Prah.g_00805																												Prbj.g_02260	Prbk.g_02316	Prbl.g_02486		
N18.HOG0000163	OG0000136	n0						Praf.g_01277		Prah.g_00912																												Prbj.g_01841	Prbk.g_00059	Prbl.g_00930		
N18.HOG0000164	OG0000137	n0						Praf.g_02692		Prah.g_02526																												Prbj.g_01992	Prbk.g_02197	Prbl.g_02202		
N18.HOG0000165	OG0000138	n0						Praf.g_00833		Prah.g_01328																												Prbj.g_00965	Prbk.g_01025	Prbl.g_02078		
N18.HOG0000166	OG0000139	n0						Praf.g_00861		Prah.g_01315																												Prbj.g_00843	Prbk.g_00144	Prbl.g_02091		
N18.HOG0000167	OG0000140	n0						Praf.g_00938		Prah.g_01237, Prah.g_01238																												Prbj.g_00020	Prbk.g_00121	Prbl.g_01102		
N18.HOG0000168	OG0000141	n0						Praf.g_01285		Prah.g_00905																												Prbj.g_01848	Prbk.g_00066	Prbl.g_00937		
N18.HOG0000169	OG0000142	n0						Praf.g_00779		Prah.g_01378																												Prbj.g_01742	Prbk.g_01169	Prbl.g_01736		
N18.HOG0000170	OG0000143	n0						Praf.g_00585, Praf.g_00583		Prah.g_01576																												Prbj.g_01639	Prbk.g_02052	Prbl.g_00502		
N18.HOG0000171	OG0000144	n0						Praf.g_01778, Praf.g_01776		Prah.g_00424																												Prbj.g_01040	Prbk.g_00243	Prbl.g_00258		
N18.HOG0000172	OG0000145	n0						Praf.g_01795		Prah.g_00407																												Prbj.g_01057	Prbk.g_00260	Prbl.g_00241		
N18.HOG0000173	OG0000146	n0						Praf.g_01848		Prah.g_00361																												Prbj.g_00656	Prbk.g_01212	Prbl.g_00709		
N18.HOG0000174	OG0000147	n0						Praf.g_00502		Prah.g_01653																												Prbj.g_00882	Prbk.g_00932	Prbl.g_00418		
N18.HOG0000175	OG0000148	n0						Praf.g_00501		Prah.g_01654																												Prbj.g_00881	Prbk.g_00931	Prbl.g_00417		
N18.HOG0000176	OG0000149	n0						Praf.g_00485		Prah.g_01672																												Prbj.g_00863	Prbk.g_00913	Prbl.g_00399		
N18.HOG0000177	OG0000150	n0						Praf.g_00437		Prah.g_01725																												Prbj.g_00461	Prbk.g_01417	Prbl.g_00350		
N18.HOG0000178	OG0000151	n0						Praf.g_00434		Prah.g_01728																												Prbj.g_00458	Prbk.g_01414	Prbl.g_00347		
N18.HOG0000179	OG0000152	n0						Praf.g_00402		Prah.g_01762																												Prbj.g_00425	Prbk.g_01381	Prbl.g_02620		
N18.HOG0000180	OG0000153	n0						Praf.g_02162		Prah.g_02038																												Prbj.g_01024	Prbk.g_00987	Prbl.g_00957		
N18.HOG0000181	OG0000154	n0						Praf.g_02125		Prah.g_02001																												Prbj.g_00987	Prbk.g_00950	Prbl.g_00994		
N18.HOG0000182	OG0000155	n0						Praf.g_02102		Prah.g_01981																												Prbj.g_00400	Prbk.g_00811	Prbl.g_01141		
N18.HOG0000183	OG0000156	n0						Praf.g_02396		Prah.g_02244																												Prbj.g_01516	Prbk.g_00528	Prbl.g_00841		
N18.HOG0000184	OG0000157	n0						Praf.g_00152		Prah.g_00089																												Prbj.g_01280	Prbk.g_01540	Prbl.g_02053		
N18.HOG0000185	OG0000158	n0						Praf.g_02757		Prah.g_02578																												Prbj.g_02047	Prbk.g_02252	Prbl.g_02147		
N18.HOG0000186	OG0000159	n0								Prah.g_00095																																
N18.HOG0000187	OG0000160	n0						Praf.g_00001		Prah.g_00002																												Prbj.g_02074	Prbk.g_02279	Prbl.g_02120		
N18.HOG0000188	OG0000161	n0						Praf.g_00002		Prah.g_00003																												Prbj.g_02075	Prbk.g_02280	Prbl.g_02119		
N18.HOG0000189	OG0000162	n0						Praf.g_00004		Prah.g_00005																												Prbj.g_02077	Prbk.g_02282	Prbl.g_02117		
N18.HOG0000190	OG0000163	n0						Praf.g_00005		Prah.g_00006																												Prbj.g_02078	Prbk.g_02283	Prbl.g_02116		
N18.HOG0000191	OG0000164	n0						Praf.g_00006		Prah.g_00007																												Prbj.g_02079	Prbk.g_02284	Prbl.g_02115		
N18.HOG0000192	OG0000165	n0						Praf.g_00007		Prah.g_00008																												Prbj.g_02080	Prbk.g_02285	Prbl.g_02114		
N18.HOG0000193	OG0000166	n0						Praf.g_00009		Prah.g_00010																												Prbj.g_02082	Prbk.g_02287	Prbl.g_02112		
N18.HOG0000194	OG0000167	n0						Praf.g_00010		Prah.g_00011																												Prbj.g_02083	Prbk.g_02288	Prbl.g_02111		
