HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn
N19.HOG0000034	OG0000014	n43																									Pray.g_00784	Praz.g_00663	Prba.g_00522													
N19.HOG0000035	OG0000015	n1																									Pray.g_00897	Praz.g_01921	Prba.g_00913													
N19.HOG0000036	OG0000015	n29																									Pray.g_00808	Praz.g_00687	Prba.g_00546													
N19.HOG0000037	OG0000016	n9																									Pray.g_00309	Praz.g_01551	Prba.g_01538													
N19.HOG0000038	OG0000017	n25																									Pray.g_01887	Praz.g_01197	Prba.g_01175													
N19.HOG0000039	OG0000017	n38																									Pray.g_00960	Praz.g_01858	Prba.g_00991													
N19.HOG0000040	OG0000018	n0																									Pray.g_01165	Praz.g_01732	Prba.g_01719													
N19.HOG0000041	OG0000019	n32																									Pray.g_00860	Praz.g_00792	Prba.g_00876													
N19.HOG0000042	OG0000020	n0																									Pray.g_01833	Praz.g_01143	Prba.g_00200													
N19.HOG0000043	OG0000021	n33																									Pray.g_01702	Praz.g_01021	Prba.g_00693													
N19.HOG0000044	OG0000022	n0																									Pray.g_00722	Praz.g_00601	Prba.g_00460													
N19.HOG0000045	OG0000023	n5																									Pray.g_01578	Praz.g_00896	Prba.g_00245													
N19.HOG0000046	OG0000023	n18																									Pray.g_00842	Praz.g_00810	Prba.g_00858													
N19.HOG0000047	OG0000024	n0																									Pray.g_01898	Praz.g_01208	Prba.g_01164													
N19.HOG0000048	OG0000025	n0																									Pray.g_00289	Praz.g_01571	Prba.g_01558													
N19.HOG0000049	OG0000026	n0																									Pray.g_01888	Praz.g_01198	Prba.g_01174													
N19.HOG0000050	OG0000027	n6																									Pray.g_01091	Praz.g_01658	Prba.g_01645													
N19.HOG0000051	OG0000027	n27																										Praz.g_01241														
N19.HOG0000052	OG0000028	n2																									Pray.g_01931		Prba.g_01131													
N19.HOG0000053	OG0000028	n32																									Pray.g_01912	Praz.g_01222	Prba.g_01150													
N19.HOG0000054	OG0000029	n0																									Pray.g_00329	Praz.g_01531	Prba.g_01518													
N19.HOG0000055	OG0000030	n0																									Pray.g_00330	Praz.g_01530	Prba.g_01517													
N19.HOG0000056	OG0000031	n0																									Pray.g_01371	Praz.g_00198	Prba.g_00775													
N19.HOG0000057	OG0000032	n6																									Pray.g_01495	Praz.g_00398	Prba.g_01826													
N19.HOG0000058	OG0000033	n16																									Pray.g_01635	Praz.g_00954	Prba.g_00301													
N19.HOG0000059	OG0000033	n31																									Pray.g_00280	Praz.g_01580	Prba.g_01567													
N19.HOG0000060	OG0000034	n33																									Pray.g_01722	Praz.g_01041	Prba.g_00713													
N19.HOG0000061	OG0000035	n22																									Pray.g_01609	Praz.g_00928	Prba.g_00275													
N19.HOG0000062	OG0000036	n13																									Pray.g_00120	Praz.g_00048	Prba.g_00737													
N19.HOG0000063	OG0000037	n17																									Pray.g_01894	Praz.g_01204	Prba.g_01168													
N19.HOG0000064	OG0000038	n45																									Pray.g_01806	Praz.g_01116	Prba.g_00173													
N19.HOG0000065	OG0000039	n27																									Pray.g_01475	Praz.g_00378	Prba.g_01806													
N19.HOG0000066	OG0000040	n8																									Pray.g_01897	Praz.g_01207	Prba.g_01165													
N19.HOG0000067	OG0000040	n30																									Pray.g_00884	Praz.g_00768	Prba.g_00900													
N19.HOG0000068	OG0000041	n0																									Pray.g_01140	Praz.g_01707	Prba.g_01694													
N19.HOG0000069	OG0000042	n5																											Prba.g_01089													
N19.HOG0000070	OG0000042	n9																									Pray.g_01417	Praz.g_00152	Prba.g_00821													
N19.HOG0000071	OG0000043	n3																									Pray.g_00622	Praz.g_00104	Prba.g_01226													
N19.HOG0000072	OG0000043	n18																									Pray.g_00438	Praz.g_01422	Prba.g_01409													
N19.HOG0000073	OG0000045	n0																									Pray.g_01177	Praz.g_01744	Prba.g_01731													
N19.HOG0000074	OG0000046	n0																									Pray.g_00304	Praz.g_01556	Prba.g_01543													
N19.HOG0000075	OG0000047	n21																									Pray.g_00064	Praz.g_00755	Prba.g_00064													
N19.HOG0000076	OG0000048	n3																									Pray.g_01793	Praz.g_01103	Prba.g_00160													
N19.HOG0000077	OG0000049	n25																									Pray.g_01786	Praz.g_01096	Prba.g_00153													
N19.HOG0000078	OG0000050	n0																									Pray.g_00647	Praz.g_00526	Prba.g_00622													
N19.HOG0000079	OG0000051	n0																									Pray.g_00838	Praz.g_00814	Prba.g_00854													
N19.HOG0000080	OG0000052	n26																									Pray.g_00910	Praz.g_01908	Prba.g_01041													
N19.HOG0000081	OG0000053	n0																									Pray.g_01040	Praz.g_01607	Prba.g_01594													
N19.HOG0000082	OG0000054	n0																									Pray.g_01566	Praz.g_00884	Prba.g_00233													
N19.HOG0000083	OG0000055	n9																									Pray.g_01364	Praz.g_00205	Prba.g_00768													
N19.HOG0000084	OG0000056	n2																									Pray.g_01493	Praz.g_00396	Prba.g_01824													
N19.HOG0000085	OG0000057	n32																									Pray.g_00638	Praz.g_00517	Prba.g_01945													
N19.HOG0000086	OG0000058	n0																									Pray.g_00848	Praz.g_00804	Prba.g_00864													
N19.HOG0000087	OG0000059	n0																									Pray.g_01222	Praz.g_01789	Prba.g_00922													
N19.HOG0000088	OG0000060	n3																									Pray.g_01027	Praz.g_01594	Prba.g_01581													
N19.HOG0000089	OG0000061	n7																									Pray.g_00299	Praz.g_01561	Prba.g_01548													
N19.HOG0000090	OG0000062	n0																									Pray.g_00370	Praz.g_01490	Prba.g_01477													
N19.HOG0000091	OG0000063	n11																									Pray.g_00110	Praz.g_00038	Prba.g_00727													
N19.HOG0000092	OG0000065	n17																									Pray.g_00718	Praz.g_00597	Prba.g_00456													
N19.HOG0000093	OG0000066	n7																									Pray.g_00965	Praz.g_01853	Prba.g_00986													
N19.HOG0000094	OG0000067	n0																									Pray.g_01065	Praz.g_01632	Prba.g_01619													
N19.HOG0000095	OG0000068	n4																									Pray.g_00282	Praz.g_01578	Prba.g_01565													
N19.HOG0000096	OG0000069	n5																									Pray.g_00099	Praz.g_00027	Prba.g_00099													
N19.HOG0000097	OG0000069	n25																									Pray.g_00531	Praz.g_01330	Prba.g_01317													
N19.HOG0000098	OG0000070	n0																									Pray.g_00584	Praz.g_00066	Prba.g_01264													
N19.HOG0000099	OG0000071	n0																									Pray.g_01927	Praz.g_01237	Prba.g_01135													
N19.HOG0000100	OG0000072	n0																									Pray.g_01870	Praz.g_01180	Prba.g_01192													
N19.HOG0000101	OG0000074	n13																									Pray.g_01808	Praz.g_01118	Prba.g_00175													
N19.HOG0000102	OG0000075	n0																									Pray.g_01306	Praz.g_00263	Prba.g_00429													
N19.HOG0000103	OG0000076	n2																									Pray.g_01782	Praz.g_01092	Prba.g_00149													
N19.HOG0000104	OG0000077	n0																									Pray.g_01473	Praz.g_00376	Prba.g_01804													
N19.HOG0000105	OG0000078	n0																									Pray.g_00800	Praz.g_00679	Prba.g_00538													
N19.HOG0000106	OG0000079	n0																									Pray.g_00861	Praz.g_00791	Prba.g_00877													
N19.HOG0000107	OG0000080	n16																									Pray.g_01094	Praz.g_01661	Prba.g_01648													
N19.HOG0000108	OG0000081	n0																									Pray.g_01072	Praz.g_01639	Prba.g_01626													
N19.HOG0000109	OG0000082	n25																									Pray.g_00355	Praz.g_01505	Prba.g_01492													
N19.HOG0000110	OG0000083	n0																									Pray.g_00420	Praz.g_01440	Prba.g_01427													
N19.HOG0000111	OG0000084	n0																									Pray.g_00511	Praz.g_01350	Prba.g_01337													
N19.HOG0000112	OG0000085	n21																									Pray.g_00632	Praz.g_00114	Prba.g_01216													
N19.HOG0000113	OG0000086	n0																									Pray.g_00097	Praz.g_00025	Prba.g_00097													
N19.HOG0000114	OG0000087	n0																									Pray.g_01575	Praz.g_00893	Prba.g_00242													
N19.HOG0000115	OG0000088	n4																									Pray.g_00883	Praz.g_00769	Prba.g_00899													
N19.HOG0000116	OG0000088	n18																									Pray.g_01922	Praz.g_01232	Prba.g_01140													
N19.HOG0000117	OG0000089	n13																									Pray.g_01917	Praz.g_01227	Prba.g_01145													
N19.HOG0000118	OG0000089	n28																									Pray.g_01583	Praz.g_00901	Prba.g_00249													
N19.HOG0000119	OG0000090	n0																									Pray.g_01788	Praz.g_01098	Prba.g_00155													
N19.HOG0000120	OG0000091	n0																									Pray.g_01714	Praz.g_01033	Prba.g_00705													
N19.HOG0000121	OG0000092	n0																									Pray.g_01595	Praz.g_00913	Prba.g_00261													
N19.HOG0000122	OG0000093	n0																									Pray.g_01258	Praz.g_00311	Prba.g_00381													
N19.HOG0000123	OG0000094	n0																									Pray.g_01303	Praz.g_00266	Prba.g_00426													
N19.HOG0000124	OG0000095	n0																									Pray.g_01337	Praz.g_00232	Prba.g_01069													
N19.HOG0000125	OG0000096	n7																									Pray.g_01409	Praz.g_00160	Prba.g_00813													
N19.HOG0000126	OG0000097	n3																									Pray.g_01427	Praz.g_00142	Prba.g_00831													
N19.HOG0000127	OG0000098	n0																									Pray.g_01464	Praz.g_00368	Prba.g_01796													
N19.HOG0000128	OG0000099	n0																									Pray.g_01485	Praz.g_00388	Prba.g_01816													
N19.HOG0000129	OG0000100	n3																									Pray.g_00244	Praz.g_00405	Prba.g_01833													
N19.HOG0000130	OG0000100	n22																									Pray.g_00907	Praz.g_01911	Prba.g_01044													
N19.HOG0000131	OG0000101	n0																									Pray.g_00234	Praz.g_00415	Prba.g_01843													
N19.HOG0000132	OG0000102	n0																									Pray.g_00176	Praz.g_00473	Prba.g_01901													
N19.HOG0000133	OG0000103	n0																									Pray.g_00168	Praz.g_00481	Prba.g_01909													
N19.HOG0000134	OG0000104	n0																									Pray.g_00150	Praz.g_00499	Prba.g_01927													
N19.HOG0000135	OG0000105	n0																									Pray.g_00651	Praz.g_00530	Prba.g_00626													
N19.HOG0000136	OG0000106	n0																									Pray.g_00665	Praz.g_00544	Prba.g_00640													
N19.HOG0000137	OG0000107	n4																									Pray.g_00673	Praz.g_00552	Prba.g_00648													
N19.HOG0000138	OG0000108	n0																									Pray.g_00683	Praz.g_00562	Prba.g_00658													
N19.HOG0000139	OG0000109	n0																									Pray.g_00720	Praz.g_00599	Prba.g_00458													
N19.HOG0000140	OG0000110	n0																									Pray.g_00732	Praz.g_00611	Prba.g_00470													
N19.HOG0000141	OG0000111	n0																									Pray.g_00753	Praz.g_00632	Prba.g_00491													
N19.HOG0000142	OG0000112	n0																									Pray.g_00763	Praz.g_00642	Prba.g_00501													
N19.HOG0000143	OG0000113	n0																									Pray.g_00775	Praz.g_00654	Prba.g_00513													
N19.HOG0000144	OG0000114	n0																									Pray.g_00803	Praz.g_00682	Prba.g_00541													
N19.HOG0000145	OG0000115	n0																									Pray.g_00964	Praz.g_01854	Prba.g_00987													
N19.HOG0000146	OG0000116	n0																									Pray.g_00966	Praz.g_01852	Prba.g_00985													
N19.HOG0000147	OG0000117	n0																									Pray.g_00970	Praz.g_01848	Prba.g_00981													
N19.HOG0000148	OG0000118	n0																									Pray.g_00990	Praz.g_01829	Prba.g_00962													
N19.HOG0000149	OG0000119	n0																									Pray.g_01023	Praz.g_01796	Prba.g_00929													
N19.HOG0000150	OG0000120	n0																									Pray.g_01024, Pray.g_01228	Praz.g_01795	Prba.g_00928													
N19.HOG0000151	OG0000121	n0																									Pray.g_01218	Praz.g_01785	Prba.g_01772													
N19.HOG0000152	OG0000122	n0																									Pray.g_01209	Praz.g_01776	Prba.g_01763													
N19.HOG0000153	OG0000123	n0																									Pray.g_01178	Praz.g_01745	Prba.g_01732													
N19.HOG0000154	OG0000124	n0																									Pray.g_01112	Praz.g_01679	Prba.g_01666													
N19.HOG0000155	OG0000125	n0																									Pray.g_01111	Praz.g_01678	Prba.g_01665													
N19.HOG0000156	OG0000126	n0																									Pray.g_01110	Praz.g_01677	Prba.g_01664													
N19.HOG0000157	OG0000127	n0																									Pray.g_01077	Praz.g_01644	Prba.g_01631													
N19.HOG0000158	OG0000128	n0																									Pray.g_01038	Praz.g_01605	Prba.g_01592													
N19.HOG0000159	OG0000129	n0																									Pray.g_00275	Praz.g_01585	Prba.g_01572													
N19.HOG0000160	OG0000130	n0																									Pray.g_00333	Praz.g_01527	Prba.g_01514													
N19.HOG0000161	OG0000131	n0																									Pray.g_00346	Praz.g_01514	Prba.g_01501													
N19.HOG0000162	OG0000132	n0																									Pray.g_00382	Praz.g_01478	Prba.g_01465													
N19.HOG0000163	OG0000133	n0																									Pray.g_00469	Praz.g_01392	Prba.g_01379													
N19.HOG0000164	OG0000134	n0																									Pray.g_00479	Praz.g_01382	Prba.g_01369													
N19.HOG0000165	OG0000135	n0																									Pray.g_00515	Praz.g_01346	Prba.g_01333													
N19.HOG0000166	OG0000136	n0																									Pray.g_00581	Praz.g_01279, Praz.g_00063	Prba.g_01267													
N19.HOG0000167	OG0000137	n0																									Pray.g_00094	Praz.g_00022	Prba.g_00094													
N19.HOG0000168	OG0000138	n6																									Pray.g_00069	Praz.g_00760	Prba.g_00069													
N19.HOG0000169	OG0000139	n0																									Pray.g_00057	Praz.g_00748	Prba.g_00057													
N19.HOG0000170	OG0000140	n0																									Pray.g_00006	Praz.g_00697	Prba.g_00006													
N19.HOG0000171	OG0000141	n0																									Pray.g_00250	Praz.g_01936	Prba.g_01084													
N19.HOG0000172	OG0000142	n0																									Pray.g_01858	Praz.g_01168	Prba.g_01204													
N19.HOG0000173	OG0000143	n0																									Pray.g_01829	Praz.g_01139	Prba.g_00196													
N19.HOG0000174	OG0000144	n0																									Pray.g_01735	Praz.g_01054	Prba.g_00110													
N19.HOG0000175	OG0000145	n0																									Pray.g_01721	Praz.g_01040	Prba.g_00712													
N19.HOG0000176	OG0000146	n0																									Pray.g_01685	Praz.g_01004	Prba.g_00676, Prba.g_00351													
N19.HOG0000177	OG0000147	n0																									Pray.g_01645	Praz.g_00964	Prba.g_00311													
N19.HOG0000178	OG0000148	n0																									Pray.g_01644	Praz.g_00963	Prba.g_00310													
N19.HOG0000179	OG0000149	n0																									Pray.g_01561	Praz.g_00879	Prba.g_00228													
N19.HOG0000180	OG0000150	n0																									Pray.g_01523	Praz.g_00841	Prba.g_00584													
N19.HOG0000181	OG0000151	n0																									Pray.g_01520	Praz.g_00838	Prba.g_00581													
N19.HOG0000182	OG0000152	n0																									Pray.g_01229	Praz.g_00340	Prba.g_00352													
N19.HOG0000183	OG0000153	n0																									Pray.g_01265	Praz.g_00304	Prba.g_00388													
N19.HOG0000184	OG0000154	n0																									Pray.g_01301	Praz.g_00268	Prba.g_00424													
N19.HOG0000185	OG0000155	n0																									Pray.g_01319	Praz.g_00250	Prba.g_01051													
N19.HOG0000186	OG0000156	n0																									Pray.g_01348	Praz.g_00221	Prba.g_00752													
N19.HOG0000187	OG0000157	n0																									Pray.g_01381	Praz.g_00188	Prba.g_00785													
N19.HOG0000188	OG0000158	n0																									Pray.g_01444	Praz.g_00125	Prba.g_01776, Prba.g_00848													
N19.HOG0000189	OG0000160	n0																									Pray.g_01462	Praz.g_00366	Prba.g_01794													
N19.HOG0000190	OG0000161	n0																									Pray.g_01463	Praz.g_00367	Prba.g_01795													
N19.HOG0000191	OG0000162	n0																									Pray.g_01465	Praz.g_00369	Prba.g_01797													
N19.HOG0000192	OG0000163	n0																									Pray.g_01467	Praz.g_00370	Prba.g_01798													
N19.HOG0000193	OG0000164	n0																									Pray.g_01468	Praz.g_00371	Prba.g_01799													
N19.HOG0000194	OG0000165	n0																									Pray.g_01469	Praz.g_00372	Prba.g_01800													
N19.HOG0000195	OG0000166	n0																									Pray.g_01470	Praz.g_00373	Prba.g_01801													
N19.HOG0000196	OG0000167	n0																									Pray.g_01471	Praz.g_00374	Prba.g_01802													
N19.HOG0000197	OG0000168	n0																									Pray.g_01472	Praz.g_00375	Prba.g_01803													
N19.HOG0000198	OG0000169	n0																									Pray.g_01474	Praz.g_00377	Prba.g_01805													
N19.HOG0000199	OG0000170	n0																									Pray.g_01476	Praz.g_00379	Prba.g_01807													
N19.HOG0000200	OG0000171	n0																									Pray.g_01477	Praz.g_00380	Prba.g_01808													
N19.HOG0000201	OG0000172	n0																									Pray.g_01478	Praz.g_00381	Prba.g_01809													
N19.HOG0000202	OG0000173	n0																									Pray.g_01479	Praz.g_00382	Prba.g_01810													
N19.HOG0000203	OG0000174	n0																									Pray.g_01480	Praz.g_00383	Prba.g_01811													
N19.HOG0000204	OG0000175	n0																									Pray.g_01481	Praz.g_00384	Prba.g_01812													
N19.HOG0000205	OG0000176	n0																									Pray.g_01482	Praz.g_00385	Prba.g_01813													
N19.HOG0000206	OG0000177	n0																									Pray.g_01483	Praz.g_00386	Prba.g_01814													
N19.HOG0000207	OG0000178	n0																									Pray.g_01484	Praz.g_00387	Prba.g_01815													
N19.HOG0000208	OG0000179	n0																									Pray.g_01486	Praz.g_00389	Prba.g_01817													
N19.HOG0000209	OG0000180	n0																									Pray.g_01487	Praz.g_00390	Prba.g_01818													
N19.HOG0000210	OG0000181	n0																									Pray.g_01488	Praz.g_00391	Prba.g_01819													
N19.HOG0000211	OG0000182	n0																									Pray.g_01489	Praz.g_00392	Prba.g_01820													
N19.HOG0000212	OG0000183	n0																									Pray.g_01490	Praz.g_00393	Prba.g_01821													
N19.HOG0000213	OG0000184	n0																									Pray.g_01491	Praz.g_00394	Prba.g_01822													
N19.HOG0000214	OG0000185	n0																									Pray.g_01494	Praz.g_00397	Prba.g_01825													
N19.HOG0000215	OG0000186	n0																									Pray.g_01497	Praz.g_00400	Prba.g_01828													
N19.HOG0000216	OG0000187	n0																									Pray.g_01498	Praz.g_00401	Prba.g_01829													
N19.HOG0000217	OG0000188	n0																									Pray.g_01499	Praz.g_00402	Prba.g_01830													
N19.HOG0000218	OG0000189	n0																									Pray.g_00243	Praz.g_00406	Prba.g_01834													
N19.HOG0000219	OG0000190	n0																									Pray.g_00241	Praz.g_00408	Prba.g_01836													
N19.HOG0000220	OG0000191	n0																									Pray.g_00240	Praz.g_00409	Prba.g_01837													
N19.HOG0000221	OG0000192	n0																									Pray.g_00239	Praz.g_00410	Prba.g_01838													
N19.HOG0000222	OG0000193	n0																									Pray.g_00238	Praz.g_00411	Prba.g_01839													
N19.HOG0000223	OG0000194	n0																									Pray.g_00237	Praz.g_00412	Prba.g_01840													
N19.HOG0000224	OG0000195	n0																									Pray.g_00236	Praz.g_00413	Prba.g_01841													
N19.HOG0000225	OG0000196	n0																									Pray.g_00235	Praz.g_00414	Prba.g_01842													
N19.HOG0000226	OG0000197	n0																									Pray.g_00233	Praz.g_00416	Prba.g_01844													
N19.HOG0000227	OG0000198	n0																									Pray.g_00232	Praz.g_00417	Prba.g_01845													
N19.HOG0000228	OG0000199	n0																									Pray.g_00231	Praz.g_00418	Prba.g_01846													
N19.HOG0000229	OG0000200	n0																									Pray.g_00225	Praz.g_00424	Prba.g_01852													
N19.HOG0000230	OG0000201	n0																									Pray.g_00224	Praz.g_00425	Prba.g_01853													
N19.HOG0000231	OG0000202	n0																									Pray.g_00223	Praz.g_00426	Prba.g_01854													
N19.HOG0000232	OG0000203	n0																									Pray.g_00220	Praz.g_00429	Prba.g_01857													
N19.HOG0000233	OG0000204	n0																									Pray.g_00219	Praz.g_00430	Prba.g_01858													
N19.HOG0000234	OG0000205	n0																									Pray.g_00216	Praz.g_00433	Prba.g_01861													
N19.HOG0000235	OG0000206	n0																									Pray.g_00214	Praz.g_00435	Prba.g_01863													
N19.HOG0000236	OG0000207	n0																									Pray.g_00212	Praz.g_00437	Prba.g_01865													
N19.HOG0000237	OG0000208	n0																									Pray.g_00211	Praz.g_00438	Prba.g_01866													
N19.HOG0000238	OG0000209	n0																									Pray.g_00210	Praz.g_00439	Prba.g_01867													
N19.HOG0000239	OG0000210	n0																									Pray.g_00209	Praz.g_00440	Prba.g_01868													
N19.HOG0000240	OG0000211	n0																									Pray.g_00208	Praz.g_00441	Prba.g_01869													
N19.HOG0000241	OG0000212	n0																									Pray.g_00207	Praz.g_00442	Prba.g_01870													
N19.HOG0000242	OG0000213	n0																									Pray.g_00206	Praz.g_00443	Prba.g_01871													
N19.HOG0000243	OG0000214	n0																									Pray.g_00205	Praz.g_00444	Prba.g_01872													
N19.HOG0000244	OG0000215	n0																									Pray.g_00204	Praz.g_00445	Prba.g_01873													
N19.HOG0000245	OG0000216	n0																									Pray.g_00203	Praz.g_00446	Prba.g_01874													
N19.HOG0000246	OG0000217	n0																									Pray.g_00201	Praz.g_00448	Prba.g_01876													
N19.HOG0000247	OG0000218	n0																									Pray.g_00200	Praz.g_00449	Prba.g_01877													
N19.HOG0000248	OG0000219	n0																									Pray.g_00199	Praz.g_00450	Prba.g_01878													
N19.HOG0000249	OG0000220	n0																									Pray.g_00198	Praz.g_00451	Prba.g_01879													
N19.HOG0000250	OG0000221	n0																									Pray.g_00195	Praz.g_00454	Prba.g_01882													
N19.HOG0000251	OG0000222	n0																									Pray.g_00194	Praz.g_00455	Prba.g_01883													
N19.HOG0000252	OG0000223	n0																									Pray.g_00193	Praz.g_00456	Prba.g_01884													
N19.HOG0000253	OG0000224	n0																									Pray.g_00192	Praz.g_00457	Prba.g_01885													
N19.HOG0000254	OG0000225	n0																									Pray.g_00191	Praz.g_00458	Prba.g_01886													
N19.HOG0000255	OG0000226	n0																									Pray.g_00190	Praz.g_00459	Prba.g_01887													
N19.HOG0000256	OG0000227	n0																									Pray.g_00189	Praz.g_00460	Prba.g_01888													
N19.HOG0000257	OG0000228	n0																									Pray.g_00188	Praz.g_00461	Prba.g_01889													
N19.HOG0000258	OG0000229	n0																									Pray.g_00187	Praz.g_00462	Prba.g_01890													
N19.HOG0000259	OG0000230	n0																									Pray.g_00186	Praz.g_00463	Prba.g_01891													
N19.HOG0000260	OG0000231	n0																									Pray.g_00185	Praz.g_00464	Prba.g_01892													
N19.HOG0000261	OG0000232	n0																									Pray.g_00183	Praz.g_00466	Prba.g_01894													
N19.HOG0000262	OG0000233	n0																									Pray.g_00182	Praz.g_00467	Prba.g_01895													
N19.HOG0000263	OG0000234	n0																									Pray.g_00181	Praz.g_00468	Prba.g_01896													
N19.HOG0000264	OG0000235	n0																									Pray.g_00180	Praz.g_00469	Prba.g_01897													
N19.HOG0000265	OG0000236	n0																									Pray.g_00179	Praz.g_00470	Prba.g_01898													
N19.HOG0000266	OG0000237	n0																									Pray.g_00178	Praz.g_00471	Prba.g_01899													
N19.HOG0000267	OG0000238	n0																									Pray.g_00177	Praz.g_00472	Prba.g_01900													
N19.HOG0000268	OG0000239	n0																									Pray.g_00175	Praz.g_00474	Prba.g_01902													
N19.HOG0000269	OG0000240	n0																									Pray.g_00174	Praz.g_00475	Prba.g_01903													
N19.HOG0000270	OG0000241	n0																									Pray.g_00173	Praz.g_00476	Prba.g_01904													
N19.HOG0000271	OG0000242	n0																									Pray.g_00172	Praz.g_00477	Prba.g_01905													
N19.HOG0000272	OG0000243	n0																									Pray.g_00169	Praz.g_00480	Prba.g_01908													
N19.HOG0000273	OG0000244	n0																									Pray.g_00167	Praz.g_00482	Prba.g_01910													
N19.HOG0000274	OG0000245	n0																									Pray.g_00166	Praz.g_00483	Prba.g_01911													
N19.HOG0000275	OG0000246	n0																									Pray.g_00165	Praz.g_00484	Prba.g_01912													
N19.HOG0000276	OG0000247	n0																									Pray.g_00162	Praz.g_00487	Prba.g_01915													
N19.HOG0000277	OG0000248	n0																									Pray.g_00160	Praz.g_00489	Prba.g_01917													
N19.HOG0000278	OG0000249	n0																									Pray.g_00159	Praz.g_00490	Prba.g_01918													
N19.HOG0000279	OG0000250	n0																									Pray.g_00158	Praz.g_00491	Prba.g_01919													
N19.HOG0000280	OG0000251	n0																									Pray.g_00157	Praz.g_00492	Prba.g_01920													
N19.HOG0000281	OG0000252	n0																									Pray.g_00156	Praz.g_00493	Prba.g_01921													
N19.HOG0000282	OG0000253	n0																									Pray.g_00155	Praz.g_00494	Prba.g_01922													
N19.HOG0000283	OG0000254	n0																									Pray.g_00153	Praz.g_00496	Prba.g_01924													
