HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn
N28.HOG0000053	OG0000016	n9					Prae.g_01235																			Prax.g_00523						Prbd.g_00826					Prbi.g_01304					
N28.HOG0000054	OG0000017	n25	Praa.g_01301				Prae.g_01311																			Prax.g_01916						Prbd.g_01832					Prbi.g_01374					
N28.HOG0000055	OG0000017	n38	Praa.g_00470				Prae.g_00444																									Prbd.g_00772					Prbi.g_00472					
N28.HOG0000056	OG0000018	n0	Praa.g_00598				Prae.g_00572																			Prax.g_00057						Prbd.g_00646					Prbi.g_00600					
N28.HOG0000057	OG0000019	n32	Praa.g_00380				Prae.g_00381																			Prax.g_00793						Prbd.g_00856					Prbi.g_00406					
N28.HOG0000058	OG0000020	n0	Praa.g_01362				Prae.g_01364																			Prax.g_01867						Prbd.g_01768					Prbi.g_01435					
N28.HOG0000059	OG0000021	n33	Praa.g_01496				Prae.g_01479																			Prax.g_01708						Prbd.g_01669					Prbi.g_01611					
N28.HOG0000060	OG0000022	n0	Praa.g_00241, Praa.g_01245				Prae.g_00244																			Prax.g_01972						Prbd.g_00998					Prbi.g_00265					
N28.HOG0000061	OG0000023	n5	Praa.g_01623				Prae.g_01600																			Prax.g_01587						Prbd.g_01546					Prbi.g_01742					
N28.HOG0000062	OG0000023	n18	Praa.g_00364				Prae.g_00364																			Prax.g_00808						Prbd.g_00874					Prbi.g_00389					
N28.HOG0000063	OG0000024	n0	Praa.g_01287				Prae.g_01290																			Prax.g_01931						Prbd.g_01860					Prbi.g_01360					
N28.HOG0000064	OG0000025	n0	Praa.g_00747				Prae.g_00748																			Prax.g_00432						Prbd.g_00045					Prbi.g_00788					
N28.HOG0000065	OG0000026	n0	Praa.g_01300				Prae.g_01310																			Prax.g_01917						Prbd.g_01833					Prbi.g_01373					
N28.HOG0000066	OG0000027	n6	Praa.g_00672				Prae.g_00646																			Prax.g_00970						Prbd.g_00572					Prbi.g_00675					
N28.HOG0000067	OG0000027	n27																																			Prbi.g_01539, Prbi.g_01764					
N28.HOG0000068	OG0000027	n32																																			Prbi.g_01540, Prbi.g_01765					
N28.HOG0000069	OG0000028	n2	Praa.g_01241																																		Prbi.g_01536					
N28.HOG0000070	OG0000028	n32	Praa.g_01273				Prae.g_01277																			Prax.g_01943						Prbd.g_01879					Prbi.g_01344					
N28.HOG0000071	OG0000029	n0	Praa.g_00783				Prae.g_00787																			Prax.g_00392						Prbd.g_00083					Prbi.g_00828					
N28.HOG0000072	OG0000030	n0	Praa.g_00784				Prae.g_00788																			Prax.g_00391						Prbd.g_00084					Prbi.g_00829					
N28.HOG0000073	OG0000031	n0	Praa.g_01839				Prae.g_01822																			Prax.g_01401						Prbd.g_01328					Prbi.g_02001					
N28.HOG0000074	OG0000032	n6	Praa.g_00033				Prae.g_00033																			Prax.g_00280						Prbd.g_01204					Prbi.g_00033					
N28.HOG0000075	OG0000033	n16	Praa.g_01564				Prae.g_01546																			Prax.g_01641						Prbd.g_01601					Prbi.g_01677					
N28.HOG0000076	OG0000033	n31	Praa.g_00738				Prae.g_00738																			Prax.g_00441						Prbd.g_00034					Prbi.g_00778					
N28.HOG0000077	OG0000034	n3																								Prax.g_01733											Prbi.g_01589					
N28.HOG0000078	OG0000034	n11																								Prax.g_01728											Prbi.g_01591					
N28.HOG0000079	OG0000034	n33	Praa.g_01476				Prae.g_01459																									Prbd.g_01689										
N28.HOG0000080	OG0000035	n22	Praa.g_01590				Prae.g_01573																			Prax.g_01616						Prbd.g_01575					Prbi.g_01702					
N28.HOG0000081	OG0000036	n13	Praa.g_01107				Prae.g_01107																			Prax.g_00138						Prbd.g_00406					Prbi.g_01153					
N28.HOG0000082	OG0000037	n17	Praa.g_01291				Prae.g_01294																			Prax.g_01927											Prbi.g_01364					
N28.HOG0000083	OG0000037	n32					Prae.g_01602																									Prbd.g_01544					Prbi.g_01281					
N28.HOG0000084	OG0000038	n4					Prae.g_01402																														Prbi.g_01467					
N28.HOG0000085	OG0000038	n30					Prae.g_01391																			Prax.g_01831																
N28.HOG0000086	OG0000039	n27	Praa.g_00013				Prae.g_00013																									Prbd.g_01224					Prbi.g_00013					
N28.HOG0000087	OG0000040	n12	Praa.g_01288				Prae.g_01291																			Prax.g_01930						Prbd.g_01859					Prbi.g_01361					
N28.HOG0000088	OG0000040	n29																								Prax.g_00460																
N28.HOG0000089	OG0000040	n30	Praa.g_00396				Prae.g_00398																			Prax.g_00776						Prbd.g_00836					Prbi.g_00426					
N28.HOG0000090	OG0000041	n0	Praa.g_00623				Prae.g_00597																			Prax.g_00082						Prbd.g_00621					Prbi.g_00625					
N28.HOG0000091	OG0000042	n5																																			Prbi.g_00046					
N28.HOG0000092	OG0000042	n9	Praa.g_01885				Prae.g_01867																			Prax.g_01447						Prbd.g_01281					Prbi.g_02059					
N28.HOG0000093	OG0000043	n3																								Prax.g_01244						Prbd.g_00379										
N28.HOG0000094	OG0000043	n18					Prae.g_00894																									Prbd.g_00192					Prbi.g_00936					
N28.HOG0000095	OG0000045	n0	Praa.g_00585				Prae.g_00559																			Prax.g_00045						Prbd.g_00658					Prbi.g_00587					
N28.HOG0000096	OG0000046	n0	Praa.g_00763				Prae.g_00764																			Prax.g_00415						Prbd.g_00061					Prbi.g_00805					
N28.HOG0000097	OG0000047	n21	Praa.g_01159				Prae.g_01163																			Prax.g_00200						Prbd.g_00468					Prbi.g_01207					
N28.HOG0000098	OG0000047	n38	Praa.g_01415				Prae.g_01422																																			
N28.HOG0000099	OG0000048	n3	Praa.g_01407				Prae.g_01416																														Prbi.g_01478					
N28.HOG0000100	OG0000048	n38	Praa.g_01447																																							
N28.HOG0000101	OG0000049	n11																								Prax.g_01823																
N28.HOG0000102	OG0000049	n17					Prae.g_01406																																			
N28.HOG0000103	OG0000049	n25	Praa.g_01425																																							
N28.HOG0000104	OG0000050	n0	Praa.g_00166				Prae.g_00169																			Prax.g_01052						Prbd.g_01074					Prbi.g_00190					
N28.HOG0000105	OG0000051	n0	Praa.g_00359				Prae.g_00359																			Prax.g_00813						Prbd.g_00879					Prbi.g_00384					
N28.HOG0000106	OG0000052	n26	Praa.g_00399				Prae.g_00402																			Prax.g_00772						Prbd.g_00833										
N28.HOG0000107	OG0000052	n43	Praa.g_00417																																							
N28.HOG0000108	OG0000053	n0	Praa.g_00711				Prae.g_00711																			Prax.g_00485						Prbd.g_00007					Prbi.g_00745					
N28.HOG0000109	OG0000054	n0	Praa.g_01628				Prae.g_01616																			Prax.g_01566						Prbd.g_01532					Prbi.g_01780					
N28.HOG0000110	OG0000055	n9	Praa.g_01832				Prae.g_01815																			Prax.g_01394						Prbd.g_01335					Prbi.g_01994					
N28.HOG0000111	OG0000056	n2	Praa.g_00031				Prae.g_00031																			Prax.g_00282						Prbd.g_01206					Prbi.g_00031					
N28.HOG0000112	OG0000056	n22																								Prax.g_00458																
N28.HOG0000113	OG0000057	n32	Praa.g_00157				Prae.g_00160																			Prax.g_01061						Prbd.g_01083					Prbi.g_00181					
N28.HOG0000114	OG0000058	n0	Praa.g_00369				Prae.g_00370																			Prax.g_00803						Prbd.g_00868					Prbi.g_00394					
N28.HOG0000115	OG0000059	n0	Praa.g_00539				Prae.g_00514																			Prax.g_00662						Prbd.g_00703					Prbi.g_00542					
N28.HOG0000116	OG0000060	n3	Praa.g_00724				Prae.g_00724																			Prax.g_00472						Prbd.g_00020					Prbi.g_00758					
N28.HOG0000117	OG0000060	n20					Prae.g_01247																			Prax.g_00452																
N28.HOG0000118	OG0000061	n7	Praa.g_00757				Prae.g_00758																			Prax.g_00421						Prbd.g_00055					Prbi.g_00799					
N28.HOG0000119	OG0000061	n26																								Prax.g_00457																
N28.HOG0000120	OG0000062	n0	Praa.g_00826				Prae.g_00828																			Prax.g_00351						Prbd.g_00124					Prbi.g_00869					
N28.HOG0000121	OG0000063	n11	Praa.g_01117																							Prax.g_00148											Prbi.g_01163					
N28.HOG0000122	OG0000063	n29					Prae.g_01322																																			
N28.HOG0000123	OG0000065	n17	Praa.g_00237				Prae.g_00240																			Prax.g_00981						Prbd.g_01002					Prbi.g_00261					
N28.HOG0000124	OG0000065	n35																								Prax.g_01581						Prbd.g_01537					Prbi.g_01748					
N28.HOG0000125	OG0000066	n5	Praa.g_01414																																							
N28.HOG0000126	OG0000066	n7	Praa.g_00475				Prae.g_00449																			Prax.g_00727						Prbd.g_00767					Prbi.g_00478					
N28.HOG0000127	OG0000067	n0	Praa.g_00698				Prae.g_00672																			Prax.g_00944						Prbd.g_00546					Prbi.g_00702					
N28.HOG0000128	OG0000068	n4	Praa.g_00740				Prae.g_00740																			Prax.g_00439						Prbd.g_00036					Prbi.g_00780					
N28.HOG0000129	OG0000069	n5	Praa.g_01125				Prae.g_01128																			Prax.g_00159						Prbd.g_00425					Prbi.g_01172					
N28.HOG0000130	OG0000069	n25	Praa.g_00984				Prae.g_00984																			Prax.g_01149						Prbd.g_00284					Prbi.g_01029					
N28.HOG0000131	OG0000070	n0	Praa.g_01039				Prae.g_01040																			Prax.g_01204						Prbd.g_00340					Prbi.g_01086					
N28.HOG0000132	OG0000071	n0	Praa.g_01255				Prae.g_01263																			Prax.g_01959						Prbd.g_01895					Prbi.g_01330					
N28.HOG0000133	OG0000072	n0	Praa.g_01318				Prae.g_01329																			Prax.g_01899						Prbd.g_01801					Prbi.g_01391					
N28.HOG0000134	OG0000073	n1																																			Prbi.g_00042, Prbi.g_00065					
N28.HOG0000135	OG0000073	n18	Praa.g_01342																													Prbd.g_01784					Prbi.g_01407					
N28.HOG0000136	OG0000074	n16	Praa.g_01387				Prae.g_01389																														Prbi.g_01460					
N28.HOG0000137	OG0000074	n27																								Prax.g_01832						Prbd.g_01737										
N28.HOG0000138	OG0000075	n0	Praa.g_01775				Prae.g_01758																			Prax.g_01338						Prbd.g_01391					Prbi.g_01938					
N28.HOG0000139	OG0000076	n24																								Prax.g_01838						Prbd.g_01730					Prbi.g_01497					
N28.HOG0000140	OG0000077	n0	Praa.g_00011				Prae.g_00011																			Prax.g_01974						Prbd.g_01226					Prbi.g_00011					
N28.HOG0000141	OG0000078	n0	Praa.g_00322				Prae.g_00323																			Prax.g_00853, Prax.g_00852						Prbd.g_00917					Prbi.g_00346					
N28.HOG0000142	OG0000079	n0	Praa.g_00381				Prae.g_00382																			Prax.g_00792						Prbd.g_00855					Prbi.g_00407					
N28.HOG0000143	OG0000080	n16	Praa.g_00669				Prae.g_00643																			Prax.g_00973						Prbd.g_00575					Prbi.g_00672					
N28.HOG0000144	OG0000081	n0	Praa.g_00691				Prae.g_00665																			Prax.g_00951						Prbd.g_00553					Prbi.g_00694					
N28.HOG0000145	OG0000082	n22	Praa.g_00810																																							
N28.HOG0000146	OG0000082	n23	Praa.g_00811																																							
N28.HOG0000147	OG0000082	n25					Prae.g_00813																			Prax.g_00366						Prbd.g_00109					Prbi.g_00854					
N28.HOG0000148	OG0000083	n0	Praa.g_00876				Prae.g_00876																			Prax.g_00501, Prax.g_00530, Prax.g_00301						Prbd.g_00174					Prbi.g_00918					
N28.HOG0000149	OG0000084	n0	Praa.g_00964				Prae.g_00964																			Prax.g_01129						Prbd.g_00264					Prbi.g_01009					
N28.HOG0000150	OG0000085	n21	Praa.g_01089				Prae.g_01090																			Prax.g_01254						Prbd.g_00389					Prbi.g_01136					
N28.HOG0000151	OG0000085	n38																								Prax.g_01759																
N28.HOG0000152	OG0000086	n0	Praa.g_01127				Prae.g_01130																			Prax.g_00161						Prbd.g_00427					Prbi.g_01174					
N28.HOG0000153	OG0000087	n0	Praa.g_01236																													Prbd.g_01913										
N28.HOG0000154	OG0000088	n4																								Prax.g_00448																
N28.HOG0000155	OG0000088	n12																								Prax.g_00508						Prbd.g_01928										
N28.HOG0000156	OG0000088	n18	Praa.g_01262				Prae.g_01269																			Prax.g_01952						Prbd.g_01889					Prbi.g_01336					
N28.HOG0000157	OG0000089	n6																								Prax.g_01580						Prbd.g_01536					Prbi.g_01749					
N28.HOG0000158	OG0000089	n13	Praa.g_01268				Prae.g_01272																			Prax.g_01948						Prbd.g_01884					Prbi.g_01341					
N28.HOG0000159	OG0000089	n28	Praa.g_01620																							Prax.g_01589						Prbd.g_01547					Prbi.g_01740					
N28.HOG0000160	OG0000090	n0	Praa.g_01394				Prae.g_01390																			Prax.g_01825						Prbd.g_01734					Prbi.g_01462					
N28.HOG0000161	OG0000091	n0	Praa.g_01484				Prae.g_01467																			Prax.g_01720						Prbd.g_01681					Prbi.g_01599					
N28.HOG0000162	OG0000092	n0	Praa.g_01606				Prae.g_01588																			Prax.g_01600						Prbd.g_01561					Prbi.g_01725					
N28.HOG0000163	OG0000093	n0	Praa.g_01723				Prae.g_01710																			Prax.g_01286						Prbd.g_01439					Prbi.g_01873					
N28.HOG0000164	OG0000094	n0	Praa.g_01772				Prae.g_01755																			Prax.g_01335						Prbd.g_01394					Prbi.g_01935					
N28.HOG0000165	OG0000095	n0	Praa.g_01806				Prae.g_01789																			Prax.g_01368						Prbd.g_01361					Prbi.g_01968					
N28.HOG0000166	OG0000096	n7	Praa.g_01877				Prae.g_01859																			Prax.g_01439						Prbd.g_01289					Prbi.g_02051					
N28.HOG0000167	OG0000097	n3	Praa.g_01894				Prae.g_01877																			Prax.g_01456						Prbd.g_01272					Prbi.g_02069					
N28.HOG0000168	OG0000098	n0	Praa.g_00003				Prae.g_00003																			Prax.g_01493						Prbd.g_01234					Prbi.g_00003					
N28.HOG0000169	OG0000099	n0	Praa.g_00023				Prae.g_00023																			Prax.g_00290						Prbd.g_01214					Prbi.g_00023					
N28.HOG0000170	OG0000100	n3	Praa.g_00039																							Prax.g_00274						Prbd.g_01199					Prbi.g_00048					
N28.HOG0000171	OG0000100	n22	Praa.g_00409																																							
N28.HOG0000172	OG0000101	n0	Praa.g_00049				Prae.g_00051																			Prax.g_00624						Prbd.g_01188					Prbi.g_00060					
N28.HOG0000173	OG0000102	n0	Praa.g_00113				Prae.g_00112																			Prax.g_01106						Prbd.g_01131					Prbi.g_00120					
N28.HOG0000174	OG0000103	n0	Praa.g_00121				Prae.g_00121																			Prax.g_01097						Prbd.g_01122					Prbi.g_00129					
N28.HOG0000175	OG0000104	n31	Praa.g_00139				Prae.g_00139																			Prax.g_01079						Prbd.g_01103										
N28.HOG0000176	OG0000104	n39																														Prbd.g_01104					Prbi.g_00147					
N28.HOG0000177	OG0000105	n0	Praa.g_00170				Prae.g_00173																			Prax.g_01048						Prbd.g_01070					Prbi.g_00194					
N28.HOG0000178	OG0000106	n0	Praa.g_00184				Prae.g_00187																			Prax.g_01034						Prbd.g_01056					Prbi.g_00208					
N28.HOG0000179	OG0000107	n4	Praa.g_00192				Prae.g_00195																			Prax.g_01026						Prbd.g_01048					Prbi.g_00216					
N28.HOG0000180	OG0000107	n21																																			Prbi.g_01521					
N28.HOG0000181	OG0000108	n0	Praa.g_00202				Prae.g_00205																			Prax.g_01016						Prbd.g_01038					Prbi.g_00226					
N28.HOG0000182	OG0000109	n0	Praa.g_00239				Prae.g_00242																			Prax.g_00979						Prbd.g_01000					Prbi.g_00263					
N28.HOG0000183	OG0000110	n0	Praa.g_00251				Prae.g_00254																			Prax.g_00488, Prax.g_00924						Prbd.g_00988					Prbi.g_00275					
N28.HOG0000184	OG0000111	n0	Praa.g_00274				Prae.g_01440																			Prax.g_00901						Prbd.g_00965					Prbi.g_00298					
N28.HOG0000185	OG0000112	n0	Praa.g_00284				Prae.g_00285																			Prax.g_00891						Prbd.g_00955					Prbi.g_00308					
N28.HOG0000186	OG0000113	n0	Praa.g_00297				Prae.g_00298																			Prax.g_00878						Prbd.g_00942					Prbi.g_00321					
N28.HOG0000187	OG0000114	n0	Praa.g_00325				Prae.g_00326																			Prax.g_00848						Prbd.g_00914					Prbi.g_00349					
N28.HOG0000188	OG0000115	n0	Praa.g_00474				Prae.g_00448																			Prax.g_00728						Prbd.g_00768					Prbi.g_00477					
N28.HOG0000189	OG0000116	n0	Praa.g_00476				Prae.g_00450																			Prax.g_00726						Prbd.g_00766					Prbi.g_00479					
N28.HOG0000190	OG0000117	n0	Praa.g_00480				Prae.g_00454																			Prax.g_00722						Prbd.g_00762					Prbi.g_00483					
N28.HOG0000191	OG0000118	n0	Praa.g_00499				Prae.g_00473																			Prax.g_00702						Prbd.g_00743					Prbi.g_00502					
N28.HOG0000192	OG0000119	n0	Praa.g_00532				Prae.g_00506																			Prax.g_00669						Prbd.g_00710					Prbi.g_00535					
N28.HOG0000193	OG0000120	n0	Praa.g_00533				Prae.g_00508																			Prax.g_00668						Prbd.g_00709					Prbi.g_00536					
N28.HOG0000194	OG0000121	n0	Praa.g_00544				Prae.g_00518																			Prax.g_00004						Prbd.g_00699					Prbi.g_00546					
N28.HOG0000195	OG0000122	n0	Praa.g_00553				Prae.g_00527																			Prax.g_00013						Prbd.g_00690					Prbi.g_00555					
N28.HOG0000196	OG0000123	n0	Praa.g_00584				Prae.g_01432, Prae.g_00558																			Prax.g_00044						Prbd.g_00659					Prbi.g_00586					
N28.HOG0000197	OG0000124	n0	Praa.g_00651				Prae.g_00625																			Prax.g_00110						Prbd.g_00593					Prbi.g_00654					
N28.HOG0000198	OG0000125	n0	Praa.g_00652				Prae.g_00626																			Prax.g_00111						Prbd.g_00592					Prbi.g_00655					
N28.HOG0000199	OG0000126	n0	Praa.g_00653				Prae.g_00627																			Prax.g_00112						Prbd.g_00591					Prbi.g_00656					
N28.HOG0000200	OG0000127	n0	Praa.g_00686				Prae.g_00660																			Prax.g_00956						Prbd.g_00558					Prbi.g_00689					
N28.HOG0000201	OG0000128	n0	Praa.g_00713				Prae.g_00713																			Prax.g_00483						Prbd.g_00009					Prbi.g_00747					
N28.HOG0000202	OG0000129	n0	Praa.g_00733				Prae.g_00733																			Prax.g_00463						Prbd.g_00029					Prbi.g_00767					
N28.HOG0000203	OG0000130	n0	Praa.g_00787				Prae.g_00791																			Prax.g_00388						Prbd.g_00087					Prbi.g_00832					
N28.HOG0000204	OG0000131	n0	Praa.g_00801				Prae.g_00804																			Prax.g_00375						Prbd.g_00100					Prbi.g_00845					
N28.HOG0000205	OG0000132	n0	Praa.g_00838				Prae.g_00839																			Prax.g_00339						Prbd.g_00136					Prbi.g_00881					
N28.HOG0000206	OG0000133	n0	Praa.g_00923				Prae.g_00924																			Prax.g_00578						Prbd.g_00222					Prbi.g_00968					
N28.HOG0000207	OG0000134	n0	Praa.g_00932				Prae.g_00933																			Prax.g_00588						Prbd.g_00232					Prbi.g_00977					
N28.HOG0000208	OG0000135	n0	Praa.g_00968				Prae.g_00968																			Prax.g_01133						Prbd.g_00268					Prbi.g_01013					
N28.HOG0000209	OG0000136	n0	Praa.g_01036				Prae.g_01037																			Prax.g_01201						Prbd.g_00337					Prbi.g_01083					
N28.HOG0000210	OG0000137	n0	Praa.g_01130				Prae.g_01133																			Prax.g_00164						Prbd.g_00430					Prbi.g_01177					
N28.HOG0000211	OG0000138	n6	Praa.g_01155				Prae.g_01158																			Prax.g_00195						Prbd.g_00463					Prbi.g_01202					
N28.HOG0000212	OG0000139	n0	Praa.g_01165				Prae.g_01169																			Prax.g_00206						Prbd.g_00474					Prbi.g_01213					
N28.HOG0000213	OG0000140	n0	Praa.g_01216				Prae.g_01220																			Prax.g_00257						Prbd.g_00525					Prbi.g_01264					
N28.HOG0000214	OG0000141	n0	Praa.g_01224				Prae.g_01434																			Prax.g_01789						Prbd.g_01921					Prbi.g_01277					
N28.HOG0000215	OG0000142	n0	Praa.g_01330				Prae.g_01341																			Prax.g_01887						Prbd.g_01789					Prbi.g_01403					
N28.HOG0000216	OG0000143	n0	Praa.g_01366				Prae.g_01368																			Prax.g_01863						Prbd.g_01764					Prbi.g_01439					
N28.HOG0000217	OG0000144	n0	Praa.g_01463				Prae.g_01446																			Prax.g_01746						Prbd.g_01702					Prbi.g_01576					
N28.HOG0000218	OG0000145	n0	Praa.g_01477				Prae.g_01460																			Prax.g_01727						Prbd.g_01688					Prbi.g_01592					
N28.HOG0000219	OG0000146	n0	Praa.g_01513				Prae.g_01496																			Prax.g_01691						Prbd.g_01652					Prbi.g_01627					
N28.HOG0000220	OG0000147	n0	Praa.g_01554				Prae.g_01536																			Prax.g_01651						Prbd.g_01611					Prbi.g_01667					
N28.HOG0000221	OG0000148	n0	Praa.g_01555				Prae.g_01537																			Prax.g_01650						Prbd.g_01610					Prbi.g_01668					
N28.HOG0000222	OG0000149	n0	Praa.g_01633				Prae.g_01621																			Prax.g_01561						Prbd.g_01527					Prbi.g_01785					
N28.HOG0000223	OG0000150	n0	Praa.g_01672				Prae.g_01659																			Prax.g_01523						Prbd.g_01489					Prbi.g_01823					
N28.HOG0000224	OG0000151	n0	Praa.g_01675				Prae.g_01662																			Prax.g_01520						Prbd.g_01486					Prbi.g_01826					
N28.HOG0000225	OG0000152	n0	Praa.g_01695				Prae.g_01681																			Prax.g_01257						Prbd.g_01466					Prbi.g_01845					
N28.HOG0000226	OG0000153	n0	Praa.g_01734				Prae.g_01717																			Prax.g_01297						Prbd.g_01432					Prbi.g_01897					
N28.HOG0000227	OG0000154	n0	Praa.g_01770				Prae.g_01753																			Prax.g_01333						Prbd.g_01396					Prbi.g_01933					
N28.HOG0000228	OG0000155	n0	Praa.g_01788				Prae.g_01772																			Prax.g_01351						Prbd.g_01378					Prbi.g_01951					
N28.HOG0000229	OG0000156	n0	Praa.g_01817				Prae.g_01800																			Prax.g_01379						Prbd.g_01350					Prbi.g_01979					
