HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn
N14.HOG0000179	OG0000137	n0				Prad.g_01526											Prao.g_01119																									
N14.HOG0000180	OG0000138	n6				Prad.g_01501											Prao.g_01094																									
N14.HOG0000181	OG0000138	n23															Prao.g_00646																									
N14.HOG0000182	OG0000139	n0				Prad.g_01490											Prao.g_01083																									
N14.HOG0000183	OG0000140	n0				Prad.g_01438											Prao.g_01032																									
N14.HOG0000184	OG0000141	n0				Prad.g_00076											Prao.g_00014																									
N14.HOG0000185	OG0000142	n0				Prad.g_00616											Prao.g_01264																									
N14.HOG0000186	OG0000143	n0				Prad.g_00594											Prao.g_01239																									
N14.HOG0000187	OG0000144	n0				Prad.g_00528											Prao.g_01384																									
N14.HOG0000188	OG0000145	n0				Prad.g_00514											Prao.g_01398																									
N14.HOG0000189	OG0000146	n0				Prad.g_00477											Prao.g_01433																									
N14.HOG0000190	OG0000147	n0				Prad.g_00437											Prao.g_01473																									
N14.HOG0000191	OG0000148	n0				Prad.g_00436											Prao.g_01474																									
N14.HOG0000192	OG0000149	n0				Prad.g_00943											Prao.g_01550																									
N14.HOG0000193	OG0000150	n0				Prad.g_00905											Prao.g_01588																									
N14.HOG0000194	OG0000151	n0				Prad.g_00902											Prao.g_01591																									
N14.HOG0000195	OG0000152	n0				Prad.g_00882											Prao.g_01610																									
N14.HOG0000196	OG0000153	n0				Prad.g_00848											Prao.g_01646																									
N14.HOG0000197	OG0000154	n0				Prad.g_00812											Prao.g_01682																									
N14.HOG0000198	OG0000155	n0				Prad.g_00794											Prao.g_01700																									
N14.HOG0000199	OG0000156	n0				Prad.g_01294, Prad.g_00766											Prao.g_01728																									
N14.HOG0000200	OG0000157	n0				Prad.g_01615											Prao.g_01760																									
N14.HOG0000201	OG0000158	n0				Prad.g_01553											Prao.g_01823																									
N14.HOG0000202	OG0000160	n0				Prad.g_01535											Prao.g_01842																									
N14.HOG0000203	OG0000161	n0				Prad.g_01534											Prao.g_01843																									
N14.HOG0000204	OG0000162	n0				Prad.g_01532											Prao.g_01845																									
N14.HOG0000205	OG0000163	n0				Prad.g_01531											Prao.g_01846																									
N14.HOG0000206	OG0000164	n0				Prad.g_01530											Prao.g_01847																									
N14.HOG0000207	OG0000165	n0				Prad.g_01529											Prao.g_01848																									
N14.HOG0000208	OG0000166	n0				Prad.g_01528											Prao.g_01849																									
N14.HOG0000209	OG0000167	n0				Prad.g_01527											Prao.g_01850																									
N14.HOG0000210	OG0000168	n0				Prad.g_01976											Prao.g_00157																									
N14.HOG0000211	OG0000169	n0				Prad.g_01974											Prao.g_00159																									
N14.HOG0000212	OG0000170	n0				Prad.g_01972											Prao.g_00161																									
N14.HOG0000213	OG0000171	n0				Prad.g_01971											Prao.g_00162																									
N14.HOG0000214	OG0000172	n0				Prad.g_01970											Prao.g_00163																									
N14.HOG0000215	OG0000173	n0				Prad.g_01969											Prao.g_00164																									
N14.HOG0000216	OG0000174	n0				Prad.g_01968											Prao.g_00165																									
N14.HOG0000217	OG0000175	n0				Prad.g_01967											Prao.g_00166																									
N14.HOG0000218	OG0000176	n0				Prad.g_01966											Prao.g_00167																									
N14.HOG0000219	OG0000177	n0				Prad.g_01965											Prao.g_00168																									
N14.HOG0000220	OG0000178	n0				Prad.g_01964											Prao.g_00169																									
N14.HOG0000221	OG0000179	n0				Prad.g_01962											Prao.g_00171																									
N14.HOG0000222	OG0000180	n0				Prad.g_01961											Prao.g_00172																									
N14.HOG0000223	OG0000181	n0				Prad.g_01960											Prao.g_00173																									
N14.HOG0000224	OG0000182	n0				Prad.g_01959											Prao.g_00174																									
N14.HOG0000225	OG0000183	n0				Prad.g_01958											Prao.g_00175																									
N14.HOG0000226	OG0000184	n0				Prad.g_01957											Prao.g_00176																									
N14.HOG0000227	OG0000185	n0				Prad.g_01954											Prao.g_00178																									
N14.HOG0000228	OG0000186	n0				Prad.g_01951											Prao.g_00181																									
N14.HOG0000229	OG0000187	n0				Prad.g_01950											Prao.g_00182																									
N14.HOG0000230	OG0000188	n0				Prad.g_01949											Prao.g_00183																									
N14.HOG0000231	OG0000189	n0				Prad.g_01947											Prao.g_00186																									
N14.HOG0000232	OG0000190	n0				Prad.g_01945											Prao.g_00188																									
N14.HOG0000233	OG0000191	n0				Prad.g_01944											Prao.g_00189																									
N14.HOG0000234	OG0000192	n0				Prad.g_01943											Prao.g_00190																									
N14.HOG0000235	OG0000193	n0				Prad.g_01941											Prao.g_00191																									
N14.HOG0000236	OG0000194	n0				Prad.g_01940											Prao.g_00192																									
N14.HOG0000237	OG0000195	n0				Prad.g_01939											Prao.g_00193																									
N14.HOG0000238	OG0000196	n0				Prad.g_01938											Prao.g_00194																									
N14.HOG0000239	OG0000197	n0				Prad.g_01936											Prao.g_00196																									
N14.HOG0000240	OG0000198	n0				Prad.g_01935											Prao.g_00197																									
N14.HOG0000241	OG0000199	n0				Prad.g_01934											Prao.g_00198																									
N14.HOG0000242	OG0000200	n0				Prad.g_01929											Prao.g_00203																									
N14.HOG0000243	OG0000201	n0				Prad.g_01928											Prao.g_00204																									
N14.HOG0000244	OG0000202	n0				Prad.g_01927											Prao.g_00205																									
N14.HOG0000245	OG0000203	n0				Prad.g_01924											Prao.g_00208																									
N14.HOG0000246	OG0000204	n0				Prad.g_01923											Prao.g_00209																									
N14.HOG0000247	OG0000205	n0				Prad.g_01920											Prao.g_00212																									
N14.HOG0000248	OG0000206	n0				Prad.g_01918											Prao.g_00214																									
N14.HOG0000249	OG0000207	n0				Prad.g_01916											Prao.g_00216																									
N14.HOG0000250	OG0000208	n0				Prad.g_01915											Prao.g_00217																									
N14.HOG0000251	OG0000209	n0				Prad.g_01914											Prao.g_00218																									
N14.HOG0000252	OG0000210	n0				Prad.g_01913											Prao.g_00219																									
N14.HOG0000253	OG0000211	n0				Prad.g_01912											Prao.g_00220																									
N14.HOG0000254	OG0000212	n0				Prad.g_01911											Prao.g_00221																									
N14.HOG0000255	OG0000213	n0				Prad.g_01910											Prao.g_00222																									
N14.HOG0000256	OG0000214	n0				Prad.g_01909											Prao.g_00223																									
N14.HOG0000257	OG0000215	n0				Prad.g_01908											Prao.g_00224																									
N14.HOG0000258	OG0000216	n0				Prad.g_01907											Prao.g_00225																									
N14.HOG0000259	OG0000217	n0				Prad.g_01905											Prao.g_00227																									
N14.HOG0000260	OG0000218	n0				Prad.g_01904											Prao.g_00228																									
N14.HOG0000261	OG0000219	n0				Prad.g_01903											Prao.g_00229																									
N14.HOG0000262	OG0000220	n0				Prad.g_01902											Prao.g_00230																									
N14.HOG0000263	OG0000221	n0				Prad.g_01899											Prao.g_00233																									
N14.HOG0000264	OG0000222	n0				Prad.g_01898											Prao.g_00234																									
N14.HOG0000265	OG0000223	n0				Prad.g_01897											Prao.g_00235																									
N14.HOG0000266	OG0000224	n0				Prad.g_01896											Prao.g_00236																									
N14.HOG0000267	OG0000225	n0				Prad.g_01895											Prao.g_00237																									
N14.HOG0000268	OG0000226	n0				Prad.g_01894											Prao.g_00238																									
N14.HOG0000269	OG0000227	n0				Prad.g_01893											Prao.g_00239																									
N14.HOG0000270	OG0000228	n0				Prad.g_01892											Prao.g_00240																									
N14.HOG0000271	OG0000229	n0				Prad.g_01891											Prao.g_00241																									
N14.HOG0000272	OG0000230	n0				Prad.g_01890											Prao.g_00242																									
N14.HOG0000273	OG0000231	n0				Prad.g_01889											Prao.g_00243																									
N14.HOG0000274	OG0000232	n0				Prad.g_01887											Prao.g_00244																									
N14.HOG0000275	OG0000233	n0				Prad.g_01886											Prao.g_00245																									
N14.HOG0000276	OG0000234	n0				Prad.g_01885											Prao.g_00246																									
N14.HOG0000277	OG0000235	n0				Prad.g_01884											Prao.g_00247																									
N14.HOG0000278	OG0000236	n0				Prad.g_01883											Prao.g_00248																									
N14.HOG0000279	OG0000237	n0				Prad.g_01882											Prao.g_00249																									
N14.HOG0000280	OG0000238	n0				Prad.g_01881											Prao.g_00250																									
N14.HOG0000281	OG0000239	n0				Prad.g_01879											Prao.g_00252																									
N14.HOG0000282	OG0000240	n0				Prad.g_01878											Prao.g_00254																									
N14.HOG0000283	OG0000241	n0				Prad.g_01877											Prao.g_00255																									
N14.HOG0000284	OG0000242	n0				Prad.g_01876											Prao.g_00256																									
N14.HOG0000285	OG0000243	n0				Prad.g_01873											Prao.g_00259																									
N14.HOG0000286	OG0000244	n0				Prad.g_01871											Prao.g_00261																									
N14.HOG0000287	OG0000245	n0				Prad.g_01870											Prao.g_00262																									
N14.HOG0000288	OG0000246	n0				Prad.g_01869											Prao.g_00263																									
N14.HOG0000289	OG0000247	n0				Prad.g_01866											Prao.g_00266																									
N14.HOG0000290	OG0000248	n0				Prad.g_01864											Prao.g_00268																									
N14.HOG0000291	OG0000249	n0				Prad.g_01863											Prao.g_00269																									
N14.HOG0000292	OG0000250	n0				Prad.g_01862											Prao.g_00270																									
N14.HOG0000293	OG0000251	n0				Prad.g_01861											Prao.g_00271																									
N14.HOG0000294	OG0000252	n0				Prad.g_01860											Prao.g_00272																									
N14.HOG0000295	OG0000253	n0				Prad.g_01859											Prao.g_00273																									
N14.HOG0000296	OG0000254	n0				Prad.g_01857											Prao.g_00274																									
N14.HOG0000297	OG0000255	n0				Prad.g_01856											Prao.g_00275																									
N14.HOG0000298	OG0000256	n0				Prad.g_01853											Prao.g_00278																									
N14.HOG0000299	OG0000257	n0				Prad.g_01851											Prao.g_00280																									
N14.HOG0000300	OG0000258	n0				Prad.g_01846											Prao.g_00283																									
N14.HOG0000301	OG0000259	n0				Prad.g_01845											Prao.g_00284																									
N14.HOG0000302	OG0000260	n0				Prad.g_01844											Prao.g_00285																									
N14.HOG0000303	OG0000261	n0				Prad.g_01843											Prao.g_00286																									
N14.HOG0000304	OG0000262	n0				Prad.g_01842											Prao.g_00287																									
N14.HOG0000305	OG0000263	n0				Prad.g_01840											Prao.g_00289																									
N14.HOG0000306	OG0000264	n0				Prad.g_01839											Prao.g_00290																									
N14.HOG0000307	OG0000265	n0				Prad.g_01838											Prao.g_00291																									
N14.HOG0000308	OG0000266	n0				Prad.g_01837											Prao.g_00292																									
N14.HOG0000309	OG0000267	n0				Prad.g_01836											Prao.g_00293																									
N14.HOG0000310	OG0000268	n0				Prad.g_01835											Prao.g_00294																									
N14.HOG0000311	OG0000269	n0				Prad.g_01833											Prao.g_00296																									
N14.HOG0000312	OG0000270	n0				Prad.g_01832											Prao.g_00297																									
N14.HOG0000313	OG0000271	n0				Prad.g_01831											Prao.g_00298																									
N14.HOG0000314	OG0000272	n0				Prad.g_01830											Prao.g_00299																									
N14.HOG0000315	OG0000273	n0				Prad.g_01829											Prao.g_00300																									
N14.HOG0000316	OG0000274	n0				Prad.g_01828											Prao.g_00301																									
N14.HOG0000317	OG0000275	n0				Prad.g_01827											Prao.g_00302																									
N14.HOG0000318	OG0000276	n0				Prad.g_01826											Prao.g_00303																									
N14.HOG0000319	OG0000277	n0				Prad.g_01824											Prao.g_00305																									
N14.HOG0000320	OG0000278	n0				Prad.g_01823											Prao.g_00306																									
N14.HOG0000321	OG0000279	n0				Prad.g_01822											Prao.g_00307																									
N14.HOG0000322	OG0000280	n0				Prad.g_01820											Prao.g_00309																									
N14.HOG0000323	OG0000281	n0				Prad.g_01818											Prao.g_00311																									
N14.HOG0000324	OG0000282	n0				Prad.g_01817											Prao.g_00312																									
N14.HOG0000325	OG0000283	n0				Prad.g_01816											Prao.g_00313																									
N14.HOG0000326	OG0000284	n0				Prad.g_01815											Prao.g_00314																									
N14.HOG0000327	OG0000285	n0				Prad.g_01814											Prao.g_00315																									
N14.HOG0000328	OG0000286	n0				Prad.g_01813											Prao.g_00316																									
N14.HOG0000329	OG0000287	n0				Prad.g_01812											Prao.g_00317																									
N14.HOG0000330	OG0000288	n0				Prad.g_01810											Prao.g_00319																									
N14.HOG0000331	OG0000289	n0				Prad.g_01809											Prao.g_00320																									
N14.HOG0000332	OG0000290	n0				Prad.g_01808											Prao.g_00321																									
N14.HOG0000333	OG0000291	n0				Prad.g_01806											Prao.g_00323																									
N14.HOG0000334	OG0000292	n0				Prad.g_01805											Prao.g_00324																									
N14.HOG0000335	OG0000293	n0				Prad.g_01804											Prao.g_00325																									
N14.HOG0000336	OG0000294	n0				Prad.g_01803											Prao.g_00326																									
N14.HOG0000337	OG0000295	n0				Prad.g_01802											Prao.g_00327																									
N14.HOG0000338	OG0000296	n0				Prad.g_01801											Prao.g_00328																									
N14.HOG0000339	OG0000297	n0				Prad.g_01800											Prao.g_00329																									
N14.HOG0000340	OG0000298	n0				Prad.g_01798											Prao.g_00331																									
N14.HOG0000341	OG0000299	n0				Prad.g_01797											Prao.g_00332																									
N14.HOG0000342	OG0000300	n0				Prad.g_01796											Prao.g_00333																									
N14.HOG0000343	OG0000301	n0				Prad.g_01795											Prao.g_00334																									
N14.HOG0000344	OG0000302	n0				Prad.g_01794											Prao.g_00335																									
N14.HOG0000345	OG0000303	n0				Prad.g_01793											Prao.g_00336																									
N14.HOG0000346	OG0000304	n0				Prad.g_01791											Prao.g_00338																									
N14.HOG0000347	OG0000305	n0				Prad.g_01790											Prao.g_00339																									
N14.HOG0000348	OG0000306	n0				Prad.g_01787											Prao.g_00342																									
N14.HOG0000349	OG0000307	n0				Prad.g_01786											Prao.g_00343																									
N14.HOG0000350	OG0000308	n0				Prad.g_01785											Prao.g_00344																									
N14.HOG0000351	OG0000309	n0				Prad.g_01784											Prao.g_00345																									
N14.HOG0000352	OG0000310	n0				Prad.g_01783											Prao.g_00346																									
N14.HOG0000353	OG0000311	n0				Prad.g_01782											Prao.g_00347																									
N14.HOG0000354	OG0000312	n0				Prad.g_01781											Prao.g_00348																									
