HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn
N4.HOG0000051	OG0000010	n44	Praa.g_00249			Prad.g_01742	Prae.g_00252		Prag.g_00242								Prao.g_00387				Pras.g_01101		Prau.g_00251	Prav.g_01896	Praw.g_00884	Prax.g_00926	Pray.g_00730	Praz.g_00609	Prba.g_00468			Prbd.g_00990					Prbi.g_00273					
N4.HOG0000052	OG0000011	n5	Praa.g_00374			Prad.g_00734	Prae.g_00375										Prao.g_00510				Pras.g_01228		Prau.g_00378			Prax.g_00798	Pray.g_00853	Praz.g_00799	Prba.g_00869			Prbd.g_00863					Prbi.g_00399					
N4.HOG0000053	OG0000011	n28	Praa.g_00754			Prad.g_01096	Prae.g_00755		Prag.g_00748								Prao.g_00690				Pras.g_01653		Prau.g_00804	Prav.g_00350	Praw.g_01755	Prax.g_00425	Pray.g_00296	Praz.g_01564	Prba.g_01551			Prbd.g_00052					Prbi.g_00796					
N4.HOG0000054	OG0000012	n2	Praa.g_01092				Prae.g_01093		Prag.g_01088												Pras.g_01985		Prau.g_01139	Prav.g_00001			Pray.g_00135		Prba.g_01213			Prbd.g_00392					Prbi.g_01139					
N4.HOG0000055	OG0000012	n23																								Prax.g_00173						Prbd.g_00439										
N4.HOG0000056	OG0000012	n43							Prag.g_01658																Praw.g_00504	Prax.g_00512																
N4.HOG0000057	OG0000012	n45	Praa.g_00373			Prad.g_00735	Prae.g_00374		Prag.g_00368								Prao.g_00509				Pras.g_01227		Prau.g_00377	Prav.g_00993	Praw.g_00758	Prax.g_00799	Pray.g_00852	Praz.g_00800	Prba.g_00868			Prbd.g_00864					Prbi.g_00398					
N4.HOG0000058	OG0000013	n12	Praa.g_01589			Prad.g_00401	Prae.g_01572		Prag.g_01600								Prao.g_01507				Pras.g_00463		Prau.g_01641	Prav.g_01688	Praw.g_00447	Prax.g_01617	Pray.g_01610	Praz.g_00929	Prba.g_00276			Prbd.g_01576					Prbi.g_01701					
N4.HOG0000059	OG0000013	n32	Praa.g_00105			Prad.g_01888			Prag.g_00098												Pras.g_00956		Prau.g_00106	Prav.g_00170	Praw.g_01330		Pray.g_00184	Praz.g_00465	Prba.g_01893			Prbd.g_01139					Prbi.g_00112					
N4.HOG0000060	OG0000014	n5	Praa.g_01409				Prae.g_01401										Prao.g_01213				Pras.g_00304		Prau.g_01438, Prau.g_01470				Pray.g_01792	Praz.g_01102	Prba.g_00159								Prbi.g_01502					
N4.HOG0000061	OG0000014	n43	Praa.g_00306			Prad.g_01685	Prae.g_00307		Prag.g_00297												Pras.g_01158		Prau.g_00308	Prav.g_01952	Praw.g_00828	Prax.g_00869	Pray.g_00784	Praz.g_00663	Prba.g_00522			Prbd.g_00933					Prbi.g_00330					
N4.HOG0000062	OG0000015	n1				Prad.g_00683															Pras.g_01263		Prau.g_00414				Pray.g_00897	Praz.g_01921	Prba.g_00913													
N4.HOG0000063	OG0000015	n29	Praa.g_00330			Prad.g_01661	Prae.g_00331		Prag.g_00321								Prao.g_00466				Pras.g_01182		Prau.g_00332	Prav.g_01976	Praw.g_00804	Prax.g_00843	Pray.g_00808	Praz.g_00687	Prba.g_00546			Prbd.g_00909					Prbi.g_00354					
N4.HOG0000064	OG0000016	n4	Praa.g_00765				Prae.g_00769										Prao.g_00703							Prav.g_00363								Prbd.g_00065					Prbi.g_00810					
N4.HOG0000065	OG0000016	n9					Prae.g_01235		Prag.g_00765												Pras.g_00127		Prau.g_00817	Prav.g_00961	Praw.g_01738	Prax.g_00523	Pray.g_00309	Praz.g_01551	Prba.g_01538			Prbd.g_00826					Prbi.g_01304					
N4.HOG0000066	OG0000017	n23				Prad.g_01298			Prag.g_01646																Praw.g_00492																	
N4.HOG0000067	OG0000017	n25	Praa.g_01301			Prad.g_00353	Prae.g_01311		Prag.g_01336								Prao.g_01293				Pras.g_00185		Prau.g_01353		Praw.g_00962	Prax.g_01916	Pray.g_01887	Praz.g_01197	Prba.g_01175			Prbd.g_01832					Prbi.g_01374					
N4.HOG0000068	OG0000017	n38	Praa.g_00470				Prae.g_00444		Prag.g_00449								Prao.g_00576				Pras.g_01348			Prav.g_01068	Praw.g_00677		Pray.g_00960	Praz.g_01858	Prba.g_00991			Prbd.g_00772					Prbi.g_00472					
N4.HOG0000069	OG0000018	n0	Praa.g_00598			Prad.g_01387	Prae.g_00572		Prag.g_00576								Prao.g_00036				Pras.g_01474		Prau.g_00636	Prav.g_01194	Praw.g_01944	Prax.g_00057	Pray.g_01165	Praz.g_01732	Prba.g_01719			Prbd.g_00646					Prbi.g_00600					
N4.HOG0000070	OG0000019	n32	Praa.g_00380			Prad.g_00728	Prae.g_00381		Prag.g_00374								Prao.g_00515				Pras.g_01235		Prau.g_00385	Prav.g_00998	Praw.g_00752	Prax.g_00793	Pray.g_00860	Praz.g_00792	Prba.g_00876			Prbd.g_00856					Prbi.g_00406					
N4.HOG0000071	OG0000019	n49				Prad.g_00951															Pras.g_00539		Prau.g_01284																			
N4.HOG0000072	OG0000020	n0	Praa.g_01362			Prad.g_00598	Prae.g_01364		Prag.g_01385								Prao.g_01243				Pras.g_00246		Prau.g_01405	Prav.g_01469	Praw.g_01012	Prax.g_01867	Pray.g_01833	Praz.g_01143	Prba.g_00200			Prbd.g_01768					Prbi.g_01435					
N4.HOG0000073	OG0000021	n5																			Pras.g_00886		Prau.g_00040																			
N4.HOG0000074	OG0000021	n33	Praa.g_01496			Prad.g_00494	Prae.g_01479		Prag.g_01510								Prao.g_01417				Pras.g_00370		Prau.g_01551	Prav.g_01598	Praw.g_00357	Prax.g_01708	Pray.g_01702	Praz.g_01021	Prba.g_00693			Prbd.g_01669					Prbi.g_01611					
N4.HOG0000075	OG0000022	n0	Praa.g_00241, Praa.g_01245			Prad.g_01750	Prae.g_00244		Prag.g_01231, Prag.g_00234								Prao.g_00379				Pras.g_01093, Pras.g_00148		Prau.g_01316	Prav.g_02001	Praw.g_01950	Prax.g_01972	Pray.g_00722	Praz.g_00601	Prba.g_00460			Prbd.g_00998					Prbi.g_00265					
N4.HOG0000076	OG0000023	n5	Praa.g_01623			Prad.g_01981	Prae.g_01600		Prag.g_01633								Prao.g_01346				Pras.g_00507		Prau.g_01680		Praw.g_00479	Prax.g_01587	Pray.g_01578	Praz.g_00896	Prba.g_00245			Prbd.g_01546					Prbi.g_01742					
N4.HOG0000077	OG0000023	n18	Praa.g_00364			Prad.g_00745	Prae.g_00364		Prag.g_00359								Prao.g_00500				Pras.g_01218		Prau.g_00367	Prav.g_00984	Praw.g_00767	Prax.g_00808	Pray.g_00842	Praz.g_00810	Prba.g_00858			Prbd.g_00874					Prbi.g_00389					
N4.HOG0000078	OG0000024	n0	Praa.g_01287			Prad.g_00338	Prae.g_01290		Prag.g_01325								Prao.g_01308				Pras.g_00175		Prau.g_01344	Prav.g_01406	Praw.g_00951	Prax.g_01931	Pray.g_01898	Praz.g_01208	Prba.g_01164			Prbd.g_01860					Prbi.g_01360					
N4.HOG0000079	OG0000025	n0	Praa.g_00747			Prad.g_01088	Prae.g_00748		Prag.g_00740								Prao.g_00683				Pras.g_01645		Prau.g_00796	Prav.g_00343	Praw.g_01763	Prax.g_00432	Pray.g_00289	Praz.g_01571	Prba.g_01558			Prbd.g_00045					Prbi.g_00788					
N4.HOG0000080	OG0000026	n0	Praa.g_01300			Prad.g_00352	Prae.g_01310		Prag.g_01647, Prag.g_01335, Prag.g_00719								Prao.g_01294				Pras.g_00184		Prau.g_01352	Prav.g_01736, Prav.g_01415	Praw.g_00493, Praw.g_00961, Praw.g_01782	Prax.g_01917	Pray.g_01888	Praz.g_01198	Prba.g_01174			Prbd.g_01833					Prbi.g_01373					
N4.HOG0000081	OG0000027	n6	Praa.g_00672			Prad.g_01246	Prae.g_00646		Prag.g_00650								Prao.g_00111				Pras.g_01548		Prau.g_00712	Prav.g_01270	Praw.g_01850	Prax.g_00970	Pray.g_01091	Praz.g_01658	Prba.g_01645			Prbd.g_00572					Prbi.g_00675					
N4.HOG0000082	OG0000027	n27																						Prav.g_01749	Praw.g_00501			Praz.g_01241									Prbi.g_01539, Prbi.g_01764					
N4.HOG0000083	OG0000027	n32							Prag.g_01656															Prav.g_01750	Praw.g_00502												Prbi.g_01540, Prbi.g_01765					
N4.HOG0000084	OG0000028	n2	Praa.g_01241						Prag.g_01655														Prau.g_00781				Pray.g_01931		Prba.g_01131								Prbi.g_01536					
N4.HOG0000085	OG0000028	n32	Praa.g_01273			Prad.g_00323	Prae.g_01277		Prag.g_01312								Prao.g_01323								Praw.g_00939	Prax.g_01943	Pray.g_01912	Praz.g_01222	Prba.g_01150			Prbd.g_01879					Prbi.g_01344					
N4.HOG0000086	OG0000029	n0	Praa.g_00783			Prad.g_01126	Prae.g_00787		Prag.g_00787								Prao.g_00721				Pras.g_01682		Prau.g_00835	Prav.g_00376	Praw.g_01716	Prax.g_00392	Pray.g_00329	Praz.g_01531	Prba.g_01518			Prbd.g_00083					Prbi.g_00828					
N4.HOG0000087	OG0000030	n0	Praa.g_00784			Prad.g_01127	Prae.g_00788		Prag.g_00788								Prao.g_00722				Pras.g_01683		Prau.g_00836	Prav.g_00377	Praw.g_01715	Prax.g_00391	Pray.g_00330	Praz.g_01530	Prba.g_01517			Prbd.g_00084					Prbi.g_00829					
N4.HOG0000088	OG0000031	n0	Praa.g_01839			Prad.g_01624	Prae.g_01822		Prag.g_01868								Prao.g_01750				Pras.g_00750		Prau.g_01932	Prav.g_00696	Praw.g_00032	Prax.g_01401	Pray.g_01371	Praz.g_00198	Prba.g_00775			Prbd.g_01328					Prbi.g_02001					
N4.HOG0000089	OG0000032	n6	Praa.g_00033			Prad.g_01953	Prae.g_00033		Prag.g_00033								Prao.g_00179				Pras.g_00875		Prau.g_00032	Prav.g_00101	Praw.g_01395	Prax.g_00280	Pray.g_01495	Praz.g_00398	Prba.g_01826			Prbd.g_01204					Prbi.g_00033					
N4.HOG0000090	OG0000032	n29				Prad.g_00081																	Prau.g_01295																			
N4.HOG0000091	OG0000033	n14																						Prav.g_01309																		
N4.HOG0000092	OG0000033	n16	Praa.g_01564			Prad.g_00427	Prae.g_01546										Prao.g_01483				Pras.g_00440		Prau.g_01618			Prax.g_01641	Pray.g_01635	Praz.g_00954	Prba.g_00301			Prbd.g_01601					Prbi.g_01677					
N4.HOG0000093	OG0000033	n31	Praa.g_00738			Prad.g_01078	Prae.g_00738		Prag.g_00730								Prao.g_00675				Pras.g_01634		Prau.g_00788	Prav.g_00333	Praw.g_01773	Prax.g_00441	Pray.g_00280	Praz.g_01580	Prba.g_01567			Prbd.g_00034					Prbi.g_00778					
N4.HOG0000094	OG0000034	n3							Prag.g_01488														Prau.g_01528		Praw.g_01083	Prax.g_01733											Prbi.g_01589					
N4.HOG0000095	OG0000034	n11							Prag.g_01490														Prau.g_01531		Praw.g_01081	Prax.g_01728											Prbi.g_01591					
N4.HOG0000096	OG0000034	n33	Praa.g_01476			Prad.g_00515	Prae.g_01459										Prao.g_01397				Pras.g_00350			Prav.g_01578			Pray.g_01722	Praz.g_01041	Prba.g_00713			Prbd.g_01689										
N4.HOG0000097	OG0000035	n22	Praa.g_01590			Prad.g_00400	Prae.g_01573		Prag.g_01601								Prao.g_01508				Pras.g_00464		Prau.g_01642	Prav.g_01689	Praw.g_00448	Prax.g_01616	Pray.g_01609	Praz.g_00928	Prba.g_00275			Prbd.g_01575					Prbi.g_01702					
N4.HOG0000098	OG0000035	n42				Prad.g_00952															Pras.g_00538		Prau.g_01285	Prav.g_01881																		
N4.HOG0000099	OG0000036	n13	Praa.g_01107			Prad.g_00647	Prae.g_01107		Prag.g_01100								Prao.g_01145				Pras.g_00001		Prau.g_01153	Prav.g_00014	Praw.g_00181	Prax.g_00138	Pray.g_00120	Praz.g_00048	Prba.g_00737			Prbd.g_00406					Prbi.g_01153					
N4.HOG0000100	OG0000037	n17	Praa.g_01291			Prad.g_00342	Prae.g_01294		Prag.g_01329								Prao.g_01304				Pras.g_00179		Prau.g_01347	Prav.g_01410	Praw.g_00955	Prax.g_01927	Pray.g_01894	Praz.g_01204	Prba.g_01168								Prbi.g_01364					
N4.HOG0000101	OG0000037	n32					Prae.g_01602		Prag.g_01645												Pras.g_00508		Prau.g_01681		Praw.g_00491							Prbd.g_01544					Prbi.g_01281					
N4.HOG0000102	OG0000038	n4					Prae.g_01402		Prag.g_01446								Prao.g_01355, Prao.g_01364						Prau.g_01431, Prau.g_01469		Praw.g_01073												Prbi.g_01467					
N4.HOG0000103	OG0000038	n30					Prae.g_01391														Pras.g_00331					Prax.g_01831																
N4.HOG0000104	OG0000038	n45																									Pray.g_01806	Praz.g_01116	Prba.g_00173													
N4.HOG0000105	OG0000039	n1				Prad.g_01973			Prag.g_01638															Prav.g_01385	Praw.g_00484																	
N4.HOG0000106	OG0000039	n27	Praa.g_00013				Prae.g_00013		Prag.g_00013								Prao.g_00160				Pras.g_00855		Prau.g_00013	Prav.g_00081	Praw.g_01415		Pray.g_01475	Praz.g_00378	Prba.g_01806			Prbd.g_01224					Prbi.g_00013					
N4.HOG0000107	OG0000040	n8	Praa.g_01288			Prad.g_00339	Prae.g_01291		Prag.g_01326								Prao.g_01307				Pras.g_00176, Pras.g_01289		Prau.g_00441	Prav.g_01407	Praw.g_00952	Prax.g_01930, Prax.g_00460	Pray.g_01897	Praz.g_01207	Prba.g_01165			Prbd.g_01859					Prbi.g_01361					
N4.HOG0000108	OG0000040	n30	Praa.g_00396			Prad.g_01218	Prae.g_00398										Prao.g_00529							Prav.g_01014		Prax.g_00776	Pray.g_00884	Praz.g_00768	Prba.g_00900			Prbd.g_00836					Prbi.g_00426					
N4.HOG0000109	OG0000041	n0	Praa.g_00623			Prad.g_01412	Prae.g_00597		Prag.g_00601								Prao.g_00062				Pras.g_01499		Prau.g_00663	Prav.g_01221	Praw.g_00159	Prax.g_00082	Pray.g_01140	Praz.g_01707	Prba.g_01694			Prbd.g_00621					Prbi.g_00625					
N4.HOG0000110	OG0000042	n5																											Prba.g_01089								Prbi.g_00046					
N4.HOG0000111	OG0000042	n9	Praa.g_01885			Prad.g_01580	Prae.g_01867		Prag.g_01913								Prao.g_01796				Pras.g_00797		Prau.g_01978	Prav.g_00741	Praw.g_01180	Prax.g_01447	Pray.g_01417	Praz.g_00152	Prba.g_00821			Prbd.g_01281					Prbi.g_02059					
N4.HOG0000112	OG0000043	n3							Prag.g_01075								Prao.g_01015						Prau.g_01126	Prav.g_00251	Praw.g_01428	Prax.g_01244	Pray.g_00622	Praz.g_00104	Prba.g_01226			Prbd.g_00379										
N4.HOG0000113	OG0000043	n18				Prad.g_00258	Prae.g_00894		Prag.g_01259								Prao.g_00831							Prav.g_01877	Praw.g_00323		Pray.g_00438	Praz.g_01422	Prba.g_01409			Prbd.g_00192					Prbi.g_00936					
N4.HOG0000114	OG0000045	n0	Praa.g_00585			Prad.g_01374	Prae.g_00559		Prag.g_00563								Prao.g_00024				Pras.g_01462		Prau.g_00624	Prav.g_01182	Praw.g_01932	Prax.g_00045	Pray.g_01177	Praz.g_01744	Prba.g_01731			Prbd.g_00658					Prbi.g_00587					
N4.HOG0000115	OG0000046	n0	Praa.g_00763			Prad.g_01105	Prae.g_00764		Prag.g_00757								Prao.g_00699				Pras.g_01662		Prau.g_00814	Prav.g_00360	Praw.g_01746	Prax.g_00415	Pray.g_00304	Praz.g_01556	Prba.g_01543			Prbd.g_00061					Prbi.g_00805					
N4.HOG0000116	OG0000047	n21	Praa.g_01159			Prad.g_01496	Prae.g_01163		Prag.g_01153								Prao.g_01089				Pras.g_00056		Prau.g_01206	Prav.g_00065	Praw.g_00234	Prax.g_00200	Pray.g_00064	Praz.g_00755	Prba.g_00064			Prbd.g_00468					Prbi.g_01207					
N4.HOG0000117	OG0000047	n38	Praa.g_01415				Prae.g_01422																																			
N4.HOG0000118	OG0000048	n1																						Prav.g_01533																		
N4.HOG0000119	OG0000048	n3	Praa.g_01407				Prae.g_01416		Prag.g_01444														Prau.g_01489		Praw.g_01071		Pray.g_01793	Praz.g_01103	Prba.g_00160								Prbi.g_01478					
N4.HOG0000120	OG0000048	n16																			Pras.g_00311		Prau.g_01448																			
N4.HOG0000121	OG0000048	n18				Prad.g_00571															Pras.g_00096																					
N4.HOG0000122	OG0000048	n38	Praa.g_01447																		Pras.g_00285																					
N4.HOG0000123	OG0000049	n6							Prag.g_01428																Praw.g_01055																	
N4.HOG0000124	OG0000049	n11															Prao.g_01191				Pras.g_00291			Prav.g_01512		Prax.g_01823																
N4.HOG0000125	OG0000049	n17					Prae.g_01406														Pras.g_00290		Prau.g_01432, Prau.g_01460																			
N4.HOG0000126	OG0000049	n25	Praa.g_01425			Prad.g_00565																					Pray.g_01786	Praz.g_01096	Prba.g_00153													
N4.HOG0000127	OG0000050	n0	Praa.g_00166			Prad.g_01825	Prae.g_00169		Prag.g_00159								Prao.g_00304				Pras.g_01017		Prau.g_00167	Prav.g_00872	Praw.g_01269	Prax.g_01052	Pray.g_00647	Praz.g_00526	Prba.g_00622			Prbd.g_01074					Prbi.g_00190					
N4.HOG0000128	OG0000051	n0	Praa.g_00359			Prad.g_00751	Prae.g_00359		Prag.g_00354								Prao.g_00494				Pras.g_01213		Prau.g_00362	Prav.g_00979	Praw.g_00772	Prax.g_00813	Pray.g_00838	Praz.g_00814	Prba.g_00854			Prbd.g_00879					Prbi.g_00384					
N4.HOG0000129	OG0000052	n1																			Pras.g_01285																					
