locus_tag	ftype	length_bp	gene	EC_number	COG	product
Praf.g_00141	CDS	1098	rfbG	4.2.1.45	COG0451	CDP-glucose 4,6-dehydratase
Praf.g_00142	gene	1545	spnQ			
Praf.g_00142	CDS	1545	spnQ	4.2.1.164		dTDP-4-dehydro-2,6-dideoxy-D-glucose 3-dehydratase
Praf.g_00143	gene	696	fabG_1			
Praf.g_00143	CDS	696	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
Praf.g_00144	gene	1119	aroB_1			
Praf.g_00144	CDS	1119	aroB_1	4.2.3.4	COG0337	3-dehydroquinate synthase
Praf.g_00145	gene	1809	ilvB			
Praf.g_00145	CDS	1809	ilvB	2.2.1.6	COG0028	Acetolactate synthase isozyme 1 large subunit
Praf.g_00146	gene	801				
Praf.g_00146	CDS	801				hypothetical protein
Praf.g_00147	gene	966				
Praf.g_00147	CDS	966				hypothetical protein
Praf.g_00148	gene	3159				
Praf.g_00148	CDS	3159				hypothetical protein
Praf.g_00149	gene	996				
Praf.g_00149	CDS	996				hypothetical protein
Praf.g_00150	gene	855	wbbD			
Praf.g_00150	CDS	855	wbbD	2.4.1.303	COG0463	UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-galactosyltransferase
Praf.g_00151	gene	174				
Praf.g_00151	CDS	174				hypothetical protein
Praf.g_00152	gene	2856	secA			
Praf.g_00152	CDS	2856	secA		COG0653	Protein translocase subunit SecA
Praf.g_00153	gene	744	cysE			
Praf.g_00153	CDS	744	cysE	2.3.1.30	COG1045	Serine acetyltransferase
Praf.g_00154	gene	990				
Praf.g_00154	CDS	990				hypothetical protein
Praf.g_00155	gene	660	infC			
Praf.g_00155	CDS	660	infC			Translation initiation factor IF-3
Praf.g_00156	gene	900	miaA			
Praf.g_00156	CDS	900	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
Praf.g_00157	gene	1968	gyrB			
Praf.g_00157	CDS	1968	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
Praf.g_00158	gene	327				
Praf.g_00158	CDS	327				hypothetical protein
Praf.g_00159	gene	396	crcB_1			
Praf.g_00159	CDS	396	crcB_1			Putative fluoride ion transporter CrcB
Praf.g_00160	gene	354	crcB_2			
Praf.g_00160	CDS	354	crcB_2			Putative fluoride ion transporter CrcB
Praf.g_00161	gene	1581	mshA_1			
Praf.g_00161	CDS	1581	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
Praf.g_00162	gene	480	gpx1			
Praf.g_00162	CDS	480	gpx1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
Praf.g_00163	gene	1422				
Praf.g_00163	CDS	1422			COG2239	Magnesium transporter MgtE
Praf.g_00164	gene	1008	sigA2_1			
Praf.g_00164	CDS	1008	sigA2_1		COG0568	RNA polymerase sigma factor SigA2
Praf.g_00165	gene	765	menH_1			
Praf.g_00165	CDS	765	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
Praf.g_00166	gene	3261	mdtF			
Praf.g_00166	CDS	3261	mdtF		COG0841	Multidrug resistance protein MdtF
Praf.g_00167	gene	1146	bepF_1			
Praf.g_00167	CDS	1146	bepF_1			Efflux pump periplasmic linker BepF
Praf.g_00168	gene	633				
Praf.g_00168	CDS	633				hypothetical protein
Praf.g_00169	gene	1917	frdA			
Praf.g_00169	CDS	1917	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
Praf.g_00170	gene	738	frdB			
Praf.g_00170	CDS	738	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
Praf.g_00171	gene	954				
Praf.g_00171	CDS	954				hypothetical protein
Praf.g_00172	gene	1179	mutY			
Praf.g_00172	CDS	1179	mutY	3.2.2.31		Adenine DNA glycosylase
Praf.g_00173	gene	1041	kdgK			
Praf.g_00173	CDS	1041	kdgK	2.7.1.45		2-dehydro-3-deoxygluconokinase
Praf.g_00174	gene	546	tsaE			
Praf.g_00174	CDS	546	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
Praf.g_00175	gene	1410	ahcY			
Praf.g_00175	CDS	1410	ahcY	3.3.1.1		Adenosylhomocysteinase
Praf.g_00176	gene	672	dedA			
Praf.g_00176	CDS	672	dedA		COG0586	Protein DedA
Praf.g_00177	gene	387	ssb			
Praf.g_00177	CDS	387	ssb		COG0629	Single-stranded DNA-binding protein
Praf.g_00178	gene	1053	mreB			
Praf.g_00178	CDS	1053	mreB			Cell shape-determining protein MreB
Praf.g_00179	gene	744				
Praf.g_00179	CDS	744				hypothetical protein
Praf.g_00180	gene	510				
Praf.g_00180	CDS	510				hypothetical protein
Praf.g_00181	gene	1311				
Praf.g_00181	CDS	1311				hypothetical protein
Praf.g_00182	gene	873	rcsC_1			
Praf.g_00182	CDS	873	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
Praf.g_00183	gene	1527	lysS			
Praf.g_00183	CDS	1527	lysS	6.1.1.6		Lysine--tRNA ligase
Praf.g_00184	gene	264				
Praf.g_00184	CDS	264				hypothetical protein
Praf.g_00185	gene	483				
Praf.g_00185	CDS	483				hypothetical protein
Praf.g_00186	gene	231				
Praf.g_00186	CDS	231				hypothetical protein
Praf.g_00187	gene	954	egtD			
Praf.g_00187	CDS	954	egtD	2.1.1.44	COG4301	Histidine N-alpha-methyltransferase
Praf.g_00188	gene	1182	egtB			
Praf.g_00188	CDS	1182	egtB	1.14.99.50		Hercynine oxygenase
Praf.g_00189	gene	381				
Praf.g_00189	CDS	381				hypothetical protein
Praf.g_00190	gene	1923				
Praf.g_00190	CDS	1923				hypothetical protein
Praf.g_00191	gene	498	smpB			
Praf.g_00191	CDS	498	smpB		COG0691	SsrA-binding protein
Praf.g_00192	gene	1059	ruvB_1			
Praf.g_00192	CDS	1059	ruvB_1	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
Praf.g_00193	gene	813	cpoB_1			
Praf.g_00193	CDS	813	cpoB_1			Cell division coordinator CpoB
Praf.g_00194	gene	1197	scmP			
Praf.g_00194	CDS	1197	scmP	3.5.1.-	COG1473	N-acetylcysteine deacetylase
Praf.g_00195	gene	225				
Praf.g_00195	CDS	225				hypothetical protein
Praf.g_00196	gene	1380	thiC			
Praf.g_00196	CDS	1380	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
Praf.g_00197	gene	141				
Praf.g_00197	CDS	141				hypothetical protein
Praf.g_00198	gene	165				
Praf.g_00198	CDS	165				hypothetical protein
Praf.g_00199	gene	183				
Praf.g_00199	CDS	183				hypothetical protein
Praf.g_00200	gene	213				
Praf.g_00200	CDS	213				hypothetical protein
Praf.g_00201	gene	327				
Praf.g_00201	CDS	327				hypothetical protein
Praf.g_00202	gene	198				
Praf.g_00202	CDS	198				hypothetical protein
Praf.g_00203	gene	129				
Praf.g_00203	CDS	129				hypothetical protein
Praf.g_00204	gene	114				
Praf.g_00204	CDS	114				hypothetical protein
Praf.g_00205	gene	207				
Praf.g_00205	CDS	207				hypothetical protein
Praf.g_00206	gene	618				
Praf.g_00206	CDS	618				hypothetical protein
Praf.g_00207	gene	579	aroK			
Praf.g_00207	CDS	579	aroK	2.7.1.71	COG0703	Shikimate kinase 1
Praf.g_00208	gene	921				
Praf.g_00208	CDS	921				hypothetical protein
Praf.g_00209	gene	717				
Praf.g_00209	CDS	717				hypothetical protein
Praf.g_00210	gene	309				
Praf.g_00210	CDS	309				hypothetical protein
Praf.g_00211	gene	231				
Praf.g_00211	CDS	231				hypothetical protein
Praf.g_00212	gene	1137				
Praf.g_00212	CDS	1137				hypothetical protein
Praf.g_00213	gene	330				
Praf.g_00213	CDS	330				hypothetical protein
Praf.g_00214	gene	372				
Praf.g_00214	CDS	372				hypothetical protein
Praf.g_00215	gene	1575	hpnP			
Praf.g_00215	CDS	1575	hpnP	2.1.1.-		Hopanoid C-2 methylase
Praf.g_00216	gene	1149				
Praf.g_00216	CDS	1149				hypothetical protein
Praf.g_00217	gene	1419	rimO			
Praf.g_00217	CDS	1419	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
Praf.g_00218	gene	942				
Praf.g_00218	CDS	942		1.17.4.-	COG4243	Vitamin K epoxide reductase 
Praf.g_00219	gene	1671	nadB			
Praf.g_00219	CDS	1671	nadB	1.4.3.16	COG0029	L-aspartate oxidase
Praf.g_00220	gene	363	psbU			
Praf.g_00220	CDS	363	psbU			Photosystem II 12 kDa extrinsic protein
Praf.g_00221	gene	792				
Praf.g_00221	CDS	792				hypothetical protein
Praf.g_00222	gene	882	uppP			
Praf.g_00222	CDS	882	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
Praf.g_00223	gene	1398				
Praf.g_00223	CDS	1398				hypothetical protein
Praf.g_00224	gene	1734				
Praf.g_00224	CDS	1734				hypothetical protein
Praf.g_00225	gene	813	cysQ_1			
Praf.g_00225	CDS	813	cysQ_1	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
Praf.g_00226	gene	76				
Praf.g_00226	tRNA	76				tRNA-Ile(gat)
Praf.g_00227	gene	74				
Praf.g_00227	tRNA	74				tRNA-Ala(tgc)
Praf.g_00228	gene	126				
Praf.g_00228	CDS	126				hypothetical protein
Praf.g_00229	gene	126				
Praf.g_00229	CDS	126				hypothetical protein
Praf.g_00230	gene	945				
Praf.g_00230	CDS	945				hypothetical protein
Praf.g_00231	gene	237				
Praf.g_00231	CDS	237				hypothetical protein
Praf.g_00232	gene	357				
Praf.g_00232	CDS	357				hypothetical protein
Praf.g_00233	gene	360				
Praf.g_00233	CDS	360				hypothetical protein
Praf.g_00234	gene	156				
Praf.g_00234	CDS	156				hypothetical protein
Praf.g_00235	gene	192				
Praf.g_00235	CDS	192				hypothetical protein
Praf.g_00236	gene	96				
Praf.g_00236	CDS	96				hypothetical protein
Praf.g_00237	gene	234				
Praf.g_00237	CDS	234				hypothetical protein
Praf.g_00238	gene	234	xseB			
Praf.g_00238	CDS	234	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
Praf.g_00239	gene	1158	xseA			
Praf.g_00239	CDS	1158	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
Praf.g_00240	gene	222				
Praf.g_00240	CDS	222				hypothetical protein
Praf.g_00241	gene	2439	hrpB			
Praf.g_00241	CDS	2439	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
Praf.g_00242	gene	105				
Praf.g_00242	CDS	105				hypothetical protein
Praf.g_00243	gene	429				
Praf.g_00243	CDS	429				hypothetical protein
Praf.g_00244	gene	276				
Praf.g_00244	CDS	276				hypothetical protein
Praf.g_00245	gene	1188	hhoA_1			
Praf.g_00245	CDS	1188	hhoA_1			Putative serine protease HhoA
Praf.g_00246	gene	189				
Praf.g_00246	CDS	189				hypothetical protein
Praf.g_00247	gene	1725	yheS			
Praf.g_00247	CDS	1725	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
Praf.g_00248	gene	195				
Praf.g_00248	CDS	195				hypothetical protein
Praf.g_00249	gene	231				
Praf.g_00249	CDS	231				hypothetical protein
Praf.g_00250	gene	378				
Praf.g_00250	CDS	378				hypothetical protein
Praf.g_00251	gene	363				
Praf.g_00251	CDS	363				hypothetical protein
Praf.g_00252	gene	1140	anmK			
Praf.g_00252	CDS	1140	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
Praf.g_00253	gene	705	ktrA			
Praf.g_00253	CDS	705	ktrA		COG0569	Ktr system potassium uptake protein A
Praf.g_00254	gene	1404	ktrB			
Praf.g_00254	CDS	1404	ktrB		COG0168	Ktr system potassium uptake protein B
Praf.g_00255	gene	1821				
Praf.g_00255	CDS	1821				hypothetical protein
Praf.g_00256	gene	1677	hflX			
Praf.g_00256	CDS	1677	hflX			GTPase HflX
Praf.g_00257	gene	1170	ndbB			
Praf.g_00257	CDS	1170	ndbB	1.6.5.12		Demethylphylloquinone reductase NdbB
Praf.g_00258	gene	801	cysH			
Praf.g_00258	CDS	801	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
Praf.g_00259	gene	756	coaX			
Praf.g_00259	CDS	756	coaX	2.7.1.33		Type III pantothenate kinase
Praf.g_00260	gene	468	bcp_1			
Praf.g_00260	CDS	468	bcp_1	1.11.1.15	COG1225	Putative peroxiredoxin bcp
Praf.g_00261	gene	654				
Praf.g_00261	CDS	654				hypothetical protein
Praf.g_00262	gene	504				
Praf.g_00262	CDS	504				hypothetical protein
