locus_tag	ftype	length_bp	gene	EC_number	COG	product
Syag.g_00043	CDS	687				hypothetical protein
Syag.g_00044	gene	1977				
Syag.g_00044	CDS	1977		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
Syag.g_00045	gene	444				
Syag.g_00045	CDS	444				hypothetical protein
Syag.g_00046	gene	1320	odhB			
Syag.g_00046	CDS	1320	odhB	2.3.1.61		Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
Syag.g_00047	gene	1851	kimA			
Syag.g_00047	CDS	1851	kimA		COG0531	Potassium transporter KimA
Syag.g_00048	gene	1116	queA			
Syag.g_00048	CDS	1116	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
Syag.g_00049	gene	987	srpG			
Syag.g_00049	CDS	987	srpG	2.5.1.47	COG0031	Cysteine synthase
Syag.g_00050	gene	1491	besB			
Syag.g_00050	CDS	1491	besB	4.5.1.-		L-2-amino-4-chloropent-4-enoate dechlorinase/desaturase
Syag.g_00051	gene	1140	metB			
Syag.g_00051	CDS	1140	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
Syag.g_00052	gene	1101				
Syag.g_00052	CDS	1101				hypothetical protein
Syag.g_00053	gene	513				
Syag.g_00053	CDS	513				hypothetical protein
Syag.g_00054	gene	609	rpsD			
Syag.g_00054	CDS	609	rpsD			30S ribosomal protein S4
Syag.g_00055	gene	300	yidD			
Syag.g_00055	CDS	300	yidD			Putative membrane protein insertion efficiency factor
Syag.g_00056	gene	288				
Syag.g_00056	CDS	288				hypothetical protein
Syag.g_00057	gene	1536	murE			
Syag.g_00057	CDS	1536	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
Syag.g_00058	gene	756				
Syag.g_00058	CDS	756				hypothetical protein
Syag.g_00059	gene	1290	cefD			
Syag.g_00059	CDS	1290	cefD	5.1.1.17	COG0520	Isopenicillin N epimerase
Syag.g_00060	gene	999				
Syag.g_00060	CDS	999				hypothetical protein
Syag.g_00061	gene	165				
Syag.g_00061	CDS	165				hypothetical protein
Syag.g_00062	gene	231				
Syag.g_00062	CDS	231				hypothetical protein
Syag.g_00063	gene	1122				
Syag.g_00063	CDS	1122				hypothetical protein
Syag.g_00064	gene	261				
Syag.g_00064	CDS	261				hypothetical protein
Syag.g_00065	gene	270				
Syag.g_00065	CDS	270				hypothetical protein
Syag.g_00066	gene	279				
Syag.g_00066	CDS	279				hypothetical protein
Syag.g_00067	gene	240				
Syag.g_00067	CDS	240				hypothetical protein
Syag.g_00068	gene	345				
Syag.g_00068	CDS	345				hypothetical protein
Syag.g_00069	gene	873				
Syag.g_00069	CDS	873				hypothetical protein
Syag.g_00070	gene	246				
Syag.g_00070	CDS	246				hypothetical protein
Syag.g_00071	gene	912	acuC			
Syag.g_00071	CDS	912	acuC			Acetoin utilization protein AcuC
Syag.g_00072	gene	204				
Syag.g_00072	CDS	204				hypothetical protein
Syag.g_00073	gene	261				
Syag.g_00073	CDS	261				hypothetical protein
Syag.g_00074	gene	204				
Syag.g_00074	CDS	204				hypothetical protein
Syag.g_00075	gene	1536				
Syag.g_00075	CDS	1536		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
Syag.g_00076	gene	273				
Syag.g_00076	CDS	273				hypothetical protein
Syag.g_00077	gene	390				
Syag.g_00077	CDS	390				hypothetical protein
Syag.g_00078	gene	222				
Syag.g_00078	CDS	222				hypothetical protein
Syag.g_00079	gene	243				
Syag.g_00079	CDS	243				hypothetical protein
Syag.g_00080	gene	255				
Syag.g_00080	CDS	255				hypothetical protein
Syag.g_00081	gene	1029				
Syag.g_00081	CDS	1029				hypothetical protein
Syag.g_00082	gene	1077				
Syag.g_00082	CDS	1077				hypothetical protein
Syag.g_00083	gene	933				
Syag.g_00083	CDS	933				hypothetical protein
Syag.g_00084	gene	282				
Syag.g_00084	CDS	282				hypothetical protein
Syag.g_00085	gene	336				
Syag.g_00085	CDS	336				hypothetical protein
Syag.g_00086	gene	273				
Syag.g_00086	CDS	273				hypothetical protein
Syag.g_00087	gene	147				
Syag.g_00087	CDS	147				hypothetical protein
Syag.g_00088	gene	279				
Syag.g_00088	CDS	279				hypothetical protein
Syag.g_00089	gene	1224				
Syag.g_00089	CDS	1224				hypothetical protein
Syag.g_00090	gene	207				
Syag.g_00090	CDS	207				hypothetical protein
Syag.g_00091	gene	195				
Syag.g_00091	CDS	195				hypothetical protein
Syag.g_00092	gene	156				
Syag.g_00092	CDS	156				hypothetical protein
Syag.g_00093	gene	477				
Syag.g_00093	CDS	477				hypothetical protein
Syag.g_00094	gene	390				
Syag.g_00094	CDS	390				hypothetical protein
Syag.g_00095	gene	951				
Syag.g_00095	CDS	951				hypothetical protein
Syag.g_00096	gene	375				
Syag.g_00096	CDS	375				hypothetical protein
Syag.g_00097	gene	519				
Syag.g_00097	CDS	519				hypothetical protein
Syag.g_00098	gene	174				
Syag.g_00098	CDS	174				hypothetical protein
Syag.g_00099	gene	156				
Syag.g_00099	CDS	156				hypothetical protein
Syag.g_00100	gene	279				
Syag.g_00100	CDS	279				hypothetical protein
Syag.g_00101	gene	459				
Syag.g_00101	CDS	459				hypothetical protein
Syag.g_00102	gene	558				
Syag.g_00102	CDS	558				hypothetical protein
Syag.g_00103	gene	771				
Syag.g_00103	CDS	771				hypothetical protein
Syag.g_00104	gene	168				
Syag.g_00104	CDS	168				hypothetical protein
Syag.g_00105	gene	513				
Syag.g_00105	CDS	513				hypothetical protein
Syag.g_00106	gene	414				
Syag.g_00106	CDS	414				hypothetical protein
Syag.g_00107	gene	369				
Syag.g_00107	CDS	369				hypothetical protein
Syag.g_00108	gene	357				
Syag.g_00108	CDS	357				hypothetical protein
Syag.g_00109	gene	156				
Syag.g_00109	CDS	156				hypothetical protein
Syag.g_00110	gene	144				
Syag.g_00110	CDS	144				hypothetical protein
Syag.g_00111	gene	1335				
Syag.g_00111	CDS	1335		1.14.-.-		Putative cytochrome P450 120
Syag.g_00112	gene	243				
Syag.g_00112	CDS	243				hypothetical protein
Syag.g_00113	gene	249				
Syag.g_00113	CDS	249				hypothetical protein
Syag.g_00114	gene	1512				
Syag.g_00114	CDS	1512				hypothetical protein
Syag.g_00115	gene	168				
Syag.g_00115	CDS	168				hypothetical protein
Syag.g_00116	gene	933				
Syag.g_00116	CDS	933				hypothetical protein
Syag.g_00117	gene	840				
Syag.g_00117	CDS	840				hypothetical protein
Syag.g_00118	gene	231				
Syag.g_00118	CDS	231				hypothetical protein
Syag.g_00119	gene	216				
Syag.g_00119	CDS	216				hypothetical protein
Syag.g_00120	gene	111				
Syag.g_00120	CDS	111				hypothetical protein
Syag.g_00121	gene	285				
Syag.g_00121	CDS	285				hypothetical protein
Syag.g_00122	gene	297				
Syag.g_00122	CDS	297				hypothetical protein
Syag.g_00123	gene	435				
Syag.g_00123	CDS	435				hypothetical protein
Syag.g_00124	gene	1269	arnC			
Syag.g_00124	CDS	1269	arnC	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
Syag.g_00125	gene	393				
Syag.g_00125	CDS	393				hypothetical protein
Syag.g_00126	gene	699				
Syag.g_00126	CDS	699				hypothetical protein
Syag.g_00127	gene	567				
Syag.g_00127	CDS	567				hypothetical protein
Syag.g_00128	gene	1023				
Syag.g_00128	CDS	1023				hypothetical protein
Syag.g_00129	gene	3297				
Syag.g_00129	CDS	3297				hypothetical protein
Syag.g_00130	gene	1500				
Syag.g_00130	CDS	1500				hypothetical protein
Syag.g_00131	gene	531				
Syag.g_00131	CDS	531				hypothetical protein
Syag.g_00132	gene	1092				
Syag.g_00132	CDS	1092				hypothetical protein
Syag.g_00133	gene	951				
Syag.g_00133	CDS	951				hypothetical protein
Syag.g_00134	gene	513				
Syag.g_00134	CDS	513				hypothetical protein
Syag.g_00135	gene	909				
Syag.g_00135	CDS	909				hypothetical protein
Syag.g_00136	gene	660				
Syag.g_00136	CDS	660				hypothetical protein
Syag.g_00137	gene	879				
Syag.g_00137	CDS	879				hypothetical protein
Syag.g_00138	gene	555				
Syag.g_00138	CDS	555				hypothetical protein
Syag.g_00139	gene	558				
Syag.g_00139	CDS	558				hypothetical protein
Syag.g_00140	gene	738				
Syag.g_00140	CDS	738				hypothetical protein
Syag.g_00141	gene	339				
Syag.g_00141	CDS	339				hypothetical protein
Syag.g_00142	gene	261				
Syag.g_00142	CDS	261				hypothetical protein
Syag.g_00143	gene	297				
Syag.g_00143	CDS	297				hypothetical protein
Syag.g_00144	gene	204				
Syag.g_00144	CDS	204				hypothetical protein
Syag.g_00145	gene	402	zur			
Syag.g_00145	CDS	402	zur		COG0735	Zinc-specific metallo-regulatory protein
Syag.g_00146	gene	1161				
Syag.g_00146	CDS	1161				hypothetical protein
Syag.g_00147	gene	921				
Syag.g_00147	CDS	921				hypothetical protein
Syag.g_00148	gene	960				
Syag.g_00148	CDS	960			COG0701	Putative two-component membrane permease complex subunit SMU_747c
Syag.g_00149	gene	702				
Syag.g_00149	CDS	702				hypothetical protein
Syag.g_00150	gene	1374				
Syag.g_00150	CDS	1374				hypothetical protein
Syag.g_00151	gene	666				
Syag.g_00151	CDS	666				hypothetical protein
Syag.g_00152	gene	195				
Syag.g_00152	CDS	195				hypothetical protein
Syag.g_00153	gene	738				
Syag.g_00153	CDS	738				hypothetical protein
Syag.g_00154	gene	660				
Syag.g_00154	CDS	660				hypothetical protein
Syag.g_00155	gene	540				
Syag.g_00155	CDS	540				hypothetical protein
Syag.g_00156	gene	288				
Syag.g_00156	CDS	288				hypothetical protein
Syag.g_00157	gene	249				
Syag.g_00157	CDS	249				hypothetical protein
Syag.g_00158	gene	438				
Syag.g_00158	CDS	438				hypothetical protein
Syag.g_00159	gene	1509	ndhB_1			
Syag.g_00159	CDS	1509	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
Syag.g_00160	gene	378				
Syag.g_00160	CDS	378				hypothetical protein
Syag.g_00161	gene	147				
Syag.g_00161	CDS	147				hypothetical protein
Syag.g_00162	gene	258				
Syag.g_00162	CDS	258				hypothetical protein
Syag.g_00163	gene	120				
Syag.g_00163	CDS	120				hypothetical protein
Syag.g_00164	gene	201				
Syag.g_00164	CDS	201				hypothetical protein
Syag.g_00165	gene	252				
Syag.g_00165	CDS	252				hypothetical protein
Syag.g_00166	gene	672				
Syag.g_00166	CDS	672				hypothetical protein
Syag.g_00167	gene	780				
Syag.g_00167	CDS	780				hypothetical protein
Syag.g_00168	gene	501				
Syag.g_00168	CDS	501				hypothetical protein
Syag.g_00169	gene	210				
Syag.g_00169	CDS	210				hypothetical protein
Syag.g_00170	gene	195				
Syag.g_00170	CDS	195				hypothetical protein
Syag.g_00171	gene	681				
Syag.g_00171	CDS	681				hypothetical protein
Syag.g_00172	gene	1608				
Syag.g_00172	CDS	1608				hypothetical protein
Syag.g_00173	gene	144				
Syag.g_00173	CDS	144				hypothetical protein
Syag.g_00174	gene	243				
Syag.g_00174	CDS	243				hypothetical protein
Syag.g_00175	gene	984				
Syag.g_00175	CDS	984				hypothetical protein
Syag.g_00176	gene	756				
Syag.g_00176	CDS	756				hypothetical protein
Syag.g_00177	gene	423				
Syag.g_00177	CDS	423				hypothetical protein
Syag.g_00178	gene	252				
Syag.g_00178	CDS	252				hypothetical protein
Syag.g_00179	gene	432				
Syag.g_00179	CDS	432				hypothetical protein
Syag.g_00180	gene	1818	ggt			
Syag.g_00180	CDS	1818	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
Syag.g_00181	gene	246				
Syag.g_00181	CDS	246				hypothetical protein
Syag.g_00182	gene	225				
Syag.g_00182	CDS	225				hypothetical protein
Syag.g_00183	gene	201				
Syag.g_00183	CDS	201				hypothetical protein
Syag.g_00184	gene	897				
Syag.g_00184	CDS	897				hypothetical protein
Syag.g_00185	gene	108				
Syag.g_00185	CDS	108				hypothetical protein
Syag.g_00186	gene	210				
Syag.g_00186	CDS	210				hypothetical protein
Syag.g_00187	gene	681				
Syag.g_00187	CDS	681				hypothetical protein
Syag.g_00188	gene	189				
Syag.g_00188	CDS	189				hypothetical protein
Syag.g_00189	gene	441				
Syag.g_00189	CDS	441				hypothetical protein
Syag.g_00190	gene	333				
Syag.g_00190	CDS	333				hypothetical protein
Syag.g_00191	gene	204				
Syag.g_00191	CDS	204				hypothetical protein
Syag.g_00192	gene	234				
Syag.g_00192	CDS	234				hypothetical protein
Syag.g_00193	gene	165				
Syag.g_00193	CDS	165				hypothetical protein
Syag.g_00194	gene	234				
Syag.g_00194	CDS	234				hypothetical protein
Syag.g_00195	gene	201				
Syag.g_00195	CDS	201				hypothetical protein
Syag.g_00196	gene	1740				
Syag.g_00196	CDS	1740				hypothetical protein
Syag.g_00197	gene	267				
Syag.g_00197	CDS	267				hypothetical protein
Syag.g_00198	gene	264				
Syag.g_00198	CDS	264				hypothetical protein
Syag.g_00199	gene	207				
Syag.g_00199	CDS	207				hypothetical protein
Syag.g_00200	gene	177				
Syag.g_00200	CDS	177				hypothetical protein
Syag.g_00201	gene	921				
Syag.g_00201	CDS	921				hypothetical protein
Syag.g_00202	gene	246				
Syag.g_00202	CDS	246				hypothetical protein
Syag.g_00203	gene	354				
Syag.g_00203	CDS	354				hypothetical protein
Syag.g_00204	gene	237				
Syag.g_00204	CDS	237				hypothetical protein
Syag.g_00205	gene	462				
Syag.g_00205	CDS	462				hypothetical protein
Syag.g_00206	gene	225				
Syag.g_00206	CDS	225				hypothetical protein
Syag.g_00207	gene	459				
Syag.g_00207	CDS	459				hypothetical protein
Syag.g_00208	gene	711				
Syag.g_00208	CDS	711				hypothetical protein
Syag.g_00209	gene	849				
Syag.g_00209	CDS	849				hypothetical protein
Syag.g_00210	gene	282				
Syag.g_00210	CDS	282				hypothetical protein
Syag.g_00211	gene	291				
Syag.g_00211	CDS	291				hypothetical protein
Syag.g_00212	gene	195				
Syag.g_00212	CDS	195				hypothetical protein
Syag.g_00213	gene	312				
Syag.g_00213	CDS	312				hypothetical protein
Syag.g_00214	gene	465				
Syag.g_00214	CDS	465				hypothetical protein
Syag.g_00215	gene	168				
Syag.g_00215	CDS	168				hypothetical protein
Syag.g_00216	gene	468				
Syag.g_00216	CDS	468				hypothetical protein
Syag.g_00217	gene	279				
Syag.g_00217	CDS	279				hypothetical protein
Syag.g_00218	gene	489				
Syag.g_00218	CDS	489				hypothetical protein
Syag.g_00219	gene	126				
Syag.g_00219	CDS	126				hypothetical protein
Syag.g_00220	gene	165				
Syag.g_00220	CDS	165				hypothetical protein
Syag.g_00221	gene	330				
Syag.g_00221	CDS	330				hypothetical protein
Syag.g_00222	gene	822	yddE			
Syag.g_00222	CDS	822	yddE	5.1.-.-	COG0384	putative isomerase YddE
Syag.g_00223	gene	228				
Syag.g_00223	CDS	228				hypothetical protein
Syag.g_00224	gene	591				
Syag.g_00224	CDS	591				hypothetical protein
Syag.g_00225	gene	255				
Syag.g_00225	CDS	255				hypothetical protein
Syag.g_00226	gene	300				
Syag.g_00226	CDS	300				hypothetical protein
Syag.g_00227	gene	357				
Syag.g_00227	CDS	357				hypothetical protein
Syag.g_00228	gene	558	sodC			
Syag.g_00228	CDS	558	sodC	1.15.1.1	COG2032	Superoxide dismutase [Cu-Zn]
Syag.g_00229	gene	300				
Syag.g_00229	CDS	300				hypothetical protein
Syag.g_00230	gene	222				
Syag.g_00230	CDS	222				hypothetical protein
Syag.g_00231	gene	165				
Syag.g_00231	CDS	165				hypothetical protein
Syag.g_00232	gene	216				
Syag.g_00232	CDS	216				hypothetical protein
Syag.g_00233	gene	162				
Syag.g_00233	CDS	162				hypothetical protein
Syag.g_00234	gene	291				
Syag.g_00234	CDS	291				hypothetical protein
Syag.g_00235	gene	189				
Syag.g_00235	CDS	189				hypothetical protein
Syag.g_00236	gene	252				
Syag.g_00236	CDS	252				hypothetical protein
Syag.g_00237	gene	180				
Syag.g_00237	CDS	180				hypothetical protein
Syag.g_00238	gene	546				
Syag.g_00238	CDS	546				hypothetical protein
Syag.g_00239	gene	438				
Syag.g_00239	CDS	438				hypothetical protein
Syag.g_00240	gene	234				
Syag.g_00240	CDS	234				hypothetical protein
Syag.g_00241	gene	312				
Syag.g_00241	CDS	312				hypothetical protein
Syag.g_00242	gene	516				
Syag.g_00242	CDS	516				hypothetical protein
Syag.g_00243	gene	108				
Syag.g_00243	CDS	108				hypothetical protein
Syag.g_00244	gene	165				
Syag.g_00244	CDS	165				hypothetical protein
Syag.g_00245	gene	282				
Syag.g_00245	CDS	282				hypothetical protein
Syag.g_00246	gene	99				
Syag.g_00246	CDS	99				hypothetical protein
Syag.g_00247	gene	1119				
Syag.g_00247	CDS	1119				hypothetical protein
Syag.g_00248	gene	165				
Syag.g_00248	CDS	165				hypothetical protein
Syag.g_00249	gene	216				
Syag.g_00249	CDS	216				hypothetical protein
Syag.g_00250	gene	165				
Syag.g_00250	CDS	165				hypothetical protein
Syag.g_00251	gene	681	trpF_1			
Syag.g_00251	CDS	681	trpF_1	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
Syag.g_00252	gene	387				
Syag.g_00252	CDS	387				hypothetical protein
Syag.g_00253	gene	174				
Syag.g_00253	CDS	174				hypothetical protein
Syag.g_00254	gene	288				
Syag.g_00254	CDS	288				hypothetical protein
Syag.g_00255	gene	588	ppa_1			
Syag.g_00255	CDS	588	ppa_1	3.6.1.1		Inorganic pyrophosphatase
Syag.g_00256	gene	528				
Syag.g_00256	CDS	528				hypothetical protein
Syag.g_00257	gene	951	hemC			
Syag.g_00257	CDS	951	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
Syag.g_00258	gene	489				
Syag.g_00258	CDS	489				hypothetical protein
Syag.g_00259	gene	339				
Syag.g_00259	CDS	339				hypothetical protein
Syag.g_00260	gene	744				
Syag.g_00260	CDS	744				hypothetical protein
Syag.g_00261	gene	291				
Syag.g_00261	CDS	291				hypothetical protein
Syag.g_00262	gene	711				
Syag.g_00262	CDS	711				hypothetical protein
Syag.g_00263	gene	480	guaD			
Syag.g_00263	CDS	480	guaD	3.5.4.3	COG0590	Guanine deaminase
Syag.g_00264	gene	663				
Syag.g_00264	CDS	663				hypothetical protein
Syag.g_00265	gene	624				
Syag.g_00265	CDS	624				hypothetical protein
Syag.g_00266	gene	393				
Syag.g_00266	CDS	393				hypothetical protein
Syag.g_00267	gene	1440	rpoD			
Syag.g_00267	CDS	1440	rpoD			RNA polymerase sigma factor RpoD
Syag.g_00268	gene	2235	priA			
Syag.g_00268	CDS	2235	priA	3.6.4.-	COG1198	Primosomal protein N'
Syag.g_00269	gene	1104				
Syag.g_00269	CDS	1104				hypothetical protein
Syag.g_00270	gene	864	argB			
Syag.g_00270	CDS	864	argB	2.7.2.8	COG0548	Acetylglutamate kinase
Syag.g_00271	gene	567				
Syag.g_00271	CDS	567				hypothetical protein
Syag.g_00272	gene	210				
Syag.g_00272	CDS	210				hypothetical protein
Syag.g_00273	gene	495				
Syag.g_00273	CDS	495				Thylakoid-associated single-stranded DNA-binding protein
Syag.g_00274	gene	783	cobK			
Syag.g_00274	CDS	783	cobK	1.3.1.54	COG2099	Precorrin-6A reductase
Syag.g_00275	gene	336	cutA			
Syag.g_00275	CDS	336	cutA		COG1324	Divalent-cation tolerance protein CutA
Syag.g_00276	gene	1011	ydjH			
Syag.g_00276	CDS	1011	ydjH	2.7.1.-	COG0524	putative sugar kinase YdjH
Syag.g_00277	gene	1320	purA			
Syag.g_00277	CDS	1320	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
Syag.g_00278	gene	426				
Syag.g_00278	CDS	426				Photosystem II lipoprotein Psb27
Syag.g_00279	gene	1803	proS			
Syag.g_00279	CDS	1803	proS	6.1.1.15	COG0442	Proline--tRNA ligase
Syag.g_00280	gene	474				
Syag.g_00280	CDS	474				hypothetical protein
Syag.g_00281	gene	261				
Syag.g_00281	CDS	261				hypothetical protein
Syag.g_00282	gene	513	ppa_2			
Syag.g_00282	CDS	513	ppa_2	3.6.1.1		Inorganic pyrophosphatase
Syag.g_00283	gene	360				
Syag.g_00283	CDS	360				hypothetical protein
Syag.g_00284	gene	363				
Syag.g_00284	CDS	363			COG1393	putative protein
Syag.g_00285	gene	1506				
Syag.g_00285	CDS	1506				hypothetical protein
Syag.g_00286	gene	744	lepB			
Syag.g_00286	CDS	744	lepB	3.4.21.89	COG0681	Signal peptidase I
Syag.g_00287	gene	1281	pyrC_1			
Syag.g_00287	CDS	1281	pyrC_1	3.5.2.3		Dihydroorotase
Syag.g_00288	gene	1332	gpmA			
Syag.g_00288	CDS	1332	gpmA	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
Syag.g_00289	gene	1308				
Syag.g_00289	CDS	1308				hypothetical protein
Syag.g_00290	gene	456				
Syag.g_00290	CDS	456				hypothetical protein
Syag.g_00291	gene	1827	ftsI			
Syag.g_00291	CDS	1827	ftsI	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
Syag.g_00292	gene	1173	tal			
Syag.g_00292	CDS	1173	tal	2.2.1.2		Transaldolase
Syag.g_00293	gene	456				
Syag.g_00293	CDS	456				hypothetical protein
Syag.g_00294	gene	1524	cry2			
Syag.g_00294	CDS	1524	cry2		COG0415	Cryptochrome-like protein cry2
Syag.g_00295	gene	1164				
Syag.g_00295	CDS	1164				hypothetical protein
Syag.g_00296	gene	549	frr			
Syag.g_00296	CDS	549	frr		COG0233	Ribosome-recycling factor
Syag.g_00297	gene	708	pyrH			
Syag.g_00297	CDS	708	pyrH	2.7.4.22		Uridylate kinase
Syag.g_00298	gene	186				
Syag.g_00298	CDS	186				hypothetical protein
Syag.g_00299	gene	666	cobO			
Syag.g_00299	CDS	666	cobO	2.5.1.17		Corrinoid adenosyltransferase
Syag.g_00300	gene	648	COQ5_1			
Syag.g_00300	CDS	648	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
Syag.g_00301	gene	1212				
Syag.g_00301	CDS	1212				hypothetical protein
Syag.g_00302	gene	1176	hemH			
Syag.g_00302	CDS	1176	hemH	4.99.1.1	COG0276	Ferrochelatase
Syag.g_00303	gene	1875	ilvG			
Syag.g_00303	CDS	1875	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
Syag.g_00304	gene	366				
Syag.g_00304	CDS	366				hypothetical protein
Syag.g_00305	gene	219				
Syag.g_00305	CDS	219				hypothetical protein
Syag.g_00306	gene	1227				
Syag.g_00306	CDS	1227				hypothetical protein
Syag.g_00307	gene	1668				
Syag.g_00307	CDS	1668				hypothetical protein
Syag.g_00308	gene	597				
Syag.g_00308	CDS	597				hypothetical protein
Syag.g_00309	gene	843				
Syag.g_00309	CDS	843				hypothetical protein
Syag.g_00310	gene	900				
Syag.g_00310	CDS	900				hypothetical protein
Syag.g_00311	gene	1320	nusA_1			
Syag.g_00311	CDS	1320	nusA_1			Transcription termination/antitermination protein NusA
Syag.g_00312	gene	822	mftE			
