locus_tag	ftype	length_bp	gene	EC_number	COG	product
Prae.g_00094	CDS	696	coaX	2.7.1.33		Type III pantothenate kinase
Prae.g_00095	gene	723	cysH			
Prae.g_00095	CDS	723	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
Prae.g_00096	gene	1194	ndbB			
Prae.g_00096	CDS	1194	ndbB	1.6.5.12		Demethylphylloquinone reductase NdbB
Prae.g_00097	gene	1809				
Prae.g_00097	CDS	1809				hypothetical protein
Prae.g_00098	gene	1404	ktrB			
Prae.g_00098	CDS	1404	ktrB		COG0168	Ktr system potassium uptake protein B
Prae.g_00099	gene	705	ktrA			
Prae.g_00099	CDS	705	ktrA		COG0569	Ktr system potassium uptake protein A
Prae.g_00100	gene	303				
Prae.g_00100	CDS	303				hypothetical protein
Prae.g_00101	gene	339				
Prae.g_00101	CDS	339				hypothetical protein
Prae.g_00102	gene	231				
Prae.g_00102	CDS	231				hypothetical protein
Prae.g_00103	gene	177				
Prae.g_00103	CDS	177				hypothetical protein
Prae.g_00104	gene	1626	yheS			
Prae.g_00104	CDS	1626	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
Prae.g_00105	gene	1122	hhoA_1			
Prae.g_00105	CDS	1122	hhoA_1			Putative serine protease HhoA
Prae.g_00106	gene	264				
Prae.g_00106	CDS	264				hypothetical protein
Prae.g_00107	gene	384				
Prae.g_00107	CDS	384				hypothetical protein
Prae.g_00108	gene	147				
Prae.g_00108	CDS	147				hypothetical protein
Prae.g_00109	gene	342				
Prae.g_00109	CDS	342				hypothetical protein
Prae.g_00110	gene	915				
Prae.g_00110	CDS	915				hypothetical protein
Prae.g_00111	gene	801	suhB_1			
Prae.g_00111	CDS	801	suhB_1	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
Prae.g_00112	gene	1428				
Prae.g_00112	CDS	1428				hypothetical protein
Prae.g_00113	gene	1380				
Prae.g_00113	CDS	1380				hypothetical protein
Prae.g_00114	gene	114				
Prae.g_00114	CDS	114				hypothetical protein
Prae.g_00115	gene	768				
Prae.g_00115	CDS	768				hypothetical protein
Prae.g_00116	gene	1668	nadB			
Prae.g_00116	CDS	1668	nadB	1.4.3.16	COG0029	L-aspartate oxidase
Prae.g_00117	gene	936				
Prae.g_00117	CDS	936		1.17.4.-	COG4243	Vitamin K epoxide reductase 
Prae.g_00118	gene	1365	rimO			
Prae.g_00118	CDS	1365	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
Prae.g_00119	gene	93				
Prae.g_00119	CDS	93				hypothetical protein
Prae.g_00120	gene	387				
Prae.g_00120	CDS	387				hypothetical protein
Prae.g_00121	gene	1155				
Prae.g_00121	CDS	1155				hypothetical protein
Prae.g_00122	gene	651				
Prae.g_00122	CDS	651				hypothetical protein
Prae.g_00123	gene	927				
Prae.g_00123	CDS	927				hypothetical protein
Prae.g_00124	gene	558	aroK			
Prae.g_00124	CDS	558	aroK	2.7.1.71		Shikimate kinase
Prae.g_00125	gene	258				
Prae.g_00125	CDS	258				hypothetical protein
Prae.g_00126	gene	708				
Prae.g_00126	CDS	708				hypothetical protein
Prae.g_00127	gene	726				
Prae.g_00127	CDS	726				hypothetical protein
Prae.g_00128	gene	210				
Prae.g_00128	CDS	210				hypothetical protein
Prae.g_00129	gene	393	rbfA			
Prae.g_00129	CDS	393	rbfA		COG0858	30S ribosome-binding factor
Prae.g_00130	gene	798				
Prae.g_00130	CDS	798				hypothetical protein
Prae.g_00131	gene	471				
Prae.g_00131	CDS	471				hypothetical protein
Prae.g_00132	gene	1455	pds_1			
Prae.g_00132	CDS	1455	pds_1	1.3.5.5	COG3349	15-cis-phytoene desaturase
Prae.g_00133	gene	393	iscA			
Prae.g_00133	CDS	393	iscA		COG0316	Iron-binding protein IscA
Prae.g_00134	gene	429				
Prae.g_00134	CDS	429				hypothetical protein
Prae.g_00135	gene	1185				
Prae.g_00135	CDS	1185				hypothetical protein
Prae.g_00136	gene	270				
Prae.g_00136	CDS	270				hypothetical protein
Prae.g_00137	gene	927				
Prae.g_00137	CDS	927			COG1090	Epimerase family protein
Prae.g_00138	gene	237	ndhO			
Prae.g_00138	CDS	237	ndhO	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit O
Prae.g_00139	gene	678	dnaJ_2			
Prae.g_00139	CDS	678	dnaJ_2			Chaperone protein DnaJ
Prae.g_00140	gene	969	cysK1			
Prae.g_00140	CDS	969	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
Prae.g_00141	gene	273				
Prae.g_00141	CDS	273				hypothetical protein
Prae.g_00142	gene	675	ecfA1			
Prae.g_00142	CDS	675	ecfA1	7.-.-.-		Energy-coupling factor transporter ATP-binding protein EcfA1
Prae.g_00143	gene	74				
Prae.g_00143	tRNA	74				tRNA-Asn(gtt)
Prae.g_00144	gene	450				
Prae.g_00144	CDS	450				hypothetical protein
Prae.g_00145	gene	360				
Prae.g_00145	CDS	360				hypothetical protein
Prae.g_00146	gene	627				
Prae.g_00146	CDS	627				hypothetical protein
Prae.g_00147	gene	360				
Prae.g_00147	CDS	360				hypothetical protein
Prae.g_00148	gene	783	phoP			
Prae.g_00148	CDS	783	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
Prae.g_00149	gene	963				
Prae.g_00149	CDS	963				hypothetical protein
Prae.g_00150	gene	639	tmk			
Prae.g_00150	CDS	639	tmk	2.7.4.9	COG0125	Thymidylate kinase
Prae.g_00151	gene	2295	copA			
Prae.g_00151	CDS	2295	copA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
Prae.g_00152	gene	522	ycf3			
Prae.g_00152	CDS	522	ycf3			Photosystem I assembly protein Ycf3
Prae.g_00153	gene	1353	radA			
Prae.g_00153	CDS	1353	radA	3.6.4.-	COG1066	DNA repair protein RadA
Prae.g_00154	gene	747	walR			
Prae.g_00154	CDS	747	walR		COG0745	Transcriptional regulatory protein WalR
Prae.g_00155	gene	1419	plsX			
Prae.g_00155	CDS	1419	plsX	2.3.1.274		Phosphate acyltransferase
Prae.g_00156	gene	1008	fabH			
Prae.g_00156	CDS	1008	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
Prae.g_00157	gene	897	fabD			
Prae.g_00157	CDS	897	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
Prae.g_00158	gene	621	plsC			
Prae.g_00158	CDS	621	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
Prae.g_00159	gene	654				
Prae.g_00159	CDS	654				hypothetical protein
Prae.g_00160	gene	252				
Prae.g_00160	CDS	252				hypothetical protein
Prae.g_00161	gene	1218				
Prae.g_00161	CDS	1218		2.7.7.-		CC-adding tRNA nucleotidyltransferase
Prae.g_00162	gene	420				
Prae.g_00162	CDS	420				hypothetical protein
Prae.g_00163	gene	909	crtB			
Prae.g_00163	CDS	909	crtB	2.5.1.32		15-cis-phytoene synthase
Prae.g_00164	gene	1401	pds_2			
Prae.g_00164	CDS	1401	pds_2	1.3.5.5	COG3349	15-cis-phytoene desaturase
Prae.g_00165	gene	348	ndhM			
Prae.g_00165	CDS	348	ndhM	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit M
Prae.g_00166	gene	624				
Prae.g_00166	CDS	624				hypothetical protein
Prae.g_00167	gene	945	cmpR			
Prae.g_00167	CDS	945	cmpR			HTH-type transcriptional activator CmpR
Prae.g_00168	gene	729				
Prae.g_00168	CDS	729				hypothetical protein
Prae.g_00169	gene	2022	nuoL			
Prae.g_00169	CDS	2022	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
Prae.g_00170	gene	1596	ndhD1_1			
Prae.g_00170	CDS	1596	ndhD1_1	7.1.1.-	COG1008	NAD(P)H-quinone oxidoreductase chain 4 1
Prae.g_00171	gene	819				
Prae.g_00171	CDS	819				hypothetical protein
Prae.g_00172	gene	1179	cugP_1			
Prae.g_00172	CDS	1179	cugP_1	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
Prae.g_00173	gene	891	yitJ			
Prae.g_00173	CDS	891	yitJ		COG0646	Bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase
Prae.g_00174	gene	279				
Prae.g_00174	CDS	279				hypothetical protein
Prae.g_00175	gene	189				
Prae.g_00175	CDS	189				hypothetical protein
Prae.g_00176	gene	498				
Prae.g_00176	CDS	498		3.6.1.25	COG2954	Inorganic triphosphatase
Prae.g_00177	gene	912	nadK_1			
Prae.g_00177	CDS	912	nadK_1	2.7.1.23	COG0061	NAD kinase
Prae.g_00178	gene	321	nuoK			
Prae.g_00178	CDS	321	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
Prae.g_00179	gene	600				
Prae.g_00179	CDS	600				hypothetical protein
Prae.g_00180	gene	627	ndhI			
Prae.g_00180	CDS	627	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I
Prae.g_00181	gene	1119	ndhA			
Prae.g_00181	CDS	1119	ndhA	7.1.1.-	COG1005	NAD(P)H-quinone oxidoreductase subunit 1
Prae.g_00182	gene	1146	gltA			
Prae.g_00182	CDS	1146	gltA	2.3.3.16	COG0372	Citrate synthase
Prae.g_00183	gene	1461				
Prae.g_00183	CDS	1461				hypothetical protein
Prae.g_00184	gene	351				
Prae.g_00184	CDS	351				hypothetical protein
Prae.g_00185	gene	1245	trpB			
Prae.g_00185	CDS	1245	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
Prae.g_00186	gene	312				
Prae.g_00186	CDS	312				hypothetical protein
Prae.g_00187	gene	624	cysC			
Prae.g_00187	CDS	624	cysC	2.7.1.25	COG0529	putative adenylyl-sulfate kinase
Prae.g_00188	gene	537	purE			
Prae.g_00188	CDS	537	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
Prae.g_00189	gene	699	chlM			
Prae.g_00189	CDS	699	chlM	2.1.1.11		Magnesium-protoporphyrin O-methyltransferase
Prae.g_00190	gene	729	srrA			
Prae.g_00190	CDS	729	srrA		COG0745	Transcriptional regulatory protein SrrA
Prae.g_00191	gene	1146	iscS_1			
Prae.g_00191	CDS	1146	iscS_1	2.8.1.7	COG1104	Cysteine desulfurase IscS
Prae.g_00192	gene	903	rsmH			
Prae.g_00192	CDS	903	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
Prae.g_00193	gene	1188	ndhH			
Prae.g_00193	CDS	1188	ndhH	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit H
Prae.g_00194	gene	453				
Prae.g_00194	CDS	453		3.1.2.28	COG0824	1,4-dihydroxy-2-naphthoyl-CoA hydrolase
Prae.g_00195	gene	1215	menE			
Prae.g_00195	CDS	1215	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
Prae.g_00196	gene	966	menC			
Prae.g_00196	CDS	966	menC	4.2.1.113		o-succinylbenzoate synthase
Prae.g_00197	gene	918	menA_1			
Prae.g_00197	CDS	918	menA_1	2.5.1.130		2-carboxy-1,4-naphthoquinone phytyltransferase
Prae.g_00198	gene	1413	menF_1			
Prae.g_00198	CDS	1413	menF_1	5.4.4.2		Isochorismate synthase MenF
Prae.g_00199	gene	924	gshB			
Prae.g_00199	CDS	924	gshB	6.3.2.3	COG0189	Glutathione synthetase
Prae.g_00200	gene	255				
Prae.g_00200	CDS	255				putative glutaredoxin
Prae.g_00201	gene	1065	prfB			
Prae.g_00201	CDS	1065	prfB			Peptide chain release factor 2
Prae.g_00202	gene	183				
Prae.g_00202	CDS	183				hypothetical protein
Prae.g_00203	gene	540	ybeY			
Prae.g_00203	CDS	540	ybeY	3.1.-.-		Endoribonuclease YbeY
Prae.g_00204	gene	411	dgkA			
Prae.g_00204	CDS	411	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
Prae.g_00205	gene	597	trpG			
Prae.g_00205	CDS	597	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
Prae.g_00206	gene	726				
Prae.g_00206	CDS	726				hypothetical protein
Prae.g_00207	gene	1110	hisC			
Prae.g_00207	CDS	1110	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
Prae.g_00208	gene	1815	argS			
Prae.g_00208	CDS	1815	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
Prae.g_00209	gene	867	nadC			
Prae.g_00209	CDS	867	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
Prae.g_00210	gene	1383	mnmE			
Prae.g_00210	CDS	1383	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
Prae.g_00211	gene	444				
Prae.g_00211	CDS	444				hypothetical protein
Prae.g_00212	gene	2310	relA			
Prae.g_00212	CDS	2310	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
Prae.g_00213	gene	1599	gsiA			
Prae.g_00213	CDS	1599	gsiA	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
Prae.g_00214	gene	960	rluD			
Prae.g_00214	CDS	960	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
Prae.g_00215	gene	873	rbgA			
Prae.g_00215	CDS	873	rbgA		COG1161	Ribosome biogenesis GTPase A
Prae.g_00216	gene	1209	pgk			
Prae.g_00216	CDS	1209	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
Prae.g_00217	gene	726				
Prae.g_00217	CDS	726				hypothetical protein
Prae.g_00218	gene	1092	murG			
Prae.g_00218	CDS	1092	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
Prae.g_00219	gene	1125	cobD_1			
Prae.g_00219	CDS	1125	cobD_1	4.1.1.81	COG0079	Threonine-phosphate decarboxylase
Prae.g_00220	gene	1170	pyrD			
Prae.g_00220	CDS	1170	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
Prae.g_00221	gene	720	rnhA			
Prae.g_00221	CDS	720	rnhA	3.1.26.4		Ribonuclease H
Prae.g_00222	gene	396	rplL			
Prae.g_00222	CDS	396	rplL			50S ribosomal protein L7/L12
Prae.g_00223	gene	528	rplJ			
Prae.g_00223	CDS	528	rplJ		COG0244	50S ribosomal protein L10
Prae.g_00224	gene	687	rplA			
Prae.g_00224	CDS	687	rplA		COG0081	50S ribosomal protein L1
Prae.g_00225	gene	426	rplK			
Prae.g_00225	CDS	426	rplK		COG0080	50S ribosomal protein L11
Prae.g_00226	gene	612	nusG			
Prae.g_00226	CDS	612	nusG			Transcription termination/antitermination protein NusG
Prae.g_00227	gene	243				
Prae.g_00227	CDS	243				hypothetical protein
Prae.g_00228	gene	2757	clpB1_1			
Prae.g_00228	CDS	2757	clpB1_1		COG0542	Chaperone protein ClpB 1
Prae.g_00229	gene	1293	eno			
Prae.g_00229	CDS	1293	eno	4.2.1.11	COG0148	Enolase
Prae.g_00230	gene	1668	ubiB_1			
Prae.g_00230	CDS	1668	ubiB_1	2.7.-.-	COG0661	putative protein kinase UbiB
Prae.g_00231	gene	318				
Prae.g_00231	CDS	318				hypothetical protein
Prae.g_00232	gene	957	trxB			
Prae.g_00232	CDS	957	trxB	1.8.1.9	COG0492	Thioredoxin reductase
Prae.g_00233	gene	288				
Prae.g_00233	CDS	288				hypothetical protein
Prae.g_00234	gene	999				
Prae.g_00234	CDS	999				hypothetical protein
Prae.g_00235	gene	1653	bicA_1			
Prae.g_00235	CDS	1653	bicA_1		COG0659	Bicarbonate transporter BicA
Prae.g_00236	gene	1002	hemB			
Prae.g_00236	CDS	1002	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
Prae.g_00237	gene	387				
Prae.g_00237	CDS	387				hypothetical protein
Prae.g_00238	gene	2412	mutS2			
Prae.g_00238	CDS	2412	mutS2	3.1.-.-		Endonuclease MutS2
Prae.g_00239	gene	984	obg			
Prae.g_00239	CDS	984	obg	3.6.5.-		GTPase Obg
Prae.g_00240	gene	183				
Prae.g_00240	CDS	183				hypothetical protein
Prae.g_00241	gene	219				
Prae.g_00241	CDS	219				hypothetical protein
Prae.g_00242	gene	933	pcpF			
Prae.g_00242	CDS	933	pcpF	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase PcpF
Prae.g_00243	gene	906				
Prae.g_00243	CDS	906		3.5.1.15		aspartoacylase
Prae.g_00244	gene	1083	psbA			
Prae.g_00244	CDS	1083	psbA	1.10.3.9		Photosystem II protein D1
Prae.g_00245	gene	1098	aroC			
Prae.g_00245	CDS	1098	aroC	4.2.3.5	COG0082	Chorismate synthase
Prae.g_00246	gene	627				
Prae.g_00246	CDS	627				hypothetical protein
Prae.g_00247	gene	1854	ftsH3			
Prae.g_00247	CDS	1854	ftsH3	3.4.24.-		ATP-dependent zinc metalloprotease FtsH 3
Prae.g_00248	gene	1176	sat/cysC			
Prae.g_00248	CDS	1176	sat/cysC		COG0529	putative bifunctional SAT/APS kinase
Prae.g_00249	gene	795	psbO			
Prae.g_00249	CDS	795	psbO			Photosystem II manganese-stabilizing polypeptide
Prae.g_00250	gene	1257	coaBC			
Prae.g_00250	CDS	1257	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
Prae.g_00251	gene	222				
Prae.g_00251	CDS	222				hypothetical protein
Prae.g_00252	gene	201				
Prae.g_00252	CDS	201				hypothetical protein
Prae.g_00253	gene	300				
Prae.g_00253	CDS	300				hypothetical protein
Prae.g_00254	gene	1017	pyrB			
Prae.g_00254	CDS	1017	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
Prae.g_00255	gene	408				
Prae.g_00255	CDS	408		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
Prae.g_00256	gene	294	gatC			
