Orthogroup	Species	Prbh	Orthologs
OG0000000	Prbj	Prbh.g_01858, Prbh.g_01902	Prbj.g_00166
OG0000000	Praa	Prbh.g_01858, Prbh.g_01902	Praa.g_01597
OG0000000	Pras	Prbh.g_01858, Prbh.g_01902	Pras.g_00469, Pras.g_00117
OG0000000	Prao	Prbh.g_01858, Prbh.g_01902	Prao.g_01514, Prao.g_01029
OG0000000	Prbd	Prbh.g_01858, Prbh.g_01902	Prbd.g_01569, Prbd.g_00528
OG0000000	Pran	Prbh.g_01858, Prbh.g_01902	Pran.g_00579, Pran.g_00001, Pran.g_00602
OG0000000	Prab	Prbh.g_01858, Prbh.g_01902	Prab.g_00918, Prab.g_01620, Prab.g_01597, Prab.g_01278
OG0000000	Prad	Prbh.g_01858, Prbh.g_01902	Prad.g_01297, Prad.g_01435, Prad.g_00393
OG0000000	Prae	Prbh.g_01858, Prbh.g_01902	Prae.g_01222, Prae.g_01579
OG0000000	Prag	Prbh.g_01858, Prbh.g_01902	Prag.g_00722, Prag.g_01650, Prag.g_01607, Prag.g_01213
OG0000000	Praw	Prbh.g_01858, Prbh.g_01902	Praw.g_01779, Praw.g_00496, Praw.g_00294, Praw.g_00454
OG0000000	Prba	Prbh.g_01858, Prbh.g_01902	Prba.g_00003, Prba.g_00270
OG0000000	Prar	Prbh.g_01858, Prbh.g_01902	Prar.g_01204, Prar.g_00730
OG0000000	Praq	Prbh.g_01858, Prbh.g_01902	Praq.g_00025, Praq.g_01392
OG0000000	Prav	Prbh.g_01858, Prbh.g_01902	Prav.g_01821, Prav.g_01694
OG0000000	Prai	Prbh.g_01858, Prbh.g_01902	Prai.g_01234, Prai.g_01591, Prai.g_01775, Prai.g_00908
OG0000000	Prbi	Prbh.g_01858, Prbh.g_01902	Prbi.g_01268, Prbi.g_01708
OG0000000	Prax	Prbh.g_01858, Prbh.g_01902	Prax.g_00259, Prax.g_01609
OG0000000	Prau	Prbh.g_01858, Prbh.g_01902	Prau.g_01266, Prau.g_01647
OG0000000	Praz	Prbh.g_01858, Prbh.g_01902	Praz.g_00922, Praz.g_00694
OG0000000	Pray	Prbh.g_01858, Prbh.g_01902	Pray.g_00003, Pray.g_01604
OG0000000	Prac	Prbh.g_01858, Prbh.g_01902	Prac.g_00926, Prac.g_00293
OG0000000	Prat	Prbh.g_01858	Prat.g_01189
OG0000000	Prbc	Prbh.g_01858	Prbc.g_00106, Prbc.g_00608
OG0000000	Praj	Prbh.g_01858	Praj.g_01100
OG0000000	Prbm	Prbh.g_01858	Prbm.g_01141
OG0000000	Prbb	Prbh.g_01858	Prbb.g_01145
OG0000000	Pram	Prbh.g_01858	Pram.g_01556
OG0000000	Pram	Prbh.g_01902	Pram.g_01512
OG0000000	Prap	Prbh.g_01902	Prap.g_01861
OG0000000	Prbn	Prbh.g_01902	Prbn.g_01663
OG0000000	Prbf	Prbh.g_01902	Prbf.g_00881
OG0000000	Prbb	Prbh.g_01902	Prbb.g_01123, Prbb.g_01403
OG0000000	Prbc	Prbh.g_01902	Prbc.g_00808
OG0000000	Praj	Prbh.g_01902	Praj.g_01307, Praj.g_01732
OG0000000	Prbg	Prbh.g_01902	Prbg.g_01568, Prbg.g_01523
OG0000000	Prbe	Prbh.g_01902	Prbe.g_01120
OG0000000	Prat	Prbh.g_01902	Prat.g_01547
OG0000000	Prak	Prbh.g_01902	Prak.g_01563
OG0000000	Pral	Prbh.g_01902	Pral.g_01333
OG0000001	Praz	Prbh.g_01016, Prbh.g_01022	Praz.g_01146
OG0000001	Praa	Prbh.g_01016, Prbh.g_01022	Praa.g_01359
OG0000001	Prao	Prbh.g_01016, Prbh.g_01022	Prao.g_01246
OG0000001	Prba	Prbh.g_01016, Prbh.g_01022	Prba.g_00203
OG0000001	Prbi	Prbh.g_01016, Prbh.g_01022	Prbi.g_01432
OG0000001	Pray	Prbh.g_01016, Prbh.g_01022	Pray.g_01836
OG0000001	Prad	Prbh.g_01016, Prbh.g_01022	Prad.g_00601
OG0000001	Prai	Prbh.g_01016, Prbh.g_01022	Prai.g_01363
OG0000001	Prae	Prbh.g_01016, Prbh.g_01022	Prae.g_01361
OG0000001	Pras	Prbh.g_01016, Prbh.g_01022	Pras.g_00243
OG0000001	Prau	Prbh.g_01016, Prbh.g_01022	Prau.g_01402
OG0000001	Prbd	Prbh.g_01016, Prbh.g_01022	Prbd.g_01771
OG0000001	Prax	Prbh.g_01016, Prbh.g_01022	Prax.g_01870
OG0000001	Praq	Prbh.g_01016, Prbh.g_01022	Praq.g_00168
OG0000001	Prac	Prbh.g_01016, Prbh.g_01022	Prac.g_00210
OG0000001	Prar	Prbh.g_01016, Prbh.g_01022	Prar.g_00918
OG0000001	Praw	Prbh.g_01016, Prbh.g_01022	Praw.g_01009
OG0000001	Prag	Prbh.g_01016, Prbh.g_01022	Prag.g_01382
OG0000001	Prav	Prbh.g_01016, Prbh.g_01022	Prav.g_01466
OG0000001	Prbk	Prbh.g_01016, Prbh.g_01022	Prbk.g_02574
OG0000001	Prbj	Prbh.g_01016, Prbh.g_01022	Prbj.g_02517
OG0000001	Prbl	Prbh.g_01016, Prbh.g_01022	Prbl.g_01582
OG0000001	Prah	Prbh.g_01016, Prbh.g_01022	Prah.g_00562
OG0000001	Praf	Prbh.g_01016, Prbh.g_01022	Praf.g_01631
OG0000001	Prbc	Prbh.g_01016	Prbc.g_01920
OG0000001	Praj	Prbh.g_01016	Praj.g_00832
OG0000001	Prbb	Prbh.g_01016	Prbb.g_00844
OG0000001	Prbm	Prbh.g_01016	Prbm.g_00874
OG0000001	Pral	Prbh.g_01016	Pral.g_01549
OG0000001	Prat	Prbh.g_01016	Prat.g_00977
OG0000001	Prak	Prbh.g_01016	Prak.g_00908
OG0000001	Prap	Prbh.g_01016	Prap.g_00720
OG0000001	Prbg	Prbh.g_01016	Prbg.g_01222
OG0000001	Prbn	Prbh.g_01016	Prbn.g_01483
OG0000001	Prbe	Prbh.g_01016	Prbe.g_01285
OG0000001	Prbf	Prbh.g_01016	Prbf.g_01182
OG0000001	Pram	Prbh.g_01016	Pram.g_00873
OG0000001	Pral	Prbh.g_01022	Pral.g_01554
OG0000001	Prbn	Prbh.g_01022	Prbn.g_01478
OG0000001	Prbg	Prbh.g_01022	Prbg.g_01227
OG0000001	Prbf	Prbh.g_01022	Prbf.g_01177
OG0000001	Prak	Prbh.g_01022	Prak.g_00913
OG0000001	Prbe	Prbh.g_01022	Prbe.g_01290
OG0000001	Prap	Prbh.g_01022	Prap.g_00715
OG0000001	Pram	Prbh.g_01022	Pram.g_00879
OG0000001	Prbk	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317	Prbk.g_01649
OG0000001	Prbj	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317	Prbj.g_00030
OG0000001	Prbl	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317	Prbl.g_01092
OG0000001	Praf	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317	Praf.g_00948
OG0000001	Prah	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317	Prah.g_01226
OG0000001	Praa	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317	Praa.g_00678
OG0000001	Prbi	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317	Prbi.g_00681
OG0000001	Prax	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317	Prax.g_00964
OG0000001	Prae	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317	Prae.g_00652
OG0000001	Praq	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317	Praq.g_00807
OG0000001	Prac	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317	Prac.g_00693
OG0000001	Prar	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317	Prar.g_01508
OG0000001	Pras	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317	Pras.g_01554
OG0000001	Prau	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317	Prau.g_00718
OG0000001	Prad	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317	Prad.g_01252
OG0000001	Prba	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317	Prba.g_01639
OG0000001	Praz	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317	Praz.g_01652
OG0000001	Pray	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317	Pray.g_01085
OG0000001	Prao	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317	Prao.g_00116
OG0000001	Prbd	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317	Prbd.g_00566
OG0000001	Pran	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317	Pran.g_01500
OG0000001	Prab	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317	Prab.g_00683
OG0000001	Prai	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317	Prai.g_00707
OG0000001	Prav	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317	Prav.g_01276
OG0000001	Prag	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317	Prag.g_00656
OG0000001	Praw	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317	Praw.g_01844
OG0000001	Prbm	Prbh.g_00912	Prbm.g_00712
OG0000001	Prbb	Prbh.g_00912	Prbb.g_00683
OG0000001	Praj	Prbh.g_00912	Praj.g_00670
OG0000001	Prbc	Prbh.g_00912	Prbc.g_01759
OG0000001	Pral	Prbh.g_00912	Pral.g_01764
OG0000001	Prat	Prbh.g_00912	Prat.g_00751
OG0000001	Prbn	Prbh.g_00912	Prbn.g_01586
OG0000001	Prap	Prbh.g_00912	Prap.g_00823
OG0000001	Prak	Prbh.g_00912	Prak.g_00805
OG0000001	Prbe	Prbh.g_00912	Prbe.g_00452
OG0000001	Prbf	Prbh.g_00912	Prbf.g_01285
OG0000001	Prbg	Prbh.g_00912	Prbg.g_01119
OG0000001	Pram	Prbh.g_00912	Pram.g_00768
OG0000001	Praj	Prbh.g_00199	Praj.g_01492
OG0000001	Prbb	Prbh.g_00199	Prbb.g_01549
OG0000001	Prbc	Prbh.g_00199	Prbc.g_01478
OG0000001	Prbm	Prbh.g_00199	Prbm.g_01581
OG0000001	Prbg	Prbh.g_00199	Prbg.g_00694
OG0000001	Prak	Prbh.g_00199	Prak.g_01494
OG0000001	Prbn	Prbh.g_00199	Prbn.g_00879
OG0000001	Prbf	Prbh.g_00199	Prbf.g_00260
OG0000001	Prap	Prbh.g_00199	Prap.g_00224
OG0000001	Prbe	Prbh.g_00199	Prbe.g_00208
OG0000001	Pral	Prbh.g_00199	Pral.g_01052
OG0000001	Prat	Prbh.g_00199	Prat.g_01462
OG0000001	Pram	Prbh.g_00199	Pram.g_01278
OG0000001	Prbb	Prbh.g_01313	Prbb.g_01546
OG0000001	Prbc	Prbh.g_01313	Prbc.g_01475
OG0000001	Praj	Prbh.g_01313	Praj.g_01489
OG0000001	Prbm	Prbh.g_01313	Prbm.g_01578
OG0000001	Pral	Prbh.g_01313	Pral.g_01340
OG0000001	Prat	Prbh.g_01313	Prat.g_01184
OG0000001	Prap	Prbh.g_01313	Prap.g_00486
OG0000001	Prbg	Prbh.g_01313	Prbg.g_01516
OG0000001	Prak	Prbh.g_01313	Prak.g_01202
OG0000001	Prbn	Prbh.g_01313	Prbn.g_01159
OG0000001	Prbf	Prbh.g_01313	Prbf.g_00888
OG0000001	Prbe	Prbh.g_01313	Prbe.g_01579
OG0000001	Pram	Prbh.g_01313	Pram.g_01170
OG0000001	Prbm	Prbh.g_00006, Prbh.g_01311	Prbm.g_01577
OG0000001	Prbb	Prbh.g_00006, Prbh.g_01311	Prbb.g_01545
OG0000001	Prbc	Prbh.g_00006, Prbh.g_01311	Prbc.g_01474
OG0000001	Praj	Prbh.g_00006, Prbh.g_01311	Praj.g_01488
OG0000001	Prbf	Prbh.g_00006	Prbf.g_00089
OG0000001	Prbn	Prbh.g_00006	Prbn.g_01234
OG0000001	Prap	Prbh.g_00006	Prap.g_01946
OG0000001	Prak	Prbh.g_00006	Prak.g_01323
OG0000001	Prbg	Prbh.g_00006	Prbg.g_00523
OG0000001	Prbe	Prbh.g_00006	Prbe.g_00379
OG0000001	Prat	Prbh.g_00006	Prat.g_01487
OG0000001	Pral	Prbh.g_00006	Pral.g_00430
OG0000001	Pram	Prbh.g_00006	Pram.g_01471
OG0000001	Pral	Prbh.g_01311	Pral.g_01342
OG0000001	Prat	Prbh.g_01311	Prat.g_01182
OG0000001	Prap	Prbh.g_01311	Prap.g_00484
OG0000001	Prbg	Prbh.g_01311	Prbg.g_01514
OG0000001	Prbn	Prbh.g_01311	Prbn.g_01161
OG0000001	Prak	Prbh.g_01311	Prak.g_01200
OG0000001	Prbf	Prbh.g_01311	Prbf.g_00890
OG0000001	Prbe	Prbh.g_01311	Prbe.g_01577
OG0000001	Pram	Prbh.g_01311	Pram.g_01168
OG0000001	Prbm	Prbh.g_01317	Prbm.g_01582, Prbm.g_01576
OG0000001	Prbb	Prbh.g_01317	Prbb.g_01550, Prbb.g_01544
OG0000001	Praj	Prbh.g_01317	Praj.g_01493, Praj.g_01487
OG0000001	Prbc	Prbh.g_01317	Prbc.g_01479, Prbc.g_01473
OG0000001	Prat	Prbh.g_01317	Prat.g_01187
OG0000001	Pral	Prbh.g_01317	Pral.g_01337
OG0000001	Prbe	Prbh.g_01317	Prbe.g_01584
OG0000001	Prak	Prbh.g_01317	Prak.g_01207
OG0000001	Prbf	Prbh.g_01317	Prbf.g_00883
OG0000001	Prbn	Prbh.g_01317	Prbn.g_01154
OG0000001	Prap	Prbh.g_01317	Prap.g_00491
OG0000001	Prbg	Prbh.g_01317	Prbg.g_01521
OG0000001	Pram	Prbh.g_01317	Pram.g_01174
OG0000002	Prad	Prbh.g_00863	Prad.g_01994, Prad.g_01434
OG0000002	Prac	Prbh.g_00863	Prac.g_00925, Prac.g_00924
OG0000002	Prar	Prbh.g_00863	Prar.g_01203, Prar.g_01202
OG0000002	Praq	Prbh.g_00863	Praq.g_01393, Praq.g_01394
OG0000002	Pras	Prbh.g_00863	Pras.g_00541, Pras.g_00118, Pras.g_00120
OG0000002	Praw	Prbh.g_00863	Praw.g_00497, Praw.g_01739, Praw.g_01951
OG0000002	Prag	Prbh.g_00863	Prag.g_01651, Prag.g_00764, Prag.g_01215, Prag.g_01216
OG0000002	Prav	Prbh.g_00863	Prav.g_01734, Prav.g_00962, Prav.g_01820, Prav.g_02007
OG0000002	Prao	Prbh.g_00863	Prao.g_01529, Prao.g_01852
OG0000002	Prbd	Prbh.g_00863	Prbd.g_01930
OG0000002	Prax	Prbh.g_00863	Prax.g_00522
OG0000002	Prab	Prbh.g_00863	Prab.g_00788, Prab.g_01281, Prab.g_01279
OG0000002	Pran	Prbh.g_00863	Pran.g_01395
OG0000002	Prae	Prbh.g_00863	Prae.g_01236, Prae.g_01224, Prae.g_01223
OG0000002	Praz	Prbh.g_00863	Praz.g_01939, Praz.g_01940
OG0000002	Prba	Prbh.g_00863	Prba.g_01081, Prba.g_01080
OG0000002	Pray	Prbh.g_00863	Pray.g_00247, Pray.g_00246
OG0000002	Praa	Prbh.g_00863	Praa.g_01222, Praa.g_01220
OG0000002	Prau	Prbh.g_00863	Prau.g_01267, Prau.g_01269
OG0000002	Prai	Prbh.g_00863	Prai.g_01236
OG0000002	Prbi	Prbh.g_00863	Prbi.g_01270
OG0000002	Prbm	Prbh.g_00863	Prbm.g_01940, Prbm.g_00496, Prbm.g_01426
OG0000002	Prbb	Prbh.g_00863	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157
OG0000002	Praj	Prbh.g_00863	Praj.g_01861, Praj.g_00463, Praj.g_01112
OG0000002	Prbc	Prbh.g_00863	Prbc.g_00925, Prbc.g_01530
OG0000002	Prbl	Prbh.g_00863	Prbl.g_02599
OG0000002	Prat	Prbh.g_00863	Prat.g_00851
OG0000002	Pral	Prbh.g_00863	Pral.g_01296, Pral.g_01671
OG0000002	Prbg	Prbh.g_00863	Prbg.g_01069
OG0000002	Prak	Prbh.g_00863	Prak.g_00755
OG0000002	Prap	Prbh.g_00863	Prap.g_00653
OG0000002	Prbe	Prbh.g_00863	Prbe.g_00112
OG0000002	Prbn	Prbh.g_00863	Prbn.g_01923
OG0000002	Prbf	Prbh.g_00863	Prbf.g_00831
OG0000002	Pram	Prbh.g_00863	Pram.g_00719
OG0000002	Prbj	Prbh.g_00001	Prbj.g_00169, Prbj.g_00672, Prbj.g_01549, Prbj.g_02662, Prbj.g_02690
OG0000002	Prbl	Prbh.g_00001	Prbl.g_00121, Prbl.g_00725, Prbl.g_00808, Prbl.g_02598, Prbl.g_02578
OG0000002	Prbk	Prbh.g_00001	Prbk.g_00170, Prbk.g_01196, Prbk.g_00561, Prbk.g_02701, Prbk.g_00630
OG0000002	Prah	Prbh.g_00001	Prah.g_01343, Prah.g_00324, Prah.g_01159, Prah.g_02270, Prah.g_00896
OG0000002	Praf	Prbh.g_00001	Praf.g_01896, Praf.g_00818, Praf.g_01895, Praf.g_01031, Praf.g_02422, Praf.g_01293
OG0000002	Prbe	Prbh.g_00001	Prbe.g_00400
OG0000002	Prbn	Prbh.g_00001	Prbn.g_01213
OG0000002	Prbf	Prbh.g_00001	Prbf.g_00068
OG0000002	Prap	Prbh.g_00001	Prap.g_01925
OG0000002	Prak	Prbh.g_00001	Prak.g_01302
OG0000002	Prbg	Prbh.g_00001	Prbg.g_00502
OG0000002	Pram	Prbh.g_00001	Pram.g_01953, Pram.g_01954
OG0000002	Prai	Prbh.g_00001	Prai.g_01356, Prai.g_01235
OG0000002	Praz	Prbh.g_00001	Praz.g_01154
OG0000002	Prba	Prbh.g_00001	Prba.g_00211
OG0000002	Pray	Prbh.g_00001	Pray.g_01844
OG0000002	Prad	Prbh.g_00001	Prad.g_00609
OG0000002	Praq	Prbh.g_00001	Praq.g_00160
OG0000002	Prar	Prbh.g_00001	Prar.g_00926
OG0000002	Prac	Prbh.g_00001	Prac.g_00202
OG0000002	Prbd	Prbh.g_00001	Prbd.g_01779
OG0000002	Praa	Prbh.g_00001	Praa.g_01351
OG0000002	Prae	Prbh.g_00001	Prae.g_01353
OG0000002	Pras	Prbh.g_00001	Pras.g_00235
OG0000002	Prau	Prbh.g_00001	Prau.g_01394
OG0000002	Praw	Prbh.g_00001	Praw.g_01000
OG0000002	Prag	Prbh.g_00001	Prag.g_01374
OG0000002	Prav	Prbh.g_00001	Prav.g_01458
OG0000002	Prao	Prbh.g_00001	Prao.g_01254
OG0000002	Prbi	Prbh.g_00001	Prbi.g_01424
OG0000002	Prax	Prbh.g_00001	Prax.g_01878
OG0000002	Praj	Prbh.g_00001	Praj.g_01549
OG0000002	Prbm	Prbh.g_00001	Prbm.g_01633
OG0000002	Prbc	Prbh.g_00001	Prbc.g_00588
OG0000002	Prbb	Prbh.g_00001	Prbb.g_01611
OG0000002	Pral	Prbh.g_00001	Pral.g_01236
OG0000002	Prat	Prbh.g_00001	Prat.g_01286, Prat.g_01285
OG0000004	Prab	Prbh.g_01901, Prbh.g_01319	Prab.g_01308, Prab.g_00917, Prab.g_01619
OG0000004	Pran	Prbh.g_01901, Prbh.g_01319	Pran.g_00894, Pran.g_00580
OG0000004	Prbi	Prbh.g_01901, Prbh.g_01319	Prbi.g_01371, Prbi.g_01710
OG0000004	Prao	Prbh.g_01901, Prbh.g_01319	Prao.g_01296, Prao.g_01518
OG0000004	Prag	Prbh.g_01901, Prbh.g_01319	Prag.g_01333, Prag.g_01610, Prag.g_01649
OG0000004	Praa	Prbh.g_01901, Prbh.g_01319	Praa.g_01298, Praa.g_01599, Praa.g_00413
OG0000004	Prax	Prbh.g_01901, Prbh.g_01319	Prax.g_01919, Prax.g_01606, Prax.g_00494
OG0000004	Praw	Prbh.g_01901, Prbh.g_01319	Praw.g_00959, Praw.g_00457, Praw.g_00495
OG0000004	Prbd	Prbh.g_01901, Prbh.g_01319	Prbd.g_01835, Prbd.g_01567
OG0000004	Prav	Prbh.g_01901, Prbh.g_01319	Prav.g_01698, Prav.g_01413, Prav.g_01019
OG0000004	Prar	Prbh.g_01901, Prbh.g_01319	Prar.g_00973, Prar.g_00727
OG0000004	Praq	Prbh.g_01901, Prbh.g_01319	Praq.g_00115, Praq.g_00028
OG0000004	Prac	Prbh.g_01901, Prbh.g_01319	Prac.g_00157, Prac.g_00290
OG0000004	Prae	Prbh.g_01901, Prbh.g_01319	Prae.g_01308, Prae.g_01581
OG0000004	Prba	Prbh.g_01901, Prbh.g_01319	Prba.g_01172, Prba.g_00268
OG0000004	Praz	Prbh.g_01901, Prbh.g_01319	Praz.g_01200, Praz.g_00920
OG0000004	Pray	Prbh.g_01901, Prbh.g_01319	Pray.g_01890, Pray.g_01602
OG0000004	Prad	Prbh.g_01901, Prbh.g_01319	Prad.g_00350, Prad.g_00389
OG0000004	Prau	Prbh.g_01901, Prbh.g_01319	Prau.g_01350, Prau.g_01650, Prau.g_01300
OG0000004	Pras	Prbh.g_01901, Prbh.g_01319	Pras.g_00182, Pras.g_00471, Pras.g_00136
OG0000004	Prai	Prbh.g_01901, Prbh.g_01319	Prai.g_01314, Prai.g_01596, Prai.g_01774, Prai.g_00907
OG0000004	Praj	Prbh.g_01901, Prbh.g_01319	Praj.g_01099, Praj.g_00415, Praj.g_01274, Praj.g_01204, Praj.g_01311, Praj.g_01737
OG0000004	Prbc	Prbh.g_01901, Prbh.g_01319	Prbc.g_00609, Prbc.g_00812
OG0000004	Prbm	Prbh.g_01901, Prbh.g_01319	Prbm.g_01140, Prbm.g_00433, Prbm.g_01231, Prbm.g_01313, Prbm.g_01384, Prbm.g_01814
OG0000004	Prbb	Prbh.g_01901, Prbh.g_01319	Prbb.g_01144, Prbb.g_00429, Prbb.g_01321, Prbb.g_01356, Prbb.g_01246, Prbb.g_01792
OG0000004	Praf	Prbh.g_01901, Prbh.g_01319	Praf.g_00814
OG0000004	Prah	Prbh.g_01901, Prbh.g_01319	Prah.g_01347
OG0000004	Prbl	Prbh.g_01901, Prbh.g_01319	Prbl.g_00117
OG0000004	Prbj	Prbh.g_01901, Prbh.g_01319	Prbj.g_00165
OG0000004	Prbk	Prbh.g_01901, Prbh.g_01319	Prbk.g_00166
OG0000004	Prat	Prbh.g_01901, Prbh.g_01319	Prat.g_01190
OG0000004	Pral	Prbh.g_01901	Pral.g_00040
OG0000004	Pram	Prbh.g_01901	Pram.g_01513
OG0000004	Pral	Prbh.g_01319	Pral.g_01332
OG0000004	Prbg	Prbh.g_01319	Prbg.g_01524
