Orthogroup	Species	Prbb	Orthologs
OG0000000	Prar	Prbb.g_01354, Prbb.g_00432, Prbb.g_01401, Prbb.g_01120, Prbb.g_01785	Prar.g_00713
OG0000000	Prac	Prbb.g_01354, Prbb.g_00432, Prbb.g_01401, Prbb.g_01120, Prbb.g_01785	Prac.g_00277
OG0000000	Prbc	Prbb.g_00432, Prbb.g_01401, Prbb.g_01120	Prbc.g_00104
OG0000000	Prbm	Prbb.g_00432, Prbb.g_01401, Prbb.g_01120	Prbm.g_01406
OG0000000	Praj	Prbb.g_00432, Prbb.g_01401, Prbb.g_01120	Praj.g_01077, Praj.g_01357, Praj.g_00418
OG0000000	Prbc	Prbb.g_01785	Prbc.g_00806
OG0000000	Praj	Prbb.g_01785	Praj.g_01730
OG0000000	Prbm	Prbb.g_01785	Prbm.g_01808
OG0000000	Praw	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Praw.g_01780, Praw.g_00455, Praw.g_00893, Praw.g_00974
OG0000000	Prag	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Prag.g_00721, Prag.g_01608, Prag.g_01230, Prag.g_01348
OG0000000	Prbd	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Prbd.g_01568
OG0000000	Prae	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Prae.g_01580
OG0000000	Prab	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Prab.g_01598, Prab.g_01630, Prab.g_00760
OG0000000	Pran	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Pran.g_00601, Pran.g_00931, Pran.g_01423
OG0000000	Prad	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Prad.g_00392
OG0000000	Prau	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Prau.g_01648
OG0000000	Pras	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Pras.g_00470
OG0000000	Pray	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Pray.g_01603
OG0000000	Prba	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Prba.g_00269
OG0000000	Praz	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Praz.g_00921
OG0000000	Prbi	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Prbi.g_01709
OG0000000	Prao	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Prao.g_01515
OG0000000	Praa	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Praa.g_01598, Praa.g_01244
OG0000000	Prai	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Prai.g_01592
OG0000000	Prax	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Prax.g_01608, Prax.g_00496
OG0000000	Praq	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Praq.g_00026
OG0000000	Prar	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Prar.g_00729
OG0000000	Prac	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Prac.g_00292
OG0000000	Prav	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Prav.g_01695, Prav.g_00973
OG0000000	Prbl	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Prbl.g_00116
OG0000000	Prbj	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Prbj.g_00164
OG0000000	Prbk	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Prbk.g_00165
OG0000000	Praf	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Praf.g_00813
OG0000000	Prah	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Prah.g_01348
OG0000000	Prat	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431, Prbb.g_01244	Prat.g_01549
OG0000000	Prbc	Prbb.g_01121, Prbb.g_01319, Prbb.g_00431	Prbc.g_02165
OG0000000	Praj	Prbb.g_01121	Praj.g_01309
OG0000000	Praj	Prbb.g_01319, Prbb.g_00431	Praj.g_01272
OG0000000	Prbm	Prbb.g_01319, Prbb.g_00431	Prbm.g_01117
OG0000000	Prbm	Prbb.g_01244	Prbm.g_00436
OG0000000	Praj	Prbb.g_01244	Praj.g_01202
OG0000000	Prah	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787, Prbb.g_00103, Prbb.g_01313	Prah.g_01152, Prah.g_01154, Prah.g_01346
OG0000000	Praf	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787, Prbb.g_00103, Prbb.g_01313	Praf.g_01042, Praf.g_01039, Praf.g_00815
OG0000000	Prbl	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787, Prbb.g_00103, Prbb.g_01313	Prbl.g_00118
OG0000000	Prbk	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787, Prbb.g_00103, Prbb.g_01313	Prbk.g_00167
OG0000000	Prbj	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787, Prbb.g_00103, Prbb.g_01313	Prbj.g_00166
OG0000000	Praa	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787	Praa.g_01597
OG0000000	Pras	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787	Pras.g_00469, Pras.g_00117
OG0000000	Prao	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787	Prao.g_01514, Prao.g_01029
OG0000000	Prbd	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787	Prbd.g_01569, Prbd.g_00528
OG0000000	Pran	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787	Pran.g_00579, Pran.g_00001, Pran.g_00602
OG0000000	Prab	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787	Prab.g_00918, Prab.g_01620, Prab.g_01597, Prab.g_01278
OG0000000	Prad	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787	Prad.g_01297, Prad.g_01435, Prad.g_00393
OG0000000	Prae	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787	Prae.g_01222, Prae.g_01579
OG0000000	Prag	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787	Prag.g_00722, Prag.g_01650, Prag.g_01607, Prag.g_01213
OG0000000	Praw	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787	Praw.g_01779, Praw.g_00496, Praw.g_00294, Praw.g_00454
OG0000000	Prba	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787	Prba.g_00003, Prba.g_00270
OG0000000	Prar	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787	Prar.g_01204, Prar.g_00730
OG0000000	Praq	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787	Praq.g_00025, Praq.g_01392
OG0000000	Prav	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787	Prav.g_01821, Prav.g_01694
OG0000000	Prai	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787	Prai.g_01234, Prai.g_01591, Prai.g_01775, Prai.g_00908
OG0000000	Prbi	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787	Prbi.g_01268, Prbi.g_01708
OG0000000	Prax	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787	Prax.g_00259, Prax.g_01609
OG0000000	Prau	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787	Prau.g_01266, Prau.g_01647
OG0000000	Praz	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787	Praz.g_00922, Praz.g_00694
OG0000000	Pray	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787	Pray.g_00003, Pray.g_01604
OG0000000	Prac	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787	Prac.g_00926, Prac.g_00293
OG0000000	Prbh	Prbb.g_01145	Prbh.g_01858
OG0000000	Pram	Prbb.g_01145	Pram.g_01556
OG0000000	Prat	Prbb.g_01145	Prat.g_01189
OG0000000	Praj	Prbb.g_01145	Praj.g_01100
OG0000000	Prbc	Prbb.g_01145	Prbc.g_00608
OG0000000	Prbm	Prbb.g_01145	Prbm.g_01141
OG0000000	Pram	Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787	Pram.g_01512
OG0000000	Prbh	Prbb.g_01123, Prbb.g_01403	Prbh.g_01902
OG0000000	Prap	Prbb.g_01123, Prbb.g_01403	Prap.g_01861
OG0000000	Prbe	Prbb.g_01123	Prbe.g_01120
OG0000000	Prat	Prbb.g_01123	Prat.g_01547
OG0000000	Prak	Prbb.g_01123	Prak.g_01563
OG0000000	Pral	Prbb.g_01123	Pral.g_01333
OG0000000	Prbn	Prbb.g_01123	Prbn.g_01663
OG0000000	Prbg	Prbb.g_01123	Prbg.g_01568, Prbg.g_01523
OG0000000	Prbf	Prbb.g_01123	Prbf.g_00881
OG0000000	Prbc	Prbb.g_01123	Prbc.g_00808
OG0000000	Praj	Prbb.g_01123	Praj.g_01307, Praj.g_01732
OG0000000	Prbc	Prbb.g_01787	Prbc.g_00618
OG0000000	Prap	Prbb.g_01787	Prap.g_00493
OG0000000	Prbe	Prbb.g_01787	Prbe.g_01586
OG0000000	Prak	Prbb.g_01787	Prak.g_01209
OG0000000	Prbm	Prbb.g_01787	Prbm.g_01810, Prbm.g_01404
OG0000000	Prav	Prbb.g_00103, Prbb.g_01313	Prav.g_01738
OG0000000	Praj	Prbb.g_00103	Praj.g_00087
OG0000000	Prbc	Prbb.g_00103	Prbc.g_00525
OG0000000	Praj	Prbb.g_01313	Praj.g_01267
OG0000001	Praz	Prbb.g_00844	Praz.g_01146
OG0000001	Praa	Prbb.g_00844	Praa.g_01359
OG0000001	Prao	Prbb.g_00844	Prao.g_01246
OG0000001	Prba	Prbb.g_00844	Prba.g_00203
OG0000001	Prbi	Prbb.g_00844	Prbi.g_01432
OG0000001	Pray	Prbb.g_00844	Pray.g_01836
OG0000001	Prad	Prbb.g_00844	Prad.g_00601
OG0000001	Prai	Prbb.g_00844	Prai.g_01363
OG0000001	Prae	Prbb.g_00844	Prae.g_01361
OG0000001	Pras	Prbb.g_00844	Pras.g_00243
OG0000001	Prau	Prbb.g_00844	Prau.g_01402
OG0000001	Prbd	Prbb.g_00844	Prbd.g_01771
OG0000001	Prax	Prbb.g_00844	Prax.g_01870
OG0000001	Praq	Prbb.g_00844	Praq.g_00168
OG0000001	Prac	Prbb.g_00844	Prac.g_00210
OG0000001	Prar	Prbb.g_00844	Prar.g_00918
OG0000001	Praw	Prbb.g_00844	Praw.g_01009
OG0000001	Prag	Prbb.g_00844	Prag.g_01382
OG0000001	Prav	Prbb.g_00844	Prav.g_01466
OG0000001	Prbk	Prbb.g_00844	Prbk.g_02574
OG0000001	Prbj	Prbb.g_00844	Prbj.g_02517
OG0000001	Prbl	Prbb.g_00844	Prbl.g_01582
OG0000001	Prah	Prbb.g_00844	Prah.g_00562
OG0000001	Praf	Prbb.g_00844	Praf.g_01631
OG0000001	Pram	Prbb.g_00844	Pram.g_00873
OG0000001	Prbh	Prbb.g_00844	Prbh.g_01016
OG0000001	Prak	Prbb.g_00844	Prak.g_00908
OG0000001	Prap	Prbb.g_00844	Prap.g_00720
OG0000001	Prbg	Prbb.g_00844	Prbg.g_01222
OG0000001	Prbn	Prbb.g_00844	Prbn.g_01483
OG0000001	Prbe	Prbb.g_00844	Prbe.g_01285
OG0000001	Prbf	Prbb.g_00844	Prbf.g_01182
OG0000001	Pral	Prbb.g_00844	Pral.g_01549
OG0000001	Prat	Prbb.g_00844	Prat.g_00977
OG0000001	Prbm	Prbb.g_00844	Prbm.g_00874
OG0000001	Prbc	Prbb.g_00844	Prbc.g_01920
OG0000001	Praj	Prbb.g_00844	Praj.g_00832
OG0000001	Prbk	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544	Prbk.g_01649
OG0000001	Prbj	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544	Prbj.g_00030
OG0000001	Prbl	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544	Prbl.g_01092
OG0000001	Praf	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544	Praf.g_00948
OG0000001	Prah	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544	Prah.g_01226
OG0000001	Praa	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544	Praa.g_00678
OG0000001	Prbi	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544	Prbi.g_00681
OG0000001	Prax	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544	Prax.g_00964
OG0000001	Prae	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544	Prae.g_00652
OG0000001	Praq	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544	Praq.g_00807
OG0000001	Prac	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544	Prac.g_00693
OG0000001	Prar	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544	Prar.g_01508
OG0000001	Pras	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544	Pras.g_01554
OG0000001	Prau	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544	Prau.g_00718
OG0000001	Prad	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544	Prad.g_01252
OG0000001	Prba	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544	Prba.g_01639
OG0000001	Praz	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544	Praz.g_01652
OG0000001	Pray	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544	Pray.g_01085
OG0000001	Prao	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544	Prao.g_00116
OG0000001	Prbd	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544	Prbd.g_00566
OG0000001	Pran	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544	Pran.g_01500
OG0000001	Prab	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544	Prab.g_00683
OG0000001	Prai	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544	Prai.g_00707
OG0000001	Prav	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544	Prav.g_01276
OG0000001	Prag	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544	Prag.g_00656
OG0000001	Praw	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544	Praw.g_01844
OG0000001	Prbn	Prbb.g_00683	Prbn.g_01586
OG0000001	Prap	Prbb.g_00683	Prap.g_00823
OG0000001	Prak	Prbb.g_00683	Prak.g_00805
OG0000001	Prbe	Prbb.g_00683	Prbe.g_00452
OG0000001	Prbf	Prbb.g_00683	Prbf.g_01285
OG0000001	Prbg	Prbb.g_00683	Prbg.g_01119
OG0000001	Prbh	Prbb.g_00683	Prbh.g_00912
OG0000001	Pram	Prbb.g_00683	Pram.g_00768
OG0000001	Prat	Prbb.g_00683	Prat.g_00751
OG0000001	Pral	Prbb.g_00683	Pral.g_01764
OG0000001	Prbm	Prbb.g_00683	Prbm.g_00712
OG0000001	Prbc	Prbb.g_00683	Prbc.g_01759
OG0000001	Praj	Prbb.g_00683	Praj.g_00670
OG0000001	Prbg	Prbb.g_01549	Prbg.g_00694
OG0000001	Prak	Prbb.g_01549	Prak.g_01494
OG0000001	Prbn	Prbb.g_01549	Prbn.g_00879
OG0000001	Prbf	Prbb.g_01549	Prbf.g_00260
OG0000001	Prap	Prbb.g_01549	Prap.g_00224
OG0000001	Prbe	Prbb.g_01549	Prbe.g_00208
OG0000001	Prbh	Prbb.g_01549	Prbh.g_00199
OG0000001	Pram	Prbb.g_01549	Pram.g_01278
OG0000001	Pral	Prbb.g_01549	Pral.g_01052
OG0000001	Prat	Prbb.g_01549	Prat.g_01462
OG0000001	Prbm	Prbb.g_01549	Prbm.g_01581
OG0000001	Praj	Prbb.g_01549	Praj.g_01492
OG0000001	Prbc	Prbb.g_01549	Prbc.g_01478
OG0000001	Prap	Prbb.g_01546	Prap.g_00486
OG0000001	Prbg	Prbb.g_01546	Prbg.g_01516
OG0000001	Prak	Prbb.g_01546	Prak.g_01202
OG0000001	Prbn	Prbb.g_01546	Prbn.g_01159
OG0000001	Prbf	Prbb.g_01546	Prbf.g_00888
OG0000001	Prbe	Prbb.g_01546	Prbe.g_01579
OG0000001	Pram	Prbb.g_01546	Pram.g_01170
OG0000001	Prbh	Prbb.g_01546	Prbh.g_01313
OG0000001	Prat	Prbb.g_01546	Prat.g_01184
OG0000001	Pral	Prbb.g_01546	Pral.g_01340
OG0000001	Prbc	Prbb.g_01546	Prbc.g_01475
OG0000001	Praj	Prbb.g_01546	Praj.g_01489
OG0000001	Prbm	Prbb.g_01546	Prbm.g_01578
OG0000001	Pram	Prbb.g_01545	Pram.g_01471, Pram.g_01168
OG0000001	Prbh	Prbb.g_01545	Prbh.g_00006, Prbh.g_01311
OG0000001	Prat	Prbb.g_01545	Prat.g_01487, Prat.g_01182
OG0000001	Pral	Prbb.g_01545	Pral.g_00430, Pral.g_01342
OG0000001	Prbf	Prbb.g_01545	Prbf.g_00089, Prbf.g_00890
OG0000001	Prbn	Prbb.g_01545	Prbn.g_01234, Prbn.g_01161
OG0000001	Prap	Prbb.g_01545	Prap.g_01946, Prap.g_00484
OG0000001	Prak	Prbb.g_01545	Prak.g_01323, Prak.g_01200
OG0000001	Prbg	Prbb.g_01545	Prbg.g_00523, Prbg.g_01514
OG0000001	Prbe	Prbb.g_01545	Prbe.g_00379, Prbe.g_01577
OG0000001	Prbm	Prbb.g_01545	Prbm.g_01577
OG0000001	Prbc	Prbb.g_01545	Prbc.g_01474
OG0000001	Praj	Prbb.g_01545	Praj.g_01488
OG0000001	Prbe	Prbb.g_01550, Prbb.g_01544	Prbe.g_01584
OG0000001	Prak	Prbb.g_01550, Prbb.g_01544	Prak.g_01207
OG0000001	Prbf	Prbb.g_01550, Prbb.g_01544	Prbf.g_00883
OG0000001	Prbn	Prbb.g_01550, Prbb.g_01544	Prbn.g_01154
OG0000001	Prap	Prbb.g_01550, Prbb.g_01544	Prap.g_00491
OG0000001	Prbg	Prbb.g_01550, Prbb.g_01544	Prbg.g_01521
OG0000001	Prbh	Prbb.g_01550, Prbb.g_01544	Prbh.g_01317
OG0000001	Pram	Prbb.g_01550, Prbb.g_01544	Pram.g_01174
OG0000001	Pral	Prbb.g_01550, Prbb.g_01544	Pral.g_01337
OG0000001	Prat	Prbb.g_01550, Prbb.g_01544	Prat.g_01187
OG0000001	Prbm	Prbb.g_01550	Prbm.g_01582
OG0000001	Praj	Prbb.g_01550	Praj.g_01493
OG0000001	Prbc	Prbb.g_01550	Prbc.g_01479
OG0000001	Praj	Prbb.g_01544	Praj.g_01487
OG0000001	Prbm	Prbb.g_01544	Prbm.g_01576
OG0000001	Prbc	Prbb.g_01544	Prbc.g_01473
OG0000002	Prat	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157	Prat.g_00851
OG0000002	Pral	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157	Pral.g_01296, Pral.g_01671
OG0000002	Prbg	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157	Prbg.g_01069
OG0000002	Prak	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157	Prak.g_00755
OG0000002	Prap	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157	Prap.g_00653
OG0000002	Prbe	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157	Prbe.g_00112
OG0000002	Prbn	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157	Prbn.g_01923
OG0000002	Prbf	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157	Prbf.g_00831
OG0000002	Pram	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157	Pram.g_00719
OG0000002	Prbh	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157	Prbh.g_00863
OG0000002	Prbl	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157	Prbl.g_02599
OG0000002	Prad	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157	Prad.g_01994, Prad.g_01434
OG0000002	Prac	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157	Prac.g_00925, Prac.g_00924
OG0000002	Prar	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157	Prar.g_01203, Prar.g_01202
OG0000002	Praq	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157	Praq.g_01393, Praq.g_01394
OG0000002	Pras	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157	Pras.g_00541, Pras.g_00118, Pras.g_00120
OG0000002	Praw	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157	Praw.g_00497, Praw.g_01739, Praw.g_01951
OG0000002	Prag	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157	Prag.g_01651, Prag.g_00764, Prag.g_01215, Prag.g_01216
OG0000002	Prav	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157	Prav.g_01734, Prav.g_00962, Prav.g_01820, Prav.g_02007
OG0000002	Prao	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157	Prao.g_01529, Prao.g_01852
OG0000002	Prbd	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157	Prbd.g_01930
OG0000002	Prax	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157	Prax.g_00522
OG0000002	Prab	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157	Prab.g_00788, Prab.g_01281, Prab.g_01279
OG0000002	Pran	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157	Pran.g_01395
OG0000002	Prae	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157	Prae.g_01236, Prae.g_01224, Prae.g_01223
