Orthogroup	Species	Prbe	Orthologs
OG0000000	Prab	Prbe.g_01119	Prab.g_01598, Prab.g_01630, Prab.g_00760
OG0000000	Pran	Prbe.g_01119	Pran.g_00601, Pran.g_00931, Pran.g_01423
OG0000000	Prbi	Prbe.g_01119	Prbi.g_01709
OG0000000	Prao	Prbe.g_01119	Prao.g_01515
OG0000000	Prax	Prbe.g_01119	Prax.g_01608, Prax.g_00496
OG0000000	Prav	Prbe.g_01119	Prav.g_01695, Prav.g_00973
OG0000000	Prbl	Prbe.g_01119	Prbl.g_00116
OG0000000	Prbj	Prbe.g_01119	Prbj.g_00164
OG0000000	Prbk	Prbe.g_01119	Prbk.g_00165
OG0000000	Praf	Prbe.g_01119	Praf.g_00813
OG0000000	Prah	Prbe.g_01119	Prah.g_01348
OG0000000	Prat	Prbe.g_01119	Prat.g_01549
OG0000000	Prbh	Prbe.g_01119	Prbh.g_01903
OG0000000	Pram	Prbe.g_01119	Pram.g_01511
OG0000000	Pral	Prbe.g_01119	Pral.g_00037
OG0000000	Prap	Prbe.g_01119	Prap.g_01862
OG0000000	Prbf	Prbe.g_01119	Prbf.g_00776
OG0000000	Prak	Prbe.g_01119	Prak.g_01562
OG0000000	Prbn	Prbe.g_01119	Prbn.g_01662
OG0000000	Prbg	Prbe.g_01119	Prbg.g_01567
OG0000000	Prah	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586	Prah.g_01152, Prah.g_01154, Prah.g_01346
OG0000000	Praf	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586	Praf.g_01042, Praf.g_01039, Praf.g_00815
OG0000000	Prbl	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586	Prbl.g_00118
OG0000000	Prbk	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586	Prbk.g_00167
OG0000000	Prbj	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586	Prbj.g_00166
OG0000000	Praa	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586	Praa.g_01597
OG0000000	Pras	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586	Pras.g_00469, Pras.g_00117
OG0000000	Prao	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586	Prao.g_01514, Prao.g_01029
OG0000000	Prbd	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586	Prbd.g_01569, Prbd.g_00528
OG0000000	Pran	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586	Pran.g_00579, Pran.g_00001, Pran.g_00602
OG0000000	Prab	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586	Prab.g_00918, Prab.g_01620, Prab.g_01597, Prab.g_01278
OG0000000	Prad	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586	Prad.g_01297, Prad.g_01435, Prad.g_00393
OG0000000	Prae	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586	Prae.g_01222, Prae.g_01579
OG0000000	Prag	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586	Prag.g_00722, Prag.g_01650, Prag.g_01607, Prag.g_01213
OG0000000	Praw	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586	Praw.g_01779, Praw.g_00496, Praw.g_00294, Praw.g_00454
OG0000000	Prba	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586	Prba.g_00003, Prba.g_00270
OG0000000	Prar	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586	Prar.g_01204, Prar.g_00730
OG0000000	Praq	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586	Praq.g_00025, Praq.g_01392
OG0000000	Prav	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586	Prav.g_01821, Prav.g_01694
OG0000000	Prai	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586	Prai.g_01234, Prai.g_01591, Prai.g_01775, Prai.g_00908
OG0000000	Prbi	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586	Prbi.g_01268, Prbi.g_01708
OG0000000	Prax	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586	Prax.g_00259, Prax.g_01609
OG0000000	Prau	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586	Prau.g_01266, Prau.g_01647
OG0000000	Praz	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586	Praz.g_00922, Praz.g_00694
OG0000000	Pray	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586	Pray.g_00003, Pray.g_01604
OG0000000	Prac	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586	Prac.g_00926, Prac.g_00293
OG0000000	Prbf	Prbe.g_01052	Prbf.g_00760
OG0000000	Prak	Prbe.g_01052	Prak.g_01578
OG0000000	Prap	Prbe.g_01052	Prap.g_01846
OG0000000	Prbg	Prbe.g_01052	Prbg.g_01583
OG0000000	Prbn	Prbe.g_01052	Prbn.g_01678
OG0000000	Pram	Prbe.g_01120, Prbe.g_01586	Pram.g_01512
OG0000000	Prbh	Prbe.g_01120	Prbh.g_01902
OG0000000	Prap	Prbe.g_01120	Prap.g_01861
OG0000000	Prbn	Prbe.g_01120	Prbn.g_01663
OG0000000	Prbf	Prbe.g_01120	Prbf.g_00881
OG0000000	Prbb	Prbe.g_01120	Prbb.g_01123
OG0000000	Prbc	Prbe.g_01120	Prbc.g_00808
OG0000000	Praj	Prbe.g_01120	Praj.g_01307, Praj.g_01732
OG0000000	Prbg	Prbe.g_01120	Prbg.g_01568, Prbg.g_01523
OG0000000	Pral	Prbe.g_01120	Pral.g_01333
OG0000000	Prak	Prbe.g_01120	Prak.g_01563
OG0000000	Prat	Prbe.g_01120	Prat.g_01547
OG0000000	Prbc	Prbe.g_01586	Prbc.g_00618
OG0000000	Prap	Prbe.g_01586	Prap.g_00493
OG0000000	Prbb	Prbe.g_01586	Prbb.g_01787
OG0000000	Prbm	Prbe.g_01586	Prbm.g_01810, Prbm.g_01404
OG0000000	Prak	Prbe.g_01586	Prak.g_01209
OG0000001	Praz	Prbe.g_01285, Prbe.g_01290	Praz.g_01146
OG0000001	Praa	Prbe.g_01285, Prbe.g_01290	Praa.g_01359
OG0000001	Prao	Prbe.g_01285, Prbe.g_01290	Prao.g_01246
OG0000001	Prba	Prbe.g_01285, Prbe.g_01290	Prba.g_00203
OG0000001	Prbi	Prbe.g_01285, Prbe.g_01290	Prbi.g_01432
OG0000001	Pray	Prbe.g_01285, Prbe.g_01290	Pray.g_01836
OG0000001	Prad	Prbe.g_01285, Prbe.g_01290	Prad.g_00601
OG0000001	Prai	Prbe.g_01285, Prbe.g_01290	Prai.g_01363
OG0000001	Prae	Prbe.g_01285, Prbe.g_01290	Prae.g_01361
OG0000001	Pras	Prbe.g_01285, Prbe.g_01290	Pras.g_00243
OG0000001	Prau	Prbe.g_01285, Prbe.g_01290	Prau.g_01402
OG0000001	Prbd	Prbe.g_01285, Prbe.g_01290	Prbd.g_01771
OG0000001	Prax	Prbe.g_01285, Prbe.g_01290	Prax.g_01870
OG0000001	Praq	Prbe.g_01285, Prbe.g_01290	Praq.g_00168
OG0000001	Prac	Prbe.g_01285, Prbe.g_01290	Prac.g_00210
OG0000001	Prar	Prbe.g_01285, Prbe.g_01290	Prar.g_00918
OG0000001	Praw	Prbe.g_01285, Prbe.g_01290	Praw.g_01009
OG0000001	Prag	Prbe.g_01285, Prbe.g_01290	Prag.g_01382
OG0000001	Prav	Prbe.g_01285, Prbe.g_01290	Prav.g_01466
OG0000001	Prbk	Prbe.g_01285, Prbe.g_01290	Prbk.g_02574
OG0000001	Prbj	Prbe.g_01285, Prbe.g_01290	Prbj.g_02517
OG0000001	Prbl	Prbe.g_01285, Prbe.g_01290	Prbl.g_01582
OG0000001	Prah	Prbe.g_01285, Prbe.g_01290	Prah.g_00562
OG0000001	Praf	Prbe.g_01285, Prbe.g_01290	Praf.g_01631
OG0000001	Prbc	Prbe.g_01285	Prbc.g_01920
OG0000001	Praj	Prbe.g_01285	Praj.g_00832
OG0000001	Prbb	Prbe.g_01285	Prbb.g_00844
OG0000001	Prbm	Prbe.g_01285	Prbm.g_00874
OG0000001	Pral	Prbe.g_01285	Pral.g_01549
OG0000001	Prat	Prbe.g_01285	Prat.g_00977
OG0000001	Pram	Prbe.g_01285	Pram.g_00873
OG0000001	Prbh	Prbe.g_01285	Prbh.g_01016
OG0000001	Prak	Prbe.g_01285	Prak.g_00908
OG0000001	Prap	Prbe.g_01285	Prap.g_00720
OG0000001	Prbg	Prbe.g_01285	Prbg.g_01222
OG0000001	Prbn	Prbe.g_01285	Prbn.g_01483
OG0000001	Prbf	Prbe.g_01285	Prbf.g_01182
OG0000001	Pral	Prbe.g_01290	Pral.g_01554
OG0000001	Pram	Prbe.g_01290	Pram.g_00879
OG0000001	Prbh	Prbe.g_01290	Prbh.g_01022
OG0000001	Prbn	Prbe.g_01290	Prbn.g_01478
OG0000001	Prbg	Prbe.g_01290	Prbg.g_01227
OG0000001	Prbf	Prbe.g_01290	Prbf.g_01177
OG0000001	Prak	Prbe.g_01290	Prak.g_00913
OG0000001	Prap	Prbe.g_01290	Prap.g_00715
OG0000001	Prbk	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584	Prbk.g_01649
OG0000001	Prbj	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584	Prbj.g_00030
OG0000001	Prbl	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584	Prbl.g_01092
OG0000001	Praf	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584	Praf.g_00948
OG0000001	Prah	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584	Prah.g_01226
OG0000001	Praa	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584	Praa.g_00678
OG0000001	Prbi	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584	Prbi.g_00681
OG0000001	Prax	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584	Prax.g_00964
OG0000001	Prae	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584	Prae.g_00652
OG0000001	Praq	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584	Praq.g_00807
OG0000001	Prac	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584	Prac.g_00693
OG0000001	Prar	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584	Prar.g_01508
OG0000001	Pras	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584	Pras.g_01554
OG0000001	Prau	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584	Prau.g_00718
OG0000001	Prad	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584	Prad.g_01252
OG0000001	Prba	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584	Prba.g_01639
OG0000001	Praz	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584	Praz.g_01652
OG0000001	Pray	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584	Pray.g_01085
OG0000001	Prao	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584	Prao.g_00116
OG0000001	Prbd	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584	Prbd.g_00566
OG0000001	Pran	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584	Pran.g_01500
OG0000001	Prab	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584	Prab.g_00683
OG0000001	Prai	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584	Prai.g_00707
OG0000001	Prav	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584	Prav.g_01276
OG0000001	Prag	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584	Prag.g_00656
OG0000001	Praw	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584	Praw.g_01844
OG0000001	Prbm	Prbe.g_00452	Prbm.g_00712
OG0000001	Prbb	Prbe.g_00452	Prbb.g_00683
OG0000001	Praj	Prbe.g_00452	Praj.g_00670
OG0000001	Prbc	Prbe.g_00452	Prbc.g_01759
OG0000001	Pral	Prbe.g_00452	Pral.g_01764
OG0000001	Prat	Prbe.g_00452	Prat.g_00751
OG0000001	Prbh	Prbe.g_00452	Prbh.g_00912
OG0000001	Pram	Prbe.g_00452	Pram.g_00768
OG0000001	Prbn	Prbe.g_00452	Prbn.g_01586
OG0000001	Prap	Prbe.g_00452	Prap.g_00823
OG0000001	Prak	Prbe.g_00452	Prak.g_00805
OG0000001	Prbf	Prbe.g_00452	Prbf.g_01285
OG0000001	Prbg	Prbe.g_00452	Prbg.g_01119
OG0000001	Praj	Prbe.g_00208	Praj.g_01492
OG0000001	Prbb	Prbe.g_00208	Prbb.g_01549
OG0000001	Prbc	Prbe.g_00208	Prbc.g_01478
OG0000001	Prbm	Prbe.g_00208	Prbm.g_01581
OG0000001	Prbh	Prbe.g_00208	Prbh.g_00199
OG0000001	Pram	Prbe.g_00208	Pram.g_01278
OG0000001	Pral	Prbe.g_00208	Pral.g_01052
OG0000001	Prat	Prbe.g_00208	Prat.g_01462
OG0000001	Prbg	Prbe.g_00208	Prbg.g_00694
OG0000001	Prak	Prbe.g_00208	Prak.g_01494
OG0000001	Prbn	Prbe.g_00208	Prbn.g_00879
OG0000001	Prbf	Prbe.g_00208	Prbf.g_00260
OG0000001	Prap	Prbe.g_00208	Prap.g_00224
OG0000001	Prbb	Prbe.g_01579	Prbb.g_01546
OG0000001	Prbc	Prbe.g_01579	Prbc.g_01475
OG0000001	Praj	Prbe.g_01579	Praj.g_01489
OG0000001	Prbm	Prbe.g_01579	Prbm.g_01578
OG0000001	Pral	Prbe.g_01579	Pral.g_01340
OG0000001	Prat	Prbe.g_01579	Prat.g_01184
OG0000001	Pram	Prbe.g_01579	Pram.g_01170
OG0000001	Prbh	Prbe.g_01579	Prbh.g_01313
OG0000001	Prap	Prbe.g_01579	Prap.g_00486
OG0000001	Prbg	Prbe.g_01579	Prbg.g_01516
OG0000001	Prak	Prbe.g_01579	Prak.g_01202
OG0000001	Prbn	Prbe.g_01579	Prbn.g_01159
OG0000001	Prbf	Prbe.g_01579	Prbf.g_00888
OG0000001	Prbm	Prbe.g_00379, Prbe.g_01577	Prbm.g_01577
OG0000001	Prbb	Prbe.g_00379, Prbe.g_01577	Prbb.g_01545
OG0000001	Prbc	Prbe.g_00379, Prbe.g_01577	Prbc.g_01474
OG0000001	Praj	Prbe.g_00379, Prbe.g_01577	Praj.g_01488
OG0000001	Pram	Prbe.g_00379	Pram.g_01471
OG0000001	Prbh	Prbe.g_00379	Prbh.g_00006
OG0000001	Prat	Prbe.g_00379	Prat.g_01487
OG0000001	Pral	Prbe.g_00379	Pral.g_00430
OG0000001	Prbf	Prbe.g_00379	Prbf.g_00089
OG0000001	Prbn	Prbe.g_00379	Prbn.g_01234
OG0000001	Prap	Prbe.g_00379	Prap.g_01946
OG0000001	Prak	Prbe.g_00379	Prak.g_01323
OG0000001	Prbg	Prbe.g_00379	Prbg.g_00523
OG0000001	Pral	Prbe.g_01577	Pral.g_01342
OG0000001	Prat	Prbe.g_01577	Prat.g_01182
OG0000001	Pram	Prbe.g_01577	Pram.g_01168
OG0000001	Prbh	Prbe.g_01577	Prbh.g_01311
OG0000001	Prap	Prbe.g_01577	Prap.g_00484
OG0000001	Prbg	Prbe.g_01577	Prbg.g_01514
OG0000001	Prbn	Prbe.g_01577	Prbn.g_01161
OG0000001	Prak	Prbe.g_01577	Prak.g_01200
OG0000001	Prbf	Prbe.g_01577	Prbf.g_00890
OG0000001	Prbm	Prbe.g_01584	Prbm.g_01582, Prbm.g_01576
OG0000001	Prbb	Prbe.g_01584	Prbb.g_01550, Prbb.g_01544
OG0000001	Praj	Prbe.g_01584	Praj.g_01493, Praj.g_01487
OG0000001	Prbc	Prbe.g_01584	Prbc.g_01479, Prbc.g_01473
OG0000001	Prat	Prbe.g_01584	Prat.g_01187
OG0000001	Pral	Prbe.g_01584	Pral.g_01337
OG0000001	Prbh	Prbe.g_01584	Prbh.g_01317
OG0000001	Pram	Prbe.g_01584	Pram.g_01174
OG0000001	Prak	Prbe.g_01584	Prak.g_01207
OG0000001	Prbf	Prbe.g_01584	Prbf.g_00883
OG0000001	Prbn	Prbe.g_01584	Prbn.g_01154
OG0000001	Prap	Prbe.g_01584	Prap.g_00491
OG0000001	Prbg	Prbe.g_01584	Prbg.g_01521
OG0000002	Prad	Prbe.g_00112	Prad.g_01994, Prad.g_01434
OG0000002	Prac	Prbe.g_00112	Prac.g_00925, Prac.g_00924
OG0000002	Prar	Prbe.g_00112	Prar.g_01203, Prar.g_01202
OG0000002	Praq	Prbe.g_00112	Praq.g_01393, Praq.g_01394
OG0000002	Pras	Prbe.g_00112	Pras.g_00541, Pras.g_00118, Pras.g_00120
OG0000002	Praw	Prbe.g_00112	Praw.g_00497, Praw.g_01739, Praw.g_01951
OG0000002	Prag	Prbe.g_00112	Prag.g_01651, Prag.g_00764, Prag.g_01215, Prag.g_01216
OG0000002	Prav	Prbe.g_00112	Prav.g_01734, Prav.g_00962, Prav.g_01820, Prav.g_02007
OG0000002	Prao	Prbe.g_00112	Prao.g_01529, Prao.g_01852
OG0000002	Prbd	Prbe.g_00112	Prbd.g_01930
OG0000002	Prax	Prbe.g_00112	Prax.g_00522
OG0000002	Prab	Prbe.g_00112	Prab.g_00788, Prab.g_01281, Prab.g_01279
OG0000002	Pran	Prbe.g_00112	Pran.g_01395
OG0000002	Prae	Prbe.g_00112	Prae.g_01236, Prae.g_01224, Prae.g_01223
OG0000002	Praz	Prbe.g_00112	Praz.g_01939, Praz.g_01940
OG0000002	Prba	Prbe.g_00112	Prba.g_01081, Prba.g_01080
OG0000002	Pray	Prbe.g_00112	Pray.g_00247, Pray.g_00246
OG0000002	Praa	Prbe.g_00112	Praa.g_01222, Praa.g_01220
OG0000002	Prau	Prbe.g_00112	Prau.g_01267, Prau.g_01269
OG0000002	Prai	Prbe.g_00112	Prai.g_01236
OG0000002	Prbi	Prbe.g_00112	Prbi.g_01270
OG0000002	Prbm	Prbe.g_00112	Prbm.g_01940, Prbm.g_00496, Prbm.g_01426
OG0000002	Prbb	Prbe.g_00112	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157
OG0000002	Praj	Prbe.g_00112	Praj.g_01861, Praj.g_00463, Praj.g_01112
OG0000002	Prbc	Prbe.g_00112	Prbc.g_00925, Prbc.g_01530
OG0000002	Prbl	Prbe.g_00112	Prbl.g_02599
OG0000002	Prat	Prbe.g_00112	Prat.g_00851
OG0000002	Pral	Prbe.g_00112	Pral.g_01296, Pral.g_01671
OG0000002	Pram	Prbe.g_00112	Pram.g_00719
OG0000002	Prbh	Prbe.g_00112	Prbh.g_00863
OG0000002	Prbg	Prbe.g_00112	Prbg.g_01069
OG0000002	Prak	Prbe.g_00112	Prak.g_00755
OG0000002	Prbn	Prbe.g_00112	Prbn.g_01923
OG0000002	Prbf	Prbe.g_00112	Prbf.g_00831
OG0000002	Prap	Prbe.g_00112	Prap.g_00653
OG0000002	Prbj	Prbe.g_00400	Prbj.g_00169, Prbj.g_00672, Prbj.g_01549, Prbj.g_02662, Prbj.g_02690
OG0000002	Prbl	Prbe.g_00400	Prbl.g_00121, Prbl.g_00725, Prbl.g_00808, Prbl.g_02598, Prbl.g_02578
OG0000002	Prbk	Prbe.g_00400	Prbk.g_00170, Prbk.g_01196, Prbk.g_00561, Prbk.g_02701, Prbk.g_00630
OG0000002	Prah	Prbe.g_00400	Prah.g_01343, Prah.g_00324, Prah.g_01159, Prah.g_02270, Prah.g_00896
OG0000002	Praf	Prbe.g_00400	Praf.g_01896, Praf.g_00818, Praf.g_01895, Praf.g_01031, Praf.g_02422, Praf.g_01293
OG0000002	Prbh	Prbe.g_00400	Prbh.g_00001
OG0000002	Pral	Prbe.g_00400	Pral.g_01236
OG0000002	Prat	Prbe.g_00400	Prat.g_01286, Prat.g_01285
OG0000002	Pram	Prbe.g_00400	Pram.g_01953, Pram.g_01954
OG0000002	Prai	Prbe.g_00400	Prai.g_01356, Prai.g_01235
OG0000002	Praz	Prbe.g_00400	Praz.g_01154
OG0000002	Prba	Prbe.g_00400	Prba.g_00211
OG0000002	Pray	Prbe.g_00400	Pray.g_01844
OG0000002	Prad	Prbe.g_00400	Prad.g_00609
OG0000002	Praq	Prbe.g_00400	Praq.g_00160
OG0000002	Prar	Prbe.g_00400	Prar.g_00926
OG0000002	Prac	Prbe.g_00400	Prac.g_00202
OG0000002	Prbd	Prbe.g_00400	Prbd.g_01779
OG0000002	Praa	Prbe.g_00400	Praa.g_01351
OG0000002	Prae	Prbe.g_00400	Prae.g_01353
OG0000002	Pras	Prbe.g_00400	Pras.g_00235
OG0000002	Prau	Prbe.g_00400	Prau.g_01394
OG0000002	Praw	Prbe.g_00400	Praw.g_01000
OG0000002	Prag	Prbe.g_00400	Prag.g_01374
OG0000002	Prav	Prbe.g_00400	Prav.g_01458
OG0000002	Prao	Prbe.g_00400	Prao.g_01254
OG0000002	Prbi	Prbe.g_00400	Prbi.g_01424
OG0000002	Prax	Prbe.g_00400	Prax.g_01878
OG0000002	Praj	Prbe.g_00400	Praj.g_01549
OG0000002	Prbm	Prbe.g_00400	Prbm.g_01633
OG0000002	Prbc	Prbe.g_00400	Prbc.g_00588
OG0000002	Prbb	Prbe.g_00400	Prbb.g_01611
OG0000002	Prbg	Prbe.g_00400	Prbg.g_00502
OG0000002	Prak	Prbe.g_00400	Prak.g_01302
OG0000002	Prbn	Prbe.g_00400	Prbn.g_01213
OG0000002	Prbf	Prbe.g_00400	Prbf.g_00068
OG0000002	Prap	Prbe.g_00400	Prap.g_01925
OG0000004	Prab	Prbe.g_01587	Prab.g_01308, Prab.g_00917, Prab.g_01619
OG0000004	Pran	Prbe.g_01587	Pran.g_00894, Pran.g_00580
OG0000004	Prbi	Prbe.g_01587	Prbi.g_01371, Prbi.g_01710
OG0000004	Prao	Prbe.g_01587	Prao.g_01296, Prao.g_01518
OG0000004	Prag	Prbe.g_01587	Prag.g_01333, Prag.g_01610, Prag.g_01649
OG0000004	Praa	Prbe.g_01587	Praa.g_01298, Praa.g_01599, Praa.g_00413
OG0000004	Prax	Prbe.g_01587	Prax.g_01919, Prax.g_01606, Prax.g_00494
OG0000004	Praw	Prbe.g_01587	Praw.g_00959, Praw.g_00457, Praw.g_00495
OG0000004	Prbd	Prbe.g_01587	Prbd.g_01835, Prbd.g_01567
OG0000004	Prav	Prbe.g_01587	Prav.g_01698, Prav.g_01413, Prav.g_01019
OG0000004	Prar	Prbe.g_01587	Prar.g_00973, Prar.g_00727
OG0000004	Praq	Prbe.g_01587	Praq.g_00115, Praq.g_00028
OG0000004	Prac	Prbe.g_01587	Prac.g_00157, Prac.g_00290
OG0000004	Prae	Prbe.g_01587	Prae.g_01308, Prae.g_01581
OG0000004	Prba	Prbe.g_01587	Prba.g_01172, Prba.g_00268
OG0000004	Praz	Prbe.g_01587	Praz.g_01200, Praz.g_00920
OG0000004	Pray	Prbe.g_01587	Pray.g_01890, Pray.g_01602
OG0000004	Prad	Prbe.g_01587	Prad.g_00350, Prad.g_00389
OG0000004	Prau	Prbe.g_01587	Prau.g_01350, Prau.g_01650, Prau.g_01300
OG0000004	Pras	Prbe.g_01587	Pras.g_00182, Pras.g_00471, Pras.g_00136
OG0000004	Prai	Prbe.g_01587	Prai.g_01314, Prai.g_01596, Prai.g_01774, Prai.g_00907
OG0000004	Praj	Prbe.g_01587	Praj.g_01099, Praj.g_00415, Praj.g_01274, Praj.g_01204, Praj.g_01311, Praj.g_01737
OG0000004	Prbc	Prbe.g_01587	Prbc.g_00609, Prbc.g_00812
OG0000004	Prbm	Prbe.g_01587	Prbm.g_01140, Prbm.g_00433, Prbm.g_01231, Prbm.g_01313, Prbm.g_01384, Prbm.g_01814
OG0000004	Prbb	Prbe.g_01587	Prbb.g_01144, Prbb.g_00429, Prbb.g_01321, Prbb.g_01356, Prbb.g_01246, Prbb.g_01792
OG0000004	Praf	Prbe.g_01587	Praf.g_00814
OG0000004	Prah	Prbe.g_01587	Prah.g_01347
OG0000004	Prbl	Prbe.g_01587	Prbl.g_00117
OG0000004	Prbj	Prbe.g_01587	Prbj.g_00165
OG0000004	Prbk	Prbe.g_01587	Prbk.g_00166
OG0000004	Prat	Prbe.g_01587	Prat.g_01190
OG0000004	Pral	Prbe.g_01587	Pral.g_01332
OG0000004	Pram	Prbe.g_01587	Pram.g_01176
