Orthogroup	Species	Praw	Orthologs
OG0000001	Praz	Praw.g_01009	Praz.g_01146
OG0000001	Praa	Praw.g_01009	Praa.g_01359
OG0000001	Prao	Praw.g_01009	Prao.g_01246
OG0000001	Prba	Praw.g_01009	Prba.g_00203
OG0000001	Prbi	Praw.g_01009	Prbi.g_01432
OG0000001	Pray	Praw.g_01009	Pray.g_01836
OG0000001	Prad	Praw.g_01009	Prad.g_00601
OG0000001	Prai	Praw.g_01009	Prai.g_01363
OG0000001	Prae	Praw.g_01009	Prae.g_01361
OG0000001	Pras	Praw.g_01009	Pras.g_00243
OG0000001	Prau	Praw.g_01009	Prau.g_01402
OG0000001	Prbd	Praw.g_01009	Prbd.g_01771
OG0000001	Prax	Praw.g_01009	Prax.g_01870
OG0000001	Praq	Praw.g_01009	Praq.g_00168
OG0000001	Prac	Praw.g_01009	Prac.g_00210
OG0000001	Prar	Praw.g_01009	Prar.g_00918
OG0000001	Prag	Praw.g_01009	Prag.g_01382
OG0000001	Prbk	Praw.g_01844	Prbk.g_01649
OG0000001	Prbj	Praw.g_01844	Prbj.g_00030
OG0000001	Prbl	Praw.g_01844	Prbl.g_01092
OG0000001	Praf	Praw.g_01844	Praf.g_00948
OG0000001	Prah	Praw.g_01844	Prah.g_01226
OG0000001	Prbn	Praw.g_01844	Prbn.g_01586, Prbn.g_00879, Prbn.g_01159, Prbn.g_01234, Prbn.g_01161, Prbn.g_01154
OG0000001	Prap	Praw.g_01844	Prap.g_00823, Prap.g_00224, Prap.g_00486, Prap.g_01946, Prap.g_00484, Prap.g_00491
OG0000001	Prak	Praw.g_01844	Prak.g_00805, Prak.g_01494, Prak.g_01202, Prak.g_01323, Prak.g_01200, Prak.g_01207
OG0000001	Prbe	Praw.g_01844	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584
OG0000001	Prbf	Praw.g_01844	Prbf.g_01285, Prbf.g_00260, Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883
OG0000001	Prbg	Praw.g_01844	Prbg.g_01119, Prbg.g_00694, Prbg.g_01516, Prbg.g_00523, Prbg.g_01514, Prbg.g_01521
OG0000001	Prbh	Praw.g_01844	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317
OG0000001	Pram	Praw.g_01844	Pram.g_00768, Pram.g_01278, Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174
OG0000001	Prat	Praw.g_01844	Prat.g_00751, Prat.g_01462, Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187
OG0000001	Pral	Praw.g_01844	Pral.g_01764, Pral.g_01052, Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337
OG0000001	Prbm	Praw.g_01844	Prbm.g_00712, Prbm.g_01581, Prbm.g_01578, Prbm.g_01577, Prbm.g_01582, Prbm.g_01576
OG0000001	Prbb	Praw.g_01844	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544
OG0000001	Praj	Praw.g_01844	Praj.g_00670, Praj.g_01492, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487
OG0000001	Prbc	Praw.g_01844	Prbc.g_01759, Prbc.g_01478, Prbc.g_01475, Prbc.g_01474, Prbc.g_01479, Prbc.g_01473
OG0000001	Praa	Praw.g_01844	Praa.g_00678
OG0000001	Prbi	Praw.g_01844	Prbi.g_00681
OG0000001	Prax	Praw.g_01844	Prax.g_00964
OG0000001	Prae	Praw.g_01844	Prae.g_00652
OG0000001	Praq	Praw.g_01844	Praq.g_00807
OG0000001	Prac	Praw.g_01844	Prac.g_00693
OG0000001	Prar	Praw.g_01844	Prar.g_01508
OG0000001	Pras	Praw.g_01844	Pras.g_01554
OG0000001	Prau	Praw.g_01844	Prau.g_00718
OG0000001	Prad	Praw.g_01844	Prad.g_01252
OG0000001	Prba	Praw.g_01844	Prba.g_01639
OG0000001	Praz	Praw.g_01844	Praz.g_01652
OG0000001	Pray	Praw.g_01844	Pray.g_01085
OG0000001	Prao	Praw.g_01844	Prao.g_00116
OG0000001	Prbd	Praw.g_01844	Prbd.g_00566
OG0000001	Pran	Praw.g_01844	Pran.g_01500
OG0000001	Prab	Praw.g_01844	Prab.g_00683
OG0000001	Prai	Praw.g_01844	Prai.g_00707
OG0000001	Prav	Praw.g_01844	Prav.g_01276
OG0000001	Prag	Praw.g_01844	Prag.g_00656
OG0000002	Prat	Praw.g_00497, Praw.g_01739, Praw.g_01951	Prat.g_00851
OG0000002	Pral	Praw.g_00497, Praw.g_01739, Praw.g_01951	Pral.g_01296, Pral.g_01671
OG0000002	Prbg	Praw.g_00497, Praw.g_01739, Praw.g_01951	Prbg.g_01069
OG0000002	Prak	Praw.g_00497, Praw.g_01739, Praw.g_01951	Prak.g_00755
OG0000002	Prap	Praw.g_00497, Praw.g_01739, Praw.g_01951	Prap.g_00653
OG0000002	Prbe	Praw.g_00497, Praw.g_01739, Praw.g_01951	Prbe.g_00112
OG0000002	Prbn	Praw.g_00497, Praw.g_01739, Praw.g_01951	Prbn.g_01923
OG0000002	Prbf	Praw.g_00497, Praw.g_01739, Praw.g_01951	Prbf.g_00831
OG0000002	Pram	Praw.g_00497, Praw.g_01739, Praw.g_01951	Pram.g_00719
OG0000002	Prbh	Praw.g_00497, Praw.g_01739, Praw.g_01951	Prbh.g_00863
OG0000002	Prbl	Praw.g_00497, Praw.g_01739, Praw.g_01951	Prbl.g_02599
OG0000002	Prbm	Praw.g_00497, Praw.g_01739, Praw.g_01951	Prbm.g_01940, Prbm.g_00496, Prbm.g_01426
OG0000002	Prbb	Praw.g_00497, Praw.g_01739, Praw.g_01951	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157
OG0000002	Praj	Praw.g_00497, Praw.g_01739, Praw.g_01951	Praj.g_01861, Praj.g_00463, Praj.g_01112
OG0000002	Prbc	Praw.g_00497, Praw.g_01739, Praw.g_01951	Prbc.g_00925, Prbc.g_01530
OG0000002	Prad	Praw.g_00497, Praw.g_01739, Praw.g_01951	Prad.g_01994, Prad.g_01434
OG0000002	Prac	Praw.g_00497	Prac.g_00925
OG0000002	Prar	Praw.g_00497	Prar.g_01203
OG0000002	Praq	Praw.g_00497	Praq.g_01393
OG0000002	Prao	Praw.g_00497	Prao.g_01529
OG0000002	Pras	Praw.g_00497	Pras.g_00541
OG0000002	Prav	Praw.g_00497	Prav.g_01734
OG0000002	Prag	Praw.g_00497	Prag.g_01651
OG0000002	Prai	Praw.g_01739, Praw.g_01951	Prai.g_01236
OG0000002	Prbi	Praw.g_01739, Praw.g_01951	Prbi.g_01270
OG0000002	Prao	Praw.g_01739, Praw.g_01951	Prao.g_01852
OG0000002	Prbd	Praw.g_01739, Praw.g_01951	Prbd.g_01930
OG0000002	Prae	Praw.g_01739	Prae.g_01236
OG0000002	Prax	Praw.g_01739	Prax.g_00522
OG0000002	Prab	Praw.g_01739	Prab.g_00788
OG0000002	Pran	Praw.g_01739	Pran.g_01395
OG0000002	Prav	Praw.g_01739	Prav.g_00962
OG0000002	Prag	Praw.g_01739	Prag.g_00764
OG0000002	Prae	Praw.g_01951	Prae.g_01224, Prae.g_01223
OG0000002	Prac	Praw.g_01951	Prac.g_00924
OG0000002	Prar	Praw.g_01951	Prar.g_01202
OG0000002	Praq	Praw.g_01951	Praq.g_01394
OG0000002	Praz	Praw.g_01951	Praz.g_01939, Praz.g_01940
OG0000002	Prba	Praw.g_01951	Prba.g_01081, Prba.g_01080
OG0000002	Pray	Praw.g_01951	Pray.g_00247, Pray.g_00246
OG0000002	Prav	Praw.g_01951	Prav.g_01820, Prav.g_02007
OG0000002	Prag	Praw.g_01951	Prag.g_01215, Prag.g_01216
OG0000002	Prbj	Praw.g_01000	Prbj.g_00169, Prbj.g_00672, Prbj.g_01549, Prbj.g_02662, Prbj.g_02690
OG0000002	Prbl	Praw.g_01000	Prbl.g_00121, Prbl.g_00725, Prbl.g_00808, Prbl.g_02598, Prbl.g_02578
OG0000002	Prbk	Praw.g_01000	Prbk.g_00170, Prbk.g_01196, Prbk.g_00561, Prbk.g_02701, Prbk.g_00630
OG0000002	Prah	Praw.g_01000	Prah.g_01343, Prah.g_00324, Prah.g_01159, Prah.g_02270, Prah.g_00896
OG0000002	Praf	Praw.g_01000	Praf.g_01896, Praf.g_00818, Praf.g_01895, Praf.g_01031, Praf.g_02422, Praf.g_01293
OG0000002	Prbh	Praw.g_01000	Prbh.g_00001
OG0000002	Pral	Praw.g_01000	Pral.g_01236
OG0000002	Prat	Praw.g_01000	Prat.g_01286, Prat.g_01285
OG0000002	Prbe	Praw.g_01000	Prbe.g_00400
OG0000002	Prbn	Praw.g_01000	Prbn.g_01213
OG0000002	Prbf	Praw.g_01000	Prbf.g_00068
OG0000002	Prap	Praw.g_01000	Prap.g_01925
OG0000002	Prak	Praw.g_01000	Prak.g_01302
OG0000002	Prbg	Praw.g_01000	Prbg.g_00502
OG0000002	Pram	Praw.g_01000	Pram.g_01953, Pram.g_01954
OG0000002	Praj	Praw.g_01000	Praj.g_01549
OG0000002	Prbm	Praw.g_01000	Prbm.g_01633
OG0000002	Prbc	Praw.g_01000	Prbc.g_00588
OG0000002	Prbb	Praw.g_01000	Prbb.g_01611
OG0000002	Prai	Praw.g_01000	Prai.g_01356, Prai.g_01235
OG0000002	Praz	Praw.g_01000	Praz.g_01154
OG0000002	Prba	Praw.g_01000	Prba.g_00211
OG0000002	Pray	Praw.g_01000	Pray.g_01844
OG0000002	Prad	Praw.g_01000	Prad.g_00609
OG0000002	Praq	Praw.g_01000	Praq.g_00160
OG0000002	Prar	Praw.g_01000	Prar.g_00926
OG0000002	Prac	Praw.g_01000	Prac.g_00202
OG0000002	Prbd	Praw.g_01000	Prbd.g_01779
OG0000002	Praa	Praw.g_01000	Praa.g_01351
OG0000002	Prae	Praw.g_01000	Prae.g_01353
OG0000002	Pras	Praw.g_01000	Pras.g_00235
OG0000002	Prau	Praw.g_01000	Prau.g_01394
OG0000002	Prbi	Praw.g_01000	Prbi.g_01424
OG0000002	Prax	Praw.g_01000	Prax.g_01878
OG0000002	Prao	Praw.g_01000	Prao.g_01254
OG0000002	Prav	Praw.g_01000	Prav.g_01458
OG0000002	Prag	Praw.g_01000	Prag.g_01374
OG0000003	Praj	Praw.g_00924	Praj.g_02047, Praj.g_02048
OG0000003	Prbb	Praw.g_00924	Prbb.g_00077
OG0000003	Pras	Praw.g_00924	Pras.g_00228
OG0000003	Prau	Praw.g_00924	Prau.g_01315
OG0000003	Prax	Praw.g_00924	Prax.g_01963
OG0000003	Prbm	Praw.g_00924	Prbm.g_01984, Prbm.g_01626, Prbm.g_00527, Prbm.g_02142, Prbm.g_02141
OG0000003	Praf	Praw.g_00924	Praf.g_01873
OG0000003	Prao	Praw.g_00924	Prao.g_01345
OG0000003	Prag	Praw.g_00924	Prag.g_01296
OG0000003	Pral	Praw.g_01390	Pral.g_01006
OG0000003	Prat	Praw.g_01390	Prat.g_01473
OG0000003	Praa	Praw.g_01390	Praa.g_00038, Praa.g_01221
OG0000003	Praz	Praw.g_01390	Praz.g_00404
OG0000003	Prba	Praw.g_01390	Prba.g_01832
OG0000003	Pray	Praw.g_01390	Pray.g_00245
OG0000003	Prad	Praw.g_01390	Prad.g_01995
OG0000003	Pran	Praw.g_01390	Pran.g_01952
OG0000003	Prab	Praw.g_01390	Prab.g_01280
OG0000003	Prax	Praw.g_01390	Prax.g_01976
OG0000003	Prau	Praw.g_01390	Prau.g_01268
OG0000003	Pras	Praw.g_01390	Pras.g_00119
OG0000003	Prbm	Praw.g_01390	Prbm.g_00528
OG0000003	Prao	Praw.g_01390	Prao.g_00015
OG0000003	Prbi	Praw.g_01390	Prbi.g_00047
OG0000003	Prbb	Praw.g_01390	Prbb.g_01570, Prbb.g_00045, Prbb.g_01562
OG0000003	Prac	Praw.g_01390	Prac.g_01905
OG0000003	Prar	Praw.g_01390	Prar.g_00593
OG0000003	Praq	Praw.g_01390	Praq.g_01242
OG0000003	Prae	Praw.g_01390	Prae.g_00040
OG0000003	Prag	Praw.g_01390	Prag.g_00038
OG0000004	Praj	Praw.g_00959, Praw.g_00457, Praw.g_00495	Praj.g_01099, Praj.g_00415, Praj.g_01274, Praj.g_01204, Praj.g_01311, Praj.g_01737
OG0000004	Prbc	Praw.g_00959, Praw.g_00457, Praw.g_00495	Prbc.g_00609, Prbc.g_00812
OG0000004	Prbm	Praw.g_00959, Praw.g_00457, Praw.g_00495	Prbm.g_01140, Prbm.g_00433, Prbm.g_01231, Prbm.g_01313, Prbm.g_01384, Prbm.g_01814
OG0000004	Prbb	Praw.g_00959, Praw.g_00457, Praw.g_00495	Prbb.g_01144, Prbb.g_00429, Prbb.g_01321, Prbb.g_01356, Prbb.g_01246, Prbb.g_01792
OG0000004	Praf	Praw.g_00959, Praw.g_00457, Praw.g_00495	Praf.g_00814
OG0000004	Prah	Praw.g_00959, Praw.g_00457, Praw.g_00495	Prah.g_01347
OG0000004	Prbl	Praw.g_00959, Praw.g_00457, Praw.g_00495	Prbl.g_00117
OG0000004	Prbj	Praw.g_00959, Praw.g_00457, Praw.g_00495	Prbj.g_00165
OG0000004	Prbk	Praw.g_00959, Praw.g_00457, Praw.g_00495	Prbk.g_00166
OG0000004	Prat	Praw.g_00959, Praw.g_00457, Praw.g_00495	Prat.g_01190
OG0000004	Prbh	Praw.g_00959, Praw.g_00457, Praw.g_00495	Prbh.g_01901, Prbh.g_01319
OG0000004	Pram	Praw.g_00959, Praw.g_00457, Praw.g_00495	Pram.g_01513, Pram.g_01176
OG0000004	Pral	Praw.g_00959, Praw.g_00457, Praw.g_00495	Pral.g_00040, Pral.g_01332
OG0000004	Prbg	Praw.g_00959, Praw.g_00457, Praw.g_00495	Prbg.g_01524
OG0000004	Prap	Praw.g_00959, Praw.g_00457, Praw.g_00495	Prap.g_00494
OG0000004	Prbe	Praw.g_00959, Praw.g_00457, Praw.g_00495	Prbe.g_01587
OG0000004	Prak	Praw.g_00959, Praw.g_00457, Praw.g_00495	Prak.g_01210
OG0000004	Prbn	Praw.g_00959, Praw.g_00457, Praw.g_00495	Prbn.g_01151
OG0000004	Prbf	Praw.g_00959, Praw.g_00457, Praw.g_00495	Prbf.g_00880
OG0000004	Prai	Praw.g_00959	Prai.g_01314
OG0000004	Prab	Praw.g_00959	Prab.g_01308
OG0000004	Pran	Praw.g_00959	Pran.g_00894
OG0000004	Pras	Praw.g_00959	Pras.g_00182
OG0000004	Prav	Praw.g_00959	Prav.g_01698, Prav.g_01413
OG0000004	Prar	Praw.g_00959	Prar.g_00973
OG0000004	Praq	Praw.g_00959	Praq.g_00115
OG0000004	Prac	Praw.g_00959	Prac.g_00157
OG0000004	Prae	Praw.g_00959	Prae.g_01308
OG0000004	Prba	Praw.g_00959	Prba.g_01172
OG0000004	Praz	Praw.g_00959	Praz.g_01200
OG0000004	Pray	Praw.g_00959	Pray.g_01890
OG0000004	Prad	Praw.g_00959	Prad.g_00350
OG0000004	Prau	Praw.g_00959	Prau.g_01350
OG0000004	Prbi	Praw.g_00959	Prbi.g_01371
OG0000004	Prao	Praw.g_00959	Prao.g_01296
OG0000004	Prbd	Praw.g_00959	Prbd.g_01835
OG0000004	Prag	Praw.g_00959	Prag.g_01333
OG0000004	Praa	Praw.g_00959	Praa.g_01298
OG0000004	Prax	Praw.g_00959	Prax.g_01919
OG0000004	Prai	Praw.g_00457	Prai.g_01596
OG0000004	Pras	Praw.g_00457	Pras.g_00471
OG0000004	Prau	Praw.g_00457	Prau.g_01650
OG0000004	Praq	Praw.g_00457	Praq.g_00028
OG0000004	Prar	Praw.g_00457	Prar.g_00727
OG0000004	Prac	Praw.g_00457	Prac.g_00290
OG0000004	Prao	Praw.g_00457	Prao.g_01518
OG0000004	Prax	Praw.g_00457	Prax.g_01606
OG0000004	Prbd	Praw.g_00457	Prbd.g_01567
OG0000004	Prbi	Praw.g_00457	Prbi.g_01710
OG0000004	Prae	Praw.g_00457	Prae.g_01581
OG0000004	Praa	Praw.g_00457	Praa.g_01599
OG0000004	Praz	Praw.g_00457	Praz.g_00920
OG0000004	Pray	Praw.g_00457	Pray.g_01602
OG0000004	Prba	Praw.g_00457	Prba.g_00268
OG0000004	Prad	Praw.g_00457	Prad.g_00389
OG0000004	Prag	Praw.g_00457	Prag.g_01610
OG0000004	Prau	Praw.g_00495	Prau.g_01300
OG0000004	Pras	Praw.g_00495	Pras.g_00136
OG0000004	Prax	Praw.g_00495	Prax.g_00494
OG0000004	Praa	Praw.g_00495	Praa.g_00413
OG0000004	Prav	Praw.g_00495	Prav.g_01019
OG0000004	Prai	Praw.g_00495	Prai.g_01774, Prai.g_00907
OG0000004	Pran	Praw.g_00495	Pran.g_00580
OG0000004	Prab	Praw.g_00495	Prab.g_00917, Prab.g_01619
OG0000004	Prag	Praw.g_00495	Prag.g_01649
OG0000005	Pran	Praw.g_01775	Pran.g_00576
