Orthogroup	Species	Prbd	Orthologs
OG0000000	Prax	Prbd.g_01836	Prax.g_01920
OG0000000	Praa	Prbd.g_01836	Praa.g_01297
OG0000000	Praw	Prbd.g_01836	Praw.g_00472
OG0000000	Prav	Prbd.g_01836	Prav.g_01715, Prav.g_01730
OG0000000	Prad	Prbd.g_01836	Prad.g_00349, Prad.g_00372
OG0000000	Prbi	Prbd.g_01836	Prbi.g_01370
OG0000000	Prae	Prbd.g_01836	Prae.g_01300
OG0000001	Prbk	Prbd.g_01771	Prbk.g_02574
OG0000001	Prbj	Prbd.g_01771	Prbj.g_02517
OG0000001	Prbl	Prbd.g_01771	Prbl.g_01582
OG0000001	Prah	Prbd.g_01771	Prah.g_00562
OG0000001	Praf	Prbd.g_01771	Praf.g_01631
OG0000001	Prbc	Prbd.g_01771	Prbc.g_01920
OG0000001	Praj	Prbd.g_01771	Praj.g_00832
OG0000001	Prbb	Prbd.g_01771	Prbb.g_00844
OG0000001	Prbm	Prbd.g_01771	Prbm.g_00874
OG0000001	Pram	Prbd.g_01771	Pram.g_00873, Pram.g_00879
OG0000001	Prbh	Prbd.g_01771	Prbh.g_01016, Prbh.g_01022
OG0000001	Prak	Prbd.g_01771	Prak.g_00908, Prak.g_00913
OG0000001	Prap	Prbd.g_01771	Prap.g_00720, Prap.g_00715
OG0000001	Prbg	Prbd.g_01771	Prbg.g_01222, Prbg.g_01227
OG0000001	Prbn	Prbd.g_01771	Prbn.g_01483, Prbn.g_01478
OG0000001	Prbe	Prbd.g_01771	Prbe.g_01285, Prbe.g_01290
OG0000001	Prbf	Prbd.g_01771	Prbf.g_01182, Prbf.g_01177
OG0000001	Pral	Prbd.g_01771	Pral.g_01549, Pral.g_01554
OG0000001	Prat	Prbd.g_01771	Prat.g_00977
OG0000001	Prav	Prbd.g_01771	Prav.g_01466
OG0000001	Praw	Prbd.g_01771	Praw.g_01009
OG0000001	Prag	Prbd.g_01771	Prag.g_01382
OG0000001	Prax	Prbd.g_01771	Prax.g_01870
OG0000001	Praq	Prbd.g_01771	Praq.g_00168
OG0000001	Prac	Prbd.g_01771	Prac.g_00210
OG0000001	Prar	Prbd.g_01771	Prar.g_00918
OG0000001	Praz	Prbd.g_01771	Praz.g_01146
OG0000001	Praa	Prbd.g_01771	Praa.g_01359
OG0000001	Prao	Prbd.g_01771	Prao.g_01246
OG0000001	Prba	Prbd.g_01771	Prba.g_00203
OG0000001	Prbi	Prbd.g_01771	Prbi.g_01432
OG0000001	Pray	Prbd.g_01771	Pray.g_01836
OG0000001	Prad	Prbd.g_01771	Prad.g_00601
OG0000001	Prai	Prbd.g_01771	Prai.g_01363
OG0000001	Prae	Prbd.g_01771	Prae.g_01361
OG0000001	Pras	Prbd.g_01771	Pras.g_00243
OG0000001	Prau	Prbd.g_01771	Prau.g_01402
OG0000001	Prbk	Prbd.g_00566	Prbk.g_01649
OG0000001	Prbj	Prbd.g_00566	Prbj.g_00030
OG0000001	Prbl	Prbd.g_00566	Prbl.g_01092
OG0000001	Praf	Prbd.g_00566	Praf.g_00948
OG0000001	Prah	Prbd.g_00566	Prah.g_01226
OG0000001	Prbn	Prbd.g_00566	Prbn.g_01586, Prbn.g_00879, Prbn.g_01159, Prbn.g_01234, Prbn.g_01161, Prbn.g_01154
OG0000001	Prap	Prbd.g_00566	Prap.g_00823, Prap.g_00224, Prap.g_00486, Prap.g_01946, Prap.g_00484, Prap.g_00491
OG0000001	Prak	Prbd.g_00566	Prak.g_00805, Prak.g_01494, Prak.g_01202, Prak.g_01323, Prak.g_01200, Prak.g_01207
OG0000001	Prbe	Prbd.g_00566	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584
OG0000001	Prbf	Prbd.g_00566	Prbf.g_01285, Prbf.g_00260, Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883
OG0000001	Prbg	Prbd.g_00566	Prbg.g_01119, Prbg.g_00694, Prbg.g_01516, Prbg.g_00523, Prbg.g_01514, Prbg.g_01521
OG0000001	Prbh	Prbd.g_00566	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317
OG0000001	Pram	Prbd.g_00566	Pram.g_00768, Pram.g_01278, Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174
OG0000001	Prat	Prbd.g_00566	Prat.g_00751, Prat.g_01462, Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187
OG0000001	Pral	Prbd.g_00566	Pral.g_01764, Pral.g_01052, Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337
OG0000001	Prbm	Prbd.g_00566	Prbm.g_00712, Prbm.g_01581, Prbm.g_01578, Prbm.g_01577, Prbm.g_01582, Prbm.g_01576
OG0000001	Prbb	Prbd.g_00566	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544
OG0000001	Praj	Prbd.g_00566	Praj.g_00670, Praj.g_01492, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487
OG0000001	Prbc	Prbd.g_00566	Prbc.g_01759, Prbc.g_01478, Prbc.g_01475, Prbc.g_01474, Prbc.g_01479, Prbc.g_01473
OG0000001	Prav	Prbd.g_00566	Prav.g_01276
OG0000001	Prag	Prbd.g_00566	Prag.g_00656
OG0000001	Praw	Prbd.g_00566	Praw.g_01844
OG0000001	Pran	Prbd.g_00566	Pran.g_01500
OG0000001	Prab	Prbd.g_00566	Prab.g_00683
OG0000001	Prai	Prbd.g_00566	Prai.g_00707
OG0000001	Praa	Prbd.g_00566	Praa.g_00678
OG0000001	Prbi	Prbd.g_00566	Prbi.g_00681
OG0000001	Prax	Prbd.g_00566	Prax.g_00964
OG0000001	Prae	Prbd.g_00566	Prae.g_00652
OG0000001	Praq	Prbd.g_00566	Praq.g_00807
OG0000001	Prac	Prbd.g_00566	Prac.g_00693
OG0000001	Prar	Prbd.g_00566	Prar.g_01508
OG0000001	Pras	Prbd.g_00566	Pras.g_01554
OG0000001	Prau	Prbd.g_00566	Prau.g_00718
OG0000001	Prad	Prbd.g_00566	Prad.g_01252
OG0000001	Prba	Prbd.g_00566	Prba.g_01639
OG0000001	Praz	Prbd.g_00566	Praz.g_01652
OG0000001	Pray	Prbd.g_00566	Pray.g_01085
OG0000001	Prao	Prbd.g_00566	Prao.g_00116
OG0000002	Prat	Prbd.g_01930	Prat.g_00851
OG0000002	Pral	Prbd.g_01930	Pral.g_01296, Pral.g_01671
OG0000002	Prbg	Prbd.g_01930	Prbg.g_01069
OG0000002	Prak	Prbd.g_01930	Prak.g_00755
OG0000002	Prap	Prbd.g_01930	Prap.g_00653
OG0000002	Prbe	Prbd.g_01930	Prbe.g_00112
OG0000002	Prbn	Prbd.g_01930	Prbn.g_01923
OG0000002	Prbf	Prbd.g_01930	Prbf.g_00831
OG0000002	Pram	Prbd.g_01930	Pram.g_00719
OG0000002	Prbh	Prbd.g_01930	Prbh.g_00863
OG0000002	Prbl	Prbd.g_01930	Prbl.g_02599
OG0000002	Prbm	Prbd.g_01930	Prbm.g_01940, Prbm.g_00496, Prbm.g_01426
OG0000002	Prbb	Prbd.g_01930	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157
OG0000002	Praj	Prbd.g_01930	Praj.g_01861, Praj.g_00463, Praj.g_01112
OG0000002	Prbc	Prbd.g_01930	Prbc.g_00925, Prbc.g_01530
OG0000002	Prad	Prbd.g_01930	Prad.g_01994, Prad.g_01434
OG0000002	Prai	Prbd.g_01930	Prai.g_01236
OG0000002	Prbi	Prbd.g_01930	Prbi.g_01270
OG0000002	Prao	Prbd.g_01930	Prao.g_01852
OG0000002	Praw	Prbd.g_01930	Praw.g_01739, Praw.g_01951
OG0000002	Prag	Prbd.g_01930	Prag.g_00764, Prag.g_01215, Prag.g_01216
OG0000002	Prav	Prbd.g_01930	Prav.g_00962, Prav.g_01820, Prav.g_02007
OG0000002	Prax	Prbd.g_01930	Prax.g_00522
OG0000002	Prab	Prbd.g_01930	Prab.g_00788, Prab.g_01281, Prab.g_01279
OG0000002	Pran	Prbd.g_01930	Pran.g_01395
OG0000002	Prae	Prbd.g_01930	Prae.g_01236, Prae.g_01224, Prae.g_01223
OG0000002	Praz	Prbd.g_01930	Praz.g_01939, Praz.g_01940
OG0000002	Prba	Prbd.g_01930	Prba.g_01081, Prba.g_01080
OG0000002	Pray	Prbd.g_01930	Pray.g_00247, Pray.g_00246
OG0000002	Prac	Prbd.g_01930	Prac.g_00924
OG0000002	Prar	Prbd.g_01930	Prar.g_01202
OG0000002	Praq	Prbd.g_01930	Praq.g_01394
OG0000002	Praa	Prbd.g_01930	Praa.g_01222, Praa.g_01220
OG0000002	Pras	Prbd.g_01930	Pras.g_00118, Pras.g_00120
OG0000002	Prau	Prbd.g_01930	Prau.g_01267, Prau.g_01269
OG0000002	Prbj	Prbd.g_01779	Prbj.g_00169, Prbj.g_00672, Prbj.g_01549, Prbj.g_02662, Prbj.g_02690
OG0000002	Prbl	Prbd.g_01779	Prbl.g_00121, Prbl.g_00725, Prbl.g_00808, Prbl.g_02598, Prbl.g_02578
OG0000002	Prbk	Prbd.g_01779	Prbk.g_00170, Prbk.g_01196, Prbk.g_00561, Prbk.g_02701, Prbk.g_00630
OG0000002	Prah	Prbd.g_01779	Prah.g_01343, Prah.g_00324, Prah.g_01159, Prah.g_02270, Prah.g_00896
OG0000002	Praf	Prbd.g_01779	Praf.g_01896, Praf.g_00818, Praf.g_01895, Praf.g_01031, Praf.g_02422, Praf.g_01293
OG0000002	Prbh	Prbd.g_01779	Prbh.g_00001
OG0000002	Pral	Prbd.g_01779	Pral.g_01236
OG0000002	Prat	Prbd.g_01779	Prat.g_01286, Prat.g_01285
OG0000002	Prbe	Prbd.g_01779	Prbe.g_00400
OG0000002	Prbn	Prbd.g_01779	Prbn.g_01213
OG0000002	Prbf	Prbd.g_01779	Prbf.g_00068
OG0000002	Prap	Prbd.g_01779	Prap.g_01925
OG0000002	Prak	Prbd.g_01779	Prak.g_01302
OG0000002	Prbg	Prbd.g_01779	Prbg.g_00502
OG0000002	Pram	Prbd.g_01779	Pram.g_01953, Pram.g_01954
OG0000002	Praj	Prbd.g_01779	Praj.g_01549
OG0000002	Prbm	Prbd.g_01779	Prbm.g_01633
OG0000002	Prbc	Prbd.g_01779	Prbc.g_00588
OG0000002	Prbb	Prbd.g_01779	Prbb.g_01611
OG0000002	Praw	Prbd.g_01779	Praw.g_01000
OG0000002	Prag	Prbd.g_01779	Prag.g_01374
OG0000002	Prav	Prbd.g_01779	Prav.g_01458
OG0000002	Prao	Prbd.g_01779	Prao.g_01254
OG0000002	Prbi	Prbd.g_01779	Prbi.g_01424
OG0000002	Prax	Prbd.g_01779	Prax.g_01878
OG0000002	Pras	Prbd.g_01779	Pras.g_00235
OG0000002	Prau	Prbd.g_01779	Prau.g_01394
OG0000002	Prai	Prbd.g_01779	Prai.g_01356, Prai.g_01235
OG0000002	Praz	Prbd.g_01779	Praz.g_01154
OG0000002	Prba	Prbd.g_01779	Prba.g_00211
OG0000002	Pray	Prbd.g_01779	Pray.g_01844
OG0000002	Prad	Prbd.g_01779	Prad.g_00609
OG0000002	Praa	Prbd.g_01779	Praa.g_01351
OG0000002	Prae	Prbd.g_01779	Prae.g_01353
OG0000002	Praq	Prbd.g_01779	Praq.g_00160
OG0000002	Prar	Prbd.g_01779	Prar.g_00926
OG0000002	Prac	Prbd.g_01779	Prac.g_00202
OG0000004	Praj	Prbd.g_01835, Prbd.g_01567	Praj.g_01099, Praj.g_00415, Praj.g_01274, Praj.g_01204, Praj.g_01311, Praj.g_01737
OG0000004	Prbc	Prbd.g_01835, Prbd.g_01567	Prbc.g_00609, Prbc.g_00812
OG0000004	Prbm	Prbd.g_01835, Prbd.g_01567	Prbm.g_01140, Prbm.g_00433, Prbm.g_01231, Prbm.g_01313, Prbm.g_01384, Prbm.g_01814
OG0000004	Prbb	Prbd.g_01835, Prbd.g_01567	Prbb.g_01144, Prbb.g_00429, Prbb.g_01321, Prbb.g_01356, Prbb.g_01246, Prbb.g_01792
OG0000004	Praf	Prbd.g_01835, Prbd.g_01567	Praf.g_00814
OG0000004	Prah	Prbd.g_01835, Prbd.g_01567	Prah.g_01347
OG0000004	Prbl	Prbd.g_01835, Prbd.g_01567	Prbl.g_00117
OG0000004	Prbj	Prbd.g_01835, Prbd.g_01567	Prbj.g_00165
OG0000004	Prbk	Prbd.g_01835, Prbd.g_01567	Prbk.g_00166
OG0000004	Prat	Prbd.g_01835, Prbd.g_01567	Prat.g_01190
OG0000004	Prbh	Prbd.g_01835, Prbd.g_01567	Prbh.g_01901, Prbh.g_01319
OG0000004	Pram	Prbd.g_01835, Prbd.g_01567	Pram.g_01513, Pram.g_01176
OG0000004	Pral	Prbd.g_01835, Prbd.g_01567	Pral.g_00040, Pral.g_01332
OG0000004	Prbg	Prbd.g_01835, Prbd.g_01567	Prbg.g_01524
OG0000004	Prap	Prbd.g_01835, Prbd.g_01567	Prap.g_00494
OG0000004	Prbe	Prbd.g_01835, Prbd.g_01567	Prbe.g_01587
OG0000004	Prak	Prbd.g_01835, Prbd.g_01567	Prak.g_01210
OG0000004	Prbn	Prbd.g_01835, Prbd.g_01567	Prbn.g_01151
OG0000004	Prbf	Prbd.g_01835, Prbd.g_01567	Prbf.g_00880
OG0000004	Prai	Prbd.g_01835	Prai.g_01314
OG0000004	Prab	Prbd.g_01835	Prab.g_01308
OG0000004	Pran	Prbd.g_01835	Pran.g_00894
OG0000004	Pras	Prbd.g_01835	Pras.g_00182
OG0000004	Prav	Prbd.g_01835	Prav.g_01698, Prav.g_01413
OG0000004	Prar	Prbd.g_01835	Prar.g_00973
OG0000004	Praq	Prbd.g_01835	Praq.g_00115
OG0000004	Prac	Prbd.g_01835	Prac.g_00157
OG0000004	Prae	Prbd.g_01835	Prae.g_01308
OG0000004	Prba	Prbd.g_01835	Prba.g_01172
OG0000004	Praz	Prbd.g_01835	Praz.g_01200
OG0000004	Pray	Prbd.g_01835	Pray.g_01890
OG0000004	Prad	Prbd.g_01835	Prad.g_00350
OG0000004	Prau	Prbd.g_01835	Prau.g_01350
OG0000004	Prbi	Prbd.g_01835	Prbi.g_01371
OG0000004	Prao	Prbd.g_01835	Prao.g_01296
OG0000004	Prag	Prbd.g_01835	Prag.g_01333
OG0000004	Praa	Prbd.g_01835	Praa.g_01298
OG0000004	Prax	Prbd.g_01835	Prax.g_01919
OG0000004	Praw	Prbd.g_01835	Praw.g_00959
OG0000004	Prai	Prbd.g_01567	Prai.g_01596
OG0000004	Pras	Prbd.g_01567	Pras.g_00471
OG0000004	Prau	Prbd.g_01567	Prau.g_01650
OG0000004	Praq	Prbd.g_01567	Praq.g_00028
OG0000004	Prar	Prbd.g_01567	Prar.g_00727
OG0000004	Prac	Prbd.g_01567	Prac.g_00290
OG0000004	Prao	Prbd.g_01567	Prao.g_01518
OG0000004	Praz	Prbd.g_01567	Praz.g_00920
OG0000004	Pray	Prbd.g_01567	Pray.g_01602
OG0000004	Prba	Prbd.g_01567	Prba.g_00268
OG0000004	Prad	Prbd.g_01567	Prad.g_00389
OG0000004	Prag	Prbd.g_01567	Prag.g_01610
OG0000004	Praw	Prbd.g_01567	Praw.g_00457
OG0000004	Praa	Prbd.g_01567	Praa.g_01599
OG0000004	Prax	Prbd.g_01567	Prax.g_01606
OG0000004	Prae	Prbd.g_01567	Prae.g_01581
OG0000004	Prbi	Prbd.g_01567	Prbi.g_01710
OG0000005	Pran	Prbd.g_00031	Pran.g_00576
OG0000005	Prab	Prbd.g_00031	Prab.g_00921
OG0000005	Prai	Prbd.g_00031	Prai.g_00441
OG0000005	Prav	Prbd.g_00031	Prav.g_00330
OG0000005	Prad	Prbd.g_00031	Prad.g_01075
OG0000005	Prao	Prbd.g_00031	Prao.g_00673
OG0000005	Praq	Prbd.g_00031	Praq.g_00607
OG0000005	Prar	Prbd.g_00031	Prar.g_01623
OG0000005	Prac	Prbd.g_00031	Prac.g_01536
OG0000005	Praa	Prbd.g_00031	Praa.g_00735
OG0000005	Prag	Prbd.g_00031	Prag.g_00726
OG0000005	Praw	Prbd.g_00031	Praw.g_01775
OG0000005	Prbi	Prbd.g_00031	Prbi.g_00775
OG0000005	Praz	Prbd.g_00031	Praz.g_01583
OG0000005	Pray	Prbd.g_00031	Pray.g_00277
OG0000005	Prba	Prbd.g_00031	Prba.g_01570
OG0000005	Prau	Prbd.g_00031	Prau.g_00785
OG0000005	Prax	Prbd.g_00031	Prax.g_00444
OG0000005	Prae	Prbd.g_00031	Prae.g_00735
OG0000005	Pras	Prbd.g_00031	Pras.g_01631
OG0000005	Prai	Prbd.g_00038, Prbd.g_01855	Prai.g_01313
OG0000005	Pran	Prbd.g_00038	Pran.g_01436
OG0000005	Prab	Prbd.g_00038	Prab.g_00747
OG0000005	Prat	Prbd.g_00038	Prat.g_00824
OG0000005	Pram	Prbd.g_00038	Pram.g_01207
OG0000005	Prbh	Prbd.g_00038	Prbh.g_01350
OG0000005	Prap	Prbd.g_00038	Prap.g_00535
OG0000005	Prak	Prbd.g_00038	Prak.g_01251
OG0000005	Prbn	Prbd.g_00038	Prbn.g_01110
OG0000005	Prbg	Prbd.g_00038	Prbg.g_00451
OG0000005	Prbe	Prbd.g_00038	Prbe.g_01628
OG0000005	Prbf	Prbd.g_00038	Prbf.g_00052
OG0000005	Pral	Prbd.g_00038	Pral.g_01898
OG0000005	Prbm	Prbd.g_00038	Prbm.g_01988, Prbm.g_00081, Prbm.g_01436, Prbm.g_00779
OG0000005	Prbb	Prbd.g_00038	Prbb.g_00425, Prbb.g_00748
OG0000005	Praj	Prbd.g_00038	Praj.g_00411, Praj.g_01121, Praj.g_00734
OG0000005	Prbc	Prbd.g_00038	Prbc.g_01233, Prbc.g_02193, Prbc.g_01823
OG0000005	Praf	Prbd.g_00038	Praf.g_01014, Praf.g_02005
OG0000005	Prah	Prbd.g_00038	Prah.g_01175, Prah.g_00215
OG0000005	Prbj	Prbd.g_00038	Prbj.g_00697, Prbj.g_00073
OG0000005	Prbl	Prbd.g_00038	Prbl.g_01685, Prbl.g_00679
OG0000005	Prbk	Prbd.g_00038	Prbk.g_01701, Prbk.g_00355
OG0000005	Prbi	Prbd.g_00038	Prbi.g_00782
OG0000005	Praz	Prbd.g_00038	Praz.g_01576
OG0000005	Pray	Prbd.g_00038	Pray.g_00284
OG0000005	Prba	Prbd.g_00038	Prba.g_01563
OG0000005	Prad	Prbd.g_00038	Prad.g_01082
OG0000005	Prav	Prbd.g_00038	Prav.g_00338
OG0000005	Prag	Prbd.g_00038	Prag.g_00734
OG0000005	Praw	Prbd.g_00038	Praw.g_01769
OG0000005	Prar	Prbd.g_00038	Prar.g_01630
OG0000005	Prac	Prbd.g_00038	Prac.g_01529
OG0000005	Praq	Prbd.g_00038	Praq.g_00614
OG0000005	Prao	Prbd.g_00038	Prao.g_00679
OG0000005	Pras	Prbd.g_00038	Pras.g_01638
OG0000005	Prau	Prbd.g_00038	Prau.g_00792
OG0000005	Prae	Prbd.g_00038	Prae.g_00742
OG0000005	Prax	Prbd.g_00038	Prax.g_00437
OG0000005	Praa	Prbd.g_00038	Praa.g_00742
OG0000005	Pran	Prbd.g_01855	Pran.g_00895
OG0000005	Prab	Prbd.g_01855	Prab.g_01307
OG0000005	Pray	Prbd.g_01855	Pray.g_01891
OG0000005	Praz	Prbd.g_01855	Praz.g_01201
OG0000005	Prba	Prbd.g_01855	Prba.g_01171
