Orthogroup	Species	Pray	Orthologs
OG0000003	Prat	Pray.g_00245	Prat.g_01473
OG0000003	Prad	Pray.g_00245	Prad.g_01995
OG0000003	Pran	Pray.g_00245	Pran.g_01952
OG0000003	Prab	Pray.g_00245	Prab.g_01280
OG0000003	Prax	Pray.g_00245	Prax.g_01976
OG0000003	Prau	Pray.g_00245	Prau.g_01268
OG0000003	Pras	Pray.g_00245	Pras.g_00119
OG0000003	Prbm	Pray.g_00245	Prbm.g_00528
OG0000003	Prao	Pray.g_00245	Prao.g_00015
OG0000003	Praa	Pray.g_00245	Praa.g_00038
OG0000003	Praz	Pray.g_00245	Praz.g_00404
OG0000003	Prba	Pray.g_00245	Prba.g_01832
OG0000003	Prbm	Pray.g_01501	Prbm.g_00529
OG0000003	Prad	Pray.g_01501	Prad.g_00073
OG0000003	Praj	Pray.g_01501	Praj.g_01508
OG0000003	Prbk	Pray.g_01501	Prbk.g_02690
OG0000003	Prai	Pray.g_01501	Prai.g_01413
OG0000003	Prao	Pray.g_01501	Prao.g_01259
OG0000003	Prbb	Pray.g_01501	Prbb.g_01563
OG0000003	Praf	Pray.g_01501	Praf.g_00285
OG0000004	Praj	Pray.g_01890, Pray.g_01602	Praj.g_01099, Praj.g_00415, Praj.g_01274, Praj.g_01204, Praj.g_01311, Praj.g_01737
OG0000004	Prbc	Pray.g_01890, Pray.g_01602	Prbc.g_00609, Prbc.g_00812
OG0000004	Prbm	Pray.g_01890, Pray.g_01602	Prbm.g_01140, Prbm.g_00433, Prbm.g_01231, Prbm.g_01313, Prbm.g_01384, Prbm.g_01814
OG0000004	Prbb	Pray.g_01890, Pray.g_01602	Prbb.g_01144, Prbb.g_00429, Prbb.g_01321, Prbb.g_01356, Prbb.g_01246, Prbb.g_01792
OG0000004	Praf	Pray.g_01890, Pray.g_01602	Praf.g_00814
OG0000004	Prah	Pray.g_01890, Pray.g_01602	Prah.g_01347
OG0000004	Prbl	Pray.g_01890, Pray.g_01602	Prbl.g_00117
OG0000004	Prbj	Pray.g_01890, Pray.g_01602	Prbj.g_00165
OG0000004	Prbk	Pray.g_01890, Pray.g_01602	Prbk.g_00166
OG0000004	Prat	Pray.g_01890, Pray.g_01602	Prat.g_01190
OG0000004	Prbh	Pray.g_01890, Pray.g_01602	Prbh.g_01901, Prbh.g_01319
OG0000004	Pram	Pray.g_01890, Pray.g_01602	Pram.g_01513, Pram.g_01176
OG0000004	Pral	Pray.g_01890, Pray.g_01602	Pral.g_00040, Pral.g_01332
OG0000004	Prbg	Pray.g_01890, Pray.g_01602	Prbg.g_01524
OG0000004	Prap	Pray.g_01890, Pray.g_01602	Prap.g_00494
OG0000004	Prbe	Pray.g_01890, Pray.g_01602	Prbe.g_01587
OG0000004	Prak	Pray.g_01890, Pray.g_01602	Prak.g_01210
OG0000004	Prbn	Pray.g_01890, Pray.g_01602	Prbn.g_01151
OG0000004	Prbf	Pray.g_01890, Pray.g_01602	Prbf.g_00880
OG0000004	Prai	Pray.g_01890	Prai.g_01314
OG0000004	Prab	Pray.g_01890	Prab.g_01308
OG0000004	Pran	Pray.g_01890	Pran.g_00894
OG0000004	Pras	Pray.g_01890	Pras.g_00182
OG0000004	Prbi	Pray.g_01890	Prbi.g_01371
OG0000004	Prao	Pray.g_01890	Prao.g_01296
OG0000004	Prag	Pray.g_01890	Prag.g_01333
OG0000004	Praa	Pray.g_01890	Praa.g_01298
OG0000004	Prax	Pray.g_01890	Prax.g_01919
OG0000004	Praw	Pray.g_01890	Praw.g_00959
OG0000004	Prbd	Pray.g_01890	Prbd.g_01835
OG0000004	Prad	Pray.g_01890	Prad.g_00350
OG0000004	Prau	Pray.g_01890	Prau.g_01350
OG0000004	Prar	Pray.g_01890	Prar.g_00973
OG0000004	Praq	Pray.g_01890	Praq.g_00115
OG0000004	Prac	Pray.g_01890	Prac.g_00157
OG0000004	Prae	Pray.g_01890	Prae.g_01308
OG0000004	Prav	Pray.g_01890	Prav.g_01413
OG0000004	Prba	Pray.g_01890	Prba.g_01172
OG0000004	Praz	Pray.g_01890	Praz.g_01200
OG0000004	Prai	Pray.g_01602	Prai.g_01596
OG0000004	Pras	Pray.g_01602	Pras.g_00471
OG0000004	Prau	Pray.g_01602	Prau.g_01650
OG0000004	Praq	Pray.g_01602	Praq.g_00028
OG0000004	Prar	Pray.g_01602	Prar.g_00727
OG0000004	Prac	Pray.g_01602	Prac.g_00290
OG0000004	Prao	Pray.g_01602	Prao.g_01518
OG0000004	Prax	Pray.g_01602	Prax.g_01606
OG0000004	Prbd	Pray.g_01602	Prbd.g_01567
OG0000004	Prbi	Pray.g_01602	Prbi.g_01710
OG0000004	Prae	Pray.g_01602	Prae.g_01581
OG0000004	Praa	Pray.g_01602	Praa.g_01599
OG0000004	Prad	Pray.g_01602	Prad.g_00389
OG0000004	Prag	Pray.g_01602	Prag.g_01610
OG0000004	Praw	Pray.g_01602	Praw.g_00457
OG0000004	Prba	Pray.g_01602	Prba.g_00268
OG0000004	Praz	Pray.g_01602	Praz.g_00920
OG0000005	Pran	Pray.g_00277	Pran.g_00576
OG0000005	Prab	Pray.g_00277	Prab.g_00921
OG0000005	Prai	Pray.g_00277	Prai.g_00441
OG0000005	Prav	Pray.g_00277	Prav.g_00330
OG0000005	Prad	Pray.g_00277	Prad.g_01075
OG0000005	Prao	Pray.g_00277	Prao.g_00673
OG0000005	Praq	Pray.g_00277	Praq.g_00607
OG0000005	Prar	Pray.g_00277	Prar.g_01623
OG0000005	Prac	Pray.g_00277	Prac.g_01536
OG0000005	Praa	Pray.g_00277	Praa.g_00735
OG0000005	Prag	Pray.g_00277	Prag.g_00726
OG0000005	Praw	Pray.g_00277	Praw.g_01775
OG0000005	Prbi	Pray.g_00277	Prbi.g_00775
OG0000005	Praz	Pray.g_00277	Praz.g_01583
OG0000005	Prba	Pray.g_00277	Prba.g_01570
OG0000005	Prbd	Pray.g_00277	Prbd.g_00031
OG0000005	Prau	Pray.g_00277	Prau.g_00785
OG0000005	Prax	Pray.g_00277	Prax.g_00444
OG0000005	Prae	Pray.g_00277	Prae.g_00735
OG0000005	Pras	Pray.g_00277	Pras.g_01631
OG0000005	Prai	Pray.g_00284, Pray.g_01891	Prai.g_01313
OG0000005	Pran	Pray.g_00284	Pran.g_01436
OG0000005	Prab	Pray.g_00284	Prab.g_00747
OG0000005	Prat	Pray.g_00284	Prat.g_00824
OG0000005	Pram	Pray.g_00284	Pram.g_01207
OG0000005	Prbh	Pray.g_00284	Prbh.g_01350
OG0000005	Prap	Pray.g_00284	Prap.g_00535
OG0000005	Prak	Pray.g_00284	Prak.g_01251
OG0000005	Prbn	Pray.g_00284	Prbn.g_01110
OG0000005	Prbg	Pray.g_00284	Prbg.g_00451
OG0000005	Prbe	Pray.g_00284	Prbe.g_01628
OG0000005	Prbf	Pray.g_00284	Prbf.g_00052
OG0000005	Pral	Pray.g_00284	Pral.g_01898
OG0000005	Prbm	Pray.g_00284	Prbm.g_01988, Prbm.g_00081, Prbm.g_01436, Prbm.g_00779
OG0000005	Prbb	Pray.g_00284	Prbb.g_00425, Prbb.g_00748
OG0000005	Praj	Pray.g_00284	Praj.g_00411, Praj.g_01121, Praj.g_00734
OG0000005	Prbc	Pray.g_00284	Prbc.g_01233, Prbc.g_02193, Prbc.g_01823
OG0000005	Praf	Pray.g_00284	Praf.g_01014, Praf.g_02005
OG0000005	Prah	Pray.g_00284	Prah.g_01175, Prah.g_00215
OG0000005	Prbj	Pray.g_00284	Prbj.g_00697, Prbj.g_00073
OG0000005	Prbl	Pray.g_00284	Prbl.g_01685, Prbl.g_00679
OG0000005	Prbk	Pray.g_00284	Prbk.g_01701, Prbk.g_00355
OG0000005	Prad	Pray.g_00284	Prad.g_01082
OG0000005	Prax	Pray.g_00284	Prax.g_00437
OG0000005	Praa	Pray.g_00284	Praa.g_00742
OG0000005	Prbd	Pray.g_00284	Prbd.g_00038
OG0000005	Prae	Pray.g_00284	Prae.g_00742
OG0000005	Pras	Pray.g_00284	Pras.g_01638
OG0000005	Prau	Pray.g_00284	Prau.g_00792
OG0000005	Prao	Pray.g_00284	Prao.g_00679
OG0000005	Prav	Pray.g_00284	Prav.g_00338
OG0000005	Prag	Pray.g_00284	Prag.g_00734
OG0000005	Praw	Pray.g_00284	Praw.g_01769
OG0000005	Prar	Pray.g_00284	Prar.g_01630
OG0000005	Prac	Pray.g_00284	Prac.g_01529
OG0000005	Praq	Pray.g_00284	Praq.g_00614
OG0000005	Prbi	Pray.g_00284	Prbi.g_00782
OG0000005	Praz	Pray.g_00284	Praz.g_01576
OG0000005	Prba	Pray.g_00284	Prba.g_01563
OG0000005	Pran	Pray.g_01891	Pran.g_00895
OG0000005	Prab	Pray.g_01891	Prab.g_01307
OG0000005	Prbd	Pray.g_01891	Prbd.g_01855
OG0000005	Prad	Pray.g_01891	Prad.g_00345
OG0000005	Prae	Pray.g_01891	Prae.g_01297
OG0000005	Praw	Pray.g_01891	Praw.g_00958
OG0000005	Prag	Pray.g_01891	Prag.g_01332
OG0000005	Praa	Pray.g_01891	Praa.g_01294
OG0000005	Prax	Pray.g_01891	Prax.g_01924
OG0000005	Prao	Pray.g_01891	Prao.g_01301
