Orthogroup	Species	Prad	Orthologs
OG0000000	Praf	Prad.g_00392	Praf.g_00813
OG0000000	Prah	Prad.g_00392	Prah.g_01348
OG0000000	Prat	Prad.g_00392	Prat.g_01549
OG0000000	Praw	Prad.g_00392	Praw.g_00455
OG0000000	Prag	Prad.g_00392	Prag.g_01608
OG0000000	Praa	Prad.g_00392	Praa.g_01598
OG0000000	Prai	Prad.g_00392	Prai.g_01592
OG0000000	Prax	Prad.g_00392	Prax.g_01608
OG0000000	Praq	Prad.g_00392	Praq.g_00026
OG0000000	Prar	Prad.g_00392	Prar.g_00729
OG0000000	Prac	Prad.g_00392	Prac.g_00292
OG0000000	Prav	Prad.g_00392	Prav.g_01695
OG0000000	Prao	Prad.g_00392	Prao.g_01515
OG0000000	Pray	Prad.g_00392	Pray.g_01603
OG0000000	Prba	Prad.g_00392	Prba.g_00269
OG0000000	Praz	Prad.g_00392	Praz.g_00921
OG0000000	Prbi	Prad.g_00392	Prbi.g_01709
OG0000000	Prau	Prad.g_00392	Prau.g_01648
OG0000000	Pras	Prad.g_00392	Pras.g_00470
OG0000000	Prbd	Prad.g_00392	Prbd.g_01568
OG0000000	Prae	Prad.g_00392	Prae.g_01580
OG0000000	Prab	Prad.g_00392	Prab.g_01598
OG0000000	Pran	Prad.g_00392	Pran.g_00601
OG0000000	Prah	Prad.g_01297, Prad.g_01435, Prad.g_00393, Prad.g_00349, Prad.g_00372	Prah.g_01152, Prah.g_01154, Prah.g_01346
OG0000000	Praf	Prad.g_01297, Prad.g_01435, Prad.g_00393, Prad.g_00349, Prad.g_00372	Praf.g_01042, Praf.g_01039, Praf.g_00815
OG0000000	Prbl	Prad.g_01297, Prad.g_01435, Prad.g_00393, Prad.g_00349, Prad.g_00372	Prbl.g_00118
OG0000000	Prbk	Prad.g_01297, Prad.g_01435, Prad.g_00393, Prad.g_00349, Prad.g_00372	Prbk.g_00167
OG0000000	Prbj	Prad.g_01297, Prad.g_01435, Prad.g_00393, Prad.g_00349, Prad.g_00372	Prbj.g_00166
OG0000000	Praj	Prad.g_01297, Prad.g_01435, Prad.g_00393	Praj.g_01080, Praj.g_01100, Praj.g_01359, Praj.g_01307, Praj.g_01732
OG0000000	Prat	Prad.g_01297, Prad.g_01435, Prad.g_00393	Prat.g_01510, Prat.g_01189, Prat.g_01547
OG0000000	Prbf	Prad.g_01297, Prad.g_01435, Prad.g_00393	Prbf.g_00760, Prbf.g_00775, Prbf.g_00881
OG0000000	Prak	Prad.g_01297, Prad.g_01435, Prad.g_00393	Prak.g_01578, Prak.g_01563, Prak.g_01209
OG0000000	Prap	Prad.g_01297, Prad.g_01435, Prad.g_00393	Prap.g_01846, Prap.g_01861, Prap.g_00493
OG0000000	Prbg	Prad.g_01297, Prad.g_01435, Prad.g_00393	Prbg.g_01583, Prbg.g_01568, Prbg.g_01523
OG0000000	Prbe	Prad.g_01297, Prad.g_01435, Prad.g_00393	Prbe.g_01052, Prbe.g_01120, Prbe.g_01586
OG0000000	Prbn	Prad.g_01297, Prad.g_01435, Prad.g_00393	Prbn.g_01678, Prbn.g_01152, Prbn.g_01663
OG0000000	Prbc	Prad.g_01297, Prad.g_01435, Prad.g_00393	Prbc.g_00106, Prbc.g_00608, Prbc.g_02167, Prbc.g_00808, Prbc.g_00618
OG0000000	Prbm	Prad.g_01297, Prad.g_01435, Prad.g_00393	Prbm.g_01141, Prbm.g_01810, Prbm.g_01404, Prbm.g_01119
OG0000000	Prbb	Prad.g_01297, Prad.g_01435, Prad.g_00393	Prbb.g_01145, Prbb.g_01352, Prbb.g_01123, Prbb.g_01403, Prbb.g_01787
OG0000000	Prbh	Prad.g_01297, Prad.g_01435, Prad.g_00393	Prbh.g_01858, Prbh.g_01902
OG0000000	Pram	Prad.g_01297, Prad.g_01435, Prad.g_00393	Pram.g_01556, Pram.g_01512
OG0000000	Pral	Prad.g_01297, Prad.g_01435, Prad.g_00393	Pral.g_01333, Pral.g_00038
OG0000000	Praa	Prad.g_01297, Prad.g_01435, Prad.g_00393	Praa.g_01597
OG0000000	Prae	Prad.g_01435	Prae.g_01222
OG0000000	Prbd	Prad.g_00393	Prbd.g_00528
OG0000000	Prae	Prad.g_00393	Prae.g_01579
OG0000000	Praq	Prad.g_00393	Praq.g_01392
OG0000000	Prao	Prad.g_00393	Prao.g_01029
OG0000000	Prau	Prad.g_00393	Prau.g_01266
OG0000000	Prax	Prad.g_00393	Prax.g_01609
OG0000000	Praz	Prad.g_00393	Praz.g_00694
OG0000000	Pray	Prad.g_00393	Pray.g_01604
OG0000000	Prbi	Prad.g_00393	Prbi.g_01708
OG0000000	Prba	Prad.g_00393	Prba.g_00270
OG0000000	Prab	Prad.g_00393	Prab.g_01597
OG0000000	Pras	Prad.g_00393	Pras.g_00117
OG0000000	Pran	Prad.g_00393	Pran.g_00602
OG0000000	Prai	Prad.g_00393	Prai.g_00908
OG0000000	Prag	Prad.g_00393	Prag.g_01213
OG0000000	Praw	Prad.g_00393	Praw.g_00294, Praw.g_00454
OG0000000	Prav	Prad.g_00393	Prav.g_01694
OG0000000	Prar	Prad.g_00393	Prar.g_00730
OG0000000	Prac	Prad.g_00393	Prac.g_00293
OG0000000	Pran	Prad.g_00349, Prad.g_00372	Pran.g_00593
OG0000000	Prab	Prad.g_00349, Prad.g_00372	Prab.g_01606
OG0000000	Prag	Prad.g_00349, Prad.g_00372	Prag.g_01626
OG0000000	Prao	Prad.g_00349, Prad.g_00372	Prao.g_01528, Prao.g_01297
OG0000000	Prax	Prad.g_00349, Prad.g_00372	Prax.g_01920
OG0000000	Praa	Prad.g_00349, Prad.g_00372	Praa.g_01297
OG0000000	Prbi	Prad.g_00349, Prad.g_00372	Prbi.g_01370
OG0000000	Prae	Prad.g_00349, Prad.g_00372	Prae.g_01300
OG0000000	Prbd	Prad.g_00349, Prad.g_00372	Prbd.g_01836
OG0000000	Praw	Prad.g_00349, Prad.g_00372	Praw.g_00472
OG0000000	Prav	Prad.g_00349, Prad.g_00372	Prav.g_01715, Prav.g_01730
OG0000001	Prbk	Prad.g_00601	Prbk.g_02574
OG0000001	Prbj	Prad.g_00601	Prbj.g_02517
OG0000001	Prbl	Prad.g_00601	Prbl.g_01582
OG0000001	Prah	Prad.g_00601	Prah.g_00562
OG0000001	Praf	Prad.g_00601	Praf.g_01631
OG0000001	Prbc	Prad.g_00601	Prbc.g_01920
OG0000001	Praj	Prad.g_00601	Praj.g_00832
OG0000001	Prbb	Prad.g_00601	Prbb.g_00844
OG0000001	Prbm	Prad.g_00601	Prbm.g_00874
OG0000001	Pram	Prad.g_00601	Pram.g_00873, Pram.g_00879
OG0000001	Prbh	Prad.g_00601	Prbh.g_01016, Prbh.g_01022
OG0000001	Prak	Prad.g_00601	Prak.g_00908, Prak.g_00913
OG0000001	Prap	Prad.g_00601	Prap.g_00720, Prap.g_00715
OG0000001	Prbg	Prad.g_00601	Prbg.g_01222, Prbg.g_01227
OG0000001	Prbn	Prad.g_00601	Prbn.g_01483, Prbn.g_01478
OG0000001	Prbe	Prad.g_00601	Prbe.g_01285, Prbe.g_01290
OG0000001	Prbf	Prad.g_00601	Prbf.g_01182, Prbf.g_01177
OG0000001	Pral	Prad.g_00601	Pral.g_01549, Pral.g_01554
OG0000001	Prat	Prad.g_00601	Prat.g_00977
OG0000001	Prav	Prad.g_00601	Prav.g_01466
OG0000001	Praw	Prad.g_00601	Praw.g_01009
OG0000001	Prag	Prad.g_00601	Prag.g_01382
OG0000001	Prax	Prad.g_00601	Prax.g_01870
OG0000001	Praq	Prad.g_00601	Praq.g_00168
OG0000001	Prac	Prad.g_00601	Prac.g_00210
OG0000001	Prar	Prad.g_00601	Prar.g_00918
OG0000001	Prbd	Prad.g_00601	Prbd.g_01771
OG0000001	Prau	Prad.g_00601	Prau.g_01402
OG0000001	Pras	Prad.g_00601	Pras.g_00243
OG0000001	Prae	Prad.g_00601	Prae.g_01361
OG0000001	Praz	Prad.g_00601	Praz.g_01146
OG0000001	Praa	Prad.g_00601	Praa.g_01359
OG0000001	Prao	Prad.g_00601	Prao.g_01246
OG0000001	Prba	Prad.g_00601	Prba.g_00203
OG0000001	Prbi	Prad.g_00601	Prbi.g_01432
OG0000001	Pray	Prad.g_00601	Pray.g_01836
OG0000001	Prai	Prad.g_00601	Prai.g_01363
OG0000001	Prbk	Prad.g_01252	Prbk.g_01649
OG0000001	Prbj	Prad.g_01252	Prbj.g_00030
OG0000001	Prbl	Prad.g_01252	Prbl.g_01092
OG0000001	Praf	Prad.g_01252	Praf.g_00948
OG0000001	Prah	Prad.g_01252	Prah.g_01226
OG0000001	Prbn	Prad.g_01252	Prbn.g_01586, Prbn.g_00879, Prbn.g_01159, Prbn.g_01234, Prbn.g_01161, Prbn.g_01154
OG0000001	Prap	Prad.g_01252	Prap.g_00823, Prap.g_00224, Prap.g_00486, Prap.g_01946, Prap.g_00484, Prap.g_00491
OG0000001	Prak	Prad.g_01252	Prak.g_00805, Prak.g_01494, Prak.g_01202, Prak.g_01323, Prak.g_01200, Prak.g_01207
OG0000001	Prbe	Prad.g_01252	Prbe.g_00452, Prbe.g_00208, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584
OG0000001	Prbf	Prad.g_01252	Prbf.g_01285, Prbf.g_00260, Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883
OG0000001	Prbg	Prad.g_01252	Prbg.g_01119, Prbg.g_00694, Prbg.g_01516, Prbg.g_00523, Prbg.g_01514, Prbg.g_01521
OG0000001	Prbh	Prad.g_01252	Prbh.g_00912, Prbh.g_00199, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317
OG0000001	Pram	Prad.g_01252	Pram.g_00768, Pram.g_01278, Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174
OG0000001	Prat	Prad.g_01252	Prat.g_00751, Prat.g_01462, Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187
OG0000001	Pral	Prad.g_01252	Pral.g_01764, Pral.g_01052, Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337
OG0000001	Prbm	Prad.g_01252	Prbm.g_00712, Prbm.g_01581, Prbm.g_01578, Prbm.g_01577, Prbm.g_01582, Prbm.g_01576
OG0000001	Prbb	Prad.g_01252	Prbb.g_00683, Prbb.g_01549, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544
OG0000001	Praj	Prad.g_01252	Praj.g_00670, Praj.g_01492, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487
OG0000001	Prbc	Prad.g_01252	Prbc.g_01759, Prbc.g_01478, Prbc.g_01475, Prbc.g_01474, Prbc.g_01479, Prbc.g_01473
OG0000001	Prav	Prad.g_01252	Prav.g_01276
OG0000001	Prag	Prad.g_01252	Prag.g_00656
OG0000001	Praw	Prad.g_01252	Praw.g_01844
OG0000001	Pran	Prad.g_01252	Pran.g_01500
OG0000001	Prab	Prad.g_01252	Prab.g_00683
OG0000001	Prai	Prad.g_01252	Prai.g_00707
OG0000001	Prba	Prad.g_01252	Prba.g_01639
OG0000001	Praz	Prad.g_01252	Praz.g_01652
OG0000001	Pray	Prad.g_01252	Pray.g_01085
OG0000001	Prao	Prad.g_01252	Prao.g_00116
OG0000001	Prbd	Prad.g_01252	Prbd.g_00566
OG0000001	Praa	Prad.g_01252	Praa.g_00678
OG0000001	Prbi	Prad.g_01252	Prbi.g_00681
OG0000001	Prax	Prad.g_01252	Prax.g_00964
OG0000001	Prae	Prad.g_01252	Prae.g_00652
OG0000001	Praq	Prad.g_01252	Praq.g_00807
OG0000001	Prac	Prad.g_01252	Prac.g_00693
OG0000001	Prar	Prad.g_01252	Prar.g_01508
OG0000001	Pras	Prad.g_01252	Pras.g_01554
OG0000001	Prau	Prad.g_01252	Prau.g_00718
OG0000002	Prat	Prad.g_01994, Prad.g_01434	Prat.g_00851
OG0000002	Pral	Prad.g_01994, Prad.g_01434	Pral.g_01296, Pral.g_01671
OG0000002	Prbg	Prad.g_01994, Prad.g_01434	Prbg.g_01069
OG0000002	Prak	Prad.g_01994, Prad.g_01434	Prak.g_00755
OG0000002	Prap	Prad.g_01994, Prad.g_01434	Prap.g_00653
OG0000002	Prbe	Prad.g_01994, Prad.g_01434	Prbe.g_00112
OG0000002	Prbn	Prad.g_01994, Prad.g_01434	Prbn.g_01923
OG0000002	Prbf	Prad.g_01994, Prad.g_01434	Prbf.g_00831
OG0000002	Pram	Prad.g_01994, Prad.g_01434	Pram.g_00719
OG0000002	Prbh	Prad.g_01994, Prad.g_01434	Prbh.g_00863
OG0000002	Prbl	Prad.g_01994, Prad.g_01434	Prbl.g_02599
OG0000002	Prbm	Prad.g_01994, Prad.g_01434	Prbm.g_01940, Prbm.g_00496, Prbm.g_01426
OG0000002	Prbb	Prad.g_01994, Prad.g_01434	Prbb.g_01915, Prbb.g_00474, Prbb.g_01157
OG0000002	Praj	Prad.g_01994, Prad.g_01434	Praj.g_01861, Praj.g_00463, Praj.g_01112
OG0000002	Prbc	Prad.g_01994, Prad.g_01434	Prbc.g_00925, Prbc.g_01530
OG0000002	Prac	Prad.g_01994, Prad.g_01434	Prac.g_00925, Prac.g_00924
OG0000002	Prar	Prad.g_01994, Prad.g_01434	Prar.g_01203, Prar.g_01202
OG0000002	Praq	Prad.g_01994, Prad.g_01434	Praq.g_01393, Praq.g_01394
OG0000002	Pras	Prad.g_01994, Prad.g_01434	Pras.g_00541, Pras.g_00118, Pras.g_00120
OG0000002	Praw	Prad.g_01994, Prad.g_01434	Praw.g_00497, Praw.g_01739, Praw.g_01951
OG0000002	Prag	Prad.g_01994, Prad.g_01434	Prag.g_01651, Prag.g_00764, Prag.g_01215, Prag.g_01216
OG0000002	Prav	Prad.g_01994, Prad.g_01434	Prav.g_01734, Prav.g_00962, Prav.g_01820, Prav.g_02007
OG0000002	Prao	Prad.g_01994, Prad.g_01434	Prao.g_01529, Prao.g_01852
OG0000002	Prbd	Prad.g_01994, Prad.g_01434	Prbd.g_01930
OG0000002	Prax	Prad.g_01994, Prad.g_01434	Prax.g_00522
OG0000002	Prab	Prad.g_01994, Prad.g_01434	Prab.g_00788, Prab.g_01281, Prab.g_01279
OG0000002	Pran	Prad.g_01994, Prad.g_01434	Pran.g_01395
OG0000002	Prae	Prad.g_01994, Prad.g_01434	Prae.g_01236, Prae.g_01224, Prae.g_01223
OG0000002	Praz	Prad.g_01994, Prad.g_01434	Praz.g_01939, Praz.g_01940
OG0000002	Prba	Prad.g_01994, Prad.g_01434	Prba.g_01081, Prba.g_01080
OG0000002	Pray	Prad.g_01994, Prad.g_01434	Pray.g_00247, Pray.g_00246
OG0000002	Praa	Prad.g_01994, Prad.g_01434	Praa.g_01222, Praa.g_01220
OG0000002	Prau	Prad.g_01994, Prad.g_01434	Prau.g_01267, Prau.g_01269
OG0000002	Prai	Prad.g_01994, Prad.g_01434	Prai.g_01236
OG0000002	Prbi	Prad.g_01994, Prad.g_01434	Prbi.g_01270
OG0000002	Prbj	Prad.g_00609	Prbj.g_00169, Prbj.g_00672, Prbj.g_01549, Prbj.g_02662, Prbj.g_02690
OG0000002	Prbl	Prad.g_00609	Prbl.g_00121, Prbl.g_00725, Prbl.g_00808, Prbl.g_02598, Prbl.g_02578
OG0000002	Prbk	Prad.g_00609	Prbk.g_00170, Prbk.g_01196, Prbk.g_00561, Prbk.g_02701, Prbk.g_00630
OG0000002	Prah	Prad.g_00609	Prah.g_01343, Prah.g_00324, Prah.g_01159, Prah.g_02270, Prah.g_00896
OG0000002	Praf	Prad.g_00609	Praf.g_01896, Praf.g_00818, Praf.g_01895, Praf.g_01031, Praf.g_02422, Praf.g_01293
OG0000002	Prbh	Prad.g_00609	Prbh.g_00001
OG0000002	Pral	Prad.g_00609	Pral.g_01236
OG0000002	Prat	Prad.g_00609	Prat.g_01286, Prat.g_01285
OG0000002	Prbe	Prad.g_00609	Prbe.g_00400
OG0000002	Prbn	Prad.g_00609	Prbn.g_01213
OG0000002	Prbf	Prad.g_00609	Prbf.g_00068
OG0000002	Prap	Prad.g_00609	Prap.g_01925
OG0000002	Prak	Prad.g_00609	Prak.g_01302
OG0000002	Prbg	Prad.g_00609	Prbg.g_00502
OG0000002	Pram	Prad.g_00609	Pram.g_01953, Pram.g_01954
OG0000002	Praj	Prad.g_00609	Praj.g_01549
OG0000002	Prbm	Prad.g_00609	Prbm.g_01633
OG0000002	Prbc	Prad.g_00609	Prbc.g_00588
OG0000002	Prbb	Prad.g_00609	Prbb.g_01611
OG0000002	Praw	Prad.g_00609	Praw.g_01000
OG0000002	Prag	Prad.g_00609	Prag.g_01374
OG0000002	Prav	Prad.g_00609	Prav.g_01458
OG0000002	Prao	Prad.g_00609	Prao.g_01254
OG0000002	Prbi	Prad.g_00609	Prbi.g_01424
OG0000002	Prax	Prad.g_00609	Prax.g_01878
OG0000002	Pras	Prad.g_00609	Pras.g_00235
OG0000002	Prau	Prad.g_00609	Prau.g_01394
OG0000002	Praq	Prad.g_00609	Praq.g_00160
OG0000002	Prar	Prad.g_00609	Prar.g_00926
OG0000002	Prac	Prad.g_00609	Prac.g_00202
OG0000002	Prbd	Prad.g_00609	Prbd.g_01779
OG0000002	Praa	Prad.g_00609	Praa.g_01351
OG0000002	Prae	Prad.g_00609	Prae.g_01353
OG0000002	Prai	Prad.g_00609	Prai.g_01356, Prai.g_01235
OG0000002	Praz	Prad.g_00609	Praz.g_01154
OG0000002	Prba	Prad.g_00609	Prba.g_00211
OG0000002	Pray	Prad.g_00609	Pray.g_01844
OG0000003	Pral	Prad.g_01995	Pral.g_01006
OG0000003	Prac	Prad.g_01995	Prac.g_01905
OG0000003	Prar	Prad.g_01995	Prar.g_00593
OG0000003	Praq	Prad.g_01995	Praq.g_01242
OG0000003	Prae	Prad.g_01995	Prae.g_00040
OG0000003	Prag	Prad.g_01995	Prag.g_00038
OG0000003	Praw	Prad.g_01995	Praw.g_01390
OG0000003	Prbi	Prad.g_01995	Prbi.g_00047
OG0000003	Prbb	Prad.g_01995	Prbb.g_01570, Prbb.g_00045, Prbb.g_01562
OG0000003	Prat	Prad.g_01995	Prat.g_01473
OG0000003	Praa	Prad.g_01995	Praa.g_00038
OG0000003	Praz	Prad.g_01995	Praz.g_00404
OG0000003	Prba	Prad.g_01995	Prba.g_01832
OG0000003	Pray	Prad.g_01995	Pray.g_00245
OG0000003	Prao	Prad.g_01995	Prao.g_00015
OG0000003	Prbm	Prad.g_01995	Prbm.g_00528
OG0000003	Prau	Prad.g_01995	Prau.g_01268
OG0000003	Pras	Prad.g_01995	Pras.g_00119
OG0000003	Pran	Prad.g_01995	Pran.g_01952
OG0000003	Prab	Prad.g_01995	Prab.g_01280
OG0000003	Prax	Prad.g_01995	Prax.g_01976
OG0000003	Prbm	Prad.g_00073	Prbm.g_00529
OG0000003	Pray	Prad.g_00073	Pray.g_01501
OG0000003	Prai	Prad.g_00073	Prai.g_01413
OG0000003	Prao	Prad.g_00073	Prao.g_01259
OG0000003	Prbb	Prad.g_00073	Prbb.g_01563
OG0000003	Praf	Prad.g_00073	Praf.g_00285
OG0000003	Prbk	Prad.g_00073	Prbk.g_02690
OG0000003	Praj	Prad.g_00073	Praj.g_01508
OG0000004	Praj	Prad.g_00350, Prad.g_00389	Praj.g_01099, Praj.g_00415, Praj.g_01274, Praj.g_01204, Praj.g_01311, Praj.g_01737
OG0000004	Prbc	Prad.g_00350, Prad.g_00389	Prbc.g_00609, Prbc.g_00812
OG0000004	Prbm	Prad.g_00350, Prad.g_00389	Prbm.g_01140, Prbm.g_00433, Prbm.g_01231, Prbm.g_01313, Prbm.g_01384, Prbm.g_01814
OG0000004	Prbb	Prad.g_00350, Prad.g_00389	Prbb.g_01144, Prbb.g_00429, Prbb.g_01321, Prbb.g_01356, Prbb.g_01246, Prbb.g_01792
OG0000004	Praf	Prad.g_00350, Prad.g_00389	Praf.g_00814
OG0000004	Prah	Prad.g_00350, Prad.g_00389	Prah.g_01347
OG0000004	Prbl	Prad.g_00350, Prad.g_00389	Prbl.g_00117
OG0000004	Prbj	Prad.g_00350, Prad.g_00389	Prbj.g_00165
OG0000004	Prbk	Prad.g_00350, Prad.g_00389	Prbk.g_00166
OG0000004	Prat	Prad.g_00350, Prad.g_00389	Prat.g_01190
OG0000004	Prbh	Prad.g_00350, Prad.g_00389	Prbh.g_01901, Prbh.g_01319
OG0000004	Pram	Prad.g_00350, Prad.g_00389	Pram.g_01513, Pram.g_01176
OG0000004	Pral	Prad.g_00350, Prad.g_00389	Pral.g_00040, Pral.g_01332
OG0000004	Prbg	Prad.g_00350, Prad.g_00389	Prbg.g_01524
OG0000004	Prap	Prad.g_00350, Prad.g_00389	Prap.g_00494
OG0000004	Prbe	Prad.g_00350, Prad.g_00389	Prbe.g_01587
OG0000004	Prak	Prad.g_00350, Prad.g_00389	Prak.g_01210
OG0000004	Prbn	Prad.g_00350, Prad.g_00389	Prbn.g_01151
OG0000004	Prbf	Prad.g_00350, Prad.g_00389	Prbf.g_00880
OG0000004	Prai	Prad.g_00350	Prai.g_01314
OG0000004	Prab	Prad.g_00350	Prab.g_01308
OG0000004	Pran	Prad.g_00350	Pran.g_00894
OG0000004	Pras	Prad.g_00350	Pras.g_00182
OG0000004	Prbi	Prad.g_00350	Prbi.g_01371
OG0000004	Prao	Prad.g_00350	Prao.g_01296
OG0000004	Prag	Prad.g_00350	Prag.g_01333
OG0000004	Praa	Prad.g_00350	Praa.g_01298
OG0000004	Prax	Prad.g_00350	Prax.g_01919
OG0000004	Praw	Prad.g_00350	Praw.g_00959
OG0000004	Prbd	Prad.g_00350	Prbd.g_01835
OG0000004	Prar	Prad.g_00350	Prar.g_00973
OG0000004	Praq	Prad.g_00350	Praq.g_00115
OG0000004	Prac	Prad.g_00350	Prac.g_00157
OG0000004	Prae	Prad.g_00350	Prae.g_01308
OG0000004	Prav	Prad.g_00350	Prav.g_01413
OG0000004	Prba	Prad.g_00350	Prba.g_01172
OG0000004	Praz	Prad.g_00350	Praz.g_01200
OG0000004	Pray	Prad.g_00350	Pray.g_01890
OG0000004	Prau	Prad.g_00350	Prau.g_01350
OG0000004	Prai	Prad.g_00389	Prai.g_01596
OG0000004	Pras	Prad.g_00389	Pras.g_00471
OG0000004	Prau	Prad.g_00389	Prau.g_01650
OG0000004	Praq	Prad.g_00389	Praq.g_00028
OG0000004	Prar	Prad.g_00389	Prar.g_00727
OG0000004	Prac	Prad.g_00389	Prac.g_00290
OG0000004	Prao	Prad.g_00389	Prao.g_01518
OG0000004	Prax	Prad.g_00389	Prax.g_01606
OG0000004	Prbd	Prad.g_00389	Prbd.g_01567
OG0000004	Prbi	Prad.g_00389	Prbi.g_01710
OG0000004	Prae	Prad.g_00389	Prae.g_01581
OG0000004	Praa	Prad.g_00389	Praa.g_01599
OG0000004	Praz	Prad.g_00389	Praz.g_00920
OG0000004	Pray	Prad.g_00389	Pray.g_01602
OG0000004	Prba	Prad.g_00389	Prba.g_00268
OG0000004	Prag	Prad.g_00389	Prag.g_01610
OG0000004	Praw	Prad.g_00389	Praw.g_00457
OG0000005	Pran	Prad.g_01075	Pran.g_00576
OG0000005	Prab	Prad.g_01075	Prab.g_00921
OG0000005	Prai	Prad.g_01075	Prai.g_00441
OG0000005	Prav	Prad.g_01075	Prav.g_00330
OG0000005	Pray	Prad.g_01075	Pray.g_00277
OG0000005	Prba	Prad.g_01075	Prba.g_01570
OG0000005	Prbd	Prad.g_01075	Prbd.g_00031
OG0000005	Prau	Prad.g_01075	Prau.g_00785
OG0000005	Prax	Prad.g_01075	Prax.g_00444
OG0000005	Prae	Prad.g_01075	Prae.g_00735
OG0000005	Pras	Prad.g_01075	Pras.g_01631
OG0000005	Praz	Prad.g_01075	Praz.g_01583
OG0000005	Praq	Prad.g_01075	Praq.g_00607
OG0000005	Prar	Prad.g_01075	Prar.g_01623
OG0000005	Prac	Prad.g_01075	Prac.g_01536
OG0000005	Praa	Prad.g_01075	Praa.g_00735
OG0000005	Prag	Prad.g_01075	Prag.g_00726
OG0000005	Praw	Prad.g_01075	Praw.g_01775
OG0000005	Prbi	Prad.g_01075	Prbi.g_00775
OG0000005	Prao	Prad.g_01075	Prao.g_00673
OG0000005	Prai	Prad.g_01082, Prad.g_00345	Prai.g_01313
OG0000005	Pran	Prad.g_01082	Pran.g_01436
OG0000005	Prab	Prad.g_01082	Prab.g_00747
OG0000005	Prat	Prad.g_01082	Prat.g_00824
OG0000005	Pram	Prad.g_01082	Pram.g_01207
OG0000005	Prbh	Prad.g_01082	Prbh.g_01350
OG0000005	Prap	Prad.g_01082	Prap.g_00535
OG0000005	Prak	Prad.g_01082	Prak.g_01251
OG0000005	Prbn	Prad.g_01082	Prbn.g_01110
OG0000005	Prbg	Prad.g_01082	Prbg.g_00451
OG0000005	Prbe	Prad.g_01082	Prbe.g_01628
OG0000005	Prbf	Prad.g_01082	Prbf.g_00052
OG0000005	Pral	Prad.g_01082	Pral.g_01898
OG0000005	Prbm	Prad.g_01082	Prbm.g_01988, Prbm.g_00081, Prbm.g_01436, Prbm.g_00779
OG0000005	Prbb	Prad.g_01082	Prbb.g_00425, Prbb.g_00748
OG0000005	Praj	Prad.g_01082	Praj.g_00411, Praj.g_01121, Praj.g_00734
