locus_tag	ftype	length_bp	gene	EC_number	COG	product
Prba.g_00035	CDS	1092	gldA	1.1.1.6	COG0371	Glycerol dehydrogenase
Prba.g_00036	gene	900	menH_1			
Prba.g_00036	CDS	900	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
Prba.g_00037	gene	858				
Prba.g_00037	CDS	858				hypothetical protein
Prba.g_00038	gene	1392	speA_1			
Prba.g_00038	CDS	1392	speA_1	4.1.1.19	COG1982	Arginine decarboxylase
Prba.g_00039	gene	1659	ubiB_1			
Prba.g_00039	CDS	1659	ubiB_1	2.7.-.-		protein kinase UbiB
Prba.g_00040	gene	486				
Prba.g_00040	CDS	486				hypothetical protein
Prba.g_00041	gene	1521	malQ			
Prba.g_00041	CDS	1521	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
Prba.g_00042	gene	996	prs			
Prba.g_00042	CDS	996	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
Prba.g_00043	gene	441				
Prba.g_00043	CDS	441				hypothetical protein
Prba.g_00044	gene	543				
Prba.g_00044	CDS	543				hypothetical protein
Prba.g_00045	gene	1131	sasA_1			
Prba.g_00045	CDS	1131	sasA_1	2.7.13.3		Adaptive-response sensory-kinase SasA
Prba.g_00046	gene	75				
Prba.g_00046	tRNA	75				tRNA-Glu(ttc)
Prba.g_00047	gene	543				
Prba.g_00047	CDS	543				hypothetical protein
Prba.g_00048	gene	1173	petH			
Prba.g_00048	CDS	1173	petH	1.18.1.2		Ferredoxin--NADP reductase
Prba.g_00049	gene	1524	zwf			
Prba.g_00049	CDS	1524	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
Prba.g_00050	gene	1302				
Prba.g_00050	CDS	1302				hypothetical protein
Prba.g_00051	gene	1380	cbiA			
Prba.g_00051	CDS	1380	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
Prba.g_00052	gene	480				
Prba.g_00052	CDS	480				hypothetical protein
Prba.g_00053	gene	903				
Prba.g_00053	CDS	903		2.5.1.10		Farnesyl diphosphate synthase
Prba.g_00054	gene	897	folD			
Prba.g_00054	CDS	897	folD			Bifunctional protein FolD protein
Prba.g_00055	gene	1473				
Prba.g_00055	CDS	1473				hypothetical protein
Prba.g_00056	gene	393				
Prba.g_00056	CDS	393				hypothetical protein
Prba.g_00057	gene	1641	leuA			
Prba.g_00057	CDS	1641	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
Prba.g_00058	gene	1584				
Prba.g_00058	CDS	1584		2.4.1.18	COG1543	1,4-alpha-glucan branching enzyme
Prba.g_00059	gene	1212	crtL_1			
Prba.g_00059	CDS	1212	crtL_1	5.5.1.19		Lycopene beta cyclase
Prba.g_00060	gene	2598	gyrA_1			
Prba.g_00060	CDS	2598	gyrA_1	5.6.2.2	COG0188	DNA gyrase subunit A
Prba.g_00061	gene	150				
Prba.g_00061	CDS	150				hypothetical protein
Prba.g_00062	gene	1164				
Prba.g_00062	CDS	1164		1.-.-.-	COG0516	putative oxidoreductase/MSMEI_1564
Prba.g_00063	gene	324	trxA			
Prba.g_00063	CDS	324	trxA			Thioredoxin 1
Prba.g_00064	gene	618	hisH			
Prba.g_00064	CDS	618	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
Prba.g_00065	gene	600	rsmD			
Prba.g_00065	CDS	600	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
Prba.g_00066	gene	120	petG			
Prba.g_00066	CDS	120	petG			Cytochrome b6-f complex subunit 5
Prba.g_00067	gene	387				
Prba.g_00067	CDS	387				hypothetical protein
Prba.g_00068	gene	747				
Prba.g_00068	CDS	747		2.1.1.-	COG0565	putative tRNA/rRNA methyltransferase
Prba.g_00069	gene	1089	bchI			
Prba.g_00069	CDS	1089	bchI	6.6.1.1	COG1239	Magnesium-chelatase 38 kDa subunit
Prba.g_00070	gene	474	ruvC			
Prba.g_00070	CDS	474	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
Prba.g_00071	gene	558				
Prba.g_00071	CDS	558		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
Prba.g_00072	gene	420	sufE			
Prba.g_00072	CDS	420	sufE		COG2166	Cysteine desulfuration protein SufE
Prba.g_00073	gene	1302	hom			
Prba.g_00073	CDS	1302	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
Prba.g_00074	gene	294				
Prba.g_00074	CDS	294				hypothetical protein
Prba.g_00075	gene	1572				
Prba.g_00075	CDS	1572				hypothetical protein
Prba.g_00076	gene	1023	dppB			
Prba.g_00076	CDS	1023	dppB		COG0601	Dipeptide transport system permease protein DppB
Prba.g_00077	gene	1551				
Prba.g_00077	CDS	1551				hypothetical protein
Prba.g_00078	gene	1230				
Prba.g_00078	CDS	1230				hypothetical protein
Prba.g_00079	gene	372				
Prba.g_00079	CDS	372				hypothetical protein
Prba.g_00080	gene	870	RBKS			
Prba.g_00080	CDS	870	RBKS	2.7.1.15		Ribokinase
Prba.g_00081	gene	192				
Prba.g_00081	CDS	192				hypothetical protein
Prba.g_00082	gene	354				
Prba.g_00082	CDS	354				hypothetical protein
Prba.g_00083	gene	519				
Prba.g_00083	CDS	519				Pentapeptide repeat protein Rfr32
Prba.g_00084	gene	522				
Prba.g_00084	CDS	522				hypothetical protein
Prba.g_00085	gene	858				
Prba.g_00085	CDS	858				hypothetical protein
Prba.g_00086	gene	942				
Prba.g_00086	CDS	942				hypothetical protein
Prba.g_00087	gene	1443				
Prba.g_00087	CDS	1443			COG2308	putative protein
Prba.g_00088	gene	237				
Prba.g_00088	CDS	237				hypothetical protein
Prba.g_00089	gene	222				
Prba.g_00089	CDS	222				hypothetical protein
Prba.g_00090	gene	276				
Prba.g_00090	CDS	276				hypothetical protein
Prba.g_00091	gene	156				
Prba.g_00091	CDS	156				hypothetical protein
Prba.g_00092	gene	1074				
Prba.g_00092	CDS	1074				hypothetical protein
Prba.g_00093	gene	1350				
Prba.g_00093	CDS	1350				hypothetical protein
Prba.g_00094	gene	1506				
Prba.g_00094	CDS	1506				hypothetical protein
Prba.g_00095	gene	771	mntB_1			
Prba.g_00095	CDS	771	mntB_1		COG1121	Manganese transport system ATP-binding protein MntB
Prba.g_00096	gene	435				
Prba.g_00096	CDS	435				hypothetical protein
Prba.g_00097	gene	786	mntB_2			
Prba.g_00097	CDS	786	mntB_2			Manganese transport system membrane protein MntB
Prba.g_00098	gene	147				
Prba.g_00098	CDS	147				hypothetical protein
Prba.g_00099	gene	249				
Prba.g_00099	CDS	249				hypothetical protein
Prba.g_00100	gene	177				
Prba.g_00100	CDS	177				hypothetical protein
Prba.g_00101	gene	384				
Prba.g_00101	CDS	384				hypothetical protein
Prba.g_00102	gene	285				
Prba.g_00102	CDS	285				hypothetical protein
Prba.g_00103	gene	111				
Prba.g_00103	CDS	111				hypothetical protein
Prba.g_00104	gene	237				
Prba.g_00104	CDS	237				hypothetical protein
Prba.g_00105	gene	534				
Prba.g_00105	CDS	534				hypothetical protein
Prba.g_00106	gene	810	surE			
Prba.g_00106	CDS	810	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
Prba.g_00107	gene	1008	pheS			
Prba.g_00107	CDS	1008	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
Prba.g_00108	gene	909	nadK_1			
Prba.g_00108	CDS	909	nadK_1	2.7.1.23		NAD kinase
Prba.g_00109	gene	1272	cbiET			
Prba.g_00109	CDS	1272	cbiET		COG2241	Cobalamin biosynthesis bifunctional protein CbiET
Prba.g_00110	gene	252				
Prba.g_00110	CDS	252				hypothetical protein
Prba.g_00111	gene	501				
Prba.g_00111	CDS	501				hypothetical protein
Prba.g_00112	gene	1095	ribD			
Prba.g_00112	CDS	1095	ribD		COG0117	Riboflavin biosynthesis protein RibD
Prba.g_00113	gene	1887	ftsH4			
Prba.g_00113	CDS	1887	ftsH4	3.4.24.-		ATP-dependent zinc metalloprotease FtsH 4
Prba.g_00114	gene	927	argF			
Prba.g_00114	CDS	927	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
Prba.g_00115	gene	618	lexA			
Prba.g_00115	CDS	618	lexA			Transcription regulator LexA
Prba.g_00116	gene	1194				
Prba.g_00116	CDS	1194				hypothetical protein
Prba.g_00117	gene	1647				
Prba.g_00117	CDS	1647				hypothetical protein
Prba.g_00118	gene	816				
Prba.g_00118	CDS	816				hypothetical protein
Prba.g_00119	gene	921				
Prba.g_00119	CDS	921				hypothetical protein
Prba.g_00120	gene	73				
Prba.g_00120	tRNA	73				tRNA-Ala(ggc)
Prba.g_00121	gene	834				
Prba.g_00121	CDS	834				hypothetical protein
Prba.g_00122	gene	1731				
Prba.g_00122	CDS	1731				hypothetical protein
Prba.g_00123	gene	1122				
Prba.g_00123	CDS	1122				hypothetical protein
Prba.g_00124	gene	1965				
Prba.g_00124	CDS	1965				hypothetical protein
Prba.g_00125	gene	1023				
Prba.g_00125	CDS	1023				hypothetical protein
Prba.g_00126	gene	1569	glmU_1			
Prba.g_00126	CDS	1569	glmU_1	2.7.7.23		Bifunctional protein GlmU
Prba.g_00127	gene	699	arnC_1			
Prba.g_00127	CDS	699	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
Prba.g_00128	gene	585				
Prba.g_00128	CDS	585				hypothetical protein
Prba.g_00129	gene	2028	udk_1			
Prba.g_00129	CDS	2028	udk_1	2.7.1.48		Uridine kinase
Prba.g_00130	gene	747	gph			
Prba.g_00130	CDS	747	gph	3.1.3.18		Phosphoglycolate phosphatase
Prba.g_00131	gene	1056				
Prba.g_00131	CDS	1056				hypothetical protein
Prba.g_00132	gene	1068				
Prba.g_00132	CDS	1068				hypothetical protein
Prba.g_00133	gene	1785	asnB			
Prba.g_00133	CDS	1785	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
Prba.g_00134	gene	1617				
Prba.g_00134	CDS	1617				hypothetical protein
Prba.g_00135	gene	897				
Prba.g_00135	CDS	897				hypothetical protein
Prba.g_00136	gene	1194				
Prba.g_00136	CDS	1194				hypothetical protein
Prba.g_00137	gene	1653				
Prba.g_00137	CDS	1653				hypothetical protein
Prba.g_00138	gene	537	gmhA1			
Prba.g_00138	CDS	537	gmhA1	5.3.1.28	COG0279	Phosphoheptose isomerase 1
Prba.g_00139	gene	936	hldD			
Prba.g_00139	CDS	936	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
Prba.g_00140	gene	1356	hldE			
Prba.g_00140	CDS	1356	hldE		COG2870	Bifunctional protein HldE
Prba.g_00141	gene	111				
Prba.g_00141	CDS	111				hypothetical protein
Prba.g_00142	gene	396				
Prba.g_00142	CDS	396				hypothetical protein
Prba.g_00143	gene	963				
Prba.g_00143	CDS	963				hypothetical protein
Prba.g_00144	gene	1059				
Prba.g_00144	CDS	1059				hypothetical protein
Prba.g_00145	gene	981				
Prba.g_00145	CDS	981				hypothetical protein
Prba.g_00146	gene	1164				
Prba.g_00146	CDS	1164				hypothetical protein
Prba.g_00147	gene	750	noeI			
Prba.g_00147	CDS	750	noeI	2.1.1.-		2-O-methyltransferase NoeI
Prba.g_00148	gene	1251				
Prba.g_00148	CDS	1251				hypothetical protein
Prba.g_00149	gene	1371	wcaJ			
Prba.g_00149	CDS	1371	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
Prba.g_00150	gene	1302	wbpA			
Prba.g_00150	CDS	1302	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
Prba.g_00151	gene	996	fcl			
Prba.g_00151	CDS	996	fcl	1.1.1.271	COG0451	GDP-L-fucose synthase
Prba.g_00152	gene	1116	gmd			
Prba.g_00152	CDS	1116	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
Prba.g_00153	gene	1062	galE_1			
Prba.g_00153	CDS	1062	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
Prba.g_00154	gene	1431	algA			
Prba.g_00154	CDS	1431	algA		COG0662	Alginate biosynthesis protein AlgA
Prba.g_00155	gene	1047	wbgU			
Prba.g_00155	CDS	1047	wbgU	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
Prba.g_00156	gene	372				
Prba.g_00156	CDS	372				hypothetical protein
Prba.g_00157	gene	1125				
Prba.g_00157	CDS	1125				hypothetical protein
Prba.g_00158	gene	660				
Prba.g_00158	CDS	660				hypothetical protein
Prba.g_00159	gene	1161	perA			
Prba.g_00159	CDS	1161	perA	2.6.1.102	COG0399	GDP-perosamine synthase
Prba.g_00160	gene	1758	pglK			
Prba.g_00160	CDS	1758	pglK	7.5.2.5	COG1132	Protein glycosylation K
Prba.g_00161	gene	999				
Prba.g_00161	CDS	999				hypothetical protein
Prba.g_00162	gene	1083	rfbB			
Prba.g_00162	CDS	1083	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
Prba.g_00163	gene	1893				
Prba.g_00163	CDS	1893				hypothetical protein
Prba.g_00164	gene	1260				
Prba.g_00164	CDS	1260				hypothetical protein
Prba.g_00165	gene	900				
Prba.g_00165	CDS	900				hypothetical protein
Prba.g_00166	gene	909	tagO			
Prba.g_00166	CDS	909	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
Prba.g_00167	gene	873				
Prba.g_00167	CDS	873				hypothetical protein
Prba.g_00168	gene	726				
Prba.g_00168	CDS	726				hypothetical protein
Prba.g_00169	gene	1242	mshA_1			
Prba.g_00169	CDS	1242	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
Prba.g_00170	gene	993				
Prba.g_00170	CDS	993				hypothetical protein
Prba.g_00171	gene	834				
Prba.g_00171	CDS	834				hypothetical protein
Prba.g_00172	gene	861				
Prba.g_00172	CDS	861				hypothetical protein
Prba.g_00173	gene	945				
Prba.g_00173	CDS	945		5.1.3.2	COG1088	UDP-glucose 4-epimerase
Prba.g_00174	gene	879	rmlA			
Prba.g_00174	CDS	879	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
Prba.g_00175	gene	1449	tuaD			
Prba.g_00175	CDS	1449	tuaD	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase TuaD
Prba.g_00176	gene	1287				
Prba.g_00176	CDS	1287				hypothetical protein
Prba.g_00177	gene	76				
Prba.g_00177	tRNA	76				tRNA-Arg(tct)
Prba.g_00178	gene	753				
Prba.g_00178	CDS	753				hypothetical protein
Prba.g_00179	gene	222				
Prba.g_00179	CDS	222				hypothetical protein
Prba.g_00180	gene	864	rsmI			
Prba.g_00180	CDS	864	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
Prba.g_00181	gene	903	cysQ			
Prba.g_00181	CDS	903	cysQ	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
Prba.g_00182	gene	2166	pnp_1			
Prba.g_00182	CDS	2166	pnp_1	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
Prba.g_00183	gene	303	rpsN			
Prba.g_00183	CDS	303	rpsN		COG0199	30S ribosomal protein S14
Prba.g_00184	gene	1080	mmpA			
Prba.g_00184	CDS	1080	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
Prba.g_00185	gene	1296	serS			
Prba.g_00185	CDS	1296	serS	6.1.1.11	COG0172	Serine--tRNA ligase
Prba.g_00186	gene	1467	ftsH			
Prba.g_00186	CDS	1467	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
Prba.g_00187	gene	1143	yidC			
Prba.g_00187	CDS	1143	yidC			Membrane protein insertase YidC
Prba.g_00188	gene	414				
Prba.g_00188	CDS	414				hypothetical protein
Prba.g_00189	gene	387	rnpA			
Prba.g_00189	CDS	387	rnpA	3.1.26.5		Ribonuclease P protein component
Prba.g_00190	gene	138				
Prba.g_00190	CDS	138				hypothetical protein
Prba.g_00191	gene	564				
Prba.g_00191	CDS	564				hypothetical protein
Prba.g_00192	gene	384	aroH			
Prba.g_00192	CDS	384	aroH	5.4.99.5	COG4401	Chorismate mutase AroH
Prba.g_00193	gene	810				
Prba.g_00193	CDS	810				hypothetical protein
Prba.g_00194	gene	915				
Prba.g_00194	CDS	915				hypothetical protein
Prba.g_00195	gene	1077	mshA_2			
Prba.g_00195	CDS	1077	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
Prba.g_00196	gene	1806	arnT_1			
Prba.g_00196	CDS	1806	arnT_1	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
Prba.g_00197	gene	252				
Prba.g_00197	CDS	252				hypothetical protein
Prba.g_00198	gene	786				
Prba.g_00198	CDS	786				hypothetical protein
Prba.g_00199	gene	234				
Prba.g_00199	CDS	234				hypothetical protein
Prba.g_00200	gene	264				
Prba.g_00200	CDS	264			COG4095	Sugar transporter SemiSWEET
Prba.g_00201	gene	735				
Prba.g_00201	CDS	735				hypothetical protein
Prba.g_00202	gene	525	isiB			
Prba.g_00202	CDS	525	isiB		COG0716	Flavodoxin
Prba.g_00203	gene	1059	pcbC			
Prba.g_00203	CDS	1059	pcbC			Divinyl chlorophyll a/b light-harvesting protein PcbC
Prba.g_00204	gene	654				
Prba.g_00204	CDS	654				hypothetical protein
Prba.g_00205	gene	246				
Prba.g_00205	CDS	246				hypothetical protein
Prba.g_00206	gene	639				
Prba.g_00206	CDS	639				hypothetical protein
Prba.g_00207	gene	171				
Prba.g_00207	CDS	171				hypothetical protein
Prba.g_00208	gene	333				
Prba.g_00208	CDS	333				hypothetical protein
Prba.g_00209	gene	387				
Prba.g_00209	CDS	387				hypothetical protein
Prba.g_00210	gene	891	glyQ			
Prba.g_00210	CDS	891	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
Prba.g_00211	gene	1275				
Prba.g_00211	CDS	1275				putative protein
Prba.g_00212	gene	228				
Prba.g_00212	CDS	228				hypothetical protein
Prba.g_00213	gene	666				
Prba.g_00213	CDS	666		1.14.11.-	COG3128	PKHD-type hydroxylase
Prba.g_00214	gene	1023	idiA			
Prba.g_00214	CDS	1023	idiA		COG1840	Iron deficiency-induced protein A
Prba.g_00215	gene	85				
Prba.g_00215	tRNA	85				tRNA-Ser(cga)
Prba.g_00216	gene	225				
Prba.g_00216	CDS	225				hypothetical protein
Prba.g_00217	gene	363				
Prba.g_00217	CDS	363				hypothetical protein
Prba.g_00218	gene	663	minC			
Prba.g_00218	CDS	663	minC			septum site-determining protein MinC
Prba.g_00219	gene	1257				
Prba.g_00219	CDS	1257				hypothetical protein
Prba.g_00220	gene	1305				
Prba.g_00220	CDS	1305				hypothetical protein
Prba.g_00221	gene	657	petB			
Prba.g_00221	CDS	657	petB		COG1290	Cytochrome b6
Prba.g_00222	gene	483	petD			
Prba.g_00222	CDS	483	petD			Cytochrome b6-f complex subunit 4
Prba.g_00223	gene	1440				
Prba.g_00223	CDS	1440				hypothetical protein
Prba.g_00224	gene	76				
Prba.g_00224	tRNA	76				tRNA-Ile(gat)
Prba.g_00225	gene	74				
Prba.g_00225	tRNA	74				tRNA-Ala(tgc)
Prba.g_00226	gene	588	groL1			
Prba.g_00226	CDS	588	groL1			60 kDa chaperonin 1
Prba.g_00227	gene	228				
Prba.g_00227	CDS	228				hypothetical protein
Prba.g_00228	gene	1623	gpmI			
Prba.g_00228	CDS	1623	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
Prba.g_00229	gene	537	pyrR			
Prba.g_00229	CDS	537	pyrR		COG2065	Bifunctional protein PyrR
Prba.g_00230	gene	1569	dnaK			
Prba.g_00230	CDS	1569	dnaK		COG0443	Chaperone protein DnaK
Prba.g_00231	gene	237	rpoZ			
Prba.g_00231	CDS	237	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
Prba.g_00232	gene	372				
Prba.g_00232	CDS	372				hypothetical protein
Prba.g_00233	gene	252				
Prba.g_00233	CDS	252				hypothetical protein
Prba.g_00234	gene	459				
Prba.g_00234	CDS	459				hypothetical protein
Prba.g_00235	gene	390				
Prba.g_00235	CDS	390				hypothetical protein
Prba.g_00236	gene	261				
Prba.g_00236	CDS	261				hypothetical protein
Prba.g_00237	gene	123				
Prba.g_00237	CDS	123				hypothetical protein
Prba.g_00238	gene	429				
Prba.g_00238	CDS	429				hypothetical protein
Prba.g_00239	gene	156				
Prba.g_00239	CDS	156				hypothetical protein
Prba.g_00240	gene	174				
Prba.g_00240	CDS	174				hypothetical protein
Prba.g_00241	gene	216				
Prba.g_00241	CDS	216				hypothetical protein
Prba.g_00242	gene	117				
Prba.g_00242	CDS	117				hypothetical protein
Prba.g_00243	gene	144				
Prba.g_00243	CDS	144				hypothetical protein
Prba.g_00244	gene	717				
Prba.g_00244	CDS	717				hypothetical protein
Prba.g_00245	gene	315				
Prba.g_00245	CDS	315				hypothetical protein
Prba.g_00246	gene	171				
Prba.g_00246	CDS	171				hypothetical protein
Prba.g_00247	gene	159				
Prba.g_00247	CDS	159				hypothetical protein
Prba.g_00248	gene	108				
Prba.g_00248	CDS	108				hypothetical protein
Prba.g_00249	gene	117				
Prba.g_00249	CDS	117				hypothetical protein
Prba.g_00250	gene	867				
Prba.g_00250	CDS	867				hypothetical protein
Prba.g_00251	gene	645				
Prba.g_00251	CDS	645				hypothetical protein
Prba.g_00252	gene	147				
Prba.g_00252	CDS	147				hypothetical protein
Prba.g_00253	gene	258				
Prba.g_00253	CDS	258				hypothetical protein
Prba.g_00254	gene	126				
Prba.g_00254	CDS	126				hypothetical protein
Prba.g_00255	gene	141				
Prba.g_00255	CDS	141				hypothetical protein
Prba.g_00256	gene	156				
Prba.g_00256	CDS	156				hypothetical protein
Prba.g_00257	gene	213				
Prba.g_00257	CDS	213				hypothetical protein
Prba.g_00258	gene	210				
Prba.g_00258	CDS	210				hypothetical protein
Prba.g_00259	gene	387				
Prba.g_00259	CDS	387				hypothetical protein
Prba.g_00260	gene	123				
Prba.g_00260	CDS	123				hypothetical protein
Prba.g_00261	gene	195				
Prba.g_00261	CDS	195				hypothetical protein
Prba.g_00262	gene	381				
Prba.g_00262	CDS	381				hypothetical protein
Prba.g_00263	gene	477				
Prba.g_00263	CDS	477				hypothetical protein
Prba.g_00264	gene	144				
Prba.g_00264	CDS	144				hypothetical protein
Prba.g_00265	gene	579				
Prba.g_00265	CDS	579				hypothetical protein
Prba.g_00266	gene	1206				
Prba.g_00266	CDS	1206				hypothetical protein
Prba.g_00267	gene	120				
Prba.g_00267	CDS	120				hypothetical protein
Prba.g_00268	gene	207				
Prba.g_00268	CDS	207				hypothetical protein
Prba.g_00269	gene	141				
Prba.g_00269	CDS	141				hypothetical protein
Prba.g_00270	gene	108				
Prba.g_00270	CDS	108				hypothetical protein
Prba.g_00271	gene	162				
Prba.g_00271	CDS	162				hypothetical protein
Prba.g_00272	gene	1167	desA			
Prba.g_00272	CDS	1167	desA	1.14.19.6		Delta(12)-fatty-acid desaturase
Prba.g_00273	gene	132				
Prba.g_00273	CDS	132				hypothetical protein
Prba.g_00274	gene	141				
Prba.g_00274	CDS	141				hypothetical protein
Prba.g_00275	gene	153				
Prba.g_00275	CDS	153				hypothetical protein
Prba.g_00276	gene	159				
Prba.g_00276	CDS	159				hypothetical protein
Prba.g_00277	gene	1107	des			
Prba.g_00277	CDS	1107	des	1.14.19.-	COG3239	Fatty acid desaturase
Prba.g_00278	gene	156				
Prba.g_00278	CDS	156				hypothetical protein
Prba.g_00279	gene	219				
Prba.g_00279	CDS	219				hypothetical protein
Prba.g_00280	gene	318				
Prba.g_00280	CDS	318				hypothetical protein
Prba.g_00281	gene	336				
Prba.g_00281	CDS	336				hypothetical protein
Prba.g_00282	gene	165				
Prba.g_00282	CDS	165				hypothetical protein
Prba.g_00283	gene	180				
