locus_tag	ftype	length_bp	gene	EC_number	COG	product
Prbg.g_00225	CDS	912	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
Prbg.g_00226	gene	933	petA			
Prbg.g_00226	CDS	933	petA			Cytochrome f
Prbg.g_00227	gene	537	petC1			
Prbg.g_00227	CDS	537	petC1	7.1.1.6	COG0723	Cytochrome b6-f complex iron-sulfur subunit 1
Prbg.g_00228	gene	294				
Prbg.g_00228	CDS	294				hypothetical protein
Prbg.g_00229	gene	753	tatC			
Prbg.g_00229	CDS	753	tatC		COG0805	Sec-independent protein translocase protein TatC
Prbg.g_00230	gene	303				
Prbg.g_00230	CDS	303				hypothetical protein
Prbg.g_00231	gene	1695	rqcH			
Prbg.g_00231	CDS	1695	rqcH		COG1293	Rqc2 RqcH
Prbg.g_00232	gene	555	gmk			
Prbg.g_00232	CDS	555	gmk	2.7.4.8	COG0194	Guanylate kinase
Prbg.g_00233	gene	135	psaJ			
Prbg.g_00233	CDS	135	psaJ			Photosystem I reaction center subunit IX
Prbg.g_00234	gene	552	psaF			
Prbg.g_00234	CDS	552	psaF			Photosystem I reaction center subunit III
Prbg.g_00235	gene	1074	tsaD			
Prbg.g_00235	CDS	1074	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
Prbg.g_00236	gene	183				
Prbg.g_00236	CDS	183				hypothetical protein
Prbg.g_00237	gene	1197	nhaH			
Prbg.g_00237	CDS	1197	nhaH			Na(+)/H(+) antiporter NhaH
Prbg.g_00238	gene	1443	gltX			
Prbg.g_00238	CDS	1443	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
Prbg.g_00239	gene	76				
Prbg.g_00239	tRNA	76				tRNA-Asp(gtc)
Prbg.g_00240	gene	75				
Prbg.g_00240	tRNA	75				tRNA-Trp(cca)
Prbg.g_00241	gene	528				
Prbg.g_00241	CDS	528				hypothetical protein
Prbg.g_00242	gene	837	map			
Prbg.g_00242	CDS	837	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
Prbg.g_00243	gene	741	MgdE			
Prbg.g_00243	CDS	741	MgdE	5.1.3.34		Monoglucosyldiacylglycerol epimerase
Prbg.g_00244	gene	1086				
Prbg.g_00244	CDS	1086				hypothetical protein
Prbg.g_00245	gene	519				
Prbg.g_00245	CDS	519				hypothetical protein
Prbg.g_00246	gene	498				
Prbg.g_00246	CDS	498				hypothetical protein
Prbg.g_00247	gene	213				
Prbg.g_00247	CDS	213				hypothetical protein
Prbg.g_00248	gene	810				
Prbg.g_00248	CDS	810				hypothetical protein
Prbg.g_00249	gene	1242	hemL			
Prbg.g_00249	CDS	1242	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
Prbg.g_00250	gene	831	xthA			
Prbg.g_00250	CDS	831	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
Prbg.g_00251	gene	327				
Prbg.g_00251	CDS	327				hypothetical protein
Prbg.g_00252	gene	624				
Prbg.g_00252	CDS	624				hypothetical protein
Prbg.g_00253	gene	1227	larC			
Prbg.g_00253	CDS	1227	larC	4.99.1.12		Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
Prbg.g_00254	gene	981				
Prbg.g_00254	CDS	981				hypothetical protein
Prbg.g_00255	gene	1581				
