HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn
N31.HOG0000053	OG0000034	n1													Pram.g_01436																					Prbh.g_00041						
N31.HOG0000054	OG0000034	n4													Pram.g_00040																					Prbh.g_00727						
N31.HOG0000055	OG0000035	n1													Pram.g_00681																					Prbh.g_00825						
N31.HOG0000056	OG0000036	n10													Pram.g_01559																					Prbh.g_01855						
N31.HOG0000057	OG0000037	n11													Pram.g_00561																					Prbh.g_01460						
N31.HOG0000058	OG0000038	n0													Pram.g_01287																					Prbh.g_00190						
N31.HOG0000059	OG0000039	n0													Pram.g_00151																					Prbh.g_00616						
N31.HOG0000060	OG0000040	n0													Pram.g_00689																					Prbh.g_00833						
N31.HOG0000061	OG0000041	n28													Pram.g_01587																					Prbh.g_01827						
N31.HOG0000062	OG0000042	n0													Pram.g_00801																					Prbh.g_00945						
N31.HOG0000063	OG0000043	n0													Pram.g_00905																					Prbh.g_01048						
N31.HOG0000064	OG0000044	n22													Pram.g_01140																					Prbh.g_01283						
N31.HOG0000065	OG0000045	n8													Pram.g_01447																					Prbh.g_00030						
N31.HOG0000066	OG0000046	n0													Pram.g_01265																					Prbh.g_01408						
N31.HOG0000067	OG0000047	n2													Pram.g_01833																					Prbh.g_01581						
N31.HOG0000068	OG0000048	n0													Pram.g_01841																					Prbh.g_01573						
N31.HOG0000069	OG0000050	n0													Pram.g_00018																					Prbh.g_00749						
N31.HOG0000070	OG0000051	n1													Pram.g_00142																					Prbh.g_00625						
N31.HOG0000071	OG0000052	n0													Pram.g_00677																					Prbh.g_00821						
N31.HOG0000072	OG0000053	n0													Pram.g_01558																					Prbh.g_01856						
N31.HOG0000073	OG0000054	n0													Pram.g_01517																					Prbh.g_01897						
N31.HOG0000074	OG0000055	n0													Pram.g_00832																					Prbh.g_00976						
N31.HOG0000075	OG0000056	n0													Pram.g_01191																					Prbh.g_01334						
N31.HOG0000076	OG0000057	n0													Pram.g_00224																					Prbh.g_00543						
N31.HOG0000077	OG0000058	n14													Pram.g_00411																					Prbh.g_00356						
N31.HOG0000078	OG0000059	n0													Pram.g_00792																					Prbh.g_00936						
N31.HOG0000079	OG0000060	n2													Pram.g_00631																					Prbh.g_00775						
N31.HOG0000080	OG0000062	n18													Pram.g_01546																					Prbh.g_01868						
N31.HOG0000081	OG0000063	n0													Pram.g_01112																					Prbh.g_01255						
N31.HOG0000082	OG0000065	n0													Pram.g_01230																					Prbh.g_01373						
N31.HOG0000083	OG0000066	n0													Pram.g_01446																					Prbh.g_00031						
N31.HOG0000084	OG0000067	n4													Pram.g_01579																					Prbh.g_01835						
N31.HOG0000085	OG0000068	n0													Pram.g_01770																					Prbh.g_01644						
N31.HOG0000086	OG0000069	n0													Pram.g_01339																					Prbh.g_00138						
N31.HOG0000087	OG0000070	n10													Pram.g_00603																					Prbh.g_01417						
N31.HOG0000088	OG0000070	n14													Pram.g_01611																					Prbh.g_01803						
N31.HOG0000089	OG0000070	n38													Pram.g_00602																					Prbh.g_01418						
N31.HOG0000090	OG0000071	n0													Pram.g_01949																					Prbh.g_01953						
N31.HOG0000091	OG0000072	n0													Pram.g_00310																					Prbh.g_00457						
N31.HOG0000092	OG0000073	n0													Pram.g_01039																					Prbh.g_01182						
N31.HOG0000093	OG0000074	n0													Pram.g_00782																					Prbh.g_00926						
N31.HOG0000094	OG0000075	n0													Pram.g_00816																					Prbh.g_00960						
N31.HOG0000095	OG0000076	n0													Pram.g_00888																					Prbh.g_01031						
N31.HOG0000096	OG0000077	n0													Pram.g_01510																					Prbh.g_01904						
N31.HOG0000097	OG0000078	n0													Pram.g_01445																					Prbh.g_00032						
N31.HOG0000098	OG0000079	n0													Pram.g_01293																					Prbh.g_00184						
N31.HOG0000099	OG0000080	n0													Pram.g_01554																					Prbh.g_01860						
N31.HOG0000100	OG0000081	n0													Pram.g_01805																					Prbh.g_01609						
N31.HOG0000101	OG0000082	n13													Pram.g_01898																					Prbh.g_01516						
N31.HOG0000102	OG0000083	n0													Pram.g_01941																					Prbh.g_01473						
N31.HOG0000103	OG0000084	n0													Pram.g_01944																					Prbh.g_01470						
N31.HOG0000104	OG0000085	n0													Pram.g_00010																					Prbh.g_00757						
N31.HOG0000105	OG0000086	n0													Pram.g_01588																					Prbh.g_01826						
N31.HOG0000106	OG0000087	n0													Pram.g_00036																					Prbh.g_00731						
N31.HOG0000107	OG0000088	n0													Pram.g_00099																					Prbh.g_00668						
N31.HOG0000108	OG0000089	n0													Pram.g_00108																					Prbh.g_00659						
N31.HOG0000109	OG0000090	n0													Pram.g_00125																					Prbh.g_00642						
N31.HOG0000110	OG0000091	n0													Pram.g_00154																					Prbh.g_00613						
N31.HOG0000111	OG0000092	n0													Pram.g_00155																					Prbh.g_00612						
N31.HOG0000112	OG0000093	n0													Pram.g_00168																					Prbh.g_00599						
N31.HOG0000113	OG0000094	n0													Pram.g_00187																					Prbh.g_00580						
N31.HOG0000114	OG0000095	n0													Pram.g_00192																					Prbh.g_00575						
N31.HOG0000115	OG0000096	n0													Pram.g_00239																					Prbh.g_00528						
N31.HOG0000116	OG0000097	n0													Pram.g_00262																					Prbh.g_00505						
N31.HOG0000117	OG0000098	n21													Pram.g_00273																					Prbh.g_00494						
N31.HOG0000118	OG0000099	n0													Pram.g_00283																					Prbh.g_00484						
N31.HOG0000119	OG0000100	n0													Pram.g_00286																					Prbh.g_00481						
N31.HOG0000120	OG0000101	n0													Pram.g_00354																					Prbh.g_00413						
N31.HOG0000121	OG0000102	n0													Pram.g_01589																					Prbh.g_01825						
N31.HOG0000122	OG0000103	n0													Pram.g_00412																					Prbh.g_00355						
N31.HOG0000123	OG0000104	n0													Pram.g_00416																					Prbh.g_00351						
N31.HOG0000124	OG0000105	n0													Pram.g_00437																					Prbh.g_00330						
N31.HOG0000125	OG0000106	n9													Pram.g_00470																					Prbh.g_00297						
N31.HOG0000126	OG0000107	n0													Pram.g_00471																					Prbh.g_00296						
N31.HOG0000127	OG0000108	n0													Pram.g_00480																					Prbh.g_00287						
N31.HOG0000128	OG0000109	n0													Pram.g_00489																					Prbh.g_00278						
N31.HOG0000129	OG0000110	n0													Pram.g_00507																					Prbh.g_00260						
N31.HOG0000130	OG0000111	n0													Pram.g_01059																					Prbh.g_01202						
N31.HOG0000131	OG0000112	n0													Pram.g_01058																					Prbh.g_01201						
N31.HOG0000132	OG0000113	n0													Pram.g_01006																					Prbh.g_01149						
N31.HOG0000133	OG0000114	n0													Pram.g_00807																					Prbh.g_00951						
N31.HOG0000134	OG0000115	n0													Pram.g_00943																					Prbh.g_01086						
N31.HOG0000135	OG0000116	n0													Pram.g_00947																					Prbh.g_01090						
N31.HOG0000136	OG0000117	n0													Pram.g_00891																					Prbh.g_01034						
N31.HOG0000137	OG0000118	n0													Pram.g_01185																					Prbh.g_01328						
N31.HOG0000138	OG0000119	n0													Pram.g_01549																					Prbh.g_01865						
N31.HOG0000139	OG0000120	n0													Pram.g_01133																					Prbh.g_01276						
N31.HOG0000140	OG0000121	n0													Pram.g_01110																					Prbh.g_01253						
N31.HOG0000141	OG0000122	n0													Pram.g_01090																					Prbh.g_01233						
N31.HOG0000142	OG0000123	n0													Pram.g_00571																					Prbh.g_01450						
N31.HOG0000143	OG0000124	n0													Pram.g_01254																					Prbh.g_01397						
N31.HOG0000144	OG0000125	n0													Pram.g_01242																					Prbh.g_01385						
N31.HOG0000145	OG0000126	n0													Pram.g_01468																					Prbh.g_00009						
N31.HOG0000146	OG0000127	n0													Pram.g_01393																					Prbh.g_00084						
N31.HOG0000147	OG0000128	n0													Pram.g_01377																					Prbh.g_00100						
N31.HOG0000148	OG0000129	n0													Pram.g_01341																					Prbh.g_00136						
N31.HOG0000149	OG0000130	n0													Pram.g_01629																					Prbh.g_01785						
N31.HOG0000150	OG0000131	n0													Pram.g_01669																					Prbh.g_01745						
N31.HOG0000151	OG0000132	n0													Pram.g_01672																					Prbh.g_01742						
N31.HOG0000152	OG0000133	n0													Pram.g_01728																					Prbh.g_01686						
N31.HOG0000153	OG0000134	n0													Pram.g_01764																					Prbh.g_01650						
N31.HOG0000154	OG0000135	n0													Pram.g_01766																					Prbh.g_01648						
N31.HOG0000155	OG0000136	n0													Pram.g_01817																					Prbh.g_01597						
N31.HOG0000156	OG0000137	n0													Pram.g_01851																					Prbh.g_01563						
N31.HOG0000157	OG0000138	n0													Pram.g_01886																					Prbh.g_01528						
N31.HOG0000158	OG0000139	n0													Pram.g_01917																					Prbh.g_01497						
N31.HOG0000159	OG0000140	n0													Pram.g_01939																					Prbh.g_01475						
N31.HOG0000160	OG0000141	n0													Pram.g_01940																					Prbh.g_01474						
N31.HOG0000161	OG0000142	n0													Pram.g_01942																					Prbh.g_01472						
N31.HOG0000162	OG0000143	n0													Pram.g_01943																					Prbh.g_01471						
N31.HOG0000163	OG0000144	n0													Pram.g_01945																					Prbh.g_01469						
N31.HOG0000164	OG0000145	n0													Pram.g_01946																					Prbh.g_01468						
N31.HOG0000165	OG0000146	n0													Pram.g_01947																					Prbh.g_01467						
N31.HOG0000166	OG0000147	n0													Pram.g_01948																					Prbh.g_01466						
N31.HOG0000167	OG0000148	n0													Pram.g_01950																					Prbh.g_01952						
N31.HOG0000168	OG0000149	n0													Pram.g_00001																					Prbh.g_00766						
N31.HOG0000169	OG0000150	n0													Pram.g_00002																					Prbh.g_00765						
N31.HOG0000170	OG0000151	n0													Pram.g_00003																					Prbh.g_00764						
N31.HOG0000171	OG0000152	n0													Pram.g_00004																					Prbh.g_00763						
N31.HOG0000172	OG0000153	n0													Pram.g_00005																					Prbh.g_00762						
N31.HOG0000173	OG0000154	n0													Pram.g_00006																					Prbh.g_00761						
N31.HOG0000174	OG0000155	n0													Pram.g_00007																					Prbh.g_00760						
N31.HOG0000175	OG0000156	n0													Pram.g_00008																					Prbh.g_00759						
N31.HOG0000176	OG0000157	n0													Pram.g_00009																					Prbh.g_00758						
N31.HOG0000177	OG0000158	n0													Pram.g_00011																					Prbh.g_00756						
N31.HOG0000178	OG0000159	n0													Pram.g_00012																					Prbh.g_00755						
N31.HOG0000179	OG0000160	n0													Pram.g_00013																					Prbh.g_00754						
N31.HOG0000180	OG0000161	n0													Pram.g_00014																					Prbh.g_00753						
N31.HOG0000181	OG0000162	n0													Pram.g_00015																					Prbh.g_00752						
N31.HOG0000182	OG0000163	n0													Pram.g_00016																					Prbh.g_00751						
N31.HOG0000183	OG0000164	n0													Pram.g_00019																					Prbh.g_00748						
N31.HOG0000184	OG0000165	n0													Pram.g_00021																					Prbh.g_00746						
N31.HOG0000185	OG0000166	n0													Pram.g_00022																					Prbh.g_00745						
N31.HOG0000186	OG0000167	n0													Pram.g_00023																					Prbh.g_00744						
N31.HOG0000187	OG0000168	n0													Pram.g_00024																					Prbh.g_00743						
N31.HOG0000188	OG0000169	n0													Pram.g_00026																					Prbh.g_00741						
N31.HOG0000189	OG0000170	n0													Pram.g_00028																					Prbh.g_00739						
N31.HOG0000190	OG0000171	n0													Pram.g_00029																					Prbh.g_00738						
N31.HOG0000191	OG0000172	n0													Pram.g_00030																					Prbh.g_00737						
N31.HOG0000192	OG0000173	n0													Pram.g_00033																					Prbh.g_00734						
N31.HOG0000193	OG0000174	n0													Pram.g_00034																					Prbh.g_00733						
N31.HOG0000194	OG0000175	n0													Pram.g_00035																					Prbh.g_00732						
N31.HOG0000195	OG0000176	n0													Pram.g_00037																					Prbh.g_00730						
N31.HOG0000196	OG0000177	n0													Pram.g_00038																					Prbh.g_00729						
N31.HOG0000197	OG0000178	n0													Pram.g_00039																					Prbh.g_00728						
N31.HOG0000198	OG0000179	n0													Pram.g_00048																					Prbh.g_00719						
N31.HOG0000199	OG0000180	n0													Pram.g_00049																					Prbh.g_00718						
N31.HOG0000200	OG0000181	n0													Pram.g_00050																					Prbh.g_00717						
N31.HOG0000201	OG0000182	n0													Pram.g_00054																					Prbh.g_00713						
N31.HOG0000202	OG0000183	n0													Pram.g_00055																					Prbh.g_00712						
N31.HOG0000203	OG0000184	n0													Pram.g_00058																					Prbh.g_00709						
N31.HOG0000204	OG0000185	n0													Pram.g_00062																					Prbh.g_00705						
N31.HOG0000205	OG0000186	n0													Pram.g_00063																					Prbh.g_00704						
N31.HOG0000206	OG0000187	n0													Pram.g_01536																					Prbh.g_01878						
N31.HOG0000207	OG0000188	n0													Pram.g_00064																					Prbh.g_00703						
N31.HOG0000208	OG0000189	n0													Pram.g_00065																					Prbh.g_00702						
N31.HOG0000209	OG0000190	n0													Pram.g_00066																					Prbh.g_00701						
N31.HOG0000210	OG0000191	n0													Pram.g_00067																					Prbh.g_00700						
N31.HOG0000211	OG0000192	n0													Pram.g_00068																					Prbh.g_00699						
N31.HOG0000212	OG0000193	n0													Pram.g_00069																					Prbh.g_00698						
N31.HOG0000213	OG0000194	n0													Pram.g_00070																					Prbh.g_00697						
N31.HOG0000214	OG0000195	n0													Pram.g_00072																					Prbh.g_00695						
N31.HOG0000215	OG0000196	n0													Pram.g_00073																					Prbh.g_00694						
N31.HOG0000216	OG0000197	n0													Pram.g_00074																					Prbh.g_00693						
N31.HOG0000217	OG0000198	n0													Pram.g_00075																					Prbh.g_00692						
N31.HOG0000218	OG0000199	n0													Pram.g_00078																					Prbh.g_00689						
N31.HOG0000219	OG0000200	n0													Pram.g_00079																					Prbh.g_00688						
N31.HOG0000220	OG0000201	n0													Pram.g_00080																					Prbh.g_00687						
N31.HOG0000221	OG0000202	n0													Pram.g_00081																					Prbh.g_00686						
N31.HOG0000222	OG0000203	n0													Pram.g_00082																					Prbh.g_00685						
N31.HOG0000223	OG0000204	n0													Pram.g_00083																					Prbh.g_00684						
N31.HOG0000224	OG0000205	n0													Pram.g_00085																					Prbh.g_00682						
N31.HOG0000225	OG0000206	n0													Pram.g_00086																					Prbh.g_00681						
N31.HOG0000226	OG0000207	n0													Pram.g_00087																					Prbh.g_00680						
N31.HOG0000227	OG0000208	n0													Pram.g_00088																					Prbh.g_00679						
N31.HOG0000228	OG0000209	n0													Pram.g_00089																					Prbh.g_00678						
N31.HOG0000229	OG0000210	n0													Pram.g_00090																					Prbh.g_00677						
N31.HOG0000230	OG0000211	n0													Pram.g_00091																					Prbh.g_00676						
N31.HOG0000231	OG0000212	n0													Pram.g_00092																					Prbh.g_00675						
N31.HOG0000232	OG0000213	n0													Pram.g_00093																					Prbh.g_00674						
N31.HOG0000233	OG0000214	n0													Pram.g_00097																					Prbh.g_00670						
N31.HOG0000234	OG0000215	n0													Pram.g_00098																					Prbh.g_00669						
N31.HOG0000235	OG0000216	n0													Pram.g_00100																					Prbh.g_00667						
N31.HOG0000236	OG0000217	n0													Pram.g_00101																					Prbh.g_00666						
N31.HOG0000237	OG0000218	n0													Pram.g_00102																					Prbh.g_00665						
N31.HOG0000238	OG0000219	n0													Pram.g_00103																					Prbh.g_00664						
N31.HOG0000239	OG0000220	n0													Pram.g_00106																					Prbh.g_00661						
N31.HOG0000240	OG0000221	n0													Pram.g_00109																					Prbh.g_00658						
N31.HOG0000241	OG0000222	n0													Pram.g_00110																					Prbh.g_00657						
N31.HOG0000242	OG0000223	n0													Pram.g_00111																					Prbh.g_00656						
N31.HOG0000243	OG0000224	n0													Pram.g_00113																					Prbh.g_00654						
N31.HOG0000244	OG0000225	n0													Pram.g_00115																					Prbh.g_00652						
N31.HOG0000245	OG0000226	n0													Pram.g_00117																					Prbh.g_00650						
N31.HOG0000246	OG0000227	n0													Pram.g_00118																					Prbh.g_00649						
N31.HOG0000247	OG0000228	n0													Pram.g_00119																					Prbh.g_00648						
N31.HOG0000248	OG0000229	n0													Pram.g_00120																					Prbh.g_00647						
N31.HOG0000249	OG0000230	n0													Pram.g_00121																					Prbh.g_00646						
N31.HOG0000250	OG0000231	n0													Pram.g_01001																					Prbh.g_01144						
N31.HOG0000251	OG0000232	n0													Pram.g_00123																					Prbh.g_00644						
N31.HOG0000252	OG0000233	n0													Pram.g_00126																					Prbh.g_00641						
N31.HOG0000253	OG0000234	n0													Pram.g_00128																					Prbh.g_00639						
N31.HOG0000254	OG0000235	n0													Pram.g_00130																					Prbh.g_00637						
N31.HOG0000255	OG0000236	n0													Pram.g_00131																					Prbh.g_00636						
N31.HOG0000256	OG0000237	n0													Pram.g_00132																					Prbh.g_00635						
N31.HOG0000257	OG0000238	n0													Pram.g_00133																					Prbh.g_00634						
N31.HOG0000258	OG0000239	n0													Pram.g_00134																					Prbh.g_00633						
N31.HOG0000259	OG0000240	n0													Pram.g_00136																					Prbh.g_00631						
N31.HOG0000260	OG0000241	n0													Pram.g_00137																					Prbh.g_00630						
N31.HOG0000261	OG0000242	n0													Pram.g_00138																					Prbh.g_00629						
N31.HOG0000262	OG0000243	n0													Pram.g_00139																					Prbh.g_00628						
N31.HOG0000263	OG0000244	n0													Pram.g_00140																					Prbh.g_00627						
N31.HOG0000264	OG0000245	n0													Pram.g_00141																					Prbh.g_00626						
N31.HOG0000265	OG0000246	n0													Pram.g_00143																					Prbh.g_00624						
N31.HOG0000266	OG0000247	n0													Pram.g_00144																					Prbh.g_00623						
N31.HOG0000267	OG0000248	n0													Pram.g_00145																					Prbh.g_00622						
N31.HOG0000268	OG0000249	n0													Pram.g_00146																					Prbh.g_00621						
N31.HOG0000269	OG0000250	n0													Pram.g_00147																					Prbh.g_00620						
N31.HOG0000270	OG0000251	n0													Pram.g_00148																					Prbh.g_00619						
N31.HOG0000271	OG0000252	n0													Pram.g_00149																					Prbh.g_00618						
N31.HOG0000272	OG0000253	n0													Pram.g_00150																					Prbh.g_00617						
N31.HOG0000273	OG0000254	n0													Pram.g_00152																					Prbh.g_00615						
N31.HOG0000274	OG0000255	n0													Pram.g_00153																					Prbh.g_00614						
N31.HOG0000275	OG0000256	n0													Pram.g_00156																					Prbh.g_00611						
N31.HOG0000276	OG0000257	n0													Pram.g_00157																					Prbh.g_00610						
N31.HOG0000277	OG0000258	n0													Pram.g_00158																					Prbh.g_00609						
N31.HOG0000278	OG0000259	n0													Pram.g_00159																					Prbh.g_00608						
N31.HOG0000279	OG0000260	n0													Pram.g_00160																					Prbh.g_00607						
N31.HOG0000280	OG0000261	n0													Pram.g_00161																					Prbh.g_00606						
N31.HOG0000281	OG0000262	n0													Pram.g_00162																					Prbh.g_00605						
N31.HOG0000282	OG0000263	n0													Pram.g_00163																					Prbh.g_00604						
N31.HOG0000283	OG0000264	n0													Pram.g_00165																					Prbh.g_00602						
N31.HOG0000284	OG0000265	n0													Pram.g_00166																					Prbh.g_00601						
N31.HOG0000285	OG0000266	n0													Pram.g_00167																					Prbh.g_00600						
N31.HOG0000286	OG0000267	n0													Pram.g_00169																					Prbh.g_00598						
N31.HOG0000287	OG0000268	n0													Pram.g_00171																					Prbh.g_00596						
N31.HOG0000288	OG0000269	n0													Pram.g_00172																					Prbh.g_00595						
N31.HOG0000289	OG0000270	n0													Pram.g_00173																					Prbh.g_00594						
N31.HOG0000290	OG0000271	n0													Pram.g_00174																					Prbh.g_00593						
N31.HOG0000291	OG0000272	n0													Pram.g_00175																					Prbh.g_00592						
N31.HOG0000292	OG0000273	n0													Pram.g_00176																					Prbh.g_00591						
N31.HOG0000293	OG0000274	n0													Pram.g_00177																					Prbh.g_00590						
N31.HOG0000294	OG0000275	n0													Pram.g_00178																					Prbh.g_00589						
N31.HOG0000295	OG0000276	n0													Pram.g_00179																					Prbh.g_00588						
N31.HOG0000296	OG0000277	n0													Pram.g_00180																					Prbh.g_00587						
N31.HOG0000297	OG0000278	n0													Pram.g_00181																					Prbh.g_00586						
N31.HOG0000298	OG0000279	n0													Pram.g_00182																					Prbh.g_00585						
N31.HOG0000299	OG0000280	n0													Pram.g_00183																					Prbh.g_00584						
N31.HOG0000300	OG0000281	n0													Pram.g_00185																					Prbh.g_00582						
N31.HOG0000301	OG0000282	n0													Pram.g_00186																					Prbh.g_00581						
N31.HOG0000302	OG0000283	n0													Pram.g_00189																					Prbh.g_00578						
N31.HOG0000303	OG0000284	n0													Pram.g_00190																					Prbh.g_00577						
N31.HOG0000304	OG0000285	n0													Pram.g_00191																					Prbh.g_00576						
N31.HOG0000305	OG0000286	n0													Pram.g_00193																					Prbh.g_00574						
N31.HOG0000306	OG0000287	n0													Pram.g_00194																					Prbh.g_00573						
N31.HOG0000307	OG0000288	n0													Pram.g_00195																					Prbh.g_00572						
N31.HOG0000308	OG0000289	n0													Pram.g_00196																					Prbh.g_00571						
N31.HOG0000309	OG0000290	n0													Pram.g_00197																					Prbh.g_00570						
N31.HOG0000310	OG0000291	n0													Pram.g_00198																					Prbh.g_00569						
N31.HOG0000311	OG0000292	n0													Pram.g_00199																					Prbh.g_00568						
N31.HOG0000312	OG0000293	n0													Pram.g_00200																					Prbh.g_00567						
N31.HOG0000313	OG0000294	n0													Pram.g_00201																					Prbh.g_00566						
N31.HOG0000314	OG0000295	n0													Pram.g_00202																					Prbh.g_00565						
N31.HOG0000315	OG0000296	n0													Pram.g_00203																					Prbh.g_00564						
N31.HOG0000316	OG0000297	n0													Pram.g_00204																					Prbh.g_00563						
N31.HOG0000317	OG0000298	n0													Pram.g_00205																					Prbh.g_00562						
N31.HOG0000318	OG0000299	n0													Pram.g_00206																					Prbh.g_00561						
N31.HOG0000319	OG0000300	n0													Pram.g_00207																					Prbh.g_00560						
N31.HOG0000320	OG0000301	n0													Pram.g_00208																					Prbh.g_00559						
N31.HOG0000321	OG0000302	n0													Pram.g_00209																					Prbh.g_00558						
N31.HOG0000322	OG0000303	n0													Pram.g_00210																					Prbh.g_00557						
N31.HOG0000323	OG0000304	n0													Pram.g_00212																					Prbh.g_00555						
N31.HOG0000324	OG0000305	n0													Pram.g_00213																					Prbh.g_00554						
N31.HOG0000325	OG0000306	n0													Pram.g_00214																					Prbh.g_00553						
N31.HOG0000326	OG0000307	n0													Pram.g_00216																					Prbh.g_00551						
N31.HOG0000327	OG0000308	n0													Pram.g_00217																					Prbh.g_00550						
N31.HOG0000328	OG0000309	n0													Pram.g_00218																					Prbh.g_00549						
N31.HOG0000329	OG0000310	n0													Pram.g_00219																					Prbh.g_00548						
N31.HOG0000330	OG0000311	n0													Pram.g_00220																					Prbh.g_00547						
N31.HOG0000331	OG0000312	n0													Pram.g_00222																					Prbh.g_00545						
N31.HOG0000332	OG0000313	n0													Pram.g_00223																					Prbh.g_00544						
N31.HOG0000333	OG0000314	n0													Pram.g_00227																					Prbh.g_00540						
N31.HOG0000334	OG0000315	n0													Pram.g_00228																					Prbh.g_00539						
N31.HOG0000335	OG0000316	n0													Pram.g_00230																					Prbh.g_00537						
N31.HOG0000336	OG0000317	n0													Pram.g_00232																					Prbh.g_00535						
N31.HOG0000337	OG0000318	n0													Pram.g_00233																					Prbh.g_00534						
N31.HOG0000338	OG0000319	n0													Pram.g_00234																					Prbh.g_00533						
N31.HOG0000339	OG0000320	n0													Pram.g_00235																					Prbh.g_00532						
