HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn
N23.HOG0000165	OG0000116	n0										Praj.g_00950																		Prbb.g_00995												
N23.HOG0000166	OG0000117	n0										Praj.g_01021																		Prbb.g_01067												
N23.HOG0000167	OG0000118	n0										Praj.g_01196																		Prbb.g_01238												
N23.HOG0000168	OG0000119	n0										Praj.g_01835																		Prbb.g_01890												
N23.HOG0000169	OG0000120	n0										Praj.g_01455																		Prbb.g_01510												
N23.HOG0000170	OG0000121	n0										Praj.g_01433																		Prbb.g_01487												
N23.HOG0000171	OG0000122	n0										Praj.g_01413																		Prbb.g_01467												
N23.HOG0000172	OG0000123	n0										Praj.g_01402																		Prbb.g_01456												
N23.HOG0000173	OG0000124	n0										Praj.g_01014																		Prbb.g_01060												
N23.HOG0000174	OG0000125	n0										Praj.g_01540																		Prbb.g_01598												
N23.HOG0000175	OG0000126	n0										Praj.g_01575																		Prbb.g_01639												
N23.HOG0000176	OG0000127	n0										Praj.g_01618																		Prbb.g_01673												
N23.HOG0000177	OG0000128	n0										Praj.g_01633																		Prbb.g_01687												
N23.HOG0000178	OG0000129	n0										Praj.g_01667																		Prbb.g_01721												
N23.HOG0000179	OG0000130	n0										Praj.g_01766																		Prbb.g_01821												
N23.HOG0000180	OG0000131	n0										Praj.g_01803																		Prbb.g_01858												
N23.HOG0000181	OG0000132	n0										Praj.g_01805																		Prbb.g_01860												
N23.HOG0000182	OG0000133	n0										Praj.g_01910																		Prbb.g_01959												
N23.HOG0000183	OG0000134	n0										Praj.g_01946																		Prbb.g_01995												
N23.HOG0000184	OG0000135	n12										Praj.g_01948																		Prbb.g_01997												
N23.HOG0000185	OG0000136	n0										Praj.g_01997																		Prbb.g_02046												
N23.HOG0000186	OG0000137	n0										Praj.g_02034																		Prbb.g_02082												
N23.HOG0000187	OG0000138	n0										Praj.g_02091																		Prbb.g_02131												
N23.HOG0000188	OG0000139	n0										Praj.g_02128																		Prbb.g_02168												
N23.HOG0000189	OG0000140	n0										Praj.g_00001																		Prbb.g_00001												
N23.HOG0000190	OG0000141	n0										Praj.g_00002																		Prbb.g_00002												
N23.HOG0000191	OG0000142	n0										Praj.g_00004																		Prbb.g_00004												
N23.HOG0000192	OG0000143	n0										Praj.g_00005																		Prbb.g_00005												
N23.HOG0000193	OG0000144	n0										Praj.g_00007																		Prbb.g_00008												
N23.HOG0000194	OG0000145	n0										Praj.g_00008																		Prbb.g_00009												
N23.HOG0000195	OG0000146	n0										Praj.g_00009																		Prbb.g_00010												
N23.HOG0000196	OG0000147	n0										Praj.g_00010																		Prbb.g_00011												
N23.HOG0000197	OG0000148	n0										Praj.g_00012																		Prbb.g_00013												
N23.HOG0000198	OG0000149	n0										Praj.g_00014																		Prbb.g_00015												
N23.HOG0000199	OG0000150	n0										Praj.g_00015																		Prbb.g_00016												
N23.HOG0000200	OG0000151	n0										Praj.g_00016																		Prbb.g_00017												
N23.HOG0000201	OG0000152	n0										Praj.g_00017																		Prbb.g_00018												
N23.HOG0000202	OG0000153	n0										Praj.g_00018																		Prbb.g_00019												
N23.HOG0000203	OG0000154	n0										Praj.g_00019																		Prbb.g_00020												
N23.HOG0000204	OG0000155	n0										Praj.g_00020																		Prbb.g_00021												
N23.HOG0000205	OG0000156	n0										Praj.g_00021																		Prbb.g_00022												
N23.HOG0000206	OG0000157	n0										Praj.g_00022																		Prbb.g_00023												
N23.HOG0000207	OG0000158	n0										Praj.g_00024																		Prbb.g_00025												
N23.HOG0000208	OG0000159	n0										Praj.g_00025																		Prbb.g_00026												
N23.HOG0000209	OG0000160	n0										Praj.g_00026																		Prbb.g_00027												
N23.HOG0000210	OG0000161	n0										Praj.g_00027																		Prbb.g_00028												
N23.HOG0000211	OG0000162	n0										Praj.g_00028																		Prbb.g_00029												
N23.HOG0000212	OG0000163	n0										Praj.g_00029																		Prbb.g_00030												
N23.HOG0000213	OG0000164	n0										Praj.g_00032																		Prbb.g_00033												
N23.HOG0000214	OG0000165	n0										Praj.g_00034																		Prbb.g_00035												
N23.HOG0000215	OG0000166	n0										Praj.g_00035																		Prbb.g_00036												
N23.HOG0000216	OG0000167	n0										Praj.g_00036																		Prbb.g_00037												
N23.HOG0000217	OG0000168	n0										Praj.g_00044																		Prbb.g_00055												
N23.HOG0000218	OG0000169	n0										Praj.g_00046																		Prbb.g_00057												
N23.HOG0000219	OG0000170	n0										Praj.g_00047																		Prbb.g_00058												
N23.HOG0000220	OG0000171	n0										Praj.g_00048																		Prbb.g_00059												
N23.HOG0000221	OG0000172	n0										Praj.g_00049																		Prbb.g_00060												
N23.HOG0000222	OG0000173	n0										Praj.g_00050																		Prbb.g_00061												
N23.HOG0000223	OG0000174	n0										Praj.g_00051																		Prbb.g_00062												
N23.HOG0000224	OG0000175	n0										Praj.g_00052																		Prbb.g_00063												
N23.HOG0000225	OG0000176	n0										Praj.g_00054																		Prbb.g_00065												
N23.HOG0000226	OG0000177	n0										Praj.g_00055																		Prbb.g_00066												
N23.HOG0000227	OG0000178	n0										Praj.g_00056																		Prbb.g_00067												
N23.HOG0000228	OG0000179	n0										Praj.g_00102																		Prbb.g_00119												
N23.HOG0000229	OG0000180	n0										Praj.g_00103																		Prbb.g_00120												
N23.HOG0000230	OG0000181	n0										Praj.g_00104																		Prbb.g_00121												
N23.HOG0000231	OG0000182	n0										Praj.g_00107																		Prbb.g_00124												
N23.HOG0000232	OG0000183	n0										Praj.g_00108																		Prbb.g_00125												
N23.HOG0000233	OG0000184	n0										Praj.g_00111																		Prbb.g_00128												
N23.HOG0000234	OG0000185	n0										Praj.g_00115																		Prbb.g_00132												
N23.HOG0000235	OG0000186	n0										Praj.g_00116																		Prbb.g_00133												
N23.HOG0000236	OG0000187	n0										Praj.g_00117																		Prbb.g_00134												
N23.HOG0000237	OG0000188	n0										Praj.g_00118																		Prbb.g_00135												
N23.HOG0000238	OG0000189	n0										Praj.g_00119																		Prbb.g_00136												
N23.HOG0000239	OG0000190	n0										Praj.g_00120																		Prbb.g_00137												
N23.HOG0000240	OG0000191	n0										Praj.g_00121																		Prbb.g_00138												
N23.HOG0000241	OG0000192	n0										Praj.g_00122																		Prbb.g_00139												
N23.HOG0000242	OG0000193	n0										Praj.g_00123																		Prbb.g_00140												
N23.HOG0000243	OG0000194	n0										Praj.g_00124																		Prbb.g_00141												
N23.HOG0000244	OG0000195	n0										Praj.g_00126																		Prbb.g_00143												
N23.HOG0000245	OG0000196	n0										Praj.g_00127																		Prbb.g_00144												
N23.HOG0000246	OG0000197	n0										Praj.g_00128																		Prbb.g_00145												
N23.HOG0000247	OG0000198	n0										Praj.g_00129																		Prbb.g_00146												
N23.HOG0000248	OG0000199	n0										Praj.g_00132																		Prbb.g_00149												
N23.HOG0000249	OG0000200	n0										Praj.g_00133																		Prbb.g_00150												
N23.HOG0000250	OG0000201	n0										Praj.g_00134																		Prbb.g_00151												
N23.HOG0000251	OG0000202	n0										Praj.g_00135																		Prbb.g_00152												
N23.HOG0000252	OG0000203	n0										Praj.g_00136																		Prbb.g_00153												
N23.HOG0000253	OG0000204	n0										Praj.g_00137																		Prbb.g_00154												
N23.HOG0000254	OG0000205	n0										Praj.g_00139																		Prbb.g_00156												
N23.HOG0000255	OG0000206	n0										Praj.g_00140																		Prbb.g_00157												
N23.HOG0000256	OG0000207	n0										Praj.g_00141																		Prbb.g_00158												
N23.HOG0000257	OG0000208	n0										Praj.g_00142																		Prbb.g_00159												
N23.HOG0000258	OG0000209	n0										Praj.g_00143																		Prbb.g_00160												
N23.HOG0000259	OG0000210	n0										Praj.g_00144																		Prbb.g_00161												
N23.HOG0000260	OG0000211	n0										Praj.g_00145																		Prbb.g_00162												
N23.HOG0000261	OG0000212	n0										Praj.g_00146																		Prbb.g_00163												
N23.HOG0000262	OG0000213	n0										Praj.g_00147																		Prbb.g_00164												
N23.HOG0000263	OG0000214	n0										Praj.g_00151																		Prbb.g_00168												
N23.HOG0000264	OG0000215	n0										Praj.g_00152																		Prbb.g_00169												
N23.HOG0000265	OG0000216	n0										Praj.g_00154																		Prbb.g_00171												
N23.HOG0000266	OG0000217	n0										Praj.g_00156																		Prbb.g_00173												
N23.HOG0000267	OG0000218	n0										Praj.g_00157																		Prbb.g_00174												
N23.HOG0000268	OG0000219	n0										Praj.g_00158																		Prbb.g_00175												
N23.HOG0000269	OG0000220	n0										Praj.g_00160																		Prbb.g_00177												
N23.HOG0000270	OG0000221	n0										Praj.g_00163																		Prbb.g_00180												
N23.HOG0000271	OG0000222	n0										Praj.g_00164																		Prbb.g_00181												
N23.HOG0000272	OG0000223	n0										Praj.g_00165																		Prbb.g_00182												
N23.HOG0000273	OG0000224	n0										Praj.g_00168																		Prbb.g_00185												
N23.HOG0000274	OG0000225	n0										Praj.g_00170																		Prbb.g_00187												
N23.HOG0000275	OG0000226	n0										Praj.g_00172																		Prbb.g_00189												
N23.HOG0000276	OG0000227	n0										Praj.g_00173																		Prbb.g_00190												
N23.HOG0000277	OG0000228	n0										Praj.g_00174																		Prbb.g_00191												
N23.HOG0000278	OG0000229	n0										Praj.g_00175																		Prbb.g_00192												
N23.HOG0000279	OG0000230	n0										Praj.g_00176																		Prbb.g_00193												
N23.HOG0000280	OG0000231	n0										Praj.g_01057																		Prbb.g_01101												
N23.HOG0000281	OG0000232	n0										Praj.g_00177																		Prbb.g_00194												
N23.HOG0000282	OG0000233	n0										Praj.g_00180																		Prbb.g_00197												
N23.HOG0000283	OG0000234	n0										Praj.g_00183																		Prbb.g_00200												
N23.HOG0000284	OG0000235	n0										Praj.g_00185																		Prbb.g_00202												
N23.HOG0000285	OG0000236	n0										Praj.g_00186																		Prbb.g_00203												
N23.HOG0000286	OG0000237	n0										Praj.g_00187																		Prbb.g_00204												
N23.HOG0000287	OG0000238	n0										Praj.g_00188																		Prbb.g_00205												
N23.HOG0000288	OG0000239	n0										Praj.g_00189																		Prbb.g_00206												
N23.HOG0000289	OG0000240	n0										Praj.g_00191																		Prbb.g_00208												
N23.HOG0000290	OG0000241	n0										Praj.g_00192																		Prbb.g_00209												
N23.HOG0000291	OG0000242	n0										Praj.g_00193																		Prbb.g_00210												
N23.HOG0000292	OG0000243	n0										Praj.g_00194																		Prbb.g_00211												
N23.HOG0000293	OG0000244	n0										Praj.g_00195																		Prbb.g_00212												
N23.HOG0000294	OG0000245	n0										Praj.g_00196																		Prbb.g_00213												
N23.HOG0000295	OG0000246	n0										Praj.g_00198																		Prbb.g_00215												
N23.HOG0000296	OG0000247	n0										Praj.g_00199																		Prbb.g_00216												
N23.HOG0000297	OG0000248	n0										Praj.g_00200																		Prbb.g_00217												
N23.HOG0000298	OG0000249	n0										Praj.g_00201																		Prbb.g_00218												
N23.HOG0000299	OG0000250	n0										Praj.g_00202																		Prbb.g_00219												
N23.HOG0000300	OG0000251	n0										Praj.g_00203																		Prbb.g_00220												
N23.HOG0000301	OG0000252	n0										Praj.g_00204																		Prbb.g_00221												
N23.HOG0000302	OG0000253	n0										Praj.g_00205																		Prbb.g_00222												
N23.HOG0000303	OG0000254	n0										Praj.g_00207																		Prbb.g_00224												
N23.HOG0000304	OG0000255	n0										Praj.g_00208																		Prbb.g_00225												
N23.HOG0000305	OG0000256	n0										Praj.g_00211																		Prbb.g_00228												
N23.HOG0000306	OG0000257	n0										Praj.g_00212																		Prbb.g_00229												
N23.HOG0000307	OG0000258	n0										Praj.g_00213																		Prbb.g_00230												
N23.HOG0000308	OG0000259	n0										Praj.g_00214																		Prbb.g_00231												
N23.HOG0000309	OG0000260	n0										Praj.g_00215																		Prbb.g_00232												
N23.HOG0000310	OG0000261	n0										Praj.g_00216																		Prbb.g_00233												
N23.HOG0000311	OG0000262	n0										Praj.g_00217																		Prbb.g_00234												
N23.HOG0000312	OG0000263	n0										Praj.g_00218																		Prbb.g_00235												
N23.HOG0000313	OG0000264	n0										Praj.g_00220																		Prbb.g_00237												
N23.HOG0000314	OG0000265	n0										Praj.g_00221																		Prbb.g_00238												
N23.HOG0000315	OG0000266	n0										Praj.g_00222																		Prbb.g_00239												
N23.HOG0000316	OG0000267	n0										Praj.g_00224																		Prbb.g_00241												
N23.HOG0000317	OG0000268	n0										Praj.g_00226																		Prbb.g_00243												
N23.HOG0000318	OG0000269	n0										Praj.g_00227																		Prbb.g_00244												
N23.HOG0000319	OG0000270	n0										Praj.g_00228																		Prbb.g_00245												
N23.HOG0000320	OG0000271	n0										Praj.g_00229																		Prbb.g_00246												
N23.HOG0000321	OG0000272	n0										Praj.g_00230																		Prbb.g_00247												
N23.HOG0000322	OG0000273	n0										Praj.g_00231																		Prbb.g_00248												
N23.HOG0000323	OG0000274	n0										Praj.g_00232																		Prbb.g_00249												
N23.HOG0000324	OG0000275	n0										Praj.g_00233																		Prbb.g_00250												
N23.HOG0000325	OG0000276	n0										Praj.g_00234																		Prbb.g_00251												
N23.HOG0000326	OG0000277	n0										Praj.g_00235																		Prbb.g_00252												
N23.HOG0000327	OG0000278	n0										Praj.g_00236																		Prbb.g_00253												
N23.HOG0000328	OG0000279	n0										Praj.g_00237																		Prbb.g_00254												
N23.HOG0000329	OG0000280	n0										Praj.g_00238																		Prbb.g_00255												
N23.HOG0000330	OG0000281	n0										Praj.g_00240																		Prbb.g_00257												
N23.HOG0000331	OG0000282	n0										Praj.g_00241																		Prbb.g_00258												
N23.HOG0000332	OG0000283	n0										Praj.g_00243																		Prbb.g_00260												
