HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn
N10.HOG0000058	OG0000030	n3							Prag.g_00038																Praw.g_01390																	
N10.HOG0000059	OG0000031	n12							Prag.g_01329																Praw.g_00955																	
N10.HOG0000060	OG0000031	n25							Prag.g_01645																Praw.g_00491																	
N10.HOG0000061	OG0000032	n28							Prag.g_01446																Praw.g_01073																	
N10.HOG0000062	OG0000033	n13							Prag.g_01638																Praw.g_00484																	
N10.HOG0000063	OG0000033	n38							Prag.g_00013																Praw.g_01415																	
N10.HOG0000064	OG0000034	n19							Prag.g_01444																Praw.g_01071																	
N10.HOG0000065	OG0000035	n1							Prag.g_01259																Praw.g_00323																	
N10.HOG0000066	OG0000035	n25							Prag.g_01075																Praw.g_01428																	
N10.HOG0000067	OG0000036	n0							Prag.g_00563																Praw.g_01932																	
N10.HOG0000068	OG0000037	n0							Prag.g_00601																Praw.g_00159																	
N10.HOG0000069	OG0000038	n0							Prag.g_00757																Praw.g_01746																	
N10.HOG0000070	OG0000039	n0							Prag.g_00159																Praw.g_01269																	
N10.HOG0000071	OG0000040	n0							Prag.g_00354																Praw.g_00772																	
N10.HOG0000072	OG0000041	n3							Prag.g_00396																Praw.g_00730																	
N10.HOG0000073	OG0000042	n0							Prag.g_00692																Praw.g_01809																	
N10.HOG0000074	OG0000043	n0							Prag.g_00791																Praw.g_01712																	
N10.HOG0000075	OG0000044	n5							Prag.g_01153																Praw.g_00234																	
N10.HOG0000076	OG0000045	n8							Prag.g_01428																Praw.g_01055																	
N10.HOG0000077	OG0000046	n0							Prag.g_01662																Praw.g_00508																	
N10.HOG0000078	OG0000047	n14							Prag.g_01861																Praw.g_00039																	
N10.HOG0000079	OG0000048	n0							Prag.g_01868																Praw.g_00032																	
N10.HOG0000080	OG0000050	n34							Prag.g_00031																Praw.g_01397																	
N10.HOG0000081	OG0000051	n16							Prag.g_00150																Praw.g_01278																	
N10.HOG0000082	OG0000052	n0							Prag.g_00364																Praw.g_00762																	
N10.HOG0000083	OG0000053	n0							Prag.g_00518																Praw.g_00609																	
N10.HOG0000084	OG0000054	n0							Prag.g_00751																Praw.g_01752																	
N10.HOG0000085	OG0000055	n0							Prag.g_00828																Praw.g_01675																	
N10.HOG0000086	OG0000056	n0							Prag.g_01108																Praw.g_00189																	
N10.HOG0000087	OG0000057	n17							Prag.g_00230																Praw.g_01198																	
N10.HOG0000088	OG0000058	n0							Prag.g_00454																Praw.g_00672																	
N10.HOG0000089	OG0000059	n0							Prag.g_00676																Praw.g_01824																	
N10.HOG0000090	OG0000060	n6							Prag.g_00732																Praw.g_01771																	
N10.HOG0000091	OG0000061	n14							Prag.g_00984																Praw.g_01519																	
N10.HOG0000092	OG0000062	n0							Prag.g_01120																Praw.g_00201																	
N10.HOG0000093	OG0000063	n0							Prag.g_01298																Praw.g_00926																	
N10.HOG0000094	OG0000064	n3							Prag.g_01308																Praw.g_00935																	
N10.HOG0000095	OG0000065	n0							Prag.g_01355																Praw.g_00981																	
N10.HOG0000096	OG0000066	n0							Prag.g_01423																Praw.g_01050																	
N10.HOG0000097	OG0000068	n0							Prag.g_01804																Praw.g_00096																	
N10.HOG0000098	OG0000069	n0							Prag.g_01416																Praw.g_01043																	
N10.HOG0000099	OG0000071	n0							Prag.g_00011																Praw.g_01125																	
N10.HOG0000100	OG0000072	n7							Prag.g_00313																Praw.g_00812																	
N10.HOG0000101	OG0000073	n0							Prag.g_00647																Praw.g_01853																	
N10.HOG0000102	OG0000074	n0							Prag.g_00669																Praw.g_01831																	
N10.HOG0000103	OG0000075	n0							Prag.g_00813																Praw.g_01690																	
N10.HOG0000104	OG0000076	n0							Prag.g_01036																Praw.g_01467																	
N10.HOG0000105	OG0000078	n0							Prag.g_01424																Praw.g_01051																	
N10.HOG0000106	OG0000079	n0							Prag.g_01568																Praw.g_00415																	
N10.HOG0000107	OG0000080	n0							Prag.g_01617																Praw.g_00464																	
N10.HOG0000108	OG0000081	n0							Prag.g_01834																Praw.g_00066																	
N10.HOG0000109	OG0000082	n31							Prag.g_01923																Praw.g_01170																	
N10.HOG0000110	OG0000083	n0							Prag.g_00003																Praw.g_01133																	
N10.HOG0000111	OG0000084	n0							Prag.g_00006																Praw.g_01130																	
N10.HOG0000112	OG0000085	n0							Prag.g_00023																Praw.g_01405																	
N10.HOG0000113	OG0000086	n6							Prag.g_00039																Praw.g_01389																	
N10.HOG0000114	OG0000086	n16							Prag.g_00391																Praw.g_00735																	
N10.HOG0000115	OG0000087	n0							Prag.g_00049																Praw.g_01379																	
N10.HOG0000116	OG0000088	n0							Prag.g_00106																Praw.g_01322																	
N10.HOG0000117	OG0000089	n0							Prag.g_00114																Praw.g_01314																	
N10.HOG0000118	OG0000090	n0							Prag.g_00132																Praw.g_01296																	
N10.HOG0000119	OG0000091	n0							Prag.g_00162																Praw.g_01266																	
N10.HOG0000120	OG0000092	n0							Prag.g_00163																Praw.g_01265																	
N10.HOG0000121	OG0000093	n0							Prag.g_00177																Praw.g_01251																	
N10.HOG0000122	OG0000094	n0							Prag.g_00195																Praw.g_01233																	
N10.HOG0000123	OG0000095	n0							Prag.g_00200																Praw.g_01228																	
N10.HOG0000124	OG0000096	n0							Prag.g_00244																Praw.g_00882																	
N10.HOG0000125	OG0000097	n0							Prag.g_00265																Praw.g_00860																	
N10.HOG0000126	OG0000098	n0							Prag.g_00275																Praw.g_00850																	
N10.HOG0000127	OG0000099	n0							Prag.g_00285																Praw.g_00840																	
N10.HOG0000128	OG0000100	n0							Prag.g_00288																Praw.g_00837																	
N10.HOG0000129	OG0000101	n0							Prag.g_00351																Praw.g_00775																	
N10.HOG0000130	OG0000102	n0							Prag.g_00375																Praw.g_00751																	
N10.HOG0000131	OG0000103	n0							Prag.g_00455																Praw.g_00671																	
N10.HOG0000132	OG0000104	n0							Prag.g_00459																Praw.g_00667																	
N10.HOG0000133	OG0000105	n0							Prag.g_00478																Praw.g_00649																	
N10.HOG0000134	OG0000106	n0							Prag.g_00511																Praw.g_00616																	
N10.HOG0000135	OG0000107	n0							Prag.g_00512																Praw.g_00615																	
N10.HOG0000136	OG0000108	n0							Prag.g_00522																Praw.g_00605																	
N10.HOG0000137	OG0000109	n0							Prag.g_00531																Praw.g_00596																	
N10.HOG0000138	OG0000110	n0							Prag.g_00547																Praw.g_00580																	
N10.HOG0000139	OG0000111	n0							Prag.g_00629																Praw.g_01871																	
N10.HOG0000140	OG0000112	n0							Prag.g_00630																Praw.g_01870																	
N10.HOG0000141	OG0000113	n0							Prag.g_00714																Praw.g_01787																	
N10.HOG0000142	OG0000114	n0							Prag.g_00804																Praw.g_01699																	
N10.HOG0000143	OG0000115	n0							Prag.g_00964																Praw.g_01539																	
N10.HOG0000144	OG0000116	n0							Prag.g_00968																Praw.g_01535																	
N10.HOG0000145	OG0000117	n0							Prag.g_01033																Praw.g_01470																	
N10.HOG0000146	OG0000118	n0							Prag.g_01085																Praw.g_01418																	
N10.HOG0000147	OG0000119	n0							Prag.g_01123																Praw.g_00204																	
N10.HOG0000148	OG0000120	n0							Prag.g_01159																Praw.g_00240																	
N10.HOG0000149	OG0000121	n0							Prag.g_01178																Praw.g_00259																	
N10.HOG0000150	OG0000122	n0							Prag.g_01197																Praw.g_00278																	
N10.HOG0000151	OG0000123	n0							Prag.g_01210																Praw.g_00291																	
N10.HOG0000152	OG0000124	n0							Prag.g_01219																Praw.g_00904																	
N10.HOG0000153	OG0000125	n0							Prag.g_01367																Praw.g_00993																	
N10.HOG0000154	OG0000126	n0							Prag.g_01389																Praw.g_01016																	
N10.HOG0000155	OG0000127	n0							Prag.g_01475																Praw.g_01096																	
N10.HOG0000156	OG0000128	n0							Prag.g_01491																Praw.g_01079, Praw.g_01080																	
N10.HOG0000157	OG0000129	n0							Prag.g_01527																Praw.g_00374																	
N10.HOG0000158	OG0000130	n0							Prag.g_01667																Praw.g_00513																	
N10.HOG0000159	OG0000131	n0							Prag.g_01705																Praw.g_00551																	
N10.HOG0000160	OG0000132	n0							Prag.g_01708																Praw.g_00554																	
N10.HOG0000161	OG0000133	n0							Prag.g_01763																Praw.g_00137																	
N10.HOG0000162	OG0000134	n0							Prag.g_01799																Praw.g_00101																	
N10.HOG0000163	OG0000135	n0							Prag.g_01801																Praw.g_00099																	
N10.HOG0000164	OG0000136	n0							Prag.g_01845																Praw.g_00055																	
N10.HOG0000165	OG0000137	n0							Prag.g_01878																Praw.g_00022																	
N10.HOG0000166	OG0000138	n0							Prag.g_01913																Praw.g_01180																	
N10.HOG0000167	OG0000139	n0							Prag.g_01940																Praw.g_01153																	
N10.HOG0000168	OG0000140	n0							Prag.g_00001																Praw.g_01135																	
N10.HOG0000169	OG0000141	n0							Prag.g_00002																Praw.g_01134																	
N10.HOG0000170	OG0000142	n0							Prag.g_00004																Praw.g_01132																	
N10.HOG0000171	OG0000143	n0							Prag.g_00005																Praw.g_01131																	
N10.HOG0000172	OG0000144	n0							Prag.g_00007																Praw.g_01129																	
N10.HOG0000173	OG0000145	n0							Prag.g_00008																Praw.g_01128																	
N10.HOG0000174	OG0000146	n0							Prag.g_00009																Praw.g_01127																	
N10.HOG0000175	OG0000147	n0							Prag.g_00010																Praw.g_01126																	
N10.HOG0000176	OG0000148	n0							Prag.g_00012																Praw.g_01124																	
N10.HOG0000177	OG0000149	n0							Prag.g_00014																Praw.g_01414																	
N10.HOG0000178	OG0000150	n0							Prag.g_00015																Praw.g_01413																	
N10.HOG0000179	OG0000151	n0							Prag.g_00016																Praw.g_01412																	
N10.HOG0000180	OG0000152	n0							Prag.g_00017																Praw.g_01411																	
N10.HOG0000181	OG0000153	n0							Prag.g_00018																Praw.g_01410																	
N10.HOG0000182	OG0000154	n0							Prag.g_00019																Praw.g_01409																	
N10.HOG0000183	OG0000155	n0							Prag.g_00020																Praw.g_01408																	
N10.HOG0000184	OG0000156	n0							Prag.g_00021																Praw.g_01407																	
N10.HOG0000185	OG0000157	n0							Prag.g_00022																Praw.g_01406																	
N10.HOG0000186	OG0000158	n0							Prag.g_00024																Praw.g_01404																	
N10.HOG0000187	OG0000159	n0							Prag.g_00025																Praw.g_01403																	
N10.HOG0000188	OG0000160	n0							Prag.g_00026																Praw.g_01402																	
N10.HOG0000189	OG0000161	n0							Prag.g_00027																Praw.g_01401																	
N10.HOG0000190	OG0000162	n0							Prag.g_00028																Praw.g_01400																	
N10.HOG0000191	OG0000163	n0							Prag.g_00029																Praw.g_01399																	
N10.HOG0000192	OG0000164	n0							Prag.g_00032																Praw.g_01396																	
N10.HOG0000193	OG0000165	n0							Prag.g_00035																Praw.g_01393																	
N10.HOG0000194	OG0000166	n0							Prag.g_00036																Praw.g_01392																	
N10.HOG0000195	OG0000167	n0							Prag.g_00037																Praw.g_01391																	
N10.HOG0000196	OG0000168	n0							Prag.g_00040																Praw.g_01388																	
N10.HOG0000197	OG0000169	n0							Prag.g_00042																Praw.g_01386																	
N10.HOG0000198	OG0000170	n0							Prag.g_00043																Praw.g_01385																	
N10.HOG0000199	OG0000171	n0							Prag.g_00044																Praw.g_01384																	
N10.HOG0000200	OG0000172	n0							Prag.g_00045																Praw.g_01383																	
N10.HOG0000201	OG0000173	n0							Prag.g_00046																Praw.g_01382																	
N10.HOG0000202	OG0000174	n0							Prag.g_00047																Praw.g_01381																	
N10.HOG0000203	OG0000175	n0							Prag.g_00048																Praw.g_01380																	
N10.HOG0000204	OG0000176	n0							Prag.g_00050																Praw.g_01378																	
N10.HOG0000205	OG0000177	n0							Prag.g_00051																Praw.g_01377																	
N10.HOG0000206	OG0000178	n0							Prag.g_00052																Praw.g_01376																	
N10.HOG0000207	OG0000179	n0							Prag.g_00058																Praw.g_01370																	
N10.HOG0000208	OG0000180	n0							Prag.g_00059																Praw.g_01369																	
N10.HOG0000209	OG0000181	n0							Prag.g_00060																Praw.g_01368																	
N10.HOG0000210	OG0000182	n0							Prag.g_00063																Praw.g_01365																	
N10.HOG0000211	OG0000183	n0							Prag.g_00064																Praw.g_01364																	
N10.HOG0000212	OG0000184	n0							Prag.g_00067																Praw.g_01361																	
N10.HOG0000213	OG0000185	n0							Prag.g_00071																Praw.g_01357																	
N10.HOG0000214	OG0000186	n0							Prag.g_00072																Praw.g_01356																	
N10.HOG0000215	OG0000187	n0							Prag.g_00073																Praw.g_01355																	
N10.HOG0000216	OG0000188	n0							Prag.g_00074																Praw.g_01354																	
N10.HOG0000217	OG0000189	n0							Prag.g_00075																Praw.g_01353																	
N10.HOG0000218	OG0000190	n0							Prag.g_00076																Praw.g_01352																	
N10.HOG0000219	OG0000191	n0							Prag.g_00077																Praw.g_01351																	
N10.HOG0000220	OG0000192	n0							Prag.g_00078																Praw.g_01350																	
N10.HOG0000221	OG0000193	n0							Prag.g_00079																Praw.g_01349																	
N10.HOG0000222	OG0000194	n0							Prag.g_00080																Praw.g_01348																	
N10.HOG0000223	OG0000195	n0							Prag.g_00082																Praw.g_01346																	
N10.HOG0000224	OG0000196	n0							Prag.g_00083																Praw.g_01345																	
N10.HOG0000225	OG0000197	n0							Prag.g_00084																Praw.g_01344																	
N10.HOG0000226	OG0000198	n0							Prag.g_00085																Praw.g_01343																	
N10.HOG0000227	OG0000199	n0							Prag.g_00087																Praw.g_01341																	
N10.HOG0000228	OG0000200	n0							Prag.g_00088																Praw.g_01340																	
N10.HOG0000229	OG0000201	n0							Prag.g_00089																Praw.g_01339																	
N10.HOG0000230	OG0000202	n0							Prag.g_00090																Praw.g_01338																	
N10.HOG0000231	OG0000203	n0							Prag.g_00091																Praw.g_01337																	
N10.HOG0000232	OG0000204	n0							Prag.g_00092																Praw.g_01336																	
N10.HOG0000233	OG0000205	n0							Prag.g_00093																Praw.g_01335																	
N10.HOG0000234	OG0000206	n0							Prag.g_00094																Praw.g_01334																	
N10.HOG0000235	OG0000207	n0							Prag.g_00095																Praw.g_01333																	
N10.HOG0000236	OG0000208	n0							Prag.g_00096																Praw.g_01332																	
N10.HOG0000237	OG0000209	n0							Prag.g_00097																Praw.g_01331																	
N10.HOG0000238	OG0000210	n0							Prag.g_00099																Praw.g_01329																	
N10.HOG0000239	OG0000211	n0							Prag.g_00100																Praw.g_01328																	
N10.HOG0000240	OG0000212	n0							Prag.g_00101																Praw.g_01327																	
N10.HOG0000241	OG0000213	n0							Prag.g_00102																Praw.g_01326																	
N10.HOG0000242	OG0000214	n0							Prag.g_00104																Praw.g_01324																	
N10.HOG0000243	OG0000215	n0							Prag.g_00105																Praw.g_01323																	
N10.HOG0000244	OG0000216	n0							Prag.g_00107																Praw.g_01321																	
N10.HOG0000245	OG0000217	n0							Prag.g_00108																Praw.g_01320																	
N10.HOG0000246	OG0000218	n0							Prag.g_00109																Praw.g_01319																	
N10.HOG0000247	OG0000219	n0							Prag.g_00110																Praw.g_01318																	
N10.HOG0000248	OG0000220	n0							Prag.g_00113																Praw.g_01315																	
N10.HOG0000249	OG0000221	n0							Prag.g_00115																Praw.g_01313																	
N10.HOG0000250	OG0000222	n0							Prag.g_00116																Praw.g_01312																	
N10.HOG0000251	OG0000223	n0							Prag.g_00117																Praw.g_01311																	
N10.HOG0000252	OG0000224	n0							Prag.g_00120																Praw.g_01308																	
N10.HOG0000253	OG0000225	n0							Prag.g_00122																Praw.g_01306																	
N10.HOG0000254	OG0000226	n0							Prag.g_00123																Praw.g_01305																	
N10.HOG0000255	OG0000227	n0							Prag.g_00124																Praw.g_01304																	
N10.HOG0000256	OG0000228	n0							Prag.g_00125																Praw.g_01303																	
N10.HOG0000257	OG0000229	n0							Prag.g_00126																Praw.g_01302																	
N10.HOG0000258	OG0000230	n0							Prag.g_00127																Praw.g_01301																	
N10.HOG0000259	OG0000231	n0							Prag.g_00129																Praw.g_01299																	
N10.HOG0000260	OG0000232	n0							Prag.g_00130																Praw.g_01298																	
N10.HOG0000261	OG0000233	n0							Prag.g_00133																Praw.g_01295																	
N10.HOG0000262	OG0000234	n0							Prag.g_00135																Praw.g_01293																	
N10.HOG0000263	OG0000235	n0							Prag.g_00138																Praw.g_01290																	
N10.HOG0000264	OG0000236	n0							Prag.g_00139																Praw.g_01289																	
N10.HOG0000265	OG0000237	n0							Prag.g_00140																Praw.g_01288																	
N10.HOG0000266	OG0000238	n0							Prag.g_00141																Praw.g_01287																	
N10.HOG0000267	OG0000239	n0							Prag.g_00142																Praw.g_01286																	
N10.HOG0000268	OG0000240	n0							Prag.g_00144																Praw.g_01284																	
N10.HOG0000269	OG0000241	n0							Prag.g_00145																Praw.g_01283																	
N10.HOG0000270	OG0000242	n0							Prag.g_00146																Praw.g_01282																	
N10.HOG0000271	OG0000243	n0							Prag.g_00147																Praw.g_01281																	
N10.HOG0000272	OG0000244	n0							Prag.g_00148																Praw.g_01280																	
N10.HOG0000273	OG0000245	n0							Prag.g_00149																Praw.g_01279																	
N10.HOG0000274	OG0000246	n0							Prag.g_00151																Praw.g_01277																	
N10.HOG0000275	OG0000247	n0							Prag.g_00152																Praw.g_01276																	
N10.HOG0000276	OG0000248	n0							Prag.g_00153																Praw.g_01275																	
N10.HOG0000277	OG0000249	n0							Prag.g_00154																Praw.g_01274																	
N10.HOG0000278	OG0000250	n0							Prag.g_00155																Praw.g_01273																	
N10.HOG0000279	OG0000251	n0							Prag.g_00156																Praw.g_01272																	
N10.HOG0000280	OG0000252	n0							Prag.g_00157																Praw.g_01271																	
N10.HOG0000281	OG0000253	n0							Prag.g_00158																Praw.g_01270																	
N10.HOG0000282	OG0000254	n0							Prag.g_00160																Praw.g_01268																	
N10.HOG0000283	OG0000255	n0							Prag.g_00161																Praw.g_01267																	
N10.HOG0000284	OG0000256	n0							Prag.g_00164																Praw.g_01264																	
N10.HOG0000285	OG0000257	n0							Prag.g_00166																Praw.g_01262																	
N10.HOG0000286	OG0000258	n0							Prag.g_00167																Praw.g_01261																	
N10.HOG0000287	OG0000259	n0							Prag.g_00168																Praw.g_01260																	
N10.HOG0000288	OG0000260	n0							Prag.g_00169																Praw.g_01259																	
N10.HOG0000289	OG0000261	n0							Prag.g_00170																Praw.g_01258																	
N10.HOG0000290	OG0000262	n0							Prag.g_00171																Praw.g_01257																	
N10.HOG0000291	OG0000263	n0							Prag.g_00172																Praw.g_01256																	
N10.HOG0000292	OG0000264	n0							Prag.g_00174																Praw.g_01254																	
N10.HOG0000293	OG0000265	n0							Prag.g_00175																Praw.g_01253																	
N10.HOG0000294	OG0000266	n0							Prag.g_00176																Praw.g_01252																	
N10.HOG0000295	OG0000267	n0							Prag.g_00178																Praw.g_01250																	
N10.HOG0000296	OG0000268	n0							Prag.g_00179																Praw.g_01249																	
N10.HOG0000297	OG0000269	n0							Prag.g_00180																Praw.g_01248																	
N10.HOG0000298	OG0000270	n0							Prag.g_00181																Praw.g_01247																	
N10.HOG0000299	OG0000271	n0							Prag.g_00182																Praw.g_01246																	
N10.HOG0000300	OG0000272	n0							Prag.g_00183																Praw.g_01245																	
N10.HOG0000301	OG0000273	n0							Prag.g_00184																Praw.g_01244																	
N10.HOG0000302	OG0000274	n0							Prag.g_00185																Praw.g_01243																	
N10.HOG0000303	OG0000275	n0							Prag.g_00186																Praw.g_01242																	
N10.HOG0000304	OG0000276	n0							Prag.g_00187																Praw.g_01241																	
N10.HOG0000305	OG0000277	n0							Prag.g_00188																Praw.g_01240																	
N10.HOG0000306	OG0000278	n0							Prag.g_00189																Praw.g_01239																	
N10.HOG0000307	OG0000279	n0							Prag.g_00190																Praw.g_01238																	
N10.HOG0000308	OG0000280	n0							Prag.g_00191																Praw.g_01237																	
N10.HOG0000309	OG0000281	n0							Prag.g_00193																Praw.g_01235																	
N10.HOG0000310	OG0000282	n0							Prag.g_00194																Praw.g_01234																	
N10.HOG0000311	OG0000283	n0							Prag.g_00197																Praw.g_01231																	
N10.HOG0000312	OG0000284	n0							Prag.g_00198																Praw.g_01230																	
N10.HOG0000313	OG0000285	n0							Prag.g_00199																Praw.g_01229																	
N10.HOG0000314	OG0000286	n0							Prag.g_00201																Praw.g_01227																	
N10.HOG0000315	OG0000287	n0							Prag.g_00202																Praw.g_01226																	
N10.HOG0000316	OG0000288	n0							Prag.g_00203																Praw.g_01225																	
N10.HOG0000317	OG0000289	n0							Prag.g_00204																Praw.g_01224																	
N10.HOG0000318	OG0000290	n0							Prag.g_00205																Praw.g_01223																	
N10.HOG0000319	OG0000291	n0							Prag.g_00206																Praw.g_01222																	
N10.HOG0000320	OG0000292	n0							Prag.g_00207																Praw.g_01221																	
N10.HOG0000321	OG0000293	n0							Prag.g_00208																Praw.g_01220																	
N10.HOG0000322	OG0000294	n0							Prag.g_00209																Praw.g_01219																	
N10.HOG0000323	OG0000295	n0							Prag.g_00210																Praw.g_01218																	
N10.HOG0000324	OG0000296	n0							Prag.g_00211																Praw.g_01217																	
N10.HOG0000325	OG0000297	n0							Prag.g_00212																Praw.g_01216																	
N10.HOG0000326	OG0000298	n0							Prag.g_00213																Praw.g_01215																	
N10.HOG0000327	OG0000299	n0							Prag.g_00214																Praw.g_01214																	
N10.HOG0000328	OG0000300	n0							Prag.g_00215																Praw.g_01213																	
N10.HOG0000329	OG0000301	n0							Prag.g_00216																Praw.g_01212																	
N10.HOG0000330	OG0000302	n0							Prag.g_00217																Praw.g_01211																	
N10.HOG0000331	OG0000303	n0							Prag.g_00218																Praw.g_01210																	
N10.HOG0000332	OG0000304	n0							Prag.g_00219																Praw.g_01209																	
N10.HOG0000333	OG0000305	n0							Prag.g_00220																Praw.g_01208																	
N10.HOG0000334	OG0000306	n0							Prag.g_00221																Praw.g_01207																	
N10.HOG0000335	OG0000307	n0							Prag.g_00222																Praw.g_01206																	
N10.HOG0000336	OG0000308	n0							Prag.g_00223																Praw.g_01205																	
N10.HOG0000337	OG0000309	n0							Prag.g_00224																Praw.g_01204																	
N10.HOG0000338	OG0000310	n0							Prag.g_00225																Praw.g_01203																	
N10.HOG0000339	OG0000311	n0							Prag.g_00226																Praw.g_01202																	
N10.HOG0000340	OG0000312	n0							Prag.g_00228																Praw.g_01200																	
N10.HOG0000341	OG0000313	n0							Prag.g_00229																Praw.g_01199																	
N10.HOG0000342	OG0000314	n0							Prag.g_00232																Praw.g_01196																	
N10.HOG0000343	OG0000315	n0							Prag.g_00233																Praw.g_01195																	
N10.HOG0000344	OG0000316	n0							Prag.g_00235																Praw.g_00891																	
N10.HOG0000345	OG0000317	n0							Prag.g_00237																Praw.g_00889																	
N10.HOG0000346	OG0000318	n0							Prag.g_00238																Praw.g_00888																	
