HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn
N20.HOG0000055	OG0000028	n35																			Pras.g_00350																					
N20.HOG0000056	OG0000029	n19				Prad.g_00400															Pras.g_00464		Prau.g_01642																			
N20.HOG0000057	OG0000029	n33				Prad.g_00952															Pras.g_00538		Prau.g_01285																			
N20.HOG0000058	OG0000030	n9				Prad.g_01995, Prad.g_00073															Pras.g_00119		Prau.g_01268																			
N20.HOG0000059	OG0000031	n12				Prad.g_00342															Pras.g_00179		Prau.g_01347																			
N20.HOG0000060	OG0000031	n30																					Prau.g_01275																			
N20.HOG0000061	OG0000031	n33																			Pras.g_00508		Prau.g_01681																			
N20.HOG0000062	OG0000032	n7																			Pras.g_00331																					
N20.HOG0000063	OG0000032	n22																					Prau.g_01431, Prau.g_01469																			
N20.HOG0000064	OG0000033	n0				Prad.g_01973															Pras.g_00855		Prau.g_00013																			
N20.HOG0000065	OG0000034	n1																					Prau.g_01448																			
N20.HOG0000066	OG0000034	n4				Prad.g_00571																																				
N20.HOG0000067	OG0000034	n19																			Pras.g_00285, Pras.g_00096		Prau.g_01489																			
N20.HOG0000068	OG0000035	n1				Prad.g_00258																																				
N20.HOG0000069	OG0000035	n25																					Prau.g_01126																			
N20.HOG0000070	OG0000036	n0				Prad.g_01374															Pras.g_01462		Prau.g_00624																			
N20.HOG0000071	OG0000037	n0				Prad.g_01412															Pras.g_01499		Prau.g_00663																			
N20.HOG0000072	OG0000038	n0				Prad.g_01105															Pras.g_01662		Prau.g_00814																			
N20.HOG0000073	OG0000039	n0				Prad.g_01825															Pras.g_01017		Prau.g_00167																			
N20.HOG0000074	OG0000040	n0				Prad.g_00751															Pras.g_01213		Prau.g_00362																			
N20.HOG0000075	OG0000041	n3				Prad.g_00697															Pras.g_01296		Prau.g_00432																			
N20.HOG0000076	OG0000041	n20																			Pras.g_01285																					
N20.HOG0000077	OG0000042	n0				Prad.g_01049															Pras.g_01606		Prau.g_00755																			
N20.HOG0000078	OG0000043	n0				Prad.g_01130															Pras.g_01686		Prau.g_00839																			
N20.HOG0000079	OG0000044	n5																			Pras.g_00056		Prau.g_01206																			
N20.HOG0000080	OG0000045	n8																			Pras.g_00291																					
N20.HOG0000081	OG0000045	n22																					Prau.g_01432, Prau.g_01460																			
N20.HOG0000082	OG0000045	n31				Prad.g_00565																																				
N20.HOG0000083	OG0000046	n0				Prad.g_00948															Pras.g_00543		Prau.g_01725																			
N20.HOG0000084	OG0000047	n14				Prad.g_01631															Pras.g_00743		Prau.g_01925																			
N20.HOG0000085	OG0000047	n28																			Pras.g_00883		Prau.g_00037																			
N20.HOG0000086	OG0000048	n0				Prad.g_01624															Pras.g_00750		Prau.g_01932																			
N20.HOG0000087	OG0000050	n6																			Pras.g_00873		Prau.g_00030																			
N20.HOG0000088	OG0000051	n16				Prad.g_01834															Pras.g_01008		Prau.g_00158																			
N20.HOG0000089	OG0000052	n0				Prad.g_00739															Pras.g_01223		Prau.g_00373																			
N20.HOG0000090	OG0000053	n0				Prad.g_00090															Pras.g_01416		Prau.g_00579																			
N20.HOG0000091	OG0000054	n0				Prad.g_01099															Pras.g_01656		Prau.g_00808																			
N20.HOG0000092	OG0000055	n0				Prad.g_01168															Pras.g_01723		Prau.g_00876																			
N20.HOG0000093	OG0000056	n0				Prad.g_00657															Pras.g_00011		Prau.g_01162																			
N20.HOG0000094	OG0000057	n17				Prad.g_01754															Pras.g_01089		Prau.g_00238																			
N20.HOG0000095	OG0000057	n20				Prad.g_00965																	Prau.g_00784																			
N20.HOG0000096	OG0000058	n0				Prad.g_00032															Pras.g_01353		Prau.g_00516																			
N20.HOG0000097	OG0000059	n0				Prad.g_01272															Pras.g_01574		Prau.g_00738																			
N20.HOG0000098	OG0000060	n6				Prad.g_01080															Pras.g_01636		Prau.g_00790																			
N20.HOG0000099	OG0000060	n29				Prad.g_01300															Pras.g_00529		Prau.g_01703																			
N20.HOG0000100	OG0000060	n34																			Pras.g_01594																					
N20.HOG0000101	OG0000061	n11																			Pras.g_00021		Prau.g_01172																			
N20.HOG0000102	OG0000061	n13				Prad.g_01991																																				
N20.HOG0000103	OG0000061	n14				Prad.g_00166															Pras.g_01880		Prau.g_01035																			
N20.HOG0000104	OG0000062	n0				Prad.g_01989															Pras.g_00023		Prau.g_01174																			
N20.HOG0000105	OG0000063	n0				Prad.g_01214															Pras.g_00150		Prau.g_01318																			
N20.HOG0000106	OG0000064	n5				Prad.g_00320																	Prau.g_01325																			
N20.HOG0000107	OG0000064	n21																			Pras.g_00504		Prau.g_01677																			
N20.HOG0000108	OG0000064	n32				Prad.g_00964																	Prau.g_00783																			
N20.HOG0000109	OG0000065	n0				Prad.g_00628															Pras.g_00209		Prau.g_01371																			
N20.HOG0000110	OG0000066	n7				Prad.g_00564																																				
N20.HOG0000111	OG0000066	n31																			Pras.g_00273																					
N20.HOG0000112	OG0000066	n33																			Pras.g_00271, Pras.g_00272																					
N20.HOG0000113	OG0000067	n8																			Pras.g_00166		Prau.g_01335																			
N20.HOG0000114	OG0000067	n11				Prad.g_01212															Pras.g_00142		Prau.g_01307																			
N20.HOG0000115	OG0000067	n24				Prad.g_01218																																				
N20.HOG0000116	OG0000068	n0				Prad.g_00807															Pras.g_00687		Prau.g_01869																			
N20.HOG0000117	OG0000069	n0				Prad.g_00561															Pras.g_00326		Prau.g_01446																			
N20.HOG0000118	OG0000070	n0																			Pras.g_00191, Pras.g_00881																					
N20.HOG0000119	OG0000071	n0				Prad.g_01975															Pras.g_00853		Prau.g_00011																			
N20.HOG0000120	OG0000072	n32																			Pras.g_01174		Prau.g_00324																			
N20.HOG0000121	OG0000073	n0				Prad.g_01243															Pras.g_01545		Prau.g_00709																			
N20.HOG0000122	OG0000074	n0				Prad.g_01265															Pras.g_01567		Prau.g_00731																			
N20.HOG0000123	OG0000075	n0				Prad.g_01153															Pras.g_01708		Prau.g_00861																			
N20.HOG0000124	OG0000076	n0				Prad.g_01018															Pras.g_01934		Prau.g_01089																			
N20.HOG0000125	OG0000077	n0				Prad.g_01983															Pras.g_00494		Prau.g_01666																			
N20.HOG0000126	OG0000078	n0				Prad.g_00566															Pras.g_00294		Prau.g_01435, Prau.g_01434, Prau.g_01491																			
N20.HOG0000127	OG0000079	n0				Prad.g_00436															Pras.g_00431		Prau.g_01609																			
N20.HOG0000128	OG0000080	n0				Prad.g_00383															Pras.g_00477		Prau.g_01658																			
N20.HOG0000129	OG0000081	n0				Prad.g_00777															Pras.g_00717		Prau.g_01899																			
N20.HOG0000130	OG0000082	n7				Prad.g_01570																																				
N20.HOG0000131	OG0000082	n13																			Pras.g_00131		Prau.g_01297																			
N20.HOG0000132	OG0000082	n27																			Pras.g_00806		Prau.g_01987																			
N20.HOG0000133	OG0000083	n0				Prad.g_01533															Pras.g_00845		Prau.g_00003																			
N20.HOG0000134	OG0000084	n0				Prad.g_01530															Pras.g_00848		Prau.g_00006																			
N20.HOG0000135	OG0000085	n0				Prad.g_01963															Pras.g_00865		Prau.g_00023																			
N20.HOG0000136	OG0000086	n6																			Pras.g_00892		Prau.g_00046																			
N20.HOG0000137	OG0000086	n16				Prad.g_00675															Pras.g_01273		Prau.g_00429, Prau.g_00422																			
N20.HOG0000138	OG0000087	n0				Prad.g_01937															Pras.g_00902		Prau.g_00057																			
N20.HOG0000139	OG0000088	n0				Prad.g_01880, Prad.g_00011															Pras.g_00964		Prau.g_00114																			
N20.HOG0000140	OG0000089	n0				Prad.g_01872															Pras.g_00972		Prau.g_00122																			
N20.HOG0000141	OG0000090	n0				Prad.g_01854															Pras.g_00990		Prau.g_00140																			
N20.HOG0000142	OG0000091	n0				Prad.g_01822															Pras.g_01020		Prau.g_00170																			
N20.HOG0000143	OG0000092	n0				Prad.g_01821															Pras.g_01021		Prau.g_00171																			
N20.HOG0000144	OG0000093	n0				Prad.g_01807															Pras.g_01035		Prau.g_00185																			
N20.HOG0000145	OG0000094	n0				Prad.g_01789															Pras.g_01053		Prau.g_00203																			
N20.HOG0000146	OG0000095	n0				Prad.g_01784															Pras.g_01059		Prau.g_00208																			
N20.HOG0000147	OG0000096	n0				Prad.g_01740															Pras.g_01103		Prau.g_00253																			
N20.HOG0000148	OG0000097	n0				Prad.g_01717															Pras.g_01126		Prau.g_00276																			
N20.HOG0000149	OG0000098	n0				Prad.g_01707															Pras.g_01136		Prau.g_00286																			
N20.HOG0000150	OG0000099	n0				Prad.g_01697															Pras.g_01145		Prau.g_00296																			
N20.HOG0000151	OG0000100	n0				Prad.g_01694															Pras.g_01148		Prau.g_00299																			
N20.HOG0000152	OG0000101	n0				Prad.g_00754															Pras.g_01210		Prau.g_00359																			
N20.HOG0000153	OG0000102	n0				Prad.g_00727															Pras.g_01236		Prau.g_00386																			
N20.HOG0000154	OG0000103	n0				Prad.g_00031															Pras.g_01354		Prau.g_00517																			
N20.HOG0000155	OG0000104	n0				Prad.g_00027															Pras.g_01358		Prau.g_00521																			
N20.HOG0000156	OG0000105	n0				Prad.g_00130															Pras.g_01377		Prau.g_00540																			
N20.HOG0000157	OG0000106	n0				Prad.g_00097															Pras.g_01409		Prau.g_00572																			
N20.HOG0000158	OG0000107	n0				Prad.g_00096															Pras.g_01410		Prau.g_00573																			
N20.HOG0000159	OG0000108	n0				Prad.g_01333															Pras.g_01420		Prau.g_00583																			
N20.HOG0000160	OG0000109	n0				Prad.g_01342															Pras.g_01429		Prau.g_00592																			
N20.HOG0000161	OG0000110	n0				Prad.g_01358															Pras.g_01445		Prau.g_00608																			
N20.HOG0000162	OG0000111	n0				Prad.g_01225															Pras.g_01527		Prau.g_00691																			
N20.HOG0000163	OG0000112	n0				Prad.g_01226															Pras.g_01528		Prau.g_00692																			
N20.HOG0000164	OG0000113	n0				Prad.g_01071															Pras.g_01628		Prau.g_00777																			
N20.HOG0000165	OG0000114	n0				Prad.g_01144															Pras.g_01699		Prau.g_00852																			
N20.HOG0000166	OG0000115	n0				Prad.g_00186															Pras.g_01859		Prau.g_01015																			
N20.HOG0000167	OG0000116	n0				Prad.g_00182															Pras.g_01863		Prau.g_01019																			
N20.HOG0000168	OG0000117	n0				Prad.g_01021															Pras.g_01931		Prau.g_01086																			
N20.HOG0000169	OG0000118	n0				Prad.g_00972															Pras.g_01982		Prau.g_01136																			
N20.HOG0000170	OG0000119	n0				Prad.g_01526															Pras.g_00026		Prau.g_01177																			
N20.HOG0000171	OG0000120	n0				Prad.g_01490															Pras.g_00062		Prau.g_01212																			
N20.HOG0000172	OG0000121	n0				Prad.g_01471, Prad.g_01470															Pras.g_00081		Prau.g_01231																			
N20.HOG0000173	OG0000122	n0				Prad.g_01451															Pras.g_00101		Prau.g_01250																			
N20.HOG0000174	OG0000123	n0				Prad.g_01438															Pras.g_00114		Prau.g_01263																			
N20.HOG0000175	OG0000124	n0				Prad.g_00076															Pras.g_00122		Prau.g_01496, Prau.g_01271																			
N20.HOG0000176	OG0000125	n0				Prad.g_00616															Pras.g_00221, Pras.g_00222		Prau.g_01383																			
N20.HOG0000177	OG0000126	n0				Prad.g_00594															Pras.g_00250		Prau.g_01409																			
N20.HOG0000178	OG0000127	n0				Prad.g_00528															Pras.g_00337		Prau.g_01515																			
N20.HOG0000179	OG0000128	n0				Prad.g_00514															Pras.g_00351		Prau.g_01532																			
N20.HOG0000180	OG0000129	n0				Prad.g_00477															Pras.g_00388		Prau.g_01568																			
N20.HOG0000181	OG0000130	n0				Prad.g_00943															Pras.g_00548		Prau.g_01730																			
N20.HOG0000182	OG0000131	n0				Prad.g_00905															Pras.g_00586		Prau.g_01768																			
N20.HOG0000183	OG0000132	n0				Prad.g_00902															Pras.g_00589		Prau.g_01771																			
N20.HOG0000184	OG0000133	n0				Prad.g_00848															Pras.g_00646		Prau.g_01828																			
N20.HOG0000185	OG0000134	n0				Prad.g_00812															Pras.g_00682		Prau.g_01864																			
N20.HOG0000186	OG0000135	n0				Prad.g_00810															Pras.g_00684		Prau.g_01866																			
N20.HOG0000187	OG0000136	n0				Prad.g_00766, Prad.g_01294															Pras.g_00728		Prau.g_01910																			
N20.HOG0000188	OG0000137	n0				Prad.g_01615															Pras.g_00761		Prau.g_01942																			
N20.HOG0000189	OG0000138	n0				Prad.g_01580															Pras.g_00797		Prau.g_01978																			
N20.HOG0000190	OG0000139	n0				Prad.g_01553															Pras.g_00824		Prau.g_02004																			
N20.HOG0000191	OG0000140	n0				Prad.g_01535															Pras.g_00843		Prau.g_00001																			
N20.HOG0000192	OG0000141	n0				Prad.g_01534															Pras.g_00844		Prau.g_00002																			
N20.HOG0000193	OG0000142	n0				Prad.g_01532															Pras.g_00846		Prau.g_00004																			
N20.HOG0000194	OG0000143	n0				Prad.g_01531															Pras.g_00847		Prau.g_00005																			
N20.HOG0000195	OG0000144	n0				Prad.g_01529															Pras.g_00849		Prau.g_00007																			
N20.HOG0000196	OG0000145	n0				Prad.g_01528															Pras.g_00850		Prau.g_00008																			
N20.HOG0000197	OG0000146	n0				Prad.g_01527															Pras.g_00851		Prau.g_00009																			
N20.HOG0000198	OG0000147	n0				Prad.g_01976															Pras.g_00852		Prau.g_00010																			
N20.HOG0000199	OG0000148	n0				Prad.g_01974															Pras.g_00854		Prau.g_00012																			
N20.HOG0000200	OG0000149	n0				Prad.g_01972															Pras.g_00856		Prau.g_00014																			
N20.HOG0000201	OG0000150	n0				Prad.g_01971															Pras.g_00857		Prau.g_00015																			
N20.HOG0000202	OG0000151	n0				Prad.g_01970															Pras.g_00858		Prau.g_00016																			
N20.HOG0000203	OG0000152	n0				Prad.g_01969															Pras.g_00859		Prau.g_00017																			
N20.HOG0000204	OG0000153	n0				Prad.g_01968															Pras.g_00860		Prau.g_00018																			
N20.HOG0000205	OG0000154	n0				Prad.g_01967															Pras.g_00861		Prau.g_00019																			
N20.HOG0000206	OG0000155	n0				Prad.g_01966															Pras.g_00862		Prau.g_00020																			
N20.HOG0000207	OG0000156	n0				Prad.g_01965															Pras.g_00863		Prau.g_00021																			
N20.HOG0000208	OG0000157	n0				Prad.g_01964															Pras.g_00864		Prau.g_00022																			
N20.HOG0000209	OG0000158	n0				Prad.g_01962															Pras.g_00866		Prau.g_00024																			
N20.HOG0000210	OG0000159	n0				Prad.g_01961															Pras.g_00867		Prau.g_00025																			
N20.HOG0000211	OG0000160	n0				Prad.g_01960															Pras.g_00868		Prau.g_00026																			
N20.HOG0000212	OG0000161	n0				Prad.g_01959															Pras.g_00869		Prau.g_00027																			
N20.HOG0000213	OG0000162	n0				Prad.g_01958															Pras.g_00870		Prau.g_00028																			
N20.HOG0000214	OG0000163	n0				Prad.g_01957															Pras.g_00871		Prau.g_00029																			
N20.HOG0000215	OG0000164	n0				Prad.g_01954															Pras.g_00874		Prau.g_00031																			
N20.HOG0000216	OG0000165	n0				Prad.g_01951															Pras.g_00877		Prau.g_00034																			
N20.HOG0000217	OG0000166	n0				Prad.g_01950															Pras.g_00878		Prau.g_00035																			
N20.HOG0000218	OG0000167	n0				Prad.g_01949															Pras.g_00879		Prau.g_00036																			
N20.HOG0000219	OG0000168	n0				Prad.g_01947															Pras.g_00893		Prau.g_00047																			
N20.HOG0000220	OG0000169	n0				Prad.g_01945															Pras.g_00895		Prau.g_00049																			
N20.HOG0000221	OG0000170	n0				Prad.g_01944															Pras.g_00896		Prau.g_00050																			
N20.HOG0000222	OG0000171	n0				Prad.g_01943															Pras.g_00897		Prau.g_00051																			
N20.HOG0000223	OG0000172	n0				Prad.g_01941															Pras.g_00898		Prau.g_00053																			
N20.HOG0000224	OG0000173	n0				Prad.g_01940															Pras.g_00899		Prau.g_00054																			
N20.HOG0000225	OG0000174	n0				Prad.g_01939															Pras.g_00900		Prau.g_00055																			
N20.HOG0000226	OG0000175	n0				Prad.g_01938															Pras.g_00901		Prau.g_00056																			
N20.HOG0000227	OG0000176	n0				Prad.g_01936															Pras.g_00903		Prau.g_00058																			
N20.HOG0000228	OG0000177	n0				Prad.g_01935															Pras.g_00904		Prau.g_00059																			
N20.HOG0000229	OG0000178	n0				Prad.g_01934															Pras.g_00905		Prau.g_00060																			
N20.HOG0000230	OG0000179	n0				Prad.g_01929															Pras.g_00916		Prau.g_00066																			
N20.HOG0000231	OG0000180	n0				Prad.g_01928															Pras.g_00917		Prau.g_00067																			
N20.HOG0000232	OG0000181	n0				Prad.g_01927															Pras.g_00918		Prau.g_00068																			
N20.HOG0000233	OG0000182	n0				Prad.g_01924															Pras.g_00921		Prau.g_00071																			
N20.HOG0000234	OG0000183	n0				Prad.g_01923															Pras.g_00922		Prau.g_00072																			
N20.HOG0000235	OG0000184	n0				Prad.g_01920															Pras.g_00924		Prau.g_00074																			
N20.HOG0000236	OG0000185	n0				Prad.g_01916															Pras.g_00928		Prau.g_00078																			
N20.HOG0000237	OG0000186	n0				Prad.g_01915															Pras.g_00929		Prau.g_00079																			
N20.HOG0000238	OG0000187	n0				Prad.g_01914															Pras.g_00930		Prau.g_00080																			
N20.HOG0000239	OG0000188	n0				Prad.g_01913															Pras.g_00931		Prau.g_00081																			
N20.HOG0000240	OG0000189	n0				Prad.g_01912															Pras.g_00932		Prau.g_00082																			
N20.HOG0000241	OG0000190	n0				Prad.g_01911															Pras.g_00933		Prau.g_00083																			
N20.HOG0000242	OG0000191	n0				Prad.g_01910															Pras.g_00934		Prau.g_00084																			
N20.HOG0000243	OG0000192	n0				Prad.g_01909															Pras.g_00935		Prau.g_00085																			
N20.HOG0000244	OG0000193	n0				Prad.g_01908															Pras.g_00936		Prau.g_00086																			
N20.HOG0000245	OG0000194	n0				Prad.g_01907															Pras.g_00937		Prau.g_00087																			
N20.HOG0000246	OG0000195	n0				Prad.g_01905															Pras.g_00939		Prau.g_00089																			
N20.HOG0000247	OG0000196	n0				Prad.g_01904															Pras.g_00940		Prau.g_00090																			
N20.HOG0000248	OG0000197	n0				Prad.g_01903															Pras.g_00941		Prau.g_00091																			
N20.HOG0000249	OG0000198	n0				Prad.g_01902															Pras.g_00942		Prau.g_00092																			
N20.HOG0000250	OG0000199	n0				Prad.g_01899															Pras.g_00945		Prau.g_00095																			
N20.HOG0000251	OG0000200	n0				Prad.g_01898															Pras.g_00946		Prau.g_00096																			
N20.HOG0000252	OG0000201	n0				Prad.g_01897															Pras.g_00947		Prau.g_00097																			
N20.HOG0000253	OG0000202	n0				Prad.g_01896															Pras.g_00948		Prau.g_00098																			
N20.HOG0000254	OG0000203	n0				Prad.g_01895															Pras.g_00949		Prau.g_00099																			
N20.HOG0000255	OG0000204	n0				Prad.g_01894															Pras.g_00950		Prau.g_00100																			
N20.HOG0000256	OG0000205	n0				Prad.g_01893															Pras.g_00951		Prau.g_00101																			
N20.HOG0000257	OG0000206	n0				Prad.g_01892															Pras.g_00952		Prau.g_00102																			
N20.HOG0000258	OG0000207	n0				Prad.g_01891															Pras.g_00953		Prau.g_00103																			
N20.HOG0000259	OG0000208	n0				Prad.g_01890															Pras.g_00954		Prau.g_00104																			
N20.HOG0000260	OG0000209	n0				Prad.g_01889															Pras.g_00955		Prau.g_00105																			
N20.HOG0000261	OG0000210	n0				Prad.g_01887															Pras.g_00957		Prau.g_00107																			
N20.HOG0000262	OG0000211	n0				Prad.g_01886															Pras.g_00958		Prau.g_00108																			
N20.HOG0000263	OG0000212	n0				Prad.g_01885															Pras.g_00959		Prau.g_00109																			
N20.HOG0000264	OG0000213	n0				Prad.g_01884															Pras.g_00960		Prau.g_00110																			
N20.HOG0000265	OG0000214	n0				Prad.g_01882															Pras.g_00962		Prau.g_00112																			
N20.HOG0000266	OG0000215	n0				Prad.g_01881															Pras.g_00963		Prau.g_00113																			
N20.HOG0000267	OG0000216	n0				Prad.g_01879															Pras.g_00965		Prau.g_00115																			
N20.HOG0000268	OG0000217	n0				Prad.g_01878															Pras.g_00966		Prau.g_00116																			
N20.HOG0000269	OG0000218	n0				Prad.g_01877															Pras.g_00967		Prau.g_00117																			
N20.HOG0000270	OG0000219	n0				Prad.g_01876															Pras.g_00968		Prau.g_00118																			
N20.HOG0000271	OG0000220	n0				Prad.g_01873															Pras.g_00971		Prau.g_00121																			
N20.HOG0000272	OG0000221	n0				Prad.g_01871															Pras.g_00973		Prau.g_00123																			
N20.HOG0000273	OG0000222	n0				Prad.g_01870															Pras.g_00974		Prau.g_00124																			
N20.HOG0000274	OG0000223	n0				Prad.g_01869															Pras.g_00975		Prau.g_00125																			
N20.HOG0000275	OG0000224	n0				Prad.g_01866															Pras.g_00978		Prau.g_00128																			
N20.HOG0000276	OG0000225	n0				Prad.g_01864															Pras.g_00980		Prau.g_00130																			
N20.HOG0000277	OG0000226	n0				Prad.g_01863															Pras.g_00981		Prau.g_00131																			
N20.HOG0000278	OG0000227	n0				Prad.g_01862															Pras.g_00982		Prau.g_00132																			
N20.HOG0000279	OG0000228	n0				Prad.g_01861															Pras.g_00983		Prau.g_00133																			
N20.HOG0000280	OG0000229	n0				Prad.g_01860															Pras.g_00984		Prau.g_00134																			
N20.HOG0000281	OG0000230	n0				Prad.g_01859															Pras.g_00985		Prau.g_00135																			
N20.HOG0000282	OG0000231	n0				Prad.g_01857															Pras.g_00987		Prau.g_00137																			
N20.HOG0000283	OG0000232	n0				Prad.g_01856															Pras.g_00988		Prau.g_00138																			
N20.HOG0000284	OG0000233	n0				Prad.g_01853															Pras.g_00991		Prau.g_00141																			
N20.HOG0000285	OG0000234	n0				Prad.g_01851															Pras.g_00993		Prau.g_00143																			
N20.HOG0000286	OG0000235	n0				Prad.g_01846															Pras.g_00996		Prau.g_00146																			
N20.HOG0000287	OG0000236	n0				Prad.g_01845															Pras.g_00997		Prau.g_00147																			
N20.HOG0000288	OG0000237	n0				Prad.g_01844															Pras.g_00998		Prau.g_00148																			
N20.HOG0000289	OG0000238	n0				Prad.g_01843															Pras.g_00999		Prau.g_00149																			
N20.HOG0000290	OG0000239	n0				Prad.g_01842															Pras.g_01000		Prau.g_00150																			
N20.HOG0000291	OG0000240	n0				Prad.g_01840															Pras.g_01002		Prau.g_00152																			
N20.HOG0000292	OG0000241	n0				Prad.g_01839															Pras.g_01003		Prau.g_00153																			
