Orthogroup	Species	Praz	Orthologs
OG0000000	Praj	Praz.g_00894	Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01730
OG0000000	Pras	Praz.g_00894	Pras.g_00493
OG0000000	Prai	Praz.g_00894	Prai.g_01612
OG0000000	Prac	Praz.g_00894	Prac.g_00277
OG0000000	Praq	Praz.g_00894	Praq.g_01956
OG0000000	Prar	Praz.g_00894	Prar.g_00713
OG0000000	Prau	Praz.g_00894	Prau.g_01665
OG0000000	Praa	Praz.g_00894	Praa.g_01235
OG0000000	Prbd	Praz.g_00894	Prbd.g_01914
OG0000000	Prad	Praz.g_00894	Prad.g_01982
OG0000000	Pray	Praz.g_00894	Pray.g_01576
OG0000000	Prba	Praz.g_00894	Prba.g_00243
OG0000000	Praj	Praz.g_00921	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202
OG0000000	Prbb	Praz.g_00921	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244
OG0000000	Prbc	Praz.g_00921	Prbc.g_02165
OG0000000	Prbm	Praz.g_00921	Prbm.g_01117, Prbm.g_01229, Prbm.g_01382, Prbm.g_01407, Prbm.g_00436
OG0000000	Prat	Praz.g_00921	Prat.g_01549
OG0000000	Praf	Praz.g_00921	Praf.g_00813
OG0000000	Prah	Praz.g_00921	Prah.g_01348
OG0000000	Prbj	Praz.g_00921	Prbj.g_00164
OG0000000	Prbk	Praz.g_00921	Prbk.g_00165
OG0000000	Prbl	Praz.g_00921	Prbl.g_00116
OG0000000	Prao	Praz.g_00921	Prao.g_01515
OG0000000	Prav	Praz.g_00921	Prav.g_01695
OG0000000	Prac	Praz.g_00921	Prac.g_00292
OG0000000	Praq	Praz.g_00921	Praq.g_00026
OG0000000	Prar	Praz.g_00921	Prar.g_00729
OG0000000	Praa	Praz.g_00921	Praa.g_01598
OG0000000	Prai	Praz.g_00921	Prai.g_01592
OG0000000	Prag	Praz.g_00921	Prag.g_01608
OG0000000	Praw	Praz.g_00921	Praw.g_00455
OG0000000	Prax	Praz.g_00921	Prax.g_01608
OG0000000	Pras	Praz.g_00921	Pras.g_00470
OG0000000	Prau	Praz.g_00921	Prau.g_01648
OG0000000	Prab	Praz.g_00921	Prab.g_01598
OG0000000	Pran	Praz.g_00921	Pran.g_00601
OG0000000	Prad	Praz.g_00921	Prad.g_00392
OG0000000	Prbd	Praz.g_00921	Prbd.g_01568
OG0000000	Prae	Praz.g_00921	Prae.g_01580
OG0000000	Prbi	Praz.g_00921	Prbi.g_01709
OG0000000	Pray	Praz.g_00921	Pray.g_01603
OG0000000	Prba	Praz.g_00921	Prba.g_00269
OG0000000	Praa	Praz.g_00694, Praz.g_00922	Praa.g_01597
OG0000000	Prbb	Praz.g_00694, Praz.g_00922	Prbb.g_00103
OG0000000	Praj	Praz.g_00694, Praz.g_00922	Praj.g_00087
OG0000000	Prbc	Praz.g_00694, Praz.g_00922	Prbc.g_00525
OG0000000	Prab	Praz.g_00694	Prab.g_01278
OG0000000	Prab	Praz.g_00922	Prab.g_01278
OG0000000	Prab	Praz.g_00694	Prab.g_01597
OG0000000	Prab	Praz.g_00922	Prab.g_01597
OG0000000	Prac	Praz.g_00694	Prac.g_00926
OG0000000	Prac	Praz.g_00922	Prac.g_00926
OG0000000	Prad	Praz.g_00694	Prad.g_00393
OG0000000	Prad	Praz.g_00922	Prad.g_00393
OG0000000	Prad	Praz.g_00694	Prad.g_01435
OG0000000	Prad	Praz.g_00922	Prad.g_01435
OG0000000	Prae	Praz.g_00694	Prae.g_01222
OG0000000	Prae	Praz.g_00922	Prae.g_01222
OG0000000	Prae	Praz.g_00694	Prae.g_01579
OG0000000	Prae	Praz.g_00922	Prae.g_01579
OG0000000	Prag	Praz.g_00694	Prag.g_01213
OG0000000	Prag	Praz.g_00922	Prag.g_01213
OG0000000	Prag	Praz.g_00694	Prag.g_01607
OG0000000	Prag	Praz.g_00922	Prag.g_01607
OG0000000	Prag	Praz.g_00694	Prag.g_01650
OG0000000	Prag	Praz.g_00922	Prag.g_01650
OG0000000	Prai	Praz.g_00694	Prai.g_00908
OG0000000	Prai	Praz.g_00922	Prai.g_00908
OG0000000	Prai	Praz.g_00694	Prai.g_01234
OG0000000	Prai	Praz.g_00922	Prai.g_01234
OG0000000	Prai	Praz.g_00694	Prai.g_01591
OG0000000	Prai	Praz.g_00922	Prai.g_01591
OG0000000	Prai	Praz.g_00694	Prai.g_01775
OG0000000	Prai	Praz.g_00922	Prai.g_01775
OG0000000	Pran	Praz.g_00694	Pran.g_00001
OG0000000	Pran	Praz.g_00922	Pran.g_00001
OG0000000	Pran	Praz.g_00694	Pran.g_00602
OG0000000	Pran	Praz.g_00922	Pran.g_00602
OG0000000	Prao	Praz.g_00694	Prao.g_01029
OG0000000	Prao	Praz.g_00922	Prao.g_01029
OG0000000	Praq	Praz.g_00694	Praq.g_00025
OG0000000	Praq	Praz.g_00922	Praq.g_00025
OG0000000	Praq	Praz.g_00694	Praq.g_01392
OG0000000	Praq	Praz.g_00922	Praq.g_01392
OG0000000	Prar	Praz.g_00694	Prar.g_01204
OG0000000	Prar	Praz.g_00922	Prar.g_01204
OG0000000	Pras	Praz.g_00694	Pras.g_00117
OG0000000	Pras	Praz.g_00922	Pras.g_00117
OG0000000	Pras	Praz.g_00694	Pras.g_00469
OG0000000	Pras	Praz.g_00922	Pras.g_00469
OG0000000	Prau	Praz.g_00694	Prau.g_01266
OG0000000	Prau	Praz.g_00922	Prau.g_01266
OG0000000	Prau	Praz.g_00694	Prau.g_01647
OG0000000	Prau	Praz.g_00922	Prau.g_01647
OG0000000	Prav	Praz.g_00694	Prav.g_01694
OG0000000	Prav	Praz.g_00922	Prav.g_01694
OG0000000	Prav	Praz.g_00694	Prav.g_01821
OG0000000	Prav	Praz.g_00922	Prav.g_01821
OG0000000	Praw	Praz.g_00694	Praw.g_00294
OG0000000	Praw	Praz.g_00922	Praw.g_00294
OG0000000	Praw	Praz.g_00694	Praw.g_00454
OG0000000	Praw	Praz.g_00922	Praw.g_00454
OG0000000	Praw	Praz.g_00694	Praw.g_00496
OG0000000	Praw	Praz.g_00922	Praw.g_00496
OG0000000	Prax	Praz.g_00694	Prax.g_00259
OG0000000	Prax	Praz.g_00922	Prax.g_00259
OG0000000	Prax	Praz.g_00694	Prax.g_01609
OG0000000	Prax	Praz.g_00922	Prax.g_01609
OG0000000	Pray	Praz.g_00694	Pray.g_00003
OG0000000	Pray	Praz.g_00922	Pray.g_00003
OG0000000	Pray	Praz.g_00694	Pray.g_01604
OG0000000	Pray	Praz.g_00922	Pray.g_01604
OG0000000	Prba	Praz.g_00694	Prba.g_00003
OG0000000	Prba	Praz.g_00694	Prba.g_00270
OG0000000	Prbd	Praz.g_00694	Prbd.g_00528
OG0000000	Prbi	Praz.g_00694	Prbi.g_01268
OG0000000	Prbi	Praz.g_00694	Prbi.g_01708
OG0000000	Prba	Praz.g_00922	Prba.g_00003
OG0000000	Prba	Praz.g_00922	Prba.g_00270
OG0000000	Prbd	Praz.g_00922	Prbd.g_00528
OG0000000	Prbi	Praz.g_00922	Prbi.g_01268
OG0000000	Prbi	Praz.g_00922	Prbi.g_01708
OG0000000	Praf	Praz.g_01200, Praz.g_00920	Praf.g_00815, Praf.g_00814
OG0000000	Prah	Praz.g_01200, Praz.g_00920	Prah.g_01346, Prah.g_01347
OG0000000	Prbj	Praz.g_01200, Praz.g_00920	Prbj.g_00166, Prbj.g_00165
OG0000000	Prbk	Praz.g_01200, Praz.g_00920	Prbk.g_00167, Prbk.g_00166
OG0000000	Prbl	Praz.g_01200, Praz.g_00920	Prbl.g_00118, Prbl.g_00117
OG0000000	Prac	Praz.g_01200	Prac.g_00290
OG0000000	Praq	Praz.g_01200	Praq.g_00028
OG0000000	Prar	Praz.g_01200	Prar.g_00727
OG0000000	Prai	Praz.g_01200	Prai.g_01314
OG0000000	Prab	Praz.g_01200	Prab.g_01308
OG0000000	Pran	Praz.g_01200	Pran.g_00894
OG0000000	Prau	Praz.g_01200	Prau.g_01350
OG0000000	Prav	Praz.g_01200	Prav.g_01413
OG0000000	Praa	Praz.g_01200	Praa.g_01298
OG0000000	Prag	Praz.g_01200	Prag.g_01333
OG0000000	Prao	Praz.g_01200	Prao.g_01296
OG0000000	Praw	Praz.g_01200	Praw.g_00959
OG0000000	Prax	Praz.g_01200	Prax.g_01919
OG0000000	Prbd	Praz.g_01200	Prbd.g_01835
OG0000000	Prbi	Praz.g_01200	Prbi.g_01371
OG0000000	Prad	Praz.g_01200	Prad.g_00350
OG0000000	Prae	Praz.g_01200	Prae.g_01308
OG0000000	Pras	Praz.g_01200	Pras.g_00182
OG0000000	Pray	Praz.g_01200	Pray.g_01890
OG0000000	Prba	Praz.g_01200	Prba.g_01172
OG0000000	Prai	Praz.g_00920	Prai.g_01596
OG0000000	Pras	Praz.g_00920	Pras.g_00471
OG0000000	Prau	Praz.g_00920	Prau.g_01650
OG0000000	Prad	Praz.g_00920	Prad.g_00389
OG0000000	Prag	Praz.g_00920	Prag.g_01649, Prag.g_01610
OG0000000	Praw	Praz.g_00920	Praw.g_00495, Praw.g_00457
OG0000000	Prav	Praz.g_00920	Prav.g_01698
OG0000000	Prao	Praz.g_00920	Prao.g_01518
OG0000000	Prbd	Praz.g_00920	Prbd.g_01567
OG0000000	Prbi	Praz.g_00920	Prbi.g_01710
OG0000000	Prae	Praz.g_00920	Prae.g_01581
OG0000000	Prax	Praz.g_00920	Prax.g_01606
OG0000000	Praa	Praz.g_00920	Praa.g_01599
OG0000000	Pray	Praz.g_00920	Pray.g_01602
OG0000000	Prba	Praz.g_00920	Prba.g_00268
OG0000001	Syar	Praz.g_01154, Praz.g_01939, Praz.g_01940	Syar.g_00069
OG0000001	Syao	Praz.g_01154, Praz.g_01939, Praz.g_01940	Syao.g_00314
OG0000001	Syat	Praz.g_01154, Praz.g_01939, Praz.g_01940	Syat.g_02910, Syat.g_02911
OG0000001	Syak	Praz.g_01154, Praz.g_01939, Praz.g_01940	Syak.g_00342
OG0000001	Syag	Praz.g_01154, Praz.g_01939, Praz.g_01940	Syag.g_00575
OG0000001	Syab	Praz.g_01154, Praz.g_01939, Praz.g_01940	Syab.g_01549
OG0000001	Syal	Praz.g_01154, Praz.g_01939, Praz.g_01940	Syal.g_02193
OG0000001	Prbj	Praz.g_01154, Praz.g_01939, Praz.g_01940	Prbj.g_00672, Prbj.g_00169
OG0000001	Prbk	Praz.g_01154, Praz.g_01939, Praz.g_01940	Prbk.g_01196, Prbk.g_00170
OG0000001	Prbl	Praz.g_01154, Praz.g_01939, Praz.g_01940	Prbl.g_00725, Prbl.g_00121, Prbl.g_02599
OG0000001	Praf	Praz.g_01154, Praz.g_01939, Praz.g_01940	Praf.g_01895, Praf.g_00818, Praf.g_01896
OG0000001	Prah	Praz.g_01154, Praz.g_01939, Praz.g_01940	Prah.g_00324, Prah.g_01343
OG0000001	Syam	Praz.g_01154, Praz.g_01939, Praz.g_01940	Syam.g_00946
OG0000001	Syad	Praz.g_01154, Praz.g_01939, Praz.g_01940	Syad.g_00628
OG0000001	Syaj	Praz.g_01154, Praz.g_01939, Praz.g_01940	Syaj.g_02674
OG0000001	Syae	Praz.g_01154, Praz.g_01939, Praz.g_01940	Syae.g_02061
OG0000001	Syac	Praz.g_01154, Praz.g_01939, Praz.g_01940	Syac.g_02154
OG0000001	Syah	Praz.g_01154, Praz.g_01939, Praz.g_01940	Syah.g_00726
OG0000001	Syaf	Praz.g_01154, Praz.g_01939, Praz.g_01940	Syaf.g_01640
OG0000001	Syai	Praz.g_01154, Praz.g_01939, Praz.g_01940	Syai.g_01716
OG0000001	Prax	Praz.g_01154	Prax.g_01878
OG0000001	Prbi	Praz.g_01154	Prbi.g_01424
OG0000001	Prao	Praz.g_01154	Prao.g_01254
OG0000001	Prav	Praz.g_01154	Prav.g_01458
OG0000001	Prag	Praz.g_01154	Prag.g_01374
OG0000001	Praw	Praz.g_01154	Praw.g_01000
OG0000001	Pras	Praz.g_01154	Pras.g_00235
OG0000001	Prau	Praz.g_01154	Prau.g_01394
OG0000001	Prad	Praz.g_01154	Prad.g_00609
OG0000001	Prac	Praz.g_01154	Prac.g_00202
OG0000001	Praq	Praz.g_01154	Praq.g_00160
OG0000001	Prar	Praz.g_01154	Prar.g_00926
OG0000001	Prbd	Praz.g_01154	Prbd.g_01779
OG0000001	Prae	Praz.g_01154	Prae.g_01353
OG0000001	Praa	Praz.g_01154	Praa.g_01351
OG0000001	Prai	Praz.g_01154	Prai.g_01235, Prai.g_01356
OG0000001	Pray	Praz.g_01154	Pray.g_01844
OG0000001	Prba	Praz.g_01154	Prba.g_00211
OG0000001	Pral	Praz.g_01939, Praz.g_01940	Pral.g_01296
OG0000001	Prbb	Praz.g_01939, Praz.g_01940	Prbb.g_01157
OG0000001	Praj	Praz.g_01939, Praz.g_01940	Praj.g_01112
OG0000001	Prbm	Praz.g_01939, Praz.g_01940	Prbm.g_01426
OG0000001	Prao	Praz.g_01939, Praz.g_01940	Prao.g_01852
OG0000001	Prbi	Praz.g_01939, Praz.g_01940	Prbi.g_01270
OG0000001	Prai	Praz.g_01939, Praz.g_01940	Prai.g_01236
OG0000001	Prad	Praz.g_01939, Praz.g_01940	Prad.g_01434, Prad.g_01994
OG0000001	Prbd	Praz.g_01939, Praz.g_01940	Prbd.g_01930
OG0000001	Praa	Praz.g_01939, Praz.g_01940	Praa.g_01220, Praa.g_01222
OG0000001	Pras	Praz.g_01939, Praz.g_01940	Pras.g_00118, Pras.g_00120
OG0000001	Prau	Praz.g_01939, Praz.g_01940	Prau.g_01267, Prau.g_01269
OG0000001	Prae	Praz.g_01939, Praz.g_01940	Prae.g_01223, Prae.g_01224
OG0000001	Prac	Praz.g_01939	Prac.g_00924
OG0000001	Prar	Praz.g_01939	Prar.g_01202
OG0000001	Praq	Praz.g_01939	Praq.g_01394
OG0000001	Pray	Praz.g_01939	Pray.g_00247
OG0000001	Prba	Praz.g_01939	Prba.g_01081
OG0000001	Praw	Praz.g_01940	Praw.g_01951
OG0000001	Prag	Praz.g_01940	Prag.g_01216, Prag.g_01215
OG0000001	Prav	Praz.g_01940	Prav.g_01820, Prav.g_02007
OG0000001	Pray	Praz.g_01940	Pray.g_00246
OG0000001	Prba	Praz.g_01940	Prba.g_01080
OG0000002	Syai	Praz.g_01146, Praz.g_01652	Syai.g_01728
OG0000002	Syam	Praz.g_01146, Praz.g_01652	Syam.g_00931
OG0000002	Syad	Praz.g_01146, Praz.g_01652	Syad.g_00619
OG0000002	Syaj	Praz.g_01146, Praz.g_01652	Syaj.g_02667
OG0000002	Syab	Praz.g_01146, Praz.g_01652	Syab.g_02285
OG0000002	Syac	Praz.g_01146, Praz.g_01652	Syac.g_01084
OG0000002	Syah	Praz.g_01146, Praz.g_01652	Syah.g_01829
OG0000002	Prbj	Praz.g_01146	Prbj.g_02517
OG0000002	Prbk	Praz.g_01146	Prbk.g_02574
OG0000002	Prbl	Praz.g_01146	Prbl.g_01582
OG0000002	Praf	Praz.g_01146	Praf.g_01631
OG0000002	Prah	Praz.g_01146	Prah.g_00562
OG0000002	Praj	Praz.g_01146	Praj.g_00832
OG0000002	Prbc	Praz.g_01146	Prbc.g_01920
OG0000002	Prbb	Praz.g_01146	Prbb.g_00844
OG0000002	Prbm	Praz.g_01146	Prbm.g_00874
OG0000002	Prak	Praz.g_01146	Prak.g_00908, Prak.g_00913
OG0000002	Prap	Praz.g_01146	Prap.g_00720, Prap.g_00715
OG0000002	Prbe	Praz.g_01146	Prbe.g_01285, Prbe.g_01290
OG0000002	Prbf	Praz.g_01146	Prbf.g_01182, Prbf.g_01177
OG0000002	Prbg	Praz.g_01146	Prbg.g_01222, Prbg.g_01227
OG0000002	Prbn	Praz.g_01146	Prbn.g_01483, Prbn.g_01478
OG0000002	Pram	Praz.g_01146	Pram.g_00873, Pram.g_00879
OG0000002	Prbh	Praz.g_01146	Prbh.g_01016, Prbh.g_01022
OG0000002	Pral	Praz.g_01146	Pral.g_01549, Pral.g_01554
OG0000002	Prat	Praz.g_01146	Prat.g_00977
OG0000002	Prav	Praz.g_01146	Prav.g_01466
OG0000002	Prag	Praz.g_01146	Prag.g_01382
OG0000002	Praw	Praz.g_01146	Praw.g_01009
OG0000002	Prad	Praz.g_01146	Prad.g_00601
OG0000002	Prai	Praz.g_01146	Prai.g_01363
OG0000002	Prae	Praz.g_01146	Prae.g_01361
OG0000002	Praa	Praz.g_01146	Praa.g_01359
OG0000002	Prao	Praz.g_01146	Prao.g_01246
OG0000002	Prac	Praz.g_01146	Prac.g_00210
OG0000002	Praq	Praz.g_01146	Praq.g_00168
OG0000002	Prar	Praz.g_01146	Prar.g_00918
OG0000002	Pras	Praz.g_01146	Pras.g_00243
OG0000002	Prau	Praz.g_01146	Prau.g_01402
OG0000002	Prax	Praz.g_01146	Prax.g_01870
OG0000002	Prbd	Praz.g_01146	Prbd.g_01771
OG0000002	Pray	Praz.g_01146	Pray.g_01836
OG0000002	Prba	Praz.g_01146	Prba.g_00203
OG0000002	Prbi	Praz.g_01146	Prbi.g_01432
OG0000002	Prbj	Praz.g_01652	Prbj.g_00030
OG0000002	Prbk	Praz.g_01652	Prbk.g_01649
OG0000002	Prbl	Praz.g_01652	Prbl.g_01092
OG0000002	Praf	Praz.g_01652	Praf.g_00948
OG0000002	Prah	Praz.g_01652	Prah.g_01226
OG0000002	Praj	Praz.g_01652	Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487, Praj.g_01492, Praj.g_00670
OG0000002	Prbb	Praz.g_01652	Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544, Prbb.g_01549, Prbb.g_00683
OG0000002	Prbm	Praz.g_01652	Prbm.g_01578, Prbm.g_01577, Prbm.g_01582, Prbm.g_01576, Prbm.g_01581, Prbm.g_00712
OG0000002	Prbc	Praz.g_01652	Prbc.g_01475, Prbc.g_01474, Prbc.g_01479, Prbc.g_01473, Prbc.g_01478, Prbc.g_01759
OG0000002	Pral	Praz.g_01652	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764
OG0000002	Prat	Praz.g_01652	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751
OG0000002	Prak	Praz.g_01652	Prak.g_01202, Prak.g_01323, Prak.g_01200, Prak.g_01207, Prak.g_01494, Prak.g_00805
OG0000002	Prap	Praz.g_01652	Prap.g_00486, Prap.g_01946, Prap.g_00484, Prap.g_00491, Prap.g_00224, Prap.g_00823
OG0000002	Prbe	Praz.g_01652	Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584, Prbe.g_00208, Prbe.g_00452
OG0000002	Prbf	Praz.g_01652	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285
OG0000002	Prbg	Praz.g_01652	Prbg.g_01516, Prbg.g_00523, Prbg.g_01514, Prbg.g_01521, Prbg.g_00694, Prbg.g_01119
OG0000002	Prbn	Praz.g_01652	Prbn.g_01159, Prbn.g_01234, Prbn.g_01161, Prbn.g_01154, Prbn.g_00879, Prbn.g_01586
OG0000002	Pram	Praz.g_01652	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768
OG0000002	Prbh	Praz.g_01652	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912
OG0000002	Prag	Praz.g_01652	Prag.g_00656
OG0000002	Praw	Praz.g_01652	Praw.g_01844
OG0000002	Prav	Praz.g_01652	Prav.g_01276
OG0000002	Prab	Praz.g_01652	Prab.g_00683
OG0000002	Pran	Praz.g_01652	Pran.g_01500
OG0000002	Prai	Praz.g_01652	Prai.g_00707
OG0000002	Prac	Praz.g_01652	Prac.g_00693
OG0000002	Praq	Praz.g_01652	Praq.g_00807
OG0000002	Prar	Praz.g_01652	Prar.g_01508
OG0000002	Pras	Praz.g_01652	Pras.g_01554
OG0000002	Prau	Praz.g_01652	Prau.g_00718
OG0000002	Praa	Praz.g_01652	Praa.g_00678
OG0000002	Prae	Praz.g_01652	Prae.g_00652
OG0000002	Prax	Praz.g_01652	Prax.g_00964
OG0000002	Prbi	Praz.g_01652	Prbi.g_00681
OG0000002	Prad	Praz.g_01652	Prad.g_01252
OG0000002	Prao	Praz.g_01652	Prao.g_00116
OG0000002	Pray	Praz.g_01652	Pray.g_01085
OG0000002	Prba	Praz.g_01652	Prba.g_01639
OG0000002	Prbd	Praz.g_01652	Prbd.g_00566
OG0000004	Syaq	Praz.g_01635	Syaq.g_02603
OG0000004	Praj	Praz.g_01635	Praj.g_01396
OG0000004	Prbc	Praz.g_01635	Prbc.g_01381
OG0000004	Prbm	Praz.g_01635	Prbm.g_01483
OG0000004	Prbb	Praz.g_01635	Prbb.g_01450
OG0000004	Syan	Praz.g_01635	Syan.g_00183
OG0000004	Syar	Praz.g_01635	Syar.g_02051
OG0000004	Syas	Praz.g_01635	Syas.g_00176
OG0000004	Syao	Praz.g_01635	Syao.g_02374
OG0000004	Syae	Praz.g_01635	Syae.g_00779
OG0000004	Syac	Praz.g_01635	Syac.g_00898
OG0000004	Syah	Praz.g_01635	Syah.g_02017
OG0000004	Syam	Praz.g_01635	Syam.g_00787
OG0000004	Syai	Praz.g_01635	Syai.g_01994
OG0000004	Syaf	Praz.g_01635	Syaf.g_01455
OG0000004	Syaa	Praz.g_01635	Syaa.g_00892
OG0000004	Syad	Praz.g_01635	Syad.g_01304
OG0000004	Syaj	Praz.g_01635	Syaj.g_00441
OG0000004	Syab	Praz.g_01635	Syab.g_00549, Syab.g_01193
OG0000004	Syak	Praz.g_01635	Syak.g_01219, Syak.g_00720
OG0000004	Syag	Praz.g_01635	Syag.g_00988
OG0000004	Syal	Praz.g_01635	Syal.g_01809
OG0000004	Prbj	Praz.g_01635	Prbj.g_00754
OG0000004	Prbk	Praz.g_01635	Prbk.g_01760
OG0000004	Prbl	Praz.g_01635	Prbl.g_00021
OG0000004	Praf	Praz.g_01635	Praf.g_01121
OG0000004	Prah	Praz.g_01635	Prah.g_01022
OG0000004	Pral	Praz.g_01635	Pral.g_01743
OG0000004	Prat	Praz.g_01635	Prat.g_00772
OG0000004	Prak	Praz.g_01635	Prak.g_00826
OG0000004	Prap	Praz.g_01635	Prap.g_00802
OG0000004	Prbe	Praz.g_01635	Prbe.g_01203
OG0000004	Prbf	Praz.g_01635	Prbf.g_01264
OG0000004	Prbg	Praz.g_01635	Prbg.g_01140
OG0000004	Prbn	Praz.g_01635	Prbn.g_01565
OG0000004	Pram	Praz.g_01635	Pram.g_00789
OG0000004	Prbh	Praz.g_01635	Prbh.g_00933
OG0000004	Prab	Praz.g_01635	Prab.g_00700
OG0000004	Pran	Praz.g_01635	Pran.g_01483
OG0000004	Prai	Praz.g_01635	Prai.g_00724
OG0000004	Pras	Praz.g_01635	Pras.g_01571
OG0000004	Prau	Praz.g_01635	Prau.g_00735
OG0000004	Prad	Praz.g_01635	Prad.g_01269
OG0000004	Prae	Praz.g_01635	Prae.g_00669
OG0000004	Prbd	Praz.g_01635	Prbd.g_00549
OG0000004	Prav	Praz.g_01635	Prav.g_01293
OG0000004	Prao	Praz.g_01635	Prao.g_00133
OG0000004	Prbi	Praz.g_01635	Prbi.g_00698
OG0000004	Prac	Praz.g_01635	Prac.g_00676
OG0000004	Praq	Praz.g_01635	Praq.g_00824
OG0000004	Prar	Praz.g_01635	Prar.g_01525
OG0000004	Prax	Praz.g_01635	Prax.g_00947
OG0000004	Prag	Praz.g_01635	Prag.g_00673
OG0000004	Praw	Praz.g_01635	Praw.g_01827
OG0000004	Praa	Praz.g_01635	Praa.g_00695
OG0000004	Pray	Praz.g_01635	Pray.g_01068
OG0000004	Prba	Praz.g_01635	Prba.g_01622
OG0000004	Syar	Praz.g_00592	Syar.g_02225, Syar.g_00842
OG0000004	Syao	Praz.g_00592	Syao.g_01271, Syao.g_01007
OG0000004	Syas	Praz.g_00592	Syas.g_00509, Syas.g_00174, Syas.g_00311, Syas.g_00072
OG0000004	Syak	Praz.g_00592	Syak.g_00003, Syak.g_02297
