Orthogroup	Species	Syah	Orthologs
OG0000001	Prau	Syah.g_00726	Prau.g_01394, Prau.g_01267, Prau.g_01269
OG0000001	Pras	Syah.g_00726	Pras.g_00235, Pras.g_00118, Pras.g_00120, Pras.g_00541
OG0000001	Prbb	Syah.g_00726	Prbb.g_01611, Prbb.g_01883, Prbb.g_00474, Prbb.g_01915, Prbb.g_01157
OG0000001	Prbc	Syah.g_00726	Prbc.g_00588, Prbc.g_00892, Prbc.g_01530, Prbc.g_00925
OG0000001	Praj	Syah.g_00726	Praj.g_01549, Praj.g_01828, Praj.g_00463, Praj.g_01861, Praj.g_01112
OG0000001	Prbm	Syah.g_00726	Prbm.g_01633, Prbm.g_01905, Prbm.g_01906, Prbm.g_00496, Prbm.g_01940, Prbm.g_01426
OG0000001	Pral	Syah.g_00726	Pral.g_01236, Pral.g_01671, Pral.g_01296
OG0000001	Prat	Syah.g_00726	Prat.g_01285, Prat.g_01286, Prat.g_00851
OG0000001	Prak	Syah.g_00726	Prak.g_01302, Prak.g_00755
OG0000001	Prbg	Syah.g_00726	Prbg.g_00502, Prbg.g_01069
OG0000001	Prap	Syah.g_00726	Prap.g_01925, Prap.g_00653
OG0000001	Prbe	Syah.g_00726	Prbe.g_00400, Prbe.g_00112
OG0000001	Prbf	Syah.g_00726	Prbf.g_00068, Prbf.g_00831
OG0000001	Prbn	Syah.g_00726	Prbn.g_01213, Prbn.g_01923
OG0000001	Prbh	Syah.g_00726	Prbh.g_00001, Prbh.g_00863
OG0000001	Pram	Syah.g_00726	Pram.g_01954, Pram.g_01953, Pram.g_00719
OG0000001	Prab	Syah.g_00726	Prab.g_00788, Prab.g_01279, Prab.g_01281
OG0000001	Pran	Syah.g_00726	Pran.g_01395
OG0000001	Syam	Syah.g_00726	Syam.g_00946
OG0000001	Syaf	Syah.g_00726	Syaf.g_01640
OG0000001	Syai	Syah.g_00726	Syai.g_01716
OG0000001	Syad	Syah.g_00726	Syad.g_00628
OG0000001	Syaj	Syah.g_00726	Syaj.g_02674
OG0000001	Syae	Syah.g_00726	Syae.g_02061
OG0000001	Syac	Syah.g_00726	Syac.g_02154
OG0000001	Syak	Syah.g_01516	Syak.g_02139
OG0000001	Syag	Syah.g_01516	Syag.g_01942
OG0000001	Syaq	Syah.g_01516	Syaq.g_00118, Syaq.g_01435, Syaq.g_00115
OG0000001	Syal	Syah.g_01516	Syal.g_02215
OG0000001	Praf	Syah.g_01516	Praf.g_01031
OG0000001	Prah	Syah.g_01516	Prah.g_01159
OG0000001	Syae	Syah.g_01516	Syae.g_01416
OG0000001	Syam	Syah.g_01516	Syam.g_02177
OG0000001	Syad	Syah.g_01516	Syad.g_02864
OG0000001	Syaj	Syah.g_01516	Syaj.g_01949
OG0000001	Syai	Syah.g_01516	Syai.g_01197, Syai.g_02594
OG0000001	Syaf	Syah.g_01516	Syaf.g_00846
OG0000001	Syaa	Syah.g_01516	Syaa.g_02437
OG0000001	Syap	Syah.g_00040, Syah.g_00041	Syap.g_00785, Syap.g_02195, Syap.g_02194, Syap.g_02201, Syap.g_02615
OG0000001	Syas	Syah.g_00040, Syah.g_00041	Syas.g_00966, Syas.g_00967, Syas.g_00093, Syas.g_02373
OG0000001	Syao	Syah.g_00040, Syah.g_00041	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558
OG0000001	Syan	Syah.g_00040, Syah.g_00041	Syan.g_02266
OG0000001	Syar	Syah.g_00040, Syah.g_00041	Syar.g_00070
OG0000001	Syat	Syah.g_00040, Syah.g_00041	Syat.g_02908, Syat.g_02909
OG0000001	Syag	Syah.g_00040, Syah.g_00041	Syag.g_01943
OG0000001	Syaq	Syah.g_00040, Syah.g_00041	Syaq.g_01434
OG0000001	Syak	Syah.g_00040, Syah.g_00041	Syak.g_02138
OG0000001	Syab	Syah.g_00040, Syah.g_00041	Syab.g_02553, Syab.g_02555
OG0000001	Syal	Syah.g_00040, Syah.g_00041	Syal.g_00874, Syal.g_01184
OG0000001	Prah	Syah.g_00040, Syah.g_00041	Prah.g_02270
OG0000001	Praf	Syah.g_00040, Syah.g_00041	Praf.g_02422
OG0000001	Prbj	Syah.g_00040, Syah.g_00041	Prbj.g_01549, Prbj.g_02662
OG0000001	Prbk	Syah.g_00040, Syah.g_00041	Prbk.g_00561, Prbk.g_02701
OG0000001	Prbl	Syah.g_00040, Syah.g_00041	Prbl.g_00808, Prbl.g_02598
OG0000001	Syad	Syah.g_00040, Syah.g_00041	Syad.g_02865
OG0000001	Syaj	Syah.g_00040, Syah.g_00041	Syaj.g_01950
OG0000001	Syae	Syah.g_00040, Syah.g_00041	Syae.g_01417
OG0000001	Syaf	Syah.g_00040	Syaf.g_00845
OG0000001	Syac	Syah.g_00040	Syac.g_00341
OG0000001	Syai	Syah.g_00040	Syai.g_02595
OG0000001	Syac	Syah.g_00041	Syac.g_00340
OG0000001	Syab	Syah.g_00710	Syab.g_01509, Syab.g_01510
OG0000001	Syag	Syah.g_00710	Syag.g_00520
OG0000001	Syak	Syah.g_00710	Syak.g_00275, Syak.g_00579
OG0000001	Syaq	Syah.g_00710	Syaq.g_02178, Syaq.g_02413
OG0000001	Syan	Syah.g_00710	Syan.g_01149
OG0000001	Syat	Syah.g_00710	Syat.g_01540
OG0000001	Syaj	Syah.g_00710	Syaj.g_02660
OG0000001	Syad	Syah.g_00710	Syad.g_01238, Syad.g_00611
OG0000001	Syaf	Syah.g_00710	Syaf.g_01634
OG0000001	Syai	Syah.g_00710	Syai.g_01729
OG0000001	Syam	Syah.g_00710	Syam.g_00929
OG0000001	Syaa	Syah.g_00710	Syaa.g_02329
OG0000001	Syae	Syah.g_00710	Syae.g_02055
OG0000001	Syac	Syah.g_00710	Syac.g_02169
OG0000002	Prbj	Syah.g_01829	Prbj.g_02517, Prbj.g_00030
OG0000002	Prbk	Syah.g_01829	Prbk.g_02574, Prbk.g_01649
OG0000002	Prbl	Syah.g_01829	Prbl.g_01582, Prbl.g_01092
OG0000002	Praf	Syah.g_01829	Praf.g_01631, Praf.g_00948
OG0000002	Prah	Syah.g_01829	Prah.g_00562, Prah.g_01226
OG0000002	Praj	Syah.g_01829	Praj.g_00832, Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487, Praj.g_01492, Praj.g_00670
OG0000002	Prbc	Syah.g_01829	Prbc.g_01920, Prbc.g_01475, Prbc.g_01474, Prbc.g_01479, Prbc.g_01473, Prbc.g_01478, Prbc.g_01759
OG0000002	Prbb	Syah.g_01829	Prbb.g_00844, Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544, Prbb.g_01549, Prbb.g_00683
OG0000002	Prbm	Syah.g_01829	Prbm.g_00874, Prbm.g_01578, Prbm.g_01577, Prbm.g_01582, Prbm.g_01576, Prbm.g_01581, Prbm.g_00712
OG0000002	Prak	Syah.g_01829	Prak.g_00908, Prak.g_00913, Prak.g_01202, Prak.g_01323, Prak.g_01200, Prak.g_01207, Prak.g_01494, Prak.g_00805
OG0000002	Prap	Syah.g_01829	Prap.g_00720, Prap.g_00715, Prap.g_00486, Prap.g_01946, Prap.g_00484, Prap.g_00491, Prap.g_00224, Prap.g_00823
OG0000002	Prbe	Syah.g_01829	Prbe.g_01285, Prbe.g_01290, Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584, Prbe.g_00208, Prbe.g_00452
OG0000002	Prbf	Syah.g_01829	Prbf.g_01182, Prbf.g_01177, Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285
OG0000002	Prbg	Syah.g_01829	Prbg.g_01222, Prbg.g_01227, Prbg.g_01516, Prbg.g_00523, Prbg.g_01514, Prbg.g_01521, Prbg.g_00694, Prbg.g_01119
OG0000002	Prbn	Syah.g_01829	Prbn.g_01483, Prbn.g_01478, Prbn.g_01159, Prbn.g_01234, Prbn.g_01161, Prbn.g_01154, Prbn.g_00879, Prbn.g_01586
OG0000002	Pram	Syah.g_01829	Pram.g_00873, Pram.g_00879, Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768
OG0000002	Prbh	Syah.g_01829	Prbh.g_01016, Prbh.g_01022, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912
OG0000002	Pral	Syah.g_01829	Pral.g_01549, Pral.g_01554, Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764
OG0000002	Prat	Syah.g_01829	Prat.g_00977, Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751
OG0000002	Prav	Syah.g_01829	Prav.g_01466, Prav.g_01276
OG0000002	Prag	Syah.g_01829	Prag.g_01382, Prag.g_00656
OG0000002	Praw	Syah.g_01829	Praw.g_01009, Praw.g_01844
OG0000002	Prad	Syah.g_01829	Prad.g_00601, Prad.g_01252
OG0000002	Prai	Syah.g_01829	Prai.g_01363, Prai.g_00707
OG0000002	Pras	Syah.g_01829	Pras.g_00243, Pras.g_01554
OG0000002	Prau	Syah.g_01829	Prau.g_01402, Prau.g_00718
OG0000002	Prax	Syah.g_01829	Prax.g_01870, Prax.g_00964
OG0000002	Prbd	Syah.g_01829	Prbd.g_01771, Prbd.g_00566
OG0000002	Pray	Syah.g_01829	Pray.g_01836, Pray.g_01085
OG0000002	Praz	Syah.g_01829	Praz.g_01146, Praz.g_01652
OG0000002	Prba	Syah.g_01829	Prba.g_00203, Prba.g_01639
OG0000002	Prbi	Syah.g_01829	Prbi.g_01432, Prbi.g_00681
OG0000002	Prac	Syah.g_01829	Prac.g_00210, Prac.g_00693
OG0000002	Praq	Syah.g_01829	Praq.g_00168, Praq.g_00807
OG0000002	Prar	Syah.g_01829	Prar.g_00918, Prar.g_01508
OG0000002	Prae	Syah.g_01829	Prae.g_01361, Prae.g_00652
OG0000002	Praa	Syah.g_01829	Praa.g_01359, Praa.g_00678
OG0000002	Prao	Syah.g_01829	Prao.g_01246, Prao.g_00116
OG0000002	Prab	Syah.g_01829	Prab.g_00683
OG0000002	Pran	Syah.g_01829	Pran.g_01500
OG0000002	Syai	Syah.g_01829	Syai.g_01728
OG0000002	Syam	Syah.g_01829	Syam.g_00931
OG0000002	Syad	Syah.g_01829	Syad.g_00619
OG0000002	Syaj	Syah.g_01829	Syaj.g_02667
OG0000002	Syab	Syah.g_01829	Syab.g_02285
OG0000002	Syac	Syah.g_01829	Syac.g_01084
OG0000004	Syaq	Syah.g_02017	Syaq.g_02603
OG0000004	Praj	Syah.g_02017	Praj.g_01396
OG0000004	Prbc	Syah.g_02017	Prbc.g_01381
OG0000004	Prbm	Syah.g_02017	Prbm.g_01483
OG0000004	Prbb	Syah.g_02017	Prbb.g_01450
OG0000004	Syan	Syah.g_02017	Syan.g_00183
OG0000004	Syar	Syah.g_02017	Syar.g_02051
OG0000004	Syas	Syah.g_02017	Syas.g_00176
OG0000004	Syao	Syah.g_02017	Syao.g_02374
OG0000004	Prbj	Syah.g_02017	Prbj.g_00754
OG0000004	Prbk	Syah.g_02017	Prbk.g_01760
OG0000004	Prbl	Syah.g_02017	Prbl.g_00021
OG0000004	Praf	Syah.g_02017	Praf.g_01121
OG0000004	Prah	Syah.g_02017	Prah.g_01022
OG0000004	Prab	Syah.g_02017	Prab.g_00700
OG0000004	Pran	Syah.g_02017	Pran.g_01483
OG0000004	Prai	Syah.g_02017	Prai.g_00724
OG0000004	Prad	Syah.g_02017	Prad.g_01269
OG0000004	Praa	Syah.g_02017	Praa.g_00695
OG0000004	Pray	Syah.g_02017	Pray.g_01068
OG0000004	Praz	Syah.g_02017	Praz.g_01635
OG0000004	Prba	Syah.g_02017	Prba.g_01622
OG0000004	Prax	Syah.g_02017	Prax.g_00947
OG0000004	Prag	Syah.g_02017	Prag.g_00673
OG0000004	Praw	Syah.g_02017	Praw.g_01827
OG0000004	Prac	Syah.g_02017	Prac.g_00676
OG0000004	Praq	Syah.g_02017	Praq.g_00824
OG0000004	Prar	Syah.g_02017	Prar.g_01525
OG0000004	Prae	Syah.g_02017	Prae.g_00669
OG0000004	Prbd	Syah.g_02017	Prbd.g_00549
OG0000004	Prav	Syah.g_02017	Prav.g_01293
OG0000004	Prao	Syah.g_02017	Prao.g_00133
OG0000004	Prbi	Syah.g_02017	Prbi.g_00698
OG0000004	Pras	Syah.g_02017	Pras.g_01571
OG0000004	Prau	Syah.g_02017	Prau.g_00735
OG0000004	Pral	Syah.g_02017	Pral.g_01743
OG0000004	Prat	Syah.g_02017	Prat.g_00772
OG0000004	Prak	Syah.g_02017	Prak.g_00826
OG0000004	Prap	Syah.g_02017	Prap.g_00802
OG0000004	Prbe	Syah.g_02017	Prbe.g_01203
OG0000004	Prbf	Syah.g_02017	Prbf.g_01264
OG0000004	Prbg	Syah.g_02017	Prbg.g_01140
OG0000004	Prbn	Syah.g_02017	Prbn.g_01565
OG0000004	Pram	Syah.g_02017	Pram.g_00789
OG0000004	Prbh	Syah.g_02017	Prbh.g_00933
OG0000004	Syab	Syah.g_02017	Syab.g_00549, Syab.g_01193
OG0000004	Syak	Syah.g_02017	Syak.g_01219, Syak.g_00720
OG0000004	Syag	Syah.g_02017	Syag.g_00988
OG0000004	Syal	Syah.g_02017	Syal.g_01809
OG0000004	Syae	Syah.g_02017	Syae.g_00779
OG0000004	Syaa	Syah.g_02017	Syaa.g_00892
OG0000004	Syad	Syah.g_02017	Syad.g_01304
OG0000004	Syaj	Syah.g_02017	Syaj.g_00441
OG0000004	Syam	Syah.g_02017	Syam.g_00787
OG0000004	Syai	Syah.g_02017	Syai.g_01994
OG0000004	Syaf	Syah.g_02017	Syaf.g_01455
OG0000004	Syac	Syah.g_02017	Syac.g_00898
OG0000004	Praf	Syah.g_01967, Syah.g_00901	Praf.g_00743
OG0000004	Prah	Syah.g_01967, Syah.g_00901	Prah.g_01413
OG0000004	Prbj	Syah.g_01967, Syah.g_00901	Prbj.g_01777
OG0000004	Prbk	Syah.g_01967, Syah.g_00901	Prbk.g_01134
OG0000004	Prbl	Syah.g_01967, Syah.g_00901	Prbl.g_01771
OG0000004	Prbm	Syah.g_01967, Syah.g_00901	Prbm.g_00291
OG0000004	Praj	Syah.g_01967, Syah.g_00901	Praj.g_00271
OG0000004	Prbb	Syah.g_01967, Syah.g_00901	Prbb.g_00288
OG0000004	Prbc	Syah.g_01967, Syah.g_00901	Prbc.g_00339
OG0000004	Pram	Syah.g_01967, Syah.g_00901	Pram.g_00219
OG0000004	Prbh	Syah.g_01967, Syah.g_00901	Prbh.g_00548
OG0000004	Prak	Syah.g_01967, Syah.g_00901	Prak.g_00248
OG0000004	Prap	Syah.g_01967, Syah.g_00901	Prap.g_01480
OG0000004	Prbe	Syah.g_01967, Syah.g_00901	Prbe.g_01784
OG0000004	Prbf	Syah.g_01967, Syah.g_00901	Prbf.g_01570
OG0000004	Prbg	Syah.g_01967, Syah.g_00901	Prbg.g_01014
OG0000004	Prbn	Syah.g_01967, Syah.g_00901	Prbn.g_00318
OG0000004	Prat	Syah.g_01967, Syah.g_00901	Prat.g_00236
OG0000004	Pral	Syah.g_01967, Syah.g_00901	Pral.g_00809
OG0000004	Prac	Syah.g_01967, Syah.g_00901	Prac.g_01698
OG0000004	Praq	Syah.g_01967, Syah.g_00901	Praq.g_01770
OG0000004	Prar	Syah.g_01967, Syah.g_00901	Prar.g_00095
OG0000004	Prav	Syah.g_01967, Syah.g_00901	Prav.g_00806
OG0000004	Prai	Syah.g_01967, Syah.g_00901	Prai.g_00243
OG0000004	Prab	Syah.g_01967, Syah.g_00901	Prab.g_00223
OG0000004	Pran	Syah.g_01967, Syah.g_00901	Pran.g_00200
OG0000004	Prag	Syah.g_01967, Syah.g_00901	Prag.g_00225
OG0000004	Praw	Syah.g_01967, Syah.g_00901	Praw.g_01203
OG0000004	Praa	Syah.g_01967, Syah.g_00901	Praa.g_00232
OG0000004	Pras	Syah.g_01967, Syah.g_00901	Pras.g_01084
OG0000004	Prau	Syah.g_01967, Syah.g_00901	Prau.g_00233
OG0000004	Prae	Syah.g_01967, Syah.g_00901	Prae.g_00235
OG0000004	Prax	Syah.g_01967, Syah.g_00901	Prax.g_00986
OG0000004	Pray	Syah.g_01967, Syah.g_00901	Pray.g_00713
OG0000004	Praz	Syah.g_01967, Syah.g_00901	Praz.g_00592
OG0000004	Prba	Syah.g_01967, Syah.g_00901	Prba.g_00451
OG0000004	Prbd	Syah.g_01967, Syah.g_00901	Prbd.g_01007
OG0000004	Prbi	Syah.g_01967, Syah.g_00901	Prbi.g_00256
OG0000004	Prad	Syah.g_01967, Syah.g_00901	Prad.g_01759
OG0000004	Prao	Syah.g_01967, Syah.g_00901	Prao.g_00370
OG0000004	Syar	Syah.g_01967	Syar.g_02225
OG0000004	Syan	Syah.g_01967	Syan.g_00989
OG0000004	Syao	Syah.g_01967	Syao.g_01007
OG0000004	Syas	Syah.g_01967	Syas.g_00174, Syas.g_00311
OG0000004	Syak	Syah.g_01967	Syak.g_00003
OG0000004	Syab	Syah.g_01967	Syab.g_01911
OG0000004	Syal	Syah.g_01967	Syal.g_02718
OG0000004	Syaq	Syah.g_01967	Syaq.g_02042
OG0000004	Syaa	Syah.g_01967	Syaa.g_01667
OG0000004	Syae	Syah.g_01967	Syae.g_00042
OG0000004	Syad	Syah.g_01967	Syad.g_02184
OG0000004	Syaj	Syah.g_01967	Syaj.g_01314
OG0000004	Syag	Syah.g_01967	Syag.g_00370
OG0000004	Syaf	Syah.g_01967	Syaf.g_02351
OG0000004	Syai	Syah.g_01967	Syai.g_01062
OG0000004	Syam	Syah.g_01967	Syam.g_01499
OG0000004	Syac	Syah.g_01967	Syac.g_00948
OG0000004	Syap	Syah.g_00901	Syap.g_01987
OG0000004	Syar	Syah.g_00901	Syar.g_00842
OG0000004	Syas	Syah.g_00901	Syas.g_00072
OG0000004	Syag	Syah.g_00901	Syag.g_01790
OG0000004	Syaq	Syah.g_00901	Syaq.g_01567
OG0000004	Syak	Syah.g_00901	Syak.g_02297
OG0000004	Syab	Syah.g_00901	Syab.g_02377
OG0000004	Syal	Syah.g_00901	Syal.g_00691
OG0000004	Syad	Syah.g_00901	Syad.g_00810
OG0000004	Syaj	Syah.g_00901	Syaj.g_02853
OG0000004	Syae	Syah.g_00901	Syae.g_02231
OG0000004	Syaa	Syah.g_00901	Syaa.g_02116
OG0000004	Syaf	Syah.g_00901	Syaf.g_02794
OG0000004	Syai	Syah.g_00901	Syai.g_00530
OG0000004	Syam	Syah.g_00901	Syam.g_00501
OG0000004	Syac	Syah.g_00901	Syac.g_01975
OG0000005	Prav	Syah.g_02403	Prav.g_01774
OG0000005	Prag	Syah.g_02403	Prag.g_01682
OG0000005	Praw	Syah.g_02403	Praw.g_00528
OG0000005	Prad	Syah.g_02403	Prad.g_00928
OG0000005	Prae	Syah.g_02403	Prae.g_01636
OG0000005	Prax	Syah.g_02403	Prax.g_01546
OG0000005	Prau	Syah.g_02403	Prau.g_01745
OG0000005	Pras	Syah.g_02403	Pras.g_00563
OG0000005	Prbd	Syah.g_02403	Prbd.g_01512
OG0000005	Prao	Syah.g_02403	Prao.g_01565
OG0000005	Prac	Syah.g_02403	Prac.g_00612
OG0000005	Praq	Syah.g_02403	Praq.g_00484
OG0000005	Prar	Syah.g_02403	Prar.g_01130
OG0000005	Prbi	Syah.g_02403	Prbi.g_01800
OG0000005	Praa	Syah.g_02403	Praa.g_01648
OG0000005	Pray	Syah.g_02403	Pray.g_01546
OG0000005	Praz	Syah.g_02403	Praz.g_00864
OG0000005	Prba	Syah.g_02403	Prba.g_00607
OG0000005	Prab	Syah.g_02403	Prab.g_01682
OG0000005	Pran	Syah.g_02403	Pran.g_00983
OG0000005	Prai	Syah.g_02403	Prai.g_01651
OG0000005	Prbc	Syah.g_02403	Prbc.g_00098
OG0000005	Praj	Syah.g_02403	Praj.g_01349
OG0000005	Prbb	Syah.g_02403	Prbb.g_01393
OG0000005	Syab	Syah.g_02403	Syab.g_02289
OG0000005	Syal	Syah.g_02403	Syal.g_00606
OG0000005	Syag	Syah.g_02403	Syag.g_01708
OG0000005	Syak	Syah.g_02403	Syak.g_02401
OG0000005	Syaq	Syah.g_02403	Syaq.g_01658
OG0000005	Syar	Syah.g_02403	Syar.g_02952
OG0000005	Syan	Syah.g_02403	Syan.g_01423
OG0000005	Syao	Syah.g_02403	Syao.g_01680
OG0000005	Syap	Syah.g_02403	Syap.g_01773
OG0000005	Syas	Syah.g_02403	Syas.g_02665
OG0000005	Syat	Syah.g_02403	Syat.g_03065
OG0000005	Syad	Syah.g_02403	Syad.g_02639
OG0000005	Syaj	Syah.g_02403	Syaj.g_01736
OG0000005	Syaa	Syah.g_02403	Syaa.g_00534
OG0000005	Syam	Syah.g_02403	Syam.g_02004
OG0000005	Syaf	Syah.g_02403	Syaf.g_01017
OG0000005	Syai	Syah.g_02403	Syai.g_02393
OG0000005	Syae	Syah.g_02403	Syae.g_01179
OG0000005	Syac	Syah.g_02403	Syac.g_00527
OG0000005	Praf	Syah.g_02363	Praf.g_00503
OG0000005	Prah	Syah.g_02363	Prah.g_01652
OG0000005	Prbj	Syah.g_02363	Prbj.g_00883
OG0000005	Prbk	Syah.g_02363	Prbk.g_00933
OG0000005	Prbl	Syah.g_02363	Prbl.g_00419
OG0000005	Pral	Syah.g_02363	Pral.g_01075
OG0000005	Prat	Syah.g_02363	Prat.g_01440
OG0000005	Prak	Syah.g_02363	Prak.g_01474
OG0000005	Prap	Syah.g_02363	Prap.g_00204
OG0000005	Prbe	Syah.g_02363	Prbe.g_00228
OG0000005	Prbf	Syah.g_02363	Prbf.g_00240
OG0000005	Prbg	Syah.g_02363	Prbg.g_00674
OG0000005	Prbn	Syah.g_02363	Prbn.g_00899
OG0000005	Pram	Syah.g_02363	Pram.g_01295
OG0000005	Prbh	Syah.g_02363	Prbh.g_00182
OG0000005	Prac	Syah.g_02363	Prac.g_00335
OG0000005	Praq	Syah.g_02363	Praq.g_00370
OG0000005	Prar	Syah.g_02363	Prar.g_00771
OG0000005	Praa	Syah.g_02363	Praa.g_01553
OG0000005	Prad	Syah.g_02363	Prad.g_00438
OG0000005	Prae	Syah.g_02363	Prae.g_01535
OG0000005	Prag	Syah.g_02363	Prag.g_01566
OG0000005	Praw	Syah.g_02363	Praw.g_00413
OG0000005	Prax	Syah.g_02363	Prax.g_01652
OG0000005	Pray	Syah.g_02363	Pray.g_01646
OG0000005	Praz	Syah.g_02363	Praz.g_00965
OG0000005	Prba	Syah.g_02363	Prba.g_00312
OG0000005	Prbi	Syah.g_02363	Prbi.g_01666
OG0000005	Prao	Syah.g_02363	Prao.g_01472
OG0000005	Prav	Syah.g_02363	Prav.g_01654
OG0000005	Prbd	Syah.g_02363	Prbd.g_01612
OG0000005	Pras	Syah.g_02363	Pras.g_00429
OG0000005	Prau	Syah.g_02363	Prau.g_01607
OG0000005	Prab	Syah.g_02363	Prab.g_01542
OG0000005	Pran	Syah.g_02363	Pran.g_00657
OG0000005	Prai	Syah.g_02363	Prai.g_01538
OG0000005	Syap	Syah.g_02363	Syap.g_01218
OG0000005	Syat	Syah.g_02363	Syat.g_03105
OG0000005	Syas	Syah.g_02363	Syas.g_02704
OG0000005	Prbc	Syah.g_02363	Prbc.g_00788
OG0000005	Praj	Syah.g_02363	Praj.g_01712
OG0000005	Prbb	Syah.g_02363	Prbb.g_01766
OG0000005	Prbm	Syah.g_02363	Prbm.g_01790
OG0000005	Syar	Syah.g_02363	Syar.g_02909
OG0000005	Syaq	Syah.g_02363	Syaq.g_01692
OG0000005	Syad	Syah.g_02363	Syad.g_02596
OG0000005	Syaj	Syah.g_02363	Syaj.g_01698
OG0000005	Syan	Syah.g_02363	Syan.g_01378
OG0000005	Syao	Syah.g_02363	Syao.g_01578
OG0000005	Syae	Syah.g_02363	Syae.g_01143
OG0000005	Syaa	Syah.g_02363	Syaa.g_00573
OG0000005	Syab	Syah.g_02363	Syab.g_02232
OG0000005	Syac	Syah.g_02363	Syac.g_00569
OG0000005	Syaf	Syah.g_02363	Syaf.g_01057
OG0000005	Syag	Syah.g_02363	Syag.g_01667
OG0000005	Syai	Syah.g_02363	Syai.g_02356
OG0000005	Syak	Syah.g_02363	Syak.g_02436
OG0000005	Syal	Syah.g_02363	Syal.g_00565
OG0000005	Syam	Syah.g_02363	Syam.g_01970
OG0000005	Syaq	Syah.g_01827	Syaq.g_00236
OG0000005	Syab	Syah.g_01827	Syab.g_00981
OG0000005	Syal	Syah.g_01827	Syal.g_01664
OG0000005	Syat	Syah.g_01827	Syat.g_01038
OG0000005	Syar	Syah.g_01827	Syar.g_01752
OG0000005	Syan	Syah.g_01827	Syan.g_00449
OG0000005	Syao	Syah.g_01827	Syao.g_01210
OG0000005	Syad	Syah.g_01827	Syad.g_02028
OG0000005	Syaj	Syah.g_01827	Syaj.g_01155
OG0000005	Syaf	Syah.g_01827	Syaf.g_01352, Syaf.g_01732
OG0000005	Syai	Syah.g_01827	Syai.g_02068, Syai.g_01611
