Orthogroup	Species	Syar	Orthologs
OG0000004	Prao	Syar.g_02051	Prao.g_00133
OG0000004	Prbi	Syar.g_02051	Prbi.g_00698
OG0000004	Pras	Syar.g_02051	Pras.g_01571
OG0000004	Prau	Syar.g_02051	Prau.g_00735
OG0000004	Pral	Syar.g_02051	Pral.g_01743
OG0000004	Prat	Syar.g_02051	Prat.g_00772
OG0000004	Prak	Syar.g_02051	Prak.g_00826
OG0000004	Prap	Syar.g_02051	Prap.g_00802
OG0000004	Prbe	Syar.g_02051	Prbe.g_01203
OG0000004	Prbf	Syar.g_02051	Prbf.g_01264
OG0000004	Prbg	Syar.g_02051	Prbg.g_01140
OG0000004	Prbn	Syar.g_02051	Prbn.g_01565
OG0000004	Pram	Syar.g_02051	Pram.g_00789
OG0000004	Prbh	Syar.g_02051	Prbh.g_00933
OG0000004	Syae	Syar.g_02051	Syae.g_00779
OG0000004	Syac	Syar.g_02051	Syac.g_00898
OG0000004	Syah	Syar.g_02051	Syah.g_02017
OG0000004	Syam	Syar.g_02051	Syam.g_00787
OG0000004	Syai	Syar.g_02051	Syai.g_01994
OG0000004	Syaf	Syar.g_02051	Syaf.g_01455
OG0000004	Syaa	Syar.g_02051	Syaa.g_00892
OG0000004	Syad	Syar.g_02051	Syad.g_01304
OG0000004	Syaj	Syar.g_02051	Syaj.g_00441
OG0000004	Syab	Syar.g_02051	Syab.g_00549, Syab.g_01193
OG0000004	Syak	Syar.g_02051	Syak.g_01219, Syak.g_00720
OG0000004	Syag	Syar.g_02051	Syag.g_00988
OG0000004	Syal	Syar.g_02051	Syal.g_01809
OG0000004	Praj	Syar.g_02051	Praj.g_01396
OG0000004	Prbc	Syar.g_02051	Prbc.g_01381
OG0000004	Prbm	Syar.g_02051	Prbm.g_01483
OG0000004	Prbb	Syar.g_02051	Prbb.g_01450
OG0000004	Syao	Syar.g_02051	Syao.g_02374
OG0000004	Syan	Syar.g_02051	Syan.g_00183
OG0000004	Syas	Syar.g_02051	Syas.g_00176
OG0000004	Praf	Syar.g_02225, Syar.g_00842	Praf.g_00743
OG0000004	Prah	Syar.g_02225, Syar.g_00842	Prah.g_01413
OG0000004	Prbj	Syar.g_02225, Syar.g_00842	Prbj.g_01777
OG0000004	Prbk	Syar.g_02225, Syar.g_00842	Prbk.g_01134
OG0000004	Prbl	Syar.g_02225, Syar.g_00842	Prbl.g_01771
OG0000004	Prbm	Syar.g_02225, Syar.g_00842	Prbm.g_00291
OG0000004	Praj	Syar.g_02225, Syar.g_00842	Praj.g_00271
OG0000004	Prbb	Syar.g_02225, Syar.g_00842	Prbb.g_00288
OG0000004	Prbc	Syar.g_02225, Syar.g_00842	Prbc.g_00339
OG0000004	Pram	Syar.g_02225, Syar.g_00842	Pram.g_00219
OG0000004	Prbh	Syar.g_02225, Syar.g_00842	Prbh.g_00548
OG0000004	Prak	Syar.g_02225, Syar.g_00842	Prak.g_00248
OG0000004	Prap	Syar.g_02225, Syar.g_00842	Prap.g_01480
OG0000004	Prbe	Syar.g_02225, Syar.g_00842	Prbe.g_01784
OG0000004	Prbf	Syar.g_02225, Syar.g_00842	Prbf.g_01570
OG0000004	Prbg	Syar.g_02225, Syar.g_00842	Prbg.g_01014
OG0000004	Prbn	Syar.g_02225, Syar.g_00842	Prbn.g_00318
OG0000004	Prat	Syar.g_02225, Syar.g_00842	Prat.g_00236
OG0000004	Pral	Syar.g_02225, Syar.g_00842	Pral.g_00809
OG0000004	Prac	Syar.g_02225, Syar.g_00842	Prac.g_01698
OG0000004	Praq	Syar.g_02225, Syar.g_00842	Praq.g_01770
OG0000004	Prar	Syar.g_02225, Syar.g_00842	Prar.g_00095
OG0000004	Prav	Syar.g_02225, Syar.g_00842	Prav.g_00806
OG0000004	Prai	Syar.g_02225, Syar.g_00842	Prai.g_00243
OG0000004	Prab	Syar.g_02225, Syar.g_00842	Prab.g_00223
OG0000004	Pran	Syar.g_02225, Syar.g_00842	Pran.g_00200
OG0000004	Prag	Syar.g_02225, Syar.g_00842	Prag.g_00225
OG0000004	Praw	Syar.g_02225, Syar.g_00842	Praw.g_01203
OG0000004	Praa	Syar.g_02225, Syar.g_00842	Praa.g_00232
OG0000004	Pras	Syar.g_02225, Syar.g_00842	Pras.g_01084
OG0000004	Prau	Syar.g_02225, Syar.g_00842	Prau.g_00233
OG0000004	Prae	Syar.g_02225, Syar.g_00842	Prae.g_00235
OG0000004	Prax	Syar.g_02225, Syar.g_00842	Prax.g_00986
OG0000004	Pray	Syar.g_02225, Syar.g_00842	Pray.g_00713
OG0000004	Praz	Syar.g_02225, Syar.g_00842	Praz.g_00592
OG0000004	Prba	Syar.g_02225, Syar.g_00842	Prba.g_00451
OG0000004	Prbd	Syar.g_02225, Syar.g_00842	Prbd.g_01007
OG0000004	Prbi	Syar.g_02225, Syar.g_00842	Prbi.g_00256
OG0000004	Prad	Syar.g_02225, Syar.g_00842	Prad.g_01759
OG0000004	Prao	Syar.g_02225, Syar.g_00842	Prao.g_00370
OG0000004	Syao	Syar.g_02225	Syao.g_01271, Syao.g_01007
OG0000004	Syas	Syar.g_02225	Syas.g_00509, Syas.g_00174, Syas.g_00311
OG0000004	Syak	Syar.g_02225	Syak.g_00003
OG0000004	Syab	Syar.g_02225	Syab.g_01911
OG0000004	Syal	Syar.g_02225	Syal.g_02718
OG0000004	Syaq	Syar.g_02225	Syaq.g_02042
OG0000004	Syaa	Syar.g_02225	Syaa.g_01667
OG0000004	Syae	Syar.g_02225	Syae.g_00042
OG0000004	Syad	Syar.g_02225	Syad.g_02184
OG0000004	Syaj	Syar.g_02225	Syaj.g_01314
OG0000004	Syag	Syar.g_02225	Syag.g_00370
OG0000004	Syac	Syar.g_02225	Syac.g_00948
OG0000004	Syah	Syar.g_02225	Syah.g_01967
OG0000004	Syaf	Syar.g_02225	Syaf.g_02351
OG0000004	Syai	Syar.g_02225	Syai.g_01062
OG0000004	Syam	Syar.g_02225	Syam.g_01499
OG0000004	Syan	Syar.g_02225	Syan.g_00989
OG0000004	Syad	Syar.g_00842	Syad.g_00810
OG0000004	Syaj	Syar.g_00842	Syaj.g_02853
OG0000004	Syae	Syar.g_00842	Syae.g_02231
OG0000004	Syaa	Syar.g_00842	Syaa.g_02116
OG0000004	Syac	Syar.g_00842	Syac.g_01975
OG0000004	Syah	Syar.g_00842	Syah.g_00901
OG0000004	Syaf	Syar.g_00842	Syaf.g_02794
OG0000004	Syai	Syar.g_00842	Syai.g_00530
OG0000004	Syam	Syar.g_00842	Syam.g_00501
OG0000004	Syag	Syar.g_00842	Syag.g_01790
OG0000004	Syaq	Syar.g_00842	Syaq.g_01567
OG0000004	Syak	Syar.g_00842	Syak.g_02297
OG0000004	Syab	Syar.g_00842	Syab.g_02377
OG0000004	Syal	Syar.g_00842	Syal.g_00691
OG0000004	Syap	Syar.g_00842	Syap.g_01987
OG0000004	Syas	Syar.g_00842	Syas.g_00072
OG0000005	Prav	Syar.g_02952	Prav.g_01774
OG0000005	Prag	Syar.g_02952	Prag.g_01682
OG0000005	Praw	Syar.g_02952	Praw.g_00528
OG0000005	Prad	Syar.g_02952	Prad.g_00928
OG0000005	Prae	Syar.g_02952	Prae.g_01636
OG0000005	Prax	Syar.g_02952	Prax.g_01546
OG0000005	Prau	Syar.g_02952	Prau.g_01745
OG0000005	Pras	Syar.g_02952	Pras.g_00563
OG0000005	Prbd	Syar.g_02952	Prbd.g_01512
OG0000005	Prao	Syar.g_02952	Prao.g_01565
OG0000005	Prac	Syar.g_02952	Prac.g_00612
OG0000005	Praq	Syar.g_02952	Praq.g_00484
OG0000005	Prar	Syar.g_02952	Prar.g_01130
OG0000005	Prbi	Syar.g_02952	Prbi.g_01800
OG0000005	Praa	Syar.g_02952	Praa.g_01648
OG0000005	Pray	Syar.g_02952	Pray.g_01546
OG0000005	Praz	Syar.g_02952	Praz.g_00864
OG0000005	Prba	Syar.g_02952	Prba.g_00607
OG0000005	Prab	Syar.g_02952	Prab.g_01682
OG0000005	Pran	Syar.g_02952	Pran.g_00983
OG0000005	Prai	Syar.g_02952	Prai.g_01651
OG0000005	Prbc	Syar.g_02952	Prbc.g_00098
OG0000005	Praj	Syar.g_02952	Praj.g_01349
OG0000005	Prbb	Syar.g_02952	Prbb.g_01393
OG0000005	Syab	Syar.g_02952	Syab.g_02289
OG0000005	Syal	Syar.g_02952	Syal.g_00606
OG0000005	Syag	Syar.g_02952	Syag.g_01708
OG0000005	Syak	Syar.g_02952	Syak.g_02401
OG0000005	Syaq	Syar.g_02952	Syaq.g_01658
OG0000005	Syat	Syar.g_02952	Syat.g_03065
OG0000005	Syae	Syar.g_02952	Syae.g_01179
OG0000005	Syac	Syar.g_02952	Syac.g_00527
OG0000005	Syah	Syar.g_02952	Syah.g_02403
OG0000005	Syaa	Syar.g_02952	Syaa.g_00534
OG0000005	Syam	Syar.g_02952	Syam.g_02004
OG0000005	Syaf	Syar.g_02952	Syaf.g_01017
OG0000005	Syai	Syar.g_02952	Syai.g_02393
OG0000005	Syad	Syar.g_02952	Syad.g_02639
OG0000005	Syaj	Syar.g_02952	Syaj.g_01736
OG0000005	Syap	Syar.g_02952	Syap.g_01773
OG0000005	Syas	Syar.g_02952	Syas.g_02665
OG0000005	Syan	Syar.g_02952	Syan.g_01423
OG0000005	Syao	Syar.g_02952	Syao.g_01680
OG0000005	Praf	Syar.g_02909	Praf.g_00503
OG0000005	Prah	Syar.g_02909	Prah.g_01652
OG0000005	Prbj	Syar.g_02909	Prbj.g_00883
OG0000005	Prbk	Syar.g_02909	Prbk.g_00933
OG0000005	Prbl	Syar.g_02909	Prbl.g_00419
OG0000005	Pral	Syar.g_02909	Pral.g_01075
OG0000005	Prat	Syar.g_02909	Prat.g_01440
OG0000005	Prak	Syar.g_02909	Prak.g_01474
OG0000005	Prap	Syar.g_02909	Prap.g_00204
OG0000005	Prbe	Syar.g_02909	Prbe.g_00228
OG0000005	Prbf	Syar.g_02909	Prbf.g_00240
OG0000005	Prbg	Syar.g_02909	Prbg.g_00674
OG0000005	Prbn	Syar.g_02909	Prbn.g_00899
OG0000005	Pram	Syar.g_02909	Pram.g_01295
OG0000005	Prbh	Syar.g_02909	Prbh.g_00182
OG0000005	Prac	Syar.g_02909	Prac.g_00335
OG0000005	Praq	Syar.g_02909	Praq.g_00370
OG0000005	Prar	Syar.g_02909	Prar.g_00771
OG0000005	Praa	Syar.g_02909	Praa.g_01553
OG0000005	Prad	Syar.g_02909	Prad.g_00438
OG0000005	Prae	Syar.g_02909	Prae.g_01535
OG0000005	Prag	Syar.g_02909	Prag.g_01566
OG0000005	Praw	Syar.g_02909	Praw.g_00413
OG0000005	Prax	Syar.g_02909	Prax.g_01652
OG0000005	Pray	Syar.g_02909	Pray.g_01646
OG0000005	Praz	Syar.g_02909	Praz.g_00965
OG0000005	Prba	Syar.g_02909	Prba.g_00312
OG0000005	Prbi	Syar.g_02909	Prbi.g_01666
OG0000005	Prao	Syar.g_02909	Prao.g_01472
OG0000005	Prav	Syar.g_02909	Prav.g_01654
OG0000005	Prbd	Syar.g_02909	Prbd.g_01612
OG0000005	Pras	Syar.g_02909	Pras.g_00429
OG0000005	Prau	Syar.g_02909	Prau.g_01607
OG0000005	Prab	Syar.g_02909	Prab.g_01542
OG0000005	Pran	Syar.g_02909	Pran.g_00657
OG0000005	Prai	Syar.g_02909	Prai.g_01538
OG0000005	Syap	Syar.g_02909	Syap.g_01218
OG0000005	Syat	Syar.g_02909	Syat.g_03105
OG0000005	Syas	Syar.g_02909	Syas.g_02704
OG0000005	Syaq	Syar.g_02909	Syaq.g_01692
OG0000005	Syad	Syar.g_02909	Syad.g_02596
OG0000005	Syaj	Syar.g_02909	Syaj.g_01698
OG0000005	Syan	Syar.g_02909	Syan.g_01378
OG0000005	Syao	Syar.g_02909	Syao.g_01578
OG0000005	Syae	Syar.g_02909	Syae.g_01143
OG0000005	Syaa	Syar.g_02909	Syaa.g_00573
OG0000005	Syab	Syar.g_02909	Syab.g_02232
OG0000005	Syac	Syar.g_02909	Syac.g_00569
OG0000005	Syaf	Syar.g_02909	Syaf.g_01057
OG0000005	Syag	Syar.g_02909	Syag.g_01667
OG0000005	Syai	Syar.g_02909	Syai.g_02356
OG0000005	Syak	Syar.g_02909	Syak.g_02436
OG0000005	Syal	Syar.g_02909	Syal.g_00565
OG0000005	Syam	Syar.g_02909	Syam.g_01970
OG0000005	Syah	Syar.g_02909	Syah.g_02363
OG0000005	Prbc	Syar.g_02909	Prbc.g_00788
OG0000005	Praj	Syar.g_02909	Praj.g_01712
OG0000005	Prbb	Syar.g_02909	Prbb.g_01766
OG0000005	Prbm	Syar.g_02909	Prbm.g_01790
OG0000005	Syan	Syar.g_01752	Syan.g_00449
OG0000005	Syao	Syar.g_01752	Syao.g_01210
OG0000005	Syad	Syar.g_01752	Syad.g_02028
OG0000005	Syaj	Syar.g_01752	Syaj.g_01155
OG0000005	Syac	Syar.g_01752	Syac.g_01087
OG0000005	Syah	Syar.g_01752	Syah.g_01827
OG0000005	Syaf	Syar.g_01752	Syaf.g_01352, Syaf.g_01732
OG0000005	Syai	Syar.g_01752	Syai.g_02068, Syai.g_01611
OG0000005	Syam	Syar.g_01752	Syam.g_00715, Syam.g_01029
OG0000005	Syae	Syar.g_01752	Syae.g_00257
OG0000005	Syaa	Syar.g_01752	Syaa.g_01449
OG0000005	Syaq	Syar.g_01752	Syaq.g_00236
OG0000005	Syab	Syar.g_01752	Syab.g_00981
OG0000005	Syal	Syar.g_01752	Syal.g_01664
OG0000005	Syat	Syar.g_01752	Syat.g_01038
OG0000006	Praj	Syar.g_00151, Syar.g_02056, Syar.g_03013	Praj.g_00282, Praj.g_01281, Praj.g_01505
OG0000006	Prbb	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prbb.g_00299, Prbb.g_01328, Prbb.g_01560
OG0000006	Prbc	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prbc.g_02202
OG0000006	Prbm	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prbm.g_00302, Prbm.g_01236, Prbm.g_01588
OG0000006	Pral	Syar.g_00151, Syar.g_02056, Syar.g_03013	Pral.g_00797
OG0000006	Prat	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prat.g_00248
OG0000006	Prak	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prak.g_00258
OG0000006	Prap	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prap.g_01470
OG0000006	Prbe	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prbe.g_01794
OG0000006	Prbf	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prbf.g_01580
OG0000006	Prbg	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prbg.g_01024
OG0000006	Prbn	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prbn.g_00308
OG0000006	Pram	Syar.g_00151, Syar.g_02056, Syar.g_03013	Pram.g_00229
OG0000006	Prbh	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prbh.g_00538
OG0000006	Prab	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prab.g_00231
OG0000006	Prai	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prai.g_00252, Prai.g_00254
OG0000006	Pran	Syar.g_00151, Syar.g_02056, Syar.g_03013	Pran.g_01951
OG0000006	Prac	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prac.g_01689
OG0000006	Praq	Syar.g_00151, Syar.g_02056, Syar.g_03013	Praq.g_01761
OG0000006	Prar	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prar.g_00086
OG0000006	Praa	Syar.g_00151, Syar.g_02056, Syar.g_03013	Praa.g_00241, Praa.g_01245
OG0000006	Prad	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prad.g_01750
OG0000006	Prae	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prae.g_00244
OG0000006	Prao	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prao.g_00379
OG0000006	Pras	Syar.g_00151, Syar.g_02056, Syar.g_03013	Pras.g_00148, Pras.g_01093
OG0000006	Prau	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prau.g_01316
OG0000006	Prax	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prax.g_01972
OG0000006	Pray	Syar.g_00151, Syar.g_02056, Syar.g_03013	Pray.g_00722
OG0000006	Praz	Syar.g_00151, Syar.g_02056, Syar.g_03013	Praz.g_00601
OG0000006	Prba	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prba.g_00460
OG0000006	Prbd	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prbd.g_00998
OG0000006	Prbi	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prbi.g_00265
OG0000006	Prag	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prag.g_00234, Prag.g_01231
OG0000006	Prav	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prav.g_02001
OG0000006	Praw	Syar.g_00151, Syar.g_02056, Syar.g_03013	Praw.g_01950
OG0000006	Prah	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prah.g_00475, Prah.g_01767
OG0000006	Praf	Syar.g_00151, Syar.g_02056, Syar.g_03013	Praf.g_00396, Praf.g_01719
OG0000006	Prbj	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prbj.g_02699
OG0000006	Prbk	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prbk.g_02695
OG0000006	Prbl	Syar.g_00151, Syar.g_02056, Syar.g_03013	Prbl.g_02601
OG0000006	Syan	Syar.g_00151, Syar.g_02056, Syar.g_03013	Syan.g_01505, Syan.g_02101, Syan.g_02441
OG0000006	Syas	Syar.g_00151, Syar.g_02056, Syar.g_03013	Syas.g_01684, Syas.g_02565
OG0000006	Syad	Syar.g_00151, Syar.g_02056, Syar.g_03013	Syad.g_00588, Syad.g_00829
OG0000006	Syaf	Syar.g_00151, Syar.g_02056, Syar.g_03013	Syaf.g_00179, Syaf.g_02778
OG0000006	Syag	Syar.g_00151, Syar.g_02056, Syar.g_03013	Syag.g_01772, Syag.g_02678, Syag.g_02687
OG0000006	Syak	Syar.g_00151, Syar.g_02056, Syar.g_03013	Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317
OG0000006	Syaq	Syar.g_00151, Syar.g_02056, Syar.g_03013	Syaq.g_00696, Syaq.g_01590
OG0000006	Syab	Syar.g_00151, Syar.g_02056, Syar.g_03013	Syab.g_00365, Syab.g_01847, Syab.g_02361
OG0000006	Syal	Syar.g_00151, Syar.g_02056, Syar.g_03013	Syal.g_00674
OG0000006	Syaj	Syar.g_00151, Syar.g_02056, Syar.g_03013	Syaj.g_02635
