Orthogroup	Species	Syao	Orthologs
OG0000001	Pram	Syao.g_00314	Pram.g_01954, Pram.g_01953, Pram.g_00719
OG0000001	Prab	Syao.g_00314	Prab.g_00788, Prab.g_01279, Prab.g_01281
OG0000001	Pran	Syao.g_00314	Pran.g_01395
OG0000001	Syag	Syao.g_00314	Syag.g_00575, Syag.g_01942
OG0000001	Syab	Syao.g_00314	Syab.g_01549
OG0000001	Syal	Syao.g_00314	Syal.g_02193, Syal.g_02215
OG0000001	Syak	Syao.g_00314	Syak.g_00342, Syak.g_02139
OG0000001	Syaq	Syao.g_00314	Syaq.g_01436, Syaq.g_00118, Syaq.g_01435, Syaq.g_00115
OG0000001	Syaa	Syao.g_00314	Syaa.g_02435, Syaa.g_02438, Syaa.g_02437, Syaa.g_02436
OG0000001	Syar	Syao.g_00314	Syar.g_00069
OG0000001	Syat	Syao.g_00314	Syat.g_02910, Syat.g_02911
OG0000001	Syap	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558	Syap.g_00785, Syap.g_02195, Syap.g_02194, Syap.g_02201, Syap.g_02615
OG0000001	Syas	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558	Syas.g_00966, Syas.g_00967, Syas.g_00093, Syas.g_02373
OG0000001	Syan	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558	Syan.g_02266
OG0000001	Syar	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558	Syar.g_00070
OG0000001	Syat	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558	Syat.g_02908, Syat.g_02909
OG0000001	Syaa	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558	Syaa.g_02439
OG0000001	Syam	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558	Syam.g_02178
OG0000001	Syai	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558	Syai.g_00891, Syai.g_02595
OG0000001	Syak	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558	Syak.g_02138
OG0000001	Syab	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558	Syab.g_02553, Syab.g_02555
OG0000001	Syal	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558	Syal.g_00874, Syal.g_01184
OG0000001	Prah	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558	Prah.g_02270
OG0000001	Praf	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558	Praf.g_02422
OG0000001	Prbj	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558	Prbj.g_01549, Prbj.g_02662
OG0000001	Prbk	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558	Prbk.g_00561, Prbk.g_02701
OG0000001	Prbl	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558	Prbl.g_00808, Prbl.g_02598
OG0000001	Syah	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558	Syah.g_00040, Syah.g_00041
OG0000001	Syaf	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558	Syaf.g_00845
OG0000001	Syac	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558	Syac.g_00341, Syac.g_00340
OG0000001	Syae	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558	Syae.g_01417
OG0000001	Syad	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558	Syad.g_02865
OG0000001	Syaj	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558	Syaj.g_01950
OG0000001	Syag	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558	Syag.g_01943
OG0000001	Syaq	Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558	Syaq.g_01434
OG0000004	Syaq	Syao.g_02374	Syaq.g_02603
OG0000004	Prbj	Syao.g_02374	Prbj.g_00754
OG0000004	Prbk	Syao.g_02374	Prbk.g_01760
OG0000004	Prbl	Syao.g_02374	Prbl.g_00021
OG0000004	Praf	Syao.g_02374	Praf.g_01121
OG0000004	Prah	Syao.g_02374	Prah.g_01022
OG0000004	Prab	Syao.g_02374	Prab.g_00700
OG0000004	Pran	Syao.g_02374	Pran.g_01483
OG0000004	Prai	Syao.g_02374	Prai.g_00724
OG0000004	Prad	Syao.g_02374	Prad.g_01269
OG0000004	Praa	Syao.g_02374	Praa.g_00695
OG0000004	Pray	Syao.g_02374	Pray.g_01068
OG0000004	Praz	Syao.g_02374	Praz.g_01635
OG0000004	Prba	Syao.g_02374	Prba.g_01622
OG0000004	Prax	Syao.g_02374	Prax.g_00947
OG0000004	Prag	Syao.g_02374	Prag.g_00673
OG0000004	Praw	Syao.g_02374	Praw.g_01827
OG0000004	Prac	Syao.g_02374	Prac.g_00676
OG0000004	Praq	Syao.g_02374	Praq.g_00824
OG0000004	Prar	Syao.g_02374	Prar.g_01525
OG0000004	Prae	Syao.g_02374	Prae.g_00669
OG0000004	Prbd	Syao.g_02374	Prbd.g_00549
OG0000004	Prav	Syao.g_02374	Prav.g_01293
OG0000004	Prao	Syao.g_02374	Prao.g_00133
OG0000004	Prbi	Syao.g_02374	Prbi.g_00698
OG0000004	Pras	Syao.g_02374	Pras.g_01571
OG0000004	Prau	Syao.g_02374	Prau.g_00735
OG0000004	Pral	Syao.g_02374	Pral.g_01743
OG0000004	Prat	Syao.g_02374	Prat.g_00772
OG0000004	Prak	Syao.g_02374	Prak.g_00826
OG0000004	Prap	Syao.g_02374	Prap.g_00802
OG0000004	Prbe	Syao.g_02374	Prbe.g_01203
OG0000004	Prbf	Syao.g_02374	Prbf.g_01264
OG0000004	Prbg	Syao.g_02374	Prbg.g_01140
OG0000004	Prbn	Syao.g_02374	Prbn.g_01565
OG0000004	Pram	Syao.g_02374	Pram.g_00789
OG0000004	Prbh	Syao.g_02374	Prbh.g_00933
OG0000004	Syae	Syao.g_02374	Syae.g_00779
OG0000004	Syac	Syao.g_02374	Syac.g_00898
OG0000004	Syah	Syao.g_02374	Syah.g_02017
OG0000004	Syam	Syao.g_02374	Syam.g_00787
OG0000004	Syai	Syao.g_02374	Syai.g_01994
OG0000004	Syaf	Syao.g_02374	Syaf.g_01455
OG0000004	Syaa	Syao.g_02374	Syaa.g_00892
OG0000004	Syad	Syao.g_02374	Syad.g_01304
OG0000004	Syaj	Syao.g_02374	Syaj.g_00441
OG0000004	Syab	Syao.g_02374	Syab.g_00549, Syab.g_01193
OG0000004	Syak	Syao.g_02374	Syak.g_01219, Syak.g_00720
OG0000004	Syag	Syao.g_02374	Syag.g_00988
OG0000004	Syal	Syao.g_02374	Syal.g_01809
OG0000004	Praj	Syao.g_02374	Praj.g_01396
OG0000004	Prbc	Syao.g_02374	Prbc.g_01381
OG0000004	Prbm	Syao.g_02374	Prbm.g_01483
OG0000004	Prbb	Syao.g_02374	Prbb.g_01450
OG0000004	Syan	Syao.g_02374	Syan.g_00183
OG0000004	Syar	Syao.g_02374	Syar.g_02051
OG0000004	Syas	Syao.g_02374	Syas.g_00176
OG0000004	Praf	Syao.g_01271, Syao.g_01007	Praf.g_00743
OG0000004	Prah	Syao.g_01271, Syao.g_01007	Prah.g_01413
OG0000004	Prbj	Syao.g_01271, Syao.g_01007	Prbj.g_01777
OG0000004	Prbk	Syao.g_01271, Syao.g_01007	Prbk.g_01134
OG0000004	Prbl	Syao.g_01271, Syao.g_01007	Prbl.g_01771
OG0000004	Prbm	Syao.g_01271, Syao.g_01007	Prbm.g_00291
OG0000004	Praj	Syao.g_01271, Syao.g_01007	Praj.g_00271
OG0000004	Prbb	Syao.g_01271, Syao.g_01007	Prbb.g_00288
OG0000004	Prbc	Syao.g_01271, Syao.g_01007	Prbc.g_00339
OG0000004	Pram	Syao.g_01271, Syao.g_01007	Pram.g_00219
OG0000004	Prbh	Syao.g_01271, Syao.g_01007	Prbh.g_00548
OG0000004	Prak	Syao.g_01271, Syao.g_01007	Prak.g_00248
OG0000004	Prap	Syao.g_01271, Syao.g_01007	Prap.g_01480
OG0000004	Prbe	Syao.g_01271, Syao.g_01007	Prbe.g_01784
OG0000004	Prbf	Syao.g_01271, Syao.g_01007	Prbf.g_01570
OG0000004	Prbg	Syao.g_01271, Syao.g_01007	Prbg.g_01014
OG0000004	Prbn	Syao.g_01271, Syao.g_01007	Prbn.g_00318
OG0000004	Prat	Syao.g_01271, Syao.g_01007	Prat.g_00236
OG0000004	Pral	Syao.g_01271, Syao.g_01007	Pral.g_00809
OG0000004	Prac	Syao.g_01271, Syao.g_01007	Prac.g_01698
OG0000004	Praq	Syao.g_01271, Syao.g_01007	Praq.g_01770
OG0000004	Prar	Syao.g_01271, Syao.g_01007	Prar.g_00095
OG0000004	Prav	Syao.g_01271, Syao.g_01007	Prav.g_00806
OG0000004	Prai	Syao.g_01271, Syao.g_01007	Prai.g_00243
OG0000004	Prab	Syao.g_01271, Syao.g_01007	Prab.g_00223
OG0000004	Pran	Syao.g_01271, Syao.g_01007	Pran.g_00200
OG0000004	Prag	Syao.g_01271, Syao.g_01007	Prag.g_00225
OG0000004	Praw	Syao.g_01271, Syao.g_01007	Praw.g_01203
OG0000004	Praa	Syao.g_01271, Syao.g_01007	Praa.g_00232
OG0000004	Pras	Syao.g_01271, Syao.g_01007	Pras.g_01084
OG0000004	Prau	Syao.g_01271, Syao.g_01007	Prau.g_00233
OG0000004	Prae	Syao.g_01271, Syao.g_01007	Prae.g_00235
OG0000004	Prax	Syao.g_01271, Syao.g_01007	Prax.g_00986
OG0000004	Pray	Syao.g_01271, Syao.g_01007	Pray.g_00713
OG0000004	Praz	Syao.g_01271, Syao.g_01007	Praz.g_00592
OG0000004	Prba	Syao.g_01271, Syao.g_01007	Prba.g_00451
OG0000004	Prbd	Syao.g_01271, Syao.g_01007	Prbd.g_01007
OG0000004	Prbi	Syao.g_01271, Syao.g_01007	Prbi.g_00256
OG0000004	Prad	Syao.g_01271, Syao.g_01007	Prad.g_01759
OG0000004	Prao	Syao.g_01271, Syao.g_01007	Prao.g_00370
OG0000004	Syar	Syao.g_01271, Syao.g_01007	Syar.g_02225
OG0000004	Syas	Syao.g_01271	Syas.g_00509
OG0000004	Syak	Syao.g_01007	Syak.g_00003
OG0000004	Syab	Syao.g_01007	Syab.g_01911
OG0000004	Syal	Syao.g_01007	Syal.g_02718
OG0000004	Syaq	Syao.g_01007	Syaq.g_02042
OG0000004	Syaa	Syao.g_01007	Syaa.g_01667
OG0000004	Syae	Syao.g_01007	Syae.g_00042
OG0000004	Syad	Syao.g_01007	Syad.g_02184
OG0000004	Syaj	Syao.g_01007	Syaj.g_01314
OG0000004	Syag	Syao.g_01007	Syag.g_00370
OG0000004	Syac	Syao.g_01007	Syac.g_00948
OG0000004	Syah	Syao.g_01007	Syah.g_01967
OG0000004	Syaf	Syao.g_01007	Syaf.g_02351
OG0000004	Syai	Syao.g_01007	Syai.g_01062
OG0000004	Syam	Syao.g_01007	Syam.g_01499
OG0000004	Syas	Syao.g_01007	Syas.g_00174, Syas.g_00311
OG0000004	Syan	Syao.g_01007	Syan.g_00989
OG0000005	Prav	Syao.g_01680	Prav.g_01774
OG0000005	Prag	Syao.g_01680	Prag.g_01682
OG0000005	Praw	Syao.g_01680	Praw.g_00528
OG0000005	Prad	Syao.g_01680	Prad.g_00928
OG0000005	Prae	Syao.g_01680	Prae.g_01636
OG0000005	Prax	Syao.g_01680	Prax.g_01546
OG0000005	Prau	Syao.g_01680	Prau.g_01745
OG0000005	Pras	Syao.g_01680	Pras.g_00563
OG0000005	Prbd	Syao.g_01680	Prbd.g_01512
OG0000005	Prao	Syao.g_01680	Prao.g_01565
OG0000005	Prac	Syao.g_01680	Prac.g_00612
OG0000005	Praq	Syao.g_01680	Praq.g_00484
OG0000005	Prar	Syao.g_01680	Prar.g_01130
OG0000005	Prbi	Syao.g_01680	Prbi.g_01800
OG0000005	Praa	Syao.g_01680	Praa.g_01648
OG0000005	Pray	Syao.g_01680	Pray.g_01546
OG0000005	Praz	Syao.g_01680	Praz.g_00864
OG0000005	Prba	Syao.g_01680	Prba.g_00607
OG0000005	Prab	Syao.g_01680	Prab.g_01682
OG0000005	Pran	Syao.g_01680	Pran.g_00983
OG0000005	Prai	Syao.g_01680	Prai.g_01651
OG0000005	Prbc	Syao.g_01680	Prbc.g_00098
OG0000005	Praj	Syao.g_01680	Praj.g_01349
OG0000005	Prbb	Syao.g_01680	Prbb.g_01393
OG0000005	Syab	Syao.g_01680	Syab.g_02289
OG0000005	Syal	Syao.g_01680	Syal.g_00606
OG0000005	Syag	Syao.g_01680	Syag.g_01708
OG0000005	Syak	Syao.g_01680	Syak.g_02401
OG0000005	Syaq	Syao.g_01680	Syaq.g_01658
OG0000005	Syat	Syao.g_01680	Syat.g_03065
OG0000005	Syae	Syao.g_01680	Syae.g_01179
OG0000005	Syac	Syao.g_01680	Syac.g_00527
OG0000005	Syah	Syao.g_01680	Syah.g_02403
OG0000005	Syaa	Syao.g_01680	Syaa.g_00534
OG0000005	Syam	Syao.g_01680	Syam.g_02004
OG0000005	Syaf	Syao.g_01680	Syaf.g_01017
OG0000005	Syai	Syao.g_01680	Syai.g_02393
OG0000005	Syad	Syao.g_01680	Syad.g_02639
OG0000005	Syaj	Syao.g_01680	Syaj.g_01736
OG0000005	Syap	Syao.g_01680	Syap.g_01773
OG0000005	Syas	Syao.g_01680	Syas.g_02665
OG0000005	Syar	Syao.g_01680	Syar.g_02952
OG0000005	Syan	Syao.g_01680	Syan.g_01423
OG0000005	Syas	Syao.g_00293	Syas.g_01048
OG0000005	Praf	Syao.g_01578	Praf.g_00503
OG0000005	Prah	Syao.g_01578	Prah.g_01652
OG0000005	Prbj	Syao.g_01578	Prbj.g_00883
OG0000005	Prbk	Syao.g_01578	Prbk.g_00933
OG0000005	Prbl	Syao.g_01578	Prbl.g_00419
OG0000005	Pral	Syao.g_01578	Pral.g_01075
OG0000005	Prat	Syao.g_01578	Prat.g_01440
OG0000005	Prak	Syao.g_01578	Prak.g_01474
OG0000005	Prap	Syao.g_01578	Prap.g_00204
OG0000005	Prbe	Syao.g_01578	Prbe.g_00228
OG0000005	Prbf	Syao.g_01578	Prbf.g_00240
OG0000005	Prbg	Syao.g_01578	Prbg.g_00674
OG0000005	Prbn	Syao.g_01578	Prbn.g_00899
OG0000005	Pram	Syao.g_01578	Pram.g_01295
OG0000005	Prbh	Syao.g_01578	Prbh.g_00182
OG0000005	Prac	Syao.g_01578	Prac.g_00335
OG0000005	Praq	Syao.g_01578	Praq.g_00370
OG0000005	Prar	Syao.g_01578	Prar.g_00771
OG0000005	Praa	Syao.g_01578	Praa.g_01553
OG0000005	Prad	Syao.g_01578	Prad.g_00438
OG0000005	Prae	Syao.g_01578	Prae.g_01535
OG0000005	Prag	Syao.g_01578	Prag.g_01566
OG0000005	Praw	Syao.g_01578	Praw.g_00413
OG0000005	Prax	Syao.g_01578	Prax.g_01652
OG0000005	Pray	Syao.g_01578	Pray.g_01646
OG0000005	Praz	Syao.g_01578	Praz.g_00965
OG0000005	Prba	Syao.g_01578	Prba.g_00312
OG0000005	Prbi	Syao.g_01578	Prbi.g_01666
OG0000005	Prao	Syao.g_01578	Prao.g_01472
OG0000005	Prav	Syao.g_01578	Prav.g_01654
OG0000005	Prbd	Syao.g_01578	Prbd.g_01612
OG0000005	Pras	Syao.g_01578	Pras.g_00429
OG0000005	Prau	Syao.g_01578	Prau.g_01607
OG0000005	Prab	Syao.g_01578	Prab.g_01542
OG0000005	Pran	Syao.g_01578	Pran.g_00657
OG0000005	Prai	Syao.g_01578	Prai.g_01538
OG0000005	Syap	Syao.g_01578	Syap.g_01218
OG0000005	Syat	Syao.g_01578	Syat.g_03105
OG0000005	Syas	Syao.g_01578	Syas.g_02704
OG0000005	Prbc	Syao.g_01578	Prbc.g_00788
OG0000005	Praj	Syao.g_01578	Praj.g_01712
OG0000005	Prbb	Syao.g_01578	Prbb.g_01766
OG0000005	Prbm	Syao.g_01578	Prbm.g_01790
OG0000005	Syar	Syao.g_01578	Syar.g_02909
OG0000005	Syaq	Syao.g_01578	Syaq.g_01692
OG0000005	Syad	Syao.g_01578	Syad.g_02596
OG0000005	Syaj	Syao.g_01578	Syaj.g_01698
OG0000005	Syae	Syao.g_01578	Syae.g_01143
OG0000005	Syaa	Syao.g_01578	Syaa.g_00573
OG0000005	Syab	Syao.g_01578	Syab.g_02232
OG0000005	Syac	Syao.g_01578	Syac.g_00569
OG0000005	Syaf	Syao.g_01578	Syaf.g_01057
OG0000005	Syag	Syao.g_01578	Syag.g_01667
OG0000005	Syai	Syao.g_01578	Syai.g_02356
OG0000005	Syak	Syao.g_01578	Syak.g_02436
OG0000005	Syal	Syao.g_01578	Syal.g_00565
OG0000005	Syam	Syao.g_01578	Syam.g_01970
OG0000005	Syah	Syao.g_01578	Syah.g_02363
OG0000005	Syan	Syao.g_01578	Syan.g_01378
OG0000005	Syaq	Syao.g_01210	Syaq.g_00236
OG0000005	Syab	Syao.g_01210	Syab.g_00981
OG0000005	Syal	Syao.g_01210	Syal.g_01664
OG0000005	Syat	Syao.g_01210	Syat.g_01038
OG0000005	Syar	Syao.g_01210	Syar.g_01752
OG0000005	Syad	Syao.g_01210	Syad.g_02028
OG0000005	Syaj	Syao.g_01210	Syaj.g_01155
OG0000005	Syac	Syao.g_01210	Syac.g_01087
OG0000005	Syah	Syao.g_01210	Syah.g_01827
OG0000005	Syaf	Syao.g_01210	Syaf.g_01352, Syaf.g_01732
OG0000005	Syai	Syao.g_01210	Syai.g_02068, Syai.g_01611
OG0000005	Syam	Syao.g_01210	Syam.g_00715, Syam.g_01029
OG0000005	Syae	Syao.g_01210	Syae.g_00257
OG0000005	Syaa	Syao.g_01210	Syaa.g_01449
OG0000005	Syan	Syao.g_01210	Syan.g_00449
OG0000006	Praj	Syao.g_01518	Praj.g_00282, Praj.g_01281, Praj.g_01505
OG0000006	Prbb	Syao.g_01518	Prbb.g_00299, Prbb.g_01328, Prbb.g_01560
OG0000006	Prbc	Syao.g_01518	Prbc.g_02202
OG0000006	Prbm	Syao.g_01518	Prbm.g_00302, Prbm.g_01236, Prbm.g_01588
OG0000006	Pral	Syao.g_01518	Pral.g_00797
OG0000006	Prat	Syao.g_01518	Prat.g_00248
OG0000006	Prak	Syao.g_01518	Prak.g_00258
OG0000006	Prap	Syao.g_01518	Prap.g_01470
OG0000006	Prbe	Syao.g_01518	Prbe.g_01794
OG0000006	Prbf	Syao.g_01518	Prbf.g_01580
OG0000006	Prbg	Syao.g_01518	Prbg.g_01024
OG0000006	Prbn	Syao.g_01518	Prbn.g_00308
OG0000006	Pram	Syao.g_01518	Pram.g_00229
OG0000006	Prbh	Syao.g_01518	Prbh.g_00538
OG0000006	Prab	Syao.g_01518	Prab.g_00231
OG0000006	Prai	Syao.g_01518	Prai.g_00252, Prai.g_00254
OG0000006	Pran	Syao.g_01518	Pran.g_01951
OG0000006	Prac	Syao.g_01518	Prac.g_01689
OG0000006	Praq	Syao.g_01518	Praq.g_01761
OG0000006	Prar	Syao.g_01518	Prar.g_00086
OG0000006	Praa	Syao.g_01518	Praa.g_00241, Praa.g_01245
OG0000006	Prad	Syao.g_01518	Prad.g_01750
OG0000006	Prae	Syao.g_01518	Prae.g_00244
OG0000006	Prao	Syao.g_01518	Prao.g_00379
OG0000006	Pras	Syao.g_01518	Pras.g_00148, Pras.g_01093
OG0000006	Prau	Syao.g_01518	Prau.g_01316
OG0000006	Prax	Syao.g_01518	Prax.g_01972
OG0000006	Pray	Syao.g_01518	Pray.g_00722
OG0000006	Praz	Syao.g_01518	Praz.g_00601
OG0000006	Prba	Syao.g_01518	Prba.g_00460
OG0000006	Prbd	Syao.g_01518	Prbd.g_00998
OG0000006	Prbi	Syao.g_01518	Prbi.g_00265
OG0000006	Prag	Syao.g_01518	Prag.g_00234, Prag.g_01231
OG0000006	Prav	Syao.g_01518	Prav.g_02001
OG0000006	Praw	Syao.g_01518	Praw.g_01950
OG0000006	Prah	Syao.g_01518	Prah.g_00475, Prah.g_01767
OG0000006	Praf	Syao.g_01518	Praf.g_00396, Praf.g_01719
OG0000006	Prbj	Syao.g_01518	Prbj.g_02699
OG0000006	Prbk	Syao.g_01518	Prbk.g_02695
OG0000006	Prbl	Syao.g_01518	Prbl.g_02601
OG0000006	Syaq	Syao.g_01518	Syaq.g_02558
OG0000006	Syan	Syao.g_01518	Syan.g_00057, Syan.g_00936
OG0000006	Syas	Syao.g_01518	Syas.g_00942
OG0000006	Syag	Syao.g_00919	Syag.g_00435
OG0000006	Syak	Syao.g_00919	Syak.g_00057
OG0000006	Syaq	Syao.g_00919	Syaq.g_02108
OG0000006	Syab	Syao.g_00919	Syab.g_01849
OG0000006	Syal	Syao.g_00919	Syal.g_02611
OG0000006	Syac	Syao.g_00919	Syac.g_01002
OG0000006	Syah	Syao.g_00919	Syah.g_01912
OG0000006	Syai	Syao.g_00919	Syai.g_01126
OG0000006	Syam	Syao.g_00919	Syam.g_01446
OG0000006	Syaf	Syao.g_00919	Syaf.g_02288
OG0000006	Syad	Syao.g_00919	Syad.g_02130
OG0000006	Syaa	Syao.g_00919	Syaa.g_01611
OG0000006	Syae	Syao.g_00919	Syae.g_00096
OG0000006	Syat	Syao.g_00919	Syat.g_00371
OG0000006	Syap	Syao.g_00919	Syap.g_02770
OG0000006	Syar	Syao.g_00919	Syar.g_02439
OG0000006	Syan	Syao.g_00919	Syan.g_00791
OG0000007	Prab	Syao.g_00105	Prab.g_00501
OG0000007	Pran	Syao.g_00105	Pran.g_01681
OG0000007	Prai	Syao.g_00105	Prai.g_00527
OG0000007	Prad	Syao.g_00105	Prad.g_00132
OG0000007	Prax	Syao.g_00105	Prax.g_00704
OG0000007	Prag	Syao.g_00105	Prag.g_00476
OG0000007	Praw	Syao.g_00105	Praw.g_00651
OG0000007	Prav	Syao.g_00105	Prav.g_01095
OG0000007	Prac	Syao.g_00105	Prac.g_00874
OG0000007	Prar	Syao.g_00105	Prar.g_01328
OG0000007	Praq	Syao.g_00105	Praq.g_01105
OG0000007	Pras	Syao.g_00105	Pras.g_01375
OG0000007	Prau	Syao.g_00105	Prau.g_00538
OG0000007	Prao	Syao.g_00105	Prao.g_00603
OG0000007	Praa	Syao.g_00105	Praa.g_00497
OG0000007	Prbi	Syao.g_00105	Prbi.g_00500
OG0000007	Prbd	Syao.g_00105	Prbd.g_00745
OG0000007	Praz	Syao.g_00105	Praz.g_01831
OG0000007	Prba	Syao.g_00105	Prba.g_00964
OG0000007	Pray	Syao.g_00105	Pray.g_00988, Pray.g_00987
OG0000007	Prae	Syao.g_00105	Prae.g_00471
OG0000007	Prbb	Syao.g_00105	Prbb.g_00501
OG0000007	Prbm	Syao.g_00105	Prbm.g_00522
OG0000007	Praj	Syao.g_00105	Praj.g_00489
OG0000007	Prbc	Syao.g_00105	Prbc.g_01556
OG0000007	Prak	Syao.g_00105	Prak.g_00458
OG0000007	Prap	Syao.g_00105	Prap.g_01270
OG0000007	Prbe	Syao.g_00105	Prbe.g_00636
OG0000007	Prbf	Syao.g_00105	Prbf.g_01780
OG0000007	Prbg	Syao.g_00105	Prbg.g_00216
OG0000007	Prbn	Syao.g_00105	Prbn.g_00617
OG0000007	Pram	Syao.g_00105	Pram.g_00433
